build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
736605547,04f77512a576d3050825a9224620a935d4edb132,6421,master,passed,3558,2020-10-17 11:48:30 UTC,736605550,736605551,736605552,736605553,736605554,736605555,736605556,736605557,736605558,736605559,736605560,736605561,736605562,736605563,pull_request
736567563,6957f960a9f398995e17c28b77e0d402137d8455,,master,passed,3510,2020-10-17 05:14:27 UTC,736567564,736567566,736567567,736567568,736567571,736567573,736567574,736567575,736567576,736567577,736567579,736567582,736567587,736567611,push
736563674,d1305f3e45dca17ea0c0c025a3a77c6aa62ec71a,,master,passed,3552,2020-10-17 04:34:43 UTC,736563675,736563676,736563677,736563678,736563679,736563680,736563681,736563682,736563683,736563684,736563685,736563686,736563687,736563688,push
736350805,6960d331fe66d4c115f59642ccdcdc533813e0a5,6420,v4.5,errored,223,2020-10-16 12:38:51 UTC,736350823,736350836,736350837,736350839,736350841,736350848,736350850,736350852,736350855,736350856,736350857,736350858,736350859,736350860,pull_request
736303400,7e4d0ee4e07e5d61525f4cec7472fe6084f6f2ea,6419,master,passed,3543,2020-10-16 09:07:08 UTC,736303401,736303402,736303403,736303404,736303405,736303406,736303407,736303408,736303409,736303410,736303411,736303412,736303413,736303414,pull_request
736200233,733a8401e4981fdb5613d31266ec97448b435289,6418,master,passed,3175,2020-10-15 22:50:02 UTC,736200234,736200235,736200236,736200237,736200238,736200239,736200240,736200241,736200242,736200243,736200244,736200245,736200246,736200247,pull_request
736200097,5dfbc56835598d9795c8b58e537f0fd13bd987cf,6418,master,canceled,0,,736200098,736200099,736200100,736200101,736200102,736200103,736200104,736200105,736200106,736200107,736200108,736200109,736200110,736200111,736200112,pull_request
736198794,c42fbbf5603323f77f34bb55b3ee9ce8d9d713fc,6417,master,failed,3994,2020-10-15 22:43:29 UTC,736198795,736198796,736198797,736198798,736198799,736198800,736198801,736198802,736198803,736198804,736198805,736198806,736198807,736198808,736198809,pull_request
736196493,8684f93ab7d2e19e8c7a2f0b3855a0974d29b174,6342,master,passed,3508,2020-10-15 22:24:59 UTC,736196494,736196495,736196496,736196497,736196498,736196503,736196505,736196507,736196508,736196509,736196510,736196511,736196512,736196514,pull_request
736125628,b7ea672c2e66f6aca534a643a7547c4b55898479,6416,master,failed,818,2020-10-15 17:52:54 UTC,736125629,736125630,736125631,736125632,736125633,736125634,736125635,736125636,736125637,736125638,736125639,736125640,736125641,736125642,pull_request
736125242,9872ba71244e6068e9fb2b689fc2558aa4786a85,6416,master,canceled,0,,736125243,736125244,736125245,736125246,736125247,736125248,736125249,736125250,736125251,736125252,736125253,736125254,736125255,736125256,pull_request
736109913,619c8649468b5f4e2e13b384702f63f07de06fe7,6189,master,failed,3314,2020-10-15 17:23:07 UTC,736109914,736109915,736109916,736109917,736109918,736109919,736109920,736109921,736109922,736109923,736109924,736109925,736109926,736109927,pull_request
736109855,6760160c52f4f7d42f62eefb2a2e437c15535b74,,link-on-replace-with-chain,failed,3281,2020-10-15 17:15:03 UTC,736109856,736109857,736109858,736109859,736109860,736109861,736109862,736109863,736109864,736109865,736109866,736109867,736109868,736109869,push
736065278,eeef05e301b7f2476267d063ae7a308cd71eb8c3,6413,master,passed,3576,2020-10-15 14:57:45 UTC,736065279,736065280,736065281,736065282,736065283,736065284,736065285,736065286,736065287,736065288,736065289,736065290,736065291,736065292,pull_request
735984111,a7bf8365d2a443ccb8c0e70dc6a1398e69a09910,6189,master,failed,5324,2020-10-15 10:05:03 UTC,735984112,735984113,735984114,735984115,735984116,735984117,735984118,735984119,735984120,735984121,735984122,735984123,735984124,735984125,pull_request
735984076,68837400ce7006437c5538754f130caa1e905266,,link-on-replace-with-chain,failed,5333,2020-10-15 09:55:43 UTC,735984077,735984078,735984079,735984080,735984081,735984082,735984083,735984084,735984085,735984086,735984087,735984088,735984089,735984090,push
735983190,05da357502a109c05b35392391299d75d181ccab,,master,passed,3492,2020-10-15 09:28:39 UTC,735983191,735983192,735983193,735983194,735983195,735983196,735983197,735983198,735983199,735983200,735983201,735983202,735983203,735983204,push
735982803,f2825b4918d55a40e6f839f058ee353db3b90b36,,master,passed,3630,2020-10-15 09:24:00 UTC,735982804,735982805,735982806,735982807,735982808,735982809,735982810,735982811,735982812,735982813,735982814,735982815,735982816,735982817,push
735881267,647c2c6da85d5a540dd29fd5e382797c53180e03,6342,master,passed,3573,2020-10-14 23:09:59 UTC,735881268,735881269,735881270,735881271,735881272,735881273,735881274,735881275,735881276,735881277,735881278,735881279,735881280,735881281,pull_request
735692345,b27ac4ab07859b987848f02a5e5ef0c0853ee9da,,master,passed,3507,2020-10-14 11:31:57 UTC,735692346,735692347,735692348,735692349,735692350,735692351,735692352,735692353,735692354,735692355,735692356,735692357,735692358,735692359,push
735687138,beddbeef16f76b72cbfe89e7fd1a1375f7305dfa,,master,passed,3502,2020-10-14 11:06:53 UTC,735687139,735687140,735687141,735687142,735687143,735687144,735687145,735687146,735687147,735687148,735687149,735687150,735687151,735687152,push
735665621,03cb09a790bd955f13b6fc431cc741012f568552,6412,master,passed,3557,2020-10-14 09:40:35 UTC,735665622,735665623,735665624,735665625,735665626,735665627,735665628,735665629,735665630,735665631,735665632,735665633,735665634,735665635,pull_request
735663501,d4a4a4225a162e2144267489e4567c1fdd8ea058,6354,master,passed,3540,2020-10-14 09:21:03 UTC,735663502,735663503,735663504,735663505,735663506,735663507,735663508,735663509,735663510,735663511,735663512,735663513,735663514,735663515,pull_request
735655147,2960fb3c22d87ccd26a4f9d08d570e37bf871fef,6342,master,failed,3618,2020-10-14 09:03:30 UTC,735655148,735655149,735655150,735655151,735655152,735655153,735655154,735655155,735655156,735655157,735655158,735655159,735655160,735655161,pull_request
735654692,e07728d6d4bd1bc09b755248939b3d2fb8c13746,6354,master,passed,3528,2020-10-14 08:45:32 UTC,735654693,735654694,735654695,735654696,735654697,735654698,735654699,735654700,735654701,735654702,735654703,735654704,735654705,735654706,pull_request
735653926,32b7d0735c4867b8fb0d2fdf09fc4544938c1001,6342,master,canceled,0,,735653927,735653928,735653929,735653930,735653931,735653932,735653933,735653934,735653935,735653936,735653937,735653938,735653939,735653940,pull_request
735653458,9367d3615f99d6ec623dd235e7ec5387fe9926eb,,master,passed,3618,2020-10-14 08:39:23 UTC,735653459,735653460,735653462,735653463,735653464,735653466,735653467,735653468,735653469,735653470,735653471,735653472,735653473,735653474,push
735651213,6f2d897eabab62ac6bd6799f3c373b115b1c2e68,6411,master,errored,801,2020-10-14 08:23:20 UTC,735651215,735651216,735651217,735651218,735651219,735651220,735651221,735651222,735651223,735651224,735651225,735651226,735651227,735651228,pull_request
735650799,1f2d4429ad173912188ab5b1869a64531657b004,6354,master,passed,3654,2020-10-14 08:18:20 UTC,735650800,735650801,735650802,735650803,735650804,735650805,735650806,735650807,735650808,735650809,735650810,735650811,735650812,735650813,pull_request
735632515,287247e1d75cbd5a84f80243aa2fc5648740c92a,6411,master,passed,3497,2020-10-14 06:45:08 UTC,735632516,735632517,735632518,735632519,735632520,735632521,735632522,735632523,735632524,735632525,735632526,735632527,735632528,735632529,pull_request
735626220,ffd40fd812a11d5da8d767b22a3c6c9e083437c3,6411,master,passed,3592,2020-10-14 06:08:20 UTC,735626221,735626222,735626223,735626224,735626225,735626226,735626227,735626228,735626229,735626230,735626231,735626232,735626233,735626234,pull_request
735604159,66d39835d034f9184e21f035125cf6ef3559e298,6342,master,failed,3578,2020-10-14 03:23:24 UTC,735604160,735604161,735604162,735604163,735604164,735604165,735604166,735604167,735604168,735604169,735604170,735604171,735604172,735604173,pull_request
735604020,e40f70529bc1f585a36f8d9096d457523571d1d5,6354,master,passed,3543,2020-10-14 03:18:39 UTC,735604021,735604022,735604023,735604024,735604025,735604026,735604027,735604028,735604029,735604030,735604032,735604033,735604034,735604036,pull_request
735594102,4ecbbe1951bc7445eb529e2be6248d7f3ccc703a,6354,master,failed,3199,2020-10-14 02:09:16 UTC,735594103,735594104,735594105,735594106,735594107,735594109,735594111,735594112,735594113,735594114,735594115,735594116,735594117,735594118,pull_request
735359732,735f1679047a1358254252edc5cbf2624c86aadc,,master,passed,3379,2020-10-13 11:49:25 UTC,735359733,735359734,735359735,735359736,735359737,735359738,735359739,735359740,735359741,735359742,735359743,735359744,735359745,735359746,push
735318658,08eed1e50a6da5123c3e068e7733f8ab21c4a121,6410,master,errored,200,2020-10-13 09:20:17 UTC,735318659,735318660,735318661,735318663,735318664,735318666,735318667,735318668,735318669,735318670,735318671,735318672,735318673,735318674,pull_request
735300931,06dfe27d4542860c01c870a41fc5fbb80e5c4e20,,master,passed,3430,2020-10-13 08:04:33 UTC,735300932,735300933,735300934,735300935,735300936,735300937,735300938,735300939,735300940,735300941,735300942,735300943,735300944,735300945,push
735267303,fbf3aa00a8764c648e9660874229d760140c4709,6354,master,failed,3209,2020-10-13 05:59:36 UTC,735267304,735267305,735267306,735267307,735267308,735267309,735267310,735267311,735267312,735267313,735267314,735267315,735267316,735267317,pull_request
735266670,6f9ae6f3eec22df112839ecb85dd7a99a3ad3e8f,6354,master,failed,870,2020-10-13 05:56:07 UTC,735266671,735266672,735266673,735266674,735266675,735266676,735266677,735266678,735266679,735266680,735266681,735266682,735266683,735266685,pull_request
735264721,50080153511178bcc2543309b5f7d56ea8f80c4b,6354,master,failed,823,2020-10-13 05:46:27 UTC,735264722,735264723,735264724,735264725,735264726,735264727,735264728,735264729,735264730,735264731,735264732,735264733,735264734,735264735,pull_request
735232963,70cbed3e2f6992ecbbc9257f60a9d251a6dceaf6,,master,passed,3458,2020-10-13 02:49:26 UTC,735232964,735232965,735232966,735232967,735232968,735232969,735232970,735232971,735232972,735232973,735232974,735232975,735232976,735232977,push
735011281,4fbf96947ad5965314e7212c18828a91766e1a35,6408,master,passed,3485,2020-10-12 13:41:22 UTC,735011282,735011283,735011284,735011285,735011286,735011287,735011288,735011289,735011290,735011291,735011292,735011293,735011294,735011295,pull_request
734925020,2d827aa66995a0ba27f5357c6257333b622c5506,6342,master,failed,3540,2020-10-12 07:36:49 UTC,734925021,734925022,734925023,734925024,734925025,734925026,734925027,734925028,734925029,734925030,734925031,734925032,734925033,734925034,pull_request
734895448,c508296ce64b54578d37a66bc8e34ccba667e2e2,,master,passed,3377,2020-10-12 05:19:27 UTC,734895449,734895450,734895451,734895452,734895453,734895454,734895455,734895456,734895457,734895458,734895459,734895460,734895461,734895462,push
734895068,b81ac620800a914eba9e18825b86325709c59421,,master,passed,3508,2020-10-12 05:14:50 UTC,734895069,734895070,734895071,734895072,734895073,734895074,734895075,734895076,734895077,734895078,734895079,734895080,734895081,734895082,push
734740168,3651c272772e1116f283a84315b19d121cb49b19,6407,master,passed,3587,2020-10-11 14:22:10 UTC,734740169,734740170,734740171,734740172,734740173,734740174,734740175,734740176,734740177,734740178,734740179,734740180,734740181,734740183,pull_request
734517521,885a1d05b98e30b0d881e707cdf74f465840e2c4,6405,master,passed,3630,2020-10-10 09:52:42 UTC,734517522,734517523,734517524,734517525,734517526,734517527,734517528,734517529,734517530,734517531,734517532,734517533,734517534,734517535,pull_request
734028972,96268081cd95e8fb21f6efaf9d5d75dc8721f9ca,6401,master,passed,3497,2020-10-08 16:27:29 UTC,734028973,734028974,734028975,734028976,734028977,734028978,734028979,734028980,734028981,734028982,734028983,734028984,734028985,734028986,pull_request
734028787,393a31d2da87a6b01113b24121309f932bb744d8,,fix-detach2,passed,3649,2020-10-08 16:15:07 UTC,734028788,734028789,734028790,734028791,734028792,734028793,734028794,734028795,734028796,734028797,734028798,734028799,734028800,734028801,push
733985846,12097420cc1098ecf1a88fe226daecc7f830a79a,6189,master,passed,3588,2020-10-08 14:09:02 UTC,733985847,733985848,733985849,733985850,733985851,733985852,733985853,733985854,733985855,733985856,733985857,733985858,733985859,733985860,pull_request
733741958,6de013772517ffcebf39759a24883775baee96a1,6400,master,passed,3462,2020-10-07 17:43:35 UTC,733741959,733741960,733741961,733741962,733741963,733741964,733741965,733741966,733741967,733741968,733741969,733741970,733741971,733741972,pull_request
733655686,8a92b7128bc921d4332fe01486accc243115aba8,,master,passed,3479,2020-10-07 13:36:24 UTC,733655687,733655688,733655689,733655690,733655691,733655692,733655693,733655694,733655695,733655696,733655697,733655698,733655699,733655700,push
733654601,844774b76b8e434d5b88349be41c7c578b6fa48e,,master,errored,3707,2020-10-07 13:10:56 UTC,733654602,733654603,733654604,733654605,733654606,733654607,733654608,733654609,733654610,733654611,733654612,733654613,733654614,733654615,push
733654386,08fb1d06cff06397f365c546032479b8d9925931,,master,canceled,0,,733654387,733654388,733654389,733654390,733654391,733654392,733654393,733654394,733654395,733654396,733654397,733654398,733654399,733654400,push
733644567,ad3266fd7694ffaa4640dbad336bc016b896eeba,6388,master,passed,3536,2020-10-07 12:33:04 UTC,733644568,733644569,733644570,733644571,733644572,733644573,733644574,733644575,733644576,733644577,733644578,733644579,733644580,733644581,pull_request
733644542,1cbdd26a0bdd1f8231449e1f389f3c804529bc35,,celery-multi-fix,passed,3523,2020-10-07 12:28:18 UTC,733644543,733644544,733644545,733644546,733644547,733644548,733644549,733644550,733644551,733644552,733644553,733644554,733644555,733644556,push
733637861,8af82d7ed8625250907af268e7696e43570b2ac6,,master,passed,3452,2020-10-07 12:02:47 UTC,733637862,733637863,733637864,733637865,733637866,733637867,733637868,733637869,733637870,733637871,733637872,733637873,733637874,733637875,push
733632508,03d6272753552792302c5a48cbfffe1554a2b561,6398,master,passed,3515,2020-10-07 11:38:41 UTC,733632509,733632510,733632511,733632513,733632515,733632516,733632517,733632518,733632519,733632520,733632521,733632522,733632523,733632524,pull_request
733408540,c323816de11a293fee456ed79c417216d58088b5,6396,master,passed,3600,2020-10-06 18:27:12 UTC,733408541,733408542,733408543,733408544,733408545,733408548,733408549,733408550,733408551,733408552,733408553,733408554,733408555,733408556,pull_request
