build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
742873973,01e9260cd86c75b7a35d2aebae25331dbd82d9ac,324,master,passed,959,2020-11-11 05:33:37 UTC,742873974,742873975,742873976,742873977,742873978,742873979,742873980,742873981,742873982,742873983,742873984,742873985,742873986,742873987,742873988,742873989,pull_request
365126160,9135d5e457ad276efa7e4d60222ef246270e7e01,239,master,passed,413,2018-04-11 13:44:33 UTC,365126162,365126163,365126164,365126165,365126166,pull_request
358523958,e5d55198d4b2112701a02886ce9e53e054a8273d,209,master,errored,408,2018-03-26 17:47:34 UTC,358523959,358523960,358523961,358523962,358523963,pull_request
358451894,a68c54bdafe28eb8db89e664ddd0793e7a2c4176,209,master,errored,402,2018-03-26 15:08:01 UTC,358451895,358451896,358451897,358451898,358451899,pull_request
357831281,04285a0382cd7fa20f72ea4f7e4349077f3aa836,238,master,passed,397,2018-03-24 17:07:16 UTC,357831282,357831284,357831285,357831286,357831288,pull_request
344858364,d1898390779332322e6b5ca5011da4bf249bb056,,master,passed,421,2018-02-22 16:05:42 UTC,344858365,344858366,344858367,344858368,344858369,push
344855078,8545a7bcb55ffd416fa6d52914b60b8f38b0ada1,,master,errored,461,2018-02-22 15:58:44 UTC,344855079,344855080,344855082,344855084,344855087,push
344818008,a859014af401ec5c1e642c95b5708dea5a86579d,,master,passed,408,2018-02-22 14:39:00 UTC,344818009,344818010,344818011,344818012,344818013,push
344813688,1a335ec78c93251aa9196c093c6f3d95d8ecef97,,master,passed,553,2018-02-22 14:29:14 UTC,344813689,344813690,344813691,344813692,344813693,push
344813141,6115e6d293c580eb958850a81c95a66079696c0d,,master,passed,380,2018-02-22 14:27:46 UTC,344813143,344813144,344813145,344813146,344813147,push
344812936,d767e5908949fd4ad5ada98690d44c86d5b1a893,,master,errored,910,2018-02-22 14:27:05 UTC,344812937,344812938,344812939,344812940,push
318523919,34829c33c3e09ca7e932460d92365cc7fd982818,227,master,passed,457,2017-12-19 09:30:51 UTC,318523920,318523921,318523922,318523925,318523926,pull_request
298908142,2d69c7dc3eb4d61b0b7d63be90515ae936f58aaa,225,master,passed,379,2017-11-08 04:03:24 UTC,298908143,298908144,298908145,298908146,pull_request
293682326,e1b9828bc9e5904baec057a154c09ca40fe7fae0,,master,passed,275,2017-10-27 13:38:35 UTC,293682327,293682328,293682329,293682330,push
293681507,1779f7e889ee7a0ce8221a2d9a77140c8659cd47,,master,passed,306,2017-10-27 13:40:26 UTC,293681508,293681509,293681510,293681511,push
293680620,0b0afca848ce5cf472a0dbb426b54e5cdb630f16,,master,passed,295,2017-10-27 13:46:46 UTC,293680621,293680622,293680623,293680624,push
293680059,78865fbbf4a4e0e73fa1d65b4df3c01311b0a912,,master,failed,292,2017-10-27 13:36:52 UTC,293680060,293680061,293680062,293680063,push
283603854,670df14adeed815f4e33a05c63d02220a232aadc,221,master,failed,255,2017-10-27 13:27:53 UTC,283603858,283603860,283603862,283603864,pull_request
282869350,9fe4ca3c776a135b68c1df3cde8a924338a8a7fa,220,master,passed,224,2017-10-03 18:50:22 UTC,282869351,282869352,282869353,282869354,pull_request
270737525,bbda2c1326659d7c42a273cf5df6f95becfa2363,215,master,failed,258,2017-09-01 08:29:16 UTC,270737526,270737527,270737528,270737529,pull_request
260417737,a1cf02d6d73e9b72dd616b390a69f8a8237b1b64,212,master,passed,250,2017-08-02 23:43:21 UTC,260417738,260417739,260417740,260417741,pull_request
260417266,190475745f3e7c6194eb5e70d8846c54529c0da1,211,master,passed,271,2017-08-02 23:41:03 UTC,260417267,260417268,260417269,260417270,pull_request
258356415,f98d34f4dec72aa5531aff70a4529168f32f93a0,209,master,errored,236,2017-07-27 23:25:08 UTC,258356416,258356417,258356418,258356419,pull_request
258255988,65c14b57e89b8dba82986f108dca98fbd0c63157,209,master,errored,256,2017-07-27 18:23:28 UTC,258255989,258255990,258255991,258255992,pull_request
257882507,9ecab11c8579638b8b8bab1b2de3fbea0689ba5a,209,master,errored,258,2017-07-26 20:17:28 UTC,257882508,257882509,257882510,257882511,pull_request
249969152,35b0bf4b3c267b78c908268bee90bd2946254123,204,master,passed,276,2017-07-04 12:26:40 UTC,249969153,249969154,249969155,249969156,pull_request
248997712,1f107e5ee99801aad9e1032270a2c523538aa821,200,master,passed,383,2017-07-01 00:47:02 UTC,248997713,248997714,248997715,248997716,pull_request
248935914,903db5c20311134b4713d17f6f7a35ec1edb5308,200,master,passed,367,2017-06-30 20:50:11 UTC,248935915,248935916,248935917,248935918,pull_request
247701603,2f2b3d2a87375fd2eff716db4e5c89b8533dfd02,201,master,passed,387,2017-06-27 21:15:55 UTC,247701604,247701605,247701606,247701607,pull_request
242220104,bbafcae347ed483f3fd7bb39e60d8ccecde8472f,200,master,passed,384,2017-06-12 23:02:33 UTC,242220105,242220106,242220107,242220108,pull_request
237934405,e565fe83a0a0f9703aae8904cd3f83d769c88265,197,master,failed,814,2017-05-31 14:17:22 UTC,237934406,237934407,237934408,237934409,pull_request
237712003,8429109068c59c86a71f8155eb586db9bcad66cb,197,master,failed,232,2017-05-30 22:15:05 UTC,237712004,237712005,237712006,237712007,pull_request
237671356,b6904cb28c4158f5838cf61043f3c23ac450080e,197,master,failed,255,2017-05-30 20:29:21 UTC,237671358,237671359,237671360,237671361,pull_request
232254890,fe52cbb4c56d690bb4de068d8f106cb4cd23c6e0,193,master,failed,218,2017-05-15 01:12:44 UTC,232254891,232254892,232254893,232254894,pull_request
227452144,975b5c4c7c21c0e3d2764200bf2aa8e34657ae6e,,master,passed,233,2017-04-30 22:20:26 UTC,227452145,227452146,227452147,227452148,push
227318256,bc86d8427281a89790f5768df44a798197f2653e,,master,passed,223,2017-04-30 09:09:36 UTC,227318257,227318258,227318259,227318260,push
227317932,3130c1a741102f159775ceec476b306a4cf5b3c0,,master,errored,362,2017-04-30 09:07:03 UTC,227317933,227317934,227317935,227317936,227317937,227317938,227317939,227317940,push
227312526,18be18fd6dc6db3aa2d279fa5c4fa4518a970201,,master,passed,405,2017-04-30 08:28:20 UTC,227312527,227312528,227312529,227312530,227312531,227312532,227312533,227312534,push
227312075,10689509bdca68235f24f437ff57fec606fea9e4,,master,passed,389,2017-04-30 08:25:39 UTC,227312076,227312077,227312078,227312079,227312080,227312081,227312082,227312083,push
227310927,90dcf29ffcebc1ab4d56fd83a85acb8536d61705,,master,failed,663,2017-04-30 08:23:20 UTC,227310928,227310929,227310930,227310931,227310932,227310933,227310934,227310935,227310936,push
227199719,e2f7b3d7cf317514d45ae4b00a4cac1f544fb5c7,,master,passed,471,2017-04-29 18:49:42 UTC,227199720,227199721,227199722,227199723,227199724,227199725,227199726,227199727,227199728,push
223595452,5ca9827f33e98cf4e5ef30f6b895952ed916f2b9,190,master,passed,420,2017-04-19 15:07:27 UTC,223595453,223595454,223595455,223595456,223595457,223595458,223595459,223595460,pull_request
214798426,cc024c157b8f6e99528522d90991194c560e4710,190,master,passed,356,2017-03-24 20:49:59 UTC,214798427,214798428,214798429,214798430,214798431,214798432,214798433,214798434,pull_request
214788228,6f3f3919c8781ce5c0509c83fffc887a7830c938,,master,passed,416,2017-03-24 20:14:47 UTC,214788229,214788230,214788231,214788232,214788233,214788234,214788235,214788236,push
214787275,bded8bf8317e322ee63b36e83701ff4f87f6985c,,master,passed,326,2017-03-24 20:10:50 UTC,214787276,214787277,214787278,214787279,214787280,214787281,214787282,214787283,push
214783425,d72fcf51763eba94625b7bd1105864ff6753955a,,master,passed,331,2017-03-24 19:57:12 UTC,214783426,214783427,214783428,214783429,214783430,214783431,214783432,214783433,push
214659318,fe8c65509f095efd8e02fc2c701b4e533c48f5de,187,master,passed,424,2017-03-24 14:11:53 UTC,214659319,214659320,214659323,214659325,214659328,214659333,214659334,214659337,pull_request
198740187,32fd6331d8a716a11ded83ec6feb4570c42722cf,182,master,passed,336,2017-02-06 06:12:09 UTC,198740188,198740189,198740190,198740191,198740192,198740193,198740194,198740195,pull_request
193411450,6ffd75fc7c880b19ee017b77ee26473086b0d507,180,master,passed,343,2017-01-19 15:12:18 UTC,193411451,193411452,193411453,193411454,193411455,193411456,193411457,193411458,pull_request
193378006,0c8741256132fb9e1653b91c07abea8aaeed6085,180,master,passed,315,2017-01-19 13:16:34 UTC,193378007,193378008,193378009,193378010,193378011,193378012,193378013,193378014,pull_request
189030137,0b9482537ec50121d56ef2fea408e718bb257391,89,master,passed,290,2017-01-05 00:05:53 UTC,189030138,189030139,189030140,189030141,189030142,189030143,189030144,189030145,pull_request
188948479,8a45e95fc75cb77048068a62daed98cc22fdac7c,,master,passed,297,2017-01-04 18:58:40 UTC,188948480,188948481,188948482,188948483,188948484,188948485,188948486,188948487,push
187810743,9251643edea144100e443dc949f8ee1a7cb708bb,174,master,passed,317,2016-12-30 23:23:18 UTC,187810744,187810745,187810746,187810747,187810748,187810749,187810750,187810751,pull_request
180919186,5dd70ee059943e81987a817fa1a755b11dd119c1,,master,passed,253,2016-12-03 08:33:56 UTC,180919187,180919188,180919189,180919190,180919191,180919192,180919193,180919194,push
180916966,35c4381980ca81cdc3e87ec92ea5562d84ff6cba,166,master,passed,270,2016-12-03 08:07:12 UTC,180916967,180916968,180916969,180916970,180916971,180916972,180916973,180916974,pull_request
174738404,5a014b5e4272480152c0be292a0e651a055dd897,164,master,passed,346,2016-11-10 10:33:14 UTC,174738406,174738411,174738412,174738413,174738414,174738415,174738416,174738417,pull_request
172379240,e05b880cce22f1984f3d09906483473de149dbbd,164,master,passed,423,2016-11-01 18:29:54 UTC,172379241,172379242,172379244,172379247,172379248,172379249,172379252,172379254,pull_request
172377769,298527ae962b9b331ae80e815c8fc23189ba88b3,164,master,passed,348,2016-11-01 18:24:40 UTC,172377770,172377784,172377789,172377791,172377809,172377816,172377827,172377828,pull_request
171432067,bf9cce213f0b6528ecf83ac11cc8d829b5ad119d,147,master,passed,347,2016-10-28 16:07:21 UTC,171432068,171432072,171432073,171432074,171432075,171432076,171432077,171432078,pull_request
169912481,4563b0ba73e4db6c6423b60a26f3cadd2e9a1ec9,,master,passed,347,2016-10-23 14:40:59 UTC,169912482,169912484,169912485,169912487,169912488,169912489,169912491,169912493,push
169333999,59934fa0c2a7f256261ac927b5b96f38f1115597,,master,passed,343,2016-10-20 19:42:04 UTC,169334000,169334001,169334002,169334003,169334004,169334005,169334006,push
169332829,d85e49a534330879ebc119594d19fff6b94ca5fc,,master,passed,308,2016-10-20 19:37:38 UTC,169332830,169332831,169332832,169332833,169332834,169332835,169332836,push
168867138,3695eeab107edb46a611a089b561793d2a61396d,,master,passed,393,2016-10-19 09:18:06 UTC,168867139,168867140,168867141,168867142,168867143,168867144,168867145,push
168234107,7024c04829b8aba58647aa7e24b6260a4a1d1833,161,master,passed,342,2016-10-17 10:16:00 UTC,168234108,168234109,168234110,168234111,168234112,168234113,168234114,pull_request
151384360,3b866b98230be3f58ad7161b207b4724c529f062,147,master,passed,265,2016-08-11 00:49:44 UTC,151384361,151384362,151384363,151384364,151384365,151384368,151384369,pull_request
151382979,ae32a95851c414d504087b5c04f93aadcedc1604,147,master,errored,241,2016-08-11 00:38:38 UTC,151382980,151382981,151382982,151382983,151382984,151382985,151382986,pull_request
151320687,d8ff598a019f2c7bad0980917a588193cf26666e,,master,passed,297,2016-08-10 19:55:03 UTC,151320688,151320689,151320690,151320691,151320692,151320693,151320694,push
151316891,38329ebacf363cf2f41f0182ada6e2a7c003029e,,master,passed,287,2016-08-10 19:38:39 UTC,151316892,151316893,151316894,151316896,151316897,151316898,151316899,push
151296403,375c1af3f9d28ea2d6a78af16e61dd4c689c7e79,152,master,passed,279,2016-08-10 18:21:15 UTC,151296404,151296405,151296406,151296407,151296408,151296409,151296410,pull_request
143958932,fb79d6a91d3e4a9ecb6d945b218d78fc0d9b1939,,master,passed,233,2016-07-11 18:09:57 UTC,143958933,143958934,143958935,143958936,143958937,143958938,143958939,push
143748748,0ea98943ddbc7bf875f756d7e157db7ebe360973,150,master,passed,276,2016-07-10 19:16:42 UTC,143748749,143748750,143748751,143748752,143748753,143748754,143748755,pull_request
138149566,bea39ab0008793c9e135bbe77bc319ee02a29402,147,master,passed,244,2016-06-16 17:33:52 UTC,138149567,138149568,138149569,138149570,138149572,138149573,138149574,pull_request
138148613,56b031ff22a2ec297573115496c5d70a32d04f7e,147,master,errored,300,2016-06-16 17:29:51 UTC,138148614,138148615,138148616,138148617,138148618,138148619,138148620,pull_request
130073121,7b3eb916498e2038df98249df50d38d12373db13,140,master,passed,298,2016-05-13 18:20:58 UTC,130073122,130073123,130073124,130073125,130073126,130073127,130073128,pull_request
130072690,f0e4d472c4ba4f3d0d3d9fbe918c06f7fe8b6022,140,master,failed,295,2016-05-13 18:18:12 UTC,130072691,130072692,130072693,130072694,130072695,130072696,130072697,pull_request
124852425,ee638a258940bf27197ccb719091a1b7ffac65c0,139,master,passed,318,2016-04-21 20:30:02 UTC,124852426,124852427,124852428,124852429,124852430,124852431,124852432,pull_request
124775804,0389acbb818176b3fbae2264efbeb9280be9ca2e,139,master,passed,289,2016-04-21 14:58:20 UTC,124775805,124775806,124775807,124775808,124775809,124775810,124775811,pull_request
124724026,ac75b560203b0e1187145f694b257a0fce36e9a7,139,master,errored,318,2016-04-21 11:18:36 UTC,124724027,124724028,124724029,124724030,124724031,124724032,124724033,pull_request
117192629,55c7e051b6adc1d06f7050823ba2aae80bc54a39,135,master,passed,187,2016-03-20 00:19:03 UTC,117192630,117192631,117192632,117192633,pull_request
117192436,65b4fc6a9e67580241e811262cf894b02e62e924,135,master,passed,187,2016-03-20 00:16:33 UTC,117192437,117192438,117192439,117192440,pull_request
117192135,d864f60b7cbcf58117ff9b73580b5d2eb11cd173,135,master,passed,174,2016-03-20 00:13:48 UTC,117192136,117192137,117192138,117192139,pull_request
110407435,77366a47451a56bb3ba682481eed85b64fea14e8,,master,passed,425,2016-02-19 15:41:04 UTC,110407436,110407437,110407438,110407439,110407440,110407441,110407442,push
109337769,153d9c9fa8b6a5995c6a300cca099e1f3408733f,,master,passed,134,2016-02-15 12:44:30 UTC,109337770,109337771,109337772,109337773,109337774,109337775,push
107760348,2c34ec888a7359c0750064e0a4c8df360806c255,,master,passed,159,2016-02-08 12:25:00 UTC,107760349,107760350,107760351,107760352,107760353,107760355,push
107649963,1f90f2ce2bba2b7d2401ef16f95a9c9b0d341484,,wrap,passed,141,2016-02-07 21:39:35 UTC,107649964,107649965,107649966,107649967,107649968,107649969,push
107646957,c473fd9f215a4b32f67fe12edabdfada4e30e32b,,wrap,passed,132,2016-02-07 21:18:21 UTC,107646958,107646959,107646961,107646962,107646963,107646964,push
107646805,2913afcff82d70d61f9b0b735f039c41d67f50bb,,wrap,errored,145,2016-02-07 21:17:10 UTC,107646806,107646807,107646808,107646809,107646810,107646811,push
107623721,fd848ba9ca16e86a98b18e1a0e31358534101d34,,master,passed,151,2016-02-07 18:37:25 UTC,107623722,107623723,107623724,107623725,107623726,107623727,push
107546400,b74da820a2aa53314008e35ee79631ddba491aa0,,master,passed,104,2016-02-07 05:50:31 UTC,107546401,107546402,107546403,107546404,107546405,107546406,push
107546256,6e0ff1339a6bc1e6ea66670cb4f6496d3dbb85b6,,master,passed,107,2016-02-07 05:47:45 UTC,107546257,107546258,107546260,107546262,107546263,107546264,push
107544635,a7a8c643b99a27aea6945b74bcef52e58d7249ab,,master,passed,125,2016-02-07 05:27:27 UTC,107544636,107544637,107544638,107544639,107544640,107544641,push
107407705,ee60de09e78360ebe0ae6c28a2ce245ac959827d,,master,passed,158,2016-02-06 07:37:33 UTC,107407706,107407707,107407708,107407709,107407710,107407711,push
107388632,d94d446eb345f8da40124f1ba74a71ff4172f128,,master,passed,107,2016-02-06 03:21:16 UTC,107388633,107388634,107388635,107388636,107388637,107388638,push
107383401,bb7a3eb5ab8b9497d151d4aa27afc3367aadeee1,130,master,passed,109,2016-02-06 02:22:34 UTC,107383402,107383403,107383404,107383405,107383406,107383408,pull_request
107329228,5273944025bdfe8df6c10f286ce7742b83673033,,master,passed,161,2016-02-05 20:44:46 UTC,107329229,107329230,107329231,107329232,107329233,107329234,push
107328807,5273944025bdfe8df6c10f286ce7742b83673033,,options,passed,114,2016-02-05 20:42:18 UTC,107328808,107328809,107328810,107328811,107328813,107328815,push
107303729,b8b15a273dbacd6945205200fd37807cb7939361,,master,passed,138,2016-02-05 18:37:20 UTC,107303730,107303732,107303733,107303734,107303735,107303736,push
107301556,9cf8746fac22178418ddf050451e0b00aa607291,,master,passed,149,2016-02-05 18:28:20 UTC,107301557,107301558,107301559,107301561,107301562,107301563,push
107282732,02d2b7cc4ba3894f46dc65769c0b3d92bd177a05,,master,passed,157,2016-02-05 17:02:48 UTC,107282733,107282734,107282735,107282736,107282737,107282739,push
107281098,02d2b7cc4ba3894f46dc65769c0b3d92bd177a05,,allow,passed,126,2016-02-05 16:56:10 UTC,107281099,107281100,107281101,107281102,107281103,107281104,push
107137793,33a376efea5a3e46d6d9c27d9690af92e0320ec9,129,master,passed,125,2016-02-05 01:21:39 UTC,107137794,107137796,107137798,107137799,107137800,107137801,pull_request
104116061,abb0dc9f755ff0a9d818db28d9d8b9810066e2b5,,master,passed,1346,2016-01-22 15:28:43 UTC,104116062,104116063,104116064,104116065,104116066,104116068,push
104114766,6ec002b0b4deaf2a231df0e13a51498f011cedc5,127,master,passed,702,2016-01-22 15:20:43 UTC,104114767,104114768,104114769,104114770,104114771,104114772,pull_request
102992606,a8b1e183c9be2ecc5f561809dcad11b2463cff2b,124,master,passed,128,2016-01-17 21:44:38 UTC,102992607,102992608,102992609,102992610,102992611,102992612,pull_request
102906581,4660bbd1104c36164ec42d6513c27e16370cd026,123,master,failed,118,2016-01-17 09:58:42 UTC,102906582,102906583,102906584,102906585,102906586,102906587,pull_request
102785231,e3a14f3ae6b4b82bb6b5d37a11adfcb85f113c23,,pfx,passed,169,2016-01-16 13:56:51 UTC,102785232,102785233,102785234,102785235,102785236,102785237,push
100533279,21439ef4d70ba4f3e2a5ed9249e7b03af4019b40,,master,passed,125,2016-01-06 08:35:38 UTC,100533280,100533281,100533282,100533283,100533284,100533285,push
99621016,5baa024b98996871b519827cad29fe0982244133,122,master,passed,123,2015-12-31 16:53:15 UTC,99621017,99621018,99621019,99621020,99621021,99621022,pull_request
99173324,b804c3a324f97d489d93e371b0c0bcae314e3efb,121,master,passed,139,2015-12-28 22:21:37 UTC,99173325,99173326,99173327,99173328,99173329,99173330,pull_request
94814212,f30ab90cccbd5171771d26b6557d3c2f49e047a6,,master,passed,112,2015-12-04 07:14:56 UTC,94814213,94814214,94814215,94814216,94814217,94814218,push
91745932,af491ea437a90a8d8a1dd0811e26e4c67d0ebe61,116,master,passed,106,2015-11-18 04:21:44 UTC,91745933,91745934,91745935,91745936,91745937,91745940,pull_request
90411544,c6076ccf002e2ba74ef9f4f67498693bb3fc0f98,110,master,passed,134,2015-11-10 22:16:54 UTC,90411545,90411547,90411549,90411551,90411552,90411554,pull_request
87105592,cff88d12e4a9a00853d2398ad8f99839beeb7d9c,107,master,passed,145,2015-10-23 19:53:00 UTC,87105593,87105594,87105595,87105596,87105597,87105598,pull_request
87099385,7beb060554542b8c3ac1c1827ef27bc46ec0b7ab,108,master,failed,125,2015-10-23 19:15:58 UTC,87099386,87099387,87099388,87099389,87099390,87099391,pull_request
86190117,97c8782f3a8a868d624b68d37147ccf0fd2b2ec2,107,master,passed,139,2015-10-19 13:51:02 UTC,86190118,86190119,86190120,86190121,86190122,86190123,pull_request
85418870,52f6c4fffc7b9d1bcdbc3c2c37bd5386077bda04,104,master,passed,113,2015-10-14 21:22:04 UTC,85418871,85418872,85418873,85418874,85418875,85418876,pull_request
85228911,77a895ad01ebc98a4dc95d8355bc825ce80a56f6,,master,passed,110,2015-10-13 22:55:38 UTC,85228912,85228913,85228914,85228915,85228916,85228917,push
83923201,2ba0f3d499bb3c8d1f47107eb55a597b6619d388,,master,passed,134,2015-10-06 16:09:30 UTC,83923202,83923203,83923204,83923205,83923206,83923207,push
83292736,3eb9c1666dbafbd7b9dd46d533d028b8944447b7,100,master,passed,129,2015-10-02 12:26:23 UTC,83292737,83292738,83292739,83292740,83292741,83292742,pull_request
82844670,dc1fe666a058716f962aaabbb3e55fb825266f97,,master,passed,138,2015-09-29 23:59:46 UTC,82844671,82844672,82844673,82844674,82844675,82844676,push
82459596,9034cff70da2ab5888417e40d23cd213a1587f16,,master,passed,119,2015-09-27 20:42:09 UTC,82459597,82459598,82459599,82459600,82459601,82459602,push
82459262,432012803bd86e3d4154d611dd7b70571ab4a7d8,99,master,passed,126,2015-09-27 20:39:44 UTC,82459263,82459265,82459266,82459267,82459268,82459269,pull_request
78916256,109e267447e95ad1bb48b758e40dd7453eb7b039,,master,passed,112,2015-09-05 17:25:40 UTC,78916257,78916258,78916259,78916260,78916261,78916262,push
78871528,c8aed8eafec582e16a88acf218669c3d1dcbfaa3,97,master,passed,157,2015-09-05 08:08:57 UTC,78871529,78871532,78871533,78871535,78871537,pull_request
78871023,db1a3bd347c7baaaa3f6375df1823fe59193a9cc,97,master,passed,123,2015-09-05 08:01:57 UTC,78871024,78871025,78871026,78871027,78871028,pull_request
78869184,8f3601455eeecc8e260dcb0a1cbbb35eac9136be,96,master,passed,143,2015-09-05 07:30:25 UTC,78869185,78869186,78869187,78869188,78869189,78869190,pull_request
74417448,42968a3692d18eba08418893e95061e832fbfc44,94,master,passed,115,2015-08-06 14:39:59 UTC,74417449,74417450,74417451,74417452,74417453,pull_request
70429318,4303f347a35cab77dbf98ec4717c90c3c283d6e3,90,master,passed,125,2015-07-10 18:40:11 UTC,70429320,70429321,70429322,70429323,70429324,pull_request
70174498,60daa72fdadd750532af7292cb4b06293ef09ddf,89,master,passed,104,2015-07-09 05:49:23 UTC,70174499,70174500,70174501,70174502,70174503,pull_request
70137192,6aacfd5ab513e34f7e64ea9627ab9670371b34e7,,master,passed,113,2015-07-08 21:54:33 UTC,70137193,70137195,70137196,70137198,70137199,push
70135427,c868c9aebd037ebc747dd7be0b606f0d67c4f286,88,master,passed,103,2015-07-08 21:42:28 UTC,70135428,70135429,70135430,70135431,70135432,pull_request
68370270,8c199fb6259ffc1af525cc3ad52ee60ba8359669,,v1.1,passed,126,2015-06-25 19:23:01 UTC,68370271,68370272,68370273,68370274,68370275,push
68370263,07fdeff4156971a053d919c6bf5f7c1bea16cb9f,,v1,passed,78,2015-06-25 20:08:18 UTC,68370264,68370266,push
68370163,8c199fb6259ffc1af525cc3ad52ee60ba8359669,,v1,errored,8,2015-06-25 19:12:42 UTC,68370165,68370166,68370167,68370169,68370171,push
68369673,70708e46004c7bcb09b70e685a8b74a690135387,,v1.1,errored,8,2015-06-25 19:07:07 UTC,68369674,68369675,68369676,68369677,68369678,push
68369549,07fdeff4156971a053d919c6bf5f7c1bea16cb9f,,v1,passed,113,2015-06-25 21:00:51 UTC,68369551,68369553,push
68252059,70708e46004c7bcb09b70e685a8b74a690135387,,master,passed,118,2015-06-25 00:57:44 UTC,68252060,68252061,68252062,68252063,68252064,push
67057751,995fb9d02a921b0baad1e833a12bc177b0b8cb53,85,master,passed,127,2015-06-16 16:27:15 UTC,67057752,67057754,67057755,67057756,67057758,pull_request
59427952,8c199fb6259ffc1af525cc3ad52ee60ba8359669,,master,passed,118,2015-04-21 17:03:07 UTC,59427954,59427957,59427958,59427960,59427961,push
59234853,1636fa1cff0dae19d3c1ae7f9553c30aac9ae6b5,,master,passed,113,2015-04-20 12:40:40 UTC,59234854,59234855,59234856,59234857,59234858,push
59179238,3b5ca9e72cb8becced71aeed7315dc44d53b63e8,80,master,passed,109,2015-04-20 01:36:41 UTC,59179239,59179240,59179241,59179242,59179243,pull_request
58349982,00126b69bf810e12e0254dab65e38f45a02bde67,,zero-alloc,passed,94,2015-04-13 21:56:01 UTC,58349983,58349984,58349986,push
58328644,fc72964afc7b1dcb2d1ec1cedfdfdb5ab4a6175d,,zero-alloc,passed,171,2015-04-13 19:41:50 UTC,58328645,58328646,58328647,push
58201789,dbc4b94f0fb3e01b6aebf0f51ed2d4b2bc619cf2,,zero-alloc,passed,103,2015-04-12 22:19:51 UTC,58201790,58201791,58201792,push
58201621,b25019971a6cb2aee0105a4304164019fae7f323,,zero-alloc,errored,109,2015-04-12 22:16:33 UTC,58201622,58201623,58201624,58201625,58201626,push
57676580,b59a38004596b696aca7aa2adccfa68760864d86,,master,passed,174,2015-04-08 17:05:36 UTC,57676581,57676582,57676583,57676584,57676585,push
57625469,05f42936f5dc61f534614bd7e0697d4da0454a5f,,master,passed,152,2015-04-08 10:48:07 UTC,57625471,57625472,57625473,57625474,57625476,push
57035286,3d95ed5a7d0208f437d286698cad0365bf2de74c,74,master,passed,181,2015-04-03 13:32:32 UTC,57035287,57035288,57035289,57035290,57035291,pull_request
56905451,ab93ef7358b05e2a5570173f5eff5c144e661b6d,72,master,passed,138,2015-04-02 16:05:39 UTC,56905452,56905453,56905454,56905455,56905456,pull_request
56901353,ea496c6c8b9a406983f8d19bc2007834724ceb55,72,master,errored,160,2015-04-02 15:40:42 UTC,56901354,56901355,56901356,56901357,56901358,pull_request
55292528,999ba04938b528fb4fb859231ee929958b8db4a6,,master,passed,98,2015-03-21 14:37:15 UTC,55292529,55292530,55292531,55292532,55292533,push
55286434,be702d7db8bdde750a56bb1cbc14f27b16b6ed46,69,master,passed,111,2015-03-21 13:06:20 UTC,55286435,55286436,55286437,55286438,55286439,pull_request
55259170,a06479bbfade5f796b8d45d13c24fa3e588eb0f5,,master,passed,113,2015-03-21 02:58:53 UTC,55259171,55259172,55259173,55259174,55259175,push
55258921,b56ed26e9b26a68a75818787604d294534a033b2,,master,passed,117,2015-03-21 02:54:57 UTC,55258922,55258923,55258924,55258925,55258926,push
55256754,ddb6c34a60c1447f743e8e950b230c1d2c1a7bd0,,master,passed,103,2015-03-21 02:06:13 UTC,55256755,55256756,55256757,55256758,55256759,push
54488137,d5f4f7074f4dff7e4a140b4cc9829703386384f5,67,master,passed,103,2015-03-15 21:02:19 UTC,54488138,54488139,54488140,54488141,54488142,pull_request
54001407,603a3a79b0f2c072aecf2ac93732128c404084b9,65,master,passed,371,2015-03-11 20:15:06 UTC,54001408,54001409,54001410,54001411,54001412,pull_request
53976275,f88e0d361fa3ada4c6015805c9131a4e8e956f65,,master,passed,136,2015-03-11 17:17:22 UTC,53976276,53976277,53976278,53976279,53976280,push
53740014,4df175ec06ffc8baa7c18f923ca5c891123ef6a9,64,master,passed,117,2015-03-10 01:07:55 UTC,53740015,53740016,53740017,53740018,53740019,pull_request
53633919,cbe2532f2dbdb27c3e37a2cb98b296f7ccc787b4,63,master,passed,100,2015-03-09 11:12:43 UTC,53633920,53633921,53633922,53633923,53633924,pull_request
53633122,af8bca210b736245fa0c61b04a3d0793982747b6,62,master,passed,108,2015-03-09 11:05:09 UTC,53633123,53633124,53633125,53633126,53633127,pull_request
52686446,b428fda53bb0a764fea9c76c9413512eda291dec,,master,passed,130,2015-03-02 02:16:08 UTC,52686447,52686448,52686449,52686450,52686451,push
52682856,9216e4904de10377156fd3e7bffa308a5839417f,60,master,passed,117,2015-03-02 01:12:27 UTC,52682857,52682858,52682859,52682860,52682861,pull_request
51707752,e50cc169e0707ebec67b0dde0ecc7c4f0dd4ef27,55,master,passed,83,2015-02-22 11:03:31 UTC,51707753,51707754,51707755,51707756,51707757,pull_request
50961556,bde5c16eb82ff15a1734a3818d9b9547065f65b1,,master,passed,106,2015-02-16 16:20:56 UTC,50961557,50961558,50961559,50961560,50961561,push
50853013,4be72548c192b11f17e666ad6f318ea4f23595e4,,master,passed,95,2015-02-15 17:56:15 UTC,50853014,50853015,50853016,50853017,50853018,push
