build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
600623642,7bfb02a0db390c19ad1f73e19b981bd7da2dff88,1017,master,passed,1698,2019-10-21 08:37:58 UTC,600623643,600623644,600623645,600623646,600623647,600623648,600623649,600623650,600623651,600623652,pull_request
600622879,2b0fbe3f798b10afd1da7ffdbe220f9f5fdb8a52,1017,master,canceled,730,2019-10-21 08:34:44 UTC,600622880,600622881,600622882,600622883,600622884,600622885,600622886,600622887,600622888,pull_request
600473538,d9d56d421e7b04723dcb80824ac3015096bb9f7b,1016,master,errored,1567,2019-10-20 22:25:30 UTC,600473539,600473540,600473541,600473542,600473543,600473544,600473545,600473546,600473547,600473548,pull_request
600274605,17d8ecc43c7e0d2afd8678dd0a2450a41dd005b3,1015,master,errored,862,2019-10-20 09:13:16 UTC,600274606,600274607,600274608,600274609,600274610,600274611,600274612,600274613,600274614,600274615,pull_request
597811746,14bb9c0fc20fc57f6c3339adeac7f469768d9524,,master,passed,1705,2019-10-14 19:50:12 UTC,597811747,597811760,597811763,597811764,597811768,597811769,597811774,597811776,597811778,597811779,cron
595811104,483a4a9a41230e37316f3a29cfbadf389fe727b0,976,master,passed,1631,2019-10-09 20:34:45 UTC,595811105,595811106,595811107,595811108,595811109,595811110,595811111,595811112,595811113,595811114,pull_request
594774291,14bb9c0fc20fc57f6c3339adeac7f469768d9524,,master,passed,1545,2019-10-07 19:58:32 UTC,594774292,594774293,594774294,594774295,594774296,594774297,594774299,594774300,594774301,594774303,cron
591858162,14bb9c0fc20fc57f6c3339adeac7f469768d9524,,master,passed,1579,2019-10-01 06:13:27 UTC,591858163,591858164,591858165,591858166,591858167,591858168,591858169,591858170,591858171,591858172,push
591857841,59de189eea30b4ff6207a44f810232907f95b098,,master,passed,1527,2019-10-01 06:09:03 UTC,591857842,591857843,591857844,591857845,591857846,591857847,591857848,591857849,591857850,591857851,push
591737648,47aa6e7dce76144f5848f93910d1ef43869dc121,,purego,errored,339,2019-09-30 22:55:08 UTC,591737649,591737650,591737651,591737652,591737653,591737654,591737655,591737656,591737657,591737658,push
591736389,801defdc5582547aeb169b04ff5f193bc7051b04,1007,master,passed,1596,2019-09-30 22:49:38 UTC,591736390,591736391,591736392,591736393,591736394,591736395,591736396,591736397,591736398,591736399,pull_request
591736017,afb878666229a16ab2c60d8a1dee61becfe9d10a,,cloudsql,passed,1587,2019-09-30 22:45:14 UTC,591736018,591736020,591736021,591736022,591736023,591736024,591736025,591736026,591736027,591736028,push
591665795,6c79a37b2e06d0297e8a76a70b747f72bdfa8338,,master,passed,1558,2019-09-30 19:49:08 UTC,591665796,591665797,591665798,591665799,591665800,591665801,591665802,591665803,591665804,591665805,cron
591520844,4d136a5a07439b44eb8382ad73546aacbaa41ded,1006,master,passed,1563,2019-09-30 14:11:12 UTC,591520847,591520850,591520852,591520853,591520854,591520855,591520856,591520857,591520858,591520859,pull_request
588622857,6c79a37b2e06d0297e8a76a70b747f72bdfa8338,,master,passed,1500,2019-09-23 19:48:06 UTC,588622858,588622859,588622860,588622861,588622862,588622863,588622864,588622865,588622866,588622867,cron
585980478,6a5548abea51b150c201b45ec2f693f47eca7d3d,1003,master,passed,1723,2019-09-17 09:48:03 UTC,585980479,585980480,585980481,585980482,585980483,585980484,585980485,585980486,585980487,585980488,pull_request
585975050,6c79a37b2e06d0297e8a76a70b747f72bdfa8338,,master,passed,1528,2019-09-17 09:32:09 UTC,585975055,585975057,585975058,585975059,585975060,585975061,585975062,585975063,585975064,585975065,push
585748235,b2c03bcae3d4bf9658e63ad4b9b32581d810fb20,,master,passed,1590,2019-09-16 19:47:42 UTC,585748238,585748241,585748242,585748244,585748246,585748247,585748250,585748253,585748256,585748258,cron
585578649,9230ba53753b15f55e59e21bc4dc4ea254a847fa,1000,master,passed,1499,2019-09-16 13:15:59 UTC,585578650,585578651,585578652,585578653,585578654,585578655,585578656,585578657,585578658,585578659,pull_request
585577939,31e66479209c2eeaeedcae2c0b10d8cbe8801d63,,contributing,passed,1555,2019-09-16 13:11:13 UTC,585577940,585577941,585577942,585577943,585577944,585577945,585577946,585577947,585577948,585577949,push
585574436,968082b99837c1fdf5e4ab23a24a50de283bfd16,,go-mod,passed,1550,2019-09-16 13:03:09 UTC,585574437,585574438,585574439,585574440,585574441,585574442,585574443,585574444,585574445,585574446,push
585338058,47aa6e7dce76144f5848f93910d1ef43869dc121,,purego,errored,830,2019-09-15 23:11:18 UTC,585338059,585338060,585338061,585338062,585338063,585338064,585338065,585338066,585338067,585338068,push
582848766,b2c03bcae3d4bf9658e63ad4b9b32581d810fb20,,master,passed,1549,2019-09-09 19:46:59 UTC,582848767,582848769,582848770,582848772,582848774,582848776,582848778,582848779,582848780,582848781,cron
582034377,b2c03bcae3d4bf9658e63ad4b9b32581d810fb20,,master,passed,1527,2019-09-07 12:22:11 UTC,582034378,582034379,582034380,582034381,582034382,582034383,582034384,582034385,582034386,582034387,push
581733235,0d784e65d5ce23cf9e49d2e670c13acf9fe6fd99,997,master,passed,1505,2019-09-06 15:34:17 UTC,581733236,581733237,581733238,581733239,581733240,581733241,581733242,581733243,581733244,581733245,pull_request
581625794,c016c389dd25b88b4ad12e65bf11b1c493737707,,conncheck-alloc,passed,1669,2019-09-06 11:12:35 UTC,581625795,581625796,581625797,581625798,581625799,581625800,581625801,581625802,581625803,581625804,push
581022019,d9aa6d3abe0f1072adb4aa71e1eb1d3eb3d3921c,,master,passed,1644,2019-09-05 03:54:33 UTC,581022020,581022021,581022022,581022023,581022024,581022025,581022026,581022027,581022028,581022029,push
580769667,23821f42b6688625ba2202899226983dc7055fad,,master,passed,1697,2019-09-04 14:59:17 UTC,580769668,580769669,580769670,580769671,580769672,580769673,580769674,580769675,580769676,580769677,push
580748347,de1b49e3045634a72ac74c9b9a90c915e677e15b,995,master,passed,1641,2019-09-04 14:16:13 UTC,580748348,580748349,580748350,580748351,580748352,580748353,580748354,580748355,580748356,580748357,pull_request
580727072,2a0fadddd3506bc88b6b7afbd7ec88bcf92d8b14,993,master,passed,1488,2019-09-04 13:38:02 UTC,580727073,580727074,580727075,580727076,580727077,580727078,580727079,580727080,580727081,580727082,pull_request
580712601,7244e501438d2bcefc1474a6b2fa101200ffee82,,master,passed,1619,2019-09-04 13:05:50 UTC,580712602,580712603,580712604,580712605,580712606,580712607,580712608,580712609,580712610,580712611,push
580686143,5261766f67596ff7e96f9243693899acf29c64c6,994,master,passed,1587,2019-09-04 12:00:28 UTC,580686144,580686145,580686146,580686149,580686150,580686151,580686152,580686153,580686154,580686155,pull_request
580675041,563e6b894fef00103dcad4fee0fbb77823f517c4,993,master,errored,1158,2019-09-04 13:08:58 UTC,580675042,580675043,580675044,580675045,580675046,580675047,580675048,580675049,580675050,580675051,pull_request
580661364,37cebd98c158bd8cd4eac1137ccc41c17c4f4551,993,master,errored,1178,2019-09-04 10:48:40 UTC,580661365,580661366,580661367,580661368,580661369,580661370,580661371,580661372,580661373,580661374,pull_request
579952086,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1171,2019-09-02 19:46:27 UTC,579952087,579952089,579952092,579952094,579952096,579952098,579952100,579952101,579952102,579952103,cron
576994050,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1378,2019-08-26 19:45:55 UTC,576994051,576994052,576994053,576994054,576994055,576994056,576994058,576994059,576994061,576994062,cron
573994303,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1224,2019-08-19 19:45:29 UTC,573994304,573994305,573994306,573994307,573994308,573994309,573994310,573994311,573994312,573994313,cron
572140859,58ae433ca517d95d1215704468a821c23b8a11bc,986,master,errored,1217,2019-08-15 04:15:34 UTC,572140860,572140861,572140862,572140863,572140864,572140865,572140866,572140867,572140868,572140869,pull_request
571005239,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1220,2019-08-12 19:44:47 UTC,571005240,571005242,571005244,571005245,571005246,571005247,571005248,571005249,571005250,571005252,cron
568048966,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1377,2019-08-05 19:43:48 UTC,568048968,568048969,568048970,568048972,568048974,568048976,568048977,568048979,568048981,568048982,cron
566258492,4d4c0da43413933e19db22c6674426f77c150d72,986,master,errored,1159,2019-08-01 01:29:57 UTC,566258493,566258494,566258495,566258496,566258497,566258498,566258499,566258500,566258501,566258502,pull_request
565148151,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1214,2019-07-29 19:43:43 UTC,565148153,565148156,565148158,565148159,565148160,565148162,565148163,565148164,565148165,565148166,cron
562255039,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1097,2019-07-22 19:43:05 UTC,562255040,562255041,562255042,562255043,562255044,562255045,562255046,562255047,562255048,562255049,cron
559100413,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1443,2019-07-15 19:42:14 UTC,559100415,559100416,559100417,559100418,559100419,559100420,559100422,559100423,559100424,559100426,cron
555956962,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1074,2019-07-08 19:41:33 UTC,555956963,555956964,555956965,555956966,555956967,555956968,555956969,555956970,555956971,555956972,cron
552943957,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1078,2019-07-01 19:40:32 UTC,552943959,552943961,552943962,552943973,552943976,552943980,552943983,552943987,552943988,552943989,cron
551649049,7d1c7e92da031c2e82f380229c647f25e226eb30,976,master,errored,1070,2019-10-02 07:10:03 UTC,551649050,551649051,551649052,551649053,551649054,551649055,551649056,551649057,551649058,551649059,pull_request
551371415,6ccae280133d354f5b8344e24810c68b606da5ee,976,master,errored,1053,2019-06-27 15:25:03 UTC,551371418,551371420,551371421,551371423,551371425,551371426,551371428,551371429,551371430,551371431,pull_request
551272674,bc7b2b2787141a3ba4f8e417a4f20b0913382d93,976,master,errored,1613,2019-06-27 11:43:30 UTC,551272675,551272676,551272677,551272678,551272679,551272680,551272681,551272682,551272683,551272684,pull_request
549905809,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1114,2019-06-24 19:40:31 UTC,549905810,549905811,549905812,549905813,549905814,549905815,549905816,549905817,549905818,549905819,cron
546921612,877a9775f06853f611fb2d4e817d92479242d1cd,,master,passed,1192,2019-06-17 19:39:41 UTC,546921613,546921614,546921615,546921616,546921617,546921618,546921619,546921620,546921621,546921622,cron
543893611,877a9775f06853f611fb2d4e817d92479242d1cd,,master,passed,1190,2019-06-10 19:38:51 UTC,543893612,543893613,543893614,543893615,543893616,543893617,543893618,543893619,543893620,543893621,cron
540916554,877a9775f06853f611fb2d4e817d92479242d1cd,,master,passed,1389,2019-06-03 19:38:10 UTC,540916555,540916557,540916559,540916561,540916562,540916563,540916564,540916567,540916569,540916570,cron
537928862,877a9775f06853f611fb2d4e817d92479242d1cd,,master,passed,1346,2019-05-27 19:37:35 UTC,537928865,537928867,537928869,537928871,537928872,537928873,537928874,537928875,537928876,537928877,cron
534978534,877a9775f06853f611fb2d4e817d92479242d1cd,,master,passed,1269,2019-05-20 19:37:15 UTC,534978535,534978536,534978537,534978538,534978539,534978540,534978541,534978542,534978543,534978544,cron
531953683,877a9775f06853f611fb2d4e817d92479242d1cd,,master,errored,1569,2019-05-13 19:36:35 UTC,531953685,531953686,531953687,531953688,531953689,531953690,531953691,531953692,531953694,531953696,cron
530683454,877a9775f06853f611fb2d4e817d92479242d1cd,,master,passed,1215,2019-05-10 10:24:08 UTC,530683456,530683458,530683459,530683460,530683461,530683462,530683463,530683464,530683465,530683466,push
529197166,8056f2ca4aa7be2e2e10ab01426a630d5a5bfa81,,master,passed,1257,2019-05-07 09:01:11 UTC,529197167,529197168,529197169,529197170,529197171,529197172,529197173,529197174,529197175,529197176,push
529190366,bd10832df4bd1d4b71a1b1dce0b6186b879c18b0,964,master,passed,1319,2019-05-07 08:41:14 UTC,529190367,529190368,529190369,529190370,529190371,529190372,529190373,529190374,529190375,529190376,pull_request
529176304,2e1efab65e17b06dd427944bb07bd1dd52541e16,964,master,passed,1278,2019-05-07 08:02:34 UTC,529176305,529176306,529176307,529176308,529176309,529176310,529176311,529176312,529176313,529176314,pull_request
528974766,d0a548181995c293eb09c61ef80099ba1cdbe8f5,,master,passed,1293,2019-05-06 19:35:43 UTC,528974767,528974768,528974769,528974770,528974771,528974772,528974773,528974774,528974775,528974776,cron
526993855,586f801dd95f7fdec044b59ce640df9e91500879,962,master,failed,5420,2019-05-01 18:57:08 UTC,526993856,526993857,526993858,526993859,526993860,526993861,526993862,526993863,526993864,526993865,pull_request
526526782,daf24ded98f9091f566c475cc5e11faf4f68ab00,958,master,passed,1317,2019-04-30 16:45:47 UTC,526526783,526526784,526526785,526526786,526526787,526526788,526526789,526526790,526526791,526526792,pull_request
526127152,d0a548181995c293eb09c61ef80099ba1cdbe8f5,,master,passed,1278,2019-04-29 19:35:02 UTC,526127154,526127155,526127156,526127158,526127160,526127161,526127162,526127163,526127164,526127165,cron
526059707,85765320402d26d559ab2c445f4bfff21467e005,958,master,passed,1418,2019-04-29 16:46:35 UTC,526059708,526059709,526059710,526059711,526059712,526059713,526059714,526059715,526059716,526059717,pull_request
525134447,08f63283caefb3a501f9fe676f5b24e264294bb8,958,master,passed,1306,2019-04-26 20:56:03 UTC,525134448,525134449,525134450,525134451,525134452,525134453,525134454,525134455,525134456,525134457,pull_request
525132933,754a9c53bf5e7bb23156abfc00f650e7eb0b0055,958,master,passed,1278,2019-04-26 20:48:48 UTC,525132934,525132935,525132936,525132937,525132938,525132939,525132940,525132941,525132942,525132943,pull_request
525127983,e8240413b5a6becaa262c39628eb8daf0885ebb4,958,master,failed,1281,2019-04-26 20:41:58 UTC,525127985,525127986,525127987,525127989,525127992,525127994,525127995,525127996,525127997,525127998,pull_request
525127592,77f6a1c616295a8682711835c8676aa395a7b801,958,master,failed,1294,2019-04-26 20:37:17 UTC,525127593,525127594,525127595,525127596,525127597,525127600,525127601,525127602,525127603,525127605,pull_request
523435459,d0a548181995c293eb09c61ef80099ba1cdbe8f5,,master,passed,1318,2019-04-23 11:21:19 UTC,523435460,523435461,523435462,523435463,523435464,523435465,523435466,523435467,523435468,523435469,push
523432411,748755f7060971326b2244b38dc4cef6fd85f24f,955,master,passed,1243,2019-04-23 11:12:59 UTC,523432412,523432413,523432414,523432415,523432416,523432417,523432418,523432420,523432422,523432423,pull_request
523165911,578c4c8066964679ef44f45de2b6c7e811cc665e,,master,passed,1317,2019-04-22 19:34:16 UTC,523165913,523165914,523165915,523165916,523165917,523165918,523165919,523165920,523165921,523165922,cron
520445142,578c4c8066964679ef44f45de2b6c7e811cc665e,,master,passed,1344,2019-04-15 19:34:05 UTC,520445154,520445155,520445156,520445157,520445159,520445160,520445161,520445162,520445164,520445165,cron
518085806,578c4c8066964679ef44f45de2b6c7e811cc665e,,master,passed,1373,2019-04-10 03:05:25 UTC,518085807,518085808,518085809,518085810,518085811,518085812,518085813,518085814,518085815,518085816,push
517441462,93c3765e9bb2e29c6a63277c9f829dae34ec24eb,,master,passed,1342,2019-04-08 19:33:31 UTC,517441463,517441464,517441465,517441466,517441469,517441470,517441471,517441473,517441475,517441476,cron
516042705,a0cb5e0324cc4ad4d1167093e14407ba19a7b5f4,950,master,passed,1253,2019-04-05 06:11:33 UTC,516042708,516042709,516042710,516042711,516042712,516042713,516042714,516042715,516042716,516042717,pull_request
516040323,3911f2162faed9bc34d161d4f1eb6c8357d2c6e0,950,master,errored,735,2019-04-05 06:01:00 UTC,516040324,516040325,516040326,516040327,516040328,516040329,516040330,516040331,516040332,516040333,pull_request
516006988,93c3765e9bb2e29c6a63277c9f829dae34ec24eb,,master,passed,1240,2019-04-05 02:49:47 UTC,516006989,516006990,516006991,516006992,516006993,516006994,516006995,516006996,516006997,516006998,push
515977639,d3a0b0fcd73ce97db48da235e7e17a21228cb186,,master,passed,1245,2019-04-05 00:15:38 UTC,515977640,515977641,515977642,515977643,515977644,515977645,515977646,515977647,515977648,515977649,push
515961131,8f4b98d14697cfd66f2264bfa2277a26426fbaea,,master,passed,1279,2019-04-04 23:10:59 UTC,515961132,515961133,515961134,515961135,515961136,515961137,515961138,515961139,515961140,515961141,push
515759054,d086782618deef32869913cb89f60319119ed4a9,949,master,passed,1300,2019-04-04 15:05:12 UTC,515759055,515759056,515759057,515759058,515759059,515759060,515759061,515759062,515759063,515759064,pull_request
515731756,cacc4ab7d7197eec65182e8f489ab366814ad231,838,master,passed,1305,2019-04-04 14:07:24 UTC,515731757,515731758,515731759,515731784,515731789,515731790,515731791,515731792,515731793,515731794,pull_request
515726729,89ec2a9ec85e27afb0f0fcd3c2399e72cc360ae4,,master,passed,1268,2019-04-04 13:57:12 UTC,515726730,515726731,515726732,515726733,515726734,515726735,515726736,515726737,515726738,515726739,push
515655937,3787dcf38004db6530c7292bab19d27684359b5f,941,master,passed,1293,2019-04-04 11:07:27 UTC,515655938,515655939,515655940,515655941,515655942,515655943,515655944,515655945,515655946,515655947,pull_request
515643421,749840ffa7482a958dab9dcab7cab8b39dd23554,941,master,passed,1321,2019-04-04 10:32:55 UTC,515643422,515643423,515643424,515643425,515643426,515643427,515643428,515643429,515643430,515643431,pull_request
515638165,df597a2343f1ef9dba230c7cf008fc31ca2b5d90,,master,passed,1262,2019-04-04 10:18:53 UTC,515638166,515638167,515638168,515638169,515638170,515638171,515638172,515638173,515638174,515638175,push
515631681,aeff91329dd2e0393cd79c89e700d0d590d6efa1,943,master,passed,1275,2019-04-04 10:01:46 UTC,515631682,515631683,515631684,515631685,515631686,515631687,515631688,515631689,515631690,515631691,pull_request
515582467,6e5ca7bf27016b0bf5d36c7884bfbd7355f33112,943,master,passed,1294,2019-04-04 07:43:57 UTC,515582468,515582469,515582470,515582471,515582472,515582473,515582474,515582475,515582476,515582477,pull_request
515506420,a8628aed7ce40a259a7a5aba82f8b841e5d64eac,945,master,passed,1277,2019-04-04 02:50:49 UTC,515506421,515506422,515506423,515506424,515506425,515506426,515506427,515506428,515506429,515506430,pull_request
515290277,c6c7952127eeda453a5291c9ed9ed3664dab3439,943,master,passed,1439,2019-04-03 16:30:59 UTC,515290278,515290279,515290280,515290281,515290282,515290283,515290284,515290285,515290286,515290287,pull_request
515287263,d534a66679d381f237d62f69f3a65f3ef968c88d,943,master,passed,1542,2019-04-03 16:24:48 UTC,515287264,515287265,515287266,515287267,515287268,515287269,515287270,515287271,515287272,515287273,pull_request
515184872,3e0b17dd9c430a4ba58f06930020811fa84bb63b,905,master,passed,1356,2019-04-03 12:57:17 UTC,515184873,515184874,515184875,515184876,515184877,515184878,515184879,515184880,515184881,515184882,pull_request
515174447,05d0436a40521e661b925ec24c5d5968e7035d18,945,master,passed,1559,2019-04-03 12:34:53 UTC,515174449,515174451,515174453,515174455,515174457,515174459,515174460,515174463,515174465,515174467,pull_request
515145184,e3ea9b46f46579b8c56ac044e41984a1c8351829,943,master,passed,1273,2019-04-03 11:31:08 UTC,515145185,515145186,515145187,515145188,515145189,515145190,515145191,515145192,515145193,515145194,pull_request
515138856,a67f3058aab0ecca1c291e69be0fbc6cd59eb03c,943,master,failed,1528,2019-04-03 11:13:34 UTC,515138857,515138858,515138859,515138860,515138861,515138862,515138863,515138864,515138865,515138866,pull_request
515059864,3be25db399c449dc02f79e654fc319627cc46c9e,943,master,passed,1241,2019-04-03 07:50:39 UTC,515059865,515059866,515059867,515059868,515059869,515059870,515059871,515059872,515059873,515059874,pull_request
515058179,1b92ce8cdb3f4c54f5554bd854833e5bf4988046,943,master,passed,1349,2019-04-03 07:45:52 UTC,515058180,515058181,515058182,515058183,515058184,515058185,515058186,515058187,515058188,515058189,pull_request
515004828,0f004a37e856029ac048821d3b696528c540f31d,905,master,passed,1517,2019-04-03 04:23:38 UTC,515004829,515004830,515004831,515004832,515004833,515004834,515004835,515004836,515004837,515004838,pull_request
515004621,2af2653582927117eda8e46ff97de634f92674a4,904,master,errored,767,2019-04-03 04:20:58 UTC,515004622,515004623,515004624,515004625,515004626,515004627,515004628,515004629,515004630,515004631,pull_request
514706289,cfc1ccf10f0a2a23c1858b76c06ca8ac632a0a6f,943,master,passed,1424,2019-04-02 14:16:16 UTC,514706290,514706291,514706292,514706293,514706294,514706295,514706296,514706297,514706298,514706299,pull_request
514695878,1f9eafd7e07aca673326770dfa72753f827f7672,943,master,failed,1788,2019-04-02 13:57:01 UTC,514695879,514695880,514695881,514695882,514695883,514695884,514695885,514695886,514695887,514695888,pull_request
514582042,8242798466509cf72f7cd75f9286e131e5b486b2,943,master,passed,1482,2019-04-02 09:30:06 UTC,514582043,514582044,514582045,514582046,514582047,514582048,514582049,514582050,514582051,514582052,pull_request
514560965,9f32b2126b019565e2a360693f3893b7eb08120f,943,master,failed,1522,2019-04-02 08:55:25 UTC,514560966,514560967,514560968,514560969,514560970,514560971,514560972,514560973,514560974,514560975,pull_request
514329408,c0f6b444ad8f92ecd68f86b27635c1fccdede4c4,,master,passed,1350,2019-04-01 19:33:07 UTC,514329410,514329413,514329414,514329415,514329416,514329417,514329418,514329420,514329422,514329423,cron
514225626,fc64c6eff2167c131f73f60ae6288a99f6f6679b,943,master,passed,1387,2019-04-01 16:07:05 UTC,514225627,514225628,514225629,514225630,514225631,514225632,514225633,514225634,514225635,514225636,pull_request
514218938,a6e201d1beb750b9478574fef0dc38c58106ec02,943,master,failed,1102,2019-04-01 15:53:13 UTC,514218939,514218940,514218941,514218942,514218943,514218944,514218945,514218946,514218947,514218948,pull_request
513334059,c0f6b444ad8f92ecd68f86b27635c1fccdede4c4,,master,passed,1439,2019-03-30 03:23:12 UTC,513334060,513334061,513334062,513334063,513334064,513334065,513334066,513334067,513334068,513334069,push
512947117,4b3108a1010e3eb16e0dd4a8070ead0ac3ff6820,941,master,passed,1172,2019-03-29 10:29:18 UTC,512947118,512947119,512947120,512947121,512947122,512947123,512947124,512947125,512947126,pull_request
512924133,56875684cbdca613fc3d48b8d04c0ee81f62a4cc,941,master,passed,1087,2019-03-29 09:36:24 UTC,512924134,512924135,512924136,512924137,512924138,512924139,512924140,512924141,512924142,pull_request
512914921,45e2104d7b1598a57fc83da045f9a3082d7d5def,941,master,passed,1160,2019-03-29 09:10:03 UTC,512914922,512914923,512914924,512914925,512914926,512914927,512914928,512914929,512914930,pull_request
512912620,ae555c257a5b97f70c0a561fdb18d7d53bea61b3,941,master,passed,1092,2019-03-29 09:04:29 UTC,512912621,512912622,512912623,512912624,512912625,512912626,512912627,512912628,512912629,pull_request
512901128,bc5e6eaa6d4fc8a7c8668050c7b1813afeafcabe,,master,passed,1166,2019-03-29 08:30:27 UTC,512901129,512901130,512901131,512901132,512901133,512901134,512901135,512901136,512901137,push
511135908,1fbca2aabb09915d4f1006d01b271ad7778eec4f,,master,passed,1051,2019-03-25 19:32:55 UTC,511135909,511135910,511135911,511135912,511135913,511135914,511135916,511135917,511135919,cron
508934275,2fb54b9baf0dbf4386f30f56c8c92f0a94629c4a,939,master,passed,1233,2019-03-20 13:40:16 UTC,508934276,508934277,508934278,508934279,508934280,508934281,508934282,508934283,508934284,508934286,pull_request
508926147,5230bf0e473c8872eddb06ac31f682ea1fe54aa5,939,master,passed,1522,2019-03-20 13:25:41 UTC,508926148,508926149,508926150,508926151,508926152,508926153,508926154,508926155,508926156,508926157,pull_request
508918575,d3fa71f326f8bbf76c1c0724deb04ed51e281fca,939,master,failed,1528,2019-03-20 13:09:35 UTC,508918576,508918577,508918578,508918579,508918580,508918581,508918582,508918583,508918584,508918585,pull_request
508910229,c277ba473352d5ebb7507a4bc5a259e6b8d87c95,939,master,failed,1354,2019-03-20 12:51:16 UTC,508910230,508910231,508910232,508910233,508910234,508910235,508910236,508910237,508910238,508910239,pull_request
508903403,7c07d435af8b71aaa62e9a99bc2a3c2c4b02c08d,939,master,passed,1391,2019-03-20 12:47:02 UTC,508903404,508903405,508903406,508903407,508903408,508903409,508903410,508903411,508903412,508903413,pull_request
508881605,0a7a629a94542af205213155240804f8f1f01042,934,master,passed,1131,2019-03-20 11:39:29 UTC,508881606,508881607,508881608,508881609,508881610,508881611,508881612,508881613,508881614,pull_request
508879509,4ac26c6674d52403599b1bf4d6755075098bae5f,934,master,failed,1118,2019-03-20 11:34:31 UTC,508879510,508879511,508879512,508879513,508879514,508879515,508879516,508879517,508879518,pull_request
508879499,4ac26c6674d52403599b1bf4d6755075098bae5f,934,master,canceled,0,,508879500,508879501,508879502,508879503,508879504,508879505,508879506,508879507,508879508,pull_request
508878618,5b33508a036b950f0fd2529f865141cbe75ac779,934,master,failed,1177,2019-03-20 11:30:00 UTC,508878619,508878620,508878621,508878622,508878623,508878624,508878625,508878626,508878627,pull_request
508877159,d0ea5fbdacdb55a46d1e019d3bd659e962a7814a,934,master,passed,1089,2019-03-20 11:25:38 UTC,508877160,508877161,508877162,508877163,508877164,508877165,508877166,508877167,508877168,pull_request
508855297,34f08b7e87e96341dd4750a3a99ff748cdc1c181,934,master,passed,1112,2019-03-20 10:35:26 UTC,508855300,508855304,508855305,508855306,508855307,508855308,508855309,508855310,508855311,pull_request
508046923,1fbca2aabb09915d4f1006d01b271ad7778eec4f,,master,passed,1107,2019-03-18 19:32:12 UTC,508046926,508046927,508046928,508046929,508046930,508046931,508046932,508046933,508046935,cron
507009608,1fbca2aabb09915d4f1006d01b271ad7778eec4f,,master,passed,1206,2019-03-15 22:33:09 UTC,507009609,507009610,507009611,507009612,507009613,507009614,507009615,507009616,507009617,push
505605818,264466f1d9bb3d771fb2a0f35519f2cce7614078,936,master,passed,1129,2019-03-13 06:39:18 UTC,505605819,505605820,505605821,505605822,505605823,505605824,505605825,505605826,505605827,pull_request
505604930,616ec365f5a13f3c01aefb6b4d7ef3fc6a240a71,936,master,passed,1015,2019-03-13 06:34:50 UTC,505604931,505604932,505604933,505604934,505604935,505604936,505604937,505604938,pull_request
505275954,a61428684fbca1b7dab17fb51e4d699ca4d02b0b,934,master,errored,1122,2019-03-12 15:17:44 UTC,505275955,505275956,505275957,505275958,505275959,505275960,505275961,505275962,505275963,pull_request
505265677,a61428684fbca1b7dab17fb51e4d699ca4d02b0b,934,master,errored,1134,2019-03-12 14:57:44 UTC,505265678,505265679,505265680,505265681,505265682,505265683,505265684,505265685,505265686,pull_request
505253024,5bfac2233840a9ee39d70b74f52b5256c122137c,934,master,errored,1665,2019-03-12 14:30:10 UTC,505253026,505253027,505253028,505253029,505253030,505253031,505253032,505253033,505253034,pull_request
505251295,7e4d9351bff15a8fd885b0efd2a6caa92024ff15,934,master,errored,1069,2019-03-12 14:26:16 UTC,505251296,505251297,505251298,505251299,505251300,505251301,505251302,505251303,505251304,pull_request
505173090,1a89e851bcf4bedb0d27b1dc82d94a2b99fb6196,934,master,errored,1110,2019-03-12 11:27:07 UTC,505173091,505173092,505173093,505173094,505173095,505173096,505173097,505173098,505173099,pull_request
505169240,6c9cb2a042f4e708226d265971e46a809773f85c,934,master,failed,1185,2019-03-12 11:16:42 UTC,505169241,505169242,505169243,505169244,505169245,505169246,505169247,505169248,505169249,pull_request
504869626,2c9d54fefcfb443251f5b92cd5106cf4dc07b880,,master,passed,1092,2019-03-11 19:31:43 UTC,504869627,504869630,504869632,504869633,504869634,504869635,504869636,504869637,504869638,cron
504137054,37e8335243f82cbdbb52f0b47f96f24d0c3acc83,928,master,failed,1089,2019-03-09 22:19:57 UTC,504137055,504137056,504137057,504137058,504137059,504137060,504137061,504137062,504137063,pull_request
504090229,49972ca0a06b6e9c60a7b7eac4521d7984488560,928,master,passed,1108,2019-03-09 19:21:37 UTC,504090230,504090231,504090232,504090233,504090234,504090235,504090236,504090237,504090238,pull_request
504086500,03caaf28babdda7818c8908731dde180e330a09c,928,master,passed,1062,2019-03-09 19:04:52 UTC,504086501,504086502,504086503,504086504,504086505,504086506,504086507,504086508,504086509,pull_request
