build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
568975036,64ebc787c611a3e6aac6da6283e48f0a5343374e,666,master,passed,621,2019-08-07 17:30:12 UTC,568975039,568975040,568975041,568975042,568975043,568975044,568975045,568975046,568975047,568975048,568975049,568975050,568975051,568975054,pull_request
568972982,5074699b9309370c258ab3859afa18c0e0a0c666,,fix-ci-pyver,failed,410,2019-08-07 17:18:39 UTC,568972983,568972984,568972985,568972986,568972987,568972988,568972989,568972990,568972991,568972992,568972993,568972994,568972995,568972996,push
568971233,db41290d5a260c73bd29d2a36d7f5f5033c86bfb,666,master,failed,436,2019-08-07 17:13:51 UTC,568971234,568971235,568971236,568971237,568971238,568971239,568971240,568971241,568971242,568971243,568971244,568971245,568971246,568971247,pull_request
568971210,2b362a8f19f355eacadf112d4e611e5c26e84adc,,fix-ci-pyver,failed,404,2019-08-07 17:13:47 UTC,568971211,568971212,568971213,568971214,568971215,568971216,568971217,568971218,568971219,568971220,568971221,568971222,568971223,568971224,push
568966066,911422c143d54807d9047f9e672e04f7a7145c81,666,master,failed,452,2019-08-07 17:01:17 UTC,568966067,568966068,568966069,568966070,568966071,568966072,568966073,568966074,568966075,568966076,568966077,568966078,568966079,568966080,pull_request
568966045,1907b6d449327c1e6910419c7986d87e0b1e8ab1,,fix-ci-pyver,failed,434,2019-08-07 17:01:15 UTC,568966046,568966047,568966048,568966049,568966050,568966051,568966052,568966053,568966054,568966055,568966056,568966057,568966058,568966059,push
568964362,0962ec0c50a8461f20908b7cb230cb2b4dfe43d3,666,master,failed,422,2019-08-07 16:57:43 UTC,568964363,568964364,568964365,568964366,568964367,568964368,568964369,568964370,568964371,568964372,568964373,568964374,568964375,568964376,pull_request
568964342,ff2a71fe2dc7c74c47a4a0bc97450a75dac24000,,fix-ci-pyver,failed,403,2019-08-07 16:57:39 UTC,568964343,568964344,568964345,568964346,568964347,568964348,568964349,568964350,568964351,568964352,568964353,568964354,568964355,568964356,push
568963321,5d0d3eb77fe8ff29be762cbf5196e504fa9f3fb8,666,master,failed,438,2019-08-07 16:55:02 UTC,568963322,568963323,568963324,568963325,568963326,568963327,568963328,568963329,568963330,568963331,568963332,568963333,568963334,568963335,pull_request
568963300,fe25efbf85f53080778a2f24b501b4d920ad6e5d,,fix-ci-pyver,failed,413,2019-08-07 16:54:55 UTC,568963301,568963302,568963303,568963304,568963305,568963306,568963307,568963308,568963309,568963310,568963311,568963312,568963313,568963314,push
568961818,f497f919ad26017f7b38d272ce4ea8547476cec9,666,master,failed,429,2019-08-07 16:51:22 UTC,568961819,568961820,568961821,568961822,568961823,568961824,568961825,568961826,568961827,568961828,568961829,568961830,568961831,568961832,pull_request
568961795,6602eeef4e3527fe7593fde61eab374ead303b21,,fix-ci-pyver,failed,428,2019-08-07 16:51:18 UTC,568961796,568961797,568961798,568961799,568961800,568961801,568961802,568961803,568961804,568961805,568961806,568961807,568961808,568961809,push
568960934,7fcaba11ba322fe7953240335a704619bad39306,666,master,failed,420,2019-08-07 16:48:46 UTC,568960935,568960936,568960937,568960938,568960939,568960940,568960941,568960942,568960943,568960944,568960945,568960946,568960947,568960948,pull_request
568960913,c4117d6f83a40a63815c22471ea776bfa59fb6f8,,fix-ci-pyver,failed,402,2019-08-07 16:48:45 UTC,568960914,568960915,568960916,568960917,568960918,568960919,568960920,568960923,568960924,568960925,568960926,568960927,568960928,568960929,push
568948011,5280c4b5714139e1fd5222a1bfec047676e39862,666,master,failed,431,2019-08-07 16:17:35 UTC,568948012,568948013,568948014,568948015,568948016,568948017,568948018,568948019,568948020,568948021,568948022,568948023,568948024,568948025,pull_request
568947983,5074699b9309370c258ab3859afa18c0e0a0c666,,fix-ci-pyver,failed,426,2019-08-07 16:17:29 UTC,568947984,568947985,568947986,568947987,568947988,568947989,568947990,568947991,568947992,568947993,568947994,568947995,568947996,568947997,push
568886256,096abda5a64a373ea4604bf88b287837eb4fa1e6,,fix-ci-pyver,failed,417,2019-08-07 14:06:48 UTC,568886257,568886258,568886259,568886260,568886261,568886262,568886263,568886264,568886265,568886266,568886267,568886268,568886269,568886270,push
568886228,dd8e3b99d104fb18a456e623e0c43194049ae61a,666,master,failed,431,2019-08-07 14:06:46 UTC,568886230,568886231,568886232,568886234,568886235,568886237,568886238,568886239,568886240,568886241,568886242,568886243,568886244,568886245,pull_request
568879251,bbea8f0eb116724b91368e07ea737bef04a5ac62,666,master,failed,405,2019-08-07 14:00:49 UTC,568879252,568879253,568879254,568879255,568879256,568879257,568879258,568879259,568879260,568879261,568879262,568879263,568879264,568879265,pull_request
568879081,ca2a746bc99ed905fc00398364021e1e4a1c9955,,fix-ci-pyver,failed,396,2019-08-07 14:00:39 UTC,568879082,568879083,568879086,568879088,568879089,568879090,568879091,568879092,568879093,568879094,568879095,568879096,568879097,568879098,push
568858633,6f7daad72f2cda7cef8580b14bddcc6459a2cc8c,,master,failed,360,2019-08-07 13:49:40 UTC,568858634,568858635,568858636,568858637,568858638,568858639,568858640,568858641,568858642,568858643,568858644,568858645,568858646,568858647,push
567104795,7297b432edaee92e8cbf328fd29b3bb95ee7dec5,662,master,passed,868,2019-08-02 20:03:27 UTC,567104796,567104797,567104798,567104799,567104800,567104801,567104802,567104803,567104804,567104805,567104806,567104807,567104809,567104810,pull_request
566630644,cd9ae34237d10874147ec371cee00063f7c5292d,662,master,passed,674,2019-08-01 19:25:24 UTC,566630646,566630647,566630648,566630649,566630650,566630651,566630652,566630653,566630654,566630657,566630658,566630660,566630661,566630662,pull_request
566537211,951cdbacbcc01e8c98f975a8db588741f1a4ea2e,662,master,passed,588,2019-08-01 15:38:59 UTC,566537212,566537213,566537214,566537215,566537216,566537217,566537218,566537219,566537220,566537221,566537222,566537223,566537224,566537225,pull_request
566515329,f254d69c56920819b4211f47fdaba6472097dc5c,,master,passed,638,2019-08-01 14:54:34 UTC,566515330,566515331,566515332,566515333,566515334,566515335,566515336,566515337,566515338,566515339,566515340,566515341,566515342,566515343,push
566206587,ed0fda7b0e15993ba672266e12871e5418542e18,662,master,passed,447,2019-07-31 22:11:49 UTC,566206588,566206589,566206590,566206591,566206592,566206593,566206594,566206595,566206596,566206597,566206598,566206599,566206600,566206601,pull_request
566048357,65007b27baae931f5b852aeaed702b0f627b5531,661,master,passed,435,2019-07-31 15:58:17 UTC,566048358,566048359,566048360,566048361,566048362,566048363,566048364,566048365,566048366,566048367,566048368,566048369,566048370,566048371,pull_request
554000945,f4e7b23c86614052f206ff4c7013408d12d29cca,,master,passed,412,2019-07-03 23:34:13 UTC,554000946,554000947,554000948,554000949,554000950,554000951,554000952,554000953,554000954,554000955,554000956,554000957,554000958,554000959,push
553999214,99f424280303450d4e5816072992eadf1da6c2ae,654,master,passed,416,2019-07-03 23:21:19 UTC,553999215,553999216,553999217,553999218,553999219,553999220,553999221,553999222,553999223,553999224,553999225,553999226,553999227,553999228,pull_request
553673166,a5c0ebd37a66c98f2ada2e0e44a4314029055437,654,master,passed,401,2019-07-03 10:05:13 UTC,553673167,553673168,553673169,553673170,553673171,553673172,553673173,553673174,553673175,553673176,553673177,553673178,553673179,553673180,pull_request
547964254,27f2e427b9b677401961b5da1762f8380a929bb8,,master,passed,413,2019-06-19 23:30:40 UTC,547964255,547964256,547964257,547964258,547964259,547964260,547964261,547964262,547964263,547964264,547964265,547964266,547964267,547964268,push
547957584,c9347e94cc7c720b1269fe3e2098a4a214d004b1,652,master,passed,417,2019-06-19 23:05:39 UTC,547957585,547957586,547957587,547957588,547957589,547957590,547957591,547957592,547957593,547957594,547957595,547957596,547957597,547957598,pull_request
547935529,baf63c5924a2b9695175df5d47ced40596024b78,,3.7.4,passed,416,2019-06-19 21:56:20 UTC,547935530,547935531,547935532,547935533,547935534,547935535,547935536,547935537,547935538,547935539,547935540,547935541,547935542,547935543,push
547934330,baf63c5924a2b9695175df5d47ced40596024b78,,master,passed,689,2019-06-19 21:54:03 UTC,547934331,547934332,547934333,547934334,547934335,547934336,547934337,547934338,547934339,547934340,547934341,547934342,547934343,547934344,push
547928316,5494a3ba1b1d1fcfbc5265c6724dde5e67159bca,651,master,passed,482,2019-06-19 21:36:30 UTC,547928317,547928318,547928319,547928320,547928321,547928322,547928323,547928324,547928325,547928326,547928327,547928328,547928329,547928330,pull_request
547924756,d6631e8ea56063897e341207477e0cc3231f20b2,,3.6.6,failed,388,2019-06-19 21:27:52 UTC,547924757,547924758,547924759,547924760,547924761,547924762,547924763,547924764,547924765,547924766,547924767,547924768,push
547014700,f63829cfdee4efb3cd5747cf99dc59af0549d9e1,,master,passed,472,2019-06-18 00:26:30 UTC,547014701,547014702,547014703,547014704,547014705,547014706,547014707,547014708,547014709,547014710,547014711,547014712,547014713,547014714,push
547008171,c53d6c9d3f54729ca61a10c40bbaf7f543965259,650,master,passed,421,2019-06-18 00:11:46 UTC,547008172,547008173,547008174,547008175,547008176,547008177,547008178,547008179,547008180,547008181,547008182,547008183,547008184,547008185,pull_request
546990367,68f87788b53eafed09e7b3401906cc62232eca3c,650,master,passed,431,2019-06-17 22:52:05 UTC,546990368,546990369,546990370,546990371,546990372,546990373,546990374,546990375,546990376,546990377,546990378,546990379,546990380,546990381,pull_request
