build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
749854509,cb72f1760d25d90917c6b80515986a1de5337997,,develop,passed,1515,2020-12-15 17:45:56 UTC,749854510,push
749853632,2a25fa70dcde572e5b9273c320fe8afc8596cb1b,,develop,canceled,0,,749853633,push
749847227,54507d2c4431b2c7bd1ee1d3376c83493723de19,,develop,canceled,0,,749847228,push
749839912,e2c72fc3d341b1bc5108c6214ed8e85740d716af,,develop,canceled,0,,749839913,push
749836474,1cfbfc245a4a754f48b7d9b87242cb0e7b3cd206,,develop,canceled,0,,749836475,push
749804796,3657f9b9a9f49005aa18a7a540b1ba75face1275,,develop,passed,1477,2020-12-15 12:47:54 UTC,749804797,push
749799495,361b43c3a22f8f873a19fce3d6f44d2fe52024e6,,develop,passed,1482,2020-12-15 12:02:35 UTC,749799496,push
749721734,ace7a19326888606c040433e32ed0845cea094a0,,develop,failed,430,2020-12-15 00:38:17 UTC,749721735,push
749721368,335a85a7cd95fe87ebe2f88555e6586d7e6cf6c7,,develop,canceled,0,,749721369,push
749721016,10f5129b90bbaac3b414768dd653a2b66a5e4db0,,develop,canceled,0,,749721017,push
749720128,100873d320a6c5b760684d65d86f5db90a6473c9,,develop,canceled,0,,749720129,push
749719295,19b5e2eb7540ff4a04bd4e13f8101eed0a071519,,develop,canceled,0,,749719296,push
749718391,90443e09294d239410dcb7ad71f13f9bff073c2d,,develop,canceled,0,,749718392,push
749716823,2cb4e60f67eb6e4a2e989d0d47e69086fe85d980,,develop,canceled,0,,749716824,push
749716248,8fe983c6feb45ef5635cb1022b32dc4d3e4f7f55,,develop,canceled,0,,749716249,push
749715738,2c9d2da1660ad7f1a0bc982bf39d672b07f30488,,develop,canceled,0,,749715739,push
749703515,4e8032b3068172d8b53a4bc101dfabc4405061ab,,v0.8.0,passed,1398,2020-12-14 22:41:49 UTC,749703516,push
749701632,4e8032b3068172d8b53a4bc101dfabc4405061ab,,develop,passed,1368,2020-12-14 22:32:59 UTC,749701633,push
749699215,04badb70752dce1614e24f104136e0e50b1e87d8,,develop,canceled,0,,749699216,push
749489054,f501da6d0eda1ecefe55bad0a8a82a7b071c23f6,280,develop,passed,1320,2020-12-13 22:49:24 UTC,749489055,pull_request
746357553,1798b92dfe75e85c95b6576176eae52d9046e773,,reqsense/ci-instrum-tests,errored,3644,2020-11-28 03:25:56 UTC,746357554,746357555,746357556,push
745738502,b2fcad913c987f936b8c11ae7b9b2838cb0acb7d,280,develop,passed,1331,2020-12-08 09:51:34 UTC,745738503,pull_request
745711426,6a265dadea8e18c96d2c114b76c604204fbc1478,280,develop,passed,1397,2020-11-24 20:42:19 UTC,745711427,pull_request
745703914,4dd55186c48def10cd01ea5a4b32387d0a81d136,280,develop,canceled,0,,745703915,pull_request
745698363,1496075fa3fe354f10532508e8e2289fc575b605,280,develop,canceled,0,,745698364,pull_request
745696840,f485c1fb299a6f725c6f01a715daf5335b78a69e,280,develop,canceled,0,,745696843,pull_request
745627013,7ec71b45e2d9c7768c7ffda2b60c94499ef7afc6,,develop,passed,1377,2020-11-24 13:06:13 UTC,745627014,push
745481394,6fc10d7d28dac0b04975411150d85e4eabb98d36,280,develop,passed,1450,2020-11-23 20:05:24 UTC,745481395,pull_request
735990859,d829aee6ce984f13e62975bca0bfb0ceb02e88b2,,develop,failed,435,2020-10-15 10:01:24 UTC,735990860,push
735372377,c30787dbfde581762ab331bf8fde805d5888f4d2,276,master,passed,1319,2020-10-13 12:34:49 UTC,735372378,pull_request
729193005,9452d32859c902fa5ad506821c12d683bef9b9cf,264,develop,errored,4270,2020-09-22 03:29:29 UTC,729193006,729193007,729193008,pull_request
729193001,236a565dccfc960262cd6175763a8b8aefe00035,,ci-instrumented-tests,errored,4291,2020-09-22 04:38:28 UTC,729193002,729193003,729193004,push
502014563,2a53eb2d7f38e6b6b37478fe43917569e4f55d31,,fix/remove-tmp-test-artifacts,passed,652,2019-03-05 12:52:36 UTC,502014564,push
501978496,abb4d3d20086cd120c3eca0f707268f8341b3f5c,,develop,passed,648,2019-03-05 11:14:32 UTC,501978497,push
501973242,5b630a81773895fff43b07c005ba423979e5861d,173,develop,passed,654,2019-03-05 11:00:56 UTC,501973243,pull_request
501972997,27673e4f459f612d837a79d7dafe19b3b213b316,,feature/update-gradle,passed,650,2019-03-05 11:00:22 UTC,501972998,push
501416115,6b13c71cba5d16463c947588da0e72fb2fd6d5b1,172,develop,failed,513,2019-03-04 10:16:48 UTC,501416116,pull_request
499196471,6c5b514c94079059b046792104941de402c9f01e,172,develop,passed,665,2019-02-27 10:31:49 UTC,499196472,pull_request
498704304,ccf01a2389a619951c5f69e2a90f97b1b9e0af94,,develop,passed,676,2019-02-26 12:40:27 UTC,498704305,push
498703330,6a33f8246182da221e436ae4d443a4ab16cd6565,,v0.6.0,passed,659,2019-02-26 12:36:52 UTC,498703331,push
498703210,6a33f8246182da221e436ae4d443a4ab16cd6565,,master,failed,667,2019-02-26 12:37:01 UTC,498703211,push
498702633,f9fac698089f493c92ac7f4d6445d1dff3c166ba,171,master,errored,42,2019-02-26 12:35:27 UTC,498702635,pull_request
498702609,e9f97a0071aefd6a26c98e196dce8d70c877a3fd,,develop,passed,782,2019-02-26 12:35:45 UTC,498702610,push
498697217,bf882fa24529fd6d9a2fdcb227d8d274c1932cbb,171,master,passed,673,2019-02-26 12:20:07 UTC,498697218,pull_request
498697199,38348bd04cd5ee67e41b580cc860beedf3257adc,,develop,passed,685,2019-02-26 12:19:53 UTC,498697200,push
498693789,f8deff58fe07a3474f6a23e5c08f711d8c77ab25,,v0.5.6,errored,96,2019-02-26 12:09:54 UTC,498693790,push
498681566,315bcc846cf02aa2ae6577801d3b2ac75adb2b88,171,master,passed,657,2019-02-26 11:37:00 UTC,498681567,pull_request
498681440,e03115c6908df4bf9c283d36bd6773e32fb86d4d,,develop,passed,666,2019-02-26 11:36:37 UTC,498681441,push
498681414,ba6fe51b43956ce025372446d820e9dc108086f4,170,develop,errored,39,2019-02-26 11:36:14 UTC,498681415,pull_request
498681332,4648aa0893a73f06929de7f1695efe0dd875ec32,170,develop,canceled,0,,498681334,pull_request
498681118,062c96fd61ef5646b53a9feb2fbac7d6c019f882,,feature/fix-service-android-O,failed,40,2019-02-26 11:35:14 UTC,498681119,push
498260738,da2ca610c1a1d7ae189a54a20b9b23ccfe2aac75,,develop,passed,677,2019-02-25 16:43:25 UTC,498260739,push
497135875,d2a22fe0528c93a210fad365a201b32b0eab1450,169,develop,passed,834,2019-02-22 16:58:35 UTC,497135876,pull_request
497135859,f212cd2deb238bd4e25906858b8c724f430538d9,,feature/fix-service-android-O,passed,643,2019-02-22 16:58:10 UTC,497135860,push
497129584,825560982fff0b1887609407bee5931e502cda19,169,develop,passed,679,2019-02-22 16:45:18 UTC,497129585,pull_request
497085016,1ab58876958d4115ae5bc3abc6e8e16c32a96b9f,,feature/fix-service-android-O,passed,669,2019-02-22 15:15:28 UTC,497085017,push
497058470,9431542e1f7845ca9b8c133d08551af2ad8e6139,,develop,passed,685,2019-02-22 14:18:01 UTC,497058473,push
497040485,1c62255d24ca61e15352175bb7063e82690ca744,168,develop,passed,705,2019-02-22 13:36:44 UTC,497040486,pull_request
497040438,516351d688688fc3cd9c852587fdbb2540bac16c,,feature/update-gradle-and-build-tools,passed,643,2019-02-22 13:36:08 UTC,497040439,push
497039899,36c9fdd13914e13782b3917b619819d099932bfb,168,develop,failed,275,2019-02-22 13:34:17 UTC,497039900,pull_request
497037624,71ac1d1313c95968107e737d8537b89e9ae18123,,feature/update-gradle-and-build-tools,failed,289,2019-02-22 13:28:34 UTC,497037625,push
497031151,52da394aba2db6e115aa4a5b6821c0c989dd7f1e,,feature/update-gradle-and-build-tools,failed,257,2019-02-22 13:13:02 UTC,497031152,push
497026785,ecd70b31d400e02dd18e477ac68b2d99e706f7c1,,feature/update-gradle-and-build-tools,failed,258,2019-02-22 13:03:21 UTC,497026786,push
416794001,7340993c4993fe67f6c2625ad4b4bd84da4c8d1c,,develop,passed,751,2018-08-16 12:38:36 UTC,416794002,push
416793748,8e6470bddca0b3ff2f98121b866f8ae33e91e89f,151,develop,errored,32,2018-08-16 12:37:31 UTC,416793749,pull_request
416761448,9a182652baef56b71b91fd8e929b67537b4b9244,151,develop,passed,755,2018-08-16 10:57:14 UTC,416761449,pull_request
416761340,efb7a287c48767043052f1899d992df072842a24,153,develop,passed,712,2018-08-16 10:58:22 UTC,416761341,pull_request
416761256,1c0197b95590078eb1616ac42213a7c34b197962,154,develop,failed,252,2018-08-16 10:56:20 UTC,416761257,pull_request
416096195,ce2d6b286bbbba9c69f13aa477699a5a02a9d501,,develop,passed,1569,2018-08-14 21:06:52 UTC,416096196,push
416085614,bf069e421cdc403d69a9af51e97415d7b3b99376,128,develop,passed,1474,2018-08-14 20:20:32 UTC,416085615,pull_request
416085575,2c1a012792320f3f62413db1b9acd0160e5ea951,,bugfix/fix-outputstream-length-issue-126,passed,1421,2018-08-14 20:20:17 UTC,416085576,push
416080388,191c2a2bda603c49e1ebc6c4d137f928d7765203,,develop,passed,1652,2018-08-14 20:06:21 UTC,416080389,push
415553720,7d8a131d215d4754cc46b6816064f9132c465946,155,develop,passed,1518,2018-08-14 19:35:26 UTC,415553721,pull_request
415539498,2c200b45ad7fa43fefd9297af3d4f21e220fe406,155,develop,failed,568,2018-08-13 16:50:37 UTC,415539499,pull_request
415517616,9fc3923774f12e826fac060e28302cce75d2bb15,155,develop,failed,554,2018-08-13 16:03:57 UTC,415517617,pull_request
415472367,9878e2d7895ef9525b0f318b6d21aca8e8b09e1c,154,develop,failed,352,2018-08-13 14:24:31 UTC,415472368,pull_request
415472056,7f379013247f998189e40da04b38cbc31c0c7786,153,develop,failed,209,2018-08-13 14:23:46 UTC,415472057,pull_request
415459913,2837110a200970e84d1c9fbd57b4ac6e1b9405b6,151,develop,failed,230,2018-08-13 13:56:01 UTC,415459914,pull_request
330155039,01579bef41b491bbe9db1d109da99b835760376c,,develop,failed,234,2018-08-13 14:11:59 UTC,330155040,push
329343782,0e1ed89a8cf12219a9c08f1d15d0e18a8199dcf7,,develop,passed,705,2018-01-16 06:50:46 UTC,329343783,push
329342521,8157fc092706470bd4bec4eadd69036464221a2b,,develop,failed,459,2018-01-16 06:43:37 UTC,329342522,push
329342442,559975fba49eff6730fa3a8246538bb6af63e5d0,,develop,canceled,0,,329342443,push
328668960,b1bb5865f52834b723da0c9fd8214658d6cdbf38,128,develop,passed,717,2018-01-14 09:48:42 UTC,328668961,pull_request
328668958,2e20b573a40b85abd8e55bf43e8c80db3ac88d21,,bugfix/fix-outputstream-length-issue-126,passed,712,2018-01-14 09:29:47 UTC,328668959,push
328667353,5af98f9599772b96614b3628ed3bdfabea18263a,128,develop,passed,715,2018-01-14 09:17:58 UTC,328667354,pull_request
328667347,3b2df77121f8a55fcf0cf702e7d94cfd49ff985e,,bugfix/fix-outputstream-length-issue-126,passed,753,2018-01-14 09:18:01 UTC,328667348,push
328389738,33fc263bdbb8705e2d915bd139e58f48a2946ff3,128,develop,failed,261,2018-01-13 07:08:37 UTC,328389739,pull_request
328389721,3a2654edb8e882e8995606190ca2b1beb233152e,,bugfix/fix-outputstream-length-issue-126,failed,274,2018-01-13 07:08:28 UTC,328389722,push
327081329,559975fba49eff6730fa3a8246538bb6af63e5d0,,develop,passed,725,2018-01-10 02:59:49 UTC,327081330,push
327076531,4b1069b2652623d86bb6475446a1fbb92c0bf885,127,develop,passed,1031,2018-01-10 02:31:21 UTC,327076532,pull_request
327076509,3e86a341c46741d799f2bebda6ad8f2ff47d5b9d,,bugfix/issue-125,passed,875,2018-01-10 02:32:12 UTC,327076510,push
298257176,8ccaae4b4a2038fb1c034ecdc03f8fe1fee26c3b,,develop,passed,733,2017-11-06 23:07:41 UTC,298257177,push
296528424,e46cd8586859d82f3064a508db89ee630756f1ad,120,develop,passed,732,2017-11-02 23:07:07 UTC,296528437,pull_request
296528309,91c397ee404717e4d674fba6394eb865738e29ca,,bugfix/issue-119,passed,721,2017-11-02 23:06:33 UTC,296528310,push
282634870,62b60a7f011b35a569f608b18968fdf397eea3f8,113,master,errored,80,2017-10-03 09:01:34 UTC,282634871,pull_request
277606096,33f67b6a65be6b3677abd688d3ee57632764addb,,develop,passed,730,2017-09-20 04:54:00 UTC,277606097,push
265440148,0db41cb47de8ce95ffec82e33433100fb21bb763,,develop,passed,514,2017-08-17 05:16:28 UTC,265440149,push
264166115,16c93ba32dbe3995f34480bb7bbbb2b3e939889e,,develop,passed,496,2017-08-13 21:08:26 UTC,264166116,push
263999742,7ee9416bb35ca75abb25f1d5dd3cee8ded5c9428,,develop,passed,510,2017-08-13 06:56:23 UTC,263999743,push
263998252,6e205695251635109e025f873d4f0b096b7086da,106,develop,passed,519,2017-08-13 06:45:20 UTC,263998253,pull_request
263998244,554140937533ca4e6f3eb387c7474a0853bc440e,,feature/add-special-char-filename-test,passed,527,2017-08-13 06:45:13 UTC,263998245,push
263997155,99deb4408e8f2074920b0e6c76483b9605529c41,106,develop,failed,418,2017-08-13 06:37:45 UTC,263997156,pull_request
263997128,6fab734c54b16ab8188e638c01067e121176c0ab,,feature/add-special-char-filename-test,failed,442,2017-08-13 06:37:21 UTC,263997129,push
263996611,5725ab66d33fc87356bcc1bf37995e284bf3b050,,develop,passed,521,2017-08-13 06:34:14 UTC,263996612,push
263995096,5de40192dcfaf1e2001bf5158202ee2f4ea4908a,105,develop,passed,517,2017-08-13 06:23:22 UTC,263995097,pull_request
263995079,dd4737497bd8175c7e376b534f9c024406664738,,feature/get-absolute-path,passed,505,2017-08-13 06:23:04 UTC,263995080,push
263990359,acbd724223a91d392d98aa053ca5d5ab39783161,,feature/get-absolute-path,passed,511,2017-08-13 05:48:19 UTC,263990360,push
263990205,acbd724223a91d392d98aa053ca5d5ab39783161,,develop,passed,490,2017-08-13 05:46:27 UTC,263990206,push
263989807,42b6ba148b69420289eadc40f2e43e0995456441,104,develop,passed,531,2017-08-13 05:43:43 UTC,263989808,pull_request
263989771,07b21cbdc7a585394a3d4b3ad055a85d4edaf1c9,,feature/add-stream-tests,passed,495,2017-08-13 05:43:26 UTC,263989772,push
263988768,4eb502922a494ee94b7c6299a72b006f373de476,,feature/add-stream-tests,passed,514,2017-08-13 05:35:42 UTC,263988769,push
263988531,ec77a7f28339c62d46527883d180bcef32884205,,develop,passed,496,2017-08-13 05:33:09 UTC,263988532,push
263979293,c91c7a4e64213dc6655d79e3e65afb0bf20e3bd7,96,develop,passed,527,2017-08-13 04:20:10 UTC,263979294,pull_request
263979282,db2524d79b52771e9d24312aeac2bd01b073df00,,feature/device-without-mbr,passed,490,2017-08-13 04:21:17 UTC,263979283,push
263978062,31eb066a29672dd313d902bbe725329dde4e0cd5,96,develop,passed,550,2017-08-13 04:12:00 UTC,263978063,pull_request
263978052,218b6ac6a411e531c58288c46d2e14d6410c831b,,feature/device-without-mbr,passed,528,2017-08-13 04:12:27 UTC,263978053,push
261419586,344ef7926126c8dc4889bd484ed6decd5ffac6f2,96,develop,passed,486,2017-08-05 23:24:33 UTC,261419587,pull_request
261419584,960afe2d331781c4412b04aabe3f721ff28385bd,,feature/device-without-mbr,passed,475,2017-08-05 23:24:36 UTC,261419585,push
261412397,1f300dbe47de9ed45bb0de7f32a67c2a6279eee6,96,develop,failed,423,2017-08-05 22:39:34 UTC,261412398,pull_request
261412395,aa5fe59ad15d6d8e68b6623182d21ee1ab20196b,,feature/device-without-mbr,failed,468,2017-08-05 22:39:35 UTC,261412396,push
261410892,1b1e2d4f67b2294e7d053a23dc35e7469c9492fb,96,develop,failed,255,2017-08-05 22:30:20 UTC,261410896,pull_request
261410881,73244339b8d03fdc4f2a40a1088a263a50f098cb,,feature/device-without-mbr,failed,258,2017-08-05 22:30:20 UTC,261410885,push
261410736,95b4619c94b7069395a89c2707e462a787943518,,develop,passed,590,2017-08-05 22:28:28 UTC,261410737,push
261408385,7e59d8ea814bd584c5c727aad86a680a047d37a4,101,develop,passed,597,2017-08-05 22:15:07 UTC,261408386,pull_request
261408383,0751244c6d7531b7f4e4c4782c8c6592667d16d7,,feature/fat32-tests,passed,596,2017-08-05 22:15:07 UTC,261408384,push
261403216,6617261e9b0232a90a34c12ebf890e1b63dd29dc,101,develop,failed,463,2017-08-05 21:46:57 UTC,261403217,pull_request
261403194,cf023c969408f4994dc1f371f4ce2fb827dec849,,feature/fat32-tests,failed,461,2017-08-05 21:46:59 UTC,261403195,push
261393676,2def6e7bc3c4c7557f9e6fc895d8ed79ca7e8de0,,feature/fat32-tests,failed,460,2017-08-05 21:07:05 UTC,261393677,push
261393549,34974f052778d9d2dc74434fa5a8775b744fea3a,101,develop,failed,462,2017-08-05 21:40:21 UTC,261393550,pull_request
261393541,2def6e7bc3c4c7557f9e6fc895d8ed79ca7e8de0,,feature/fat32-tests,failed,457,2017-08-05 20:51:50 UTC,261393542,push
261384239,ca1244e3f74f59195ea921656c09984d94b7bb53,101,develop,passed,582,2017-08-05 20:08:37 UTC,261384240,pull_request
261384235,3e8133234866aba70399ed99c8141ff5a5dc941d,,feature/fat32-tests,passed,578,2017-08-05 20:08:47 UTC,261384236,push
261280535,8331a2a0a388433df0a8f8dadffcc4233b36e343,101,develop,passed,537,2017-08-05 10:09:18 UTC,261280536,pull_request
261280527,cc90e5f48a1a5f4aac4b79b685adbd3681f71935,,feature/fat32-tests,passed,550,2017-08-05 10:08:58 UTC,261280528,push
261239833,2a6151a47398d12bbf008b3757619aee091aa9b6,101,develop,passed,540,2017-08-05 04:39:12 UTC,261239834,pull_request
261239831,254c6e29c7b746a64301766cc190a65c09ca36f1,,feature/fat32-tests,passed,557,2017-08-05 04:37:42 UTC,261239832,push
261233945,fcccf12e022aa9f2821e21bcfd7b7fbe38bf1389,101,develop,failed,452,2017-08-05 03:45:57 UTC,261233946,pull_request
261233943,24fa798acc97406e17472af4e5d70df1a31aaa7f,,feature/fat32-tests,failed,444,2017-08-05 03:45:34 UTC,261233944,push
261171759,a6c861d64f334e07a62646c6643b33d9b2a8bb61,,develop,passed,424,2017-08-04 21:37:58 UTC,261171760,push
261170810,574fdbbdde0d8e98c3c1b41f99893aefd5e7f61b,,develop,passed,409,2017-08-04 21:35:56 UTC,261170811,push
261143870,3db136d37144e0aa5948255edd33703be6c3215e,,develop,passed,436,2017-08-04 20:04:46 UTC,261143871,push
260889666,d8bc15794023ffd58fb9c21dadae700fcddf9910,101,develop,passed,466,2017-08-04 05:48:54 UTC,260889667,pull_request
260888272,ecdd1152d42fa04d2c7e922826548404a0f98833,,feature/fat32-tests,passed,485,2017-08-04 05:40:44 UTC,260888273,push
260886504,18b823a400b9b1fc6884a0fb690c0a365d463a8e,,feature/fat32-tests,passed,481,2017-08-04 05:39:19 UTC,260886505,push
260873397,132a8c4d103c0e75c7c17cce5d7f3cb6ec3fbf54,,feature/fat32-tests,failed,394,2017-08-04 04:38:16 UTC,260873398,push
260869057,c4270b332bac8807374e2ff9ee011efa43c650e4,,feature/fat32-tests,passed,444,2017-08-04 03:31:07 UTC,260869058,push
260857437,44eeae17a867a516ba0f7ebaf0f2ab62fd7ab20a,,develop,passed,407,2017-08-04 02:22:48 UTC,260857439,push
260855367,a9fe9e54e6271577430537bd71f0784b77c9e229,,develop,passed,414,2017-08-04 02:12:43 UTC,260855368,push
260854986,556d49eba33dfc75bfa9af6f51226137e802ee34,,develop,canceled,0,,260854987,push
260852659,b72726be3c92cc3c7d5a42f7d729d2fc9c57d485,100,develop,passed,414,2017-08-04 01:59:48 UTC,260852660,pull_request
260852655,9c9a2847f7d90c2785de997de4ec55fcbb9c853c,,feature/add-tests,passed,415,2017-08-04 01:59:41 UTC,260852656,push
260485255,a5e10fb93842b7072fa7cfda7a89a4c72adc3781,100,develop,passed,426,2017-08-03 06:27:53 UTC,260485256,pull_request
260485243,89864421a4a28edc64e9f9ecb4bf0443cc028aa2,,feature/add-tests,passed,451,2017-08-03 06:27:53 UTC,260485244,push
260471480,5f5587ea1e74b67c875c55075453b70fe146d829,100,develop,passed,412,2017-08-03 05:02:20 UTC,260471481,pull_request
260471471,8574b9277485a39d5f10efdd3150db4543b1a8c5,,feature/add-tests,passed,398,2017-08-03 05:02:21 UTC,260471472,push
260459176,962db81123a9d20c855fe4771d440f122b36beff,100,develop,passed,406,2017-08-03 03:49:55 UTC,260459177,pull_request
260459169,cc72e1780ba8c77d68a4f71bead92a5e2b5f2121,,feature/add-tests,passed,401,2017-08-03 03:49:19 UTC,260459170,push
260457809,71f93dc496fdffa615a02428312c9232143dd329,100,develop,failed,368,2017-08-03 03:40:47 UTC,260457810,pull_request
260457803,7c4621cadcedb94b75206841d4c052e5a29ff359,,feature/add-tests,failed,375,2017-08-03 03:40:48 UTC,260457804,push
260456444,84ce9112675b5d915f1986bc335986d94e5a6c37,100,develop,passed,404,2017-08-03 03:31:50 UTC,260456445,pull_request
260456442,e9f0c1b1cfe5c5a5755a3b08a326e4748d98c7b8,,feature/add-tests,passed,414,2017-08-03 03:31:43 UTC,260456443,push
260455024,6d0abc6092e97c9812c57998e51a11c78bc79a5f,100,develop,errored,419,2017-08-03 03:22:24 UTC,260455025,pull_request
260455022,3187361484d6860a5aff825041655a564a5ecfa3,,feature/add-tests,errored,420,2017-08-03 03:22:43 UTC,260455023,push
260454852,a3ae64f53d4f12986efad3b60fee114d5a5a20c9,100,develop,errored,223,2017-08-03 03:20:48 UTC,260454853,pull_request
260452940,64693a05c7e5ed3b73805f8310961f317edaca53,,feature/add-tests,errored,209,2017-08-03 03:09:02 UTC,260452941,push
260452154,a64c84288c96178d2b5cc6991b3448cdc73162e4,,feature/add-tests,errored,212,2017-08-03 03:03:51 UTC,260452155,push
260451221,8b0881107cdadd6ad1f8b67250ab16cc269d454c,,feature/add-tests,errored,215,2017-08-03 02:58:03 UTC,260451222,push
260450659,62971d8f7aa46d68fcb1445393c83d27f6df3e5c,,feature/add-tests,errored,210,2017-08-03 02:53:26 UTC,260450660,push
260450081,ce384a6222eb0b967e56f4daa8a96694cf76bfbb,,feature/add-tests,canceled,199,2017-08-03 02:49:11 UTC,260450082,push
260078557,d3dee63939ab67c78ffca35d6ffb4ad525b7ded9,,feature/add-tests,errored,395,2017-08-02 07:12:59 UTC,260078558,push
260075970,b41f0b33e92a2345a9d86b5d0805a48c904cc0cf,,feature/add-tests,errored,160,2017-08-02 07:02:40 UTC,260075971,push
260074581,c7ab7a98adb28538305c638304b97415d8fd44c2,,feature/add-tests,errored,166,2017-08-02 06:58:39 UTC,260074582,push
260072987,624f9161b7c3c5acb165cd220e1ea559015875bc,,feature/add-tests,failed,660,2017-08-02 06:50:35 UTC,260072988,push
259042614,1934a5884cffea1293b321e95113f3c1f8c208b0,96,develop,failed,629,2017-07-30 08:27:50 UTC,259042616,pull_request
259042401,6a833d0d724429454d4410efa744b7da72e01ad2,,feature/device-without-mbr,failed,632,2017-07-30 08:26:19 UTC,259042402,push
259038908,f5daaba53e98694f78790e168013cf90407bcc6b,,feature/device-without-mbr,failed,616,2017-07-30 07:59:09 UTC,259038909,push
249539880,17a476ba037aff7f5197c01cea19a7bd58ded6bb,,libaums-v0.5.5,failed,716,2017-07-03 08:34:29 UTC,249539881,push
249539294,17a476ba037aff7f5197c01cea19a7bd58ded6bb,,develop,failed,1206,2017-07-03 08:30:28 UTC,249539295,push
249537236,f8deff58fe07a3474f6a23e5c08f711d8c77ab25,,master,failed,1171,2017-07-03 08:30:18 UTC,249537237,push
249537106,24559856b5cceec9f32e6a5f7edea2ae199b5796,,develop,failed,1337,2017-07-03 08:20:38 UTC,249537108,push
249536712,001ba3e4728ec7a7505e2a82e9e4e60f7e2147b7,,develop,failed,1319,2017-07-03 08:19:18 UTC,249536713,push
249534912,c961649f32cd8d610b9a56a2b85a5a20f03a4fc2,88,develop,failed,1242,2017-07-03 08:12:16 UTC,249534913,pull_request
249533714,fbeafd41b75860b61a24a4c82a762cfb6bc57906,,bugfix/fix-array-index-oob,failed,1163,2017-07-03 08:09:14 UTC,249533715,push
249533398,4d488e56cfb687a66e33bc84cd619172e8363958,,develop,failed,1248,2017-07-03 08:07:30 UTC,249533401,push
249533321,1b2977a3b09abd9cad5c09cc665c9e22468daad7,87,develop,errored,48,2017-07-03 08:07:10 UTC,249533322,pull_request
249533024,e3ab3a33d80f8c008de1c698234cb97336ccf1de,,feature/get-max-lun,errored,66,2017-07-03 08:06:22 UTC,249533025,push
249532857,c3272d78dfecb5772727bead668d37ee4cf028c3,,feature/get-max-lun,errored,53,2017-07-03 08:06:20 UTC,249532858,push
248242734,f8c90010edb0d38a933149980d18616a98c22b61,,feature/get-max-lun,failed,600,2017-06-29 06:31:02 UTC,248242735,push
248235343,eb672c04eb7d7a68764f5c7bf1c6a922022a5616,,feature/get-max-lun,failed,1082,2017-06-29 05:48:52 UTC,248235344,push
243018677,125e5be7468355ea922bb692d44f294a6f2c0cee,,master,failed,734,2017-06-14 21:33:17 UTC,243018678,push
242333310,a230405fea60a20618ce1138445067f9c7662872,,develop,failed,1196,2017-06-13 08:46:23 UTC,242333311,push
242333010,31cd42ee38f6518c7f6a2db7519c392054e3b5c8,,libaums-v0.5.4,errored,1911,2017-06-13 08:45:16 UTC,242333011,push
242331618,df1c0a75885e09e4cb85b183e8f8e9ddd64fe122,,develop,failed,1404,2017-06-13 08:41:19 UTC,242331619,push
242331238,9f8921c358e96af9ef3a8ae881815782f53da2ae,84,develop,failed,1257,2017-06-13 08:39:51 UTC,242331239,pull_request
242331196,b1e152ca0c6cb5bd8c666c2ee96f0665a735f4f0,,bugfix/index-out-of-bounds-2gb-file,errored,36,2017-06-13 08:39:27 UTC,242331197,push
242325316,1aa42e9a886a3ed73b48d668fda0a505c9986a8a,,develop,failed,971,2017-06-13 08:19:57 UTC,242325317,push
242325077,4e6b47501deb51299700a645cd08d84a72b7f844,,develop,failed,1235,2017-06-13 08:19:04 UTC,242325078,push
242325024,d91b750feb5eb9e963631e2a18e8910d15de6de1,83,develop,errored,53,2017-06-13 08:19:03 UTC,242325025,pull_request
242238509,375fb599fe3fbc78059126e909ced62826a13927,,feature/get-errno,failed,634,2017-06-13 00:28:36 UTC,242238510,push
242228050,dd07b7edebb1adcafe7bc912df2441aa5baacb06,,feature/get-errno,failed,966,2017-06-12 23:35:34 UTC,242228051,push
242227971,3044878f6bcea15fee5d7684b3ef9f7236c6c0ce,,develop,errored,716,2017-06-12 23:34:56 UTC,242227972,push
236604239,422e2d5b5b5afcfab8567edd87ee4806a7c9428a,,develop,errored,653,2017-05-27 05:14:29 UTC,236604240,push
236060474,1f72b7225a034aa53743c1331c13f1966fabdcdd,,develop,failed,1021,2017-05-25 15:51:03 UTC,236060475,push
234006642,c6af16b69d826630331074066cfb03cdeb445d4d,,feature/get-errno,failed,725,2017-05-19 12:59:38 UTC,234006643,push
233819996,253017d2d641864d1e4ab6b1728c5a60304a177d,,bugfix/stall-result--1,passed,666,2017-05-18 22:22:14 UTC,233819997,push
233817952,40098f4f2d90794560742b3c402424a473253187,,bugfix/stall-result--1,passed,651,2017-05-18 22:14:21 UTC,233817953,push
233810497,4a1b29b6fb7fa0fe58e981251a9eb6811dc6684d,,develop,errored,1464,2017-05-18 21:58:04 UTC,233810498,push
233810187,31cd42ee38f6518c7f6a2db7519c392054e3b5c8,,master,failed,1298,2017-05-18 21:56:27 UTC,233810190,push
233810138,61d78c30c252b198ed5565500aecf90b9791450f,,develop,passed,734,2017-05-18 21:49:01 UTC,233810139,push
233806381,31cd42ee38f6518c7f6a2db7519c392054e3b5c8,,libaums-v0.5.3,passed,821,2017-05-18 21:44:21 UTC,233806382,push
233805997,31cd42ee38f6518c7f6a2db7519c392054e3b5c8,,master,failed,1553,2017-05-18 21:35:47 UTC,233805998,push
