build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
569409292,f7591d406fd87c04eee3ee036da6a780188971b6,,master,canceled,1340,2019-08-08 15:28:25 UTC,569409293,569409294,569409295,569409296,569409299,569409300,569409301,569409302,569409303,569409304,569409305,569409306,569409307,569409308,569409309,569409310,569409311,569409312,569409313,569409314,569409315,569409316,569409317,569409318,569409319,569409320,569409321,569409322,569409323,569409324,569409325,569409326,569409327,569409328,569409329,569409330,569409331,569409332,569409333,569409334,569409335,569409336,569409337,569409338,569409339,push
569348379,2c8b86775990b344b92c2e38268d3ef653d49fba,304,master,failed,11117,2019-08-08 13:45:15 UTC,569348380,569348381,569348382,569348383,569348384,569348385,569348386,569348387,569348388,569348389,569348390,569348391,569348392,569348393,569348394,569348395,569348396,569348397,569348398,569348399,569348400,569348401,569348402,569348403,569348404,569348405,569348406,569348407,569348408,569348409,569348410,569348411,569348412,569348413,569348414,569348415,569348416,569348417,569348418,569348419,569348420,569348421,569348422,569348423,569348424,pull_request
569337816,40331577bc7440d036d6c37abbbbd52820784899,,client-side-logging,passed,14009,2019-08-08 12:56:35 UTC,569337817,569337818,569337819,569337820,569337821,569337822,569337823,569337824,569337825,569337826,569337827,569337828,569337829,569337830,569337831,569337832,569337833,569337834,569337835,569337836,569337837,569337838,569337839,569337840,569337841,569337842,569337843,569337844,569337845,569337846,569337847,569337848,569337849,569337850,569337851,569337852,569337853,569337854,569337855,569337856,569337857,569337858,569337860,569337862,569337863,push
569177696,db6b7fb0f7bb0e5dd11b5edc0b993673b87b7b1e,,client-side-logging,errored,19341,2019-08-08 05:51:27 UTC,569177697,569177698,569177699,569177700,569177701,569177702,569177703,569177704,569177705,569177706,569177707,569177708,569177709,569177710,569177711,569177712,569177713,569177714,569177715,569177716,569177717,569177718,569177719,569177720,569177721,569177722,569177723,569177724,569177725,569177726,569177727,569177728,569177729,569177730,569177731,569177732,569177733,569177734,569177735,569177736,569177737,569177738,569177739,569177740,569177741,push
569174134,4be9f7b71b47681ed52eae6190e3384bf5255790,,client-side-logging,errored,17105,2019-08-08 04:54:28 UTC,569174135,569174136,569174137,569174138,569174139,569174140,569174141,569174142,569174143,569174144,569174145,569174146,569174147,569174148,569174149,569174150,569174151,569174152,569174153,569174154,569174155,569174156,569174157,569174158,569174159,569174160,569174161,569174162,569174163,569174164,569174165,569174166,569174167,569174168,569174169,569174170,569174171,569174172,569174173,569174174,569174175,569174176,569174177,569174178,569174179,push
569104212,60f4dc83ba837844464b5207db39e6b762893a6c,,client-side-logging,failed,10865,2019-08-08 00:09:15 UTC,569104213,569104214,569104215,569104216,569104217,569104218,569104219,569104220,569104221,569104222,569104223,569104224,569104225,569104226,569104227,569104228,569104229,569104230,569104231,569104232,569104233,569104234,569104235,569104236,569104237,569104238,569104239,569104240,569104241,569104242,569104243,569104244,569104245,569104246,569104247,569104248,569104249,569104250,569104251,569104252,569104253,569104254,569104255,569104256,569104257,push
569104134,394d75ea54b4d7ba8905d447c0c8e8cafa3b219a,,client-side-logging,canceled,0,,569104136,569104137,569104139,569104140,569104141,569104142,569104143,569104144,569104145,569104146,569104147,569104148,569104149,569104150,569104151,569104152,569104153,569104154,569104155,569104156,569104157,569104158,569104159,569104160,569104161,569104162,569104163,569104164,569104165,569104166,569104167,569104168,569104169,569104170,569104171,569104172,569104173,569104174,569104175,569104176,569104177,569104178,569104179,569104180,569104181,push
569101679,852fd54b75dd26a96f338a50f91a8845e8e0ce5f,,client-side-logging,failed,11207,2019-08-07 23:20:54 UTC,569101680,569101681,569101682,569101683,569101684,569101685,569101686,569101688,569101689,569101691,569101694,569101696,569101697,569101700,569101702,569101703,569101705,569101706,569101708,569101710,569101711,569101712,569101715,569101716,569101718,569101720,569101722,569101724,569101725,569101726,569101727,569101728,569101729,569101730,569101731,569101732,569101733,569101734,569101735,569101736,569101737,569101738,569101739,569101740,569101741,push
569022863,62112dc1396e397fda73e92df780c4358e28a3fa,,master,failed,10871,2019-08-07 19:52:03 UTC,569022864,569022865,569022866,569022867,569022868,569022869,569022870,569022871,569022872,569022873,569022874,569022875,569022876,569022877,569022878,569022879,569022880,569022881,569022882,569022883,569022884,569022885,569022886,569022887,569022888,569022889,569022890,569022891,569022892,569022893,569022894,569022895,569022896,569022897,569022898,569022899,569022900,569022901,569022902,569022903,569022904,569022905,569022906,569022907,569022908,push
568999783,fc6209fa12f1a0865cbd1a9c7c7f74e853a83a2a,,master,failed,11646,2019-08-07 18:27:56 UTC,568999784,568999785,568999786,568999787,568999788,568999789,568999790,568999791,568999792,568999793,568999794,568999795,568999796,568999797,568999798,568999799,568999800,568999801,568999802,568999803,568999804,568999805,568999806,568999807,568999808,568999809,568999810,568999811,568999812,568999813,568999814,568999815,568999816,568999817,568999818,568999819,568999820,568999821,568999822,568999823,568999824,568999825,568999826,568999827,568999828,push
568116539,d7063bde2dd90bed82283fb0d10687a6c2296071,,master,passed,15495,2019-08-07 18:44:05 UTC,568116540,568116541,568116542,568116543,568116544,568116545,568116546,568116547,568116548,568116549,568116550,568116551,568116552,568116553,568116554,568116555,568116556,568116557,568116558,568116559,568116560,568116561,568116562,568116563,568116564,568116565,568116566,568116567,568116568,568116569,568116570,568116571,568116572,568116573,568116574,568116575,568116576,568116577,568116578,568116579,568116580,568116581,568116582,568116583,568116584,push
568116238,47189b7d9fbb443f593f8e1573ddd6532ece9008,,master,passed,15598,2019-08-05 22:32:13 UTC,568116239,568116240,568116241,568116242,568116243,568116244,568116245,568116246,568116247,568116248,568116249,568116250,568116251,568116252,568116253,568116254,568116255,568116256,568116257,568116258,568116259,568116260,568116261,568116262,568116263,568116264,568116265,568116266,568116267,568116268,568116269,568116270,568116271,568116272,568116273,568116274,568116275,568116276,568116277,568116278,568116279,568116280,568116281,568116282,568116283,push
568097576,4c8c544cd7ec91ffe9ec6d4bb72e14699b59357d,,master,passed,15087,2019-08-05 21:39:43 UTC,568097577,568097578,568097579,568097580,568097581,568097582,568097583,568097584,568097585,568097586,568097587,568097588,568097589,568097590,568097591,568097592,568097593,568097594,568097595,568097596,568097597,568097598,568097599,568097600,568097601,568097602,568097603,568097604,568097605,568097606,568097607,568097608,568097609,568097610,568097611,568097612,568097613,568097614,568097615,568097616,568097617,568097618,568097619,568097620,568097621,push
568071969,ce9a0186b70f99aadb173fc37e1d9541ce9834da,,master,passed,16545,2019-08-05 20:35:50 UTC,568071970,568071971,568071972,568071973,568071974,568071975,568071976,568071977,568071978,568071979,568071980,568071981,568071982,568071983,568071984,568071985,568071986,568071987,568071988,568071989,568071990,568071991,568071992,568071993,568071994,568071995,568071996,568071997,568071998,568071999,568072000,568072001,568072002,568072003,568072004,568072005,568072006,568072007,568072008,568072009,568072010,568072011,568072012,568072013,568072014,push
566632503,12fafe0ae1e65e15bd9c78b674bb36ef3bee95f3,,master,passed,11210,2019-08-01 20:41:15 UTC,566632504,566632505,566632506,566632507,566632508,566632509,566632510,566632511,566632512,566632513,566632514,566632515,566632516,566632517,566632518,566632519,566632520,566632521,566632522,566632523,566632524,566632525,566632526,566632527,566632528,566632529,566632530,566632531,566632532,566632533,566632534,566632535,566632536,566632537,566632538,566632539,566632540,566632541,566632542,566632543,566632544,566632545,566632546,566632547,566632548,push
565594807,c9d55447df2c52b47ac9745f5feba013e567bdb3,,master,failed,10938,2019-07-30 23:40:25 UTC,565594808,565594809,565594810,565594811,565594812,565594813,565594814,565594815,565594816,565594817,565594818,565594819,565594820,565594821,565594822,565594823,565594824,565594825,565594826,565594827,565594828,565594829,565594830,565594831,565594832,565594833,565594834,565594835,565594836,565594837,565594838,565594839,565594840,565594841,565594842,565594843,565594844,565594845,565594846,565594847,565594848,565594849,565594850,565594851,565594852,push
564185717,7a82c79c0400d88d4cd6905db654f81cc459e41d,,master,passed,10725,2019-07-26 20:34:13 UTC,564185718,564185719,564185720,564185721,564185722,564185723,564185724,564185725,564185726,564185727,564185728,564185729,564185730,564185731,564185732,564185733,564185734,564185735,564185736,564185737,564185738,564185739,564185740,564185741,564185742,564185743,564185744,564185745,564185746,564185747,564185748,564185749,564185750,564185751,564185752,564185753,564185754,564185755,564185756,564185757,564185758,564185759,564185760,564185761,564185762,push
563841282,87b7a6c06a9524703dc1667b6a010930b682f6d7,,master,passed,10011,2019-07-26 03:37:28 UTC,563841283,563841284,563841285,563841286,563841287,563841288,563841289,563841290,563841291,563841292,563841293,563841294,563841295,563841296,563841297,563841298,563841299,563841300,563841301,563841302,563841303,563841304,563841305,563841306,563841307,563841308,563841309,563841310,563841311,563841312,563841313,563841314,563841315,563841316,563841317,563841318,563841319,563841320,563841321,563841322,563841323,563841324,563841325,563841326,563841327,push
563789904,405626518193590cd837103bb3dc5efebd8b59d1,,master,passed,10205,2019-07-25 23:21:55 UTC,563789905,563789906,563789907,563789908,563789909,563789910,563789911,563789912,563789913,563789914,563789915,563789916,563789917,563789918,563789919,563789920,563789921,563789922,563789923,563789924,563789925,563789926,563789927,563789928,563789929,563789930,563789931,563789932,563789933,563789934,563789935,563789936,563789937,563789938,563789939,563789940,563789941,563789942,563789943,563789944,563789945,563789946,563789947,563789948,563789949,push
563789815,41950ae5d601d961d193cfd1f1d57e4e699b5901,,master,canceled,0,,563789816,563789817,563789818,563789819,563789820,563789821,563789822,563789823,563789824,563789825,563789826,563789827,563789828,563789829,563789830,563789831,563789832,563789834,563789835,563789836,563789837,563789839,563789841,563789843,563789844,563789845,563789846,563789847,563789848,563789849,563789850,563789851,563789852,563789853,563789854,563789855,563789856,563789857,563789858,563789859,563789860,563789861,563789862,563789863,563789864,push
563789669,4ff85d487fd01b3d1f249a390812b3bfa0ec3c0c,,master,canceled,37,2019-07-25 23:21:13 UTC,563789670,563789671,563789672,563789673,563789674,563789675,563789676,563789677,563789678,563789679,563789680,563789681,563789682,563789683,563789684,563789685,563789686,563789687,563789688,563789689,563789690,563789691,563789692,563789693,563789694,563789695,563789696,563789697,563789698,563789699,563789700,563789701,563789702,563789703,563789704,563789705,563789706,563789707,563789708,563789709,563789710,563789711,563789712,563789713,563789714,push
563708950,538a4b8bb09a3e2247139424457cbd3526c935fd,303,master,passed,10248,2019-07-25 22:32:00 UTC,563708951,563708952,563708953,563708954,563708956,563708957,563708959,563708960,563708961,563708962,563708963,563708964,563708965,563708966,563708967,563708968,563708969,563708970,563708971,563708972,563708973,563708974,563708975,563708976,563708977,563708978,563708979,563708980,563708981,563708982,563708983,563708984,563708985,563708986,563708987,563708988,563708989,563708990,563708991,563708992,563708993,563708994,563708995,563708996,563708997,pull_request
563708084,c5ab722200e828a6bd8fc9b18776429c5246f15d,,context-aware-command-failures,passed,10255,2019-07-25 21:12:22 UTC,563708085,563708086,563708087,563708088,563708089,563708090,563708091,563708092,563708093,563708094,563708095,563708096,563708097,563708098,563708099,563708100,563708101,563708102,563708103,563708104,563708105,563708106,563708107,563708108,563708109,563708110,563708111,563708112,563708113,563708114,563708115,563708116,563708117,563708118,563708119,563708122,563708123,563708124,563708125,563708127,563708129,563708130,563708131,563708132,563708133,push
563702091,a53d6fd8271810ecd75fdf6e4d25d83eb97f31ae,302,master,passed,9933,2019-07-25 22:31:18 UTC,563702092,563702093,563702094,563702095,563702096,563702097,563702098,563702099,563702100,563702101,563702102,563702103,563702104,563702105,563702106,563702107,563702108,563702109,563702110,563702111,563702112,563702113,563702114,563702115,563702116,563702117,563702118,563702119,563702120,563702121,563702122,563702123,563702124,563702125,563702126,563702127,563702128,563702129,563702130,563702131,563702132,563702133,563702134,563702135,563702136,pull_request
563702006,b2686888754d715323df87a1049e019e50253de9,,fetch-externals-on-project-create,passed,10202,2019-07-25 20:30:56 UTC,563702007,563702008,563702009,563702010,563702011,563702012,563702013,563702014,563702015,563702016,563702017,563702018,563702019,563702020,563702021,563702022,563702023,563702024,563702025,563702026,563702027,563702028,563702029,563702030,563702031,563702032,563702033,563702034,563702035,563702036,563702037,563702038,563702039,563702040,563702041,563702042,563702043,563702044,563702045,563702046,563702047,563702048,563702049,563702050,563702051,push
563690268,a80cd285451f77e7be08f0f23cc7b53299ebe36e,301,master,passed,10012,2019-07-25 19:18:34 UTC,563690269,563690270,563690271,563690272,563690273,563690274,563690275,563690276,563690277,563690278,563690279,563690280,563690281,563690282,563690283,563690284,563690285,563690286,563690287,563690288,563690289,563690290,563690291,563690292,563690293,563690294,563690295,563690296,563690297,563690298,563690299,563690300,563690301,563690302,563690303,563690304,563690305,563690306,563690307,563690308,563690309,563690310,563690311,563690312,563690313,pull_request
563690219,0f6ec089cb811c11fc178adf139a8431b6bdd900,,example-project-template,passed,10245,2019-07-25 18:41:09 UTC,563690220,563690221,563690222,563690223,563690224,563690225,563690226,563690227,563690228,563690229,563690230,563690231,563690232,563690233,563690234,563690235,563690236,563690237,563690238,563690239,563690240,563690241,563690242,563690243,563690244,563690245,563690246,563690247,563690248,563690249,563690250,563690251,563690252,563690253,563690254,563690255,563690256,563690257,563690258,563690259,563690260,563690261,563690262,563690263,563690264,push
563674069,7c56625ddd7bce717e2e5dd8326a72f46b528d5b,301,master,canceled,111,,563674070,563674071,563674072,563674073,563674074,563674075,563674076,563674077,563674078,563674079,563674080,563674081,563674082,563674083,563674084,563674085,563674086,563674087,563674088,563674089,563674090,563674091,563674092,563674093,563674094,563674095,563674096,563674097,563674098,563674099,563674101,563674102,563674103,563674105,563674106,563674107,563674108,563674109,563674110,563674111,563674112,563674113,563674114,563674115,563674116,pull_request
563674010,4fdaecf8b1cddff0a56a186e91aaf82551c01022,,example-project-template,canceled,266,2019-07-25 18:02:36 UTC,563674011,563674012,563674013,563674014,563674015,563674016,563674017,563674018,563674019,563674020,563674021,563674022,563674023,563674024,563674025,563674026,563674027,563674028,563674029,563674030,563674031,563674032,563674033,563674034,563674035,563674036,563674037,563674038,563674039,563674040,563674041,563674042,563674043,563674044,563674045,563674046,563674048,563674050,563674053,563674055,563674058,563674061,563674063,563674065,563674066,push
563672365,ccc6cbae794302f432fc4e63ce98cf8a4022bfe3,301,master,canceled,0,,563672366,563672367,563672368,563672369,563672370,563672371,563672372,563672373,563672374,563672375,563672376,563672377,563672378,563672379,563672380,563672381,563672382,563672383,563672384,563672385,563672386,563672387,563672388,563672389,563672390,563672391,563672392,563672393,563672394,563672395,563672396,563672397,563672398,563672399,563672400,563672401,563672402,563672403,563672404,563672406,563672408,563672409,563672410,563672411,563672412,pull_request
