107892805,08311ded41b5eb8d31abc450f2c5594fea779750,138,master,failed,126,2016-02-08 22:46:29 UTC,107892806,107892807,107892808,107892809,pull_request
107892430,f07e739589f8f5d77f0af9b8c853865bf37b71a8,,issue/127,failed,117,2016-02-08 22:44:40 UTC,107892431,107892432,107892433,107892434,push
107891003,cb39d56fde1d7377334540a60efa06e71015be7c,,issue/127,failed,126,2016-02-08 22:39:47 UTC,107891004,107891005,107891006,107891007,push
107562207,7aead88a7911c7701c494ca0a856e773f9d3eed6,137,master,failed,120,2016-02-07 09:49:20 UTC,107562208,107562209,107562210,107562211,pull_request
101154066,c4df788d25f0f353e9c60d6036676cf97adac0a8,,v2.3.3,passed,107,2016-01-08 20:45:09 UTC,101154067,101154068,101154069,101154070,push
101154036,c4df788d25f0f353e9c60d6036676cf97adac0a8,,master,passed,131,2016-01-08 20:43:05 UTC,101154037,101154040,101154043,101154044,push
101139650,d5d24fe3644338ac4fa24a98e65e687a98eae902,,master,passed,107,2016-01-08 19:30:47 UTC,101139651,101139652,101139653,101139654,push
101137496,e5c6dd9d560a94e178b620ebd9f221eb588ce048,,master,passed,122,2016-01-08 19:19:38 UTC,101137497,101137498,101137499,101137500,push
91076772,788ff8357398b6aa42d0c8a99c08917043cd9400,133,master,passed,166,2015-11-14 06:17:03 UTC,91076773,91076774,91076775,91076776,pull_request
86263032,cc76cc522a8ccc7fd2490c2c4a89dea2dd116c88,,ref1,passed,201,2015-10-19 20:19:09 UTC,86263034,86263036,86263037,86263038,push
86252210,1d7ef3f911c6004d03f7ecfa916fdc61299d22e4,,up3,passed,187,2015-10-19 19:21:13 UTC,86252219,86252224,86252231,86252233,push
85588229,8dc35652f4cc7b569582ef876daac1f64c79e8fc,131,master,passed,199,2015-10-15 18:34:04 UTC,85588234,85588236,85588237,85588238,pull_request
85588224,827b3cca3a6f1c1eccb9e116aa1194e4cd6e1a05,,rspec3,passed,181,2015-10-15 18:33:44 UTC,85588225,85588226,85588227,85588228,push
85586735,f0d98af5cf2795270ad0305f19ebba75d1ee0c1a,131,master,passed,168,2015-10-15 18:24:46 UTC,85586736,85586737,85586738,85586739,pull_request
85586638,7315f7e77eca78d1888cbb7a5ba4229827959605,,rspec3,passed,169,2015-10-15 18:24:14 UTC,85586639,85586640,85586641,85586642,push
85029788,3f2f49501ebcf668b3f227488603d1355e8bf448,,upgrade,errored,155,2015-10-13 00:36:54 UTC,85029789,85029791,85029793,85029796,push
85028139,2a9dbb3d9409e3d73d9859ba818260fe3ed2e0cc,,upgrade,errored,157,2015-10-13 00:24:00 UTC,85028140,85028141,85028142,85028143,push
84972852,c6b4727337c08e72883b7bf9e3acae311bab56d1,,upgrade,errored,236,2015-10-12 18:27:01 UTC,84972853,84972854,84972856,84972860,push
84970191,d7937a2b2c564e336a926cf44220cde48023db1b,,upgrade,errored,197,2015-10-12 18:13:47 UTC,84970214,84970229,84970234,84970237,push
84944437,4a450a6bfae88fcc78a685ebbea9c5ce1c4056a2,,upgrade,errored,201,2015-10-12 15:53:33 UTC,84944443,84944446,84944447,84944448,push
84935248,dc2d07a4456c94149d8fb83b8cdaeb72d99bb8c0,,upgrade,errored,158,2015-10-12 15:10:44 UTC,84935272,84935280,84935285,84935290,push
84931338,73e82aaa4ddffd47dbd4c2e42e36da87506ea313,,upgrade,errored,158,2015-10-12 14:52:04 UTC,84931341,84931344,84931345,84931346,push
84928223,36ee3564bc1a53b35d07b9cdc309144bbc94aea9,,upgrade,errored,154,2015-10-12 14:37:25 UTC,84928224,84928226,84928227,84928228,push
84841908,04863981741cdc048941128b2a9c65540a765903,,upgrade,errored,147,2015-10-11 23:59:45 UTC,84841909,84841910,84841911,84841912,push
84841849,328147fa183911a183819612dac1e0728b4d7dd5,,upgrade,errored,138,2015-10-11 23:58:44 UTC,84841850,84841851,84841852,84841853,push
84841500,b25ff9ae8ff9ea9c8a3e52456e2791b5f3e828b3,,upgrade,errored,146,2015-10-11 23:52:29 UTC,84841501,84841509,84841510,84841511,push
84840391,777cadc0aef45d3f12c0697a079419f0b46bf7f9,,upgrade,errored,141,2015-10-11 23:38:44 UTC,84840392,84840393,84840396,84840397,push
84840161,b5c96be0b132a2667fdb4533fb3e25533614400d,,upgrade,errored,140,2015-10-11 23:34:32 UTC,84840162,84840163,84840164,84840165,push
84840120,5695946cda6b00417f81bf676d967256e98e7d69,,upgrade,errored,136,2015-10-11 23:33:46 UTC,84840121,84840123,84840124,84840125,push
84838638,43d22a4a68f8a42845f1a0bd1d839067a90084d1,,upgrade,passed,159,2015-10-11 23:14:02 UTC,84838639,84838640,84838641,84838642,push
84838543,7e4e25feac4c5235d0227b32afe1487553e0624d,,upgrade,failed,160,2015-10-11 23:12:54 UTC,84838544,84838545,84838546,84838547,push
84838026,70e51063306c0ba44bbaec88d953945b34112c6b,,upgrade,failed,156,2015-10-11 23:07:16 UTC,84838027,84838028,84838029,84838030,push
84568589,6ec1812e3b4be20e4950b82dcc838fbdf3a53564,,adequate_exposure,failed,336,2015-10-09 19:24:20 UTC,84568590,84568591,84568592,push
84387173,32a472a8c54e7fdec32ac05accda75cdd594080b,,upgrade,passed,158,2015-10-08 20:53:58 UTC,84387174,84387175,84387178,84387184,push
84382313,517952fbb13adaaa6cf707bfc4994dd26b79bcdf,,upgrade,passed,177,2015-10-08 20:29:59 UTC,84382314,84382315,84382316,84382317,push
84365488,17ace865efd12809a448c7618130b4f1c20e55bf,,upgrade,passed,178,2015-10-08 18:57:14 UTC,84365490,84365494,84365499,84365501,push
84357351,db05385e00901ca1f8d96079d20e58f5220207a5,,adequate_exposure,passed,335,2015-10-08 18:09:43 UTC,84357353,84357357,84357362,push
84354683,ea55e7f04f3aafee7a1c4a8fcfcc81e5a4ffdce2,,upgrade,passed,167,2015-10-08 17:56:22 UTC,84354690,84354693,84354695,84354703,push
84324269,65f48fe719773d7b1c813240a2aeb0236d91f365,,master,passed,213,2015-10-08 15:17:19 UTC,84324280,84324282,84324292,84324304,push
84238137,c59c67ce42328c8ed696f5df00dcfdcf039cadf2,130,master,passed,174,2015-10-08 05:11:08 UTC,84238138,84238139,84238145,84238154,pull_request
79686221,a4fc9ac7915ff4466aa78b69323140db8266da66,,three_alpha,passed,118,2015-09-10 15:56:38 UTC,79686223,79686225,79686226,push
64409867,273cb0d95c0a504555df61d7da59a509fd6242f3,,master,passed,226,2015-05-28 12:46:46 UTC,64409868,64409869,64409870,64409871,push
64358406,1093bf3e382b9419745392146a29214d8e423e01,126,master,passed,177,2015-05-28 03:44:41 UTC,64358407,64358408,64358409,64358410,pull_request
63263210,893f5979b2cccb6ad55cf69df1b33ef532d0e3d4,,master,passed,161,2015-05-20 00:44:03 UTC,63263211,63263212,63263213,63263214,push
63164860,a3d44ca8759c7e8c6984e064f8910cdcb7d6701f,125,master,errored,555,2015-05-19 13:09:40 UTC,63164861,63164862,63164863,63164864,63164865,63164866,63164867,63164868,63164869,63164870,pull_request
63164840,6181e480967e5af491dab4e7bc9264a67a3cb67d,,rspec_upgrade,errored,492,2015-05-19 12:56:20 UTC,63164845,63164846,63164847,63164848,63164849,63164850,63164852,63164855,63164856,63164859,push
63164244,fbc1d3858213717fb3bfe52a81c67c1fd90bad42,124,master,errored,521,2015-05-19 12:56:08 UTC,63164247,63164248,63164251,63164254,63164256,63164257,63164258,63164259,63164260,63164261,pull_request
63163968,93bade511fd830578d611c46e582fa135d5cba84,,master,errored,526,2015-05-19 12:45:52 UTC,63163969,63163971,63163973,63163975,63163977,63163978,63163980,63163982,63163983,63163984,push
63163912,17651ed59d8b531e7078f3d37c320adc748aa271,,master,errored,34,2015-05-19 12:45:29 UTC,63163914,63163916,63163918,63163920,63163921,63163922,63163923,63163924,63163925,63163926,push
63163875,17651ed59d8b531e7078f3d37c320adc748aa271,,delegate_update,errored,516,2015-05-19 12:36:34 UTC,63163876,63163877,63163878,63163879,63163880,63163881,63163882,63163883,63163884,63163885,push
62486100,924bf8ef10738835d45046ca4cc4139a0a30726f,123,master,errored,546,2015-05-14 00:04:16 UTC,62486101,62486102,62486103,62486104,62486105,62486106,62486107,62486108,62486109,62486110,pull_request
59460862,c29a414a08709c6673ec18095ec6eac37ab49255,121,master,errored,601,2015-04-22 00:25:39 UTC,59460863,59460864,59460865,59460866,59460867,59460868,59460869,59460870,59460871,59460872,pull_request
56906911,7ed3d3dcde09fc0c69a05539b6c202829a9bb43a,121,master,errored,548,2015-04-02 16:24:12 UTC,56906912,56906914,56906916,56906918,56906920,56906922,56906924,56906926,56906928,56906930,pull_request
52315136,bfb104edf09e5b9784ccab71d93ee8292c6fffb9,118,master,errored,654,2015-02-26 18:38:17 UTC,52315137,52315138,52315139,52315140,52315141,52315142,52315143,52315144,52315145,52315146,pull_request
45651129,44aca0cdc440fe9278543126ada2857faf2308ef,116,master,errored,616,2015-01-02 03:08:52 UTC,45651130,45651131,45651132,45651133,45651134,45651135,45651136,45651137,45651138,45651139,45651140,45651141,45651142,45651143,pull_request
24764016,d7736dfe7bfc135c23d3e9844986339bd2df1505,,v2.3.2,passed,915,2014-05-09 02:55:07 UTC,24764017,24764018,24764019,24764020,24764021,24764022,24764023,24764024,24764025,24764026,push
24764005,d7736dfe7bfc135c23d3e9844986339bd2df1505,,master,passed,970,2014-05-09 02:51:49 UTC,24764006,24764007,24764008,24764009,24764010,24764011,24764012,24764013,24764014,24764015,push
24763311,60bdf5fcb635ededb2ae67524af3a9396af78e1b,,master,passed,1018,2014-05-09 02:32:38 UTC,24763312,24763313,24763314,24763315,24763316,24763317,24763318,24763319,24763320,24763321,push
24762944,75d899a4270e4e9dd5a957115f56259fa2465b19,,master,passed,975,2014-05-09 02:19:48 UTC,24762945,24762946,24762947,24762948,24762949,24762950,24762951,24762952,24762953,24762954,push
17884325,0d5271f977fc2619059aa883d111c44c55e9084d,,v2.3.1,passed,807,2014-01-30 04:14:21 UTC,17884326,17884327,17884328,17884329,17884330,17884331,17884332,17884333,17884334,17884335,push
17884314,0d5271f977fc2619059aa883d111c44c55e9084d,,master,passed,725,2014-01-30 04:11:01 UTC,17884315,17884316,17884317,17884318,17884319,17884320,17884321,17884322,17884323,17884324,push
17883919,f9f4db1cf09edf32b5187c2710b56f41f14023e3,,master,passed,763,2014-01-30 04:00:45 UTC,17883920,17883921,17883922,17883923,17883924,17883925,17883926,17883927,17883928,17883929,push
17883650,0d5b2e079c155ecc2ab30474b841eeb2f3295a46,,master,passed,732,2014-01-30 03:53:07 UTC,17883651,17883652,17883653,17883654,17883655,17883656,17883657,17883658,17883659,17883660,push
17883543,74ddf4f8ced925e44593877dee73e0fd2304dc8a,,master,passed,857,2014-01-30 03:49:41 UTC,17883544,17883545,17883546,17883547,17883548,17883549,17883550,17883551,17883552,17883553,push
17882995,22d73a301f2fbdf537eff6f545038334d238176b,,master,passed,814,2014-01-30 03:34:37 UTC,17882996,17882997,17882998,17882999,17883000,17883001,17883002,17883003,17883004,17883005,push
17347047,1c91e8fb43a9de0baf8f4a1b2a9e66dce3498958,106,master,failed,1226,2014-01-21 15:28:07 UTC,17347048,17347049,17347050,17347051,17347052,17347053,17347054,17347055,17347056,17347057,17347058,pull_request
17248207,804e9c461fdfac2ba4d4dcb0cce3eae4210b52d2,105,master,failed,1059,2014-01-20 00:55:13 UTC,17248208,17248209,17248210,17248211,17248212,17248213,17248214,17248215,17248216,17248217,17248218,pull_request
16091959,54e0d04354991d66b329259564939dad957e1260,105,master,errored,881,2013-12-29 04:30:52 UTC,16091960,16091961,16091962,16091963,16091964,16091965,16091966,16091967,16091968,16091969,16091970,pull_request
15716219,a7044ff350b7dbc120014fecf017edb4cfe0acba,,master,failed,1236,2013-12-19 16:06:19 UTC,15716220,15716221,15716222,15716223,15716224,15716225,15716226,15716227,15716228,15716229,15716230,push
15617792,92fa9a3276726ceaa1998aee7b1f213dcdf0188e,104,master,failed,1321,2013-12-18 00:11:40 UTC,15617793,15617794,15617795,15617796,15617797,15617798,15617799,15617800,15617801,15617802,15617803,pull_request
14394056,0abb2be529c512efb4f737135e40eaa74401c0ce,,master,errored,647,2013-11-26 03:27:14 UTC,14394057,14394058,14394059,14394060,14394061,14394062,14394063,14394064,14394065,14394066,14394067,push
14307907,7894b3cc673dd5b50c02be27ccbe235d49184724,103,master,errored,665,2013-11-21 12:24:37 UTC,14307908,14307909,14307910,14307911,14307912,14307913,14307914,14307915,14307916,14307917,14307918,pull_request
13385349,e374ffb0df3bc9ee1bbd6b9bb0a81615f00dc015,101,master,passed,1037,2013-11-01 22:07:06 UTC,13385350,13385351,13385352,13385353,13385354,13385355,13385356,13385357,13385358,13385359,13385360,pull_request
13347952,f568c2a946a18d48081dbcb3b1f75b001efe9b15,102,master,passed,791,2013-11-01 02:04:31 UTC,13347953,13347954,13347955,13347956,13347957,13347958,13347959,13347960,13347961,13347962,13347963,pull_request
13347900,6f82fb42e151e2ffc137881bff613dc944fee08a,101,master,failed,810,2013-11-01 02:01:05 UTC,13347901,13347902,13347903,13347904,13347905,13347906,13347907,13347908,13347909,13347910,13347911,pull_request
11716164,12a9ada0e7f17cc17a8c277f1d8504c13f82eddc,,master,passed,886,2013-09-24 02:25:04 UTC,11716165,11716167,11716171,11716173,11716175,11716177,11716178,11716180,11716182,11716184,11716186,push
11716163,53230115f20faa87a1be57f94c251548a02adbd8,,v2.3.0,passed,978,2013-09-24 02:25:21 UTC,11716166,11716168,11716169,11716170,11716172,11716174,11716176,11716179,11716181,11716183,11716185,push
11716017,c0afe5b3617ec0b0a19a44873db4dc0e1ec49cc0,,master,passed,1057,2013-09-24 02:18:15 UTC,11716018,11716019,11716020,11716021,11716022,11716023,11716024,11716025,11716026,11716027,11716028,push
11715773,e439cf8f8644c60575322ed150910723e6c7950d,,master,passed,944,2013-09-24 02:04:38 UTC,11715774,11715775,11715776,11715777,11715778,11715779,11715780,11715781,11715782,11715783,11715784,push
11715549,1112e914cd5cd30cf811ef5c1e2e06194237d435,,master,passed,941,2013-09-24 01:55:53 UTC,11715550,11715551,11715552,11715553,11715554,11715555,11715556,11715557,11715558,11715559,11715560,push
11712782,2da794a890337a8835ecf59026b120692cea42ea,97,master,errored,876,2013-09-23 23:47:21 UTC,11712783,11712784,11712785,11712786,11712787,11712788,11712789,11712790,11712791,11712792,11712793,pull_request
11712610,45675305d6939954e2e7c23277ce111b9529ba4c,96,master,passed,1046,2013-09-23 23:42:42 UTC,11712611,11712612,11712613,11712614,11712615,11712616,11712617,11712618,11712619,11712620,11712621,pull_request
11610845,2711cd66eed2f380102f271b92a1c4d67296a3bc,,master,passed,1235,2013-09-20 21:01:33 UTC,11610846,11610847,11610848,11610849,11610850,11610851,11610852,11610853,11610854,11610855,11610856,push
11599383,eb87729e98efb6043a77b9abfc789090d64672d4,,master,passed,1344,2013-09-20 15:53:26 UTC,11599384,11599385,11599386,11599387,11599388,11599389,11599390,11599391,11599392,11599393,11599394,push
11592804,a04c79290d01b0f950575a197c8a4745a3585747,95,master,passed,1043,2013-09-20 13:17:10 UTC,11592805,11592806,11592807,11592808,11592809,11592810,11592811,11592812,11592813,11592814,11592815,pull_request
11576938,19aa40bedf886a13a528d3353b42ce3326ff67c1,95,master,passed,895,2013-09-20 01:54:54 UTC,11576939,11576940,11576941,11576942,11576943,11576944,11576945,11576946,11576947,11576948,11576949,pull_request
11490453,d7d853aa2d0cc23976bfc5c4b1e96def0b6e19b1,,master,passed,926,2013-09-18 01:32:56 UTC,11490454,11490455,11490456,11490457,11490458,11490459,11490460,11490461,11490462,11490463,11490464,push
11414703,7b357ec309ba6e1cef1578018164f1251b4f8f53,94,master,passed,1039,2013-09-16 12:35:34 UTC,11414704,11414705,11414706,11414707,11414708,11414709,11414710,11414711,11414712,11414713,11414714,pull_request
11333675,726693d7229071347e3d5931a1e3ac5aabbc0cfa,,master,passed,1181,2013-09-13 18:11:47 UTC,11333676,11333677,11333678,11333679,11333680,11333681,11333682,11333683,11333684,11333685,11333686,push
11139865,2bd86ff2949e6ff0d52fee411cd9f3c477fc66ad,92,master,passed,901,2013-09-09 05:33:46 UTC,11139866,11139867,11139868,11139869,11139870,11139871,11139872,11139873,11139874,11139875,11139876,pull_request
11101960,6ceb84f971fb4c0265850f03070da745eb3bf16a,92,master,passed,980,2013-09-07 19:15:38 UTC,11101961,11101962,11101963,11101964,11101965,11101966,11101967,11101968,11101969,11101970,11101971,pull_request
11099755,0c733c1bfb9431b408d5135adfb42d85314f8099,,master,passed,953,2013-09-07 17:33:31 UTC,11099756,11099757,11099758,11099759,11099760,11099761,11099762,11099763,11099764,11099765,11099766,push
11084662,c7843f62b1c8626eedaef0426f426b42d73dbf07,91,master,passed,902,2013-09-07 03:22:11 UTC,11084663,11084664,11084665,11084666,11084667,11084668,11084669,11084670,11084671,11084672,11084673,pull_request
11082925,5273f59830048cb9b9dc3cb6b0c5c086c168ba05,,master,passed,1020,2013-09-07 01:09:10 UTC,11082926,11082927,11082928,11082929,11082930,11082931,11082932,11082933,11082934,11082935,11082936,push
10805364,87368525af6a10b38cb9f8d87e306c2528cf7528,90,master,passed,1259,2013-08-30 15:48:06 UTC,10805365,10805366,10805367,10805368,10805369,10805370,10805371,10805372,10805373,10805374,10805375,pull_request
9920062,20df8f31847bcdb04cc67cb483fe1d7ad32a4052,,master,passed,1091,2013-08-06 22:04:43 UTC,9920063,9920064,9920065,9920066,9920067,9920068,9920069,9920070,9920071,9920072,9920073,push
9897257,1489e25e8aedf2d2a4ef77216bb3fa75d4509a98,88,master,passed,963,2013-08-06 11:48:03 UTC,9897258,9897259,9897260,9897261,9897262,9897263,9897264,9897265,9897266,9897267,9897268,pull_request
9836829,cc4856300ae2298b4f3dd72cce480b92664405b1,,master,passed,862,2013-08-04 19:09:46 UTC,9836830,9836831,9836832,9836833,9836834,9836835,9836836,9836837,9836838,9836839,9836840,push
9836687,da5994f2edc1071975c161668e4cdd766fc490c9,,master,passed,837,2013-08-04 19:01:51 UTC,9836688,9836690,9836692,9836694,9836695,9836696,9836697,9836698,9836699,9836700,9836701,push
9836533,1608973fb86b86300b47820321949a78d799fb27,,master,passed,913,2013-08-04 18:55:33 UTC,9836534,9836535,9836536,9836537,9836538,9836539,9836540,9836541,9836542,9836543,9836544,push
9233528,b7d083c82313b3d5cc59940e5d4454b2f010d379,,master,passed,1256,2013-07-18 16:29:53 UTC,9233529,9233530,9233531,9233532,9233533,9233534,9233535,9233536,9233537,9233538,9233539,push
9199595,d20e8d5b8d707cc0933f821c0a1beecd5e078e59,87,master,passed,1222,2013-07-17 18:14:49 UTC,9199596,9199597,9199598,9199599,9199601,9199603,9199605,9199606,9199607,9199608,9199609,pull_request
8770742,f9c426266c97baa29fb685e6f1cb9a5fd2710a9c,85,master,passed,1234,2013-07-05 15:45:43 UTC,8770743,8770744,8770745,8770746,8770747,8770748,8770749,8770750,8770751,8770752,8770753,pull_request
8551716,514be31df419900b7146dc5a9a49415c384e5ccc,,master,passed,906,2013-06-28 19:44:11 UTC,8551717,8551718,8551719,8551720,8551721,8551722,8551723,8551724,8551725,8551726,8551727,push
8286863,fbde0129ffe723e5d2f822432d8d6b097722fc3d,85,master,failed,997,2013-06-20 18:58:06 UTC,8286864,8286865,8286866,8286867,8286868,8286869,8286870,8286871,8286872,8286873,8286874,pull_request
7474685,c6521c8a0c223e0a6448564ad3a3608242a3f9fb,,master,passed,1192,2013-05-24 20:38:10 UTC,7474686,7474687,7474688,7474689,7474690,7474691,7474692,7474693,7474694,7474695,7474696,push
7471966,8e22ef32c2be5b35969b4000dac2f4516c1f718c,,master,passed,833,2013-05-24 19:08:21 UTC,7471967,7471968,7471969,7471970,7471971,7471972,7471973,7471974,7471975,7471976,7471977,push
7471685,effcd952a94a30cad274cb82a76491733b294c97,,master,errored,322,2013-05-24 18:52:03 UTC,7471686,7471687,7471688,7471689,7471690,7471691,7471692,7471693,7471694,7471695,7471696,7471697,7471698,push
7471054,6e913c3d1a3d7ccdcdc00441fccb28d64725d21c,,master,passed,755,2013-05-24 18:20:09 UTC,7471055,7471056,7471057,7471058,7471059,7471060,7471061,7471062,7471063,7471064,7471065,push
7175936,c983d7faca98fad171c20780da971b09a506b95c,,master,passed,991,2013-05-15 02:39:22 UTC,7175937,7175938,7175939,7175940,7175941,7175942,7175943,7175944,7175945,7175946,7175947,push
7175830,ac2d3176357f1412f348c9dd3f855636865ee559,,master,passed,834,2013-05-15 02:31:27 UTC,7175831,7175832,7175833,7175834,7175835,7175836,7175837,7175838,7175839,7175840,7175841,push
7152162,9754d6ed37b0067866092b94343c18d8aa1b647d,83,master,failed,884,2013-05-14 10:58:45 UTC,7152163,7152168,7152169,7152170,7152171,7152172,7152173,7152174,7152175,7152176,7152177,pull_request
6965989,a741db2204847dc96c2321dd6c07f162f505adde,,master,passed,1030,2013-05-07 18:35:10 UTC,6965990,6965991,6965992,6965993,6965994,6965995,6965996,6965997,6965998,6965999,6966000,push
6965222,97d91ff4c100354f026e5a8f6ea04d9832cc1a24,81,master,passed,968,2013-05-07 18:15:03 UTC,6965223,6965224,6965225,6965226,6965227,6965229,6965232,6965235,6965236,6965237,6965238,pull_request
6839540,ea02571938865fe60f86d2e4b37807062a3a7988,,master,passed,787,2013-05-03 02:03:39 UTC,6839541,6839542,6839543,6839544,6839545,6839546,6839547,6839548,6839549,6839550,6839551,push
6839353,7356a8e30acd402d41c0a78b2221c786a8134d82,,master,errored,672,2013-05-03 01:55:52 UTC,6839354,6839355,6839356,6839357,6839358,6839359,6839360,6839361,6839362,6839363,6839364,push
6839267,7b663f26764977e7fd7193f81e89e6c1e7d724ad,,master,failed,630,2013-05-03 01:51:54 UTC,6839268,6839269,6839270,6839271,6839272,6839273,6839274,6839275,6839276,6839277,6839278,push
6304456,3c2090f3a55a704ae36d8dfec383474c8ee4b539,78,master,passed,613,2013-04-13 09:05:54 UTC,6304457,6304458,6304459,6304460,6304461,6304462,6304463,6304464,6304465,6304466,6304467,pull_request
5055564,b4604540a4117271b558650b1f4edcbf795a145a,,master,failed,775,2013-02-26 01:53:38 UTC,5055566,5055568,5055569,5055570,5055571,5055572,5055573,5055574,5055575,5055576,5055577,push
5036685,da995202dbcd5fa52b84664930924a5b124be175,75,master,passed,856,2013-02-25 09:35:13 UTC,5036686,5036687,5036688,5036689,5036690,5036691,5036692,5036693,5036694,5036695,5036696,pull_request
4969813,014eaf1a5957375a89e1d7de287b4e4b4cca4bd3,,master,passed,867,2013-02-21 23:34:48 UTC,4969814,4969815,4969816,4969817,4969818,4969819,4969820,4969821,4969822,4969823,4969824,push
4961410,7f90ecc3920295c0a1a932964d05c6e8890dce0d,,master,passed,785,2013-02-21 17:19:26 UTC,4961411,4961412,4961413,4961414,4961415,4961416,4961417,4961418,4961419,4961420,4961421,push
4960914,1a26a32b22828353834ada4832ed2c5b450b6c11,,master,passed,825,2013-02-21 17:02:22 UTC,4960915,4960916,4960917,4960918,4960919,4960920,4960921,4960922,4960923,4960924,4960925,push
4959535,e1d69e3547a29cf3c9505c0ae50f44bdcc825494,74,master,passed,789,2013-02-21 16:09:21 UTC,4959536,4959537,4959538,4959539,4959540,4959541,4959542,4959543,4959544,4959545,4959546,pull_request
4798926,d248be9bc6cfd291636e9c896668ded56c89876e,73,master,failed,794,2013-02-14 18:28:02 UTC,4798927,4798928,4798929,4798930,4798931,4798932,4798933,4798934,4798935,4798936,4798937,pull_request
4756739,0e039152fc9256dd7c6cc883f3c7f43578530b18,,master,passed,816,2013-02-12 22:48:03 UTC,4756740,4756741,4756742,4756743,4756744,4756745,4756746,4756747,4756748,4756749,4756750,push
4755826,56c4432edec583979bd87d98383bf6f85cf58bcb,,master,errored,800,2013-02-12 22:08:37 UTC,4755827,4755828,4755829,4755830,4755831,4755832,4755833,4755834,4755835,4755836,4755837,push
4755124,2869de992302a123983c351f92a0731c2753557c,71,master,passed,955,2013-02-12 21:45:34 UTC,4755125,4755126,4755127,4755128,4755129,4755130,4755131,4755132,4755133,4755134,4755135,pull_request
4755112,bfe0afc455e0e89a33d2e36229c581f5f37cf0dd,,strong-parameters-strategy,passed,815,2013-02-12 21:39:06 UTC,4755113,4755114,4755115,4755116,4755117,4755118,4755119,4755120,4755121,4755122,4755123,push
4422295,208a937003b02ff270a73a98cbb382d0f8558375,,master,passed,688,2013-01-28 04:10:36 UTC,4422296,4422297,4422298,4422299,4422300,4422301,4422302,4422303,4422304,4422305,4422306,push
4422264,7ca228d5f5b85013c3ee7310bafe5c2b553308be,71,master,passed,694,2013-01-28 04:07:48 UTC,4422265,4422266,4422267,4422268,4422269,4422270,4422271,4422272,4422273,4422274,4422275,pull_request
4422252,e691b30066b41f231ae41a1155eaedf381dbf39a,,strong-parameters-strategy,passed,665,2013-01-28 04:10:41 UTC,4422253,4422254,4422255,4422256,4422257,4422258,4422259,4422260,4422261,4422262,4422263,push
4422224,5397abb136bc1d52219fa58a1f85749fbbaf4d7b,71,master,failed,663,2013-01-28 04:02:40 UTC,4422225,4422226,4422227,4422228,4422229,4422230,4422231,4422232,4422233,4422234,4422235,pull_request
4422058,49eed9b2424364aba78c36d9e88c893eb06af74c,,master,failed,688,2013-01-28 03:48:21 UTC,4422059,4422060,4422061,4422062,4422063,4422064,4422065,4422066,4422067,4422068,4422069,push
4422034,8dcd7699a9b796984d376c0f48ae9aa17edcee60,,strong-parameters-strategy,failed,644,2013-01-28 03:46:28 UTC,4422035,4422036,4422037,4422038,4422039,4422040,4422041,4422043,4422045,4422047,4422049,push
4417434,1f09986c4af9c9ada872444568a5b5c3a1e31090,,master,passed,753,2013-01-27 21:45:47 UTC,4417435,4417436,4417437,4417438,4417439,4417440,4417441,4417442,4417443,4417444,4417445,push
4416737,556cf757708e64163211d53e9dfadd7ceb60ecde,,master,errored,682,2013-01-27 20:41:37 UTC,4416738,4416739,4416740,4416741,4416742,4416743,4416744,4416745,4416746,4416747,4416748,push
4416456,f57663d2fb85a94337a4efb86fe735f284128b95,,master,errored,612,2013-01-27 20:23:21 UTC,4416457,4416458,4416459,4416460,4416461,4416462,4416463,4416464,4416465,4416466,4416467,4416468,push
4385085,909e95d614cc8508a46193a8039d1c8110a3df16,,master,failed,315,2013-01-25 20:57:11 UTC,4385086,4385087,4385088,4385089,4385090,4385091,4385092,4385093,push
3670410,502caa1cddad9207a3af4a439507efca7e9ac60f,,master,failed,372,2012-12-14 21:30:39 UTC,3670411,3670412,3670413,3670414,3670415,3670416,3670417,3670418,push
3489244,f76919d9b67bb8e578069664d46670a21a448b9f,,strong-parameters,passed,462,2012-12-04 04:08:33 UTC,3489245,3489246,3489247,3489248,3489249,3489250,3489251,3489252,push
3489006,15186afa28bd757eb8b2a5a4a755cdc75ed7584c,,master,passed,515,2012-12-04 03:42:19 UTC,3489007,3489008,3489009,3489010,3489011,3489012,3489013,3489014,push
3464764,654d7445c96349b9da55270c28ed837feb98f1ba,69,master,passed,564,2012-12-02 19:29:59 UTC,3464765,3464766,3464767,3464768,3464769,3464770,3464771,3464772,pull_request
3458560,539fd82d271f3e610bdaa8aa3237e6f2b7e20c65,69,master,failed,426,2012-12-02 08:19:17 UTC,3458561,3458562,3458563,3458564,3458565,3458566,3458567,3458568,pull_request
3258680,c8c0064c4e1360b29185822d7a737acfa10452fc,,master,passed,517,2012-11-19 03:05:56 UTC,3258681,3258682,3258683,3258684,3258685,3258686,3258687,3258688,push
3258430,826b17df029386ba0e544829795a97ce5ec56b68,65,master,passed,542,2012-11-19 02:39:50 UTC,3258431,3258432,3258433,3258434,3258435,3258436,3258437,3258438,pull_request
3257922,87e932286157ceb2d74b4a4d617a9924d8c556a0,,master,passed,397,2012-11-19 01:53:34 UTC,3257923,3257924,3257925,3257926,3257927,3257928,3257929,3257930,push
