build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
487517355,e410ddd3b28bd5bbe75617ca984a2cf3d6af4318,399,master,failed,4813,2019-02-01 17:33:10 UTC,487517356,487517357,487517358,487517359,487517360,487517361,487517362,487517363,487517364,487517365,487517366,487517367,487517368,487517369,487517370,487517371,487517372,487517373,487517374,487517375,487517376,487517377,487517378,487517379,pull_request
487517324,28009b3a249007dae2acaa5cdb4afdbe934e2e6d,,fix_readlink,failed,4411,2019-02-01 16:45:11 UTC,487517325,487517326,487517327,487517328,487517329,487517330,487517331,487517332,487517333,487517334,487517335,487517336,487517337,487517338,487517339,487517340,487517341,487517342,487517343,487517344,487517345,487517346,487517347,487517348,push
487485098,b06d014defc0c5eb7e182b59bdff6de2f50e4850,399,master,canceled,0,,487485099,487485100,487485101,487485102,487485103,487485104,487485105,487485106,487485107,487485108,487485109,487485110,487485111,487485112,487485113,487485114,487485115,487485116,487485117,487485118,487485119,487485120,487485121,487485122,pull_request
487483737,00a691f3461aef62e7015bb91dc4f276593e3c0e,,fix_readlink,canceled,0,,487483738,487483739,487483740,487483741,487483742,487483743,487483744,487483745,487483746,487483747,487483748,487483749,487483750,487483751,487483752,487483753,487483754,487483755,487483756,487483757,487483758,487483759,487483760,487483761,push
487467383,b1ef7af97d33573ce2d7a4eac11accd3cf029b9c,,master,passed,4738,2019-02-01 15:53:02 UTC,487467384,487467385,487467386,487467387,487467388,487467389,487467390,487467391,487467392,487467393,487467394,487467395,487467396,487467397,487467398,487467399,487467400,487467401,487467402,487467403,487467404,487467405,487467406,487467407,push
487451832,8902433a98b1134d79c3c6f1739c3bb884a610a2,,master,canceled,0,,487451833,487451834,487451835,487451836,487451837,487451838,487451839,487451840,487451841,487451842,487451843,487451844,487451845,487451846,487451847,487451848,487451849,487451850,487451851,487451852,487451853,487451854,487451855,487451856,push
487424638,714e1a6fa831484c258c0f05813dcf3a6a91a10f,395,master,errored,651,2019-02-01 15:18:48 UTC,487424639,487424640,487424641,487424642,487424643,487424644,487424645,487424646,487424647,487424648,487424649,487424650,487424651,487424652,487424653,487424654,487424655,487424656,487424657,487424658,487424659,487424660,487424661,487424662,pull_request
487424580,62a8e10dbce8f4c4e40a098d30488a15aa85ae7f,,fix_constructor_exception,failed,3251,2019-02-01 14:07:19 UTC,487424581,487424582,487424583,487424584,487424585,487424586,487424587,487424588,487424589,487424590,487424591,487424592,487424593,487424594,487424595,487424596,487424597,487424598,487424599,487424600,487424601,487424602,487424603,487424604,push
487413899,2bf974bf873127c7be474689127fd3d7e61370ba,398,master,canceled,1845,2019-02-01 13:31:49 UTC,487413901,487413902,487413903,487413905,487413907,487413908,487413909,487413910,487413911,487413912,487413913,487413914,487413915,487413916,487413917,487413918,487413919,487413920,487413921,487413922,487413923,487413924,487413925,487413926,pull_request
487413572,76f4720385657971bc61a10d4982a511e4612a18,,KeyWeeUsr-patch-1,canceled,0,,487413573,487413574,487413575,487413576,487413577,487413578,487413579,487413580,487413581,487413582,487413583,487413584,487413585,487413586,487413587,487413588,487413589,487413590,487413591,487413592,487413593,487413594,487413595,487413596,push
487402428,d58494c1f1104318711bf8f37c26db80bd722b8f,395,master,canceled,0,,487402429,487402430,487402431,487402432,487402433,487402434,487402435,487402436,487402437,487402438,487402439,487402440,487402441,487402442,487402443,487402444,487402445,487402446,487402447,487402448,487402449,487402450,487402451,487402452,pull_request
487402401,76e8a86a36fd9525c1c259b7165bab8145d5df58,,fix_constructor_exception,canceled,1180,2019-02-01 13:17:36 UTC,487402402,487402403,487402404,487402405,487402406,487402407,487402408,487402409,487402410,487402411,487402412,487402413,487402414,487402415,487402416,487402417,487402418,487402419,487402420,487402421,487402422,487402423,487402424,487402425,push
487402313,baaa3da29eb1ec3b943c14baba2d68bbc464de39,395,master,canceled,0,,487402314,487402315,487402316,487402317,487402318,487402319,487402320,487402321,487402322,487402323,487402324,487402325,487402326,487402327,487402328,487402329,487402330,487402331,487402332,487402333,487402334,487402335,487402336,487402337,pull_request
487402283,b731a907ddf25e4f2709d9b94d7cba9f4135bb05,,fix_constructor_exception,canceled,0,,487402284,487402285,487402286,487402287,487402288,487402289,487402290,487402291,487402292,487402293,487402294,487402295,487402296,487402297,487402298,487402299,487402300,487402301,487402302,487402303,487402304,487402305,487402306,487402307,push
487399074,e8c28d0f07f3a714ed880527d7154c404e75558f,,master,passed,4364,2019-02-01 12:30:50 UTC,487399075,487399076,487399077,487399078,487399079,487399080,487399081,487399082,487399083,487399084,487399085,487399086,487399087,487399088,487399089,487399090,487399091,487399092,487399093,487399094,487399095,487399096,487399097,487399098,push
487366570,144f71c2b33d987bba6cd7bcaf554b5bc22c978a,,master,passed,4251,2019-02-01 10:34:56 UTC,487366571,487366572,487366573,487366574,487366575,487366576,487366577,487366578,487366579,487366580,487366581,487366582,487366583,487366584,487366585,487366586,487366587,487366588,487366589,487366590,487366591,487366592,487366593,487366594,push
487365975,f5beb75825cd50003d30a941fa5ac8f5ec86b735,,master,canceled,-2609,2019-02-01 10:54:35 UTC,487365976,487365977,487365978,487365979,487365980,487365981,487365982,487365983,487365984,487365985,487365986,487365987,487365988,487365989,487365990,487365991,487365992,487365993,487365994,487365995,487365996,487365997,487365998,487365999,push
487223174,695f251c86249497c90be9cc0972c66c3af913b5,397,master,passed,4114,2019-02-01 02:10:57 UTC,487223175,487223176,487223177,487223178,487223179,487223180,487223181,487223182,487223183,487223184,487223185,487223186,487223187,487223188,487223189,487223190,487223191,487223192,487223193,487223194,487223195,487223196,487223197,487223198,pull_request
487222930,920fd328092aeb88d71ede1d51718bf93883e954,,ref_enum_test,passed,4143,2019-02-01 01:26:49 UTC,487222931,487222932,487222933,487222934,487222935,487222936,487222937,487222938,487222939,487222940,487222941,487222942,487222943,487222944,487222945,487222946,487222947,487222948,487222949,487222950,487222951,487222952,487222953,487222954,push
487221047,fad7c8405573273814ebc89409ce33ca39ce2cf0,,ref_enum_test,errored,1288,2019-02-01 01:20:51 UTC,487221048,487221049,487221050,487221051,487221052,487221053,487221054,487221055,487221056,487221057,487221058,487221059,487221063,487221064,487221065,487221066,487221067,487221068,487221069,487221070,487221071,487221072,487221073,487221074,push
487172000,dcc3638b286086b46c6528d0e70d12166a1064c4,,master,passed,4215,2019-01-31 23:31:53 UTC,487172001,487172002,487172003,487172004,487172005,487172006,487172007,487172008,487172009,487172010,487172011,487172012,487172013,487172014,487172015,487172016,487172017,487172018,487172019,487172020,487172021,487172022,487172023,487172024,push
487171429,9c308b7b2d1e5a45bdfdfb0b1d0c8d181f5edc0c,396,master,errored,1039,2019-01-31 23:10:46 UTC,487171430,487171431,487171432,487171433,487171434,487171435,487171436,487171437,487171438,487171439,487171440,487171441,487171442,487171443,487171444,487171445,487171446,487171447,487171448,487171449,487171450,487171451,487171452,487171453,pull_request
487171191,080f669f64e4a5f49006dc24bd1d53c56d10dc08,,docs_jni_reftable,failed,1345,2019-01-31 22:27:25 UTC,487171192,487171193,487171194,487171195,487171196,487171197,487171198,487171199,487171200,487171201,487171202,487171203,487171204,487171205,487171206,487171207,487171208,487171209,487171210,487171211,487171212,487171213,487171214,487171215,push
487065520,ee28307be5ba3a84b3c164188b3bc195736def65,395,master,passed,4388,2019-01-31 20:00:39 UTC,487065521,487065522,487065523,487065524,487065525,487065526,487065527,487065528,487065529,487065530,487065531,487065532,487065533,487065534,487065535,487065536,487065537,487065538,487065539,487065540,487065541,487065542,487065547,487065550,pull_request
487064920,ba4dfac6d3cb5529a0022b10688f288ea1fafb66,,fix_constructor_exception,passed,4323,2019-01-31 19:34:23 UTC,487064921,487064922,487064923,487064924,487064925,487064926,487064927,487064928,487064929,487064930,487064931,487064932,487064933,487064934,487064935,487064936,487064937,487064938,487064939,487064940,487064941,487064942,487064943,487064944,push
487037246,67cb4b989f958c5cda8070c14f1bafddcdfd909e,394,master,passed,4396,2019-01-31 18:26:51 UTC,487037247,487037248,487037249,487037250,487037251,487037252,487037253,487037254,487037255,487037256,487037257,487037258,487037259,487037260,487037261,487037262,487037263,487037264,487037265,487037266,487037267,487037268,487037269,487037270,pull_request
487037161,b454ecb2fd70254f8424721463f66f1586904ff2,,fix_conversion,passed,4342,2019-01-31 17:24:30 UTC,487037162,487037163,487037164,487037165,487037166,487037167,487037168,487037169,487037170,487037171,487037172,487037173,487037174,487037175,487037176,487037177,487037178,487037179,487037180,487037181,487037182,487037183,487037184,487037185,push
487032439,267065d113fd3df5d2174a9dd481e99e1e0bf34d,394,master,canceled,-16,2019-01-31 17:02:37 UTC,487032440,487032441,487032442,487032443,487032444,487032445,487032446,487032449,487032452,487032455,487032456,487032457,487032458,487032459,487032460,487032461,487032462,487032463,487032464,487032465,487032466,487032467,487032468,487032469,pull_request
487032384,d6b14100be5b4d58b711aeebeef77a2142009c65,,fix_conversion,canceled,-14,2019-01-31 17:02:24 UTC,487032385,487032386,487032387,487032388,487032389,487032390,487032391,487032392,487032393,487032394,487032395,487032396,487032397,487032398,487032399,487032400,487032401,487032402,487032403,487032404,487032405,487032406,487032407,487032408,push
487028317,e154bc5606cb0f0421a077c5906283b67953bc28,394,master,canceled,0,,487028318,487028319,487028320,487028322,487028323,487028324,487028325,487028327,487028331,487028332,487028334,487028335,487028336,487028337,487028338,487028339,487028340,487028341,487028342,487028343,487028344,487028345,487028346,487028347,pull_request
487028270,a74b3438fa45dcbe81bfd006681d8365b3af50d2,,fix_conversion,canceled,0,,487028271,487028272,487028273,487028274,487028275,487028276,487028277,487028278,487028279,487028280,487028281,487028282,487028283,487028284,487028285,487028286,487028287,487028288,487028289,487028290,487028291,487028292,487028293,487028294,push
487013406,16df19d0df76c828071ca1f7ac7b77ccddbedeec,,hmm,canceled,1099,2019-01-31 16:14:45 UTC,487013407,487013408,487013409,487013410,487013411,487013412,487013413,487013414,487013415,487013416,487013417,487013418,487013419,487013420,487013421,487013422,487013423,487013424,487013425,487013426,487013427,487013428,487013429,487013430,push
487006065,9d1d12e54a1fb8a410f4645dd12dd242b38dabb2,,hmm,canceled,-691,2019-01-31 16:23:54 UTC,487006067,487006068,487006070,487006071,487006074,487006078,487006079,487006080,487006081,487006082,487006083,487006084,487006085,487006086,487006087,487006088,487006089,487006090,487006091,487006092,487006093,487006094,487006095,487006096,push
487004457,89f665c1f266713356e9dfe7dfdd31717178e80a,394,master,canceled,-1066,2019-01-31 16:00:08 UTC,487004458,487004459,487004460,487004461,487004462,487004463,487004464,487004465,487004466,487004467,487004468,487004469,487004470,487004471,487004472,487004473,487004474,487004475,487004476,487004477,487004478,487004479,487004480,487004481,pull_request
487004390,4731266a177ec1c634b7e0c6c1332ced0462fa11,,fix_conversion,canceled,0,,487004391,487004392,487004393,487004394,487004395,487004396,487004397,487004398,487004399,487004400,487004401,487004402,487004403,487004404,487004405,487004406,487004407,487004408,487004409,487004410,487004411,487004412,487004413,487004414,push
486961077,d1dd01b6cf29136b961e9f9abd1c32cc6dba334b,,master,canceled,-506,2019-01-31 15:55:16 UTC,486961079,486961081,486961083,486961085,486961087,486961089,486961090,486961092,486961093,486961094,486961095,486961097,486961098,486961100,486961101,486961102,486961104,486961105,486961108,486961109,486961110,486961111,486961112,486961113,push
486959718,fd2e5e0edc4b6438402a3cae1d51853b4295cb9b,,verbose_exceptions,failed,835,2019-01-31 15:17:08 UTC,486959719,486959720,486959721,486959722,486959723,486959724,486959725,486959726,486959727,486959728,486959729,486959730,486959731,486959732,486959733,486959734,486959735,486959736,486959737,486959738,486959739,486959740,486959741,486959742,push
486959675,28851a0edc27f20252f747729c62c6cd51d68e89,393,master,errored,584,2019-01-31 14:59:58 UTC,486959676,486959677,486959678,486959679,486959680,486959681,486959682,486959683,486959684,486959685,486959686,486959687,486959688,486959690,486959692,486959693,486959694,486959695,486959696,486959697,486959698,486959699,486959700,486959702,pull_request
486913626,218cc31c977f56340b4e95e177c2c4be9a7153ec,394,master,failed,4379,2019-01-31 14:11:06 UTC,486913627,486913628,486913629,486913630,486913631,486913632,486913633,486913634,486913635,486913636,486913637,486913638,486913639,486913640,486913641,486913642,486913643,486913644,486913645,486913646,486913647,486913648,486913649,486913650,pull_request
486912530,e11190df1c64362a5f6e3fb452720d4037ac96e0,,fix_conversion,failed,5115,2019-01-31 13:18:35 UTC,486912531,486912532,486912533,486912534,486912535,486912536,486912537,486912538,486912539,486912540,486912542,486912544,486912546,486912549,486912550,486912551,486912552,486912553,486912554,486912555,486912556,486912557,486912558,486912559,push
486887946,9baffa51e46313b42d3583bb9ba92049ecd3a304,,fix_conversion,failed,4507,2019-01-31 15:59:45 UTC,486887947,486887948,486887949,486887950,486887951,486887952,486887953,486887954,486887955,486887956,486887957,486887958,486887959,486887960,486887961,486887962,486887963,486887964,486887965,486887966,486887967,486887968,486887969,486887970,push
486883756,0c3dea16c26972f49098bfc2735495e283ed0eef,,fix_conversion,canceled,0,,486883757,486883758,486883759,486883760,486883761,486883762,486883763,486883764,486883765,486883766,486883767,486883768,486883769,486883770,486883771,486883772,486883773,486883774,486883775,486883776,486883777,486883778,486883779,486883780,push
486875864,7732bbd87b01ffb5d988b471523c9a18cd9794dd,393,master,passed,4270,2019-01-31 12:03:34 UTC,486875865,486875866,486875867,486875868,486875869,486875870,486875871,486875872,486875873,486875874,486875875,486875876,486875877,486875878,486875879,486875880,486875881,486875882,486875883,486875884,486875885,486875886,486875887,486875888,pull_request
486874906,996c0a790242b6a9d7d4a4803db8314e5be4456d,,verbose_exceptions,passed,4113,2019-01-31 10:58:21 UTC,486874907,486874908,486874909,486874910,486874911,486874912,486874913,486874914,486874915,486874916,486874917,486874918,486874919,486874920,486874921,486874922,486874923,486874924,486874925,486874926,486874927,486874928,486874929,486874930,push
486564902,ca6dd7b42e5168ddf0c765b195e4f94721b65c5a,,master,passed,5315,2019-01-30 19:45:45 UTC,486564903,486564905,486564907,486564909,486564910,486564911,486564912,486564913,486564914,486564915,486564916,486564917,486564918,486564919,486564920,486564921,486564922,486564923,486564924,486564925,486564926,486564927,486564928,486564929,push
486559395,5ab0d9d9baae6b00c2d58e2a0ea514d0fc9f996a,392,master,errored,1144,2019-01-30 19:01:04 UTC,486559396,486559397,486559398,486559399,486559400,486559401,486559402,486559403,486559404,486559405,486559406,486559407,486559408,486559409,486559410,486559411,486559412,486559413,486559414,486559415,486559416,486559417,486559418,486559419,pull_request
486558796,da5ec3e24c8d84d1125d8b54060a728486b144ae,,explain_pykeywords,failed,1804,2019-01-30 18:33:58 UTC,486558797,486558798,486558799,486558800,486558801,486558802,486558803,486558804,486558805,486558806,486558807,486558808,486558809,486558810,486558811,486558812,486558813,486558814,486558815,486558816,486558817,486558818,486558819,486558820,push
475757284,6a9aa1cc5d3ec018001965d9a41352ff57980d98,,master,passed,3862,2019-01-05 18:05:18 UTC,475757285,475757286,475757287,475757288,475757289,475757290,475757291,475757292,475757293,475757294,475757295,475757296,475757297,475757298,475757299,475757300,475757301,475757302,475757303,475757304,475757305,475757306,475757307,475757309,push
475734564,28ce8fc496b55cfb5589639a47d764a030b696a4,387,master,errored,3436,2019-01-05 17:19:17 UTC,475734565,475734566,475734567,475734568,475734569,475734570,475734571,475734572,475734573,475734574,475734575,475734576,475734577,475734578,475734579,475734580,475734581,475734582,475734583,475734584,475734585,475734586,475734587,475734588,pull_request
475734537,186e5a4989a002bbfee7152d74c39273a585a6d4,,test_arguments,passed,3925,2019-01-05 16:16:57 UTC,475734538,475734539,475734540,475734541,475734542,475734543,475734544,475734545,475734546,475734547,475734548,475734549,475734550,475734551,475734552,475734553,475734554,475734556,475734557,475734559,475734560,475734561,475734562,475734563,push
475708290,85a52f12edaabfb538b7a45dbb6b4e3715548c88,387,master,passed,4009,2019-01-05 15:24:14 UTC,475708291,475708292,475708293,475708294,475708295,475708296,475708298,475708299,475708300,475708302,475708303,475708304,475708305,475708306,475708307,475708308,475708309,475708310,475708311,475708312,475708313,475708314,475708315,475708316,pull_request
475708258,30d21658a97c01d80af246ad3976c3968929a17d,,test_arguments,passed,3929,2019-01-05 14:40:53 UTC,475708259,475708260,475708261,475708262,475708263,475708264,475708265,475708266,475708267,475708268,475708269,475708270,475708271,475708272,475708273,475708274,475708275,475708276,475708277,475708278,475708279,475708280,475708281,475708282,push
475702583,94d4b37ab8a483778eb06eb71ffe1165dad05256,387,master,canceled,0,,475702586,475702587,475702590,475702591,475702592,475702593,475702594,475702595,475702596,475702597,475702598,475702599,475702600,475702601,475702602,475702603,475702604,475702605,475702606,475702607,475702608,475702609,475702610,475702611,pull_request
475702542,5dd372656dae210647a601fe5f877a22af3960dd,,test_arguments,canceled,2340,2019-01-05 14:12:12 UTC,475702543,475702544,475702545,475702546,475702547,475702548,475702549,475702550,475702551,475702552,475702555,475702556,475702557,475702558,475702559,475702560,475702561,475702562,475702563,475702564,475702565,475702566,475702567,475702568,push
475052852,704906d064628760b47c92f69ef3980136230066,387,master,failed,4803,2019-01-03 22:37:29 UTC,475052853,475052854,475052855,475052856,475052857,475052858,475052859,475052860,475052861,475052862,475052863,475052864,475052865,475052866,475052867,475052868,475052869,475052870,475052871,475052872,475052873,475052874,475052875,475052876,pull_request
475052825,e83ca49978ec405841bbeaba40aa0a184f533b22,,test_arguments,failed,4027,2019-01-03 22:12:37 UTC,475052826,475052827,475052828,475052829,475052830,475052831,475052832,475052833,475052834,475052835,475052836,475052837,475052838,475052839,475052840,475052841,475052842,475052843,475052844,475052845,475052846,475052847,475052848,475052849,push
475051197,e724baef0201e5f9fd318814d188ca6205e423d0,387,master,canceled,0,,475051198,475051199,475051200,475051201,475051202,475051203,475051204,475051205,475051206,475051207,475051208,475051209,475051210,475051211,475051212,475051213,475051214,475051215,475051216,475051217,475051218,475051219,475051220,475051221,pull_request
475051079,1c6aecca645c77c6e87ad998da2dd209a6400395,,test_arguments,canceled,0,,475051080,475051081,475051082,475051083,475051084,475051085,475051086,475051087,475051088,475051089,475051090,475051091,475051092,475051093,475051094,475051095,475051096,475051097,475051098,475051099,475051100,475051101,475051102,475051103,push
475049761,88a9d47f3014b431e3c0686b0995aa7c14f802c0,,test_arguments,canceled,0,,475049762,475049763,475049764,475049765,475049766,475049767,475049768,475049769,475049770,475049771,475049772,475049773,475049774,475049775,475049776,475049777,475049778,475049779,475049780,475049781,475049782,475049783,475049784,475049785,push
475022127,291c9cc0713f93749f0e9c9e689fe082eb9a44ed,,master,passed,3992,2019-01-03 21:43:04 UTC,475022128,475022129,475022130,475022131,475022132,475022133,475022135,475022137,475022138,475022139,475022140,475022141,475022142,475022143,475022144,475022145,475022146,475022147,475022149,475022151,475022152,475022154,475022155,475022157,push
475020890,0251a61f9ceefe5b7b868c7ff9ed4dc98b2450c4,386,master,errored,573,2019-01-03 20:44:09 UTC,475020891,475020892,475020893,475020894,475020895,475020896,475020897,475020898,475020899,475020900,475020901,475020902,475020903,475020904,475020905,475020906,475020907,475020908,475020909,475020910,475020911,475020912,475020913,475020914,pull_request
475020832,6f49798bd9d4b5f0c2c9fae1bef98e590e69bdc9,,conv_pyarray_jobject,failed,914,2019-01-03 20:25:08 UTC,475020833,475020834,475020835,475020836,475020837,475020838,475020839,475020840,475020841,475020842,475020843,475020844,475020845,475020846,475020847,475020848,475020849,475020850,475020851,475020852,475020853,475020854,475020855,475020856,push
474636355,086c1b1d9c208ff4956eb2affebf7a1c90191fce,386,master,passed,4128,2019-01-03 11:38:30 UTC,474636356,474636357,474636358,474636359,474636360,474636361,474636362,474636363,474636364,474636365,474636366,474636367,474636368,474636369,474636370,474636371,474636372,474636373,474636374,474636375,474636376,474636377,474636378,474636379,pull_request
474625294,6a59b4eb063e292be71db9c092273595c4e8409a,,conv_pyarray_jobject,passed,4580,2019-01-03 01:35:26 UTC,474625298,474625300,474625301,474625302,474625303,474625304,474625305,474625306,474625307,474625308,474625309,474625310,474625311,474625312,474625313,474625314,474625315,474625316,474625317,474625318,474625319,474625320,474625321,474625322,push
474560979,32ed8b9113573701195571ce6346ad85c308d407,,conv_pyarray_jobject,passed,4275,2019-01-02 20:54:17 UTC,474560980,474560981,474560982,474560983,474560984,474560985,474560986,474560987,474560988,474560989,474560990,474560991,474560992,474560993,474560994,474560995,474560996,474560997,474560998,474560999,474561000,474561001,474561002,474561003,push
468527178,a28140bac8ce4703910ab8f3f1a6ea87b1214627,,master,passed,3791,2018-12-16 00:22:14 UTC,468527179,468527180,468527181,468527182,468527183,468527184,468527185,468527186,468527187,468527188,468527189,468527190,468527191,468527192,468527193,468527194,468527195,468527196,468527197,468527198,468527199,468527200,468527201,468527202,push
468526978,6b4c17b2691a62f78d85030be7778ed7f12b454a,378,master,errored,1156,2018-12-16 00:02:33 UTC,468526979,468526980,468526981,468526982,468526983,468526984,468526985,468526986,468526987,468526988,468526989,468526990,468526991,468526992,468526993,468526994,468526995,468526996,468526997,468526998,468526999,468527000,468527001,468527002,pull_request
468526766,ffe595cdc7203951876d2c130f9425805ec376e4,,doc_metaclass,failed,585,2018-12-15 23:46:45 UTC,468526767,468526768,468526769,468526770,468526771,468526772,468526773,468526774,468526775,468526776,468526777,468526778,468526779,468526780,468526781,468526782,468526783,468526784,468526785,468526786,468526787,468526788,468526789,468526790,push
468519137,4034c6875259690ea0cf12485e6017398433a37f,,master,passed,3507,2018-12-15 23:07:16 UTC,468519138,468519139,468519140,468519141,468519142,468519143,468519144,468519145,468519146,468519147,468519148,468519149,468519150,468519151,468519153,468519155,468519156,468519158,468519160,468519162,468519163,468519165,468519168,468519170,push
468512771,fe00fc4207692276e909d0960002b3f0aa64fbfa,377,master,errored,584,2018-12-15 22:50:43 UTC,468512772,468512773,468512774,468512775,468512776,468512777,468512778,468512779,468512780,468512781,468512782,468512783,468512784,468512785,468512786,468512787,468512788,468512789,468512790,468512791,468512792,468512793,468512794,468512795,pull_request
468512350,3cef8ec563eaac47481204374b9081c07de6929f,,doc_tweaks,failed,605,2018-12-15 22:38:09 UTC,468512351,468512352,468512353,468512354,468512355,468512356,468512357,468512358,468512359,468512360,468512361,468512362,468512363,468512364,468512365,468512366,468512367,468512368,468512369,468512370,468512371,468512372,468512373,468512374,push
468510293,fa1cf453d7c3868f9bc95fd78f4b73ac009c1018,,doc_tweaks,failed,3408,2018-12-15 21:49:49 UTC,468510294,468510295,468510296,468510297,468510298,468510299,468510300,468510301,468510302,468510303,468510304,468510305,468510306,468510307,468510308,468510309,468510310,468510311,468510312,468510313,468510314,468510315,468510316,468510317,push
463604718,1c74839e1c54d5474149f4bab395644da64b5774,,master,passed,4089,2018-12-04 23:42:50 UTC,463604719,463604720,463604721,463604722,463604723,463604724,463604725,463604726,463604727,463604728,463604729,463604730,463604731,463604732,463604733,463604734,463604735,463604736,463604737,463604738,463604739,463604740,463604742,463604744,push
463600364,e4a248cb3af8f46a1b00056f647b8eee322d5045,,1.1.4,canceled,0,,463600365,463600366,463600367,463600368,463600369,463600370,463600371,463600372,463600373,463600374,463600375,463600376,463600377,463600378,463600379,463600380,463600381,463600382,463600383,463600384,463600385,463600386,463600387,463600388,push
463593322,e4a248cb3af8f46a1b00056f647b8eee322d5045,,master,passed,3554,2018-12-04 23:02:16 UTC,463593323,463593324,463593325,463593326,463593327,463593328,463593329,463593330,463593331,463593332,463593333,463593334,463593335,463593336,463593337,463593338,463593339,463593340,463593341,463593342,463593343,463593344,463593345,463593346,push
463591508,7bccd20523f96728db7a6b5fd23cb339787ecd3a,,master,canceled,52,2018-12-04 22:58:18 UTC,463591509,463591510,463591511,463591512,463591513,463591514,463591515,463591516,463591517,463591518,463591519,463591520,463591521,463591522,463591523,463591524,463591525,463591526,463591527,463591528,463591530,463591532,463591533,463591534,api
463591039,7bccd20523f96728db7a6b5fd23cb339787ecd3a,,1.1.4,canceled,0,,463591040,463591041,463591042,463591043,463591044,463591045,463591046,463591047,463591048,463591049,463591050,463591051,463591052,463591053,463591054,463591055,463591056,463591057,463591058,463591059,463591060,463591061,463591062,463591063,push
463590791,7bccd20523f96728db7a6b5fd23cb339787ecd3a,,master,canceled,0,,463590792,463590793,463590794,463590795,463590796,463590797,463590798,463590799,463590800,463590801,463590802,463590803,463590804,463590805,463590806,463590807,463590808,463590809,463590810,463590811,463590813,463590814,463590816,463590817,push
463573165,e90a93a8577ac9e07e8182cb31ec24f7a82cc43d,,master,canceled,0,,463573166,463573167,463573168,463573169,463573170,463573171,463573172,463573173,463573174,463573175,463573176,463573177,463573178,463573179,463573180,463573181,463573182,463573183,463573184,463573185,463573186,463573187,463573188,463573189,push
463572687,efc71370c4a8cf9438f3e695a714eac153208cf9,374,master,canceled,153,2018-12-04 22:45:55 UTC,463572688,463572689,463572690,463572691,463572692,463572693,463572694,463572695,463572696,463572697,463572698,463572699,463572700,463572701,463572702,463572703,463572704,463572705,463572706,463572707,463572708,463572709,463572710,463572711,pull_request
463572410,83ba82c6c37479dc1d9dad035bd79ab38b1ecfe7,,master,canceled,0,,463572411,463572412,463572413,463572414,463572415,463572416,463572417,463572418,463572419,463572420,463572421,463572422,463572423,463572424,463572425,463572426,463572427,463572428,463572429,463572430,463572431,463572432,463572433,463572434,push
463572052,8820407e3dd8ebdfca53f7b704134f0722e26b79,,condaforge,failed,537,2018-12-04 22:29:59 UTC,463572053,463572054,463572055,463572056,463572057,463572058,463572059,463572060,463572061,463572062,463572063,463572064,463572065,463572066,463572067,463572068,463572069,463572070,463572071,463572072,463572073,463572074,463572075,463572076,push
463560181,106d0469345758e133b0feb788963ec974cdcb3c,373,master,errored,451,2018-12-04 22:20:45 UTC,463560182,463560183,463560184,463560185,463560186,463560187,463560188,463560189,463560190,463560191,463560192,463560193,463560194,463560195,463560196,463560197,463560198,463560199,463560200,463560201,463560202,463560203,463560204,463560205,pull_request
463556336,2ff175f0fc8e3fa2e62ef2cc729803f3d6067ccd,,packaging,failed,3250,2018-12-04 21:33:12 UTC,463556337,463556338,463556339,463556340,463556341,463556342,463556343,463556344,463556345,463556346,463556347,463556348,463556349,463556350,463556351,463556352,463556353,463556354,463556355,463556356,463556357,463556358,463556359,463556360,push
462242192,85215f75e8b8690ad72938a3b8d7a90fef28a0f0,,master,passed,3393,2018-12-01 18:58:19 UTC,462242193,462242194,462242195,462242196,462242197,462242198,462242199,462242200,462242201,462242202,462242203,462242204,462242205,462242206,462242207,462242208,462242209,462242210,462242211,462242212,462242213,462242214,462242215,462242216,push
462239005,20704cc6f3f3b5a8eb23166dbaec083c86e8b2f8,,revert-370-win-ci,failed,480,2018-12-01 18:43:47 UTC,462239006,462239007,462239008,462239009,462239010,462239011,462239012,462239013,462239014,462239015,462239016,462239017,462239018,462239019,462239020,462239021,462239022,462239023,462239024,462239025,462239026,462239027,462239028,462239029,push
462238733,69841205c671e5a8234a13dbbd7b1920498440bd,,master,errored,1201,2018-12-01 18:22:57 UTC,462238734,462238735,462238736,462238737,462238738,462238739,462238740,462238741,462238742,462238743,462238744,462238745,462238746,462238747,462238748,462238749,462238750,462238751,462238752,462238753,462238754,462238755,462238756,462238757,push
462190866,e91025ac571b3eaa1b7b70077015c7c822c7dce5,370,master,passed,3476,2018-12-01 15:33:31 UTC,462190867,462190868,462190869,462190870,462190871,462190872,462190873,462190874,462190875,462190876,462190877,462190878,462190879,462190880,462190881,462190882,462190883,462190884,462190885,462190886,462190887,462190888,462190889,462190890,pull_request
462185820,fb600cf02278dfabcaee0c0a36eedd7a7c22a5f1,370,master,canceled,0,,462185821,462185822,462185823,462185824,462185825,462185826,462185827,462185828,462185829,462185830,462185831,462185832,462185833,462185834,462185835,462185836,462185838,462185839,462185840,462185841,462185842,462185843,462185845,462185846,pull_request
