build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
564954571,48667bf7c3b438b5e93b259f3d17b70a7c9aff96,,release-0.12,passed,1162,2019-07-29 12:36:02 UTC,564954572,564954573,564954574,564954575,564954576,564954577,564954578,564954579,564954580,push
564954279,48667bf7c3b438b5e93b259f3d17b70a7c9aff96,,master,passed,1188,2019-07-29 12:33:10 UTC,564954280,564954281,564954282,564954283,564954284,564954285,564954286,564954287,564954288,push
564702658,747d9b893cc73aa026a73d932744302eee835c51,,master,passed,1165,2019-07-28 19:20:55 UTC,564702659,564702660,564702661,564702662,564702663,564702664,564702665,564702666,564702667,push
564693040,db6d860e2df596087b7bd3d63766caf96db9efba,414,master,passed,1186,2019-07-28 18:33:53 UTC,564693041,564693042,564693043,564693044,564693045,564693046,564693047,564693048,564693049,pull_request
564692638,5c84a984d3731765578600be19176fb73d155070,414,master,passed,1186,2019-07-28 18:31:04 UTC,564692639,564692640,564692641,564692642,564692643,564692644,564692645,564692646,564692647,pull_request
563144996,79d16cf50e73715c59a03cc8d678a5099668a72f,,master,passed,1187,2019-07-24 15:45:02 UTC,563144997,563144998,563144999,563145000,563145001,563145002,563145003,563145004,563145005,push
563123028,74a9f59cc0255bfc9c716231cd66c90894403c9a,410,master,passed,1163,2019-07-24 15:13:47 UTC,563123029,563123030,563123031,563123032,563123033,563123034,563123035,563123036,563123037,pull_request
563122994,b43de6ce52603b6b7c995e11dfa44b277c72a4b1,,makefile_common,passed,1165,2019-07-24 15:03:09 UTC,563122995,563122996,563122997,563122998,563122999,563123000,563123001,563123002,563123003,push
563122298,6a9a413dd4309fd8c8be78107409ff4e9f26092f,410,master,canceled,0,,563122299,563122300,563122301,563122302,563122303,563122304,563122305,563122306,563122307,pull_request
563122262,95b64c62de4871f82b3e89d9925f48e89e7e5051,,makefile_common,canceled,0,,563122263,563122264,563122265,563122266,563122267,563122268,563122269,563122270,563122271,push
562476316,a23a376a539bddac2b2f7cee192b78d24e959a4e,412,master,passed,1285,2019-07-23 08:45:50 UTC,562476317,562476318,562476319,562476320,562476321,562476322,562476323,562476324,562476325,pull_request
562475431,6cdeb27374d479f42dbd3c121999b73152756733,412,master,failed,1232,2019-07-23 08:40:13 UTC,562475433,562475434,562475436,562475437,562475439,562475440,562475441,562475442,562475443,pull_request
562474416,93e668aed0e9b79173da2b0a341d5df8873584f8,412,master,failed,1075,2019-07-23 08:37:34 UTC,562474417,562474418,562474419,562474420,562474421,562474422,562474423,562474424,562474425,pull_request
562468719,0d4571f63de1954c4b2c36bb95e44b64ee4ffdce,412,master,failed,1039,2019-07-23 08:23:02 UTC,562468720,562468721,562468722,562468723,562468724,562468725,562468726,562468727,562468728,pull_request
562205725,0852c5c03ebdf4524a3c818de0ef15fa452de1ed,412,master,failed,1064,2019-07-22 17:41:17 UTC,562205726,562205727,562205728,562205729,562205730,562205731,562205732,562205733,562205734,pull_request
561265024,7a2ecbdfa9334e85335e9665c23a092b3140d286,410,master,failed,901,2019-07-20 00:10:33 UTC,561265025,561265026,561265027,561265028,561265029,561265030,561265031,561265032,561265033,pull_request
561265014,585cef9cb07eae4c69530d032e94fef26ed15c38,,makefile_common,failed,879,2019-07-20 00:05:09 UTC,561265015,561265016,561265017,561265018,561265019,561265020,561265021,561265022,561265023,push
557881347,205b0defe63b00c9105edab4ff510780c6ade544,,master,passed,1170,2019-07-12 14:39:09 UTC,557881348,557881349,557881350,557881351,557881352,557881353,557881354,557881355,557881356,push
557852533,e3a93fc58a99a3364a1be6b41231b2fc87c72b11,407,master,passed,1170,2019-07-12 13:44:18 UTC,557852534,557852535,557852536,557852537,557852538,557852539,557852540,557852541,557852542,pull_request
557850804,900f809a06f6afa37d8b6c9f05e9340bed2ca5d9,407,master,passed,1173,2019-07-12 13:37:04 UTC,557850805,557850806,557850807,557850808,557850809,557850810,557850811,557850812,557850813,pull_request
556763238,90f7449fc6bc49d4633060297dc490a1b9f8d88e,,v0.12.0,passed,1156,2019-07-10 11:58:08 UTC,556763239,556763240,556763241,556763242,556763243,556763244,556763245,556763246,556763247,push
556762873,90f7449fc6bc49d4633060297dc490a1b9f8d88e,,release-0.12,passed,1149,2019-07-10 11:52:48 UTC,556762874,556762875,556762876,556762877,556762878,556762879,556762880,556762881,556762882,push
556762628,90f7449fc6bc49d4633060297dc490a1b9f8d88e,,master,passed,1534,2019-07-10 11:48:04 UTC,556762629,556762630,556762631,556762632,556762633,556762634,556762635,556762636,556762637,push
556752917,e5febef115ffd2e4c2564e813c504c5986efbe10,405,master,passed,1331,2019-07-10 11:27:09 UTC,556752918,556752919,556752920,556752921,556752922,556752923,556752924,556752925,556752926,pull_request
556752885,795052bacb5ef9ef3bd7b2d4ac384ef61e5c1bd8,,superq/release_0.12,passed,1287,2019-07-10 11:21:51 UTC,556752886,556752887,556752888,556752889,556752890,556752891,556752892,556752893,556752894,push
556752512,08f62ee2db02a05a94cea22e19ca64cdc8166406,,master,passed,1173,2019-07-10 11:19:03 UTC,556752513,556752514,556752515,556752516,556752517,556752518,556752519,556752520,556752521,push
556727102,06449f6e539c6689c86e695b75fa2ef68de7136e,406,master,passed,1410,2019-07-10 10:13:26 UTC,556727103,556727104,556727105,556727106,556727107,556727108,556727109,556727110,556727111,pull_request
556727080,fcb9364956dace02a7ed75b340cb9a0c7c28a16d,,superq/disable_table_schema,passed,1159,2019-07-10 10:08:01 UTC,556727081,556727082,556727083,556727084,556727085,556727086,556727087,556727088,556727089,push
556726835,9c359f43a6622eb0b505dfb1798cc9fa8e09d061,406,master,canceled,0,,556726836,556726837,556726838,556726839,556726840,556726841,556726842,556726843,556726844,pull_request
556726607,be8919f5fe1116771fe82378506b6eea51da8e00,,superq/disable_table_schema,canceled,0,,556726608,556726609,556726610,556726611,556726612,556726613,556726614,556726615,556726616,push
556725636,839daf4ef8e6c91e4a41ed58e5012e2ff9d55c04,,superq/disable_table_schema,canceled,0,,556725637,556725638,556725639,556725640,556725641,556725642,556725643,556725644,556725645,push
556724290,96935c3845c065e111099c0ead08347a01718e09,405,master,passed,1402,2019-07-10 10:02:50 UTC,556724291,556724292,556724293,556724294,556724295,556724296,556724297,556724298,556724299,pull_request
556723742,18b2c069ba710fe53c33fc9c092792f803fef923,,superq/release_0.12,passed,1526,2019-07-10 09:57:53 UTC,556723743,556723744,556723745,556723746,556723747,556723748,556723749,556723750,556723751,push
556717691,839daf4ef8e6c91e4a41ed58e5012e2ff9d55c04,,superq/release_0.12,passed,1285,2019-07-10 09:41:49 UTC,556717692,556717693,556717694,556717695,556717696,556717697,556717698,556717699,556717700,push
556714819,839daf4ef8e6c91e4a41ed58e5012e2ff9d55c04,,master,passed,1516,2019-07-10 09:34:04 UTC,556714820,556714821,556714822,556714823,556714824,556714825,556714826,556714827,556714828,push
556706354,58d9ab918085ccefee20aff419b2d5cc7de07d9b,403,master,passed,1169,2019-07-10 09:15:52 UTC,556706355,556706356,556706357,556706358,556706359,556706360,556706361,556706362,556706363,pull_request
556706186,f659c9d858a26c3a430e883ab354c5e4664f24fd,,superq/bump_mod,passed,1290,2019-07-10 09:11:14 UTC,556706187,556706188,556706189,556706190,556706191,556706192,556706193,556706194,556706195,push
556701282,aaa8850036230106c66d8f6b7993d05dfbf1433d,,superq/bump_mod,passed,1246,2019-07-10 08:58:07 UTC,556701286,556701287,556701288,556701289,556701290,556701291,556701292,556701293,556701294,push
552777915,aaa8850036230106c66d8f6b7993d05dfbf1433d,,master,passed,1203,2019-07-01 13:23:42 UTC,552777916,552777917,552777918,552777919,552777920,552777921,552777922,552777923,552777924,push
552686043,65aa5a504b6bf64539931737a54d9fb3155e4238,400,master,passed,1142,2019-07-01 09:41:04 UTC,552686044,552686045,552686046,552686047,552686048,552686049,552686050,552686051,552686052,pull_request
552686026,531b48d9efcf381334b25d468e177a935d5e438b,,makefile_common,passed,1117,2019-07-01 09:41:02 UTC,552686027,552686028,552686029,552686030,552686031,552686032,552686033,552686034,552686035,push
552678886,2bf4a1a4fc46ccb66faf8c731c0385493b476cbd,400,master,failed,849,2019-07-01 09:26:13 UTC,552678887,552678888,552678889,552678890,552678891,552678892,552678893,552678894,552678895,pull_request
552678874,b47aea14d78687df574c7cdea611715517f0f993,,makefile_common,failed,868,2019-07-01 09:23:56 UTC,552678875,552678876,552678877,552678878,552678879,552678880,552678881,552678882,552678883,push
552671926,507cb4158ab7c25666b8a3dbed358481309b3076,,master,passed,1151,2019-07-01 09:07:17 UTC,552671927,552671928,552671929,552671930,552671931,552671932,552671933,552671934,552671935,push
552669448,b800c3f6c299b7b1bc58f6d829e8e26b4e7dd6f8,400,master,passed,1169,2019-07-01 09:02:05 UTC,552669449,552669450,552669451,552669452,552669453,552669454,552669455,552669456,552669457,pull_request
552669424,e4dc544d3038efc02163e560483f4d4bc78cbd1e,,makefile_common,passed,1162,2019-07-01 08:58:20 UTC,552669425,552669426,552669427,552669428,552669429,552669430,552669431,552669432,552669433,push
