build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
752000128,ba2f2a16601f83fd599d20b9aceccdd2945cd455,2145,master,passed,58,2020-12-29 17:03:21 UTC,752000129,pull_request
751999963,09098491dd2898991d31e91a5c115ddb86530eb6,2145,master,canceled,0,,751999964,pull_request
728221529,07c1d5be3eda8238bb7b196afe4a04bef529c857,2103,master,passed,1907,2020-09-18 04:04:22 UTC,728221530,728221531,728221532,728221533,728221534,728221535,728221536,728221537,728221538,728221539,728221540,728221541,728221542,728221543,728221544,728221545,728221546,728221547,728221548,728221549,728221550,pull_request
728216934,7352b6d8232bc94b0d158b929320c23a30a37187,2102,master,passed,1947,2020-09-18 03:27:04 UTC,728216935,728216936,728216937,728216938,728216939,728216940,728216941,728216942,728216943,728216944,728216945,728216946,728216947,728216948,728216949,728216950,728216951,728216952,728216953,728216954,728216955,pull_request
728215390,2c01d717b46d26844d137e122a989938d806a7a4,2102,master,passed,1958,2020-09-18 03:17:54 UTC,728215391,728215392,728215393,728215394,728215395,728215396,728215397,728215398,728215399,728215400,728215401,728215402,728215403,728215404,728215405,728215406,728215407,728215408,728215409,728215410,728215411,pull_request
728209857,0bdf192c2303fd7ade8127c198e74ee987ee862c,2102,master,passed,1935,2020-09-18 02:41:55 UTC,728209858,728209859,728209860,728209861,728209862,728209863,728209864,728209865,728209866,728209867,728209868,728209869,728209870,728209871,728209872,728209873,728209874,728209875,728209876,728209877,728209878,pull_request
727914018,282e0f8c26fc15b9917e64534a957a7c6f4cd188,2103,master,passed,2011,2020-09-17 05:25:59 UTC,727914019,727914020,727914021,727914022,727914023,727914024,727914025,727914026,727914027,727914028,727914029,727914030,727914031,727914032,727914033,727914034,727914035,727914036,727914037,727914038,727914039,pull_request
726909457,c387f80bb460b9ca401bfb613e0ae07bc5f862dd,2102,master,passed,1873,2020-09-14 04:41:46 UTC,726909458,726909459,726909460,726909461,726909462,726909463,726909464,726909465,726909467,726909468,726909471,726909472,726909473,726909474,726909475,726909476,726909477,726909478,726909479,726909480,726909481,pull_request
726908742,9c602158115444f92774a3e00944d6389ab33c95,2102,master,passed,1867,2020-09-14 04:36:14 UTC,726908743,726908744,726908745,726908746,726908747,726908748,726908749,726908750,726908751,726908752,726908753,726908754,726908755,726908756,726908757,726908758,726908759,726908760,726908761,726908762,726908763,pull_request
723218632,d40d6977d651a0eb2f64795fdbab3a10353cbc1d,,master,passed,2132,2020-09-01 20:16:19 UTC,723218633,723218634,723218635,723218636,723218637,723218638,723218639,723218640,723218641,723218642,723218643,723218644,723218645,723218646,723218647,723218648,723218649,723218650,723218651,723218652,723218653,push
723212708,4ad7756db79b07b37bb2ea8a1fb531fc41d6da5d,2099,master,passed,1938,2020-09-01 19:59:52 UTC,723212717,723212718,723212719,723212720,723212721,723212722,723212723,723212724,723212725,723212726,723212727,723212728,723212729,723212730,723212731,723212732,723212733,723212734,723212735,723212736,723212737,pull_request
723212055,34fa70e957c5756f161afe6d641ec85493c8c16d,2099,master,passed,1973,2020-09-01 19:53:33 UTC,723212056,723212057,723212058,723212059,723212060,723212061,723212062,723212063,723212064,723212065,723212066,723212067,723212068,723212069,723212070,723212071,723212072,723212073,723212074,723212075,723212076,pull_request
723121409,c3dd80ef669c291f2712fc19353c67959264b6f8,2099,master,passed,1997,2020-09-01 15:14:44 UTC,723121410,723121411,723121412,723121413,723121414,723121415,723121416,723121417,723121419,723121421,723121422,723121423,723121424,723121425,723121426,723121427,723121428,723121429,723121430,723121431,723121432,pull_request
723119739,8a59faabdda7105aeedba5aefdfe1e7470116d2e,2099,master,failed,3148,2020-09-01 15:06:11 UTC,723119741,723119742,723119743,723119744,723119745,723119746,723119747,723119748,723119749,723119750,723119751,723119752,723119753,723119754,723119755,723119756,723119757,723119758,723119759,723119760,723119761,723119762,pull_request
722839331,637cfd8a7a4dbe39b8b9d94fb57da689fbf9ddc6,2099,master,passed,2011,2020-08-31 19:05:45 UTC,722839332,722839333,722839334,722839335,722839336,722839337,722839338,722839339,722839340,722839341,722839342,722839343,722839344,722839345,722839346,722839347,722839348,722839349,722839350,722839351,722839352,722839353,pull_request
722836980,84db686563dafbfd8bf0687d650b141226d34fcc,2099,master,passed,2007,2020-08-31 18:56:35 UTC,722836981,722836982,722836983,722836984,722836985,722836986,722836987,722836988,722836989,722836990,722836992,722836994,722836995,722836996,722836997,722836998,722836999,722837000,722837001,722837002,722837003,pull_request
722834433,477e1aef935185d2f8be260fdf0dc915fd8ae761,2099,master,failed,2733,2020-08-31 18:48:04 UTC,722834434,722834435,722834436,722834437,722834438,722834439,722834440,722834441,722834442,722834443,722834444,722834445,722834446,722834447,722834448,722834449,722834450,722834451,722834452,722834453,722834454,pull_request
722832727,858c910fd1509cf0e520ddf2b2b70483e3e95eff,2099,master,passed,1952,2020-08-31 18:41:43 UTC,722832728,722832729,722832730,722832731,722832732,722832733,722832734,722832735,722832736,722832737,722832738,722832739,722832740,722832741,722832742,722832743,722832744,722832745,722832746,722832747,722832748,pull_request
722691718,8343ce892ccbc03eea742fa96cf70286abd0258f,2099,master,failed,2936,2020-08-31 10:12:13 UTC,722691719,722691720,722691721,722691722,722691723,722691724,722691725,722691726,722691727,722691728,722691729,722691730,722691731,722691732,722691733,722691734,722691735,722691736,722691737,722691738,722691739,pull_request
721684005,7e95ac8ce98f7b049ab216d6c449a211150edc19,,master,passed,1993,2020-08-27 13:07:40 UTC,721684006,721684007,721684008,721684009,721684010,721684011,721684012,721684013,721684014,721684015,721684016,721684017,721684018,721684019,721684020,721684021,721684022,721684023,721684024,721684025,push
721599152,02cf4f43dcf0e14dbbfb8b5dd684810d22998d12,2098,master,passed,1976,2020-08-27 07:16:16 UTC,721599153,721599154,721599155,721599156,721599157,721599158,721599159,721599160,721599161,721599162,721599163,721599164,721599165,721599166,721599167,721599168,721599169,721599170,721599171,721599172,pull_request
721374032,9f7bfcc0277a0fd9f63b64a86b05cc7db911a09a,2098,master,failed,2091,2020-08-26 14:56:34 UTC,721374033,721374034,721374035,721374036,721374037,721374038,721374039,721374040,721374041,721374042,721374043,721374044,721374045,721374046,721374047,721374048,721374049,721374050,721374051,721374052,pull_request
721315019,0037bf9b8b8ab89429ae0f399b6480e2f3aa70ef,2098,master,failed,2007,2020-08-26 11:58:07 UTC,721315020,721315021,721315022,721315023,721315024,721315025,721315026,721315027,721315028,721315029,721315030,721315031,721315032,721315033,721315034,721315035,721315036,721315037,721315038,721315039,pull_request
721314758,e7f2f9a859e7350ab96ab526665d41e8b490545c,2098,master,failed,2017,2020-08-26 11:51:31 UTC,721314759,721314760,721314761,721314762,721314763,721314764,721314765,721314766,721314767,721314768,721314769,721314770,721314771,721314772,721314773,721314774,721314775,721314776,721314777,721314778,pull_request
721042339,dac8f1f9637f03d3dd3c0cd5ffebb2f6a56d984a,2098,master,failed,2028,2020-08-25 15:17:43 UTC,721042342,721042344,721042345,721042346,721042347,721042348,721042349,721042350,721042351,721042352,721042353,721042354,721042355,721042356,721042358,721042359,721042360,721042362,721042363,721042365,pull_request
720986273,012517762cf104dd58839fe4c376b12f7147df9a,2098,master,failed,2047,2020-08-25 12:59:00 UTC,720986274,720986277,720986279,720986280,720986283,720986285,720986286,720986287,720986288,720986289,720986290,720986291,720986292,720986293,720986294,720986295,720986296,720986297,720986298,720986299,pull_request
719925083,192a2a2bbe59da0dac4ea435916ea5576d866155,,master,passed,2013,2020-08-21 13:11:07 UTC,719925084,719925085,719925086,719925087,719925088,719925089,719925090,719925091,719925092,719925093,719925094,719925095,719925096,719925097,719925098,719925099,719925100,719925101,719925102,719925103,push
719597598,3b74fbfab515ff80e92bcd3e737ad4320c3f0d4d,2096,master,passed,2081,2020-08-20 13:01:32 UTC,719597599,719597600,719597601,719597602,719597603,719597604,719597605,719597606,719597607,719597608,719597609,719597610,719597611,719597612,719597613,719597614,719597615,719597616,719597617,719597618,pull_request
719589856,fe6a4a4741038f834e62d099c555dc040462b345,,master,passed,2112,2020-08-20 12:30:30 UTC,719589857,719589858,719589859,719589860,719589861,719589862,719589863,719589864,719589865,719589866,719589867,719589868,719589869,719589870,719589871,719589872,719589873,719589874,719589875,719589876,push
719518601,05c2f55f13f796747b7460d63c4e15577dc51223,2096,master,passed,2175,2020-08-20 08:21:49 UTC,719518602,719518603,719518604,719518605,719518606,719518607,719518608,719518609,719518610,719518611,719518612,719518613,719518614,719518615,719518616,719518617,719518618,719518619,719518620,719518621,pull_request
719514134,7cdc18d619bdd82a74d85f73ce642add1a743523,2096,master,passed,2036,2020-08-20 08:03:34 UTC,719514135,719514136,719514137,719514138,719514139,719514140,719514141,719514142,719514143,719514144,719514145,719514146,719514147,719514148,719514149,719514150,719514151,719514152,719514153,719514154,pull_request
719512218,ad33aca7dd925d51fc61d5c43d682bfbf336c7c7,2096,master,passed,2303,2020-08-20 07:53:43 UTC,719512219,719512220,719512221,719512222,719512223,719512224,719512225,719512226,719512227,719512228,719512229,719512230,719512231,719512232,719512233,719512234,719512235,719512236,719512237,719512238,pull_request
719467542,728ec62b4f3b77ef1459ef122f122e9b4ba06947,2097,master,passed,2107,2020-08-20 02:19:24 UTC,719467543,719467544,719467545,719467546,719467547,719467548,719467549,719467550,719467551,719467552,719467553,719467554,719467555,719467556,719467557,719467558,719467559,719467560,719467561,719467562,pull_request
719466801,3637d1c673ef2eccc3fce384ee707e4e74e3f110,2097,master,passed,2181,2020-08-20 02:13:01 UTC,719466802,719466803,719466804,719466805,719466806,719466807,719466808,719466809,719466810,719466811,719466812,719466813,719466814,719466815,719466816,719466817,719466818,719466819,719466820,719466821,pull_request
719322401,35e3886d669e05a61101b8896b20607cdef70b0c,2096,master,passed,2064,2020-08-19 15:28:47 UTC,719322402,719322403,719322404,719322405,719322406,719322407,719322408,719322409,719322410,719322411,719322412,719322413,719322414,719322415,719322416,719322417,719322418,719322419,719322420,719322421,pull_request
719296619,cd8676c2720fb8aa782f5110057db7e7edf77c78,2096,master,passed,2187,2020-08-19 14:31:37 UTC,719296620,719296621,719296622,719296623,719296624,719296625,719296626,719296627,719296628,719296629,719296630,719296631,719296632,719296633,719296634,719296635,719296636,719296637,719296638,719296639,pull_request
719242576,6901ec0135cdd432f4b08e5fbf12f78f00b3d4a5,2096,master,failed,2100,2020-08-19 11:04:20 UTC,719242577,719242578,719242579,719242580,719242581,719242582,719242583,719242584,719242585,719242586,719242587,719242588,719242589,719242590,719242591,719242592,719242593,719242594,719242595,719242596,pull_request
719229669,2b6afdaf2476349ae22ddc87ac0c4e12599c3386,2096,master,failed,1906,2020-08-19 10:05:28 UTC,719229670,719229671,719229672,719229673,719229674,719229675,719229676,719229677,719229678,719229679,719229680,719229681,719229682,719229683,719229684,719229685,719229686,719229687,719229688,719229689,pull_request
719010675,ab8a951ad20188e9894b87192dd0fa1e522bd192,2095,master,passed,2354,2020-08-18 15:56:51 UTC,719010676,719010677,719010678,719010679,719010680,719010681,719010682,719010683,719010684,719010685,719010686,719010687,719010688,719010689,719010690,719010691,719010692,719010693,719010694,719010695,pull_request
716568237,6deb8f46b9c4057be59006c85cf317b5d64c6180,,master,passed,2750,2020-08-10 14:12:35 UTC,716568238,716568239,716568240,716568241,716568242,716568243,716568244,716568245,716568246,716568247,716568248,716568249,716568250,716568251,716568252,716568253,716568254,716568255,716568256,716568257,push
716562088,1af6f06c41d1d5a4674eac75d78bd1090b80bcbe,2091,master,passed,2756,2020-08-10 13:55:20 UTC,716562089,716562090,716562091,716562092,716562093,716562094,716562095,716562096,716562097,716562098,716562099,716562100,716562101,716562102,716562103,716562104,716562105,716562106,716562107,716562108,pull_request
716561079,75ac13391e07d6be36a48a6834bb2aee93fc3bc2,2091,master,passed,2462,2020-08-10 13:47:34 UTC,716561081,716561082,716561083,716561084,716561086,716561089,716561091,716561093,716561094,716561096,716561097,716561099,716561101,716561102,716561104,716561106,716561108,716561111,716561112,716561113,pull_request
716516033,a909b6362850017d180e27b623e0801968f67a78,2091,master,failed,2264,2020-08-10 10:59:55 UTC,716516034,716516035,716516036,716516037,716516038,716516039,716516040,716516041,716516042,716516043,716516044,716516045,716516046,716516047,716516048,716516049,716516050,716516051,716516052,716516053,pull_request
714949407,470f80cd48933cdf11d4c1ee02cb43e0f51a7300,,master,passed,2600,2020-08-04 20:38:04 UTC,714949408,714949409,714949410,714949411,714949412,714949413,714949414,714949415,714949416,714949417,714949418,714949419,714949420,714949421,714949422,714949423,714949424,714949425,714949426,714949427,push
714667049,7f933bba88bf0e8125f906c92f910a970275039f,2092,master,passed,2626,2020-08-04 01:13:10 UTC,714667050,714667051,714667052,714667053,714667054,714667055,714667056,714667057,714667058,714667059,714667060,714667061,714667062,714667063,714667064,714667065,714667066,714667067,714667068,714667069,pull_request
714666830,91c8e13ca92fc9d1cc71b88dc301dd8fca7c9620,2092,master,canceled,0,,714666831,714666832,714666833,714666834,714666835,714666836,714666837,714666838,714666839,714666840,714666841,714666842,714666843,714666844,714666845,714666846,714666847,714666848,714666849,714666850,pull_request
714666433,f62b8de8d9aaa6c284b4e2fed4a69eba393ec448,2092,master,passed,2319,2020-08-04 01:05:33 UTC,714666434,714666435,714666436,714666437,714666438,714666439,714666440,714666441,714666442,714666443,714666444,714666445,714666446,714666447,714666448,714666449,714666450,714666451,714666452,714666453,pull_request
708651874,6075da5244f442889f6e26a0dd7da40c6b877802,2091,master,passed,2077,2020-07-16 08:35:02 UTC,708651875,708651876,708651877,708651878,708651879,708651880,708651881,708651882,708651883,708651884,708651885,708651886,708651887,708651888,708651889,708651890,708651891,708651892,708651893,708651894,pull_request
708640306,be1c468571ca0b2351a3c56ce958b7110440988c,2091,master,failed,2078,2020-07-16 08:03:05 UTC,708640307,708640308,708640309,708640310,708640311,708640312,708640313,708640314,708640315,708640316,708640317,708640318,708640319,708640320,708640321,708640322,708640323,708640324,708640325,708640326,pull_request
708639997,bb4cb53ca7803bbff6ca7048e5494a36f7b697f3,2091,master,failed,2044,2020-07-16 07:56:37 UTC,708639998,708639999,708640000,708640001,708640002,708640003,708640004,708640005,708640006,708640007,708640008,708640009,708640010,708640011,708640012,708640013,708640014,708640015,708640016,708640017,pull_request
708064462,aa0c97dfc338dc7bcef9325a80b534d164f065b8,2082,master,passed,2155,2020-07-14 17:23:01 UTC,708064466,708064467,708064469,708064472,708064475,708064477,708064478,708064479,708064480,708064481,708064482,708064483,708064485,708064487,708064488,708064491,708064492,708064493,708064494,708064495,pull_request
708064422,cd6a721ebefc1363f38fa8d0eaaac392cf5550eb,,chore/cleanup-on-compilation,passed,2096,2020-07-14 17:15:54 UTC,708064423,708064424,708064425,708064426,708064427,708064428,708064429,708064430,708064431,708064432,708064433,708064434,708064435,708064436,708064437,708064438,708064439,708064440,708064441,708064442,push
708063442,11a187d63789aa00eb7794600f1505dbba18dda1,2082,master,canceled,0,,708063443,708063444,708063445,708063446,708063447,708063448,708063449,708063450,708063451,708063452,708063453,708063454,708063455,708063456,708063457,708063458,708063459,708063460,708063461,708063462,pull_request
708063408,c829e44d51d56b5a315fe6cba4761e20e49183b3,,chore/cleanup-on-compilation,errored,1165,2020-07-14 17:10:17 UTC,708063409,708063410,708063411,708063412,708063413,708063414,708063415,708063416,708063417,708063419,708063420,708063421,708063422,708063423,708063424,708063425,708063426,708063427,708063428,708063429,push
707968742,e7e25010016f70b2a293c2095d7eaf7346e3d3ae,,master,passed,2010,2020-07-14 12:53:18 UTC,707968743,707968744,707968745,707968746,707968747,707968748,707968749,707968750,707968751,707968752,707968753,707968754,707968755,707968756,707968757,707968758,707968759,707968760,707968761,707968762,push
707865239,4b7df1208c065e298b270e87fa6c5a5762dd9833,2089,master,passed,2037,2020-07-14 04:25:53 UTC,707865240,707865241,707865242,707865243,707865244,707865245,707865246,707865247,707865248,707865249,707865250,707865251,707865252,707865253,707865254,707865255,707865256,707865257,707865258,707865259,pull_request
707748427,0a346fbde08f2bb3c0bd920195a4a16b198e24ae,,master,passed,2002,2020-07-13 19:14:24 UTC,707748428,707748429,707748430,707748431,707748432,707748433,707748434,707748435,707748436,707748437,707748438,707748439,707748440,707748441,707748442,707748443,707748444,707748445,707748446,707748447,push
707725589,9ec715cb5eb512d1e6bed51f5d5825695978a4fc,2088,master,passed,1993,2020-07-13 17:55:04 UTC,707725593,707725597,707725598,707725600,707725602,707725604,707725605,707725608,707725610,707725612,707725614,707725616,707725619,707725620,707725621,707725622,707725623,707725626,707725628,707725630,pull_request
707656011,700a2c890e91e824665ea85a73ea534379630104,2088,master,failed,1813,2020-07-13 14:34:44 UTC,707656015,707656016,707656017,707656019,707656021,707656022,707656023,707656024,707656025,707656026,707656027,707656030,707656031,707656032,707656033,707656034,707656036,707656037,707656042,707656043,pull_request
707354574,77a20e0c259c687f51658652043fbcf912c88f0f,2082,master,passed,1974,2020-07-12 13:00:43 UTC,707354575,707354576,707354577,707354578,707354579,707354580,707354581,707354582,707354583,707354584,707354585,707354586,707354587,707354588,707354589,707354590,707354591,707354592,707354593,707354594,pull_request
707354545,f0bfa576ac3285ecfa8f14367d20efab63d271b4,,chore/cleanup-on-compilation,passed,1941,2020-07-12 12:54:38 UTC,707354548,707354549,707354551,707354553,707354554,707354555,707354556,707354557,707354558,707354559,707354560,707354561,707354562,707354563,707354564,707354565,707354566,707354567,707354568,707354569,push
707349914,ca67ba2747785037cf49d5c2e1e9d41a61661b68,2082,master,passed,1980,2020-07-12 12:19:30 UTC,707349915,707349916,707349917,707349918,707349919,707349920,707349921,707349922,707349923,707349924,707349925,707349926,707349927,707349928,707349929,707349930,707349931,707349932,707349933,707349934,pull_request
707349889,567540b941cb4933b7ce5863f47072f8a48d6dfa,,chore/cleanup-on-compilation,passed,1997,2020-07-12 12:13:20 UTC,707349890,707349891,707349892,707349893,707349894,707349895,707349896,707349897,707349898,707349899,707349900,707349901,707349902,707349903,707349904,707349905,707349906,707349907,707349908,707349909,push
707338414,fa8f336724c1523cd357d5c56fe859d57b614d1f,2082,master,failed,1771,2020-07-12 10:40:18 UTC,707338415,707338416,707338417,707338418,707338419,707338420,707338421,707338422,707338423,707338424,707338425,707338426,707338427,707338428,707338429,707338430,707338431,707338432,707338433,707338434,pull_request
707338393,b9500aaa421845e0d2e917ade5a85aea84e1db62,,chore/cleanup-on-compilation,failed,1751,2020-07-12 10:34:37 UTC,707338394,707338395,707338396,707338397,707338398,707338399,707338400,707338401,707338402,707338403,707338404,707338405,707338406,707338407,707338408,707338409,707338410,707338411,707338412,707338413,push
707205330,cdb28391172e1c83c9792911f33243552ea8c03c,2082,master,passed,2091,2020-07-11 17:28:40 UTC,707205331,707205332,707205333,707205334,707205335,707205336,707205337,707205338,707205339,707205340,707205341,707205342,707205343,707205344,707205345,707205346,707205347,707205348,707205349,707205350,pull_request
707205303,50a172c0c25b2fde8b5b95a700ae3890d537f112,,chore/cleanup-on-compilation,passed,2064,2020-07-11 17:20:59 UTC,707205304,707205305,707205306,707205307,707205308,707205309,707205310,707205311,707205312,707205313,707205314,707205315,707205316,707205317,707205318,707205319,707205320,707205324,707205325,707205326,push
707201631,7d0e3e2376eb705b336894502868f639f9ff1245,2082,master,passed,2034,2020-07-11 17:10:38 UTC,707201632,707201633,707201634,707201635,707201636,707201637,707201638,707201639,707201640,707201641,707201642,707201643,707201644,707201645,707201646,707201647,707201648,707201649,707201650,707201651,pull_request
707201610,fa5afd1876909e03af9db03a94d5429e3ff027e3,,chore/cleanup-on-compilation,passed,1989,2020-07-11 17:03:00 UTC,707201611,707201612,707201613,707201614,707201615,707201616,707201617,707201618,707201619,707201620,707201621,707201622,707201623,707201624,707201625,707201626,707201627,707201628,707201629,707201630,push
707198611,8a2059f869ec3489d40dafab01c1dc65812ebb76,2082,master,failed,1972,2020-07-11 16:55:08 UTC,707198612,707198613,707198614,707198615,707198616,707198617,707198618,707198619,707198620,707198621,707198622,707198623,707198624,707198625,707198626,707198627,707198628,707198629,707198630,707198631,pull_request
707198586,33ac49e3fb3feea79f77aa8f2bc209903d098a1c,,chore/cleanup-on-compilation,failed,1959,2020-07-11 16:47:26 UTC,707198587,707198588,707198589,707198590,707198591,707198592,707198593,707198594,707198595,707198596,707198597,707198598,707198599,707198600,707198601,707198602,707198603,707198604,707198605,707198606,push
707196928,017cd8b765a4ea6eaddfc91db00f8473c847c880,2082,master,failed,2003,2020-07-11 16:39:31 UTC,707196929,707196930,707196931,707196932,707196933,707196934,707196935,707196936,707196937,707196938,707196939,707196940,707196941,707196942,707196943,707196944,707196945,707196946,707196947,707196948,pull_request
707196904,73ad834dfd69eae37f0a1304d69231042ef75df7,,chore/cleanup-on-compilation,failed,1956,2020-07-11 16:32:12 UTC,707196905,707196906,707196907,707196908,707196909,707196910,707196911,707196912,707196913,707196914,707196915,707196916,707196917,707196918,707196919,707196920,707196921,707196922,707196923,707196924,push
707194074,2ce15246f1bc72834e011b22ad89c8a3b1524652,2082,master,failed,1970,2020-07-11 16:22:47 UTC,707194075,707194076,707194077,707194078,707194079,707194080,707194081,707194082,707194083,707194084,707194085,707194086,707194087,707194088,707194089,707194090,707194091,707194092,707194093,707194094,pull_request
707194043,d7d6632098f1acf035faca3b8e2750b39d95c1dd,,chore/cleanup-on-compilation,failed,1951,2020-07-11 16:16:43 UTC,707194044,707194045,707194046,707194047,707194048,707194049,707194050,707194051,707194052,707194053,707194054,707194055,707194056,707194057,707194058,707194059,707194060,707194061,707194062,707194063,push
707103108,cda22041133280a4d6821435a4afb46abbc5f0af,2089,master,passed,1913,2020-07-11 05:03:16 UTC,707103109,707103110,707103111,707103112,707103113,707103114,707103115,707103116,707103117,707103118,707103119,707103120,707103121,707103122,707103123,707103124,707103125,707103126,707103127,707103128,pull_request
707102421,6fa776a832aa17aeec59c4e949b07eb784351812,2088,master,passed,1926,2020-07-11 04:56:43 UTC,707102422,707102423,707102424,707102425,707102426,707102427,707102428,707102429,707102430,707102431,707102432,707102433,707102434,707102435,707102436,707102437,707102438,707102439,707102440,707102441,pull_request
707090516,507a07d497e5fbff85ce831d68b9842a86b2ef6b,2089,master,passed,1970,2020-07-11 03:10:04 UTC,707090517,707090518,707090519,707090520,707090521,707090522,707090523,707090524,707090525,707090526,707090527,707090528,707090529,707090530,707090531,707090532,707090533,707090534,707090535,707090536,pull_request
707056841,c381d4282b3118d4a9f7f2cec667ce07b9e7c593,2088,master,passed,1986,2020-07-10 23:17:27 UTC,707056842,707056843,707056844,707056845,707056846,707056847,707056848,707056849,707056850,707056851,707056852,707056853,707056854,707056855,707056856,707056857,707056858,707056859,707056860,707056861,pull_request
706996201,84d68bd3f92a3cffcb3bced8b387bf98779d61ef,,master,passed,2016,2020-07-10 19:16:16 UTC,706996202,706996203,706996204,706996205,706996206,706996207,706996208,706996209,706996210,706996211,706996212,706996213,706996214,706996215,706996216,706996217,706996218,706996219,706996220,706996221,push
706995614,b125a72cdbc499db03eedba1e03d049950a5185f,,v1.4.0,passed,1972,2020-07-10 19:08:23 UTC,706995615,706995616,706995617,706995618,706995619,706995620,706995621,706995622,706995623,706995624,706995625,706995626,706995627,706995628,706995629,706995630,706995631,706995632,706995633,706995634,push
706995576,b125a72cdbc499db03eedba1e03d049950a5185f,,master,passed,2003,2020-07-10 19:01:46 UTC,706995577,706995578,706995579,706995580,706995581,706995582,706995583,706995584,706995585,706995586,706995587,706995588,706995589,706995590,706995591,706995592,706995593,706995594,706995595,706995596,push
706914679,b2bc98d0a2b43a8beb852b4f697ea383ce9af931,,master,passed,1992,2020-07-10 14:48:57 UTC,706914680,706914681,706914682,706914683,706914684,706914685,706914686,706914687,706914688,706914689,706914690,706914691,706914692,706914693,706914694,706914695,706914696,706914697,706914698,706914699,push
706894900,2e0d58c085566615f5713eea3c3df33e14baeafc,2084,master,passed,1970,2020-07-10 14:11:54 UTC,706894901,706894902,706894903,706894904,706894905,706894906,706894907,706894908,706894909,706894910,706894911,706894912,706894913,706894914,706894915,706894916,706894917,706894918,706894919,706894920,pull_request
706868499,5e97dd39164059d50864bfd6d495e4890bc9f4bf,2084,master,failed,2000,2020-07-10 12:58:42 UTC,706868500,706868501,706868502,706868503,706868504,706868505,706868506,706868507,706868508,706868509,706868510,706868511,706868512,706868513,706868514,706868515,706868516,706868517,706868518,706868519,pull_request
706868110,6dab918e1780c0a810749520169b0c275b5b230d,2084,master,canceled,0,,706868111,706868112,706868113,706868114,706868115,706868116,706868117,706868118,706868119,706868120,706868121,706868122,706868123,706868124,706868125,706868126,706868127,706868128,706868129,706868130,pull_request
706850016,fc28c354369707c07fa0a111b3e722c23675fa87,2084,master,passed,1950,2020-07-10 12:02:36 UTC,706850017,706850018,706850019,706850020,706850021,706850022,706850023,706850024,706850025,706850026,706850027,706850028,706850029,706850030,706850031,706850032,706850033,706850034,706850035,706850036,pull_request
706632811,e37cf8c84645aa0b523f25562cffaacfec13b4fc,2082,master,failed,1818,2020-07-09 18:48:37 UTC,706632812,706632813,706632814,706632815,706632816,706632817,706632818,706632819,706632820,706632821,706632822,706632823,706632824,706632825,706632826,706632827,706632828,706632829,706632830,706632831,pull_request
706631802,ecebb9561c08fb3e4b759ae96d25dd2d9ca733ea,,chore/cleanup-on-compilation,failed,1855,2020-07-09 18:42:32 UTC,706631814,706631815,706631816,706631817,706631818,706631819,706631820,706631821,706631822,706631823,706631824,706631825,706631826,706631827,706631828,706631829,706631830,706631831,706631832,706631833,push
706424054,f45df6c397ad8e988e8af4a1337b33d9c0ca2c16,,chore/cleanup-on-compilation,failed,1768,2020-07-09 07:00:23 UTC,706424055,706424056,706424057,706424058,706424059,706424060,706424061,706424062,706424063,706424064,706424065,706424066,706424067,706424068,706424069,706424070,706424071,706424072,706424073,706424074,push
706100621,8c5a8d782d4018d7eb8d9d9de03fb756e2c683d4,,chore/cleanup-on-compilation,failed,1764,2020-07-08 09:53:04 UTC,706100622,706100623,706100624,706100625,706100626,706100627,706100628,706100629,706100630,706100631,706100632,706100633,706100634,706100635,706100636,706100637,706100638,706100639,706100640,706100641,push
706062686,e0e58ab010c284c263b4e226364bab4ae7e531a9,,chore/cleanup-on-compilation,failed,1795,2020-07-08 07:10:40 UTC,706062687,706062688,706062689,706062690,706062691,706062692,706062693,706062694,706062695,706062696,706062697,706062698,706062699,706062700,706062701,706062702,706062703,706062704,706062705,706062706,push
706060143,9f3664970aae13b4074ba2f89c514e363403f98f,,chore/cleanup-on-compilation,failed,1760,2020-07-08 06:59:14 UTC,706060144,706060145,706060146,706060147,706060148,706060149,706060150,706060151,706060152,706060153,706060154,706060155,706060156,706060157,706060158,706060159,706060160,706060161,706060162,706060163,push
706058118,3f8a6a853f6f1136a7885530314dd4af2a115c13,,chore/cleanup-on-compilation,failed,1939,2020-07-08 06:50:40 UTC,706058119,706058120,706058121,706058122,706058123,706058124,706058125,706058126,706058127,706058128,706058129,706058130,706058131,706058132,706058133,706058134,706058135,706058136,706058137,706058138,push
706050919,e5e820095be8080aa1b74cca49feee020bd06290,,chore/cleanup-on-compilation,passed,1981,2020-07-08 06:11:22 UTC,706050920,706050921,706050922,706050923,706050924,706050925,706050926,706050927,706050928,706050929,706050930,706050931,706050932,706050933,706050934,706050935,706050936,706050937,706050938,706050939,push
705726938,1888afe00f4b1f845cae0218e61e5f1c5b166299,2080,master,failed,1931,2020-07-07 10:02:03 UTC,705726939,705726940,705726941,705726942,705726943,705726944,705726945,705726946,705726947,705726948,705726949,705726950,705726951,705726952,705726953,705726954,705726955,705726956,705726957,705726958,pull_request
705677896,197d5b463b83c9417381837186d6dce7c6fd4ef0,,bugfix/memory-leak,passed,1966,2020-07-07 06:34:00 UTC,705677897,705677898,705677899,705677900,705677901,705677902,705677903,705677904,705677905,705677906,705677907,705677908,705677909,705677910,705677911,705677912,705677913,705677914,705677915,705677916,push
