build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
742714010,7a72390cc99721b00c7352ea4936ff70e1a3931d,399,master,canceled,0,,742714011,742714012,742714013,742714014,742714015,742714016,742714017,742714018,742714019,742714020,742714021,742714022,742714023,742714024,pull_request
742713993,a3d1e8bf20704917305b26ab73fcf578f560f27e,,mst-azure-cares-about-tell,canceled,0,,742713994,742713995,742713996,742713997,742713998,742713999,742714000,742714001,742714002,742714003,742714004,742714005,742714006,742714007,push
742713823,3ce5c4e470dd46eac3c4e31afc8e8e728e1a5c92,399,master,canceled,0,,742713824,742713825,742713826,742713827,742713828,742713829,742713830,742713831,742713832,742713833,742713834,742713835,742713836,742713837,pull_request
742713804,a7b156efb70a6f4710aa89b113e4f3002572b73f,,mst-azure-cares-about-tell,canceled,0,,742713805,742713806,742713807,742713808,742713809,742713810,742713811,742713812,742713813,742713814,742713815,742713816,742713817,742713818,push
742710526,15608d73adb60b43e4a2997ea289f06ece327f4f,399,master,canceled,0,,742710527,742710528,742710529,742710530,742710531,742710532,742710533,742710534,742710535,742710536,742710537,742710538,742710539,742710540,pull_request
742710506,013373549c39e531c1a24a4f635a3435a4ee3731,,mst-azure-cares-about-tell,canceled,0,,742710507,742710508,742710509,742710510,742710511,742710512,742710513,742710514,742710515,742710516,742710517,742710518,742710519,742710520,push
742702547,303a141b39fd13b8d74932077c2dc3423ae7bda2,399,master,canceled,0,,742702548,742702549,742702550,742702551,742702552,742702553,742702554,742702555,742702556,742702557,742702558,742702559,742702560,742702561,pull_request
742702530,26a972859301dbfedece97edb05a508ed1f7f0a0,,mst-azure-cares-about-tell,errored,526,2020-11-10 14:16:21 UTC,742702531,742702532,742702533,742702534,742702535,742702536,742702537,742702538,742702539,742702540,742702541,742702542,742702543,742702544,push
742702028,f9ed235fba713be366c20b2736cb64c4dcc825d4,399,master,canceled,-1907,2020-11-10 14:16:23 UTC,742702029,742702030,742702031,742702032,742702033,742702034,742702035,742702036,742702037,742702038,742702039,742702040,742702041,742702042,pull_request
742701758,ef1b6f9fca62202b68c10b7d60039e8685839cb4,,mst-azure-cares-about-tell,canceled,-1898,2020-11-10 14:16:12 UTC,742701759,742701760,742701761,742701762,742701763,742701764,742701765,742701766,742701767,742701768,742701769,742701770,742701771,742701772,push
740774915,e495457d3e2e0ea51c5f6a24144d5f71cb0a1776,,master,passed,2738,2020-11-02 08:08:51 UTC,740774916,740774917,740774918,740774919,740774920,740774921,740774922,740774923,740774924,740774925,740774926,740774927,740774928,740774929,push
740767656,45e125334fbbf811c34da2747752651f3ac159ec,398,master,passed,2759,2020-11-02 07:25:47 UTC,740767657,740767658,740767659,740767660,740767661,740767662,740767663,740767664,740767665,740767666,740767667,740767668,740767669,740767670,pull_request
740682842,068173663a956d1db808051101b0472b5f8a8fef,398,master,failed,2547,2020-11-01 21:09:46 UTC,740682843,740682844,740682845,740682846,740682847,740682848,740682849,740682850,740682851,740682852,740682853,740682854,740682855,740682856,pull_request
739589638,1261daec70dbbbde9af86aca39787280a40e8557,,leon_add_estimated_backup_progress,passed,2761,2020-10-28 12:49:37 UTC,739589639,739589640,739589641,739589642,739589643,739589644,739589645,739589646,739589647,739589648,739589649,739589650,739589651,739589652,push
739507101,540ed2058c5334ff7ee10c21b5f7d80313186f90,,leon_add_estimated_backup_progress,failed,227,2020-10-28 05:15:12 UTC,739507102,739507103,739507104,739507105,739507106,739507107,739507108,739507109,739507110,739507111,739507112,739507113,739507114,739507115,push
739506705,f2a473a4f3cffec3fc32ad753d6fe90cb633939c,,leon_add_estimated_backup_progress,canceled,-2700,2020-10-28 05:15:31 UTC,739506706,739506707,739506708,739506709,739506710,739506711,739506712,739506713,739506714,739506715,739506716,739506717,739506718,739506719,push
737319154,8d1e20b518b6d9858269f3e8fee58d402b392824,397,master,failed,249,2020-10-20 08:24:19 UTC,737319156,737319157,737319158,737319159,737319160,737319161,737319162,737319163,737319164,737319165,737319166,737319167,737319168,737319169,pull_request
737319097,ebe1d7885c058891ca8aa2bd10603bc648c5b1b0,,leon_add_estimated_backup_progress,failed,230,2020-10-20 08:21:45 UTC,737319098,737319099,737319100,737319101,737319102,737319103,737319104,737319105,737319106,737319107,737319108,737319109,737319110,737319111,push
737318875,71d93bdb05739491957ffd368bc6ff1e4de721e5,,leon_add_estimated_backup_progress,canceled,0,,737318876,737318877,737318878,737318879,737318880,737318881,737318882,737318883,737318884,737318885,737318886,737318887,737318888,737318889,push
737318233,f6afcd26f492f4cb3ff401dfeafab5a12e6f86b5,,leon_add_estimated_backup_progress,failed,221,2020-10-20 06:56:32 UTC,737318234,737318235,737318236,737318237,737318238,737318239,737318240,737318241,737318242,737318243,737318244,737318245,737318246,737318247,push
722609444,58ce378ba609c6c5043a1e3f8c899b80f6dc6ac9,,master,passed,2658,2020-08-31 03:19:10 UTC,722609445,722609446,722609447,722609448,722609449,722609450,722609451,722609452,722609453,722609454,722609455,722609456,722609457,722609458,push
722593631,97e11e73a12ae9a7bda226613fd5186c35afa36a,396,master,passed,2692,2020-08-31 01:23:32 UTC,722593632,722593633,722593634,722593635,722593636,722593637,722593638,722593639,722593640,722593641,722593642,722593643,722593644,722593645,pull_request
722593605,64266ee99d94fa03a66a2d6788ac2650769bcb6c,,willrouesnel/ch17316/debug_log_for_file_download_path,passed,2696,2020-08-31 01:22:55 UTC,722593606,722593607,722593608,722593609,722593610,722593611,722593612,722593613,722593614,722593615,722593616,722593617,722593618,722593619,push
722589183,c6a15aedfed4723a58230711a545060997aba47e,396,master,passed,2707,2020-08-31 00:50:24 UTC,722589184,722589185,722589186,722589187,722589188,722589189,722589190,722589191,722589192,722589193,722589195,722589196,722589197,722589198,pull_request
722589078,a374712b092a2787f3524740b77dfc620c173b1f,,willrouesnel/ch17316/debug_log_for_file_download_path,passed,2692,2020-08-31 00:49:39 UTC,722589079,722589080,722589081,722589082,722589083,722589084,722589085,722589086,722589087,722589088,722589089,722589090,722589091,722589092,push
722588918,427d949fd7f4c7ec8129126c8c9c0bf10743ef9c,,master,errored,2541,2020-08-31 00:48:23 UTC,722588919,722588920,722588921,722588922,722588923,722588924,722588925,722588926,722588927,722588928,722588929,722588930,722588931,722588932,push
721938954,c23226e7afb7114cf211b00d33a11088c997dc7f,,willrouesnel/ch17316/debug_log_for_file_download_path,passed,2686,2020-08-28 07:57:17 UTC,721938955,721938956,721938957,721938958,721938959,721938960,721938961,721938962,721938963,721938964,721938965,721938966,721938967,721938968,push
721936501,68e3954cf1e1e221455487533aef95f20585d069,395,master,passed,2708,2020-08-28 07:35:45 UTC,721936502,721936503,721936504,721936505,721936506,721936507,721936508,721936509,721936510,721936511,721936512,721936513,721936514,721936515,pull_request
721936482,6ba52acd361deab9f37ab1793479943896838e2a,,willrouesnel/ch17316/yapf_apply,passed,2687,2020-08-28 07:35:45 UTC,721936483,721936484,721936485,721936486,721936487,721936488,721936489,721936490,721936491,721936492,721936493,721936494,721936495,721936496,push
721935181,8bd9c62884fb9433b2cc58b63382e96a53bff9fd,395,master,failed,235,2020-08-28 07:29:08 UTC,721935182,721935183,721935184,721935185,721935186,721935187,721935188,721935189,721935190,721935191,721935192,721935193,721935194,721935195,pull_request
721934905,643397106efa19b516278d4eecde1696cdf11206,,willrouesnel/ch17316/yapf_apply,failed,220,2020-08-28 07:27:42 UTC,721934906,721934907,721934908,721934909,721934910,721934911,721934912,721934913,721934914,721934915,721934916,721934917,721934918,721934919,push
721926603,7c0e7a0e3918a67b5959b75662b6bf131d81d7db,,master,passed,2689,2020-08-28 06:39:46 UTC,721926604,721926605,721926606,721926607,721926608,721926609,721926610,721926611,721926612,721926613,721926614,721926615,721926616,721926617,push
721906007,8416d47f3485809f638b7912083173da50695733,394,master,passed,2587,2020-08-28 04:59:02 UTC,721906008,721906009,721906010,721906011,721906012,721906013,721906014,721906015,721906016,721906017,721906018,721906019,721906020,pull_request
721905987,3ba53be52f9961cc71578b08060b8454834a6935,,leon-add-epoch-to-spec,passed,2598,2020-08-28 04:46:38 UTC,721905988,721905989,721905990,721905991,721905992,721905993,721905994,721905995,721905996,721905997,721905998,721905999,721906000,push
721905900,5c851e144552cabb6db80503de483a8c789065e7,,leon-add-epoch-to-spec,canceled,0,,721905901,721905902,721905903,721905904,721905905,721905906,721905907,721905908,721905909,721905910,721905911,721905912,721905913,push
721905446,393057ad0a89fc10082fcd6e45a42a6644babb88,393,master,passed,2701,2020-08-28 04:25:30 UTC,721905447,721905448,721905449,721905450,721905451,721905452,721905453,721905454,721905455,721905456,721905457,721905458,721905459,721905460,pull_request
721905428,3769210c46cff7eff70a7f2c98cfcfc397f07c32,,willrouesnel/ch17316/yapf_refmt,passed,2700,2020-08-28 04:25:13 UTC,721905429,721905430,721905431,721905432,721905433,721905434,721905435,721905436,721905437,721905438,721905439,721905440,721905441,721905442,push
721905294,227f2ad311eb8884c86a65abb2b5012801895286,393,master,canceled,0,,721905295,721905296,721905297,721905298,721905299,721905300,721905301,721905302,721905303,721905304,721905305,721905306,721905307,721905308,pull_request
721905279,53a927259053e771a55b063cbe54a714674b1016,,willrouesnel/ch17316/yapf_refmt,errored,55,2020-08-28 04:24:06 UTC,721905280,721905281,721905282,721905283,721905284,721905285,721905286,721905287,721905288,721905289,721905290,721905291,721905292,721905293,push
721905130,6ee67cab953d8e0c8e17aefdc384d6dd2302a937,393,master,failed,210,2020-08-28 04:22:37 UTC,721905131,721905132,721905133,721905134,721905135,721905136,721905137,721905138,721905139,721905140,721905141,721905142,721905143,721905144,pull_request
721905018,c5b3d5c53170c5400bacafb9c639a340d4e7d90c,,willrouesnel/ch17316/yapf_refmt,failed,214,2020-08-28 04:22:00 UTC,721905022,721905025,721905028,721905029,721905030,721905031,721905032,721905033,721905034,721905035,721905036,721905037,721905038,721905039,push
721873981,868912d4f2d9d052171c14a0bd726409225694e1,,master,passed,2582,2020-08-28 01:12:34 UTC,721873982,721873983,721873984,721873985,721873986,721873987,721873988,721873989,721873990,721873991,721873992,721873993,721873994,push
721866190,2e3384c2737f9e159cd49d9f3c2fec45bc3e33a7,392,master,passed,2618,2020-08-28 00:23:54 UTC,721866193,721866194,721866195,721866196,721866197,721866198,721866199,721866200,721866202,721866203,721866204,721866205,721866206,pull_request
721866132,a64c662e2785a2214a558087dff568d380e076c4,,willrouesnel/ch17316/improve_travis_ci_coverage,passed,2593,2020-08-28 00:38:09 UTC,721866133,721866134,721866136,721866138,721866139,721866144,721866145,721866146,721866147,721866148,721866149,721866150,721866151,push
721863202,f7b1f099d6053d783d3dd1f185b7d813be83c912,392,master,passed,2580,2020-08-27 23:56:42 UTC,721863203,721863204,721863205,721863206,721863207,721863208,721863209,721863210,721863211,721863212,721863213,721863214,721863215,pull_request
721863183,120009c0248aac3341c830af3f0e64a0d241c016,,willrouesnel/ch17316/improve_travis_ci_coverage,errored,926,2020-08-27 23:56:38 UTC,721863184,721863185,721863186,721863187,721863188,721863189,721863190,721863191,721863192,721863193,721863194,721863195,721863196,push
721863007,587128c9a9a1fdc66d6a493e88a025f66bad2b79,392,master,passed,2587,2020-08-27 23:55:34 UTC,721863008,721863009,721863010,721863011,721863012,721863013,721863014,721863015,721863016,721863017,721863018,721863019,721863020,pull_request
721862983,0eff3c52e535ed43a1ce81fa307adb4add31a59d,,willrouesnel/ch17316/improve_travis_ci_coverage,errored,29,2020-08-27 23:55:30 UTC,721862984,721862985,721862986,721862987,721862988,721862989,721862990,721862991,721862992,721862993,721862994,721862995,721862996,push
721595076,19d4982fe0fb2989dba114929074e73f3da40199,,master,failed,926,2020-08-27 06:56:05 UTC,721595077,721595078,721595079,721595080,push
721587481,609eecab7befeac68d3b141f94808fd60e7642d7,391,master,passed,922,2020-08-27 06:28:20 UTC,721587482,721587483,721587484,721587485,pull_request
721587468,ffb43ec7e426faf1a6469553125506403c6ee5d2,,leon-exception-logging,passed,916,2020-08-27 06:26:44 UTC,721587469,721587470,721587471,721587472,push
721585229,c2e2a394c38bd7a68a7c2b26dfd0a6e88fc6685e,392,master,passed,3154,2020-08-27 06:18:05 UTC,721585230,721585231,721585232,721585233,721585234,721585235,721585236,721585237,721585238,721585239,721585240,721585241,721585242,721585243,721585244,721585245,721585246,pull_request
721584832,9f1b79bf75fec12e3bbfdae84e61760d13be3da8,391,master,failed,914,2020-08-27 06:02:40 UTC,721584833,721584834,721584835,721584836,pull_request
721584825,b9f0acd4cc670efeb03fd1660ea79b2854c98bff,,leon-exception-logging,failed,910,2020-08-27 06:02:34 UTC,721584826,721584827,721584828,721584829,push
721582332,9dc99c5466b79a5f5cfa6ef5bba04dd1499c0acd,391,master,failed,918,2020-08-27 05:54:26 UTC,721582333,721582334,721582335,721582336,pull_request
721582320,8edf88ff449bdd2510d8f2ecd5df15c906a453c5,,leon-exception-logging,failed,927,2020-08-27 05:50:18 UTC,721582321,721582322,721582323,721582324,push
721581415,6673c544d8a73a8dd38f99a5f13acd5b08571b69,,willrouesnel/ch17316/improve_travis_ci_coverage,passed,3102,2020-08-27 05:36:07 UTC,721581416,721581417,721581418,721581419,721581420,721581421,721581422,721581423,721581424,721581425,721581426,721581427,721581428,721581429,721581430,721581431,721581432,push
721580554,3477cddf72260e1c6d6427c6e82407c907ccd702,,willrouesnel/ch17316/improve_travis_ci_coverage,canceled,151,2020-08-27 05:31:33 UTC,721580555,721580556,721580557,721580558,721580559,721580560,721580561,721580562,721580563,721580564,721580565,721580566,721580567,721580568,721580569,721580570,721580571,push
721579389,312680a620b888b2f27478a647fa10825f36d3e9,,willrouesnel/ch17316/improve_travis_ci_coverage,canceled,293,2020-08-27 05:26:48 UTC,721579390,721579391,721579392,721579393,721579394,721579395,721579396,721579397,721579398,721579399,721579400,721579401,721579402,721579403,721579404,721579405,721579406,push
721576986,b613f8e9b9bf02e40e3db5471d5817bcb2917185,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,3293,2020-08-27 05:11:02 UTC,721576987,721576988,721576989,721576990,721576991,721576992,721576993,721576994,721576995,721576996,721576997,721576998,721576999,721577000,721577001,721577002,721577003,721577004,721577005,721577006,721577007,721577008,721577009,721577010,721577011,721577012,721577013,721577014,721577015,721577016,721577017,721577018,721577019,721577020,721577021,push
721573492,0c0fb2d677f1ee8e8032e5488c0298eeb31423c5,391,master,failed,916,2020-08-27 04:52:16 UTC,721573493,721573494,721573495,721573496,pull_request
721573482,2348492fafbcc3db6a1d5e1fa9a5af6c5f7d3956,,leon-exception-logging,failed,921,2020-08-27 04:52:01 UTC,721573483,721573484,721573485,721573486,push
721571875,8c6f88695101a9ed9af49e2a4682fa7d5578aefa,391,master,failed,993,2020-08-27 04:41:42 UTC,721571876,721571877,721571878,721571879,pull_request
721571213,902fa63bf345b42b31ab6d366557a5e6fe9ddb12,,leon-exception-logging,failed,980,2020-08-27 04:37:53 UTC,721571214,721571215,721571216,721571217,push
721570586,b2e6e6c095c869091e318ee8bf4c1aa4953c4599,,leon-exception-logging,failed,937,2020-08-27 04:34:31 UTC,721570587,721570588,721570589,721570590,push
721568808,b6e5334768d7c453ff463ec9fd3bab44ae616e42,,leon-exception-logging,passed,926,2020-08-27 04:23:48 UTC,721568809,721568810,721568811,721568812,push
721258911,b6ff44016ace670456d0c765d08d1645723da39c,,master,passed,912,2020-08-26 08:42:21 UTC,721258912,721258913,721258914,721258915,push
721164622,db3f336f2defdd8b79118228def30699e6838d56,390,master,passed,912,2020-08-25 22:53:23 UTC,721164623,721164624,721164625,721164626,pull_request
721164597,7e9ce3006fbd6d48b6f45b3e3d977963ed1fb745,,leon-verify-wal-from-bof,passed,906,2020-08-25 23:34:26 UTC,721164598,721164599,721164601,721164602,push
721161311,8b701967ff353bf0fe4bfccbcaa3b7e4e249928c,390,master,passed,928,2020-08-25 22:35:01 UTC,721161312,721161313,721161314,721161315,pull_request
721161300,8d4aaf3691187cf4c78028e87e0541fbb19894d2,,leon-verify-wal-from-bof,passed,927,2020-08-25 22:34:58 UTC,721161301,721161302,721161303,721161304,push
721156859,df784a2fa6efbdb924f9f2716e34bd72a7411fbc,390,master,failed,922,2020-08-25 22:14:59 UTC,721156860,721156861,721156862,721156863,pull_request
721156847,c6f1f0f41468de56a0d1355e7ec77b321c90a30e,,leon-verify-wal-from-bof,failed,938,2020-08-25 22:14:54 UTC,721156848,721156849,721156850,721156851,push
721152482,7a4885fd40c59f68c00cf6fa2baf8bff4bc88874,390,master,failed,797,2020-08-25 21:55:01 UTC,721152483,721152484,721152485,721152486,pull_request
721152477,920acd73f53bd9a23db531f20a8abb2f7a9a32a9,,leon-verify-wal-from-bof,failed,792,2020-08-25 21:54:58 UTC,721152478,721152479,721152480,721152481,push
721149036,5a4de4fbf8de9ddaa8f9bd54649239ed6c1acbe8,390,master,errored,177,2020-08-25 21:41:24 UTC,721149037,721149038,721149039,721149040,pull_request
721149015,557ae772d719f9b1a7ff75004fbc5e7367dafb42,,leon-verify-wal-from-bof,errored,170,2020-08-25 21:41:17 UTC,721149016,721149017,721149018,721149019,push
721008484,c6047102f5cf4e8c922b67eae656b6964a79881c,389,master,failed,3326,2020-08-25 14:16:34 UTC,721008485,721008486,721008487,721008488,721008489,721008490,721008491,721008492,721008493,721008494,721008495,721008496,721008497,721008498,721008499,721008500,721008501,721008502,721008503,721008504,721008505,721008506,721008507,721008508,721008509,721008510,721008511,721008512,721008513,721008514,721008515,721008516,721008517,721008518,721008519,pull_request
721008446,53a5eab0c772b478c3cca46dfb182a4312fbc0c7,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,3367,2020-08-25 14:16:30 UTC,721008447,721008448,721008449,721008450,721008451,721008452,721008453,721008454,721008455,721008456,721008457,721008458,721008459,721008460,721008461,721008462,721008463,721008464,721008465,721008466,721008467,721008468,721008469,721008470,721008471,721008472,721008473,721008474,721008475,721008476,721008477,721008478,721008479,721008480,721008481,push
721000235,f4c4e1f93f83ab3f63d5935f3fc21be70d1e201e,389,master,failed,321,2020-08-25 13:44:27 UTC,721000236,721000237,721000238,721000239,721000240,721000241,721000242,721000243,721000244,721000245,721000246,721000247,721000248,721000249,721000250,721000251,721000252,721000255,721000256,721000257,721000258,721000259,721000260,721000261,721000262,721000263,721000264,721000265,721000266,721000267,721000268,721000269,721000270,721000271,721000272,pull_request
721000194,2288cab00a40a34beab0eaa08e716e8197a39e93,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,330,2020-08-25 13:44:21 UTC,721000196,721000197,721000198,721000203,721000204,721000205,721000206,721000207,721000208,721000209,721000210,721000211,721000212,721000213,721000214,721000215,721000216,721000217,721000218,721000219,721000220,721000221,721000222,721000223,721000224,721000225,721000226,721000227,721000228,721000229,721000230,721000231,721000232,721000233,721000234,push
720995424,7bdd790549c852febb080ffeeaed7d301267c9c9,389,master,failed,334,2020-08-25 13:30:16 UTC,720995425,720995426,720995427,720995428,720995429,720995430,720995431,720995432,720995433,720995434,720995435,720995436,720995437,720995438,720995439,720995440,720995441,720995442,720995443,720995444,720995445,720995446,720995447,720995448,720995449,720995450,720995451,720995452,720995453,720995454,720995455,720995456,720995457,720995458,720995459,pull_request
720995384,1bf0e5d9825fb10cb3c3ba3ec0b4893cde8c0fdc,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,348,2020-08-25 13:30:19 UTC,720995385,720995386,720995387,720995388,720995389,720995390,720995391,720995392,720995393,720995394,720995395,720995396,720995397,720995398,720995399,720995400,720995401,720995402,720995403,720995404,720995405,720995406,720995407,720995408,720995409,720995410,720995411,720995412,720995413,720995414,720995415,720995416,720995417,720995418,720995419,push
720903524,ba5b61263f81182ec5628c0690134fe11dea292a,390,master,errored,172,2020-08-25 07:20:33 UTC,720903525,720903526,720903527,720903528,pull_request
720903311,721d0e9455ec75798814ef51f8645418dd6c6d3b,,leon-verify-wal-from-bof,errored,173,2020-08-25 07:20:04 UTC,720903312,720903313,720903314,720903315,push
720902936,a3bcd9f13ef5b795d596e8a649637cc2329ff3c9,,leon-verify-wal-from-bof,errored,159,2020-08-25 07:17:56 UTC,720902937,720902938,720902939,720902940,push
720902630,cac9f1a2e58ac4f4f6c966561c3a4f26494ffb6b,,leon-verify-wal-from-bof,errored,165,2020-08-25 07:16:01 UTC,720902631,720902632,720902633,720902634,push
720902424,62d560ce58e7c61a5333c2fc4a53cac68c6ee8af,,leon-verify-wal-from-bof,errored,169,2020-08-25 07:14:52 UTC,720902425,720902426,720902427,720902428,push
720865473,563bc4cc144d86f0deccbb6bccd55e8d124b27aa,389,master,failed,341,2020-08-25 03:24:02 UTC,720865474,720865475,720865476,720865477,720865478,720865479,720865480,720865481,720865482,720865483,720865484,720865485,720865486,720865487,720865488,720865489,720865490,720865491,720865492,720865493,720865499,720865500,720865501,720865502,720865503,720865504,720865505,720865506,720865507,720865508,720865509,720865510,720865511,720865512,720865513,pull_request
720865433,1cefce269d35fd998fcd642f3bdfc1a6ee5c37cd,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,328,2020-08-25 03:23:55 UTC,720865434,720865435,720865436,720865437,720865438,720865439,720865440,720865441,720865442,720865443,720865444,720865445,720865446,720865447,720865448,720865449,720865450,720865451,720865452,720865453,720865454,720865455,720865456,720865457,720865458,720865459,720865460,720865461,720865462,720865463,720865464,720865465,720865466,720865467,720865468,push
720521842,0b69c8f0a79dab10dd15d3b86d51e415960bb0fc,389,master,failed,325,2020-08-24 03:49:36 UTC,720521843,720521844,720521845,720521846,720521847,720521848,720521849,720521850,720521851,720521852,720521853,720521854,720521855,720521856,720521857,720521858,720521859,720521860,720521861,720521862,720521863,720521864,720521865,720521866,720521867,720521868,720521869,720521870,720521871,720521872,720521873,720521874,720521875,720521876,720521877,pull_request
720521799,f09f771afb24558536e1f63ff5c49161e246ff22,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,336,2020-08-24 03:49:38 UTC,720521801,720521804,720521805,720521807,720521809,720521811,720521813,720521814,720521815,720521816,720521817,720521818,720521819,720521820,720521821,720521822,720521823,720521824,720521825,720521826,720521827,720521828,720521829,720521830,720521831,720521832,720521833,720521834,720521835,720521836,720521837,720521838,720521839,720521840,720521841,push
720507360,a240aa883a66c45d3c679e9ba4b5262d8681783e,389,master,failed,334,2020-08-24 02:02:38 UTC,720507361,720507362,720507363,720507364,720507365,720507366,720507367,720507368,720507369,720507370,720507371,720507372,720507373,720507374,720507375,720507376,720507377,720507378,720507379,720507380,720507381,720507382,720507383,720507384,720507385,720507386,720507387,720507388,720507389,720507390,720507391,720507392,720507393,720507394,720507395,pull_request
720507324,ce365165d525ffbce41741f1e28d589c9055e85b,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,323,2020-08-24 02:02:33 UTC,720507325,720507326,720507327,720507328,720507329,720507330,720507331,720507332,720507333,720507334,720507335,720507336,720507337,720507338,720507339,720507340,720507341,720507342,720507343,720507344,720507345,720507346,720507347,720507348,720507349,720507350,720507351,720507352,720507353,720507354,720507355,720507356,720507357,720507358,720507359,push
720497052,d8aea858e82a5b81c1ad9137b58c16258972d2e3,389,master,failed,322,2020-08-24 00:52:42 UTC,720497053,720497054,720497055,720497056,720497057,720497058,720497059,720497060,720497061,720497062,720497063,720497064,720497065,720497066,720497067,720497068,720497069,720497070,720497071,720497072,720497073,720497074,720497075,720497076,720497077,720497078,720497079,720497080,720497081,720497082,720497083,720497084,720497085,720497086,720497087,pull_request
720497006,20a04180da8fcfa871456b7248af6a412b04fff8,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,320,2020-08-24 00:52:37 UTC,720497007,720497008,720497009,720497010,720497011,720497012,720497013,720497014,720497015,720497016,720497017,720497018,720497019,720497020,720497021,720497022,720497023,720497024,720497025,720497026,720497027,720497028,720497029,720497030,720497031,720497032,720497033,720497034,720497035,720497036,720497037,720497038,720497039,720497040,720497041,push
720495069,947dd03b76ef0bc10bb20da3d3346dc1c9eaee9f,389,master,failed,326,2020-08-24 00:37:27 UTC,720495070,720495071,720495072,720495073,720495074,720495075,720495076,720495077,720495078,720495079,720495080,720495081,720495082,720495083,720495084,720495085,720495086,720495087,720495088,720495089,720495090,720495091,720495092,720495093,720495094,720495095,720495096,720495097,720495098,720495099,720495100,720495101,720495102,720495103,720495104,pull_request
719850701,fc6b490ee95d58f3285c429133c9c7eb89fa3d42,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,332,2020-08-21 07:12:21 UTC,719850702,719850703,719850704,719850705,719850706,719850707,719850708,719850709,719850710,719850711,719850712,719850713,719850714,719850715,719850716,719850717,719850718,719850719,719850720,719850721,719850722,719850723,719850724,719850725,719850726,719850727,719850728,719850729,719850730,719850731,719850732,719850733,719850734,719850735,719850736,push
719847572,d93e533863384d2072fcffc2e617ddaedabcd86b,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,337,2020-08-21 06:56:25 UTC,719847573,719847574,719847576,719847579,719847581,719847582,719847583,719847584,719847585,719847586,719847587,719847588,719847589,719847590,719847591,719847592,719847593,719847594,719847595,719847596,719847597,719847598,719847599,719847600,719847601,719847602,719847603,719847604,719847605,719847606,719847607,719847608,719847609,719847610,719847611,push
719846882,0e327e41a9ff8ca5312cc6f63c26758bb38beeb6,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,318,2020-08-21 06:51:59 UTC,719846883,719846884,719846885,719846886,719846887,719846888,719846889,719846890,719846891,719846892,719846893,719846894,719846895,719846896,719846897,719846898,719846899,719846900,719846901,719846902,719846903,719846904,719846905,719846906,719846907,719846908,719846909,719846910,719846911,719846912,719846913,719846914,719846915,719846916,719846917,push
719845899,801c0a6ffe9177c211b9a358f80f388aeda594f7,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,338,2020-08-21 06:46:36 UTC,719845900,719845901,719845902,719845903,719845904,719845905,719845906,719845907,719845908,719845909,719845910,719845911,719845912,719845913,719845914,719845915,719845916,719845917,719845918,719845919,719845920,719845921,719845922,719845923,719845924,719845925,719845926,719845927,719845928,719845929,719845930,719845931,719845932,719845933,719845934,push
719838598,b2bbc54640a795457b2c623257508b4ea7f49233,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,failed,348,2020-08-21 05:52:58 UTC,719838599,719838600,719838601,719838602,719838603,719838604,719838605,719838606,719838607,719838608,719838609,719838610,719838611,719838612,719838613,719838614,719838615,719838616,719838617,719838618,719838619,719838620,719838621,719838622,719838623,719838624,719838625,719838626,719838627,719838628,719838629,719838630,719838631,719838632,719838633,push
719834779,49c6c40b0bb78e6f20ff0b1429d582bcd739209f,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,errored,933,2020-08-21 05:28:32 UTC,719834780,719834781,719834782,719834783,719834784,719834785,719834786,719834787,719834788,719834789,719834790,719834791,719834792,719834793,719834794,719834795,719834796,719834797,719834798,719834799,719834800,719834801,719834802,719834803,719834804,719834805,719834806,719834807,719834808,719834809,719834810,719834811,719834812,719834813,719834814,push
719834337,7b56fad74f223c71608d0470e68937d27d9d7eaa,,willrouesnel/ch17316/add-typechecking-to-the-build-for-refactoring-assurance,errored,119,2020-08-21 05:25:50 UTC,719834338,719834339,719834340,719834341,719834342,719834343,719834344,719834345,719834346,719834347,719834348,719834349,719834350,719834351,719834352,719834353,719834354,719834355,719834356,719834357,719834358,719834359,719834360,719834361,719834362,719834363,719834364,719834365,719834366,719834367,719834368,719834369,719834370,719834371,719834372,push
