build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
730210817,98090f97f08de633f1a0480d411c7e395a3c7a8c,,4-stable,passed,424,2020-09-25 10:06:20 UTC,730210818,730210819,730210820,730210821,push
730210502,8ef38e0e410ae18cf95fb509683114f5a77bca35,,4-stable,passed,465,2020-09-25 10:04:49 UTC,730210503,730210504,730210505,730210506,push
719209394,20be99f4d93d501e1648d791de04a7ce82acae0a,,4-stable,passed,406,2020-08-19 08:33:58 UTC,719209395,719209396,719209397,719209398,push
719208333,cc547f7172926d5cd414ff041c22c0da67a0f991,,4-stable,passed,418,2020-08-19 08:28:16 UTC,719208334,719208335,719208336,719208337,push
719206701,22bd0405f69c812517a734471a59b16e13fd1cf5,,4-stable,failed,379,2020-08-19 08:20:17 UTC,719206702,719206703,719206704,719206705,push
719202769,4434336101213502c90c260d67385fccbbc4708c,,4-stable,failed,437,2020-08-19 08:01:46 UTC,719202770,719202771,719202772,719202773,push
67297982,2b1ef3516bc2a8f0bd3a816f076e9bad206fcdaf,,master,passed,151,2015-06-18 01:02:51 UTC,67297983,67297984,67297985,push
67288942,075ac05582e98a1bb510af4553e125e24f54d77a,120,master,passed,178,2015-06-17 23:22:00 UTC,67288943,67288944,67288945,pull_request
67287290,6c4f69a42e8e04d46883e8896cb2c6142b21f3ba,120,master,passed,187,2015-06-17 23:12:01 UTC,67287291,67287292,67287293,pull_request
67284149,b7597dc48d61982ccbd5396d4668c0782d88a589,122,master,passed,201,2015-06-17 23:01:14 UTC,67284150,67284151,67284152,pull_request
67281972,a2387d8cb5da54edb05705632d33ec976d0eed1d,121,master,passed,192,2015-06-17 22:31:25 UTC,67281973,67281974,67281975,pull_request
67279501,94bb66f0dd47f5f67a7054a6bfb71dcec9d4b9c6,121,master,failed,136,2015-06-17 22:05:02 UTC,67279503,67279504,67279511,pull_request
67184065,a068932221d4e2ca297d89170442fcaf9272739d,120,master,passed,213,2015-06-17 12:02:32 UTC,67184066,67184067,67184068,pull_request
66881938,d1a3654d487ad96c2819ebc1a81a73dc012543cc,120,master,failed,158,2015-06-15 15:15:32 UTC,66881940,66881942,66881943,pull_request
66617392,5d7859c9117ab8f487e34f4a77e57e009c6bd09e,,master,passed,162,2015-06-12 23:03:03 UTC,66617393,66617394,66617395,push
66529903,d52e58ebe778bee3bed0594f542ddd4cd43ed7b4,,master,passed,173,2015-06-12 12:06:57 UTC,66529904,66529905,66529906,push
66529764,293ff9a036cc045354ea342a694ddf504858caa3,,master,passed,186,2015-06-12 12:02:31 UTC,66529765,66529766,66529767,push
66529741,0c9d25c4c7720aec33a53f129e450580e752206b,119,master,errored,27,2015-06-12 11:57:13 UTC,66529744,66529745,66529747,pull_request
66374010,732357c91d98984b9413e0db342a2e48dee1ba0a,,master,passed,184,2015-06-11 12:38:09 UTC,66374011,66374012,66374013,push
66321058,9f533aa94983b8781445982b02beee8bd27cb82e,119,master,passed,255,2015-06-11 03:20:35 UTC,66321059,66321061,66321064,pull_request
66317485,483ce97951aae19f5be3abb24c79a5f446aafe52,118,master,passed,185,2015-06-11 02:36:06 UTC,66317486,66317487,66317488,pull_request
66203505,cf023418b5d08a996340ce0f68cd4dd088bc8d0c,,master,passed,274,2015-06-10 12:00:29 UTC,66203507,66203510,66203511,push
66200312,d21c286d0e126b788817f63b6b5f12ce0cd4c90e,,master,passed,248,2015-06-10 11:35:24 UTC,66200313,66200314,66200315,push
66176843,4cb7e2b050a7f83d027552828ebf654950fb758d,,master,passed,254,2015-06-10 08:10:17 UTC,66176844,66176845,66176846,push
66150760,3e41b901126e4efc363d777305c73dd814e76eac,,master,passed,212,2015-06-10 02:42:38 UTC,66150765,66150770,66150775,push
66148209,de167f91f87bbddb2f7f1643ac534802f580597b,117,master,passed,219,2015-06-10 02:12:22 UTC,66148210,66148211,66148212,pull_request
66144567,c64a548bec0328e483556c7a248f183c7b7d281d,,master,passed,55,2015-06-10 01:22:33 UTC,66144568,push
66143129,12c3b2781a1413ba2a5377eadc9fef55c03fd4db,113,master,passed,55,2015-06-10 01:01:46 UTC,66143130,pull_request
66142808,338df9009f6957399e5ea4113a880da62564afe4,113,master,failed,59,2015-06-10 00:59:29 UTC,66142809,pull_request
66055964,06e570b4741f3e09554fcddb59ba3fd7c7c096ed,113,master,passed,71,2015-06-09 14:20:40 UTC,66055966,pull_request
65992909,b9e554a7eb20b3eb0be366773aa62aee33aef557,114,master,passed,58,2015-06-09 04:07:45 UTC,65992910,pull_request
65985974,e3295fd89a914f2b28b37f5c4fe3ae6013b20c55,114,master,failed,61,2015-06-09 02:03:14 UTC,65985975,pull_request
65985909,5c1400c42ba2d31cfcc3647e355f78d5b1ff362d,113,master,passed,53,2015-06-09 02:03:14 UTC,65985910,pull_request
65617149,967a314d9db6d4429edb5d7257e7995c063025a2,,master,passed,74,2015-06-05 19:16:19 UTC,65617150,push
65545974,e3ece3ba8cc6c5b2302120feb41d3a784adce803,,master,passed,62,2015-06-05 10:22:36 UTC,65545975,push
60996532,6c14cb8c0b077c6fe4b84ea18ec10b901e2681e6,103,master,passed,57,2015-05-03 00:26:25 UTC,60996533,pull_request
60992787,658e7fb94c814cab7c4e3ad003d80e3e310ccd89,103,master,passed,64,2015-05-02 23:12:38 UTC,60992788,pull_request
60992411,5988753fee52b599290c54c2136579d4032437fc,103,master,failed,56,2015-05-02 23:05:42 UTC,60992412,pull_request
60991622,685ad5d7f200e5530e4cebc1bff636e17a515255,103,master,failed,51,2015-05-02 22:55:19 UTC,60991623,pull_request
57004723,240ccd00d9596690e9e83fb971f1ab7edd4d8600,,master,passed,55,2015-04-03 08:04:32 UTC,57004724,push
56984422,76acbee8eab1a99564750cdb38ee01d139b7986a,,master,passed,46,2015-04-03 02:33:43 UTC,56984423,push
56890155,b8893cbfd0be8bac24d949dfa38983a6c6dd4b38,91,master,passed,59,2015-04-02 14:36:08 UTC,56890156,pull_request
56830864,8ba1520b5bbb1a6bcd4b1361fd90c53d298dc9e4,91,master,passed,50,2015-04-02 04:08:20 UTC,56830865,pull_request
56334781,bd86b980bbc3e212e9080170af782bed6e16c18a,89,master,passed,47,2015-03-29 20:58:53 UTC,56334782,pull_request
56168719,048995f8a9667caab2e36f30d7440668234b990f,,master,passed,228,2015-03-27 23:41:42 UTC,56168720,push
56141929,ea868253348dca4d777ae8145df13bd1042049a4,88,master,passed,71,2015-03-27 19:45:42 UTC,56141930,pull_request
54966529,331086eee97823244c7177d701d72c41b2234e58,,master,passed,49,2015-03-19 01:57:13 UTC,54966530,push
54383201,6bf6ecd862fc75c8ecacfd1dc08c8059aa3a88a6,,master,passed,54,2015-03-14 18:21:03 UTC,54383202,push
54370458,f2cd3a777214a9d462f1c0bd671027d6fa609279,86,master,passed,59,2015-03-14 15:47:13 UTC,54370459,pull_request
54370434,647281971b1d09a005d5ae9f6f501c396b1eac1d,86,master,passed,56,2015-03-14 15:46:49 UTC,54370435,pull_request
54370388,76a55357dadbd178118c073bd5826d79c3aba571,86,master,passed,48,2015-03-14 15:46:01 UTC,54370389,pull_request
54370340,264ac51e949b36aecbeb1c7333cb29314bfb407a,86,master,passed,56,2015-03-14 15:45:41 UTC,54370341,pull_request
54292350,5a82ec3163ce06a83d186698d16fab9e539d0792,,master,passed,64,2015-03-13 19:30:56 UTC,54292351,push
53746667,a566bcf2e77ca40a5b7f2096c470e999bc2cbea6,,master,passed,43,2015-03-10 02:35:41 UTC,53746668,push
53396458,c8bb679026222b4aa720a94b95ee3da09b6471e1,,master,passed,47,2015-03-06 21:10:12 UTC,53396459,push
53394744,5d0bf8167552ae528d5563ed9b116944e90e7a27,,master,passed,74,2015-03-06 20:58:22 UTC,53394745,push
53351224,dfa2fa4b58fa36c08b1945700ba620b105308096,85,master,passed,51,2015-03-06 15:09:35 UTC,53351225,pull_request
53300767,f4fa083d6064c6819b874ead5532935a7e5c36f3,,master,passed,48,2015-03-06 06:16:15 UTC,53300768,push
53287120,bbd95f542c3674134125bd92f278d15c911efbff,85,master,passed,46,2015-03-06 02:33:07 UTC,53287121,pull_request
53253939,e1121f2d1938d1a86d54bb608510368887c3f509,83,master,passed,52,2015-03-05 21:22:41 UTC,53253940,pull_request
53243315,6d6cd3651563ede90fc230c84f2bd56497eea198,83,master,failed,50,2015-03-05 20:07:13 UTC,53243316,pull_request
52827586,b7ab2779c13ec0b2a0d3e3dca126211665c16fef,,master,passed,48,2015-03-02 23:50:25 UTC,52827587,push
52822764,63e2508f304240c5b4a62e26bcf29f5bda7e6ffa,,master,passed,56,2015-03-02 23:16:16 UTC,52822766,push
52769984,31ead70fc6ef6a8427e78d3ee0dbc2314c60ac71,80,master,passed,83,2015-03-02 17:12:39 UTC,52769985,pull_request
52769934,0ad09951a5b02e52ed0f6506f54463d5f70366c9,80,master,passed,59,2015-03-02 17:11:47 UTC,52769935,pull_request
52678591,6123386339d240b99f7d6a4dd688fa0569b7a1ad,82,master,passed,48,2015-03-02 00:09:31 UTC,52678592,pull_request
52678110,43944a76eae61d544910c4019945e1c9ff9fc665,82,master,failed,47,2015-03-02 00:01:10 UTC,52678111,pull_request
52672878,a15f128d8909747d80246352e62a64dd0d81e5eb,,master,passed,51,2015-03-01 22:58:51 UTC,52672879,push
52671540,a73466eb31a7183c301046041d6ae564960eff5e,81,master,passed,45,2015-03-01 22:43:04 UTC,52671541,pull_request
52528751,441fd4bc3e85f0a7e171560237a423cf2de09304,,master,passed,48,2015-02-28 11:30:56 UTC,52528753,push
52505661,1a70ffed94f56e4dad636eb6a355b4b6fa8bb74f,80,master,passed,52,2015-02-28 02:36:23 UTC,52505662,pull_request
52397732,77b143445ff2496b5c6c065a8e0998aff14bea54,,master,passed,57,2015-02-27 09:51:53 UTC,52397736,push
52377340,bcc30388e2e7ac004b1d50ab91e08c84d564ae49,79,master,failed,46,2015-02-27 04:58:37 UTC,52377342,pull_request
48945843,5afddea4041741b30f325aaff61175f291639cb9,,master,passed,60,2015-01-30 20:58:57 UTC,48945844,push
48154102,b92ee31462da51a153d2905946868bce95030cfe,,master,passed,42,2015-01-24 11:51:53 UTC,48154104,push
46622226,b6fb5e0a909e223da251f8b4d9fcd4e967054886,,master,passed,44,2015-01-11 11:47:25 UTC,46622227,push
45064668,37f961e98f01bff8f316ff5658654d121e89f945,,master,passed,42,2014-12-24 23:59:25 UTC,45064669,push
45064551,116c76c30fb5a7735c1eb42ef2795b5c10dac73f,,master,failed,43,2014-12-24 23:55:26 UTC,45064552,push
43458700,1f9d60d8a6869c9001c96d500ba4df211e7efa35,,master,passed,47,2014-12-09 11:53:34 UTC,43458701,push
43243029,9e29bbfcf85c43e123266fbbadb475e0deddfe8a,,master,passed,43,2014-12-07 07:07:29 UTC,43243030,push
43152696,f68db1169063a029682a74e59e3402e7ce025d6d,,master,passed,45,2014-12-05 23:19:01 UTC,43152697,push
42998132,ec10c3a745db0f6de9e9cd72e0c503ee914b8963,70,master,passed,46,2014-12-04 16:16:27 UTC,42998133,pull_request
39657607,8dd9a8c744f649a5cfe171f984d941d66e4d14ad,,master,passed,56,2014-10-31 23:59:16 UTC,39657608,push
38840628,0cd71ce4847a3a58b4dae567abfc5939d85f203c,,master,passed,59,2014-10-23 16:51:49 UTC,38840629,push
38820770,99b1647ac858d3d26b406e9d3ccacc26b588ba23,,master,passed,52,2014-10-23 13:46:35 UTC,38820771,push
38393645,bed3059d0873ad547406e8af2323a9bd70c5b111,,master,passed,54,2014-10-19 06:02:03 UTC,38393646,push
38336407,901ed063a738cf8e4d161175b4e83d13e6200be1,,master,passed,50,2014-10-18 09:28:16 UTC,38336408,push
38334391,295a2c2c3d76069d05238ff3e5e755608a29050c,,master,passed,51,2014-10-18 08:41:37 UTC,38334392,push
38333630,a1b67f78e8b5a84fba3a36deeee9a75fb37bd136,,master,passed,44,2014-10-18 08:17:58 UTC,38333631,push
38327558,5f8781345976a8b888a1b0d8b302bba220ea0c14,,master,passed,48,2014-10-18 04:49:36 UTC,38327559,push
38327281,ebd2c0446b02d3973490fa7a03761ad9492c915f,,master,passed,48,2014-10-18 04:36:45 UTC,38327282,push
38248003,fa7002b11c3498006cb0e3ef90b41d92956ce553,,master,passed,47,2014-10-17 10:29:19 UTC,38248004,push
38246657,1abe15980a1016f0793da58899c847ec2670d574,,master,passed,56,2014-10-17 10:08:04 UTC,38246658,push
38228150,3b21d7d7ab99bb74ea12db53b276657bc00cb265,,master,passed,65,2014-10-17 04:35:18 UTC,38228151,push
38025514,7b6b898d4d74f8116a4c825ce6be8551dadaf684,,master,passed,57,2014-10-15 09:35:20 UTC,38025515,push
38007512,fd0e8148d4b098dda19c72ef951a40b2e492ed72,,master,passed,55,2014-10-15 03:25:30 UTC,38007513,push
37938048,76cf0c93b469fc661156d971a8656d582fd40ef4,,master,passed,55,2014-10-14 13:46:35 UTC,37938049,push
37929859,9a680cb6e7037b0023aa5ec4ac2fb559c52a5f91,,master,passed,50,2014-10-14 12:21:14 UTC,37929860,push
37587469,d4b6281e5e11b3b952ff024958a119585bd428b0,,master,passed,52,2014-10-10 10:43:17 UTC,37587470,push
37468215,a37f4c915c1442c3e53552cec3a114473f8f30af,,master,passed,52,2014-10-09 05:11:45 UTC,37468216,push
37373705,4f742e1495bcc4901ec4e54e2db5161aac4ead38,,master,passed,59,2014-10-08 08:58:26 UTC,37373706,push
37363319,a414f275f4c406c2b7f595c2478ee7e807e36353,,master,passed,54,2014-10-08 06:21:46 UTC,37363320,push
36374236,089ba8a6a1918636757ae3dbc6578e0a913f669e,,master,passed,50,2014-09-26 16:47:14 UTC,36374237,push
36185505,b2b8f97710b0997b3c43ffc6e4e9688fe9ee8ffc,,master,passed,60,2014-09-24 19:11:40 UTC,36185506,push
35244834,0beaac0e1590f9385c550c9bb6c37d9097d36f84,,master,passed,45,2014-09-14 08:51:32 UTC,35244835,push
34894565,0fa142f7d5c44dec2b09a4c2093c8b5d8f867a85,,master,passed,57,2014-09-10 09:33:03 UTC,34894566,push
33980807,9ea007d2b16d37bc2a61fd6f35a9334725d3f97b,,master,passed,47,2014-08-30 15:00:50 UTC,33980808,push
33872260,1a182972f1d03b54548e019dbc11e4067b823e6b,,master,passed,55,2014-08-29 07:04:38 UTC,33872261,push
33775196,05de13c104cd52c5d30a7b9e7dee2f3414a4569e,,master,passed,55,2014-08-28 08:11:43 UTC,33775197,push
33459712,6c6d4bf4e675881c7d58cd546f51634d85813f93,,3-stable,passed,51,2014-08-25 03:28:58 UTC,33459713,push
33412372,5273aeb1e592743c01a56298d6be4056ae70a645,,master,passed,59,2014-08-24 11:39:32 UTC,33412373,push
33147356,5b82b526811f6d607ce296cc932ef24fa04840e6,,master,passed,57,2014-08-21 07:34:24 UTC,33147357,push
32753156,863a638bba357ce16c185f59b1eed70ebbf5f1c6,,master,passed,53,2014-08-17 02:25:50 UTC,32753157,push
32518655,2ee40ff4d7ba0fb7f2626657a573b8451dbf4921,,master,passed,51,2014-08-14 08:37:58 UTC,32518656,push
32417491,2a5a96ec19ea3dbc63afc21c19713572b8396541,,master,passed,58,2014-08-13 09:46:34 UTC,32417492,push
32410190,9113372f05721ebd2b67deab95d155e58402eabd,,master,passed,49,2014-08-13 07:57:54 UTC,32410192,push
31449674,a57ca40e6114d154486ae14d11fb422fce2dc90f,,master,passed,49,2014-08-01 18:32:26 UTC,31449675,push
31431765,2d343e427344f943e5110949a23c8048a91927e3,,master,passed,59,2014-08-01 14:59:05 UTC,31431766,push
31421727,c0a2f8723cc110b2ea86dbef3b9bdf927f640a6b,,master,passed,112,2014-08-01 12:51:54 UTC,31421728,push
31419335,04a4bf077c82191b1113cd8bc8e27a773e2a5d85,,master,passed,54,2014-08-01 12:08:06 UTC,31419336,push
31417951,d823cb0141f3f54cab3a8989d110517395ec0439,,master,passed,54,2014-08-01 11:46:11 UTC,31417952,push
31147569,b91dbc285b88c7a4c755ef17589171db73d14c84,,master,passed,67,2014-07-29 15:11:33 UTC,31147570,push
31135070,fa98eb416afe4452614c41cb504eab756cf51252,,master,passed,48,2014-07-29 12:34:12 UTC,31135071,push
31132895,c437efe80d9432f5e25437c3d235f18d3226ed45,,master,passed,58,2014-07-29 12:05:43 UTC,31132896,push
31029437,99cef54f310ed17c74b874d7684c4c25dd2e1f22,,master,passed,57,2014-07-28 10:40:08 UTC,31029438,push
31028338,5af746d51c1bff95a8bf3e3bba95a11547ccaa68,,master,passed,59,2014-07-28 10:22:51 UTC,31028339,push
30973369,bd4dadbb5479095f2413374381df2f2bfeef0bf9,,master,passed,49,2014-07-27 15:47:41 UTC,30973370,push
30624956,c770cd80634311fa990df57524ab9ea49dad9e74,,master,passed,54,2014-07-23 07:17:04 UTC,30624957,push
30336752,cd1853bcf7d39ab1449d45fa868979edccbd204f,,master,passed,52,2014-07-19 10:36:50 UTC,30336753,push
30327532,da5cec8d84fb4496d080f7247ddc1f6649572fb8,,master,passed,53,2014-07-19 05:24:07 UTC,30327533,push
30256519,e97868aef634bc86981b86086b30b48ff9c6ffd1,,master,passed,49,2014-07-18 10:54:57 UTC,30256520,push
30155637,6d812ba4cbe0507f5549ad6babadcedb7c307a2d,,master,passed,50,2014-07-17 09:50:59 UTC,30155638,push
30155307,0f42e6077292f98a2465e4f7470d347d81be6093,,master,failed,56,2014-07-17 09:46:23 UTC,30155308,push
29053833,6c6d4bf4e675881c7d58cd546f51634d85813f93,,v3.3.1,passed,73,2014-07-03 12:50:39 UTC,29053834,push
29053831,6c6d4bf4e675881c7d58cd546f51634d85813f93,,master,passed,82,2014-07-03 12:50:35 UTC,29053832,push
29053480,6eb9225fd92ed3da5d7196dce111c05c8e6eff35,,master,passed,81,2014-07-03 12:46:33 UTC,29053481,push
29052459,78bb6311cf348b8446fc98d90d9e4d48276a1e6f,58,master,passed,106,2014-07-03 12:33:03 UTC,29052460,pull_request
28960988,9e472e5327feb2ee2bf47073e588d57dace85375,57,master,passed,89,2014-07-02 13:21:48 UTC,28960989,pull_request
27939293,231bc02a58b4ba5b797f1caab1aece440ec46bfe,,v3.3.0,passed,71,2014-06-19 09:24:43 UTC,27939294,push
27939289,231bc02a58b4ba5b797f1caab1aece440ec46bfe,,master,passed,86,2014-06-19 09:25:19 UTC,27939290,push
27845521,1871898d5fd0617162f1d561cb63b11fcd4d332e,,master,passed,91,2014-06-18 08:55:38 UTC,27845522,push
27223856,036e71df439cd4beacc55f470a61806c3f27405c,55,master,passed,66,2014-06-10 14:31:29 UTC,27223857,pull_request
26555355,4a24f3b1ffbc3120ff0bd1dbf3acaa79a5d469f1,,master,passed,65,2014-06-02 08:50:06 UTC,26555356,push
24905382,76cbaef720b6a53b2a289f2892fb9e808f4baac8,54,master,passed,75,2014-05-11 09:45:46 UTC,24905383,pull_request
24531334,67e5ae96bfa38ac318df3d1079f024e20514c993,,master,passed,132,2014-05-06 12:44:38 UTC,24531335,push
24446953,3c325d7f5310baf70ac3c7bfa1443b8f4c82e13b,,master,passed,110,2014-05-05 12:05:35 UTC,24446954,push
24323057,9aa9cd26d6d3cf5027e6bbfa57a8e521fa624b93,,v3.2.0,passed,103,2014-05-03 07:01:10 UTC,24323058,push
24323055,9aa9cd26d6d3cf5027e6bbfa57a8e521fa624b93,,master,passed,95,2014-05-03 07:01:15 UTC,24323056,push
24169400,d87229180be7641f6452b831e029312ae8c5e23a,,master,passed,127,2014-05-01 09:24:07 UTC,24169401,push
24092921,d4a784446b1fec2661a1e3c5a231be7a27f057dc,,master,passed,86,2014-04-30 10:58:53 UTC,24092922,push
24087447,526a7a1b60842591053c76c9c5abab60b8d1263b,,master,passed,101,2014-04-30 09:33:40 UTC,24087448,push
24007154,cba5b9822c870f37d767970a577a328f74c9feb6,,master,passed,114,2014-04-29 11:11:05 UTC,24007155,push
23931207,c1b0c404491ec1ff3bb5c615ee4be720a83b8224,,master,passed,111,2014-04-28 13:10:56 UTC,23931208,push
23735287,fcd334b95fc5464a27a5c2c83dc80707b2ddebd4,,master,passed,100,2014-04-25 07:47:21 UTC,23735288,push
23734857,e68085e28236e69828cd2710b833ab1cf18b3423,,master,passed,96,2014-04-25 07:38:32 UTC,23734858,push
23709796,d6e766ff603c53a9c0c26fefc3e046ac0cc553e0,50,master,failed,116,2014-04-24 21:07:35 UTC,23709797,pull_request
22739145,0704b73ef8323eae266d3c20c3e927451fe1a813,,v3.1.0,passed,101,2014-04-11 01:03:38 UTC,22739146,push
22739054,0704b73ef8323eae266d3c20c3e927451fe1a813,,master,passed,99,2014-04-11 01:00:41 UTC,22739055,push
22177386,ad48fa5246b105a91e07ef8268d760c122392dec,,master,passed,89,2014-04-03 11:05:58 UTC,22177387,push
22176933,c943177990fa7ddd6fd8d52c23b250800c15821f,,master,failed,97,2014-04-03 10:58:25 UTC,22176934,push
21290813,ce068c84bc9df8b19ef8810e1f5c058d3c3382b5,43,master,passed,87,2014-03-21 23:10:49 UTC,21290814,pull_request
21165537,0dd12af3ab942baf9c5d8e29b74ebb6d19739f9d,,v3.0.4,passed,93,2014-03-20 10:33:21 UTC,21165540,push
21165379,0dd12af3ab942baf9c5d8e29b74ebb6d19739f9d,,master,passed,94,2014-03-20 10:29:27 UTC,21165380,push
21164061,e19d88e92c3d8f03d83da75533c62ee6e353cfda,,master,failed,88,2014-03-20 10:02:33 UTC,21164062,push
20644724,b97bfde1b53fbc0573bceb26781988518bf2604a,41,master,passed,113,2014-03-12 22:02:28 UTC,20644725,pull_request
19909623,46d54aac8faaadb74277d1606d72d053d7eece4c,,master,passed,80,2014-03-02 11:51:22 UTC,19909624,push
19909507,d86c367421f7203e5f764d94448f753a1a584449,,master,passed,77,2014-03-02 11:48:40 UTC,19909508,push
19844714,58a44159f202d5be70f64067b3506961f818d5a9,,v3.0.3,passed,86,2014-03-01 00:57:05 UTC,19844715,push
19844389,58a44159f202d5be70f64067b3506961f818d5a9,,master,passed,99,2014-03-01 00:51:02 UTC,19844390,push
19646873,72bcdbf0225adbd1246d464e368898dba1aef309,,v3.0.2,passed,91,2014-02-26 12:06:09 UTC,19646874,push
19646533,72bcdbf0225adbd1246d464e368898dba1aef309,,master,passed,84,2014-02-26 12:00:10 UTC,19646534,push
19645044,033cbd3d98fce66433dfb1bb2350d342a730f4e1,,v3.0.1,passed,82,2014-02-26 11:34:04 UTC,19645045,push
19645042,033cbd3d98fce66433dfb1bb2350d342a730f4e1,,master,passed,77,2014-02-26 11:34:00 UTC,19645043,push
19643708,6f646f9ca57c45ce5a23261f5f14c97c689aed50,,v3.0.0,passed,77,2014-02-26 11:06:33 UTC,19643709,push
19643584,6f646f9ca57c45ce5a23261f5f14c97c689aed50,,master,passed,116,2014-02-26 11:03:32 UTC,19643585,push
19583932,f172f02b02c75c1138e3c154376efebc04466e76,,master,passed,118,2014-02-25 15:24:04 UTC,19583933,push
19557172,b7a2504046ae4b20922d5da93c1003d03a50f17f,,master,passed,77,2014-02-25 07:19:52 UTC,19557173,push
19485436,b4c8b0b69c1688f7e20b7b491f72ddd44b20aec8,,master,passed,107,2014-02-24 09:47:27 UTC,19485437,push
19434597,13c61af952050f4c977c6712e8ac2953287b5a6b,,master,passed,74,2014-02-23 10:25:27 UTC,19434598,push
19433219,ac44c1edede8c65bd0e8c9f24a76101ef5e7858e,,master,passed,108,2014-02-23 09:25:53 UTC,19433220,push
19433018,3991b2a029c77f6219b4079b02d546d7f52641d9,,master,passed,109,2014-02-23 09:17:37 UTC,19433019,push
19432763,b67c15d9a1928b052550d4525f45079c48554234,,master,passed,84,2014-02-23 09:08:16 UTC,19432764,push
19426472,14723d81f04e4b6110b31991dbc99503dda36387,,master,passed,76,2014-02-23 04:36:08 UTC,19426473,push
19423337,a1b15564a6b21c9082c244f6f99d91f33deac3bf,,master,passed,74,2014-02-23 02:33:23 UTC,19423338,push
19421985,b4bac3ab85e7b535d98a94a610b093107cc32ef4,,master,passed,75,2014-02-23 01:36:26 UTC,19421986,push
19260963,fa2ce4ac472047f5eff3992782e20c942eb766b1,,http_router,passed,88,2014-02-20 14:29:58 UTC,19260964,push
19260498,fc9ae386e7a05fd1d87e55d5ae4c568e114a59fe,,http_router,passed,172,2014-02-20 14:22:59 UTC,19260499,push
19172391,1b8cd6e0b27b080dfdda21de169bfb7c5c364a2f,,master,passed,77,2014-02-19 09:49:29 UTC,19172392,push
19171559,ab979124748f083f7f8104c735a6893eee5b2b41,,master,passed,81,2014-02-19 09:31:11 UTC,19171560,push
18972767,19e1cc9662383f292efa8856d4b0a2b1a4e7fa27,,master,passed,72,2014-02-16 10:37:51 UTC,18972768,push
18970598,feeceb812173bbae5b6f011e548c6bba627b71a8,,master,passed,71,2014-02-16 09:13:08 UTC,18970599,push
18637330,6c8c8a6964f1b138c928cf55b2737c5899464f65,,master,passed,120,2014-02-11 08:40:36 UTC,18637331,push
18636786,edf614597c55859fe2ad14d7a34dfcf214003712,,master,failed,71,2014-02-11 08:28:29 UTC,18636787,push
18518950,f95af1c4dc28964573dc73a944489f3485eb514f,,master,passed,82,2014-02-09 11:09:54 UTC,18518951,push
18510319,8f188dc2038796116e8eff5417c9df4a5e3a40f6,,remove-global-config,passed,77,2014-02-09 04:38:20 UTC,18510320,push
18510178,21f20b385676b6c90c44f967a1d8d7a75b54bb1f,,master,passed,77,2014-02-09 04:30:39 UTC,18510179,push
18471128,9b9923a266a6df3a512c265d70835c8a658f1b75,,remove-global-config,passed,74,2014-02-08 12:09:09 UTC,18471129,push
18321974,7b55de84857037e13ed4d6186d50b8ec5fc466f3,,v2.7.2,passed,78,2014-02-06 04:49:45 UTC,18321975,push
18321926,7b55de84857037e13ed4d6186d50b8ec5fc466f3,,2-stable,passed,70,2014-02-06 04:46:42 UTC,18321927,push
18251244,ba96bce03e36e57a8e0ea4b04b7e65322983aeee,,master,passed,68,2014-02-05 06:17:52 UTC,18251245,push
18250989,f3421b288c31d67432259da42431133c4a9f8d32,,master,failed,67,2014-02-05 06:08:09 UTC,18250990,push
17667520,5ef1444a845caa6023fafe97e456f59dd5b227b9,,master,passed,83,2014-01-26 23:03:11 UTC,17667521,push
17639520,2b4b37ea26718ae1e6991f34fa52826529967ffd,,master,passed,66,2014-01-26 10:51:43 UTC,17639521,push
17638669,99c5e343bc05eab418b06e639d8dafdfccf69231,,master,passed,71,2014-01-26 10:23:20 UTC,17638670,push
17633493,8b68a5bd073d759ed5a8296efc372450f9200d0a,,master,passed,67,2014-01-26 06:20:54 UTC,17633494,push
17468548,641ec77f2562d0b453069b2d5f83a006fd6a9bd3,,master,passed,62,2014-01-23 10:34:41 UTC,17468549,push
16987028,13c631451ff491adaf5baabb28c4e0bee0f4032d,,master,passed,66,2014-01-15 10:21:30 UTC,16987030,push
15328432,a4b73601446a2153b608d105c5ddcd804dfc8709,,master,passed,67,2013-12-12 07:32:29 UTC,15328433,push
15152327,8703301dda43eab2e17c205943a85e14d13c7a22,,master,passed,78,2013-12-09 05:34:18 UTC,15152328,push
15151492,42d6fa02ccbc6d62cfa5cb017c92d8e5bfc2328e,,master,passed,82,2013-12-09 05:08:51 UTC,15151493,push
14686012,cbf2a8eb66edab8eda598e876a7f47a234903463,,master,passed,64,2013-11-29 07:45:23 UTC,14686013,push
14686004,928dd1db476c6f237e1f1b92de2f98a54925759c,,master,passed,69,2013-11-29 07:44:40 UTC,14686005,push
14685412,262269c0ef72723da8f52a1081a911d073aba023,26,master,passed,74,2013-11-29 07:05:28 UTC,14685413,pull_request
14683047,ed58547b00b095b91250f3a06d89079eda141263,25,master,passed,64,2013-11-29 04:10:46 UTC,14683048,pull_request
14682804,c41271fd57348d7e70fb50813cb1af7bbfd07a77,24,master,passed,65,2013-11-29 03:48:29 UTC,14682805,pull_request
14632611,154edf8574118128f189fe05adb5be77caf49d85,,master,passed,66,2013-11-28 00:14:28 UTC,14632612,push
