build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
506418076,95fbd0367eca693072cee740ba0eeead961edb46,,master,errored,531,2019-03-14 18:21:22 UTC,506418077,506418078,506418079,506418080,506418081,506418082,506418083,506418084,506418085,506418086,506418087,506418088,506418089,push
503378401,506f3da9b7c86d737e91f16b7431df8635871552,,master,errored,494,2019-03-08 00:25:17 UTC,503378402,503378403,503378404,503378405,503378406,503378407,503378408,503378409,503378410,503378411,503378412,503378413,cron
500097916,506f3da9b7c86d737e91f16b7431df8635871552,,master,errored,509,2019-03-01 00:24:26 UTC,500097918,500097919,500097920,500097921,500097922,500097923,500097924,500097925,500097926,500097927,500097928,500097929,cron
496801556,506f3da9b7c86d737e91f16b7431df8635871552,,master,errored,588,2019-02-22 00:23:46 UTC,496801557,496801558,496801559,496801560,496801561,496801562,496801563,496801564,496801565,496801566,496801567,496801568,cron
493530589,506f3da9b7c86d737e91f16b7431df8635871552,,master,errored,465,2019-02-15 00:22:43 UTC,493530590,493530591,493530592,493530593,493530594,493530595,493530596,493530597,493530598,493530599,493530600,493530601,cron
490325433,506f3da9b7c86d737e91f16b7431df8635871552,,master,errored,1199,2019-02-08 09:11:19 UTC,490325434,490325435,490325436,490325437,490325438,490325439,490325440,490325441,490325442,490325443,490325444,490325445,cron
487209494,506f3da9b7c86d737e91f16b7431df8635871552,,master,passed,738,2019-02-01 00:23:49 UTC,487209495,487209496,487209497,487209498,487209499,487209500,487209501,487209502,487209503,487209504,487209505,487209506,cron
484148921,506f3da9b7c86d737e91f16b7431df8635871552,,master,passed,878,2019-01-25 00:20:37 UTC,484148922,484148923,484148924,484148925,484148926,484148927,484148928,484148929,484148930,484148931,484148932,484148933,cron
481140906,506f3da9b7c86d737e91f16b7431df8635871552,,master,passed,645,2019-01-18 00:20:24 UTC,481140907,481140908,481140909,481140910,481140911,481140912,481140913,481140914,481140915,481140916,481140917,481140918,cron
478110734,506f3da9b7c86d737e91f16b7431df8635871552,,master,passed,781,2019-01-11 00:20:04 UTC,478110736,478110738,478110740,478110741,478110742,478110744,478110745,478110746,478110747,478110748,478110749,478110750,cron
475105601,506f3da9b7c86d737e91f16b7431df8635871552,,master,passed,775,2019-01-04 00:19:48 UTC,475105602,475105603,475105604,475105605,475105606,475105608,475105610,475105611,475105612,475105613,475105614,475105615,cron
472837323,506f3da9b7c86d737e91f16b7431df8635871552,,master,passed,718,2018-12-28 00:19:15 UTC,472837324,472837325,472837326,472837327,472837328,472837329,472837330,472837331,472837332,472837333,472837334,472837335,cron
471380517,506f3da9b7c86d737e91f16b7431df8635871552,,v1.0.2,passed,640,2018-12-22 16:46:23 UTC,471380518,471380519,471380520,471380521,471380522,471380523,471380524,471380525,471380526,471380527,471380528,471380529,push
471379659,506f3da9b7c86d737e91f16b7431df8635871552,,master,passed,765,2018-12-22 16:43:38 UTC,471379660,471379661,471379662,471379663,471379664,471379665,471379666,471379667,471379668,471379669,471379670,471379671,push
471358858,c9371c561f12cec151e3d3fb2c858ecf0b572267,77,master,passed,648,2018-12-22 15:09:00 UTC,471358859,471358860,471358861,471358862,471358863,471358864,471358865,471358866,471358867,471358868,471358869,471358870,pull_request
470776426,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,706,2018-12-21 00:18:30 UTC,470776427,470776428,470776429,470776430,470776431,470776432,470776433,470776434,470776435,470776436,470776437,cron
467787187,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,859,2018-12-14 00:18:14 UTC,467787188,467787189,467787190,467787191,467787192,467787193,467787194,467787195,467787196,467787197,467787198,cron
464728055,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,605,2018-12-07 00:17:40 UTC,464728056,464728057,464728058,464728059,464728060,464728061,464728062,464728063,464728064,464728065,464728066,cron
461551290,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,566,2018-11-30 00:16:49 UTC,461551291,461551292,461551293,461551294,461551295,461551296,461551297,461551298,461551299,461551300,461551301,cron
458617390,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,590,2018-11-23 00:16:48 UTC,458617391,458617392,458617393,458617394,458617395,458617396,458617397,458617398,458617399,458617400,458617401,cron
458591438,6380a622e7bee76cdd9917505147098b304afc85,61,master,passed,568,2018-11-22 22:14:36 UTC,458591439,458591440,458591441,458591442,458591443,458591444,458591445,458591446,458591447,458591448,458591449,pull_request
455764598,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,582,2018-11-16 00:16:46 UTC,455764599,455764600,455764601,455764602,455764603,455764604,455764605,455764606,455764607,455764608,455764609,cron
452659187,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,592,2018-11-09 00:15:58 UTC,452659188,452659189,452659190,452659191,452659192,452659193,452659194,452659195,452659196,452659197,452659198,cron
449620691,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,590,2018-11-02 00:15:52 UTC,449620692,449620693,449620694,449620695,449620696,449620697,449620698,449620700,449620702,449620703,449620704,cron
446445383,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,643,2018-10-26 00:15:46 UTC,446445384,446445385,446445388,446445389,446445390,446445396,446445398,446445399,446445400,446445402,446445404,cron
443465811,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,612,2018-10-19 00:15:41 UTC,443465812,443465813,443465814,443465815,443465816,443465817,443465818,443465819,443465820,443465821,443465822,cron
440419195,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,632,2018-10-12 00:14:53 UTC,440419196,440419198,440419199,440419200,440419202,440419203,440419204,440419205,440419206,440419207,440419208,cron
437396552,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,947,2018-10-05 00:14:10 UTC,437396553,437396554,437396555,437396556,437396557,437396558,437396559,437396560,437396561,437396562,437396563,cron
434391125,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,528,2018-09-28 00:14:04 UTC,434391126,434391127,434391128,434391129,434391130,434391131,434391132,434391133,434391134,434391135,434391136,cron
431282552,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,512,2018-09-21 00:12:57 UTC,431282553,431282554,431282555,431282556,431282557,431282558,431282559,431282560,431282561,431282562,431282563,cron
428413203,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,616,2018-09-14 00:12:52 UTC,428413204,428413205,428413206,428413207,428413208,428413209,428413210,428413211,428413212,428413213,428413214,cron
425518472,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,627,2018-09-07 00:12:34 UTC,425518473,425518474,425518475,425518476,425518477,425518478,425518479,425518480,425518481,425518482,425518483,cron
422820993,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,603,2018-08-31 00:12:10 UTC,422820994,422820995,422820996,422820997,422820998,422820999,422821000,422821001,422821002,422821003,422821004,cron
419905054,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,711,2018-08-24 00:12:05 UTC,419905055,419905056,419905057,419905058,419905059,419905060,419905061,419905062,419905063,419905064,419905065,cron
417825635,82c7118e8ccf7403d4860175d97bb635e8e28239,,master,passed,771,2018-08-19 08:02:11 UTC,417825636,417825637,417825638,417825639,417825640,417825641,417825642,417825643,417825644,417825645,417825646,push
417825608,82c7118e8ccf7403d4860175d97bb635e8e28239,,v1.0.1,passed,631,2018-08-19 07:59:53 UTC,417825609,417825610,417825611,417825612,417825613,417825614,417825615,417825616,417825617,417825618,417825619,push
417057388,f2f6dc5b2a57d61194ac68bc1b82d0eebfd0c4e9,,master,passed,730,2018-08-17 00:11:17 UTC,417057389,417057390,417057391,417057392,417057393,417057394,417057397,417057399,417057403,417057407,cron
415523056,f2f6dc5b2a57d61194ac68bc1b82d0eebfd0c4e9,,master,passed,750,2018-08-13 16:14:06 UTC,415523058,415523060,415523063,415523066,415523067,415523069,415523070,415523071,415523072,415523073,push
414313326,dafebb5b6ff2861a0d69af64991e10866c19be85,,master,passed,582,2018-08-10 00:11:06 UTC,414313327,414313328,414313329,414313330,414313331,414313332,414313333,414313334,414313335,414313336,cron
411534116,dafebb5b6ff2861a0d69af64991e10866c19be85,,master,passed,525,2018-08-03 00:10:29 UTC,411534117,411534118,411534119,411534120,411534121,411534122,411534123,411534124,411534125,411534126,cron
408747020,dafebb5b6ff2861a0d69af64991e10866c19be85,,master,passed,549,2018-07-27 00:09:27 UTC,408747021,408747022,408747023,408747025,408747026,408747027,408747029,408747030,408747031,408747032,cron
406050369,dafebb5b6ff2861a0d69af64991e10866c19be85,,master,passed,519,2018-07-20 00:09:01 UTC,406050370,406050371,406050372,406050373,406050374,406050375,406050376,406050377,406050378,406050379,cron
404165690,dafebb5b6ff2861a0d69af64991e10866c19be85,,v1.0.0,passed,556,2018-07-15 16:41:11 UTC,404165691,404165692,404165693,404165694,404165695,404165696,404165697,404165698,404165699,404165700,push
404163978,dafebb5b6ff2861a0d69af64991e10866c19be85,,master,passed,644,2018-07-15 16:31:21 UTC,404163979,404163980,404163981,404163982,404163983,404163984,404163985,404163986,404163987,404163988,push
403356529,f0761eb8ed07c1cc892ef631b00c33463b9b6868,,master,passed,655,2018-07-13 00:08:47 UTC,403356530,403356532,403356535,403356538,403356539,403356541,403356543,403356546,403356547,403356549,cron
402427949,0c55386318adef4a9feb8b974edc09b7342d401b,69,master,passed,513,2018-07-10 22:09:10 UTC,402427954,402427956,402427957,402427959,402427961,402427963,402427966,402427967,402427968,402427969,pull_request
400671386,f0761eb8ed07c1cc892ef631b00c33463b9b6868,,master,passed,583,2018-07-06 00:08:43 UTC,400671387,400671388,400671389,400671390,400671391,400671392,400671393,400671394,400671395,400671396,cron
398040220,f0761eb8ed07c1cc892ef631b00c33463b9b6868,,master,passed,514,2018-06-29 00:08:26 UTC,398040221,398040222,398040223,398040224,398040225,398040226,398040227,398040228,398040229,398040230,cron
395272224,f0761eb8ed07c1cc892ef631b00c33463b9b6868,,master,passed,481,2018-06-22 00:07:32 UTC,395272225,395272226,395272227,395272228,395272229,395272230,395272231,395272232,395272233,395272234,cron
395197878,f0761eb8ed07c1cc892ef631b00c33463b9b6868,,master,passed,635,2018-06-21 20:20:19 UTC,395197879,395197880,395197881,395197882,395197883,395197884,395197885,395197886,395197887,395197888,push
395196674,8bd42b5f4be51fb8e9921ca1abf5467c3ab71581,67,master,passed,561,2018-06-21 20:17:18 UTC,395196675,395196676,395196678,395196679,395196681,395196684,395196686,395196687,395196688,395196689,pull_request
395188116,4be8057a43269442b4c0d64df425e5a552b88799,67,master,passed,1440,2018-06-21 19:56:55 UTC,395188117,395188118,395188119,395188120,395188121,395188122,395188123,395188124,395188125,395188126,pull_request
395185481,592749f066a64adf4cca59250532316a40665518,67,master,passed,650,2018-06-21 19:49:30 UTC,395185482,395185483,395185484,395185485,395185486,395185487,395185488,395185489,395185490,395185491,pull_request
395184619,d61cca0774487c8a371c3a2892996350245c9a38,67,master,passed,777,2018-06-21 19:47:01 UTC,395184620,395184621,395184622,395184623,395184624,395184625,395184626,395184627,395184628,395184629,pull_request
395181546,a6e6241d5dadc988d9f79e5120f74e636c108bbb,68,master,passed,623,2018-06-21 19:38:55 UTC,395181547,395181548,395181549,395181552,395181553,395181554,395181555,395181556,395181557,395181558,pull_request
395176967,768379c79cfe5723dc756ce53ce95cbb8785ed13,68,master,passed,626,2018-06-21 19:28:42 UTC,395176968,395176969,395176970,395176971,395176972,395176973,395176974,395176975,395176976,395176977,pull_request
395112096,5146f722c621753725a4c72628acf4bf6158e1b3,67,master,passed,589,2018-06-21 16:44:27 UTC,395112097,395112098,395112099,395112101,395112102,395112104,395112106,395112108,395112109,395112111,pull_request
395109488,29259d785e29c94102a0ce041a9adb4e3eea6028,67,master,canceled,0,,395109489,395109490,395109491,395109492,395109493,395109494,395109495,395109496,395109497,395109498,pull_request
395104677,8b1b930b0b82c4b0f2dffd3e7d160fcb6692a426,67,master,passed,487,2018-06-21 16:27:16 UTC,395104678,395104679,395104680,395104681,395104682,395104683,395104684,395104685,395104686,395104687,pull_request
392504123,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,554,2018-06-15 00:06:56 UTC,392504126,392504127,392504128,392504129,392504130,392504131,392504132,392504133,392504134,392504135,cron
389498563,995366fdf961d03629cd17361bddd32745718e2c,,master,errored,1531,2018-06-08 05:25:12 UTC,389498564,389498565,389498566,389498567,389498568,389498569,389498570,389498571,389498572,389498573,cron
386432888,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,488,2018-06-01 00:05:40 UTC,386432889,386432890,386432891,386432892,386432893,386432894,386432895,386432896,386432897,386432898,cron
383468412,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,486,2018-05-25 00:05:00 UTC,383468414,383468415,383468416,383468417,383468418,383468419,383468420,383468422,383468423,383468424,cron
380477670,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,502,2018-05-18 00:04:14 UTC,380477671,380477672,380477673,380477675,380477676,380477677,380477678,380477679,380477680,380477681,cron
377524499,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,1257,2018-05-11 00:04:04 UTC,377524503,377524506,377524507,377524508,377524509,377524511,377524512,377524513,377524515,377524516,cron
374666831,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,626,2018-05-04 00:03:26 UTC,374666832,374666833,374666834,374666835,374666836,374666837,374666838,374666839,374666840,374666841,cron
371815311,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,516,2018-04-27 00:02:48 UTC,371815312,371815313,371815314,371815315,371815316,371815317,371815318,371815319,371815320,371815321,cron
368908897,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,518,2018-04-20 00:02:54 UTC,368908898,368908900,368908902,368908903,368908904,368908905,368908906,368908907,368908908,368908909,cron
365880140,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,524,2018-04-13 00:02:02 UTC,365880141,365880142,365880143,365880144,365880145,365880146,365880147,365880148,365880149,365880150,cron
362893377,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,483,2018-04-06 00:01:54 UTC,362893378,362893379,362893380,362893381,362893382,362893383,362893384,362893385,362893386,362893387,cron
360094418,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,502,2018-03-30 00:01:54 UTC,360094419,360094420,360094421,360094422,360094423,360094424,360094425,360094426,360094427,360094428,cron
359099354,995366fdf961d03629cd17361bddd32745718e2c,,master,passed,604,2018-03-27 21:20:03 UTC,359099355,359099356,359099357,359099358,359099359,359099360,359099361,359099362,359099363,359099364,push
359046633,97d30beafd3e7ce08fb2c5789d0168f50f072507,62,master,passed,732,2018-03-27 19:17:51 UTC,359046635,359046636,359046638,359046639,359046641,359046642,359046645,359046647,359046648,359046649,pull_request
359031411,c440f4ac2231a4f73d8e789897cf3520cfb48f59,62,master,passed,740,2018-03-27 18:42:24 UTC,359031412,359031413,359031414,359031415,359031416,359031417,359031418,359031419,359031420,359031421,pull_request
357163010,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,567,2018-03-23 00:01:58 UTC,357163011,357163012,357163013,357163014,357163015,357163016,357163017,357163018,357163019,357163022,cron
354104239,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,505,2018-03-16 00:00:34 UTC,354104240,354104241,354104242,354104243,354104244,354104245,354104246,354104247,354104248,354104249,cron
351089959,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,519,2018-03-09 00:00:01 UTC,351089962,351089964,351089966,351089967,351089968,351089970,351089971,351089973,351089974,351089975,cron
348026927,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,644,2018-03-01 23:59:38 UTC,348026930,348026931,348026933,348026934,348026937,348026939,348026940,348026943,348026946,348026947,cron
346997602,2d9abb31d9c66760fd6307c1e860665446f714ec,61,master,passed,621,2018-02-27 21:37:17 UTC,346997603,346997604,346997605,346997606,346997607,346997608,346997609,346997610,346997611,346997612,pull_request
345049986,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,671,2018-02-22 23:59:02 UTC,345049987,345049988,345049989,345049990,345049991,345049992,345049993,345049994,345049995,345049996,cron
342134362,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,879,2018-02-15 23:58:46 UTC,342134365,342134367,342134368,342134369,342134370,342134371,342134372,342134373,342134374,342134375,cron
339241969,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,704,2018-02-08 23:58:10 UTC,339241970,339241971,339241972,339241973,339241974,339241975,339241976,339241977,339241978,339241979,cron
336351344,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,720,2018-02-01 23:57:16 UTC,336351345,336351346,336351347,336351348,336351349,336351350,336351351,336351352,336351353,336351354,cron
333520466,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,537,2018-01-25 23:56:16 UTC,333520467,333520468,333520469,333520471,333520473,333520474,333520475,333520476,333520477,333520478,cron
330606131,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,772,2018-01-18 23:55:17 UTC,330606132,330606133,330606134,330606135,330606136,330606141,330606144,330606145,330606146,330606147,cron
327922163,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,687,2018-01-11 23:57:31 UTC,327922165,327922166,327922167,327922168,327922169,327922170,327922171,327922172,327922173,327922174,cron
325256923,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,559,2018-01-04 23:53:36 UTC,325256924,325256925,325256926,325256927,325256929,325256930,325256932,325256934,325256937,325256938,cron
322719484,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,434,2017-12-28 23:52:57 UTC,322719486,322719487,322719488,322719489,322719490,322719491,322719492,322719493,322719494,322719495,cron
320268094,542fd4642604d0d0c26112396ce5b1a9d01eee0b,,master,passed,562,2017-12-22 15:27:25 UTC,320268096,320268098,320268099,320268102,320268104,320268108,320268112,320268117,320268121,320268124,push
320265566,657dc5f4c6353c06b595cc328de8f492b66bb30f,,master,passed,425,2017-12-22 15:22:30 UTC,320265568,320265574,320265575,320265578,320265580,320265581,320265583,320265585,320265596,320265598,push
320262475,cea71636f03bdc8b61642c1a9fe7c29234f4dddc,,master,passed,590,2017-12-22 15:14:53 UTC,320262476,320262477,320262478,320262479,320262480,320262481,320262482,320262483,320262484,320262485,push
320260671,6dbdbb962fdf526c90a759bd41ef3e0a87f10ef0,57,master,errored,308,2017-12-22 15:12:30 UTC,320260672,320260673,320260674,320260675,320260676,320260677,320260679,320260680,320260681,320260683,pull_request
320260579,5793ebcff14d5818e025d58834aa15deb1992902,,buro9/56,passed,725,2017-12-22 15:09:49 UTC,320260580,320260582,320260583,320260584,320260587,320260588,320260589,320260590,320260591,320260592,push
320246442,80ef48be4cca16c8102dd5475de232922a5f1ff2,,master,passed,620,2017-12-22 14:35:02 UTC,320246443,320246444,320246445,320246448,320246449,320246450,320246451,320246452,320246453,320246454,push
320244787,01d6c2ca8932360e5d131549743237695e46762e,55,master,passed,527,2017-12-22 14:31:19 UTC,320244788,320244789,320244790,320244791,320244792,320244793,320244794,320244795,320244796,320244797,pull_request
320243656,a5d7ef6b249a7c01e66856b585a359970f03502c,,buro9/54,passed,607,2017-12-22 14:28:30 UTC,320243657,320243658,320243659,320243660,320243661,320243663,320243665,320243666,320243667,320243668,push
319981703,13fa02f14d538b61af59f0d460acaa25c7724784,,master,passed,518,2017-12-21 23:52:12 UTC,319981705,319981707,319981708,319981709,319981710,319981711,319981712,319981713,319981714,319981715,cron
318560970,3e0d3b39d309e9ff87bc642afcb6f84ea2b8d0f3,53,master,passed,504,2017-12-19 11:02:29 UTC,318560971,318560972,318560973,318560974,318560976,318560977,318560978,318560979,318560980,318560982,pull_request
318125609,13fa02f14d538b61af59f0d460acaa25c7724784,,master,passed,543,2017-12-18 15:14:44 UTC,318125611,318125612,318125619,318125620,318125621,318125622,318125623,318125624,318125625,318125626,push
318121449,c93c1ad7bfe23628a37e93588495b85f945cfed6,52,master,passed,692,2017-12-18 14:59:39 UTC,318121450,318121451,318121452,318121453,318121454,318121455,318121456,318121459,318121461,318121463,pull_request
318121398,b5b4a746d76b81f43a3eff7f56d125ca2407908f,,buro9/issue51,passed,516,2017-12-18 14:57:28 UTC,318121399,318121400,318121401,318121402,318121403,318121404,318121405,318121406,318121407,318121408,push
318113422,e63dafefaf729ba450cd106caa27ede55a34e7b6,52,master,failed,301,2017-12-18 14:42:25 UTC,318113425,318113426,318113434,318113436,318113439,318113443,318113446,318113456,318113459,318113463,pull_request
318112765,6f47c421f0ebdf5a7f66e5842cb21fd4125a1bd3,,buro9/issue51,failed,502,2017-12-18 14:39:38 UTC,318112766,318112770,318112772,318112774,318112776,318112777,318112778,318112780,318112781,318112783,push
316689595,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,770,2017-12-14 23:51:55 UTC,316689596,316689597,316689598,316689599,316689600,316689602,316689603,316689604,316689605,316689607,cron
313238606,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,562,2017-12-07 23:51:11 UTC,313238611,313238612,313238614,313238617,313238619,313238620,313238622,313238625,313238627,313238634,cron
311726644,dfb7946f22b35c9123ecaafe30a0ea1e64d1f415,50,master,failed,447,2017-12-05 07:49:32 UTC,311726646,311726647,311726648,311726649,311726650,311726651,311726652,311726653,311726654,311726655,pull_request
309783007,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,503,2017-11-30 23:50:38 UTC,309783008,309783009,309783010,309783011,309783012,309783013,309783014,309783015,309783016,309783017,cron
306536693,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,579,2017-11-23 23:50:30 UTC,306536695,306536696,306536697,306536699,306536700,306536702,306536704,306536706,306536708,306536710,cron
303288898,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,470,2017-11-16 23:49:47 UTC,303288899,303288900,303288901,303288902,303288903,303288904,303288905,303288906,303288907,303288908,cron
299927916,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,495,2017-11-09 23:49:28 UTC,299927917,299927918,299927919,299927920,299927921,299927922,299927923,299927924,299927926,299927928,cron
296543654,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,459,2017-11-02 23:48:53 UTC,296543655,296543656,296543657,296543658,296543659,296543660,296543661,296543662,296543663,296543664,cron
293423317,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,378,2017-10-26 23:49:10 UTC,293423318,293423319,293423320,293423321,293423323,293423324,293423325,293423326,293423327,293423328,cron
290241811,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,426,2017-10-19 23:48:44 UTC,290241813,290241814,290241815,290241816,290241817,290241818,290241819,290241820,290241821,290241822,cron
289719374,cd13b097a07827ce68284d381764adf08578c13a,48,master,passed,406,2017-10-18 22:12:39 UTC,289719375,289719376,289719377,289719378,289719379,289719380,289719381,289719382,289719383,289719384,pull_request
287314999,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,386,2017-10-12 23:48:46 UTC,287315001,287315006,287315008,287315010,287315011,287315012,287315013,287315014,287315016,287315019,cron
283958695,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,372,2017-10-05 23:47:53 UTC,283958696,283958697,283958698,283958699,283958700,283958701,283958702,283958703,283958704,283958705,cron
281100650,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,347,2017-09-28 23:46:54 UTC,281100651,281100652,281100653,281100654,281100655,281100656,281100657,281100658,281100659,281100660,cron
278418186,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,367,2017-09-21 23:46:36 UTC,278418187,278418188,278418189,278418190,278418191,278418192,278418193,278418194,278418195,278418196,cron
275689009,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,333,2017-09-14 23:46:09 UTC,275689010,275689011,275689012,275689013,275689015,275689017,275689018,275689019,275689020,275689021,cron
273112537,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,359,2017-09-07 23:45:19 UTC,273112539,273112540,273112541,273112542,273112543,273112544,273112545,273112546,273112547,273112549,cron
270632926,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,331,2017-08-31 23:48:53 UTC,270632927,270632928,270632929,270632930,270632931,270632932,270632933,270632934,270632935,270632936,cron
269871005,68fecaef60268522d2ac3f0123cec9d3bcab7b6e,,master,passed,335,2017-08-30 06:25:07 UTC,269871006,269871007,269871008,269871009,269871010,269871011,269871012,269871013,269871014,269871015,push
269350288,1c44c0b45a213b21569d6dbf440c47191652566f,,master,passed,319,2017-08-28 20:59:45 UTC,269350289,269350290,269350291,269350292,269350293,269350294,269350295,269350296,269350297,269350298,push
269288044,23dcc558c78c63ca6a4d459d3719ee9d79cad9a4,,master,passed,350,2017-08-28 17:57:13 UTC,269288045,269288046,269288047,269288049,269288050,269288051,269288052,269288053,269288054,269288055,push
269287621,6e7dbfed38d3891350e09c17abe7fc508d77793c,,master,passed,318,2017-08-28 17:47:14 UTC,269287622,269287623,269287624,269287625,269287626,269287627,269287628,269287629,269287630,push
269273885,21cdc2d5b56ad557acf5f1c583b008331b3f3dc1,47,master,passed,325,2017-08-28 17:04:20 UTC,269273886,269273887,269273888,269273889,269273890,269273891,269273892,269273893,269273894,pull_request
268890072,bd2539b2c10ce8473bac5fce5ed7824e16fddb8d,46,master,passed,321,2017-08-27 12:27:18 UTC,268890073,268890074,268890075,268890076,268890077,268890078,268890079,268890080,268890081,pull_request
268181657,f0d1606e9e60cb2428f85ddcbfcccfeb6b507586,,master,passed,327,2017-08-24 23:44:36 UTC,268181658,268181659,268181660,268181661,268181662,268181663,268181664,268181665,268181666,cron
265785950,f0d1606e9e60cb2428f85ddcbfcccfeb6b507586,,master,passed,384,2017-08-17 23:45:01 UTC,265785952,265785957,265785959,265785962,265785965,265785969,265785971,265785973,265785976,cron
263527606,5e0c7dc8babaf945874b0ce5ab1154cec299cee2,44,master,failed,324,2017-08-11 14:48:35 UTC,263527607,263527608,263527609,263527610,263527611,263527612,263527613,263527614,263527615,pull_request
263304540,f0d1606e9e60cb2428f85ddcbfcccfeb6b507586,,master,passed,314,2017-08-10 23:43:13 UTC,263304541,263304542,263304543,263304544,263304545,263304546,263304547,263304548,263304549,cron
263300885,f0d1606e9e60cb2428f85ddcbfcccfeb6b507586,,master,passed,306,2017-08-10 23:35:28 UTC,263300886,263300887,263300888,263300889,263300890,263300891,263300892,263300893,263300894,push
263294891,ad1b20ffa34061a852bc301e69df751bba1ab40a,,master,passed,330,2017-08-10 23:05:51 UTC,263294892,263294893,263294894,263294895,263294896,263294899,263294901,263294903,263294904,push
263240181,113f7d9eb1169c98a66ac3c890e398fb2267424e,,master,passed,320,2017-08-10 20:07:58 UTC,263240182,263240183,263240184,263240185,263240186,263240187,263240188,263240189,263240190,push
263238350,8466655473d9111361cdfbcf1869128c3b260c18,,buro9/42,passed,192,2017-08-10 20:04:41 UTC,263238351,263238352,263238354,263238355,263238357,263238358,263238359,263238360,263238361,push
263238334,e675266f85240d3c2a5a9adf8f833b27164fa9aa,45,master,passed,313,2017-08-10 20:02:15 UTC,263238335,263238336,263238337,263238338,263238339,263238340,263238341,263238342,263238343,pull_request
263234829,a917621c622c0f3c5b68222c3d331c5fdb723cff,45,master,failed,184,2017-08-10 19:51:36 UTC,263234830,263234831,263234832,263234833,263234834,263234835,263234836,263234837,263234838,pull_request
263234184,64a8491f167f02801f66a3af4473ee58529cfc6d,,buro9/42,failed,170,2017-08-10 19:49:29 UTC,263234185,263234186,263234187,263234188,263234189,263234190,263234191,263234192,263234193,push
262796751,3d524af9b9927d3a16c2aadecf1889aa14f573a0,44,master,failed,284,2017-08-09 19:06:45 UTC,262796755,262796756,262796758,262796759,262796760,262796761,262796762,262796763,pull_request
