build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
753186312,36c12fd6d1706fb75e596a62b555ee819ddada6a,,master,passed,561,2021-01-06 14:12:30 UTC,753186313,753186314,753186315,push
751806452,32716f3fb43b42c9a344490dd6708c278d1f3781,,master,passed,574,2020-12-28 12:39:46 UTC,751806453,751806454,751806455,push
751778440,1ef00651e0d4e5aeb4555915c2e2874fc32f46d2,246,master,passed,577,2020-12-28 07:36:01 UTC,751778441,751778442,751778443,pull_request
739799047,2f22c150d9fba52f38393a23196c48806b19dab5,245,master,passed,580,2020-10-29 03:27:46 UTC,739799048,739799049,739799050,pull_request
739758932,d211d9b5007eb7ec59c8d3a572ca3dab23f79aa5,245,master,passed,609,2020-10-28 23:57:20 UTC,739758933,739758934,739758935,pull_request
737650914,09d4d907f1684c15f7676f403723ee510b0df419,245,master,passed,623,2020-10-21 08:16:51 UTC,737650915,737650916,737650917,pull_request
732393420,9ac3dc11123419f2f00d596ac5920db2486cc0a1,,v0.6.3,passed,584,2020-10-02 21:38:38 UTC,732393421,732393422,732393423,push
732387923,9ac3dc11123419f2f00d596ac5920db2486cc0a1,,master,passed,597,2020-10-02 21:10:17 UTC,732387924,732387925,732387926,push
732387809,56045be6ca40164365e3820cfcb3519326103eb5,241,master,passed,596,2020-10-02 21:09:19 UTC,732387810,732387811,732387812,pull_request
727237501,3f45375682a8f12a1278dd1720290d75a50062a9,,master,passed,572,2020-09-15 02:36:12 UTC,727237502,727237503,727237504,push
727205595,970bc438cd52a12725b16f580e7d9cf4619c5945,240,master,passed,685,2020-09-14 23:30:48 UTC,727205602,727205606,727205607,pull_request
681930935,dea0df127b150c39ed9a7b1faaa8fbde089ee834,,master,passed,380,2020-05-01 12:55:03 UTC,681930936,681930937,push
672154455,8f9411c8146316fda22e0cfb9088210426f7ebb1,239,master,passed,355,2020-04-07 16:05:08 UTC,672154456,672154457,pull_request
627911358,bc2947737be8bd5a6e2a3bdca84132f6fee8989c,,master,passed,390,2019-12-20 21:45:59 UTC,627911359,627911360,push
627907957,bf7285f4464dc8b43618d6be3ec941a0b9103e59,234,master,passed,352,2019-12-20 21:39:24 UTC,627907958,627907959,pull_request
626945616,eca7cff4a71c9c53920eaf4bd5fef18854765d4a,,v0.6.2,passed,398,2019-12-18 23:00:24 UTC,626945617,626945618,push
626938960,eca7cff4a71c9c53920eaf4bd5fef18854765d4a,,master,passed,369,2019-12-18 22:40:50 UTC,626938961,626938962,push
626937111,72b27aae8f98edc5a1403c37e338e21652b53519,231,master,passed,396,2019-12-18 22:35:52 UTC,626937112,626937113,pull_request
626851169,4808f9e2d3212429406580fc87b47270aa2b0191,,v0.6.0,passed,410,2019-12-18 19:14:51 UTC,626851170,626851171,push
626844825,4808f9e2d3212429406580fc87b47270aa2b0191,,master,passed,350,2019-12-18 18:58:10 UTC,626844827,626844829,push
626843415,ff58c6f90d1a8fc08abbf4b36828daa8ac8f13a5,230,master,passed,363,2019-12-18 18:53:51 UTC,626843416,626843419,pull_request
626832097,4eccfd64a4bc6e8917b33b6d75a21f3410131cf1,,v0.6.0,passed,393,2019-12-18 18:23:13 UTC,626832098,626832099,push
626819432,4eccfd64a4bc6e8917b33b6d75a21f3410131cf1,,master,passed,346,2019-12-18 17:51:14 UTC,626819433,626819434,push
626818135,40d9f970678e4215abfdc2a7b3e5410804bef3bf,229,master,passed,347,2019-12-18 17:47:59 UTC,626818136,626818137,pull_request
626815068,1a26d436d27ba7cfdcc633dc33bb146d6841e1c0,,master,passed,375,2019-12-18 17:39:39 UTC,626815069,626815070,push
626796099,abee4c62ad9f79189a389e96b9db38cd11629c07,228,master,passed,370,2019-12-18 16:55:25 UTC,626796100,626796101,pull_request
626542048,9dc20d210efde761ec861132721d2943301f6f55,228,master,passed,389,2019-12-18 05:34:55 UTC,626542049,626542051,pull_request
626522961,67df7a302780561eb9743ff0dd560c0e8012a60e,228,master,errored,369,2019-12-18 04:04:53 UTC,626522962,626522963,pull_request
626520973,03b7386fbe87b458ad980b0580acffc5891afb20,228,master,errored,330,2019-12-18 03:55:02 UTC,626520974,626520975,pull_request
626515467,5912449a51ce34a6a6a4195d1462734a217012f4,228,master,errored,288,2019-12-18 03:26:12 UTC,626515468,626515469,pull_request
626515292,dcf1b86ad1c2ebca5911002bd442fa67abd9cfb1,228,master,errored,276,2019-12-18 03:25:33 UTC,626515293,626515294,pull_request
626507345,63e693c76306ecc4daa50eefea7d026423070bcd,228,master,errored,336,2019-12-18 02:48:20 UTC,626507346,626507347,pull_request
626507160,022764effeb6ab9c2d27ca9b6d1d8a2852e3b853,228,master,errored,316,2019-12-18 02:47:24 UTC,626507161,626507162,pull_request
626504326,d8989624120e0762364c7ee09fd41f1472563abf,228,master,errored,325,2019-12-18 02:35:36 UTC,626504327,626504328,pull_request
626502804,0b89cb79ce19279ac41a0c832aa0c27a67607f87,228,master,errored,304,2019-12-18 02:29:23 UTC,626502805,626502806,pull_request
626460849,e11716c8a690ebd446f2490faffd555e9ce6773c,228,master,passed,395,2019-12-18 00:06:12 UTC,626460850,626460851,pull_request
626450286,0ea6d78d6317d8529fddbd3af2b7361aa5918b0c,228,master,failed,547,2019-12-17 23:32:36 UTC,626450287,626450288,626450289,pull_request
626428292,87f570a2036476a4f5794d5ca3748d4bb3fdd9d3,228,master,errored,621,2019-12-17 22:32:41 UTC,626428293,626428294,626428295,pull_request
626421734,747a8db250b0f957d3bdbc8da6858d79d22ac54b,228,master,errored,522,2019-12-17 22:16:42 UTC,626421735,626421736,626421737,pull_request
626402995,b904ea85a0c2e043d61d2161a958199c9e9e372c,228,master,errored,542,2019-12-17 21:27:13 UTC,626402996,626402997,626402998,pull_request
626395218,e9e8a0d9cdc867e538bd9845acce9378d0d0c47d,228,master,errored,622,2019-12-17 21:09:38 UTC,626395219,626395220,626395221,pull_request
626389171,b311b6f773905d094843fee5a4646c007e362d71,228,master,errored,529,2019-12-17 20:54:48 UTC,626389172,626389173,626389174,pull_request
626353690,73f66d2c8164ce62f7cda84c342e9f023f0eea53,,master,errored,493,2019-12-17 19:23:28 UTC,626353691,626353692,626353693,push
625790667,361459e2040fcf45ed0c4f56db8f44804da864a3,228,master,errored,518,2019-12-16 17:33:14 UTC,625790668,625790669,625790670,pull_request
416004382,3b021252cefa03efb7347388c5323876edce2cfd,219,master,failed,655,2018-08-17 03:26:57 UTC,416004383,416004384,416004385,pull_request
416001937,65323c00bb148fcb1fd94dbb1fad272e64cd4453,219,master,errored,597,2018-08-14 16:38:57 UTC,416001938,416001939,416001940,pull_request
411088408,1bd82af844b52da028160c29c9d5d8645f85a2ec,,v0.5.1,passed,703,2018-08-02 02:01:44 UTC,411088409,411088410,411088411,push
411087653,1bd82af844b52da028160c29c9d5d8645f85a2ec,,master,passed,712,2018-08-02 01:57:37 UTC,411087654,411087655,411087656,push
411083106,b5fe358eb2b62293455386a8e16057146e102038,213,master,passed,767,2018-08-02 01:44:31 UTC,411083107,411083108,411083109,pull_request
374844317,671ac8995a7a6b7930902589a7ebaad6dc8945aa,,master,passed,767,2018-05-04 11:34:44 UTC,374844318,374844319,374844320,push
373493762,d2b3d516b922c53a0a80a78b12373c45f8c6a017,,master,passed,837,2018-05-01 14:38:23 UTC,373493763,373493764,373493765,push
373486325,ec5dcb6d324c9ca740702f86853d63d0c5a296c4,203,master,passed,846,2018-05-01 14:20:08 UTC,373486326,373486327,373486328,pull_request
357532621,e4935e4cda291606a0f381f8c4e02704901aad2a,,text-features,passed,1124,2018-03-23 18:36:24 UTC,357532622,357532623,357532624,357532625,push
353324252,79a530ee9d334ce4462f5ac159d2879b8a6d38fa,179,master,passed,1195,2018-03-14 13:13:02 UTC,353324253,353324254,353324255,353324256,pull_request
353324225,1ca3d22f677c825f944cb02e07c130dca28415fc,,text-features,passed,1295,2018-03-14 13:13:00 UTC,353324226,353324227,353324228,353324233,push
350414096,1517415b5af5608548171c2760d0029f72e44d27,179,master,passed,1033,2018-03-07 16:53:52 UTC,350414097,350414098,350414099,350414100,pull_request
350414081,d0d81e8eca765c01dfb8ae22e13b268a8b2f7084,,text-features,passed,1145,2018-03-07 16:53:29 UTC,350414082,350414083,350414084,350414085,push
349983100,ee6097b40f5365fbd09b60996159159a0cf9e5b7,,text-features,passed,1205,2018-03-06 19:39:45 UTC,349983101,349983104,349983105,349983106,push
349983065,1d7bed66e26935cca7d0efed16d8a627f38df92f,179,master,passed,1116,2018-03-06 19:39:36 UTC,349983066,349983067,349983068,349983069,pull_request
349545901,a1f66a1b4fd43ecda9e925b204e9e2efd70f81a2,,text-features,passed,1636,2018-03-05 22:34:49 UTC,349545902,349545903,349545905,349545909,push
349545824,cde578e09872300b801b3eb0d2cf4210e560349f,179,master,passed,1267,2018-03-05 22:34:42 UTC,349545825,349545827,349545828,349545829,pull_request
349537731,2009007a4eabc1cfbac1ec99594193416aef8f23,179,master,passed,1675,2018-03-05 22:18:13 UTC,349537733,349537734,349537735,349537736,pull_request
349537614,b0e6aea62c7072a0edfa933b5cd616c870c67ba1,,text-features,passed,1140,2018-03-05 22:13:41 UTC,349537615,349537616,349537617,349537618,push
349533819,eef3e1643e2b6a850a5f69059196c142d3ea120a,179,master,failed,1021,2018-03-05 22:04:28 UTC,349533820,349533821,349533823,349533824,pull_request
349533760,9002615d58b322b236d28cfdcc5a9dd7547b9aa2,,text-features,failed,2381,2018-03-05 22:04:24 UTC,349533761,349533762,349533763,349533764,push
349512165,1768b2947be71b752360bf28559003c294be9fe1,179,master,failed,1259,2018-03-05 21:16:25 UTC,349512166,349512167,349512168,349512174,pull_request
349512108,096f1dd36ccab02ddac4ea5b0df6b69acf2ae5c8,,text-features,failed,1036,2018-03-05 21:16:15 UTC,349512109,349512110,349512111,349512112,push
349505858,0dc8bdb20242fe79ad7416abf8863ddad64d6abd,179,master,failed,1155,2018-03-05 21:02:02 UTC,349505860,349505861,349505866,349505867,pull_request
349505732,be05e5a3dad1b0077ac0c3044517d18a7effe7d2,,text-features,failed,1925,2018-03-05 21:01:39 UTC,349505733,349505734,349505735,349505736,push
345338932,1da3b2dc8c9c4ebdc32a5dedd0df21dc640e7231,179,master,failed,1284,2018-02-23 17:03:42 UTC,345338933,345338934,345338935,345338936,pull_request
345338859,bcc794800f6b2b327f9ada291d1edf42cf794529,,text-features,failed,1253,2018-02-23 17:03:24 UTC,345338860,345338861,345338862,345338863,push
345274274,5c9a18ae85b0bae8186a4b14650c47776d7c0cdd,179,master,failed,1128,2018-02-23 14:36:02 UTC,345274275,345274276,345274278,345274280,pull_request
345274241,f38c2ca861a1fb0defd0484dba849166179f6ea8,,text-features,failed,1004,2018-02-23 14:35:54 UTC,345274243,345274244,345274246,345274248,push
345263485,306aba542e74b5a602122228d6ae138cf160b29a,179,master,failed,1407,2018-02-23 14:40:57 UTC,345263486,345263487,345263488,345263489,pull_request
345263465,07389d396d63eb5ce50385a91fc04559647d4fa4,,text-features,failed,1417,2018-02-23 14:08:45 UTC,345263466,345263467,345263468,345263469,push
345247136,5d917dc8a125c7552256169c11d6c28f508df5ad,179,master,failed,1194,2018-02-23 13:23:39 UTC,345247137,345247144,345247147,345247150,pull_request
345247097,95de15521b5f4fa2513432ad39a9db373c879251,,text-features,failed,1572,2018-02-23 13:23:35 UTC,345247099,345247100,345247102,345247104,push
345036225,b682de25085ec9e565f94c662666dbada0622b7b,,text-features,failed,1207,2018-02-23 11:52:34 UTC,345036226,345036227,345036228,345036229,push
345036209,d6632f8d8a43d7190e774647d9bea7627c5a9777,179,master,failed,1032,2018-02-22 23:13:31 UTC,345036210,345036212,345036213,345036214,pull_request
345033296,733a6d3cbdd0d4e7270c0bff0a42f2f37c509788,179,master,failed,1007,2018-02-22 23:09:27 UTC,345033297,345033298,345033299,345033301,pull_request
345033285,a70376ec5e52f2a86e001c0c648e8c170a987636,,text-features,failed,1023,2018-02-22 23:36:35 UTC,345033286,345033287,345033288,345033289,push
345031498,ca2ae0d28bd2fe2cf41bfd647fa0397b4faed7cc,179,master,failed,980,2018-02-22 23:00:39 UTC,345031501,345031503,345031504,345031509,pull_request
345031469,9a5eb2bf503238f59838133a1a20c02641c42b65,,text-features,failed,1036,2018-02-22 23:00:33 UTC,345031470,345031471,345031472,345031473,push
345007095,e97f00149bc04c9575f673ff679d1055671f54eb,179,master,failed,1647,2018-02-22 22:22:16 UTC,345007097,345007098,345007099,345007100,pull_request
345007049,28ac42a7b44bfb006fd9b6b8d93ebaac8d4ed788,,text-features,failed,1139,2018-02-22 21:56:19 UTC,345007050,345007051,345007052,345007053,push
344989726,8599a7f6b2a944f32e25ef246e9a8766aa88ccd6,179,master,failed,1018,2018-02-22 21:21:40 UTC,344989727,344989728,344989729,344989730,pull_request
344989709,715fe549ab960ef588e8ad3c3ed92ce1793da576,,text-features,failed,1109,2018-02-22 21:17:54 UTC,344989710,344989711,344989712,344989713,push
344987995,a4f74194af0a27a68cf9de5bdec1b317e8cce5d7,179,master,failed,951,2018-02-22 21:13:46 UTC,344987996,344987997,344988000,344988002,pull_request
344987932,fd3e38123c508f463ee348c376d32bc2cb2ebce6,,text-features,failed,1042,2018-02-22 21:13:16 UTC,344987933,344987934,344987935,344987936,push
344946197,cfc622617778903bcdc3b8bd25ec39fbeb765d7f,179,master,failed,1135,2018-02-22 19:35:28 UTC,344946198,344946199,344946200,344946201,pull_request
344946099,af694643542b1ae3ada43fc0b738ed4827ed3220,,text-features,failed,988,2018-02-22 19:34:46 UTC,344946101,344946103,344946104,344946105,push
344938458,76fde87a8a6fe75dfc8821af0cbccf2e593bed0a,179,master,failed,892,2018-02-22 19:14:45 UTC,344938459,344938460,344938461,344938462,pull_request
344938406,9aae219f8ef4f9850cd8ea7001d711bdb54721bf,,text-features,failed,1102,2018-02-22 19:14:39 UTC,344938414,344938417,344938419,344938420,push
344412554,8aec72ca2323390a4341caf5f3944c5bfabda9ae,179,master,passed,1036,2018-02-21 16:57:53 UTC,344412555,344412556,344412557,344412559,pull_request
344412508,a3b2b9586b74dd320d0fbed164c70997de288c30,,text-features,passed,1045,2018-02-21 16:57:49 UTC,344412509,344412510,344412513,344412516,push
344039765,0e8b0ff80dcbd20d0b648bde08def05d1c7a566b,179,master,passed,1226,2018-02-20 21:43:03 UTC,344039766,344039769,344039770,344039771,pull_request
344039716,72da5660a2592b25105dd29498d7869145bb5b60,,text-features,passed,1095,2018-02-20 21:38:23 UTC,344039717,344039718,344039719,344039720,push
344039490,c76f9b4f027975ef42b29951d8feb79ed8f7f131,179,master,passed,1109,2018-02-20 21:33:38 UTC,344039491,344039492,344039494,344039495,pull_request
344039470,6ff1611638814ce19bc7284110bdfcf038f4843c,,text-features,passed,1125,2018-02-20 21:33:33 UTC,344039471,344039472,344039473,344039474,push
343601514,41eeb4206077f50fd89c2d940456771b20f44f85,179,master,passed,1049,2018-02-19 23:20:53 UTC,343601515,343601516,343601517,343601518,pull_request
343601494,d1ec9e1d468b8ca7dd7a8b2407cd52f0171ab5ce,,text-features,passed,1017,2018-02-19 23:20:51 UTC,343601495,343601497,343601498,343601499,push
343583352,282adfc99f1f6987ed4494ad57412b5fc23f4f65,179,master,failed,1044,2018-02-19 22:28:50 UTC,343583353,343583354,343583355,343583356,pull_request
343583319,f339c926d01073c2b643010efa1497092874abf0,,text-features,failed,1137,2018-02-19 22:28:44 UTC,343583320,343583321,343583322,343583323,push
343513517,85eb017e57e291a79b716b8198abebb64ad085a4,179,master,passed,1065,2018-02-19 19:21:04 UTC,343513518,343513519,343513522,343513523,pull_request
343513404,cc33adbb419052428a0c417e9d2012ad0d551567,,text-features,passed,1270,2018-02-19 19:20:50 UTC,343513405,343513406,343513407,343513408,push
343505064,506d1afbbd7a2ec76c88827f462bfca169d09461,179,master,passed,1165,2018-02-19 19:06:16 UTC,343505065,343505066,343505067,343505068,pull_request
343505016,52e28fa2be71c9a7839c383d9a35dc48b107805d,,text-features,passed,1016,2018-02-19 19:01:59 UTC,343505017,343505018,343505019,343505020,push
343504760,189e1cc976689f63c136a81872ea8b5b385f61f5,179,master,passed,1068,2018-02-19 18:57:21 UTC,343504763,343504764,343504766,343504768,pull_request
343504712,9e000882973960120a4e0cacd60d38233f0a0092,,text-features,passed,1085,2018-02-19 18:57:15 UTC,343504713,343504714,343504715,343504716,push
343405270,e8d5925aedf9159ce219ad7470ca3d2be5353abb,,text-features,passed,1093,2018-02-19 15:12:06 UTC,343405276,343405277,343405278,343405279,push
343405107,b1e51927fd06cac83cb5a5075a75e368a1661e21,179,master,passed,1124,2018-02-19 15:08:56 UTC,343405108,343405109,343405110,343405111,pull_request
343401673,250690cec4c3c88c7234989df179786dcf1b5963,179,master,passed,1190,2018-02-19 15:02:05 UTC,343401674,343401675,343401676,343401677,pull_request
343401554,d06ca01940e867837439ac557cdf95e0189f6693,,text-features,passed,1100,2018-02-19 15:01:57 UTC,343401555,343401556,343401557,343401558,push
342736162,65a48f7ef67c6b3e4bdb57905b75451cdea7c33c,179,master,passed,1205,2018-02-17 13:28:26 UTC,342736163,342736164,342736165,342736166,pull_request
342736153,39ff4b39670ff3e4512ab5c453c8fe7633a62817,,text-features,passed,1180,2018-02-17 13:28:23 UTC,342736154,342736155,342736156,342736157,push
342552119,468bbe1f0c738c210d4487e6d72016004e662131,,text-features,passed,1165,2018-02-16 22:14:38 UTC,342552120,342552121,342552122,342552125,push
342552067,8186c71d2b5c40e2fc9899e5b748f88ea21295c2,179,master,passed,1133,2018-02-16 22:13:35 UTC,342552068,342552069,342552070,342552071,pull_request
342545830,8f466c0e557418e8c00f64a7c5fcd345582e0c6e,179,master,passed,1078,2018-02-16 22:06:19 UTC,342545831,342545833,342545838,342545840,pull_request
342545810,f330ca10731b0bd639e36f89397e6201f8673790,,text-features,passed,1200,2018-02-16 21:57:55 UTC,342545811,342545812,342545813,342545814,push
342543578,1405a26b4180480526b106a2bbaee65e273401dc,179,master,passed,2693,2018-02-16 21:51:54 UTC,342543579,342543580,342543581,342543582,pull_request
342543571,b6057f597477c193a44012f0cb2934ecf3e993e5,,text-features,passed,1313,2018-02-16 21:51:03 UTC,342543572,342543573,342543574,342543575,push
342540346,eeb0dad8ae1c1df34437d4c571d688cd64eb7447,179,master,passed,1118,2018-02-16 21:41:42 UTC,342540348,342540350,342540351,342540354,pull_request
342540328,2a442fe0cc109e0910ab5384fcedee156788d25a,,text-features,passed,1158,2018-02-16 21:41:41 UTC,342540329,342540330,342540331,342540332,push
342527472,9917ded1ce4082f79ff10efca1cb791d2e14f80e,179,master,passed,1439,2018-02-16 21:06:45 UTC,342527474,342527475,342527478,342527479,pull_request
342527437,849ca893354e17904cb7786b10a6a9bf12e7966a,,text-features,passed,1090,2018-02-16 21:06:37 UTC,342527438,342527439,342527440,342527441,push
342524159,d8722d072164cb7058c57c51ff1a3e9f961c1897,,text-features,passed,1085,2018-02-16 20:57:23 UTC,342524163,342524164,342524165,342524166,push
342524132,08f0c1839efc0f9d7f146f261101bb8f5d375273,179,master,passed,1161,2018-02-16 20:57:22 UTC,342524133,342524134,342524135,342524136,pull_request
342479737,a627148f686b3adb2c7e34393215f565f8355615,179,master,passed,1212,2018-02-16 18:56:20 UTC,342479738,342479739,342479740,342479741,pull_request
342479695,fc82f278500cad48ab4cc61655287c47b306d2c3,,text-features,passed,1047,2018-02-16 18:56:13 UTC,342479696,342479697,342479698,342479701,push
342446597,7a0b227249da3e896c8116581beb6b9484d3f15e,,text-features,passed,969,2018-02-16 17:30:21 UTC,342446598,342446600,342446609,342446610,push
342446558,9e4a94eaa8336026e1db573b52110b3e539618f8,179,master,passed,1877,2018-02-16 17:30:14 UTC,342446559,342446560,342446561,342446562,pull_request
341965361,4c6eb96946eb6e5142340c7efd0c010ddcfd1599,,text-features,passed,1171,2018-02-15 16:34:49 UTC,341965363,341965368,341965372,341965380,push
341965301,0b3b6d2ff30812d10a46ea2490a57dc2741c7643,179,master,passed,980,2018-02-16 12:44:21 UTC,341965302,341965304,341965305,341965306,pull_request
341938509,a63d4a936e111d1ceadfa71336a62dce1520977a,179,master,passed,1187,2018-02-15 15:37:47 UTC,341938510,341938512,341938513,341938515,pull_request
341938389,1b530219aa8dcf7d25a7e43b36ba357b19ba46e1,,text-features,passed,1064,2018-02-15 16:12:13 UTC,341938390,341938391,341938392,341938393,push
335773803,5c647102ffd788104dfb6d2f036e691250aca77b,179,master,passed,1962,2018-01-31 19:03:03 UTC,335773804,335773805,335773806,335773807,pull_request
335773784,6d812e085a9aaaa68d85c59afa60d4de6bc0d5f2,,text-features,passed,1051,2018-01-31 19:03:03 UTC,335773785,335773786,335773787,335773788,push
333858521,d8f8ca7419769407e6146ee3c9fae0c892d38c73,179,master,passed,1323,2018-01-26 18:44:43 UTC,333858522,333858523,333858524,333858525,pull_request
333858514,08978abf7425f97339b10352e9b7a64e5a3c8d53,,text-features,passed,1174,2018-01-26 18:44:40 UTC,333858515,333858516,333858517,333858518,push
333841088,c607ff4aaeb88989ef339d97cd93ede074b9d971,179,master,failed,1273,2018-01-26 17:57:31 UTC,333841089,333841090,333841091,333841092,pull_request
333841081,4a5a865035fc5528da2bd237c296f8678b8b7c62,,text-features,failed,1181,2018-01-26 17:57:31 UTC,333841082,333841083,333841084,333841085,push
332480563,383bd8ea2a1cd14147ea122b0b106f7f2c57887c,179,master,passed,1198,2018-01-23 20:20:59 UTC,332480564,332480565,332480566,332480567,pull_request
332480558,9ebd6e82d7171479942a6ae67ad171dba7667028,,text-features,passed,1147,2018-01-23 20:20:54 UTC,332480559,332480560,332480561,332480562,push
332440650,b6692a321195a7c1921cea3fcd3b3a887884735b,,text-features,failed,1205,2018-01-23 18:54:10 UTC,332440651,332440654,332440656,332440662,push
332440609,5bb4525d9198793ed370364a4d89f8ea77280783,179,master,failed,1128,2018-01-23 18:54:03 UTC,332440610,332440611,332440612,332440613,pull_request
332399955,20fcd883d005bf8c94b78cdb984c0fa036596885,179,master,failed,1083,2018-01-23 17:14:43 UTC,332399956,332399957,332399958,332399959,pull_request
332399928,fe82126a2dc2ea028b45650090f05a808b94b5f4,,text-features,failed,1197,2018-01-23 17:10:54 UTC,332399929,332399931,332399932,332399933,push
332396914,bc71a1a72cddaac3217838f9f9a56cc5fc795f02,179,master,failed,1367,2018-01-23 17:04:54 UTC,332396915,332396916,332396917,332396918,pull_request
332396890,6fb5531dc8ba5bd0b60aa8b8f16df7195d40b144,,text-features,passed,1002,2018-01-23 17:04:33 UTC,332396891,332396892,332396893,332396894,push
332390779,cd111173fefe3f0ae21b6706ef508818e90524d2,179,master,passed,1212,2018-01-23 16:51:01 UTC,332390780,332390781,332390783,332390787,pull_request
332390760,1b60dad95da7ea73ef2d3eff52494b1619f6e9d0,,text-features,failed,1150,2018-01-23 16:51:01 UTC,332390762,332390763,332390764,332390765,push
332033055,8eb64f201fb0160e76144160aac666894deac1da,179,master,passed,1149,2018-01-22 22:13:42 UTC,332033056,332033057,332033058,332033060,pull_request
332033028,1cfe4b2736a91865a44d73ff179a52144af8a6ce,,text-features,passed,1165,2018-01-22 22:13:40 UTC,332033029,332033030,332033031,332033032,push
331997111,31c1bfe302e1e56fce7f9642c26dafffcb5b052c,179,master,passed,1157,2018-01-22 20:55:53 UTC,331997112,331997113,331997114,331997115,pull_request
331997099,9c3328a075b3a126432d5cc1d4424ded8cf6966e,,text-features,passed,1286,2018-01-22 20:50:15 UTC,331997100,331997101,331997102,331997103,push
331995579,c88e2807d29d6049021699aa1aae714d3ac18e9f,179,master,failed,1177,2018-01-22 20:44:55 UTC,331995580,331995581,331995582,331995583,pull_request
331995412,8a9344ead3be54cf1d427b30888e0e84ffe4d20a,,text-features,failed,1157,2018-01-22 20:44:43 UTC,331995413,331995414,331995415,331995416,push
331946979,7184e390f712ddd07d81d8f66615b3672c6588f3,179,master,passed,1113,2018-01-22 18:44:50 UTC,331946980,331946981,331946982,331946983,pull_request
331946955,be085973db8a1b61a448259053f1b7b2af247e37,,text-features,passed,1129,2018-01-22 18:44:24 UTC,331946956,331946959,331946962,331946964,push
331933599,41b8a804ae6c86049ebbc4d42ebb8c0f0684f63f,179,master,failed,1056,2018-01-22 18:10:51 UTC,331933600,331933601,331933602,331933603,pull_request
331933578,29da6580debf9ef929f9c3ccb14c339183a3ef9c,,text-features,failed,920,2018-01-22 18:10:47 UTC,331933579,331933580,331933581,331933582,push
331023317,368e58ce1857bbe8ef3486aa54ae911e019dbc1b,179,master,failed,992,2018-01-19 22:38:45 UTC,331023318,331023319,331023320,331023322,pull_request
331023278,e3e17e25c3ff650f242792376698cfd360cb2fdf,,text-features,failed,937,2018-01-19 22:38:40 UTC,331023279,331023280,331023281,331023282,push
330966193,043c965bfaa1cddab45832a715c57c3ee0dbbf31,179,master,passed,1236,2018-01-19 19:57:32 UTC,330966194,330966195,330966196,330966197,pull_request
330966182,d6736d6aff6e3bc3859ecf19dc5257bc55dae5ec,,text-features,passed,1184,2018-01-19 19:57:29 UTC,330966183,330966184,330966185,330966186,push
330963345,4e18c6a5b3d5766b4ec06ff7e90a9e33118e553b,,text-features,failed,874,2018-01-19 19:49:49 UTC,330963346,330963347,330963349,330963350,push
330960319,f1d0991079cceaa7ec2ba9924458063421b12e97,,text-features,failed,745,2018-01-19 19:40:53 UTC,330960320,330960321,330960322,330960323,push
330883506,394b446eed7c6a9834127c6a6982af0544d47d74,,text-features,failed,907,2018-01-19 16:07:33 UTC,330883509,330883510,330883511,330883512,push
330839740,fc9d7bc1bee77dc9d8294e6936c52ce18c595fec,,master,passed,1161,2018-01-19 14:42:51 UTC,330839741,330839742,330839743,330839744,push
330821872,f1fd46f02f76bc4c5517c3f610704cc7d91d1d95,180,master,passed,1109,2018-01-19 14:00:51 UTC,330821873,330821875,330821876,330821877,pull_request
330814545,985e1e68cfc36349c85550159569b7c26245650c,180,master,passed,1187,2018-01-19 13:42:58 UTC,330814546,330814547,330814548,330814549,pull_request
330430669,28d24de937e23470d28b8700966d6782350d7cbb,180,master,errored,1021,2018-01-18 16:20:22 UTC,330430670,330430671,330430672,330430673,pull_request
330427310,cde70b18a95d1cb8696879e46e4f96ca28ed1ec2,180,master,errored,1174,2018-01-18 16:12:47 UTC,330427311,330427313,330427314,330427315,pull_request
330047671,39f6ebc1160d79460dfd4883dd104c802fc1d4f4,180,master,errored,1008,2018-01-17 20:17:21 UTC,330047672,330047673,330047674,330047675,pull_request
330037164,5b2e524ed6653527203771377ef565b0b7c48f6d,,text-features,failed,850,2018-01-17 19:45:33 UTC,330037168,330037177,330037181,330037184,push
330037039,bd431983a385a476105bb75e57cf7b82779857dc,179,master,failed,717,2018-01-17 19:45:20 UTC,330037040,330037041,330037042,330037043,pull_request
329971022,350fefeede0ebc300341d620237cde1dfe6b9569,180,master,errored,1249,2018-01-17 17:09:38 UTC,329971023,329971024,329971025,329971029,pull_request
329611242,70d51184042bf1943e3d9a44ff9f03c1ebe814ba,180,master,errored,1951,2018-01-17 03:42:54 UTC,329611243,329611244,329611245,329611246,pull_request
329520109,9f291457c6ac0daa616df3da0a9fe05a270dbfdf,179,master,passed,833,2018-01-16 15:33:27 UTC,329520110,329520111,329520112,329520113,pull_request
329520102,04e112837948c6b10a45e8a0699f3d2ca27a668d,,text-features,passed,748,2018-01-16 15:33:26 UTC,329520103,329520104,329520105,329520106,push
329484323,a9a0ae4ed3f20f0e15b7ae53c8c63c213a1a5932,180,master,passed,890,2018-01-16 14:16:56 UTC,329484324,329484325,329484327,329484328,pull_request
329475319,9e7ed239a41c3682abb32bb9dfa53922652c8faf,180,master,failed,679,2018-01-16 13:56:31 UTC,329475321,329475324,329475326,329475328,pull_request
329247628,b7ceab492e222ab99597eeffc40b395a08cf14e1,179,master,failed,736,2018-01-15 22:33:55 UTC,329247629,329247630,329247631,329247632,pull_request
