build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
676629268,666c3ebd630375f9b88f8e0b2108d715ae2a9cfd,,jruby,errored,2072,2020-04-18 16:18:21 UTC,676629269,676629270,676629271,676629272,676629273,676629274,676629275,676629276,676629277,676629278,push
676616436,e54de1c41c1e3fcc4d43105926d75cede33378e6,,jruby,errored,1932,2020-04-18 15:35:01 UTC,676616437,676616438,676616439,676616440,676616441,676616442,676616443,676616444,676616445,676616446,push
676613984,4dee593f2b418891a58abdde823e6245c167d5eb,,jruby,errored,1952,2020-04-18 15:24:23 UTC,676613985,676613986,676613987,676613988,676613989,676613990,676613991,676613992,676613993,676613994,push
676601167,d2276510218792e50af4beb1b170e3b37ab26251,,jruby,errored,1968,2020-04-18 14:40:00 UTC,676601168,676601169,676601170,676601171,676601172,676601173,676601174,676601175,676601176,676601177,push
675336585,f6ceb95ddfb182615736278484fef7d9316978b9,,jruby,errored,1979,2020-04-15 14:40:39 UTC,675336586,675336587,675336588,675336589,675336590,675336591,675336592,675336593,675336594,675336595,push
675129716,0a13f670da43c2237897c9174aba06a5274a9e93,,jruby,errored,1937,2020-04-15 03:27:49 UTC,675129717,675129718,675129719,675129720,675129721,675129722,675129724,675129725,675129726,675129727,push
675126300,e8131ff390942a173740dd9b2cbed622550e04c4,,jruby,errored,1977,2020-04-15 03:13:03 UTC,675126301,675126302,675126303,675126304,675126305,675126306,675126307,675126308,675126309,675126310,push
675122574,3f8c08848ac7be3dcb637eaf0e7d8e4428937740,,jruby,errored,2253,2020-04-15 02:55:59 UTC,675122575,675122576,675122577,675122578,675122579,675122580,675122581,675122582,675122583,675122584,push
674626696,edbba0b0b56fa03b59fd1dbed2fefd6be5045502,,master,passed,1412,2020-04-13 22:37:45 UTC,674626697,674626698,674626699,674626700,674626701,674626702,674626703,674626704,push
674111091,328869e00842710fe9cd79c0e98775fd904eff9f,371,master,failed,1452,2020-04-12 16:42:36 UTC,674111092,674111093,674111094,674111095,674111096,674111097,674111098,674111099,pull_request
674108182,a48192f98922cf0718f5e329bbff3e12fcc05654,,support_coverage_options,failed,1436,2020-04-12 16:30:30 UTC,674108183,674108184,674108185,674108186,674108187,674108188,674108189,674108190,push
668111195,8cd08418782b901815f41ca0e34eca553c87fc5a,,v4.2.5.rc.1,passed,1373,2020-03-28 16:19:26 UTC,668111196,668111197,668111198,668111199,668111200,668111201,668111202,668111203,push
668110901,8cd08418782b901815f41ca0e34eca553c87fc5a,,master,passed,1374,2020-03-28 16:16:12 UTC,668110902,668110903,668110904,668110905,668110906,668110907,668110908,668110909,push
668108377,819416297c76ff6504db5e02a0b99eb55828822b,,master,errored,1694,2020-03-28 16:05:37 UTC,668108378,668108379,668108380,668108381,668108382,668108383,668108384,668108385,668108386,668108387,push
668105186,0e33379e53f307506d5e95e478e05c4e32d994c8,,master,failed,1376,2020-03-28 15:55:16 UTC,668105187,668105188,668105189,668105190,668105191,668105192,668105193,668105194,push
668104737,16f5507503d33cf20b0d0822ec43343f5713e626,,master,failed,1794,2020-03-28 15:51:09 UTC,668104738,668104739,668104740,668104741,668104742,668104743,668104744,668104745,push
667440529,b6b6f0754b38ce5e4145ccf96577d15f8da556a2,369,master,failed,1348,2020-03-26 20:53:56 UTC,667440530,667440531,667440532,667440533,667440534,667440535,667440536,667440538,pull_request
667437890,c7cf7dc623f01c36f6e5db51f5942cd86ef2cab5,369,master,failed,1879,2020-03-26 20:47:02 UTC,667437891,667437892,667437893,667437894,667437895,667437896,667437897,667437898,pull_request
635520517,fd84f0e9a7bd9b0559de67ed41fed631f2a133d7,,master,passed,1428,2020-01-10 23:52:38 UTC,635520518,635520519,635520520,635520521,635520522,635520523,635520524,635520525,push
635511361,3e867b65230127e8e76e553d170aa8741962895e,364,master,passed,1428,2020-01-10 23:25:09 UTC,635511362,635511363,635511364,635511365,635511366,635511367,635511368,635511369,pull_request
635334546,e4f19c4af0cf7d85345fb10d24fb35079ab32567,,master,passed,1433,2020-01-10 16:06:56 UTC,635334547,635334548,635334549,635334550,635334551,635334552,635334553,635334554,push
632718304,824b877bda885b225b4bb3cb54218625bbe19fdb,,master,passed,1376,2020-01-04 18:52:34 UTC,632718305,632718306,632718307,632718308,632718309,632718310,632718311,632718312,push
630723202,4ba5a6ca6d51ddf2fdce3bf07962b439c00806da,,master,passed,1375,2019-12-29 21:27:44 UTC,630723203,630723204,630723205,630723206,630723207,630723208,630723209,630723210,push
630679595,2e36b21e46e7849b337f19f5d7a8b4bd1961e545,,v4.2.4,passed,1361,2019-12-29 18:36:11 UTC,630679596,630679597,630679598,630679599,630679600,630679601,630679602,630679603,push
630658203,2e36b21e46e7849b337f19f5d7a8b4bd1961e545,,master,passed,1398,2019-12-29 17:11:02 UTC,630658204,630658205,630658206,630658207,630658208,630658209,630658210,630658211,push
630651965,cc6567a1163d6fd1c3555715b4d7488ae2800130,,master,failed,1653,2019-12-29 16:50:10 UTC,630651966,630651967,630651968,630651969,630651970,630651971,630651972,630651973,push
619944090,0372349142ce8ae173775c488c15ce766b7c5e07,,master,passed,1471,2019-12-03 04:25:42 UTC,619944091,619944092,619944093,619944094,619944095,619944096,619944097,619944098,push
619370733,8df3fa483fb88c3f75d13d4aca2755de75dd3309,,master,passed,1489,2019-12-01 23:01:31 UTC,619370734,619370735,619370736,619370737,619370738,619370739,619370740,619370741,push
619367741,3ab578e5e2acf8e09b4f3e4837628ab697d2602b,,master,failed,1509,2019-12-01 22:49:24 UTC,619367742,619367743,619367744,619367745,619367746,619367747,619367748,619367749,push
610638603,ab24f20c2fd9083f02ccbba42361ecf1a6add013,,master,passed,1529,2019-11-12 01:19:24 UTC,610638604,610638605,610638606,610638607,610638608,610638609,610638610,610638611,push
609602602,831917c56641846c38044281ac7dd1f2f14a5ed4,359,master,passed,1517,2019-11-09 10:31:16 UTC,609602603,609602604,609602605,609602606,609602607,609602608,609602609,609602610,pull_request
609602157,cb3330022560a75987a888acb9da059ba9c7d6c4,,lua_install_script_install_new_lua_rocks,passed,1531,2019-11-09 10:27:41 UTC,609602158,609602159,609602160,609602161,609602162,609602163,609602164,609602165,push
609599231,84fb75a09c38a76307ce3d5305085ce95433b691,357,master,passed,1523,2019-11-09 10:15:27 UTC,609599232,609599233,609599234,609599235,609599236,609599237,609599238,609599239,pull_request
609599220,e6ca50d64966d8f6bf14820ba0abaefd14d29d91,,msg_pack,passed,1531,2019-11-09 10:12:04 UTC,609599221,609599222,609599223,609599224,609599225,609599226,609599227,609599228,push
609596692,702d9a1ea2e28674dbe3bd458119cd4e29099c53,357,master,failed,1436,2019-11-09 10:03:23 UTC,609596693,609596695,609596696,609596698,609596699,609596701,609596702,609596703,pull_request
609596681,1decb62b99941455b2a8c2156f5b748c7af339c1,,msg_pack,failed,1490,2019-11-09 09:59:52 UTC,609596682,609596683,609596684,609596685,609596686,609596687,609596688,609596689,push
609340177,8bc976da6dbf4db8f5da5f43eb287eb63b060a4b,,master,passed,1445,2019-11-08 17:39:13 UTC,609340178,609340179,609340180,609340181,609340182,609340183,609340184,609340186,push
609175164,5a1a7503af533c5732ad240a3961b39150edd317,358,master,passed,1459,2019-11-08 10:49:29 UTC,609175165,609175166,609175167,609175168,609175169,609175170,609175171,609175172,pull_request
609174953,179e6c33d2c0f3c50cf9a867ff7c3317a3bae860,,increase_hash_redis_store_save_report_batch_size,passed,1449,2019-11-08 10:46:11 UTC,609174954,609174959,609174960,609174961,609174962,609174963,609174964,609174965,push
608652344,dd36a0b9147a7256ee525ccc8bb30c1acbb38020,357,master,failed,1415,2019-11-07 10:09:24 UTC,608652345,608652346,608652347,608652348,608652349,608652350,608652351,608652352,pull_request
608652312,06e1fbb5f64c28d80513e8e8c268facc09ee64a8,,msg_pack,failed,1413,2019-11-07 10:05:59 UTC,608652313,608652314,608652315,608652316,608652317,608652318,608652319,608652320,push
608527328,224a4284c2d43b21f137f8d3b3ebc562174e3213,357,master,failed,1487,2019-11-07 02:06:07 UTC,608527329,608527330,608527331,608527332,608527333,608527334,608527335,608527336,pull_request
608524020,669f0a1f985c96e9fa4301b94efef3a4df23cdc9,,msg_pack,failed,1419,2019-11-07 01:54:34 UTC,608524022,608524024,608524025,608524026,608524027,608524028,608524029,608524030,push
608523079,b44917cb44d398c9488da534ccf9f8d3cb5c2778,,msg_pack,failed,1491,2019-11-07 01:50:20 UTC,608523080,608523081,608523082,608523084,608523086,608523087,608523088,608523089,push
608129858,efc12f8c9b8cbf216b425172c5e412bd192d9657,,master,failed,1432,2019-11-06 11:01:53 UTC,608129859,608129860,608129861,608129862,608129863,608129864,608129865,608129866,push
607245456,c25f9bc38fd1805dd685540a9d1cc0f0c8532816,,master,passed,1432,2019-11-04 17:12:57 UTC,607245459,607245461,607245463,607245464,607245465,607245466,607245467,607245468,push
606755520,a01a1fa9b779266b152dbc3c8b6afb7e262cb537,355,master,passed,1402,2019-11-03 14:44:46 UTC,606755521,606755522,606755523,606755524,606755525,606755526,606755527,606755528,pull_request
606755438,4a05fc6e5760e80ad676e13afb82b4c9d3554833,,batch_hash_redis_save_report,passed,1394,2019-11-03 14:41:26 UTC,606755439,606755440,606755441,606755442,606755443,606755444,606755445,606755446,push
606484628,3d3feb38f891fb995fb33364bf8caa621222fe83,,master,passed,1766,2019-11-02 16:56:13 UTC,606484629,606484630,606484631,606484632,606484633,606484634,606484635,606484636,push
606426130,75a51ab5b4c4b13825e23c8fdbbeea13b5306d41,354,master,passed,1774,2019-11-02 13:32:39 UTC,606426131,606426134,606426135,606426136,606426137,606426138,606426139,606426140,pull_request
606257215,3c179774e021846c57a4007cd2fe69598bcaf82c,,pipeline_hash_redis_store_coverage,passed,1390,2019-11-01 23:57:55 UTC,606257216,606257217,606257218,606257219,606257220,606257221,606257222,606257223,push
606253930,9bb2af09751cf6e636808b2a72f80e2c6e89ac5e,,pipeline_hash_redis_store_coverage,failed,1824,2019-11-01 23:45:01 UTC,606253950,606253952,606253954,606253955,606253957,606253958,606253960,606253961,push
603693945,96e7f5dd4390a221f833eda2c280907de183ab65,,v4.2.4.rc.3,passed,1427,2019-10-28 02:06:14 UTC,603693946,603693947,603693948,603693949,603693950,603693951,603693952,603693953,push
603693898,96e7f5dd4390a221f833eda2c280907de183ab65,,master,passed,1418,2019-10-28 02:03:01 UTC,603693899,603693900,603693901,603693902,603693903,603693904,603693905,603693906,push
603324515,7783c767e9f0d7adc7491506ff168e21bcf9a101,,master,passed,1438,2019-10-26 19:57:54 UTC,603324516,603324517,603324518,603324519,603324520,603324521,603324522,603324523,push
603320233,2e49f2fdcaccf9518232af806f2f448dfaf8830a,350,master,passed,1447,2019-10-26 19:42:17 UTC,603320234,603320235,603320236,603320237,603320238,603320239,603320240,603320241,pull_request
603319778,f95d14141586aa575fed56fd1688703d09064bfd,,cache_wiggle,passed,1448,2019-10-26 19:38:56 UTC,603319779,603319780,603319781,603319782,603319783,603319784,603319785,603319786,push
602440384,1e8eaf6f84b1a18eae622b4aa880f47cf6934b81,,master,passed,1427,2019-10-24 17:41:59 UTC,602440385,602440386,602440387,602440388,602440389,602440390,602440391,602440392,push
602401486,95d5aa75541fe0bd00409cd1375ccf4b05ef662c,,v4.2.4.rc.2,passed,2095,2019-10-24 16:07:49 UTC,602401488,602401489,602401490,602401491,602401492,602401493,602401494,602401495,push
602398569,a4b242d83475432d2e8a1ad5a2dbbe68fffe2026,349,master,passed,2254,2019-10-24 16:03:05 UTC,602398570,602398571,602398572,602398573,602398574,602398575,602398576,602398577,pull_request
602398418,c5f1486595e5a883d7b8df25a5aca446404f8fb2,,clarify_support,passed,1418,2019-10-24 15:56:58 UTC,602398419,602398420,602398421,602398422,602398423,602398424,602398425,602398426,push
602397931,95d5aa75541fe0bd00409cd1375ccf4b05ef662c,,clarify_support,passed,1403,2019-10-24 15:53:44 UTC,602397932,602397933,602397934,602397935,602397936,602397937,602397938,602397939,push
602122661,95d5aa75541fe0bd00409cd1375ccf4b05ef662c,,master,passed,1396,2019-10-24 02:52:50 UTC,602122662,602122663,602122664,602122665,602122666,602122667,602122668,602122669,push
602119400,6311db06f262608f563c6b462dd8ad046f5b2801,348,master,passed,1399,2019-10-24 02:44:10 UTC,602119401,602119402,602119403,602119404,602119405,602119406,602119407,602119408,pull_request
602119375,9ff42d9de7223bb21d819a21b2c6d823487fd4c9,,fix_redis_out_of_date_file,passed,1414,2019-10-24 02:38:01 UTC,602119376,602119377,602119378,602119379,602119380,602119381,602119382,602119383,push
602118620,ec1172669fc92da9878132c8996786f904c38ac1,348,master,canceled,0,,602118621,602118622,602118623,602118624,602118625,602118626,602118627,602118628,pull_request
602118551,885897c612e11195b9371bc1f5354e0f68610f35,,fix_redis_out_of_date_file,failed,1414,2019-10-24 02:34:54 UTC,602118552,602118553,602118554,602118555,602118556,602118557,602118558,602118559,push
602070465,f514271a2d00c18ec87ce0791bcd536c11cefd0e,348,master,failed,1406,2019-10-23 23:18:54 UTC,602070466,602070467,602070468,602070469,602070470,602070471,602070472,602070473,pull_request
602070218,3f1f37e865c4896527e8770ef2efcd2d7240ab49,,fix_redis_out_of_date_file,failed,1418,2019-10-23 23:15:44 UTC,602070219,602070220,602070221,602070222,602070223,602070224,602070225,602070226,push
602037121,8dd9a3ccffd2bba4a1159d92dc43f6ffe4a363cb,,master,passed,1426,2019-10-23 21:44:02 UTC,602037122,602037123,602037124,602037125,602037126,602037127,602037128,602037129,push
601993487,631c97995ef201b04bbeb33ef630462fad09478e,346,master,passed,1420,2019-10-23 19:57:22 UTC,601993488,601993489,601993490,601993491,601993492,601993493,601993494,601993495,pull_request
601993470,57cfa6fffd4f45dadaa64d6967f933824863a5dc,,fix_ignore_issues,passed,1399,2019-10-23 19:52:41 UTC,601993471,601993472,601993473,601993474,601993475,601993476,601993477,601993478,push
601989121,3edc7248c9f040bbae40d7d7f313ab912022a1db,346,master,errored,1876,2019-10-23 19:42:38 UTC,601989122,601989123,601989124,601989125,601989126,601989127,601989128,601989129,pull_request
601987493,7be6a83c606844867afd4e0a1aa69ce3cc8a6fc2,,fix_ignore_issues,failed,1411,2019-10-23 19:38:43 UTC,601987494,601987495,601987496,601987497,601987498,601987499,601987500,601987501,push
600951650,de060103a2ef2e34543db2b3c7ebcbfcd64df5e6,,master,passed,1414,2019-10-21 20:33:43 UTC,600951651,600951652,600951653,600951654,600951655,600951656,600951657,600951658,push
600861334,856f82eb82f5eb602979d1ee6f6ad736f0f1909c,,master,passed,1417,2019-10-21 17:24:05 UTC,600861335,600861336,600861337,600861338,600861339,600861340,600861341,600861342,push
600858304,d1a673768d0ff28c33f1413fd16b419f5a120954,,master,passed,1432,2019-10-21 17:19:00 UTC,600858305,600858306,600858307,600858308,600858309,600858310,600858311,600858312,push
600546328,17fa8999c3fa9a0262f8552c704dfe1a414e89a6,344,master,passed,1389,2019-10-21 04:33:07 UTC,600546329,600546330,600546331,600546332,600546333,600546334,600546335,600546336,pull_request
600543380,84880dbfccec9da378a05c49f3be744932caad7e,344,master,passed,1392,2019-10-21 04:18:38 UTC,600543381,600543382,600543383,600543384,600543385,600543386,600543387,600543388,pull_request
600464070,e7917fc7c247877db863f130bae2c7784c8d5d72,,v4.2.4.rc.1,passed,1390,2019-10-20 21:48:28 UTC,600464074,600464075,600464076,600464077,600464078,600464080,600464082,600464083,push
600464025,e7917fc7c247877db863f130bae2c7784c8d5d72,,master,passed,1413,2019-10-20 21:45:18 UTC,600464026,600464027,600464028,600464029,600464030,600464031,600464032,600464033,push
600160899,1baa58180f63c69183c00b7286db03ff51316338,,master,passed,1379,2019-10-19 21:20:34 UTC,600160900,600160901,600160902,600160903,600160904,600160905,600160906,600160907,push
599918374,7ce04ee217f750edd413e4a371c474c933615fe6,,master,passed,1422,2019-10-19 00:50:03 UTC,599918375,599918376,599918377,599918378,599918379,599918380,599918381,599918382,push
599911899,9bbb30d3a0be3884dd403b8137b6b707928395ec,343,master,passed,1378,2019-10-19 00:18:36 UTC,599911900,599911901,599911902,599911903,599911904,599911905,599911906,599911907,pull_request
599911885,4688a1f2a265df681cb94b3cf4cab69f090ff70d,,fix_bootup_issues,passed,1371,2019-10-19 00:18:33 UTC,599911886,599911887,599911888,599911889,599911890,599911891,599911892,599911893,push
599899594,9d84240c4f500d776cb1df25a3ba48a1288fc997,343,master,failed,1375,2019-10-18 23:34:13 UTC,599899595,599899596,599899597,599899598,599899599,599899600,599899601,599899602,pull_request
599899563,cd3081ebdc2ce6d614c328364f5332b6a51e33dd,,fix_bootup_issues,failed,1355,2019-10-18 23:31:09 UTC,599899564,599899565,599899566,599899567,599899568,599899569,599899570,599899571,push
599886739,2434423063bfb8239f22941a62720b001e4ed53b,343,master,passed,1372,2019-10-18 22:54:05 UTC,599886740,599886741,599886742,599886743,599886744,599886745,599886746,599886747,pull_request
599886721,9747b9b79bd3b666b923b8d8cfc08675f368e940,,fix_bootup_issues,passed,1406,2019-10-18 22:50:44 UTC,599886722,599886723,599886724,599886725,599886726,599886727,599886728,599886729,push
599825598,3edff13920ce54bb4ea02bdf0804898d8d6bcb20,343,master,passed,1410,2019-10-18 20:26:19 UTC,599825599,599825600,599825601,599825602,599825603,599825604,599825605,599825606,pull_request
599813171,6de0094b8dc04b95cd9dea528a59045c4b3d9cb8,,fix_bootup_issues,passed,1357,2019-10-18 19:58:32 UTC,599813172,599813173,599813174,599813175,599813176,599813177,599813178,599813179,push
599806670,f519145569ee619435935af54e10d7c592c669bf,,fix_bootup_issues,failed,1352,2019-10-18 19:41:22 UTC,599806671,599806672,599806673,599806674,599806675,599806676,599806677,599806678,push
599804591,e556321451a22a5ab1fa719419a5782bec974736,,fix_bootup_issues,failed,1384,2019-10-18 19:35:22 UTC,599804592,599804594,599804595,599804596,599804597,599804599,599804600,599804601,push
599794655,1b0345160d03bd065681fc7c5804caac890b1b95,,fix_bootup_issues,failed,1338,2019-10-18 19:08:57 UTC,599794656,599794657,599794658,599794659,599794660,599794661,599794662,599794665,push
599411456,475660a95359377fc5a7f1e19d8df66ea323d264,,master,passed,1388,2019-10-18 00:12:32 UTC,599411457,599411458,599411459,599411460,599411461,599411462,599411463,599411464,push
599394312,1b3a0cf17efcf18c09f4f17be7077ca665496a58,340,master,passed,1431,2019-10-17 23:04:52 UTC,599394313,599394314,599394315,599394316,599394317,599394318,599394319,599394320,pull_request
599391479,48cf7ec2f0633627af440f2806dedbe099445fb9,,add_file_hash_to_coverage_data,passed,1559,2019-10-17 22:54:36 UTC,599391480,599391481,599391482,599391483,599391484,599391485,599391486,599391487,push
598384870,df49134b0e4e21dc09174609dd2a34d92b472f51,,master,passed,1431,2019-10-15 22:39:06 UTC,598384871,598384872,598384873,598384874,598384875,598384876,598384877,598384878,push
598313826,2a069df3933d2fcc7f09472e54d846916382d778,338,master,passed,2252,2019-10-15 19:39:53 UTC,598313827,598313828,598313829,598313830,598313831,598313832,598313833,598313834,pull_request
598136481,cf378f7da9e91c321cb63866f59958b183ced5ca,,avoid_double_hash_calc,passed,1459,2019-10-15 13:00:42 UTC,598136482,598136483,598136484,598136485,598136486,598136487,598136488,598136489,push
597253006,96884ef37dc77aa051b8634d481054d43b37615d,,master,passed,2074,2019-10-13 13:05:26 UTC,597253007,597253008,597253009,597253010,597253011,597253012,597253013,597253014,push
597239273,5ba06a3dce29d2da38eee21b7868fbc29a8ae062,333,master,passed,1394,2019-10-13 12:03:38 UTC,597239274,597239275,597239276,597239277,597239278,597239279,597239280,597239281,pull_request
597239249,d003766b7ee357359f1e67f958641bf1a4eda685,,cache_lua_installation,passed,1461,2019-10-13 12:00:11 UTC,597239250,597239251,597239252,597239253,597239254,597239255,597239256,597239257,push
597234992,6d2cc6ee16638970fdd4cecf9d73d78bfb0f9794,334,cache_lua_installation,passed,1398,2019-10-13 11:40:12 UTC,597234993,597234994,597234995,597234996,597234997,597234998,597234999,597235000,pull_request
597234974,bcb3af15f195afa8fd80cdaf8a0c4f9991043d41,,use_flushdb,passed,1432,2019-10-13 11:36:54 UTC,597234975,597234976,597234977,597234978,597234979,597234980,597234981,597234982,push
597162934,a64cf921a32e18ec65f13b120083086b14e75f70,334,cache_lua_installation,passed,1395,2019-10-13 03:50:59 UTC,597162935,597162936,597162937,597162938,597162939,597162940,597162941,597162942,pull_request
597162915,b9a4001065c64d7f7336e431fe75c76a448cf8a7,,use_flushdb,passed,1387,2019-10-13 03:47:47 UTC,597162916,597162917,597162918,597162919,597162920,597162921,597162922,597162923,push
597098862,c0f419039b255153f03f76d2566cbb93ada401bb,334,cache_lua_installation,passed,1398,2019-10-12 21:46:49 UTC,597098863,597098864,597098865,597098866,597098867,597098868,597098869,597098870,pull_request
597098853,7f947e8a4df90ae05886269d5784bddd72a8f1bb,,use_flushdb,passed,1425,2019-10-12 21:43:40 UTC,597098854,597098855,597098856,597098857,597098858,597098859,597098860,597098861,push
597083174,c1237771e13382e6f6619ac1f565aaea872ffe5c,334,cache_lua_installation,passed,1430,2019-10-12 20:30:38 UTC,597083175,597083176,597083177,597083178,597083179,597083180,597083181,597083182,pull_request
597083161,73d78e7fec441a7ec3951adb2b0d2150cdabe000,,use_flushdb,passed,1427,2019-10-12 20:27:23 UTC,597083162,597083163,597083164,597083165,597083166,597083167,597083168,597083169,push
597079048,079c82c459d8010336ea7feb47a88bde7875e850,334,cache_lua_installation,passed,1404,2019-10-12 20:13:49 UTC,597079049,597079050,597079051,597079052,597079053,597079054,597079055,597079056,pull_request
597079030,d1834b3ff882faeca0b08b85241ee043355ad550,,use_flushdb,passed,1439,2019-10-12 20:09:24 UTC,597079031,597079032,597079033,597079034,597079035,597079036,597079037,597079038,push
597072394,25d3f7f310b3017ac5af524c11f670c98a8f1c83,334,cache_lua_installation,failed,1428,2019-10-12 20:02:35 UTC,597072395,597072396,597072397,597072398,597072399,597072400,597072401,597072402,pull_request
597072382,6240e66346c118c5a4d989f7da201cfed047c210,,use_flushdb,failed,2086,2019-10-12 19:55:45 UTC,597072383,597072384,597072385,597072386,597072387,597072388,597072389,597072390,push
597072337,a4a18c6634b2226789cdd4cb1b87c31e0f2cbf68,333,master,passed,1449,2019-10-12 19:50:03 UTC,597072338,597072339,597072340,597072341,597072342,597072343,597072344,597072345,pull_request
597072305,076fbc44d1b508cee95ab56640674dc68edf3e75,,cache_lua_installation,failed,1397,2019-10-12 19:43:56 UTC,597072306,597072307,597072308,597072309,597072310,597072311,597072312,597072313,push
597072056,764b2ed9468e0dd0602a51cc66a2df1a0724167b,334,master,failed,1941,2019-10-12 19:39:36 UTC,597072057,597072058,597072059,597072060,597072061,597072062,597072063,597072064,pull_request
597065776,e86cc03e1ba562555be1e762322b3831ce7e838e,,use_flushdb,passed,1958,2019-10-12 19:16:14 UTC,597065777,597065778,597065779,597065780,597065781,597065782,597065783,597065784,push
597065319,6d85f340a06dbb70c60c890b0c601c70fab619e4,,master,passed,1997,2019-10-12 19:11:20 UTC,597065320,597065321,597065322,597065323,597065324,597065325,597065326,597065327,push
597064910,83a62d27e76da9853626198b7024e93cb31e550c,,master,errored,1286,2019-10-12 19:06:49 UTC,597064911,597064912,597064913,597064914,597064915,597064916,597064917,597064918,push
596954925,df2f6bce8c84c5b04659ecd1c2124cd371705b12,333,master,passed,1392,2019-10-12 11:06:39 UTC,596954926,596954927,596954928,596954929,596954930,596954931,596954932,596954933,pull_request
596954914,cd18906b485e529f61f9076d749834e82083aa63,,cache_lua_installation,failed,1422,2019-10-12 11:03:24 UTC,596954915,596954916,596954917,596954918,596954919,596954920,596954921,596954922,push
596853754,9d6b9c436dca2cedf646bf524c7ecbbba350df56,333,master,passed,1408,2019-10-12 01:49:20 UTC,596853755,596853756,596853757,596853758,596853759,596853760,596853761,596853762,pull_request
596853745,b18d1cb2267dfbf3b11eaefa4cb764b168ffce8d,,cache_lua_installation,passed,1418,2019-10-12 01:46:02 UTC,596853746,596853747,596853748,596853749,596853750,596853751,596853752,596853753,push
596850970,fe34cf625bed3f1304d5565c0e636a4aa7b5ad8b,333,master,passed,1490,2019-10-12 01:35:40 UTC,596850971,596850972,596850973,596850974,596850975,596850976,596850977,596850978,pull_request
596850961,9ef876d7cf00fbf773fcfed7702d83b180ca1ac9,,cache_lua_installation,passed,1386,2019-10-12 01:32:24 UTC,596850962,596850963,596850964,596850965,596850966,596850967,596850968,596850969,push
596847945,534488c7f26e05ab90b07354012fa135f11567a1,333,master,failed,2068,2019-10-12 01:20:22 UTC,596847946,596847947,596847948,596847949,596847950,596847951,596847952,596847953,pull_request
596847936,0105dea839b6656923ccd1b2221d6b9bdbac7316,,cache_lua_installation,failed,1653,2019-10-12 01:15:51 UTC,596847937,596847938,596847939,596847940,596847941,596847942,596847943,596847944,push
596846686,6d85f340a06dbb70c60c890b0c601c70fab619e4,,master,canceled,11,2019-10-12 01:07:33 UTC,596846687,596846688,596846689,596846690,596846691,596846692,596846693,596846694,api
596844923,c8d2cd198b0e1ccb475adb25783f337e8831e2ee,333,master,canceled,1220,2019-10-12 01:00:12 UTC,596844924,596844925,596844926,596844927,596844928,596844929,596844930,596844931,pull_request
596844914,734d7ee196b358d9b4861a92f3f026d7f55026b1,,cache_lua_installation,failed,1840,2019-10-12 01:08:07 UTC,596844915,596844916,596844917,596844918,596844919,596844920,596844921,596844922,push
596832770,fef5ded06d80bec3d62b5325f1940f5b52f116df,333,master,failed,1491,2019-10-12 00:06:35 UTC,596832771,596832772,596832773,596832774,596832775,596832776,596832777,596832778,pull_request
596832761,e74e817f6321ed52f1d572a606daab4c38a52315,,cache_lua_installation,failed,1495,2019-10-11 23:59:38 UTC,596832762,596832763,596832764,596832765,596832766,596832767,596832768,596832769,push
596831821,2e8d0bbd0998a176a997cc9290aadd8b4bf7fa1e,333,master,failed,1864,2019-10-11 23:55:26 UTC,596831822,596831823,596831824,596831825,596831826,596831827,596831828,596831829,pull_request
596812779,031e3b65fc2e1dcf16795f7e1b06d8329e13c55c,,cache_lua_installation,passed,1381,2019-10-11 23:48:48 UTC,596812780,596812781,596812782,596812783,596812784,596812785,596812786,596812787,push
596811017,f5c0c596bccb1ed49050d8c6c8774b3ee9049496,,cache_lua_installation,canceled,1344,2019-10-11 22:27:11 UTC,596811018,596811019,596811020,596811021,596811022,596811023,596811024,596811025,push
596725541,6d85f340a06dbb70c60c890b0c601c70fab619e4,,master,passed,2022,2019-10-11 18:25:05 UTC,596725542,596725543,596725544,596725545,596725546,596725547,596725548,596725549,push
596685869,144f0d22b47398b72fb6647aa0fb8d60467aed8c,,master,passed,1964,2019-10-11 16:30:24 UTC,596685870,596685871,596685872,596685873,596685874,596685875,596685876,596685877,push
596544300,d17e34b71407d06f35450610cd893dcda1d56d68,,cache_lua_installation,failed,1548,2019-10-11 11:06:26 UTC,596544301,596544302,596544303,596544305,596544306,596544307,596544308,596544310,push
596543466,a06d4d305eb1d350d20179a4022792276d41d66c,,cache_lua_installation,errored,1187,2019-10-11 11:02:01 UTC,596543467,596543468,596543469,596543470,596543471,596543472,596543473,596543474,push
596391149,70160049b78d2121f95c18eb4d7221be7db0007e,332,master,passed,1941,2019-10-11 01:50:22 UTC,596391150,596391151,596391152,596391153,596391154,596391155,596391156,596391157,pull_request
596391140,4b56babf89b7be99880db86f5f9426824ec5a682,,clean_up_payload,passed,1983,2019-10-11 01:43:41 UTC,596391141,596391142,596391143,596391144,596391145,596391146,596391147,596391148,push
596389500,5bd746b783cc513362fad386dcb29fbb8554ec96,,cache_lua_installation,passed,2040,2019-10-11 10:58:37 UTC,596389501,596389502,596389503,596389504,596389505,596389506,596389507,596389508,push
596387146,36347e83361eab33ab74cbe7d985ff6367388830,332,master,passed,2008,2019-10-11 01:27:48 UTC,596387147,596387148,596387149,596387150,596387151,596387152,596387153,596387154,pull_request
