build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
657000813,08f877e159e3348d151170e9ae5cf2a0de427a53,,pyup-scheduled-update-2020-03-01,canceled,0,,657000814,657000815,657000816,657000817,657000818,657000819,push
657000806,45005e5faa3f09a468983e8347b7a4035cb89c4c,,pyup-scheduled-update-2020-03-01,canceled,0,,657000807,657000808,657000809,657000810,657000811,657000812,push
657000787,3b13b6b55cf9385fcc8e973d198ed0c23fa53b02,,pyup-scheduled-update-2020-03-01,canceled,0,,657000788,657000789,657000790,657000791,657000792,657000793,push
657000780,dd6d6d6bd7c7ba18b032b8ed05f5ab7d3d93ea78,,pyup-scheduled-update-2020-03-01,canceled,0,,657000781,657000782,657000783,657000784,657000785,657000786,push
657000730,1846a5c959d2086286bf8c881b830c7e572f34fb,,pyup-scheduled-update-2020-03-01,canceled,0,,657000731,657000732,657000733,657000734,657000735,657000736,push
657000708,637d0bdb4665211553fd739fc0e63b2188436407,,pyup-scheduled-update-2020-03-01,canceled,0,,657000709,657000710,657000711,657000712,657000713,657000714,push
657000701,aa866e7071df2c0b8a1cffbf820cba0c33770941,,pyup-scheduled-update-2020-03-01,canceled,0,,657000702,657000703,657000704,657000705,657000706,657000707,push
657000692,55cc62351d141d4ed0ed68d348ea12e0a45d5db0,,pyup-scheduled-update-2020-03-01,canceled,0,,657000693,657000694,657000695,657000696,657000697,657000698,push
657000685,7bd663106b79c9b5956db619d642496fd2a0f81d,,pyup-scheduled-update-2020-03-01,canceled,0,,657000686,657000687,657000688,657000689,657000690,657000691,push
657000678,00336c7a0bb1876f011afd1a69788a7293fa8834,,pyup-scheduled-update-2020-03-01,canceled,0,,657000679,657000680,657000681,657000682,657000683,657000684,push
657000661,1f46879df0b47c977a790d934f3a0d4a2c1ae9bd,,pyup-scheduled-update-2020-03-01,canceled,0,,657000662,657000663,657000664,657000665,657000666,657000667,push
657000638,253ff071273a2a98aa8701fc39897e76a6d1d7c4,,pyup-scheduled-update-2020-03-01,canceled,0,,657000639,657000640,657000641,657000642,657000643,657000644,push
657000629,4d35024720fc7bf39f2c30d9643f288ad82ed952,,pyup-scheduled-update-2020-03-01,canceled,0,,657000630,657000631,657000632,657000633,657000634,657000635,push
657000622,314a52b82f8377fb8f7c2c6b292474a0514fb91c,,pyup-scheduled-update-2020-03-01,canceled,0,,657000623,657000624,657000625,657000626,657000627,657000628,push
657000613,36ef9579e57068e9b48dc61c211281c5b7771888,,pyup-scheduled-update-2020-03-01,canceled,0,,657000614,657000615,657000616,657000617,657000618,657000619,push
657000573,dd39793abc628ff950cb38f60e3d369811f04075,,pyup-scheduled-update-2020-03-01,canceled,0,,657000574,657000577,657000579,657000581,657000582,657000583,push
657000565,caf5247b86e5d3fdb855b1e25360db0b5767fb84,,pyup-scheduled-update-2020-03-01,canceled,0,,657000566,657000567,657000568,657000569,657000570,657000571,push
657000558,163796e233e2c938335d3557209f7e241e9dbbc0,,pyup-scheduled-update-2020-03-01,canceled,0,,657000559,657000560,657000561,657000562,657000563,657000564,push
657000551,4f6ebca9e157f8085d6c1b1cd4bb784a7d4e3763,,pyup-scheduled-update-2020-03-01,canceled,0,,657000552,657000553,657000554,657000555,657000556,657000557,push
657000544,9d49780bb1e84f12675e0251bcaacaddfa2d612f,,pyup-scheduled-update-2020-03-01,canceled,0,,657000545,657000546,657000547,657000548,657000549,657000550,push
657000533,0b00ed76bf499e1b4eb06d870f1aef5662dd7195,,pyup-scheduled-update-2020-03-01,canceled,0,,657000534,657000535,657000536,657000537,657000538,657000539,push
657000526,ff40fe733a250938fc4df30775125fbfee34c9df,,pyup-scheduled-update-2020-03-01,canceled,0,,657000527,657000528,657000529,657000530,657000531,657000532,push
657000519,62d6366304450eb74e13212feb6b89df20bd85f6,,pyup-scheduled-update-2020-03-01,canceled,0,,657000520,657000521,657000522,657000523,657000524,657000525,push
657000504,ff0a01a60d48e8bf2ce3fcd95da40d6ec63a10e1,,pyup-scheduled-update-2020-03-01,canceled,0,,657000505,657000506,657000507,657000508,657000509,657000510,push
657000497,92775e2435338a2f4039a01a643b03a95368cb36,,pyup-scheduled-update-2020-03-01,canceled,0,,657000498,657000499,657000500,657000501,657000502,657000503,push
657000490,bd32e9a5e168ba2632102f9c606c7a509b2eef9b,,pyup-scheduled-update-2020-03-01,canceled,0,,657000491,657000492,657000493,657000494,657000495,657000496,push
644908780,bd32e9a5e168ba2632102f9c606c7a509b2eef9b,,master,errored,534,2020-02-01 23:13:11 UTC,644908781,644908782,644908783,644908784,644908785,644908786,push
644831972,92808199d9464bce2cd25830fde97ec059066170,,pyup-scheduled-update-2020-02-01,errored,502,2020-02-01 18:17:51 UTC,644831973,644831974,644831975,644831976,644831977,644831978,push
644831965,19b055826b5462b1962b73ec2a80b88ac7cb3665,,pyup-scheduled-update-2020-02-01,canceled,0,,644831966,644831967,644831968,644831969,644831970,644831971,push
644831908,0d1a9bf0399ba0ff71a16b39b82984beb7881aea,,pyup-scheduled-update-2020-02-01,canceled,0,,644831909,644831910,644831911,644831912,644831913,644831914,push
644831893,655d48d962748974025c3c693877a02bc5ec1ce5,,pyup-scheduled-update-2020-02-01,canceled,0,,644831894,644831895,644831896,644831897,644831898,644831899,push
644831700,795136bf494ecc0aef48cd83aeb1e7cf78cedba6,,pyup-scheduled-update-2020-02-01,errored,537,2020-02-01 18:15:24 UTC,644831701,644831702,644831703,644831704,644831705,644831706,push
644831681,255d984b15b0f79f311b51e276631ce404a8e28d,,pyup-scheduled-update-2020-02-01,canceled,-1,2020-02-01 18:15:05 UTC,644831682,644831683,644831684,644831685,644831686,644831687,push
644831647,a9706c32669e4d3a6cf89e7eaa08455ac614584a,,pyup-scheduled-update-2020-02-01,canceled,0,2020-02-01 18:15:01 UTC,644831648,644831649,644831650,644831651,644831652,644831653,push
644831640,ddc7cb8b1a00927550563ec580b3eb8b39654f0d,,pyup-scheduled-update-2020-02-01,canceled,0,,644831641,644831642,644831643,644831644,644831645,644831646,push
644831633,c347830336852b95368a2a66d8f7e25b3e1e8eb5,,pyup-scheduled-update-2020-02-01,canceled,0,,644831634,644831635,644831636,644831637,644831638,644831639,push
644831626,30c884160c3d55479c55d6e913488149d1c71e3b,,pyup-scheduled-update-2020-02-01,canceled,0,,644831627,644831628,644831629,644831630,644831631,644831632,push
644831619,70cde8eefba0dd4cfc41236e8421f1a92e4ce245,,pyup-scheduled-update-2020-02-01,canceled,0,,644831620,644831621,644831622,644831623,644831624,644831625,push
644831612,fee648ede9219ba9a1ff3c34483b023007d8c9d1,,pyup-scheduled-update-2020-02-01,canceled,0,,644831613,644831614,644831615,644831616,644831617,644831618,push
644831597,ddc69652c5c97df1d3553a05fcdd2ea085713040,,pyup-scheduled-update-2020-02-01,canceled,0,,644831598,644831599,644831600,644831601,644831602,644831603,push
644831586,9f66dd43deb8ad5c0e038468360bc3edca7e42df,,pyup-scheduled-update-2020-02-01,canceled,0,2020-02-01 18:14:42 UTC,644831587,644831588,644831589,644831590,644831591,644831592,push
644831568,db98aca2bba899d248cf3d29155b97b27f30a55d,,pyup-scheduled-update-2020-02-01,canceled,0,,644831569,644831570,644831571,644831572,644831573,644831574,push
644831555,2ae34ba4860b6bfff81063e3c361c77b067c5896,,pyup-scheduled-update-2020-02-01,canceled,0,,644831556,644831557,644831558,644831559,644831560,644831561,push
644831548,e60f29f345d15d579c4ac05dd11697b37ea8c4b0,,pyup-scheduled-update-2020-02-01,canceled,0,,644831549,644831550,644831551,644831552,644831553,644831554,push
644831541,f5aaf6ef70f8e43cd883998462d8f3fb199d6265,,pyup-scheduled-update-2020-02-01,canceled,0,,644831542,644831543,644831544,644831545,644831546,644831547,push
644831534,c3e11520b61b97779eee0804c318a3a7fd21304f,,pyup-scheduled-update-2020-02-01,canceled,0,,644831535,644831536,644831537,644831538,644831539,644831540,push
644831496,728fc72bc2d57d93b80a2cec7f5c282bcd4e1f3e,,pyup-scheduled-update-2020-02-01,canceled,0,,644831497,644831498,644831499,644831500,644831501,644831502,push
644831488,490535acf3e487bf4e11c17bb6d3da65e7702c77,,pyup-scheduled-update-2020-02-01,canceled,0,,644831489,644831490,644831491,644831492,644831493,644831494,push
644831420,0165ee9ae14b81e330470ec907b140a501fb6295,,pyup-scheduled-update-2020-02-01,canceled,0,,644831421,644831422,644831423,644831424,644831425,644831426,push
644831243,b6f7287b54bfc099893dab7163950badc84ac966,,pyup-scheduled-update-2020-02-01,errored,117,2020-02-01 18:13:29 UTC,644831244,644831245,644831246,644831247,644831248,644831249,push
644831231,4e5940b32ea25b3e9989f3a9658d4511242f52f0,,pyup-scheduled-update-2020-02-01,canceled,0,,644831232,644831233,644831234,644831235,644831236,644831237,push
644831213,c2c9699f39be32624def61b2c70f50d62639f4dc,,pyup-scheduled-update-2020-02-01,canceled,0,,644831215,644831216,644831217,644831218,644831219,644831220,push
644831197,d32f7806a49bb5cac0d3a2d9a5bb976a06a9be86,,pyup-scheduled-update-2020-02-01,canceled,0,,644831198,644831199,644831200,644831201,644831202,644831203,push
644831187,092f825556cdbfb658a6f0db9cac666b6f8ed782,,pyup-scheduled-update-2020-02-01,canceled,0,,644831188,644831189,644831190,644831191,644831192,644831193,push
644831176,ffea715e0b46d8570b1b691e49386e56555a148e,,pyup-scheduled-update-2020-02-01,canceled,0,,644831177,644831178,644831179,644831180,644831182,644831183,push
644831157,33223bcbb23b66f1df3560520b93fa21b25c939c,,pyup-scheduled-update-2020-02-01,canceled,0,,644831159,644831160,644831162,644831164,644831167,644831168,push
644831143,c1bb04ea87c2e4dd95d3aaf228f1b4d7d0354491,,pyup-scheduled-update-2020-02-01,canceled,0,,644831144,644831145,644831146,644831147,644831148,644831149,push
644831132,033d5cbed087e3bc7adcaf18911c67381f760f4b,,pyup-scheduled-update-2020-02-01,canceled,0,,644831133,644831134,644831135,644831136,644831137,644831138,push
644831125,9d3b524a0e218328a65fc8e707937072b74f2dd2,,pyup-scheduled-update-2020-02-01,canceled,0,,644831126,644831127,644831128,644831129,644831130,644831131,push
644831112,5411a9f1535f43300f0aee1a051be419109d0085,,pyup-scheduled-update-2020-02-01,canceled,0,,644831113,644831114,644831115,644831116,644831117,644831118,push
644831105,1a8101ba5f5b61ee28915ef0b580bc571786da26,,pyup-scheduled-update-2020-02-01,canceled,0,,644831106,644831107,644831108,644831109,644831110,644831111,push
644831098,bff776cf3d4cf8bac1e0ed6466734d23adaf4fb9,,pyup-scheduled-update-2020-02-01,canceled,0,,644831099,644831100,644831101,644831102,644831103,644831104,push
644831091,fd10c5bd98c43befecc034a2395a1005fb442d7f,,pyup-scheduled-update-2020-02-01,canceled,0,,644831092,644831093,644831094,644831095,644831096,644831097,push
644831084,dc9af12cb956d0e73ac530d17bf1772c9efb78cf,,pyup-scheduled-update-2020-02-01,canceled,0,,644831085,644831086,644831087,644831088,644831089,644831090,push
644831073,7b619307aa25dd7e43c9fde98c61f548043a1747,,pyup-scheduled-update-2020-02-01,canceled,0,,644831074,644831075,644831076,644831077,644831078,644831079,push
644831060,757331f9cfbe8689c2625fd3854732ad877c8f6e,,pyup-scheduled-update-2020-02-01,canceled,0,,644831061,644831062,644831063,644831064,644831065,644831066,push
644831042,60261bc2b30a18b6a87887a5a8735ae063e285cb,,pyup-scheduled-update-2020-02-01,canceled,0,,644831043,644831044,644831045,644831046,644831047,644831048,push
644831035,c8a19ff7246791333806f71e31e2b46b0d3a3787,,pyup-scheduled-update-2020-02-01,canceled,0,,644831036,644831037,644831038,644831039,644831040,644831041,push
644831028,586e443429ecb4f2880df6483d7ae3e87aa4502c,,pyup-scheduled-update-2020-02-01,canceled,0,,644831029,644831030,644831031,644831032,644831033,644831034,push
638027974,c8a19ff7246791333806f71e31e2b46b0d3a3787,,master,errored,620,2020-01-16 16:19:04 UTC,638027975,638027976,638027977,638027978,638027981,638027982,push
638027196,8fe5a327b20b0a349314ecf142e089919e4ed227,659,master,errored,255,2020-01-16 16:13:36 UTC,638027197,638027198,638027199,638027200,638027201,638027202,pull_request
638016542,1f87f48aecdb6e376ad94128d8c710d1a962b650,,master,errored,633,2020-01-16 15:52:24 UTC,638016543,638016544,638016545,638016546,638016547,638016548,push
637985851,e98b0d89e78b49236b3ef1a644596cae650c3706,658,master,errored,511,2020-01-16 14:47:02 UTC,637985852,637985853,637985854,637985855,637985856,637985857,pull_request
