221018366,b268d0922e3be983842cd9d3bce9a0861d3f008b,,0.9.16,passed,65,2017-04-11 16:06:32 UTC,221018368,221018370,push
221014345,0d5a0deac07e4bea822e1350c939f89acb370033,,master,passed,379,2017-04-11 15:59:07 UTC,221014346,221014347,221014348,221014349,221014354,221014355,221014356,221014357,push
221014199,3f7246a6fc7534f0ca3c2cf8d8f8ec461c7fe0c1,,1.0.x,passed,372,2017-04-11 15:55:17 UTC,221014200,221014201,221014202,221014203,221014204,221014205,221014207,221014208,push
221014144,b268d0922e3be983842cd9d3bce9a0861d3f008b,,0.9.x,passed,65,2017-04-11 15:55:55 UTC,221014145,221014146,push
220928032,f2e2359ad03988b8363e0ad6c1acd3fbf42cd7d6,207,0.9.x,passed,63,2017-04-11 12:01:15 UTC,220928033,220928034,pull_request
220927996,31e223a81a2c225fa73b9e819465d458f2eece92,,DZ-0.9.x-0.9.16,passed,62,2017-04-11 12:00:09 UTC,220927997,220927998,push
220927835,b3235a374aa9670ef75e335588e5a614f6a3f8b6,206,1.0.x,passed,662,2017-04-11 11:58:11 UTC,220927836,220927837,220927839,220927841,220927842,220927843,220927844,220927845,pull_request
220927792,b30c6bf5f4cd7835b68cb5a41a5173afaa339fd8,,DZ-1.0.x-1.0.0,passed,358,2017-04-11 11:56:24 UTC,220927793,220927794,220927795,220927796,220927797,220927798,220927799,220927800,push
220927562,b8edb80bacd7eab4c3cb3216b22aa2a6833fe46a,205,master,passed,347,2017-04-11 11:54:58 UTC,220927563,220927564,220927566,220927568,220927569,220927571,220927573,220927576,pull_request
220927506,2607face1234132f9c56daf646f20b96ef63d30b,,DZ-master-1.1.0,passed,300,2017-04-11 11:54:46 UTC,220927507,220927508,220927509,220927510,220927511,220927512,220927513,220927514,push
220631604,f479e11fe25d5a52b36b82f3f70c7c8605cb0e52,,1.0.x,passed,301,2017-04-10 16:48:02 UTC,220631605,220631606,220631607,220631608,220631609,220631610,220631611,220631612,push
220627934,7f8d856ab632bc90826bcb177de9ed64d435c1f8,204,1.0.x,passed,341,2017-04-10 16:36:41 UTC,220627936,220627938,220627939,220627940,220627941,220627942,220627943,220627944,pull_request
220359798,58efdb765d75b70808d4cc059ec5764d549c662f,,master,passed,324,2017-04-09 21:39:19 UTC,220359799,220359800,220359801,220359802,220359803,220359804,220359805,220359806,push
220352577,f991ff799f2f3b2422bb3d1f05c8406aae3f7151,203,master,passed,332,2017-04-09 21:02:58 UTC,220352578,220352579,220352580,220352581,220352582,220352583,220352584,220352585,pull_request
213429858,6e724d90b129dd91ea217d94d5c875c8dda28163,,1.0.0-pre1,passed,398,2017-03-21 14:35:13 UTC,213429859,213429860,213429861,213429862,213429863,213429864,213429865,213429866,push
213429827,6e724d90b129dd91ea217d94d5c875c8dda28163,,1.0.x,passed,329,2017-03-21 14:32:22 UTC,213429828,213429829,213429830,213429831,213429832,213429833,213429836,213429838,push
213428440,91bf925970e43563e3e407e8b33485512f3d7772,,1.0.0-pre1,passed,358,2017-03-21 14:29:01 UTC,213428441,213428442,213428444,213428445,213428446,213428449,213428454,213428455,push
213428413,91bf925970e43563e3e407e8b33485512f3d7772,,1.0.x,passed,335,2017-03-21 14:26:55 UTC,213428414,213428415,213428416,213428417,213428418,213428419,213428420,213428421,push
212764865,91bf925970e43563e3e407e8b33485512f3d7772,,master,passed,311,2017-03-19 19:34:36 UTC,212764866,212764867,212764868,212764869,212764870,212764871,212764872,212764873,push
212761439,6dadbcbf590e98a7b4262300adfb4b03a8994d02,,master,passed,482,2017-03-19 20:37:15 UTC,212761440,212761441,212761442,212761443,212761444,212761445,212761446,212761447,push
212759578,a4263a3f3305b652d33a8a0d941197ff91d62965,,master,passed,179,2017-03-19 19:11:33 UTC,212759579,212759580,212759581,212759582,212759583,push
212564966,8fde18b55ae9ae2b567c7cd52689d8d82d14be50,202,master,passed,185,2017-03-18 22:55:51 UTC,212564967,212564968,212564969,212564970,212564971,pull_request
210600233,f7e05cef81279bde327d8f1501acbf9caf730102,,master,passed,182,2017-03-13 15:29:43 UTC,210600235,210600238,210600239,210600240,210600241,push
210576931,8b91b0d40ebb97b8ee80e72486114059023b8770,201,master,passed,193,2017-03-13 14:23:00 UTC,210576934,210576937,210576944,210576952,210576955,pull_request
210566698,7dc056301a92ea41e4433d21e61f208dfb5d5d89,,master,passed,194,2017-03-13 13:54:52 UTC,210566699,210566700,210566701,210566702,210566703,push
210556771,4395cbd85d2227adf75b30a1f71e5a1cd16fa6d6,200,master,passed,196,2017-03-13 13:23:15 UTC,210556772,210556774,210556776,210556778,210556780,pull_request
210539602,bf2027759d7d5cd9bad30d1cf11d5edc53b1ea0d,,master,passed,193,2017-03-13 12:21:00 UTC,210539603,210539604,210539605,210539606,210539607,push
208758377,3e26e40f7d605605c70c03418fc1cabb84c6cce7,199,master,passed,325,2017-03-19 19:16:19 UTC,208758378,208758384,208758387,208758390,208758397,208758404,208758405,208758407,pull_request
208756333,756dca8620b1a5b30b9b6eecb62bc14dba160e45,199,master,passed,355,2017-03-07 21:46:50 UTC,208756334,208756335,208756336,208756337,208756338,208756339,208756340,208756341,pull_request
208755513,efc8cde54b7d7530e74e78157906cca99d699571,199,master,passed,357,2017-03-07 21:44:22 UTC,208755514,208755515,208755516,208755517,208755518,208755519,208755520,pull_request
208572308,312db3afc5bd98bec7400a8dc5b3f7517638f8df,196,master,passed,207,2017-03-07 12:40:25 UTC,208572309,208572310,208572313,208572314,208572317,pull_request
208265007,f945d98a54719f8b52dad15159737ef69f9b1e94,,master,passed,201,2017-03-06 16:42:05 UTC,208265008,208265009,208265010,208265011,208265012,push
208180626,d9e60e0a037430a5bf44842a3595aad8c06254b0,198,master,passed,189,2017-03-06 12:31:52 UTC,208180627,208180628,208180629,208180630,208180631,pull_request
208151921,1446d64ae31a852b8266e1940f62dd7c8c21d4c3,196,master,passed,238,2017-03-06 10:48:59 UTC,208151924,208151930,208151932,208151933,208151934,pull_request
205814660,b783ab3f577f3f60db607adda241e29b7242bcf4,,master,passed,186,2017-02-27 14:48:17 UTC,205814662,205814666,205814667,205814670,205814672,push
205810474,a02efa5731423373ddf67ebac0958cce17df5a24,195,master,passed,205,2017-02-27 14:36:12 UTC,205810475,205810476,205810477,205810478,205810479,pull_request
204523878,4f2d2ac55efb53009b3e9814547504f55c94af5a,,master,passed,267,2017-02-23 09:48:07 UTC,204523879,204523880,204523881,204523882,204523883,push
204381189,3cd4a7c4e628bcb91d9971c19da626af6c219fab,193,master,passed,206,2017-02-22 22:14:53 UTC,204381190,204381191,204381192,204381195,204381196,pull_request
175012445,4a35c5d78b3f1df518f0393743605ff820ddc8ab,,master,passed,164,2016-11-11 08:51:40 UTC,175012446,175012447,175012448,175012449,175012450,push
174775787,dc1c500df74eef648de454fe347a33d76ea77683,,master,passed,241,2016-11-10 13:32:57 UTC,174775788,174775789,174775790,174775791,174775792,push
174745349,86776863f4db4f22de61f2788d0106f90a1604d4,188,master,passed,210,2016-11-10 11:07:13 UTC,174745350,174745351,174745352,174745353,174745354,pull_request
173233721,ad4c0fe60a1d8b9feabc9f356002837fdfa41a75,187,master,passed,228,2016-11-04 12:36:11 UTC,173233722,173233723,173233724,173233725,173233726,pull_request
170720592,ab6c1f93971d695590dc2cebe81248f8b15075c6,187,master,errored,115,2016-11-04 11:54:30 UTC,170720593,170720594,170720595,170720596,170720597,pull_request
167686943,0ff96849376fa6943214f6634be7225f2f44cd2e,,master,passed,146,2016-10-14 16:06:41 UTC,167686944,167686945,167686946,167686951,167686956,push
167397129,7127c02e5958be9f57077de2a4be255adf277f19,,master,passed,172,2016-10-13 15:48:24 UTC,167397130,167397131,167397132,167397133,167397134,push
165442467,43eb6e8d0fc6394298d10c9e368c16a9208ec1b1,186,master,passed,174,2016-10-06 06:59:49 UTC,165442468,165442469,165442470,165442471,165442472,pull_request
165251713,0d668c164b7389d8c281301ab74ffd46ea8c4164,186,master,passed,206,2016-10-05 14:30:30 UTC,165251715,165251716,165251717,165251719,165251720,pull_request
165028068,9c99fcc3ae58c6e046ef94953f36a631ba194d6c,185,master,passed,173,2016-10-04 18:23:01 UTC,165028069,165028071,165028073,165028074,165028076,pull_request
163937708,5ce9e80921cd8f33ab1797dc5781b0973c68d85c,,master,passed,173,2016-09-30 07:17:19 UTC,163937709,163937710,163937711,163937712,163937713,push
163413149,14c89d31e236c2776e71e70c43c9c40210bb5db2,183,master,passed,183,2016-09-28 14:11:58 UTC,163413150,163413151,163413152,163413153,163413154,pull_request
163410777,123c17b91a106fd65d70c6a237d328e391d3e971,183,master,passed,236,2016-09-28 14:03:44 UTC,163410778,163410779,163410780,163410781,163410782,pull_request
163393031,8043dac8fe233c677be0aceedfc9455ec6bfb958,183,master,passed,201,2016-09-28 13:10:25 UTC,163393034,163393039,163393040,163393041,163393042,pull_request
163111251,7627589998eb3c4042df45a4ad484e4cc208051c,,master,passed,188,2016-09-27 14:15:57 UTC,163111252,163111253,163111254,163111255,163111256,push
162783391,153d1c37ca70507cbe761d794bc452659c2216c0,181,master,passed,199,2016-09-26 13:38:05 UTC,162783392,162783394,162783395,162783396,162783398,pull_request
162745547,153d1c37ca70507cbe761d794bc452659c2216c0,181,master,passed,178,2016-09-26 10:38:36 UTC,162745548,162745549,162745550,162745551,162745552,pull_request
159711199,78f761c8377c4ec64be1ab62333eb8f9b46a8c53,,master,passed,167,2016-09-13 20:45:30 UTC,159711201,159711203,159711205,159711208,159711209,push
159708262,5b9f03b897804eb45946a5641e5e7ea97b4f3346,178,master,passed,184,2016-09-13 20:33:38 UTC,159708263,159708264,159708265,159708266,159708267,pull_request
157670853,e8e0b83a58423e5dcdfa5ca76257a46eea640c8c,177,master,passed,165,2016-09-05 15:47:49 UTC,157670855,157670856,157670857,157670858,157670859,pull_request
156254771,125a131a7f63fa964a120f513516872a48575cf7,176,master,passed,214,2016-08-30 15:19:42 UTC,156254772,156254773,156254774,156254775,156254776,pull_request
150330050,f10aac637d952405ed764efd36caf0374e9736c6,,0.9.x,passed,63,2016-08-06 21:26:14 UTC,150330051,150330052,push
150328486,977df594afb0e29a6a60f1a404f3de233d95491e,175,0.9.x,passed,46,2016-08-06 21:11:34 UTC,150328487,150328488,pull_request
149994943,70cad6c81617455784ad4d7fad2d3740dcb450cc,,master,passed,173,2016-08-05 08:49:51 UTC,149994944,149994945,149994946,149994947,149994948,push
149994409,46836d74e983e8007e64da11c450e4d340d61c31,,master,passed,172,2016-08-05 08:48:00 UTC,149994410,149994411,149994412,149994413,149994414,push
149994021,b2c794e3bab11d1addb5c66bbf76dd152ff4375a,,master,passed,328,2016-08-05 08:46:55 UTC,149994022,149994023,149994024,149994025,149994026,push
149993607,41834ab7e485aed527b7c0a09a048f098d8946fe,,0.9.x,passed,51,2016-08-05 08:47:27 UTC,149993608,149993609,push
149993573,81818474617a3e10720870bfdba3e27c5998330f,,master,passed,212,2016-08-05 08:45:47 UTC,149993574,149993575,149993576,149993577,149993578,push
149993428,1f2578f2820c70b5a0e82d7457a112ed1a3491f8,,master,passed,186,2016-08-05 08:44:59 UTC,149993429,149993430,149993433,149993434,149993435,push
149993408,3842535f689282e9fff3d180dce6b0fedfb5c932,,master,passed,215,2016-08-05 08:43:47 UTC,149993409,149993410,149993411,149993412,149993413,push
149993310,876382fb8acdbeef0a19695c23a9ea89271d224b,,master,passed,234,2016-08-05 08:42:09 UTC,149993311,149993312,149993313,149993314,149993315,push
149993218,507f85575b94349edf84cb91ad50da7373c5a9b4,,master,passed,164,2016-08-05 08:41:00 UTC,149993219,149993220,149993221,149993222,149993223,push
149993010,093fb50d11d30e69b768ec41f88f986fae502138,,master,passed,171,2016-08-05 08:40:15 UTC,149993011,149993012,149993013,149993014,149993015,push
149317822,2250e63c5ee8c533b6e8ff8b6c4e7eb95af9e771,76,master,passed,161,2016-08-02 21:56:33 UTC,149317823,149317825,149317826,149317827,149317828,pull_request
149230410,b9fb5c34ebf693d0fe8d2d4b81f5e36b739558a0,174,master,passed,163,2016-08-02 16:01:51 UTC,149230411,149230412,149230413,149230414,149230415,pull_request
149224732,c2c51fec04c7397ea6c1882f783d429edf15520c,174,master,failed,170,2016-08-02 15:42:45 UTC,149224733,149224734,149224735,149224736,149224737,pull_request
146331122,69608be65bec80aac5bca72855e893f442424690,173,0.9.x,passed,58,2016-07-21 09:48:22 UTC,146331123,146331124,pull_request
143058238,6d9a9ecba09eefa91721c29e772f33c70d632e94,,master,passed,186,2016-07-07 14:14:37 UTC,143058239,143058240,143058241,143058243,143058244,push
143055546,8bdc98380b348ba9e8f89768419f2c468654f698,172,master,passed,169,2016-07-07 14:03:53 UTC,143055547,143055548,143055549,143055550,143055551,pull_request
140599226,a7b71d71a0e2ad51122bec5a7c6cecfda32f7290,169,master,passed,160,2016-06-27 17:59:28 UTC,140599227,140599228,140599229,140599230,140599231,pull_request
140558059,b9bdbadead0a20ba5bd9fd6effa494a6f7bf4e76,170,master,passed,231,2016-06-27 15:07:26 UTC,140558060,140558061,140558062,140558063,140558064,pull_request
139603588,6904ca356a16c79a42e6df9ab0891f9aa8d8e797,169,master,passed,210,2016-06-22 21:13:24 UTC,139603589,139603590,139603591,139603592,139603593,pull_request
139598162,d229bdf1f1ce4b6dc0c89900a25b5babcea856dc,169,master,passed,156,2016-06-22 20:56:02 UTC,139598163,139598164,139598166,139598167,139598168,pull_request
133433454,d5dc6a07d4bfe13a14db74b595740cdc22d18531,,master,passed,157,2016-05-27 17:05:45 UTC,133433455,133433456,133433457,133433458,133433459,push
133388311,dc7a04c1653ed43cceee7c8a13b3b3e1c16288eb,167,master,passed,172,2016-05-27 13:55:35 UTC,133388313,133388315,133388324,133388327,133388331,pull_request
133089563,cd6090c73bee6d75b1cdd242dd5fffa6c6bd0087,167,master,passed,161,2016-05-26 11:49:25 UTC,133089564,133089565,133089566,133089567,133089568,pull_request
132876239,2e02ecec04c9d4ad16582bb72bdbe143df2dbbd1,,master,passed,157,2016-05-25 15:39:38 UTC,132876240,132876241,132876242,132876243,132876244,push
124356644,6b14c3e9be9ae0f72a61b72a98f09e8a20234b83,161,master,passed,134,2016-04-20 01:26:38 UTC,124356645,124356646,124356647,124356648,124356649,pull_request
123102588,7c8702a7275c4e76af77e0869dd4114eb45e3d7e,,master,passed,163,2016-04-14 16:22:11 UTC,123102589,123102590,123102591,123102592,123102593,push
121491977,4323a85f811b16d41832c8a0b8e3f59c3b90853c,162,master,passed,143,2016-04-07 17:48:27 UTC,121491978,121491979,121491980,121491981,121491982,pull_request
121490608,343685b4cd8951ab60049b30f5faaa4bcb111371,162,master,failed,160,2016-04-07 17:43:00 UTC,121490609,121490610,121490611,121490612,121490613,pull_request
118369314,30f8912c9005376bcb229ba63ba8f74041a9ae4d,,master,passed,159,2016-03-24 23:08:23 UTC,118369315,118369317,118369318,118369320,118369321,push
118369300,d3e9183b0e750d1cc0d6890bd55c9a78adfaaaca,43,master,errored,118,2016-03-24 23:07:52 UTC,118369301,118369302,118369303,118369304,118369305,pull_request
117383490,88e4fc1045e498a11cac3e862df234600abf2b38,162,master,passed,166,2016-03-21 06:30:26 UTC,117383491,117383492,117383493,117383494,117383495,pull_request
114306274,1d5f068edb7c532785d2babef4e748a9e71f5f6a,161,master,passed,163,2016-03-07 18:04:03 UTC,114306275,114306276,114306277,114306278,114306279,pull_request
106704366,7597a5746f44be554bc658eae19c15e959330f53,156,master,passed,82,2016-02-03 10:48:51 UTC,106704367,106704368,106704369,106704370,106704371,pull_request
104318250,6c281cd0620f50b050447809bb10135855daf1e5,155,master,passed,83,2016-01-23 18:10:34 UTC,104318251,104318252,104318253,104318254,104318255,pull_request
100378740,ae131d89330a041c2936309fc55702e2b0240042,154,master,passed,80,2016-01-05 16:10:33 UTC,100378741,100378742,100378743,100378744,100378745,pull_request
100374727,401f027896fa3f01e3e886fc6483f6b8b1e6a751,153,master,passed,90,2016-01-05 15:56:00 UTC,100374729,100374730,100374731,100374732,100374733,pull_request
95682108,28763cd32f148833a71921510349a4298c1722e6,151,master,passed,104,2016-08-02 16:26:33 UTC,95682109,95682110,95682111,95682112,95682113,pull_request
95113069,876f2eb966a3f3a26923601cfc6495b9ae742e94,,master,passed,78,2015-12-05 22:48:38 UTC,95113070,95113071,95113072,95113073,95113074,push
95113055,d854290e627be211ea927b953e66e483212c0be3,,0.9.x,passed,8,2015-12-05 22:49:16 UTC,95113057,95113059,push
95112852,cdcc27ff6492c4d8ad842abaa9ef3d4ae7d950dd,150,0.9.x,passed,10,2015-12-05 22:47:38 UTC,95112853,95112854,pull_request
95112846,18edb139b4c63351fdeafefdca4ce9fb0f3f686f,149,master,passed,82,2015-12-05 22:46:22 UTC,95112847,95112848,95112849,95112850,95112851,pull_request
93571595,b7dbc7c2d1867b988f753bd6622a5fb66dc8c41f,,0.9.15,passed,19,2015-11-27 18:42:23 UTC,93571596,93571597,93571600,push
93570879,b7dbc7c2d1867b988f753bd6622a5fb66dc8c41f,,0.9.x,passed,17,2015-11-27 18:38:00 UTC,93570880,93570881,93570882,push
93568710,824d07b65cb3c6e552259735f407571b59290833,147,0.9.x,passed,18,2015-11-27 18:26:51 UTC,93568711,93568712,93568713,pull_request
92787468,ccf87595c5b648893682620752000b8cd0d00968,146,master,passed,88,2015-11-23 19:54:42 UTC,92787475,92787478,92787479,92787480,92787481,92787482,pull_request
92457549,c63a839abd2b57ecce05738b778e0e20af1b3ff6,,0.9.x,passed,17,2015-11-21 17:33:39 UTC,92457550,92457551,92457552,push
92457297,a539904ddf3b94744edfe9ef121acec75339bbec,145,0.9.x,passed,27,2015-11-21 17:31:05 UTC,92457298,92457299,92457300,pull_request
91640727,d303c3e9b4dae7114b02b5eebacf9c4633b1a6a6,143,master,passed,141,2015-11-17 17:30:41 UTC,91640729,91640732,91640735,91640743,91640745,91640746,pull_request
91407821,38281a5139c2d5f39569d31c8cb7462bff7a815f,142,master,failed,74,2015-11-16 16:02:21 UTC,91407822,91407823,91407824,91407825,91407826,91407827,pull_request
89781016,ec01d5b8fe395aa2a9f1862340ae68fc71d5e357,,0.9.x,passed,17,2015-11-07 05:43:42 UTC,89781017,89781018,89781019,push
89780981,ec01d5b8fe395aa2a9f1862340ae68fc71d5e357,,0.9.14,passed,16,2015-11-07 05:43:11 UTC,89780982,89780983,89780984,push
89779571,54e9cc7dccce7333a362a0626f453419ff093330,,0.9.14,passed,16,2015-11-07 05:14:30 UTC,89779572,89779573,89779574,push
86622645,13f15a4aa5fcac2ed147854a732f9508f1f1dd8c,,master,passed,107,2015-10-21 13:50:57 UTC,86622646,86622647,86622648,86622649,86622650,86622651,push
86467863,ab145cb28b91d65915005eb13293390077e9fad6,141,master,passed,90,2015-10-20 19:10:24 UTC,86467864,86467865,86467866,86467868,86467869,86467870,pull_request
86365268,0e0f3bb9793835eb54720458da19364c7baea6a7,141,master,failed,85,2015-10-20 10:01:00 UTC,86365269,86365270,86365271,86365272,86365273,86365274,pull_request
86323898,7055c168b5615ae54e87693958275e054c913391,,master,passed,72,2015-10-20 03:41:29 UTC,86323899,86323900,86323901,86323902,86323903,86323904,push
86323848,54e9cc7dccce7333a362a0626f453419ff093330,,0.9.x,passed,16,2015-10-20 03:41:46 UTC,86323849,86323850,86323851,push
86323824,5fd40688dfc4cc56501b36fa2f81e845a293ac17,140,master,passed,77,2015-10-20 03:40:37 UTC,86323825,86323826,86323827,86323828,86323829,86323830,pull_request
86323731,6650e3bf52dd6ef307b1f51e42d470ea82cc5061,139,0.9.x,passed,19,2015-10-20 03:39:41 UTC,86323732,86323733,86323734,pull_request
86323362,be12ee7c1b6dba08a652755694e273b551640b02,,0.9.x,passed,19,2015-10-20 03:34:44 UTC,86323363,86323364,86323365,push
84567550,be3fb14206b6f40b1dc3e1a2a7d50fef1c2b9ab9,137,master,passed,100,2015-10-09 19:18:23 UTC,84567551,84567552,84567553,84567554,84567555,84567556,pull_request
84566218,150fa92426bffbaefdea3948b363f3d0805d469d,137,master,passed,96,2015-10-09 19:10:30 UTC,84566219,84566220,84566221,84566222,84566223,84566224,pull_request
84562915,f7808e31d400ec06a7ef771e37df52efea49416a,137,master,passed,93,2015-10-09 18:50:03 UTC,84562916,84562917,84562918,84562919,84562920,84562921,pull_request
84522879,a48f608eb23cde879de0ad51214d1a5ddcea1027,,master,passed,99,2015-10-09 15:07:53 UTC,84522880,84522881,84522882,84522883,84522884,84522885,push
84522254,a36b28d27c9fe5c89e7e41f8cd2b7e7ed057549a,138,master,passed,108,2015-10-09 15:05:07 UTC,84522255,84522256,84522257,84522258,84522259,84522260,pull_request
84521616,daf3503e4d4ba0684bc40f941e51ff47efc8fc57,138,master,passed,149,2015-10-09 15:02:07 UTC,84521618,84521619,84521620,84521621,84521623,84521624,pull_request
84520915,789fdab41ce505f9fdc7da9fbf429d0e78e7d060,138,master,failed,100,2015-10-09 14:58:02 UTC,84520916,84520917,84520918,84520919,84520920,84520921,pull_request
84517816,0c8ee64663561aaf2d5e81670aad2c3738cacc7f,138,master,failed,101,2015-10-09 14:43:34 UTC,84517817,84517818,84517819,84517820,84517821,84517822,pull_request
84516286,6d01e49ecb360b77751259c6de09fb7aa1433ddb,138,master,failed,103,2015-10-09 14:36:37 UTC,84516287,84516289,84516290,84516291,84516293,84516295,pull_request
84514199,54a4631c1984243480fbb240f0f074b869c5d052,138,master,failed,93,2015-10-09 14:25:47 UTC,84514201,84514205,84514207,84514213,84514218,84514220,pull_request
84513620,e30b9bad82701101a9871e0e02d2a9f6051e7956,138,master,failed,88,2015-10-09 14:22:42 UTC,84513621,84513623,84513625,84513627,84513629,84513630,pull_request
84508167,1886bc5c3df7caf963c126efe82aac02f18b5d72,137,master,failed,93,2015-10-09 13:53:33 UTC,84508168,84508169,84508170,84508171,84508172,84508173,pull_request
84373613,4ccad52ca3ef2ac7bf7b9210079356f3bb4fef36,136,0.9.x,passed,23,2015-10-08 19:44:48 UTC,84373614,84373616,84373618,pull_request
80051054,11ca5a80c1aae552a7f43dc9097fc7e25170c0d2,,master,passed,118,2015-09-13 01:43:11 UTC,80051055,80051056,80051057,80051058,80051059,80051060,push
68201013,a650c85b5eff9082e74786033978916a1fa35b42,76,master,passed,115,2015-06-24 18:17:24 UTC,68201014,68201015,68201017,68201018,68201019,68201020,pull_request
68199016,7053a0ec60f06ffa5fcafb08696fcb7608f55184,76,master,passed,127,2015-06-24 18:06:57 UTC,68199017,68199018,68199019,68199020,68199021,68199022,pull_request
68192782,780a47225bc67f378ac4475586e2de9d860cc8f1,134,master,passed,128,2015-06-24 17:25:57 UTC,68192783,68192784,68192786,68192787,68192788,68192789,pull_request
68107845,1e96c0cd1dc0b361177c585033cfbbb5711a191f,,master,passed,113,2015-06-24 05:36:49 UTC,68107846,68107847,68107848,68107849,68107850,68107851,push
67284410,75e35fd1ae81138c9129a279414b43bf27e6a91d,,master,passed,114,2015-06-17 22:35:13 UTC,67284411,67284412,67284413,67284414,67284415,67284416,push
67281960,c0ec835a76bb6d1e5a7ff47e2dbe431dea0cfcd7,92,master,passed,127,2015-06-17 22:20:20 UTC,67281961,67281962,67281963,67281964,67281965,67281966,pull_request
67254262,0fc1ea3ceb5f4837893989b80c0445180a103dc5,,0.9.x,passed,25,2015-06-17 19:40:46 UTC,67254263,67254264,67254265,push
67232917,4a1a61578b04adf17cb07f7b5fe59a913d28c311,,master,passed,124,2015-06-17 17:14:51 UTC,67232918,67232919,67232920,67232921,67232922,67232923,push
67187532,499938fd8b0b31e35c295ed19ad4b58bbaf4560f,70,master,passed,118,2015-06-17 12:30:28 UTC,67187533,67187534,67187535,67187536,67187539,67187542,pull_request
67155134,013095706ec4455f573a0e86cb630721479000bc,70,master,passed,132,2015-06-17 08:16:40 UTC,67155135,67155136,67155137,67155138,67155139,67155140,pull_request
67154922,59e274d1f9d9cec011b1a247a40950e918252962,70,master,passed,160,2015-06-17 08:14:17 UTC,67154923,67154924,67154926,67154927,67154928,67154929,pull_request
67153939,7685328237c9e585daed32802465a779e065d058,70,master,passed,163,2015-06-17 08:04:24 UTC,67153942,67153943,67153944,67153945,67153946,67153948,pull_request
67152517,5aed493f17c9d41fe1ba22a53f42ca03051b4a5c,70,master,failed,136,2015-06-17 07:53:23 UTC,67152518,67152519,67152520,67152521,67152522,67152523,pull_request
67152100,49b802abbfb89dc60eb137f69c8e28750869673c,70,master,failed,122,2015-06-17 07:49:40 UTC,67152101,67152102,67152103,67152104,67152105,67152106,pull_request
67152032,f8798f68142467f4ff16b5b7a36c5ee9a66ffa0d,70,master,failed,119,2015-06-17 07:50:25 UTC,67152033,67152034,67152035,67152036,67152037,67152039,pull_request
67108565,65a167261126613b39eb6c3322bb6deec1f98c7d,,master,passed,87,2015-06-16 22:31:55 UTC,67108566,67108567,67108568,push
67107491,0b66a616899ee5c79aa1b3b63a16e9653de1769f,,0.9.x,passed,29,2015-06-16 23:16:39 UTC,67107494,67107496,67107497,push
67106362,c2c30ef228330cd3a68cb4cab6c980a5ec2d49e9,,master,passed,76,2015-06-16 22:26:52 UTC,67106363,67106364,67106365,push
67106319,b70f5d0eeffe30acf01c4b2cc94cbfa308f41d18,,0.9.x,passed,28,2015-06-16 22:43:12 UTC,67106322,67106323,67106328,push
67106098,81e893691457c3c381a8c721a1c62705ccb2bb9c,,0.9.x,passed,18,2015-06-16 22:25:25 UTC,67106099,67106100,67106101,push
66598971,9dda5c5e5d0e165ccbb75f30f32454c391e7e399,132,0.9.x,passed,26,2015-06-12 20:22:07 UTC,66598973,66598974,66598975,pull_request
65785703,041870612cc44151efaf5dc5cc2eacedf88e56d1,131,0.9.x,passed,16,2015-06-07 16:37:26 UTC,65785704,65785705,65785706,pull_request
65785200,11490ff294f47d449bca1d920889d907c9c4ba6a,130,master,passed,74,2015-06-07 16:29:42 UTC,65785201,65785202,65785203,pull_request
57984941,b0337a2ff8af5599889b5bd8a599f99dd1379bb5,,master,passed,62,2015-04-10 17:47:11 UTC,57984942,57984944,57984946,push
54542108,2a9b873e22ef75b5ab20018e174e1e59f013fd82,,feature/py3,passed,51,2015-03-16 09:39:57 UTC,54542110,54542112,54542114,54542116,54542118,54542120,push
53473168,4e75979cc33468909e02b7fb2ec19664f38b448f,126,master,passed,81,2015-03-07 17:42:12 UTC,53473169,53473170,53473171,pull_request
53466032,2ac8796f15e7b93dda6684e6f640348b622da96d,125,master,passed,74,2015-03-07 16:15:31 UTC,53466033,53466034,53466035,pull_request
52101088,3cf4010cfb78ad2392792cd9f54905546f68bb1f,123,0.9.x,passed,17,2015-02-25 08:22:33 UTC,52101089,52101090,52101091,pull_request
52101038,e20eeb43326c65ca82780de98a1b0e7a657eb7ea,122,master,passed,72,2015-02-25 08:21:59 UTC,52101039,52101040,52101041,pull_request
52100889,81c3637a9efe3b7187f78e4bb76039911d9d2b7a,123,0.9.x,passed,15,2015-02-25 08:19:29 UTC,52100890,52100891,52100892,pull_request
52100700,17682648709f7b6819d6f50e41751da9eb5f9cb5,122,master,passed,73,2015-02-25 08:16:40 UTC,52100701,52100702,52100703,pull_request
50019366,c9e102fd89f1e1d1591a7d59fad135f840cfc16d,120,master,passed,69,2015-02-09 06:09:21 UTC,50019367,50019368,50019369,pull_request
49469923,9d091ea90973481af2799928a3d9b212beb74728,120,master,passed,69,2015-02-04 15:30:15 UTC,49469924,49469925,49469926,pull_request
48869594,4424fe12afedc527480c52f604a69d5bea778ad4,120,master,passed,61,2015-01-30 08:58:42 UTC,48869595,48869596,48869597,pull_request
48721673,c9347927423cc88f10ebd7dff7fc965b0306f256,,master,passed,60,2015-01-29 05:26:36 UTC,48721674,48721675,48721676,push
48718462,314a579757ac9f41a6488c38b4f9f14a2539751b,119,0.9.x,passed,23,2015-01-29 04:30:36 UTC,48718463,48718465,48718466,pull_request
