build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
670611563,e89f2bd143e0e8ad17e3804a35fb6e18604f7926,532,master,passed,1739,2020-04-03 15:03:15 UTC,670611564,670611565,670611566,670611567,670611568,670611569,670611570,670611571,670611572,670611573,670611574,670611575,670611576,670611577,670611578,670611579,670611580,670611581,670611582,670611583,670611584,pull_request
670611135,c6750baa0a1ac394b5456281e619344f3156caaf,,fix-issue518,passed,1704,2020-04-03 14:56:47 UTC,670611136,670611137,670611138,670611139,670611140,670611141,670611142,670611143,670611144,670611145,670611146,670611147,670611148,670611149,670611150,670611151,670611152,670611153,670611154,670611155,670611156,push
669943327,7d9c1e11c21b17b56f1de46043a3dfb280f76108,,master,passed,1684,2020-04-02 00:38:18 UTC,669943332,669943336,669943341,669943345,669943347,669943348,669943350,669943351,669943352,669943353,669943355,669943357,669943359,669943362,669943365,669943366,669943367,669943368,669943369,669943370,669943371,push
669544912,5e5349a8dd7ae3a41bfed0d06ee9b80883fc5c33,530,master,passed,1709,2020-04-01 05:17:32 UTC,669544913,669544914,669544915,669544916,669544917,669544918,669544919,669544920,669544921,669544922,669544923,669544924,669544925,669544926,669544927,669544928,669544929,669544930,669544931,669544932,669544933,pull_request
669543580,3a89645ae44375d080110f2ebac0c77501a8af1e,,fix-issue529,passed,1700,2020-04-01 05:09:23 UTC,669543581,669543582,669543583,669543584,669543585,669543586,669543587,669543588,669543589,669543590,669543591,669543592,669543593,669543594,669543595,669543596,669543597,669543598,669543599,669543600,669543601,push
666435631,ef15dd5ff98316d460795b54cafaff079f05458a,,master,passed,1705,2020-03-24 17:04:16 UTC,666435632,666435633,666435634,666435635,666435636,666435637,666435638,666435639,666435640,666435641,666435642,666435643,666435644,666435645,666435646,666435647,666435648,666435649,666435650,666435651,666435652,cron
660884063,ef15dd5ff98316d460795b54cafaff079f05458a,,master,passed,1677,2020-03-11 01:10:14 UTC,660884064,660884065,660884066,660884067,660884068,660884069,660884070,660884071,660884072,660884073,660884074,660884075,660884076,660884077,660884078,660884079,660884080,660884081,660884082,660884083,660884084,push
659646801,381bdc8ad3027474f9e307280b526d5a1a08e0da,525,master,passed,1675,2020-03-07 22:04:29 UTC,659646802,659646803,659646804,659646805,659646806,659646807,659646808,659646809,659646810,659646811,659646812,659646813,659646814,659646815,659646816,659646817,659646818,659646819,659646820,659646821,659646822,pull_request
655265198,636e548e034c1d495a6b889dafd0e07718c5161c,525,master,passed,1751,2020-02-26 09:23:59 UTC,655265199,655265200,655265201,655265202,655265203,655265204,655265205,655265206,655265207,655265208,655265209,655265210,655265211,655265212,655265213,655265214,655265215,655265216,655265217,655265218,655265219,pull_request
654504301,fded37be13c10389296ae174c603a77bacee22ee,,master,passed,1738,2020-02-24 17:03:40 UTC,654504303,654504305,654504307,654504309,654504312,654504316,654504318,654504319,654504321,654504323,654504326,654504329,654504330,654504331,654504333,654504334,654504337,654504339,654504341,654504344,654504346,cron
652959465,fded37be13c10389296ae174c603a77bacee22ee,,master,passed,1763,2020-02-20 12:17:11 UTC,652959469,652959470,652959471,652959472,652959473,652959474,652959475,652959476,652959477,652959478,652959479,652959480,652959481,652959482,652959483,652959484,652959485,652959486,652959487,652959488,652959489,push
652944745,54a2bc7c40f8c07632394ae201d3c1ec8ea340b2,526,master,passed,1712,2020-02-20 11:39:51 UTC,652944746,652944747,652944748,652944749,652944750,652944751,652944752,652944753,652944754,652944755,652944756,652944757,652944758,652944759,652944760,652944761,652944762,652944763,652944764,652944765,652944766,pull_request
652550906,3ae301d80e6bd0616702dab23d5514af64aa142a,526,master,passed,1747,2020-02-19 16:14:52 UTC,652550907,652550908,652550909,652550910,652550911,652550912,652550913,652550914,652550915,652550916,652550917,652550918,652550919,652550920,652550921,652550922,652550924,652550925,652550926,652550928,652550929,pull_request
651481238,e7352cc64decb50817922e4e44b00048a543e065,525,master,passed,1744,2020-02-17 12:27:50 UTC,651481239,651481240,651481241,651481242,651481243,651481244,651481245,651481246,651481247,651481248,651481249,651481250,651481251,651481252,651481253,651481254,651481255,651481256,651481257,651481258,651481259,pull_request
641443136,107e29dce22c7b367a36633a78735278e4ad4288,,master,passed,1699,2020-01-24 17:03:23 UTC,641443137,641443138,641443139,641443140,641443141,641443142,641443143,641443144,641443145,641443146,641443147,641443148,641443149,641443150,641443151,641443152,641443153,641443154,641443155,641443156,641443157,cron
639499282,107e29dce22c7b367a36633a78735278e4ad4288,,v1.5,passed,1686,2020-01-20 14:15:21 UTC,639499283,639499284,639499285,639499286,639499287,639499288,639499289,639499290,639499291,639499292,639499293,639499294,639499295,639499296,639499297,639499298,639499299,639499300,639499301,639499302,639499303,push
639499244,107e29dce22c7b367a36633a78735278e4ad4288,,master,passed,1723,2020-01-20 14:09:05 UTC,639499245,639499246,639499247,639499248,639499249,639499250,639499251,639499252,639499253,639499254,639499255,639499256,639499257,639499258,639499259,639499260,639499261,639499262,639499263,639499264,639499265,push
638793501,5dfc66243cf38ac52def1eb69f33b6eace710356,,master,passed,1641,2020-01-18 11:13:18 UTC,638793502,638793503,638793504,638793505,638793506,638793507,638793508,638793509,638793510,638793511,638793512,638793513,638793514,638793515,638793516,638793517,638793518,638793519,638793520,638793521,638793522,push
638615757,d63d1ce0f62e1bcc08a8c16ef59844afb2f6a2f9,517,master,passed,1712,2020-01-17 20:44:21 UTC,638615758,638615759,638615760,638615761,638615762,638615763,638615764,638615765,638615766,638615767,638615768,638615769,638615770,638615771,638615772,638615773,638615774,638615775,638615776,638615777,638615778,pull_request
632657618,82995a6c18abe229ec44e203704a0f34df74f3e3,,master,passed,1641,2020-01-04 14:50:57 UTC,632657619,632657621,632657624,632657625,632657626,632657627,632657628,632657629,632657630,632657631,632657632,632657633,632657634,632657635,632657636,632657637,632657638,632657639,632657640,632657641,632657642,push
632656960,cdd7cea714fe1f816214fbb7fe8de10714ab6f97,,master,canceled,-14,2020-01-04 14:50:44 UTC,632656961,632656962,632656963,632656964,632656965,632656966,632656967,632656968,632656969,632656971,632656972,632656975,632656977,632656979,632656981,632656982,632656983,632656984,632656985,632656986,632656987,push
632655976,0a0d9f33588b9096869778c0eb10f28ed3b2769d,,master,passed,1613,2020-01-04 14:44:38 UTC,632655977,632655978,632655979,632655980,632655981,632655982,632655983,632655984,632655985,632655986,632655987,632655988,632655989,632655990,632655991,632655992,632655993,632655994,632655995,632655996,632655997,push
632652683,551ff83d1826a2baf1349aa9ddc3151f701fd242,510,master,passed,1660,2020-01-04 14:35:53 UTC,632652684,632652685,632652686,632652687,632652688,632652689,632652690,632652691,632652692,632652693,632652694,632652695,632652696,632652697,632652698,632652699,632652700,632652701,632652702,632652703,632652704,pull_request
632652652,a6fad4520c1db6be77f344463701e9bc42c9f2a6,,read-pyproject-toml,passed,1610,2020-01-04 14:29:52 UTC,632652653,632652654,632652655,632652656,632652657,632652658,632652659,632652660,632652661,632652662,632652663,632652664,632652665,632652666,632652667,632652668,632652669,632652670,632652671,632652672,632652673,push
632648005,6457f40eca9a31e1182a89de95e1ce31fe5c2997,510,master,failed,1312,2020-01-04 14:20:30 UTC,632648006,632648007,632648008,632648009,632648010,632648011,632648012,632648013,632648014,632648015,632648016,632648017,632648018,632648019,632648020,632648021,632648022,632648023,632648024,632648025,632648026,pull_request
632647981,33dd1dcd8873e8ec7a95becc1ca83f190a7b3efb,,read-pyproject-toml,failed,1277,2020-01-04 14:15:06 UTC,632647982,632647983,632647984,632647985,632647986,632647987,632647988,632647989,632647990,632647991,632647992,632647993,632647994,632647995,632647996,632647997,632647998,632647999,632648000,632648001,632648002,push
632646951,3f91d98dd1b9a5305ad0a807062a7c876671085a,510,master,canceled,0,,632646952,632646953,632646954,632646955,632646956,632646957,632646958,632646959,632646960,632646961,632646962,632646963,632646964,632646965,632646966,632646967,632646968,632646969,632646970,632646971,632646972,pull_request
632646925,3d031999ca39a66437aa1fba4302183f6444f2ab,,read-pyproject-toml,failed,1267,2020-01-04 14:09:46 UTC,632646926,632646927,632646928,632646929,632646930,632646931,632646932,632646933,632646934,632646935,632646936,632646937,632646938,632646939,632646940,632646941,632646942,632646943,632646944,632646945,632646946,push
632645661,feffc155dafc68dc3eff4b72db097a7967928771,510,master,failed,1294,2020-01-04 14:04:26 UTC,632645662,632645663,632645664,632645665,632645666,632645667,632645668,632645669,632645670,632645671,632645672,632645673,632645674,632645675,632645676,632645677,632645678,632645679,632645680,632645681,632645682,pull_request
632645624,e47e529d205bb3cb09b850bb82526de5a55144b9,,read-pyproject-toml,failed,1282,2020-01-04 13:59:34 UTC,632645625,632645626,632645627,632645628,632645629,632645630,632645631,632645632,632645633,632645634,632645635,632645636,632645637,632645638,632645639,632645640,632645641,632645642,632645643,632645644,632645645,push
631587962,e36e59f0c2061b3688d242e2cf9e3172705086b1,510,master,passed,1646,2020-01-01 15:43:03 UTC,631587963,631587964,631587965,631587966,631587967,631587968,631587969,631587970,631587971,631587972,631587973,631587974,631587975,631587976,631587977,631587978,631587979,631587980,631587981,631587982,631587983,pull_request
631587929,31bf517d1b103e9e58b6f820a86df79015018a88,,read-pyproject-toml,passed,1594,2020-01-01 15:37:10 UTC,631587930,631587931,631587932,631587933,631587934,631587935,631587936,631587937,631587938,631587939,631587940,631587941,631587942,631587943,631587944,631587945,631587946,631587947,631587948,631587949,631587950,push
629153259,65dece54b05eb5b825cff80f5e317113e58ebfd7,,master,passed,1618,2019-12-24 17:02:53 UTC,629153260,629153261,629153262,629153263,629153264,629153265,629153266,629153267,629153268,629153269,629153270,629153271,629153272,629153273,629153274,629153275,629153276,629153277,629153278,629153279,629153280,cron
625632299,65dece54b05eb5b825cff80f5e317113e58ebfd7,,master,passed,1794,2019-12-16 11:23:49 UTC,625632300,625632301,625632302,625632303,625632304,625632305,625632306,625632307,625632308,625632309,625632310,625632311,625632312,625632313,625632314,625632315,625632316,625632317,625632318,625632320,625632322,push
625574604,4bb1426c2dfe6485c9650e59123015bdb4438b80,514,master,passed,1848,2019-12-16 09:06:56 UTC,625574605,625574606,625574607,625574608,625574609,625574610,625574611,625574612,625574613,625574614,625574615,625574616,625574617,625574618,625574619,625574620,625574621,625574622,625574623,625574624,625574625,pull_request
625574569,f8ea450daa16494a160d7995556da588877bc2e6,,fix-449-second,passed,1918,2019-12-16 08:59:10 UTC,625574570,625574571,625574572,625574573,625574574,625574575,625574576,625574577,625574578,625574579,625574580,625574581,625574582,625574583,625574584,625574585,625574586,625574587,625574588,625574589,625574590,push
625574332,823a27138f2b7b9b817933565a08c49d207a550c,514,master,canceled,0,,625574333,625574334,625574335,625574336,625574337,625574338,625574339,625574340,625574341,625574342,625574343,625574344,625574345,625574346,625574347,625574348,625574349,625574350,625574351,625574352,625574353,pull_request
625574052,71dea398f3cd864e0ad182b0db280cb9db193d90,,fix-449-second,failed,1331,2019-12-16 08:53:54 UTC,625574053,625574054,625574055,625574056,625574057,625574058,625574059,625574060,625574061,625574062,625574063,625574064,625574065,625574066,625574067,625574068,625574069,625574070,625574071,625574072,625574073,push
625481475,2609bfafc86fbcf0ab9222879dbba34bd5a3b661,,master,passed,1690,2019-12-16 02:55:53 UTC,625481476,625481477,625481478,625481479,625481480,625481481,625481482,625481483,625481484,625481485,625481486,625481487,625481488,625481489,625481490,625481491,625481492,625481493,625481494,625481495,625481496,push
621171526,0dc1b40599fddafddb54c8b7a91ddf956a1a67a4,511,master,passed,1920,2019-12-05 15:32:48 UTC,621171527,621171528,621171529,621171530,621171531,621171532,621171533,621171534,621171535,621171536,621171537,621171538,621171539,621171540,621171541,621171542,621171543,621171544,621171545,621171546,621171547,pull_request
621171162,677d6fb1fba82d29677cd1c86952906ae41b3ca3,,fix-issue503,passed,1906,2019-12-05 15:44:01 UTC,621171163,621171164,621171165,621171166,621171167,621171168,621171169,621171170,621171171,621171172,621171173,621171174,621171175,621171176,621171177,621171178,621171179,621171180,621171181,621171182,621171183,push
621151850,736fe7c0de76d8465fe78464c5b69783b39024d1,,master,passed,1863,2019-12-05 14:45:29 UTC,621151851,621151852,621151853,621151854,621151855,621151856,621151857,621151858,621151859,621151860,621151861,621151862,621151863,621151864,621151865,621151866,621151867,621151868,621151869,621151870,621151871,push
620144652,02861b73af79132754698c838485c45da70f86dd,,read-pyproject-toml,passed,1895,2019-12-03 14:21:40 UTC,620144653,620144654,620144656,620144659,620144660,620144661,620144662,620144663,620144664,620144665,620144666,620144667,620144668,620144669,620144670,620144671,620144673,620144675,620144678,620144679,620144680,push
620144617,43cb2fadae50338ab6f960ed0dd62d89efebde0e,510,master,passed,1893,2019-12-03 14:21:42 UTC,620144618,620144619,620144620,620144621,620144622,620144623,620144624,620144625,620144626,620144627,620144628,620144629,620144632,620144633,620144634,620144635,620144636,620144637,620144638,620144639,620144640,pull_request
619376939,492cef6320b7f493f8aa357cdfecd2fe974978a1,510,master,passed,1982,2019-12-01 23:34:01 UTC,619376940,619376941,619376942,619376943,619376944,619376945,619376946,619376947,619376948,619376949,619376950,619376951,619376953,619376954,619376956,619376957,619376961,619376963,619376965,619376966,619376968,pull_request
619376899,54e94beae6dec847f69b1258e18bf6f650852067,,read-pyproject-toml,passed,1916,2019-12-01 23:26:55 UTC,619376900,619376901,619376902,619376903,619376904,619376905,619376906,619376907,619376908,619376909,619376910,619376911,619376912,619376913,619376914,619376915,619376916,619376917,619376918,619376919,619376920,push
619251368,71d7bf3c361caadf47ae95709fdcabc6230a4f3f,,master,passed,1949,2019-12-01 15:17:33 UTC,619251369,619251370,619251371,619251372,619251373,619251374,619251375,619251376,619251377,619251378,619251379,619251380,619251381,619251382,619251383,619251384,619251385,619251386,619251387,619251388,619251389,push
619251117,300c601cd8d6d03c2d14df3f38c43603869f7ff5,510,master,failed,1544,2019-12-01 15:11:04 UTC,619251118,619251119,619251120,619251121,619251122,619251123,619251124,619251125,619251126,619251127,619251128,619251129,619251130,619251131,619251132,619251133,619251134,619251135,619251136,619251137,619251138,pull_request
619250978,3d5506e612f7f86bd9a516cc8d0c7642b81efa94,,read-pyproject-toml,failed,1538,2019-12-01 15:05:02 UTC,619250979,619250980,619250981,619250982,619250983,619250984,619250985,619250986,619250987,619250988,619250989,619250990,619250991,619250992,619250993,619250994,619250995,619250996,619250997,619250998,619250999,push
616317015,71a50bfde13405dff4aebb07a2d1037e8d6d7487,,master,passed,1958,2019-11-24 17:02:22 UTC,616317016,616317017,616317018,616317019,616317021,616317022,616317024,616317026,616317028,616317029,616317030,616317031,616317032,616317033,616317034,616317035,616317036,616317037,616317038,616317039,616317040,cron
616208921,cbfd89928cd253d37e5c2086628b057507a2de39,,pycodestyle_master,failed,1519,2019-11-24 08:48:00 UTC,616208922,616208923,616208924,616208925,616208926,616208927,616208928,616208929,616208930,616208931,616208932,616208933,616208934,616208935,616208936,616208937,616208938,616208939,616208940,616208941,616208942,push
611136714,71a50bfde13405dff4aebb07a2d1037e8d6d7487,,master,passed,1953,2019-11-13 00:17:44 UTC,611136715,611136716,611136717,611136718,611136719,611136720,611136721,611136723,611136724,611136726,611136727,611136728,611136729,611136730,611136731,611136732,611136733,611136734,611136735,611136736,611136737,push
606448645,a1bef14eecf74e34b9b67a7e06537eaf77addf0e,,master,passed,2555,2019-11-12 11:18:27 UTC,606448646,606448647,606448648,606448649,606448650,606448651,606448652,606448653,606448654,606448655,606448656,606448657,606448658,606448659,606448660,606448661,606448662,606448663,606448664,606448665,606448666,push
606442603,a1bef14eecf74e34b9b67a7e06537eaf77addf0e,,py38-on-travisci,passed,1952,2019-11-02 14:29:06 UTC,606442604,606442605,606442606,606442607,606442608,606442609,606442610,606442611,606442612,606442613,606442614,606442615,606442616,606442617,606442618,606442619,606442620,606442621,606442622,606442623,606442624,push
606438770,df44e4a17ddb452bc4d959bfb6da40ab756b75e1,,py38-on-travisci,passed,2522,2019-11-02 14:16:25 UTC,606438771,606438772,606438773,606438774,606438775,606438776,606438777,606438778,606438779,606438780,606438781,606438782,606438783,606438784,606438785,606438786,606438788,606438789,606438790,606438791,606438792,push
602425391,120537a051d7f3cbbb5c4ede19b9e515156bd3d1,,master,passed,2297,2019-10-24 17:01:23 UTC,602425392,602425393,602425394,602425395,602425396,602425397,602425398,602425399,602425400,602425401,602425402,602425403,602425404,602425405,602425406,602425407,602425408,602425409,602425410,602425411,602425412,cron
593618096,6f42a77d5daa085345576d70ea066f81c4c2540d,505,master,failed,1886,2019-10-04 15:54:43 UTC,593618097,593618098,593618099,593618100,593618101,593618102,593618103,593618104,593618105,593618106,593618107,593618108,593618109,593618110,593618111,593618112,593618113,593618114,593618115,593618116,593618117,pull_request
593213106,a6810749364ca344f61855c114392121d3952f2e,504,master,passed,2625,2019-10-03 19:45:11 UTC,593213107,593213108,593213109,593213110,593213111,593213112,593213113,593213114,593213115,593213116,593213117,593213118,593213119,593213120,593213121,593213122,593213123,593213124,593213125,593213126,593213127,pull_request
589057418,120537a051d7f3cbbb5c4ede19b9e515156bd3d1,,master,passed,2020,2019-09-24 17:00:55 UTC,589057419,589057420,589057421,589057422,589057424,589057426,589057428,589057429,589057432,589057435,589057437,589057439,589057441,589057443,589057444,589057445,589057446,589057447,589057448,589057449,589057450,cron
576243328,120537a051d7f3cbbb5c4ede19b9e515156bd3d1,,master,passed,1912,2019-08-24 17:00:44 UTC,576243329,576243330,576243331,576243332,576243333,576243334,576243335,576243336,576243337,576243338,576243339,576243340,576243341,576243342,576243343,576243344,576243345,576243346,576243347,576243348,576243349,cron
572320259,831e7fd857026b7e575b1bf289dc792f539060dc,498,master,passed,1947,2019-08-15 14:17:00 UTC,572320260,572320261,572320262,572320263,572320264,572320265,572320266,572320267,572320268,572320269,572320270,572320271,572320272,572320273,572320274,572320275,572320276,572320277,572320278,572320279,572320280,pull_request
570633380,014ab9f0399744f1e845ac4d355eedf19c1f4bfa,,hotfix/issue-489,passed,1946,2019-08-12 01:20:45 UTC,570633381,570633382,570633383,570633384,570633385,570633386,570633387,570633388,570633389,570633390,570633391,570633392,570633393,570633394,570633395,570633396,570633397,570633398,570633399,570633400,570633401,push
570626346,120537a051d7f3cbbb5c4ede19b9e515156bd3d1,,master,passed,1985,2019-08-12 00:47:46 UTC,570626347,570626348,570626349,570626350,570626351,570626355,570626357,570626358,570626359,570626360,570626361,570626362,570626363,570626364,570626367,570626368,570626369,570626370,570626371,570626372,570626373,push
570509889,3cb23433c462a11a0e7d034621f3f23c15895227,496,master,passed,2483,2019-08-11 16:03:16 UTC,570509890,570509891,570509892,570509893,570509894,570509895,570509896,570509897,570509898,570509899,570509900,570509901,570509902,570509903,570509904,570509905,570509906,570509907,570509908,570509909,570509910,pull_request
570509860,403818484c7ca08e4170085987d005bee99bbb98,,Hanaasagi-fix-parse-incomplete-code-when-fix-e402,passed,1948,2019-08-11 15:55:36 UTC,570509861,570509862,570509863,570509864,570509865,570509866,570509867,570509868,570509869,570509870,570509871,570509872,570509873,570509874,570509875,570509876,570509877,570509878,570509879,570509880,570509881,push
570507593,2b1815925f30af5c2423d18e95cb3e730344f669,,master,passed,1962,2019-08-11 15:45:49 UTC,570507594,570507595,570507596,570507597,570507598,570507599,570507600,570507601,570507602,570507603,570507604,570507605,570507606,570507607,570507608,570507609,570507610,570507611,570507612,570507613,570507614,push
570503684,35b29521c92bf19f170de69393c0f68006aae420,496,master,failed,2159,2019-08-11 15:33:05 UTC,570503685,570503686,570503687,570503688,570503689,570503690,570503691,570503692,570503693,570503694,570503695,570503696,570503697,570503698,570503699,570503700,570503701,570503702,570503703,570503704,570503705,570503706,570503707,570503708,pull_request
570500737,62feb87499ee21ae8b896cbb189733bc01fc7094,,Hanaasagi-fix-parse-incomplete-code-when-fix-e402,passed,2255,2019-08-11 15:19:31 UTC,570500738,570500739,570500740,570500741,570500742,570500743,570500744,570500745,570500746,570500747,570500748,570500749,570500750,570500751,570500752,570500753,570500754,570500755,570500756,570500757,570500758,570500759,570500760,570500761,push
570489469,3782b9f56edb79b6274419eb49051114298eb15e,,master,passed,2308,2019-08-11 14:27:37 UTC,570489470,570489471,570489472,570489473,570489474,570489475,570489476,570489477,570489478,570489479,570489480,570489481,570489482,570489483,570489484,570489485,570489486,570489487,570489488,570489489,570489490,570489491,570489492,570489493,push
564533724,3f2a8e569959449685ff6500405794b19e2bccef,,master,passed,2158,2019-07-28 03:06:00 UTC,564533725,564533726,564533727,564533728,564533729,564533730,564533731,564533732,564533733,564533734,564533735,564533736,564533737,564533738,564533739,564533740,564533741,564533742,564533743,564533744,564533745,564533746,564533747,564533748,push
564528864,a4991366d87f0b742ca3be46b4fff73e44d8916c,493,master,passed,2228,2019-07-28 02:34:20 UTC,564528865,564528866,564528867,564528868,564528869,564528870,564528871,564528872,564528873,564528874,564528875,564528876,564528877,564528878,564528879,564528880,564528881,564528882,564528883,564528884,564528885,564528886,564528887,564528888,pull_request
564527831,aa34318c9025ce1d8406e4419093e9cf1b805401,,master,passed,2193,2019-07-28 02:25:37 UTC,564527832,564527833,564527834,564527835,564527836,564527837,564527838,564527839,564527840,564527841,564527842,564527843,564527844,564527845,564527846,564527847,564527848,564527849,564527850,564527851,564527852,564527853,564527854,564527855,push
564034213,0979a520d273c437a2b75732b080063d52ef472c,494,master,passed,2168,2019-07-26 14:07:59 UTC,564034214,564034215,564034216,564034217,564034218,564034219,564034220,564034221,564034222,564034223,564034224,564034225,564034226,564034227,564034228,564034229,564034230,564034231,564034232,564034233,564034234,564034235,564034236,564034237,pull_request
564003286,c84ac425c7d73170af0f837da3cdaa40433220fd,493,master,passed,2183,2019-07-26 12:51:35 UTC,564003287,564003288,564003289,564003290,564003291,564003292,564003293,564003294,564003295,564003296,564003297,564003298,564003299,564003300,564003301,564003302,564003303,564003304,564003305,564003306,564003307,564003308,564003309,564003310,pull_request
563177916,fff90d479862f65ac57678f150a97217439c1bc9,,master,passed,2162,2019-07-24 17:00:47 UTC,563177917,563177918,563177919,563177920,563177921,563177922,563177923,563177924,563177925,563177926,563177927,563177928,563177929,563177930,563177931,563177932,563177933,563177934,563177935,563177936,563177937,563177938,563177939,563177940,cron
557662957,3d8186f45b4173eab06556b9ee5e012bf1a178e8,491,master,passed,2209,2019-07-12 03:57:22 UTC,557662958,557662959,557662960,557662961,557662962,557662963,557662964,557662965,557662966,557662967,557662968,557662969,557662970,557662971,557662972,557662973,557662974,557662975,557662976,557662977,557662978,557662979,557662980,557662981,pull_request
549842755,fff90d479862f65ac57678f150a97217439c1bc9,,master,passed,2203,2019-06-24 17:18:05 UTC,549842756,549842757,549842758,549842759,549842760,549842761,549842762,549842763,549842764,549842765,549842766,549842767,549842768,549842769,549842770,549842771,549842772,549842773,549842774,549842775,549842776,549842777,549842778,549842779,cron
544283785,ad7c4e3f96364524922d8112e852a508dcddcb97,488,master,passed,2305,2019-06-11 15:17:03 UTC,544283786,544283787,544283788,544283789,544283790,544283791,544283792,544283793,544283794,544283795,544283796,544283797,544283798,544283799,544283800,544283801,544283802,544283803,544283804,544283805,544283807,544283808,544283810,544283811,pull_request
544276916,74c408bb1f6f8733a1bfcfd53fa28fb9d7ae798b,,add-e117-fixed-method,passed,2372,2019-06-11 15:03:09 UTC,544276917,544276918,544276919,544276921,544276922,544276923,544276924,544276925,544276926,544276927,544276928,544276929,544276930,544276931,544276932,544276933,544276934,544276935,544276936,544276937,544276938,544276939,544276940,544276942,push
544271935,04214ad3773281fe169543fb12055e89e6bd54c6,,add-e117-fixed-method,failed,1725,2019-06-11 14:53:54 UTC,544271936,544271937,544271938,544271939,544271940,544271941,544271942,544271943,544271944,544271945,544271946,544271947,544271948,544271949,544271950,544271951,544271952,544271953,544271954,544271955,544271956,544271957,544271958,544271959,push
544267188,62e70365454b5e9cf7ec467834fac8d40e018c9a,,add-e117-fixed-method,failed,1846,2019-06-11 14:43:14 UTC,544267189,544267190,544267191,544267192,544267193,544267194,544267195,544267196,544267197,544267198,544267199,544267200,544267201,544267202,544267203,544267204,544267205,544267206,544267207,544267208,544267209,544267210,544267211,544267212,push
543975852,a5306c82f10f525d5d3ec4e5c958743a5c6e4eb0,,add-e117-fixed-method,failed,1700,2019-06-10 23:25:39 UTC,543975853,543975854,543975855,543975856,543975857,543975858,543975859,543975860,543975861,543975862,543975863,543975864,543975865,543975866,543975867,543975868,543975869,543975870,543975871,543975872,543975873,543975874,543975875,543975876,push
543974876,fff90d479862f65ac57678f150a97217439c1bc9,,master,passed,2146,2019-06-10 23:16:08 UTC,543974877,543974878,543974879,543974880,543974881,543974882,543974883,543974884,543974885,543974886,543974887,543974889,543974890,543974891,543974893,543974894,543974895,543974896,543974897,543974898,543974899,543974900,543974901,543974902,push
543784919,f3326bf34aa945f1d989356ebd399c239d0bc2ad,,test-on-py38dev,passed,2157,2019-06-10 15:31:32 UTC,543784920,543784921,543784922,543784923,543784924,543784925,543784926,543784927,543784928,543784929,543784930,543784931,543784932,543784933,543784934,543784935,543784936,543784937,543784938,543784939,543784940,543784941,543784942,543784943,push
543783614,13ebfa17f8f50093d21a30fcae201d222b253cb0,,test-on-py38dev,canceled,0,,543783615,543783616,543783617,543783618,543783619,543783620,543783621,543783622,543783623,543783624,543783625,543783626,543783627,543783628,543783629,543783630,543783631,543783632,543783633,543783634,543783635,543783636,543783638,543783640,push
543775524,a1fd78c11852863bbe5965a380dce03f8ab52ebb,,add-e117-fixed-method,failed,1488,2019-06-10 15:24:56 UTC,543775525,543775526,543775527,543775528,543775529,543775530,543775531,543775532,543775533,543775534,543775535,543775536,543775537,543775538,543775539,543775540,543775541,543775542,543775543,543775544,543775545,push
543775025,4415b06a6c7b8f010bf5f75d866276303f93a698,,test-on-py38dev,passed,2022,2019-06-10 15:14:59 UTC,543775026,543775027,543775028,543775029,543775030,543775031,543775032,543775033,543775034,543775035,543775036,543775037,543775038,543775039,543775040,543775041,543775042,543775043,543775044,543775045,543775046,543775047,push
543774240,9542c1953f1dd585c12e4047ec53219920e221fd,,master,passed,1868,2019-06-10 15:05:59 UTC,543774241,543774242,543774243,543774244,543774245,543774246,543774247,543774248,543774249,543774250,543774251,543774252,543774253,543774254,543774255,543774256,543774257,543774258,543774259,543774260,543774261,push
543772285,0244ea905c8ef38034adeaa8830f31572f496419,,test-on-py38dev,canceled,0,,543772286,543772289,543772290,543772291,543772292,543772293,543772294,543772295,543772296,543772297,543772298,543772299,543772300,543772301,543772302,543772303,543772304,543772305,543772306,543772307,543772308,543772309,push
543770246,ed63f035e26a2dd60635567dc08d1c0884d6d8d6,487,master,errored,645,2019-06-10 15:00:50 UTC,543770247,543770248,543770249,543770250,543770251,543770252,543770253,543770254,543770255,543770256,543770257,543770258,543770259,543770260,543770261,543770262,543770263,543770264,543770265,543770266,543770267,pull_request
543770098,801179cd96bc632864af69528fb6479b908814bc,,require-pycodestyle250,passed,1900,2019-06-10 14:52:41 UTC,543770099,543770100,543770101,543770102,543770103,543770104,543770105,543770106,543770107,543770108,543770109,543770110,543770111,543770112,543770113,543770114,543770115,543770117,543770119,543770120,543770121,push
536874077,fda3bb39181437b6b8a0aa0185f21ae5f14385dd,,master,passed,2078,2019-05-24 16:59:12 UTC,536874078,536874079,536874080,536874081,536874082,536874083,536874084,536874087,536874090,536874092,536874093,536874094,536874095,536874096,536874097,536874098,536874099,536874100,536874101,536874102,536874103,cron
524081853,fda3bb39181437b6b8a0aa0185f21ae5f14385dd,,master,passed,2215,2019-04-24 16:58:18 UTC,524081854,524081855,524081856,524081857,524081858,524081859,524081860,524081861,524081862,524081863,524081864,524081865,524081866,524081867,524081868,524081870,524081871,524081873,524081874,524081875,524081876,cron
519863073,fda3bb39181437b6b8a0aa0185f21ae5f14385dd,,v1.4.4,passed,2163,2019-04-14 08:38:22 UTC,519863074,519863075,519863076,519863077,519863078,519863079,519863080,519863081,519863085,519863086,519863087,519863088,519863089,519863090,519863091,519863092,519863093,519863094,519863095,519863096,519863097,push
