build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
699237724,c1b5889c8fcb5934e4e3c2999fc4bc1d2d69deea,,groovy-latest-2.x,failed,4580,2020-06-17 09:21:15 UTC,699237725,699237726,699237727,699237728,699237729,699237730,699237731,699237732,699237733,699237734,699237735,699237736,699237737,push
699220743,6a456edb20fec53959dbc3907a9f69ee7f81ddd2,,groovy-latest-2.x,failed,4637,2020-06-17 08:11:07 UTC,699220744,699220745,699220746,699220747,699220748,699220749,699220750,699220751,699220752,699220753,699220754,699220755,699220756,push
699208701,3438848c123f130f4035f3c9af76e9a547f38add,,groovy-latest-2.x,passed,4680,2020-06-17 07:14:45 UTC,699208702,699208703,699208704,699208705,699208706,699208707,699208708,699208709,699208710,699208711,699208712,699208713,699208714,push
699204777,a806da83898a329a93d5e93907cbb58ded19412f,,groovy-latest-2.x,failed,3924,2020-06-17 06:56:00 UTC,699204778,699204779,699204780,699204781,699204782,699204783,699204784,699204785,699204786,699204787,699204793,699204794,push
699107313,1485a4192d6afee7dd5449d4a0e28ca184efd887,,master,passed,5071,2020-06-16 22:24:52 UTC,699107314,699107315,699107316,699107317,699107318,699107319,699107320,699107321,699107322,699107323,699107324,699107325,699107326,push
699085842,a214b50318fb21c596690e682e15f6060f7d31ed,1059,master,passed,4971,2020-06-16 21:24:29 UTC,699085843,699085845,699085847,699085848,699085849,699085850,699085851,699085852,699085856,699085857,699085858,699085859,699085861,pull_request
699085666,838f9ec37cfdaadc7c876d922d5ab949681f7fbd,,experimental-java-16-support,passed,4824,2020-06-16 21:11:09 UTC,699085667,699085668,699085669,699085670,699085671,699085672,699085673,699085674,699085675,699085676,699085677,699085678,699085679,push
699052174,987a01df47c21cd59136f3bd377350126ddcdd80,1059,master,passed,4494,2020-06-16 19:57:42 UTC,699052175,699052176,699052177,699052178,699052179,699052180,699052181,699052182,699052183,699052184,699052185,699052186,pull_request
699052147,fd2683cddd73b83414dacebf4aa041070a431847,,experimental-java-16-support,passed,4457,2020-06-16 19:38:23 UTC,699052148,699052149,699052151,699052153,699052154,699052155,699052159,699052160,699052161,699052162,699052163,699052164,push
699051811,223262230142ade8076d1aa1143071ad941afa0a,1059,master,passed,4562,2020-06-16 19:24:26 UTC,699051812,699051813,699051814,699051815,699051816,699051817,699051818,699051819,699051820,699051821,699051822,699051823,pull_request
699051396,17565363fd39acb0a8d3c7819049e199798cd1ce,,experimental-java-16-support,errored,1962,2020-06-16 19:17:11 UTC,699051397,699051398,699051399,699051400,699051401,699051402,699051403,699051404,699051405,699051406,699051407,699051408,push
697457584,d60a5b23ba6816c134218550c1d27cf4b3055554,,master,passed,4743,2020-06-16 19:50:34 UTC,697457589,697457590,697457591,697457592,697457593,697457594,697457595,697457596,697457597,697457598,697457599,697457600,cron
696358329,a161099deb58345f1b439b750624345905b2ce39,1057,master,passed,4344,2020-06-09 08:11:32 UTC,696358330,696358331,696358332,696358333,696358334,696358335,696358336,696358337,696358338,696358339,696358340,696358341,pull_request
696358301,bf33846727b966d5c518f3fcaeee65e262052add,,retry-execfile-lock,passed,4375,2020-06-09 07:55:22 UTC,696358302,696358303,696358304,696358305,696358306,696358307,696358308,696358309,696358310,696358311,696358312,696358313,push
696352924,32a4e7c554967c7233a0f14eeed563d56599b2b8,1057,master,passed,4341,2020-06-09 07:42:19 UTC,696352925,696352926,696352927,696352928,696352929,696352930,696352931,696352932,696352933,696352934,696352935,696352936,pull_request
696352902,b141ae061afcc708f951d1de85b62dd1a69961c1,,retry-execfile-lock,failed,3935,2020-06-09 07:29:10 UTC,696352903,696352904,696352905,696352906,696352907,696352908,696352909,696352910,696352911,696352912,696352913,696352914,push
696344161,62aae872112eb3f5d95cb5501f5eb2fbf2f9f56e,1057,master,passed,4387,2020-06-09 07:08:38 UTC,696344162,696344163,696344164,696344165,696344166,696344167,696344168,696344169,696344170,696344171,696344172,696344173,pull_request
696344139,d82a4cf177df2bdf8a63cd842334b172d48eb6b8,,retry-execfile-lock,passed,4374,2020-06-09 06:55:16 UTC,696344140,696344141,696344142,696344143,696344144,696344145,696344146,696344147,696344148,696344149,696344150,696344151,push
696197943,de8832a32a1a41d4dbd913a85a25c180e2e4f414,1057,master,failed,4288,2020-06-08 20:39:34 UTC,696197944,696197945,696197946,696197947,696197948,696197949,696197950,696197951,696197952,696197953,696197954,696197955,pull_request
696197581,3802f2284b3ac193a649ed9ee6eafa1cf8cd5068,,retry-execfile-lock,failed,4399,2020-06-08 20:25:54 UTC,696197582,696197583,696197584,696197585,696197586,696197587,696197588,696197589,696197590,696197591,696197592,696197593,push
696120886,661b7df984f304597596d2c9d47ce7d34a06667b,1056,master,errored,1333,2020-06-08 16:42:05 UTC,696120887,696120888,696120889,696120890,696120891,696120892,696120893,696120894,696120895,696120896,696120897,696120898,pull_request
696115595,78ae3b57ff9d7b5f1528254052ea11d66ff10b03,1055,master,passed,4394,2020-06-08 16:27:15 UTC,696115596,696115597,696115598,696115599,696115600,696115601,696115602,696115603,696115604,696115605,696115606,696115607,pull_request
694869906,d60a5b23ba6816c134218550c1d27cf4b3055554,,master,passed,4590,2020-06-05 01:32:57 UTC,694869907,694869908,694869909,694869910,694869911,694869912,694869913,694869914,694869915,694869916,694869917,694869918,cron
692394499,d60a5b23ba6816c134218550c1d27cf4b3055554,,master,passed,4561,2020-05-29 01:32:55 UTC,692394500,692394501,692394502,692394503,692394504,692394505,692394506,692394507,692394508,692394509,692394510,692394511,cron
689870924,d60a5b23ba6816c134218550c1d27cf4b3055554,,master,passed,4446,2020-05-22 01:32:18 UTC,689870925,689870926,689870927,689870928,689870929,689870930,689870931,689870932,689870933,689870934,689870935,689870936,cron
689048506,d60a5b23ba6816c134218550c1d27cf4b3055554,,master,passed,4496,2020-05-19 23:53:13 UTC,689048507,689048508,689048509,689048510,689048511,689048512,689048513,689048514,689048515,689048516,689048517,689048518,push
689038626,8cba0c4f70a5099ad98d2b3dd2be5ce110303c6f,1052,master,passed,4370,2020-05-19 23:31:15 UTC,689038627,689038628,689038629,689038630,689038631,689038632,689038633,689038634,689038635,689038636,689038637,689038638,pull_request
689038601,3dc1b5a8a1f23f458192e6376c127af3d223d8ee,,java15-records-validation-test,passed,4353,2020-05-19 23:17:51 UTC,689038606,689038607,689038608,689038609,689038610,689038611,689038612,689038613,689038614,689038615,689038616,689038617,push
688966900,4b7139fce8adc3d89942197585916f6809fe576a,1052,master,passed,4352,2020-05-19 19:46:27 UTC,688966901,688966902,688966903,688966904,688966905,688966906,688966907,688966908,688966909,688966910,688966911,688966912,pull_request
688941400,4785eff0c95ba6629cf75f477dbd3c3931322668,471,master,passed,4495,2020-05-19 18:53:46 UTC,688941401,688941402,688941403,688941404,688941405,688941406,688941407,688941408,688941409,688941410,688941411,688941412,pull_request
688941362,fea3a9fadc96adfd1e916f01a91a85fae159ac9b,,issue-471,passed,4674,2020-05-19 18:39:47 UTC,688941363,688941364,688941365,688941366,688941367,688941368,688941369,688941370,688941371,688941372,688941373,688941374,push
688933221,2ad944d907492436690d91ab71c80c14040e5f10,,java15-records-validation-test,passed,4519,2020-05-19 18:17:34 UTC,688933222,688933223,688933224,688933225,688933226,688933227,688933228,688933229,688933230,688933231,688933232,688933233,push
687261174,c53d987087a1a1fa8d9b609f9c21abdcb5ddfd56,,master,passed,4678,2020-05-15 01:31:29 UTC,687261175,687261176,687261177,687261178,687261180,687261182,687261183,687261184,687261185,687261186,687261187,687261188,cron
684510680,c53d987087a1a1fa8d9b609f9c21abdcb5ddfd56,,master,passed,4721,2020-05-08 01:31:21 UTC,684510681,684510682,684510683,684510684,684510685,684510686,684510687,684510688,684510689,684510690,684510691,684510692,cron
681765716,c53d987087a1a1fa8d9b609f9c21abdcb5ddfd56,,master,passed,4627,2020-05-01 01:30:24 UTC,681765717,681765719,681765720,681765721,681765723,681765724,681765726,681765728,681765729,681765730,681765731,681765732,cron
678851479,c53d987087a1a1fa8d9b609f9c21abdcb5ddfd56,,master,passed,4547,2020-04-24 01:29:25 UTC,678851481,678851483,678851484,678851485,678851486,678851487,678851488,678851489,678851490,678851491,678851492,678851493,cron
676016710,c53d987087a1a1fa8d9b609f9c21abdcb5ddfd56,,master,passed,4469,2020-04-20 08:57:23 UTC,676016711,676016713,676016714,676016715,676016716,676016718,676016719,676016720,676016721,676016722,676016723,676016724,cron
674922997,59207a01319f76b4b8baf486fc4a1975d0d8c976,953,master,passed,4596,2020-04-14 16:20:17 UTC,674922998,674922999,674923000,674923001,674923002,674923003,674923004,674923005,674923006,674923007,674923008,674923009,pull_request
674922978,ec67d67cd4fbeece21971e9b47922c0f7fd6631b,,shortened-packages,passed,4526,2020-04-14 16:06:42 UTC,674922979,674922980,674922981,674922982,674922983,674922984,674922985,674922986,674922987,674922988,674922989,674922990,push
674914366,504388e57f34efabbf6349e3ad0d1cd7648dd99e,953,master,failed,913,2020-04-14 15:47:11 UTC,674914367,674914368,674914369,674914370,674914371,674914372,674914373,674914374,674914375,674914376,674914377,674914378,pull_request
674914351,1ee42b7b04b3495384f591e30de94907c2e30b12,,shortened-packages,failed,890,2020-04-14 15:43:43 UTC,674914352,674914353,674914354,674914355,674914356,674914357,674914358,674914359,674914360,674914361,674914362,674914363,push
673246999,c53d987087a1a1fa8d9b609f9c21abdcb5ddfd56,,master,passed,4579,2020-04-10 01:28:40 UTC,673247001,673247002,673247003,673247004,673247005,673247006,673247007,673247008,673247009,673247010,673247011,673247012,cron
671234968,c53d987087a1a1fa8d9b609f9c21abdcb5ddfd56,,master,passed,4730,2020-04-07 11:51:26 UTC,671234969,671234970,671234971,671234972,671234973,671234974,671234975,671234976,671234977,671234978,671234979,671234980,push
671014669,a869939de55f634d8f750fe00fc06774a7b6d061,1043,master,passed,4268,2020-04-04 18:05:34 UTC,671014670,671014671,671014672,671014673,671014674,671014675,671014676,671014677,671014678,671014679,671014680,671014681,pull_request
671014654,0206dc61d0b641130b6310f3ee835c25762697a6,,asm_8_0_1,passed,4537,2020-04-04 17:51:50 UTC,671014655,671014656,671014657,671014658,671014659,671014660,671014661,671014662,671014663,671014664,671014665,671014666,push
670968972,c8a79b9b92d1e1be59864bc873f6ce25a0c5da4f,1043,master,passed,4557,2020-04-04 15:29:42 UTC,670968973,670968974,670968975,670968976,670968977,670968978,670968979,670968980,670968981,670968982,670968983,670968984,pull_request
670968613,c20e181aad7c5f423ab24bf045a1a411ac5a54eb,,asm_8_0_1,passed,4674,2020-04-04 15:15:34 UTC,670968614,670968615,670968616,670968617,670968618,670968619,670968620,670968621,670968622,670968623,670968624,670968625,push
670387247,1c5601bba5bf195a5f9b09a87cb5d2152857bbb7,,master,passed,4635,2020-04-04 15:21:22 UTC,670387248,670387249,670387250,670387251,670387252,670387253,670387254,670387255,670387256,670387257,670387258,670387259,cron
670012766,b7ecfed1b1a128ba0a5cda894230dec939b25712,1040,master,passed,4509,2020-04-02 06:42:41 UTC,670012767,670012768,670012769,670012770,670012771,670012772,670012773,670012774,670012775,670012776,670012777,670012778,pull_request
668977793,debd801f2154b6d427f546c8a011214c6f1a5cf6,1014,master,passed,4613,2020-03-30 21:59:08 UTC,668977794,668977795,668977796,668977797,668977798,668977799,668977800,668977801,668977802,668977803,668977804,668977805,pull_request
668352406,175280c253039454542fb9d3e424db90b1116e7d,1034,master,passed,4383,2020-03-29 13:17:51 UTC,668352407,668352408,668352409,668352410,668352411,668352412,668352413,668352414,668352415,668352416,668352417,668352418,pull_request
668348527,5d0d5f290daf442b87464d9a8a80e9fbb2659417,,build-table,passed,4460,2020-03-29 13:04:22 UTC,668348528,668348529,668348530,668348531,668348532,668348533,668348534,668348535,668348536,668348537,668348538,668348539,push
668336645,1c5601bba5bf195a5f9b09a87cb5d2152857bbb7,,master,passed,4684,2020-03-29 12:34:16 UTC,668336646,668336647,668336648,668336649,668336650,668336651,668336652,668336653,668336654,668336655,668336656,668336657,push
668332887,fbc02f198fc40b1896f0c02851f68ff4dfad6bfc,1033,master,passed,4490,2020-03-29 12:12:17 UTC,668332888,668332889,668332890,668332891,668332892,668332893,668332894,668332895,668332896,668332897,668332898,668332899,pull_request
668328226,2ef86a44180a91fdd2771fdccf7140fbe2797a81,,jdk14,passed,4670,2020-03-29 11:49:07 UTC,668328227,668328228,668328229,668328230,668328231,668328232,668328233,668328234,668328235,668328236,668328237,668328238,push
668173217,ed4653ee8b814c744aeb6d8aba9545fd9321daa8,,master,passed,4611,2020-03-28 20:18:42 UTC,668173218,668173219,668173220,668173221,668173222,668173223,668173224,668173225,668173226,668173227,668173228,668173229,push
668132838,f1fa2fcddad36311a0f8273de07b10a9685f9b6a,1032,master,passed,4273,2020-03-28 18:01:34 UTC,668132839,668132840,668132841,668132842,668132843,668132844,668132845,668132846,668132847,668132848,668132849,668132850,pull_request
668132821,3e128a096f846fe7bae7cff983dd1a6e2cf7339b,,asm_8,passed,4433,2020-03-28 17:43:25 UTC,668132822,668132823,668132824,668132825,668132826,668132827,668132828,668132829,668132830,668132831,668132832,668132833,push
668130867,7c82f72933ce4cb232f332c0c16473e174da1a4e,1032,master,passed,4514,2020-03-28 17:29:34 UTC,668130868,668130869,668130870,668130871,668130872,668130873,668130874,668130875,668130876,668130877,668130878,668130879,pull_request
668126289,4d222a863e936a81a7d542e8ea33d0b2c6b0e263,,asm_8,passed,4614,2020-03-28 17:14:31 UTC,668126290,668126291,668126292,668126293,668126294,668126295,668126296,668126297,668126298,668126299,668126300,668126301,push
668097888,1761960cacdbb4dcb0bb56eaf58f51ebea95c0dc,,asm_8,failed,4553,2020-03-28 15:25:33 UTC,668097889,668097890,668097891,668097892,668097893,668097894,668097895,668097896,668097897,668097898,668097899,668097900,push
667519498,bbff1f5bd1ea54582e81c94947a34468e0f73d0d,,master,passed,4906,2020-03-27 11:48:43 UTC,667519499,667519500,667519501,667519502,667519503,667519504,667519505,667519506,667519507,667519508,667519509,667519510,cron
667002521,815ee0202c98b4ff1f682640c0de56443b2b36cb,,test_kotlin_1_4,errored,499,2020-03-25 22:01:10 UTC,667002522,667002523,667002524,667002525,667002526,667002527,667002528,667002529,667002530,667002531,667002532,667002533,push
664667619,bbff1f5bd1ea54582e81c94947a34468e0f73d0d,,master,passed,4762,2020-03-21 23:48:34 UTC,664667620,664667621,664667622,664667623,664667624,664667625,664667626,664667627,664667628,664667629,664667630,664667631,cron
662096853,edd1b0b032f2ac95e3d3b752f3aa90add6e80105,710,master,failed,889,2020-03-13 19:12:36 UTC,662096854,662096855,662096856,662096857,662096858,662096859,662096860,662096861,662096862,662096863,662096864,662096865,pull_request
661782670,bbff1f5bd1ea54582e81c94947a34468e0f73d0d,,master,passed,4569,2020-03-18 15:37:22 UTC,661782671,661782672,661782673,661782674,661782675,661782676,661782677,661782678,661782679,661782680,661782681,661782682,cron
661431339,d22ddc34a071bca93ac475fce836d7141f595bc9,1006,master,passed,4531,2020-03-12 08:39:29 UTC,661431340,661431341,661431342,661431343,661431344,661431345,661431346,661431347,661431348,661431349,661431350,661431351,pull_request
660841101,bbff1f5bd1ea54582e81c94947a34468e0f73d0d,,master,passed,5507,2020-03-10 22:27:24 UTC,660841102,660841103,660841104,660841105,660841106,660841107,660841108,660841109,660841110,660841111,660841112,660841113,push
660588350,aa4ff19f5b03db017f86f6c63bfffcf650e5a873,1028,master,passed,5241,2020-03-10 20:51:50 UTC,660588352,660588353,660588354,660588359,660588363,660588365,660588366,660588367,660588368,660588369,660588370,660588371,pull_request
659168124,4c7afa8d2d1d52aaa0369579c0f0efdda0e19dcb,1014,master,passed,4491,2020-03-06 13:53:36 UTC,659168125,659168126,659168127,659168128,659168129,659168130,659168131,659168132,659168133,659168134,659168135,659168136,pull_request
658960648,c73490ef1aa3d56d5530f695748236a1fe146498,,master,passed,4814,2020-03-10 16:09:15 UTC,658960649,658960650,658960651,658960652,658960653,658960654,658960655,658960656,658960657,658960658,658960659,658960660,cron
658647348,74cae8f64a830090da0f1ec8bdb308c27e0a4f91,1006,master,passed,4481,2020-03-05 11:41:25 UTC,658647349,658647350,658647351,658647352,658647353,658647354,658647355,658647356,658647357,658647358,658647359,658647360,pull_request
657934644,c73490ef1aa3d56d5530f695748236a1fe146498,,master,failed,4587,2020-03-04 10:53:57 UTC,657934645,657934646,657934647,657934648,657934649,657934650,657934652,657934653,657934654,657934655,657934656,657934658,push
656458067,730d03c3113bb912a5463f3fbbfb61cc94a07eb1,1026,master,passed,4691,2020-02-28 21:49:29 UTC,656458068,656458069,656458070,656458071,656458072,656458073,656458074,656458075,656458076,656458077,656458078,656458079,pull_request
656451617,55911767f054020c94aff102ac183b6a8b518032,,upgrade_junit,passed,4509,2020-02-28 21:31:59 UTC,656451618,656451619,656451620,656451621,656451622,656451623,656451624,656451625,656451626,656451627,656451628,656451629,push
656442600,d1e4f47ad965c7497710d8e4d40a186f797f6943,,upgrade_junit,passed,4641,2020-02-28 21:05:37 UTC,656442601,656442602,656442603,656442604,656442605,656442607,656442608,656442609,656442610,656442611,656442612,656442613,push
656425995,c189139f7c9f0941633c7dfd8a0c9136eab53619,,upgrade_junit,passed,4794,2020-02-28 20:15:23 UTC,656425996,656425997,656425998,656425999,656426000,656426001,656426002,656426003,656426004,656426005,656426006,656426007,push
656414488,e46643eae203f4b1f9e170269b3cb0458356022c,,upgrade_junit,passed,4792,2020-02-28 19:43:32 UTC,656414489,656414490,656414491,656414492,656414493,656414494,656414495,656414496,656414497,656414498,656414499,656414500,push
656405405,11d8c833623b1ffe0fe4c40095135811685404a6,,upgrade_junit,passed,4657,2020-02-28 19:21:09 UTC,656405406,656405407,656405408,656405409,656405410,656405411,656405412,656405413,656405414,656405415,656405416,656405417,push
656122999,7dbddf7a1302cb7947f9256c8e9880799997b876,1014,master,passed,4728,2020-02-28 06:33:09 UTC,656123000,656123001,656123002,656123003,656123004,656123005,656123006,656123007,656123008,656123009,656123010,656123011,pull_request
656052626,3b95f61698e0e2c2db71a313f0f959a8b6f0377e,,master,passed,4876,2020-02-28 01:25:33 UTC,656052629,656052630,656052631,656052632,656052633,656052634,656052635,656052636,656052637,656052638,656052639,656052640,cron
654784969,7d86ce08356805def88f630308a61cf2f2e73faa,1006,master,passed,4442,2020-02-25 08:13:18 UTC,654784970,654784971,654784972,654784973,654784974,654784975,654784976,654784977,654784978,654784979,654784980,654784981,pull_request
653262791,3b95f61698e0e2c2db71a313f0f959a8b6f0377e,,master,passed,4845,2020-02-25 14:18:01 UTC,653262792,653262793,653262794,653262795,653262796,653262797,653262798,653262799,653262800,653262801,653262802,653262803,cron
652955574,3b95f61698e0e2c2db71a313f0f959a8b6f0377e,,master,passed,5163,2020-02-20 12:30:57 UTC,652955575,652955576,652955577,652955578,652955579,652955580,652955581,652955582,652955583,652955584,652955585,652955586,push
651969007,7de9cc424253b33dff8c5e160d9701021c6ac22e,1020,master,passed,4403,2020-02-18 13:05:58 UTC,651969008,651969009,651969010,651969011,651969012,651969013,651969014,651969015,651969016,651969017,651969018,651969019,pull_request
651347264,0fdaeca32963275a11b2bd6437c188edb85c0f31,1014,master,passed,4463,2020-02-17 06:31:49 UTC,651347265,651347266,651347267,651347268,651347269,651347270,651347271,651347272,651347273,651347274,651347275,651347276,pull_request
650235151,23c2ca75261ee3d39a00b7080664ebd0e9b9f6c8,,master,passed,4574,2020-02-14 01:23:38 UTC,650235152,650235153,650235154,650235155,650235156,650235157,650235158,650235159,650235160,650235161,650235162,650235163,cron
649924104,2937afa650af11dbd6b77b1685871a39723ac530,1006,master,passed,4414,2020-02-13 12:17:07 UTC,649924105,649924106,649924107,649924108,649924109,649924110,649924111,649924112,649924113,649924114,649924115,649924116,pull_request
649904089,38b2280812f3bd7c485da5d5a1f81a9dd4ac0562,1006,master,failed,4456,2020-02-13 11:18:56 UTC,649904090,649904091,649904092,649904093,649904094,649904095,649904096,649904097,649904098,649904099,649904100,649904101,pull_request
649654823,ebd5a0b75a36eff4d33c7b95b9510824555fa630,1024,master,failed,2021,2020-02-12 21:23:52 UTC,649654824,649654825,649654826,649654827,649654828,649654829,649654830,649654831,649654832,649654833,649654834,649654835,pull_request
649654617,29b7d4811dc7014a9f1dddafc35a3d1d68127298,1023,master,failed,2025,2020-02-12 21:17:46 UTC,649654618,649654619,649654620,649654621,649654622,649654623,649654624,649654625,649654626,649654627,649654628,649654629,pull_request
649593999,026938bee92f4812751fa8ce641e1847ff6d4f26,1022,master,passed,4514,2020-02-12 18:41:10 UTC,649594000,649594001,649594002,649594003,649594004,649594005,649594006,649594007,649594008,649594009,649594010,649594011,pull_request
648950876,b0d48eda5ac2881080f093e93bd5be0dae474c10,1020,master,passed,4541,2020-02-11 15:02:08 UTC,648950877,648950878,648950879,648950880,648950881,648950882,648950883,648950884,648950885,648950886,648950887,648950888,pull_request
648906850,d1befd8ee637e7de36dd446f25070be46499ca2c,1006,master,failed,1881,2020-02-11 13:42:52 UTC,648906851,648906852,648906853,648906854,648906855,648906856,648906857,648906858,648906859,648906860,648906861,648906862,pull_request
648895441,b9d8d4178457137af29509b1f536d8e71869c091,1019,master,passed,4872,2020-02-11 13:24:00 UTC,648895442,648895443,648895444,648895445,648895446,648895447,648895448,648895449,648895450,648895451,648895452,648895453,pull_request
648895114,dcd95b6a73d5c90040448f37cfd6922caefffd1f,1019,master,passed,4423,2020-02-11 13:10:08 UTC,648895115,648895116,648895117,648895118,648895119,648895120,648895121,648895122,648895123,648895124,648895125,648895126,pull_request
648894711,833deea6914d53c148ceb52fe07381ab10333fe5,1019,master,passed,4412,2020-02-11 12:56:50 UTC,648894713,648894714,648894715,648894716,648894717,648894718,648894719,648894720,648894721,648894722,648894723,648894724,pull_request
648837329,23c2ca75261ee3d39a00b7080664ebd0e9b9f6c8,,master,passed,4669,2020-02-11 10:56:19 UTC,648837330,648837331,648837332,648837333,648837334,648837335,648837336,648837337,648837338,648837339,648837340,648837341,push
648673452,e77eca1119a482d9ce64f729e47570123f6aa125,1006,master,failed,2110,2020-02-10 23:54:16 UTC,648673453,648673454,648673455,648673456,648673457,648673458,648673459,648673460,648673461,648673462,648673463,648673464,pull_request
648599784,3a1ca5ad78867297a5cbb70cba3e2dcfabdfaeec,1018,master,passed,4407,2020-02-10 21:28:27 UTC,648599785,648599788,648599789,648599790,648599791,648599792,648599793,648599794,648599795,648599796,648599797,648599798,pull_request
648599745,0aa409ad041cdf49b3c0ec4c80639c43fe4f3255,,issue-1004,passed,4494,2020-02-10 21:11:05 UTC,648599746,648599747,648599748,648599749,648599750,648599751,648599752,648599753,648599754,648599755,648599756,648599757,push
648597767,bc2c3a01f0a0e8e77ca67650537884d071dfc415,1018,master,passed,4676,2020-02-10 20:55:27 UTC,648597768,648597769,648597770,648597771,648597772,648597773,648597774,648597775,648597776,648597777,648597778,648597779,pull_request
648597741,c51097e15d944b8f5ab4521fbf01a5f0c9a1b810,,issue-1004,passed,4501,2020-02-10 20:41:38 UTC,648597742,648597743,648597744,648597745,648597746,648597747,648597748,648597749,648597750,648597751,648597752,648597753,push
648582029,8004c1e37b03210f41631959ee79e6be00b69e3c,,issue-1004,passed,4803,2020-02-10 20:04:43 UTC,648582030,648582031,648582032,648582033,648582034,648582035,648582036,648582037,648582038,648582039,648582040,648582041,push
648582014,180a14b18bef74be9ede0f6e457b39356aa90a33,1018,master,passed,4639,2020-02-10 20:04:41 UTC,648582015,648582016,648582017,648582018,648582019,648582020,648582021,648582022,648582023,648582024,648582025,648582026,pull_request
648429059,d2c13307f9669b31e7e4f14fd75ae3228cd5bdcf,1018,master,passed,4608,2020-02-10 14:59:06 UTC,648429060,648429061,648429062,648429063,648429064,648429065,648429066,648429067,648429068,648429069,648429071,648429072,pull_request
648429044,a0e1d02b1230724d82d7f6eed5998c46d1800dfe,,issue-1004,passed,4507,2020-02-10 14:40:07 UTC,648429045,648429046,648429047,648429048,648429049,648429050,648429051,648429052,648429053,648429054,648429055,648429056,push
648424265,757d5df20bf7f9b8f33ce81a28acde6c803da999,1018,master,passed,4554,2020-02-10 14:11:44 UTC,648424266,648424267,648424268,648424269,648424270,648424271,648424272,648424273,648424274,648424275,648424276,648424277,pull_request
648424240,e6d8c8e6392a4f066920c7f0dfa1e6691d98a9d8,,issue-1004,passed,4667,2020-02-10 14:11:46 UTC,648424241,648424242,648424243,648424244,648424245,648424246,648424247,648424248,648424249,648424250,648424251,648424252,push
648117239,bbee945632dcc7561fc8c1a760ea98e70249e643,1018,master,passed,4385,2020-02-09 20:33:44 UTC,648117240,648117241,648117242,648117243,648117244,648117245,648117246,648117247,648117248,648117249,648117250,648117251,pull_request
648117046,8fc27f707b78e4a6c5b030eeb258cdbba4199184,,issue-1004,passed,4367,2020-02-09 20:19:42 UTC,648117047,648117048,648117049,648117050,648117051,648117052,648117053,648117054,648117055,648117056,648117057,648117058,push
648114006,803e7b350d80a6cbaf6528be9d266583925208b1,1017,master,failed,3964,2020-02-09 20:04:48 UTC,648114007,648114008,648114009,648114010,648114011,648114012,648114013,648114014,648114015,648114016,648114017,648114018,pull_request
648113991,88129e14d47967229e41748de27c2aeba60fb62a,,asm_731,failed,3944,2020-02-09 19:51:14 UTC,648113992,648113993,648113994,648113995,648113996,648113997,648113998,648113999,648114000,648114001,648114002,648114003,push
648106218,51c16405288bc2406c6ab4e918463ee63db278c3,1017,master,failed,4086,2020-02-09 19:34:58 UTC,648106219,648106220,648106221,648106222,648106223,648106225,648106226,648106228,648106229,648106230,648106231,648106232,pull_request
648106205,b9fa54367cf216b91b8c87492ae81c7fa46a54a1,,asm_731,failed,4009,2020-02-09 19:21:15 UTC,648106206,648106207,648106208,648106209,648106210,648106211,648106212,648106213,648106214,648106215,648106216,648106217,push
648105578,406ce5f483efcdbc17af600c23e9375bf4be7ad1,1017,master,failed,4177,2020-02-09 19:07:18 UTC,648105579,648105580,648105581,648105582,648105583,648105584,648105585,648105586,648105587,648105589,648105591,648105592,pull_request
648104922,34fc68bd6c32d0e6f9f52e0c48e92781e0089c7c,,asm_731,errored,2001,2020-02-09 18:59:52 UTC,648104923,648104924,648104925,648104926,648104927,648104928,648104929,648104930,648104931,648104932,648104933,648104934,push
648093870,71f9341e088bb3347ecfea2f114e5e40bdc4326b,,master,passed,4629,2020-02-09 18:14:55 UTC,648093871,648093872,648093873,648093874,648093875,648093876,648093877,648093878,648093879,648093880,648093881,648093882,push
648079423,81dd55ce72c9b5c2de31740de5ed962b103256eb,1016,master,passed,4451,2020-02-09 17:39:05 UTC,648079424,648079425,648079426,648079427,648079428,648079429,648079430,648079431,648079432,648079433,648079434,648079435,pull_request
648079388,90a3369a17930b9daaa9fffe6d65e45d1671d1ee,,kotlin_suspending_tail_call,passed,4509,2020-02-09 17:24:20 UTC,648079389,648079390,648079391,648079392,648079393,648079394,648079395,648079396,648079397,648079398,648079399,648079400,push
648077717,04fe2006c0786a96462ef7336d162e4a527759e0,,master,passed,4586,2020-02-09 17:10:43 UTC,648077718,648077719,648077720,648077721,648077722,648077723,648077724,648077725,648077726,648077727,648077728,648077729,push
647910810,852be3feb7b812ef69029f18ccd6f71e70355f2b,1016,master,passed,4386,2020-02-09 03:37:48 UTC,647910811,647910812,647910813,647910814,647910815,647910816,647910817,647910818,647910819,647910820,647910821,647910822,pull_request
647910795,f3b7b06e1baef0e90d1317d0404f156d6c87ed92,,kotlin_suspending_tail_call,passed,4416,2020-02-09 03:24:35 UTC,647910796,647910797,647910798,647910799,647910800,647910801,647910802,647910803,647910804,647910805,647910806,647910807,push
647903867,07831d9fcff1c98fa9b234d378e269001807ef15,1016,master,passed,4372,2020-02-09 03:02:25 UTC,647903868,647903869,647903870,647903871,647903872,647903873,647903874,647903875,647903876,647903877,647903878,647903879,pull_request
