build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
728298313,93c673fbc18d593139fcda5123c82bbe7fddbe0f,,proper-q-benchmark,passed,487,2020-09-18 11:19:19 UTC,728298314,728298315,728298316,728298317,728298318,728298319,728298320,728298321,728298322,push
728297467,83259173fba69282654b36797f0d9e2fa5caf930,241,master,failed,583,2020-09-18 11:15:55 UTC,728297468,728297469,728297470,728297471,728297472,728297473,728297474,728297475,728297476,pull_request
728297457,5ffaaef8b9191df317ea39e9b2717e3d9d7b770d,,proper-q-benchmark,passed,489,2020-09-18 11:15:05 UTC,728297458,728297459,728297460,728297461,728297462,728297463,728297464,728297465,728297466,push
727769422,249375d9eda9109c682aab19f58eed99f6c0aed1,241,master,failed,606,2020-09-16 16:48:46 UTC,727769423,727769424,727769425,727769426,727769427,727769428,727769429,727769430,727769431,pull_request
727769404,1443b7418b46594ad256abd9db4a7671cb251e6a,,proper-q-benchmark,passed,512,2020-09-16 16:47:54 UTC,727769405,727769406,727769407,727769408,727769409,727769410,727769411,727769412,727769413,push
727690178,26d418ecb5dab0eccb3333eb8e59095c209c2b5e,241,master,failed,587,2020-09-16 13:01:16 UTC,727690179,727690180,727690181,727690182,727690183,727690184,727690186,727690187,727690188,pull_request
727689898,c096dfb448ced2ff6c037ae2af01b5b9810c5998,,proper-q-benchmark,passed,492,2020-09-16 13:00:29 UTC,727689899,727689900,727689901,727689902,727689904,727689906,727689916,727689918,727689921,push
727033428,865f591a10141f708710532d7b0f40ea4e2d1386,,2.0.17,passed,482,2020-09-14 13:35:51 UTC,727033429,727033430,727033431,727033432,727033433,727033434,727033435,727033436,727033437,push
727033384,865f591a10141f708710532d7b0f40ea4e2d1386,,master,passed,581,2020-09-14 13:35:00 UTC,727033385,727033386,727033387,727033388,727033389,727033390,727033391,727033392,727033393,push
727024787,d79ac72ac8183000992587c353892e6fb576a748,240,master,failed,586,2020-09-14 13:06:48 UTC,727024788,727024789,727024790,727024791,727024792,727024793,727024794,727024795,727024796,pull_request
727024757,865f591a10141f708710532d7b0f40ea4e2d1386,,usability-additions,passed,502,2020-09-14 13:05:59 UTC,727024758,727024759,727024760,727024761,727024762,727024763,727024764,727024765,727024766,push
727019253,8758e125ae9622422ae4f24c931765eb8f4d0018,240,master,failed,309,2020-09-14 12:45:28 UTC,727019254,727019255,727019256,727019257,727019258,727019259,727019260,727019261,727019262,pull_request
727019235,5b428b60d63b50c17faf68a5969961a67bdd3467,,usability-additions,failed,314,2020-09-14 12:44:35 UTC,727019236,727019237,727019238,727019239,727019240,727019241,727019242,727019243,727019244,push
726765217,a1902e240fcf220a9bbdcf8d992ffc62c9137ab7,240,master,failed,597,2020-09-13 14:39:34 UTC,726765218,726765219,726765220,726765221,726765222,726765223,726765224,726765225,726765226,pull_request
726765202,e11c3a1659d4a74c93dc65ec89023a896fbd1383,,usability-additions,passed,487,2020-09-13 14:38:46 UTC,726765203,726765204,726765205,726765206,726765207,726765208,726765209,726765210,726765211,push
726763567,20e071e1100c86c2091bc2905240e9bcb8fdc6e1,240,master,failed,305,2020-09-13 14:31:30 UTC,726763568,726763569,726763570,726763571,726763572,726763573,726763574,726763575,726763576,pull_request
726763553,e85c4c50a0c8b5d15ff4e2148f664c02a7543679,,usability-additions,failed,308,2020-09-13 14:30:40 UTC,726763554,726763559,726763560,726763561,726763562,726763563,726763564,726763565,726763566,push
726279679,51ea2875ebb07e33de0605d8f13549c7480a314a,240,master,failed,585,2020-09-11 13:53:48 UTC,726279680,726279681,726279682,726279683,726279684,726279685,726279686,726279687,726279688,pull_request
726279013,0473927e941b9a03088cf047fd40bd5100d87da8,,usability-additions,passed,486,2020-09-11 13:52:36 UTC,726279014,726279015,726279016,726279017,726279018,726279019,726279020,726279021,726279022,push
725942942,c2fdc3ef962101de07774d5f393badbc4df07640,,usability-additions,failed,585,2020-09-10 14:21:03 UTC,725942943,725942944,725942945,725942946,725942947,725942948,725942949,725942950,725942951,push
725923647,ebbf96ae8ae6eb981c71506e556c291bd49079e5,,master,failed,574,2020-09-10 13:19:47 UTC,725923648,725923649,725923650,725923651,725923652,725923653,725923656,725923657,725923658,push
725880012,49fba5864f54ab166b4d5b3fae63cb9003c51f2c,,master,passed,558,2020-09-10 10:26:39 UTC,725880013,725880014,725880015,725880016,725880017,725880018,725880019,725880020,725880021,push
725705404,48ed3e45edad24ea749ee1888e694c7db8f5c68a,,2.0.16,failed,579,2020-09-09 19:54:04 UTC,725705405,725705406,725705407,725705408,725705409,725705410,725705411,725705412,725705413,push
725705390,48ed3e45edad24ea749ee1888e694c7db8f5c68a,,master,failed,577,2020-09-09 19:53:12 UTC,725705391,725705392,725705393,725705394,725705395,725705396,725705397,725705398,725705399,push
725696087,ca71e490b78e0f21966e5a6fd1e95f80f50b4de0,,2.0.15,failed,590,2020-09-09 19:18:49 UTC,725696088,725696089,725696090,725696091,725696092,725696093,725696094,725696095,725696096,push
725694622,b9f59cbfc261ac62993944e0120d1abace497936,,2.0.14,failed,579,2020-09-09 19:14:51 UTC,725694623,725694624,725694625,725694626,725694627,725694628,725694629,725694630,725694631,push
725694612,ca71e490b78e0f21966e5a6fd1e95f80f50b4de0,,master,failed,1049,2020-09-09 19:13:07 UTC,725694613,725694614,725694615,725694616,725694617,725694618,725694619,725694620,725694621,push
725691888,b9f59cbfc261ac62993944e0120d1abace497936,,2.0.13,failed,1074,2020-09-09 19:02:57 UTC,725691889,725691890,725691891,725691892,725691893,725691894,725691895,725691896,725691897,push
722472189,c9b94bed50c07677b8a3a68c798f530e04abb502,237,master,failed,632,2020-08-30 13:43:41 UTC,722472190,722472191,722472192,722472193,722472194,722472195,722472196,722472197,722472198,pull_request
722472179,d34d06387df383b67cfcca47610060ea5b7104fa,,q-benchmark-merge1,failed,219,2020-08-30 13:42:58 UTC,722472180,722472181,722472182,722472183,722472184,722472185,722472186,722472187,722472188,push
722471166,7abaab5656d524a8b3a8706d37d85009c58f842c,,2.0.12,failed,649,2020-08-30 13:37:51 UTC,722471167,722471168,722471169,722471170,722471171,722471172,722471173,722471174,722471175,push
722470994,7abaab5656d524a8b3a8706d37d85009c58f842c,,q-benchmark-merge1,failed,648,2020-08-30 13:36:42 UTC,722470995,722470996,722470997,722470998,722470999,722471000,722471001,722471002,722471003,push
722470760,b9f59cbfc261ac62993944e0120d1abace497936,,2.0.11,failed,994,2020-08-30 13:34:57 UTC,722470761,722470762,722470763,722470764,722470765,722470766,722470767,722470768,722470769,push
714011077,1dcf252e4f7cb7f8615d1781c83c9e70f650c02f,235,master,failed,581,2020-08-01 14:50:12 UTC,714011078,714011079,714011080,714011081,714011082,714011083,714011084,714011085,714011086,pull_request
714011063,3aa0f0a8ce1f34c4b65dcdf9d6a59b06d7689bc5,,q-benchmark-merge,passed,702,2020-08-01 14:49:22 UTC,714011064,714011065,714011066,714011067,714011068,714011069,714011070,714011071,714011072,push
714010370,b9f59cbfc261ac62993944e0120d1abace497936,,2.0.11,failed,1158,2020-08-01 14:48:34 UTC,714010371,714010372,714010373,714010374,714010375,714010376,714010379,714010380,714010381,push
713997293,402d8cf34ea348b433fdf5e8cb71f526d6384329,235,master,failed,1163,2020-08-01 14:19:38 UTC,713997294,713997295,713997296,713997297,713997298,713997299,713997304,713997305,713997306,pull_request
713997154,02633979b370c4b0673894f710ab54610bc8f7f4,,q-benchmark-merge,failed,1038,2020-08-01 14:18:52 UTC,713997155,713997156,713997157,713997158,713997159,713997160,713997163,713997166,713997167,push
706377166,bf2e6aa83b4720c2728247fa2b0022de48d82b93,229,master,failed,1163,2020-07-09 01:57:49 UTC,706377167,706377168,706377169,706377170,706377171,706377172,706377173,706377174,706377175,pull_request
704971193,acb78c70799d72e4b10ba6ecf1f5fbf2bd5aa87b,228,master,failed,1142,2020-07-04 18:09:45 UTC,704971194,704971195,704971196,704971197,704971198,704971199,704971200,704971201,704971202,pull_request
694265186,b9f59cbfc261ac62993944e0120d1abace497936,,master,passed,1313,2020-06-03 13:53:37 UTC,694265187,694265188,694265189,694265190,694265191,694265192,694265193,694265194,694265195,push
665288891,7ee3e5d3c803c0e219d5a0a4339199f6bf6d05a4,223,master,canceled,734,2020-03-23 08:29:17 UTC,665288892,665288893,665288895,665288897,665288899,665288900,665288901,665288902,665288903,pull_request
665288768,4c03e6b0262abb4a594d57ab71c48c58f421bb56,,experimental-cte-support,errored,316,2020-03-21 20:13:13 UTC,665288769,665288770,665288771,665288772,665288775,665288778,665288782,665288783,665288784,push
649470446,192ec6db4ab1b0a96dea0d0ded89a2405da8654d,,master,canceled,23,2020-02-12 14:16:08 UTC,649470447,649470448,649470449,649470450,649470451,649470452,649470453,649470454,649470455,push
649470300,703da8f071d8d1122de0cd32a7d7e18c7d0ac435,,master,canceled,26,2020-02-12 14:15:38 UTC,649470301,649470302,649470303,649470304,649470305,649470306,649470307,649470308,649470309,push
647705130,7c804a6e15eb18cb143aed326e5c178256bcf02f,,master,passed,534,2020-02-08 13:20:28 UTC,647705131,647705132,647705133,647705134,647705135,647705136,647705137,647705138,647705139,push
647705049,578d931a55e9437a8880abc0e524556437efb2bd,,2.0.10,failed,549,2020-02-08 13:19:41 UTC,647705050,647705051,647705052,647705053,647705054,647705055,647705056,647705057,647705058,push
647698006,578d931a55e9437a8880abc0e524556437efb2bd,,master,failed,542,2020-02-08 12:48:18 UTC,647698007,647698008,647698009,647698010,647698011,647698012,647698013,647698014,647698015,push
647697990,8dbbfd5ac48abb309be60b81257a70bd20c024f1,218,master,errored,105,2020-02-08 12:47:41 UTC,647697991,647697992,647697993,647697994,647697995,647697996,647697997,647697998,647697999,pull_request
647696436,920f03c208debba02d3f9aa0b2a7067d164e5eee,,new-site-sources,failed,538,2020-02-08 12:39:21 UTC,647696437,647696438,647696439,647696440,647696441,647696442,647696443,647696444,647696445,push
647693279,051911e49525bda3ecc0f30bb63d7e8d90407caf,,new-site-sources,failed,535,2020-02-08 12:23:39 UTC,647693280,647693281,647693282,647693283,647693284,647693285,647693286,647693287,647693288,push
647668618,6293fe2ec6acfcef69a44488a59938d4afc18c44,,master,failed,1001,2020-02-08 10:06:58 UTC,647668619,647668620,647668621,647668622,647668623,647668624,647668625,647668626,647668627,push
644729158,81113386b0a849ad9118ddcf66ee018e5b61914c,,new-site-sources,failed,83,2020-02-01 11:08:19 UTC,644729159,644729160,644729161,push
640695692,4644850b18bbc56aa260e11f36aa0f253102ffc2,,new-site-sources,failed,105,2020-01-22 23:55:02 UTC,640695693,640695694,640695695,push
640695409,71fe8372398018a27e8f13925c5b15a30658a99a,,new-site-sources,failed,94,2020-01-22 23:54:07 UTC,640695410,640695411,640695412,push
639445566,350d3f731c9c4934e4727782eb38918bf844f1f4,215,master,failed,574,2020-01-20 11:55:40 UTC,639445568,639445569,639445570,639445571,639445572,639445573,639445574,639445575,639445577,pull_request
639445461,9605f982006a795c4e31b1c723b4aa98ce8d2418,,binary-executable-version-release,passed,568,2020-01-20 11:39:12 UTC,639445462,639445463,639445464,639445465,639445466,639445467,639445468,639445469,639445470,push
639436469,b069969a9e0a1ab5caa149d083e1353dd1ea0fd7,215,master,failed,570,2020-01-20 11:12:56 UTC,639436470,639436471,639436472,639436473,639436474,639436475,639436476,639436477,639436478,pull_request
639436429,6b3d9c149ec8e0e143d950a25fe54636070c083d,,binary-executable-version-release,passed,571,2020-01-20 11:12:08 UTC,639436430,639436431,639436432,639436433,639436434,639436435,639436436,639436437,639436440,push
636038783,3cbde7dfb1f0c69ac3aecd3926962e85cc294650,215,master,failed,473,2020-01-12 18:39:53 UTC,636038784,636038785,636038786,636038787,636038788,636038789,636038790,636038791,636038792,pull_request
636038771,32e1d656469fdf50db80daabea49681bf25f6714,,binary-executable-version-release,failed,450,2020-01-12 18:39:07 UTC,636038772,636038773,636038774,636038775,636038776,636038777,636038778,636038779,636038780,push
636027506,4598292fc80ed9ed0d935413731e6a66c0b3a8cc,215,master,failed,494,2020-01-12 18:08:16 UTC,636027507,636027508,636027509,636027510,636027511,636027512,636027513,636027514,636027515,pull_request
636027494,804c0d7daf277af295222f09bb89c69c34c567c3,,binary-executable-version-release,failed,502,2020-01-12 17:55:24 UTC,636027495,636027496,636027497,636027498,636027499,636027500,636027501,636027502,636027503,push
636026361,0c9baf0c79f395df4a8b0e54417a99f66b984716,215,master,failed,725,2020-01-12 17:51:13 UTC,636026362,636026363,636026364,636026365,636026366,636026367,636026368,636026369,636026370,pull_request
636026343,642e4bb9479ed2b7ca36269a04df3d18b091cb57,,binary-executable-version-release,failed,687,2020-01-12 17:50:32 UTC,636026344,636026345,636026346,636026347,636026348,636026350,636026352,636026353,636026354,push
636003150,f682aed3c64e859f01976f6bc966841b23c76c5f,215,master,errored,631,2020-01-12 16:18:44 UTC,636003151,636003152,636003153,636003154,636003155,636003156,636003157,636003158,636003159,pull_request
636002998,90e79c475192e4e6212048fae5220bc30fd78dfd,,binary-executable-version-release,errored,636,2020-01-12 16:18:08 UTC,636002999,636003000,636003001,636003002,636003003,636003004,636003005,636003006,636003007,push
636002923,a603ab65c560bd4deec97c7068c47740e1bce7e5,,2.0.9,failed,80,2020-01-12 16:17:28 UTC,636002924,636002925,636002926,push
628716218,a603ab65c560bd4deec97c7068c47740e1bce7e5,,2.0.8,failed,84,2019-12-23 12:54:05 UTC,628716219,628716220,628716221,push
628697983,9554aec8d11f15e8bbc5273eb55e23fb4ed52208,,2.0.8,failed,1127,2019-12-23 11:51:17 UTC,628697984,628697985,628697986,628697987,628697988,628697989,628697990,628697991,628697992,push
628095944,9554aec8d11f15e8bbc5273eb55e23fb4ed52208,,local-test-q-2-release,passed,662,2019-12-23 11:52:13 UTC,628095945,628095946,628095947,628095948,628095949,628095950,628095951,628095952,628095953,push
628090830,a603ab65c560bd4deec97c7068c47740e1bce7e5,,master,failed,80,2019-12-21 13:12:27 UTC,628090831,628090832,628090833,push
625811230,0d8864049c46115526d59e607fd7607df03b687b,,local-test-q-2-release,passed,689,2019-12-16 18:22:42 UTC,625811231,625811232,625811233,625811234,625811235,625811236,625811237,625811238,625811239,push
625805063,001951a7b3a52e866d17d637391f870cc375dbe1,,local-test-q-2-release,failed,698,2019-12-16 18:08:55 UTC,625805064,625805065,625805066,625805067,625805068,625805069,625805070,625805071,625805072,push
625799984,e4d5d9e35774d50ebdb869b8590b96aa9378e9bf,,local-test-q-2-release,failed,695,2019-12-16 17:56:25 UTC,625799987,625799989,625799991,625799993,625799994,625799995,625799996,625799997,625799998,push
625721424,2c0422151535adaaa89d25f933b2a32622b8968f,,local-test-q-2-release,failed,705,2019-12-16 17:49:51 UTC,625721425,625721426,625721427,625721428,625721429,625721430,625721431,625721432,625721433,push
625718167,1f9b576bca91fd54d385f3fe8e3f55ec29a82082,,2.0.7,failed,223,2019-12-16 14:55:37 UTC,625718169,625718170,625718171,push
619746825,196a8a20e22f24da94ef88b932d732870c6655f8,211,master,passed,79,2019-12-02 18:10:15 UTC,619746826,619746827,619746828,pull_request
619746782,b2f8a0ea431291fc5ba5bdc5306b31cf2263dc3b,,q-benchmark,passed,91,2019-12-02 18:10:11 UTC,619746783,619746784,619746785,push
619745773,8556cd45bd02ef4d47a394b53a47cfee854ee14d,211,master,passed,88,2019-12-02 18:07:47 UTC,619745774,619745775,619745776,pull_request
619745759,8d897d026d06c07a8569ab8985f7ef9eee1d5526,,q-benchmark,passed,90,2019-12-02 18:07:46 UTC,619745760,619745761,619745762,push
619743601,394344e68db0e75ff689cadb98037b26cf32f813,211,master,failed,90,2019-12-02 18:02:29 UTC,619743602,619743603,619743604,pull_request
619743128,bdc24807f1ff6a2a45d7cbd859fe0261362684aa,,q-benchmark,failed,83,2019-12-02 18:01:13 UTC,619743129,619743130,619743131,push
619380509,1f9b576bca91fd54d385f3fe8e3f55ec29a82082,,the-real-v2.0.6,failed,89,2019-12-01 23:43:56 UTC,619380510,619380511,619380512,push
619380458,1f9b576bca91fd54d385f3fe8e3f55ec29a82082,,master,failed,90,2019-12-01 23:43:19 UTC,619380459,619380460,619380461,push
618974618,d7508678328879dec4e5c594ac8555024340a8be,,local-test-q-2-release,passed,690,2019-11-30 21:40:27 UTC,618974621,618974622,618974623,618974624,618974625,618974626,618974627,618974628,618974629,push
618963287,b2008ed08a6cdd2de9d8ba7d2220f4185c829548,,2.0.6,canceled,166,2019-11-30 16:28:46 UTC,618963288,618963289,618963290,618963291,618963292,618963293,618963294,618963295,618963296,push
618963273,b2008ed08a6cdd2de9d8ba7d2220f4185c829548,,local-test-q-2-release,failed,755,2019-11-30 16:42:44 UTC,618963274,618963275,618963276,618963277,618963278,618963279,618963280,618963281,618963282,push
618962855,e29f9c7871f98a53e0bf1e97f44080ff049c917f,,local-test-q-2-release,failed,562,2019-11-30 16:25:57 UTC,618962857,618962858,618962860,618962863,618962866,618962867,618962868,618962869,618962870,push
618961957,dce303f25ff0dc7fe20420a1db59a0585af4fdb7,,2.0.5,failed,87,2019-11-30 16:21:56 UTC,618961958,618961959,618961960,push
618522104,dce303f25ff0dc7fe20420a1db59a0585af4fdb7,,2.0.4,failed,89,2019-11-29 09:53:33 UTC,618522105,618522106,618522107,push
617752931,80942c6e8fcc3006ffc6035af440374a5db651e2,,local-test-q-2-release,passed,759,2019-11-27 14:39:42 UTC,617752932,617752933,617752934,617752935,617752936,617752937,617752938,617752939,617752940,push
617748182,8b69418ee77241935f60dd8b665e0b615c075551,,local-test-q-2-release,failed,728,2019-11-27 14:27:53 UTC,617748183,617748184,617748185,617748186,617748187,617748188,617748189,617748190,617748191,push
617744766,fe96d7384f8f15f43bf95c50dfe4252e3b159b19,,local-test-q-2-release,errored,203,2019-11-27 14:19:51 UTC,617744767,617744768,617744769,617744770,617744771,617744772,617744773,617744774,617744775,push
617430785,dce303f25ff0dc7fe20420a1db59a0585af4fdb7,,master,failed,85,2019-11-26 21:46:30 UTC,617430787,617430788,617430789,push
617430740,dce303f25ff0dc7fe20420a1db59a0585af4fdb7,,2.0.3,failed,87,2019-11-26 21:46:28 UTC,617430741,617430742,617430743,push
617391490,b97e6fc01a42fbc7fbe0a20dcdf41e71ba98e332,,local-test-q-2-release,failed,737,2019-11-26 20:07:41 UTC,617391491,617391492,617391493,617391494,617391495,617391496,617391497,617391498,617391499,push
617391475,2f13a6bc83731b17b74db917fc510d9565b14720,207,master,failed,736,2019-11-26 20:20:08 UTC,617391476,617391477,617391478,617391479,617391480,617391481,617391482,617391483,617391484,pull_request
617266083,8835a636859fb43b42a85f27a5815ed36dbfd00b,,local-test-q-2-release,failed,735,2019-11-26 15:26:31 UTC,617266084,617266086,617266087,617266089,617266090,617266093,617266104,617266106,617266107,push
617265994,77c493187069cb2e71eb6df7c44e919c1e42f86e,207,master,failed,760,2019-11-26 15:25:23 UTC,617265995,617265996,617265997,617265998,617265999,617266000,617266001,617266002,617266003,pull_request
617251581,00f7231bb50ace94783dd30b3fd14f18819ae49c,209,master,passed,92,2019-11-26 14:56:16 UTC,617251582,617251583,617251584,pull_request
617233312,a9ce12adc5b0f1445afabdbfcb39561d0084efec,207,master,failed,720,2019-11-26 14:23:24 UTC,617233313,617233314,617233315,617233316,617233317,617233318,617233319,617233320,617233321,pull_request
617233287,c461f926bf6b55f2a942be0a3fbb67792739de21,,local-test-q-2-release,failed,1014,2019-11-26 14:45:30 UTC,617233288,617233289,617233290,617233291,617233292,617233293,617233294,617233295,617233296,push
617231889,b71ddd82a44a7b36548550d0bc621cf14dbca82a,207,master,failed,726,2019-11-26 14:20:45 UTC,617231890,617231891,617231892,617231893,617231894,617231895,617231896,617231897,617231898,pull_request
617231830,45c4a1d6be97781bf06ea753655783dd0393048b,,local-test-q-2-release,failed,736,2019-11-26 14:19:43 UTC,617231831,617231832,617231833,617231834,617231835,617231836,617231846,617231847,617231849,push
617221409,a4b536e14cffebc281130443646398d398f01e3f,207,master,failed,745,2019-11-26 13:59:39 UTC,617221410,617221411,617221412,617221413,617221414,617221415,617221416,617221417,617221418,pull_request
