build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
712729400,1bdb0b5d3989d4b429743201c0331adabc3aa99f,,master,passed,7219,2020-07-28 22:22:12 UTC,712729401,712729402,712729403,712729404,712729405,712729406,712729407,712729408,712729409,712729410,712729411,712729412,712729413,712729414,712729415,push
712668844,a9f7456cea64cf47f88167cc08110cf1bdb3b40e,652,master,passed,7232,2020-07-28 19:03:51 UTC,712668845,712668846,712668847,712668848,712668849,712668850,712668851,712668852,712668853,712668854,712668855,712668856,712668857,712668858,712668859,pull_request
712668826,e2176a54cdf5ad079323b67b3f6fb16f753ba761,,feature-save-params-arbitrary-modules-635,passed,7200,2020-07-28 18:39:47 UTC,712668827,712668828,712668829,712668830,712668831,712668832,712668833,712668834,712668835,712668836,712668837,712668838,712668839,712668840,712668841,push
712658505,5dedb07591a2599d7042fca354b5efa13eddac4d,,master,passed,7153,2020-07-28 18:05:31 UTC,712658506,712658507,712658508,712658509,712658510,712658511,712658512,712658513,712658514,712658515,712658516,712658517,712658518,712658519,712658520,push
709501707,7d2a06ca738952acc2e002f1d02437153a8de16b,662,master,passed,7030,2020-07-18 15:07:39 UTC,709501708,709501709,709501710,709501711,709501712,709501713,709501714,709501715,709501716,709501717,709501718,709501719,709501720,709501721,709501722,pull_request
709501686,f9cab47a831f38d1e874ea936183b29e72137265,,feature/predict-nonlinearity,passed,7105,2020-07-18 14:43:26 UTC,709501687,709501688,709501689,709501690,709501691,709501692,709501693,709501694,709501695,709501696,709501697,709501698,709501699,709501700,709501701,push
708781830,f14f88842d3a21894ac7bbe4db11207ddd56e2f4,668,master,failed,7194,2020-07-16 14:45:40 UTC,708781831,708781832,708781833,708781834,708781835,708781836,708781837,708781838,708781839,708781840,708781841,708781842,708781843,708781844,708781845,pull_request
707245510,7816c15a3b1986abd433e795b6187973f5ea9987,,master,passed,7056,2020-07-11 21:16:50 UTC,707245511,707245512,707245513,707245514,707245515,707245516,707245517,707245518,707245519,707245520,707245521,707245522,707245523,707245524,707245525,push
707216874,2dba1c678ba5c91a48f72ad956b0b1e3d078bc2f,665,master,passed,7028,2020-07-11 18:26:08 UTC,707216876,707216878,707216879,707216881,707216882,707216883,707216885,707216886,707216887,707216888,707216889,707216891,707216892,707216894,707216896,pull_request
707215115,e67a5d3f5808dad200bafbf2a1e3936372d6cdb4,665,master,canceled,0,,707215116,707215117,707215118,707215119,707215120,707215121,707215122,707215123,707215124,707215125,707215126,707215127,707215128,707215129,707215130,pull_request
707214558,cd71434e6cabaa39909eccae64bfcc2bfd6f1a70,665,master,canceled,0,,707214559,707214560,707214561,707214562,707214563,707214564,707214565,707214566,707214567,707214568,707214569,707214570,707214572,707214573,707214574,pull_request
707213708,a92dc8927bd2bca27dc662caa05849a3d391b8a7,665,master,canceled,0,,707213709,707213710,707213711,707213712,707213713,707213714,707213715,707213716,707213717,707213718,707213719,707213720,707213721,707213722,707213723,pull_request
707213692,a92dc8927bd2bca27dc662caa05849a3d391b8a7,665,master,canceled,0,,707213693,707213694,707213695,707213696,707213697,707213698,707213699,707213700,707213701,707213702,707213703,707213704,707213705,707213706,707213707,pull_request
707213638,d26e17063702da62a24306a3f0a22cacffcc69bb,665,master,passed,7025,2020-07-11 18:02:36 UTC,707213639,707213640,707213641,707213642,707213643,707213644,707213645,707213646,707213647,707213648,707213649,707213650,707213651,707213652,707213653,pull_request
706990520,6527a0e05db38ef9e41441ba8bb1eaa7f6b23020,665,master,passed,6980,2020-07-10 19:05:04 UTC,706990521,706990522,706990523,706990524,706990525,706990526,706990527,706990528,706990529,706990530,706990531,706990532,706990533,706990534,706990535,pull_request
706989957,94f28fa110e9c6245845da3e6ccc26cd76dcf7e9,665,master,passed,7047,2020-07-10 18:41:31 UTC,706989958,706989960,706989962,706989963,706989964,706989965,706989966,706989967,706989968,706989969,706989970,706989971,706989972,706989973,706989974,pull_request
706978009,c94d2dc3e523b1ed4a7af774094a9243273aeb9e,665,master,failed,7003,2020-07-10 18:08:54 UTC,706978010,706978011,706978012,706978013,706978014,706978015,706978016,706978017,706978018,706978019,706978020,706978021,706978022,706978023,706978024,pull_request
706933298,a3881bfdb86f5472e2e8c88e795d6b1c61153692,665,master,failed,6978,2020-07-10 16:00:15 UTC,706933299,706933300,706933301,706933302,706933303,706933304,706933305,706933306,706933308,706933311,706933312,706933314,706933316,706933318,706933319,pull_request
706927866,fd5c128cf3e519481595913b02a3ef80441939fb,665,master,failed,7051,2020-07-10 15:35:41 UTC,706927867,706927868,706927869,706927870,706927871,706927872,706927873,706927874,706927875,706927876,706927877,706927878,706927879,706927880,706927881,pull_request
706914604,910d997105e79b06af2570dc11f54d5fdc6e601d,665,master,failed,6967,2020-07-10 15:11:50 UTC,706914605,706914606,706914607,706914608,706914609,706914610,706914611,706914612,706914613,706914614,706914615,706914616,706914617,706914618,706914619,pull_request
706914510,910d997105e79b06af2570dc11f54d5fdc6e601d,665,master,canceled,0,,706914511,706914512,706914513,706914514,706914515,706914516,706914517,706914518,706914519,706914520,706914521,706914522,706914523,706914524,706914525,pull_request
706914455,b0bd7aae396ecec35c845d1678e4c07853235d1b,665,master,canceled,0,,706914456,706914457,706914458,706914459,706914460,706914461,706914462,706914463,706914464,706914465,706914466,706914467,706914468,706914469,706914470,pull_request
706914097,32306ae2f041515c556d858fe657992c026cd9f7,665,master,failed,7066,2020-07-10 14:47:25 UTC,706914098,706914099,706914100,706914101,706914102,706914103,706914104,706914105,706914106,706914107,706914108,706914109,706914110,706914111,706914112,pull_request
706243943,ab43089fae5fccde0d2454b20d6846c64d18484d,665,master,passed,6990,2020-07-08 17:31:31 UTC,706243944,706243945,706243946,706243947,706243948,706243949,706243951,706243952,706243954,706243955,706243956,706243957,706243958,706243959,706243960,pull_request
706242578,d12104fe41f3994b3b18e49934d22c10e5974453,665,master,passed,7007,2020-07-08 17:07:39 UTC,706242579,706242580,706242581,706242582,706242583,706242584,706242585,706242586,706242587,706242588,706242589,706242590,706242591,706242592,706242593,pull_request
705566915,3ad5074b343bb3f872265b29b92631e26962f95e,662,master,passed,7030,2020-07-06 22:11:05 UTC,705566916,705566917,705566918,705566919,705566920,705566921,705566922,705566923,705566924,705566925,705566926,705566927,705566928,705566929,705566930,pull_request
705566892,d466d9d98c27ab9aa87d6c877e2ffbb62787dd6c,,feature/predict-nonlinearity,passed,6973,2020-07-06 21:47:11 UTC,705566893,705566894,705566895,705566896,705566897,705566898,705566899,705566900,705566901,705566902,705566903,705566904,705566905,705566906,705566907,push
705565307,81ca756f67b7dc74e7382dd93889cea011e95c56,662,master,canceled,0,,705565308,705565309,705565310,705565311,705565312,705565313,705565314,705565315,705565316,705565317,705565318,705565319,705565320,705565321,705565322,pull_request
705565275,f1d42df3a68acf9b2bfd64f28859214010858755,,feature/predict-nonlinearity,passed,7082,2020-07-06 21:23:21 UTC,705565277,705565278,705565279,705565280,705565282,705565283,705565284,705565285,705565286,705565287,705565288,705565289,705565290,705565291,705565292,push
705272431,d13e1143eb9b09549a9779086b22a26a51522f52,665,master,passed,6925,2020-07-06 04:32:30 UTC,705272432,705272433,705272434,705272435,705272436,705272437,705272438,705272439,705272440,705272441,705272442,705272445,705272446,705272447,705272448,pull_request
705263268,c7ace7a0c5360854069e1b57aa57b411599fe604,665,master,passed,6990,2020-07-06 03:51:54 UTC,705263269,705263270,705263271,705263272,705263273,705263274,705263275,705263276,705263277,705263278,705263279,705263280,705263281,705263282,705263283,pull_request
705262968,b05e2028d54f847a62fef5207ea6da50b4374d5c,665,master,passed,6955,2020-07-06 03:28:25 UTC,705262969,705262970,705262971,705262972,705262973,705262974,705262975,705262976,705262977,705262978,705262979,705262980,705262981,705262982,705262983,pull_request
705250910,468407500f25df2316ed66c3e5aa677ee4df21dc,665,master,failed,6752,2020-07-06 02:03:38 UTC,705250911,705250912,705250913,705250914,705250915,705250916,705250917,705250918,705250919,705250920,705250921,705250922,705250923,705250924,705250925,pull_request
705174650,1e0f37015c5385438479c6a9bae73e314a46a99f,662,master,passed,6977,2020-07-05 18:54:02 UTC,705174651,705174652,705174653,705174654,705174655,705174656,705174657,705174658,705174659,705174660,705174661,705174662,705174663,705174664,705174665,pull_request
705174631,a980f9d876a44eca9bd6048e4c61b86e73ff11ac,,feature/predict-nonlinearity,passed,6947,2020-07-05 18:30:14 UTC,705174632,705174633,705174634,705174635,705174636,705174637,705174638,705174639,705174640,705174641,705174642,705174643,705174644,705174645,705174646,push
705172495,0f2a90ac3e73036b3d91618cd65baac8dc85cb77,,feature/predict-nonlinearity,passed,6940,2020-07-05 18:06:48 UTC,705172496,705172497,705172498,705172499,705172500,705172501,705172502,705172503,705172504,705172505,705172506,705172507,705172508,705172509,705172510,push
705085289,eb28bff645ec90d97685f16f259dff128d4524ee,,feature/predict-nonlinearity,passed,6878,2020-07-05 10:37:55 UTC,705085290,705085291,705085292,705085293,705085294,705085295,705085296,705085297,705085298,705085299,705085300,705085301,705085302,705085303,705085304,push
705085265,a1312d51c2c15952ec489dc14f3a887b48e8a116,,feature/predict-nonlinearity,canceled,0,,705085266,705085267,705085268,705085269,705085270,705085271,705085272,705085273,705085274,705085275,705085276,705085277,705085278,705085279,705085280,push
705085196,f6b11ae6eb53d27664ca2f54cd44206cef65e91b,,feature/predict-nonlinearity,canceled,0,,705085197,705085198,705085199,705085200,705085201,705085202,705085203,705085204,705085205,705085206,705085207,705085208,705085209,705085210,705085211,push
705085016,4a63c3fb3e319fea42094ffab2882a3e55a55fad,,feature/predict-nonlinearity,canceled,0,,705085017,705085018,705085019,705085020,705085021,705085022,705085023,705085024,705085025,705085026,705085027,705085028,705085029,705085030,705085031,push
705084977,0c8d088f123c669247c9d8e2b8dbc4ef5b48a54d,,feature/predict-nonlinearity,passed,6887,2020-07-05 10:14:19 UTC,705084978,705084979,705084980,705084981,705084982,705084983,705084984,705084985,705084986,705084987,705084988,705084989,705084990,705084991,705084992,push
704742224,01cdd16f3dd10904a82161c53b96352003bbf2c6,,master,passed,6933,2020-07-03 17:29:46 UTC,704742225,704742226,704742227,704742228,704742229,704742230,704742231,704742232,704742233,704742234,704742235,704742236,704742237,704742238,704742239,push
704483657,6e9cc18bcf5b95860f06e3a089b2e0057b874ee5,,master,passed,6984,2020-07-02 22:11:50 UTC,704483658,704483659,704483660,704483661,704483662,704483663,704483664,704483665,704483666,704483667,704483668,704483669,704483670,704483671,704483672,push
704339088,bf9a23169b6027377995ee0fb51c81d2aa3c4d3a,658,master,passed,6959,2020-07-02 14:41:49 UTC,704339089,704339090,704339091,704339092,704339093,704339094,704339095,704339096,704339097,704339098,704339099,704339100,704339101,704339102,704339103,pull_request
704339053,c7c3433ae4cdcbdaf2ed5f4bad2ae4611cde47f8,,issue/nested-lists-to-device,passed,7019,2020-07-02 14:18:04 UTC,704339054,704339055,704339056,704339057,704339060,704339061,704339062,704339063,704339064,704339065,704339066,704339067,704339068,704339069,704339070,push
704046188,b2560a4f0b3261eedd33bbb43ce9a0680904e1bc,,master,passed,6951,2020-07-01 18:52:42 UTC,704046189,704046190,704046191,704046192,704046193,704046194,704046195,704046196,704046197,704046198,704046199,704046200,704046201,704046202,704046203,push
704007638,e173f78d0652f85fb50f3ec29535be8ee4f5163c,658,master,passed,6966,2020-07-01 17:52:50 UTC,704007639,704007640,704007641,704007642,704007643,704007644,704007645,704007646,704007647,704007648,704007649,704007650,704007651,704007652,704007653,pull_request
704007615,c4fa14337f66a046da43d122f6a6b3d8acfcad91,,issue/nested-lists-to-device,passed,7063,2020-07-01 17:28:34 UTC,704007616,704007617,704007618,704007619,704007620,704007621,704007622,704007623,704007624,704007625,704007626,704007627,704007628,704007629,704007630,push
704006206,67df83584982dc7c4d4f0069942ad9875c90613d,658,master,canceled,0,,704006207,704006208,704006209,704006210,704006211,704006212,704006213,704006214,704006215,704006216,704006217,704006218,704006219,704006220,704006221,pull_request
704006145,491d35ebf875464f66a4685936f88ec0faf850fe,,issue/nested-lists-to-device,canceled,0,,704006146,704006147,704006148,704006149,704006150,704006151,704006152,704006153,704006154,704006155,704006156,704006157,704006158,704006159,704006160,push
703997217,c9fab57a7e35a1f7e073c662924195951a16b90b,663,master,passed,7024,2020-07-01 16:40:44 UTC,703997219,703997221,703997222,703997223,703997224,703997225,703997227,703997231,703997232,703997233,703997234,703997235,703997236,703997237,703997238,pull_request
703997179,9412e938fe3d3fd842e80ba916e843534c86f140,,issue/656,passed,7007,2020-07-01 16:40:41 UTC,703997180,703997181,703997182,703997183,703997184,703997185,703997186,703997187,703997188,703997189,703997190,703997191,703997192,703997193,703997194,push
703655858,bd8e842acc28ae11311222232e419c43cb396393,663,master,passed,6964,2020-06-30 19:54:45 UTC,703655860,703655864,703655865,703655866,703655867,703655868,703655869,703655870,703655871,703655873,703655874,703655875,703655876,703655878,703655879,pull_request
703655806,383f1daf4f2e3dfdea6a359158d77d503269a5e8,,issue/656,passed,7005,2020-06-30 19:30:50 UTC,703655807,703655808,703655809,703655810,703655811,703655812,703655813,703655814,703655815,703655816,703655817,703655818,703655819,703655820,703655821,push
703255639,44bef1be28ec5ff2e4ebcda2756df02796692b57,,master,passed,8817,2020-06-29 18:49:42 UTC,703255640,703255641,703255642,703255643,703255644,703255645,703255646,703255647,703255648,703255649,703255650,703255651,703255652,703255653,703255654,push
702786277,b11b7f1260d92ac31d03e19ed415f2124c2acb90,657,master,passed,6947,2020-06-28 01:44:31 UTC,702786279,702786280,702786281,702786282,702786283,702786284,702786285,702786286,702786287,702786288,702786289,702786290,702786291,702786292,702786293,pull_request
702715522,9ccd5ee12fae54822bfe0182497d6c67114a858e,662,master,passed,6899,2020-06-27 18:52:17 UTC,702715523,702715524,702715525,702715526,702715527,702715528,702715529,702715530,702715531,702715532,702715533,702715534,702715535,702715536,702715537,pull_request
702715506,012cf86c2c9c3a8382b71b6835fa00d60c3bf907,,feature/predict-nonlinearity,passed,6932,2020-06-27 18:28:57 UTC,702715507,702715508,702715509,702715510,702715511,702715512,702715513,702715514,702715515,702715516,702715517,702715518,702715519,702715520,702715521,push
702701363,4cd85f54e68d115fae8717f48f27dbc7d2989e73,662,master,failed,6891,2020-06-27 17:32:44 UTC,702701364,702701365,702701366,702701367,702701368,702701369,702701370,702701371,702701372,702701373,702701374,702701375,702701376,702701377,702701378,pull_request
702701347,188ed55a009ee46321e36a51befcdee7c1e5c553,,feature/predict-nonlinearity,failed,6937,2020-06-27 17:09:34 UTC,702701348,702701349,702701350,702701351,702701352,702701353,702701354,702701355,702701356,702701357,702701358,702701359,702701360,702701361,702701362,push
702689956,3714a2bcf496afe4e83a0cb0eb4fb17280bb64f6,662,master,failed,8795,2020-06-27 16:25:42 UTC,702689957,702689958,702689959,702689960,702689961,702689962,702689963,702689964,702689965,702689966,702689967,702689968,702689969,702689970,702689971,pull_request
702688203,abc6626acdd33a46c4c8f56236832aded82b5edf,,feature/predict-nonlinearity,failed,8708,2020-06-27 15:56:16 UTC,702688204,702688205,702688206,702688207,702688208,702688209,702688210,702688211,702688212,702688213,702688214,702688215,702688216,702688217,702688218,push
702672067,7fdcc1867baa5019b9e0fd3b825b42da92b8a34f,657,master,failed,6914,2020-06-27 14:46:54 UTC,702672068,702672069,702672070,702672071,702672072,702672073,702672074,702672075,702672076,702672077,702672078,702672079,702672080,702672081,702672082,pull_request
702671424,a2be56aef23834f4a632b00de0d2a5005e22e8f9,657,master,canceled,0,,702671425,702671426,702671427,702671428,702671429,702671430,702671431,702671432,702671433,702671434,702671435,702671436,702671437,702671438,702671439,pull_request
702665550,a1bc5500f2a26be793555d7f9524b892f4efc45f,657,master,failed,6953,2020-06-27 14:23:22 UTC,702665551,702665552,702665553,702665554,702665555,702665556,702665557,702665558,702665559,702665560,702665561,702665562,702665563,702665564,702665565,pull_request
701709747,89547858387345a91bd87e5e3236c668f6999960,658,master,passed,6927,2020-06-24 16:40:18 UTC,701709749,701709750,701709752,701709754,701709755,701709756,701709757,701709758,701709759,701709760,701709761,701709762,701709763,701709764,701709765,pull_request
701709709,7fec24f6b48e7bfcfe59e4630277e96c00d6485a,,issue/nested-lists-to-device,passed,6937,2020-06-24 16:16:20 UTC,701709710,701709711,701709712,701709713,701709714,701709715,701709717,701709718,701709719,701709720,701709721,701709722,701709723,701709725,701709726,push
701688665,70133d63f5b5c158cd3ae0f0d893eb4689f51396,658,master,passed,6928,2020-06-24 15:52:42 UTC,701688666,701688667,701688668,701688669,701688670,701688671,701688672,701688673,701688674,701688675,701688676,701688677,701688678,701688679,701688680,pull_request
701688642,d109433738c60587c483b1e095807443fe0613ae,,issue/nested-lists-to-device,passed,6999,2020-06-24 15:28:46 UTC,701688643,701688644,701688645,701688646,701688647,701688648,701688649,701688652,701688653,701688654,701688655,701688656,701688657,701688658,701688659,push
701687843,f4f24b68d4954e83b6fe90dcd8bc2e1f9ef113c7,572,master,passed,8816,2020-06-24 14:59:08 UTC,701687844,701687845,701687846,701687847,701687848,701687849,701687850,701687851,701687852,701687853,701687854,701687855,701687856,701687857,701687858,pull_request
701657128,33ab79217eb7e70350b6e5829ff59a01cc9db07d,657,master,passed,7008,2020-06-24 13:57:53 UTC,701657129,701657130,701657131,701657132,701657133,701657134,701657135,701657136,701657137,701657138,701657139,701657140,701657141,701657142,701657144,pull_request
701617418,9e875f6c5e23a80878bf9d9c074ceb25b84aef68,657,master,failed,6933,2020-06-24 12:17:03 UTC,701617421,701617422,701617423,701617424,701617425,701617426,701617427,701617428,701617429,701617430,701617431,701617432,701617433,701617434,701617435,pull_request
701616667,f5212c82ece65e95dcc1d170df8003e1b1542a2f,657,master,canceled,0,,701616668,701616669,701616670,701616671,701616672,701616673,701616674,701616675,701616676,701616677,701616678,701616679,701616680,701616681,701616682,pull_request
701615949,71011276fe726a8ef35d9a4eca8f69004ef5313d,657,master,failed,8809,2020-06-24 11:47:07 UTC,701615950,701615951,701615952,701615953,701615954,701615955,701615956,701615957,701615958,701615959,701615960,701615961,701615962,701615963,701615964,pull_request
701431123,4d57874b66d439c54f28670912d684ad0d5aed28,658,master,passed,8898,2020-06-23 21:53:13 UTC,701431124,701431125,701431126,701431127,701431128,701431129,701431130,701431131,701431132,701431133,701431134,701431135,701431136,701431137,701431138,pull_request
701431068,51866d7b6fa3bd2d972c31bc10382954a817eaef,,issue/nested-lists-to-device,passed,8892,2020-06-23 21:23:06 UTC,701431069,701431071,701431072,701431074,701431075,701431077,701431078,701431080,701431081,701431082,701431083,701431084,701431085,701431086,701431087,push
700845985,b166c4cc0600c7aec6edcaa63c543f17bb924837,657,master,passed,6929,2020-06-22 11:37:48 UTC,700845986,700845987,700845988,700845989,700845990,700845991,700845992,700845993,700845994,700845995,700845996,700845997,700845998,700845999,700846000,pull_request
700542359,6fe94fd042ce1200c7baa62f8ad4a1f7d7fa2bf8,,master,passed,6839,2020-06-21 10:39:00 UTC,700542360,700542361,700542362,700542363,700542364,700542365,700542366,700542367,700542368,700542369,700542370,700542371,700542372,700542373,700542374,push
700415820,ade322076e5ad38b49fec7332d1b330ec0029fa0,653,master,passed,6811,2020-06-20 18:57:41 UTC,700415821,700415822,700415823,700415824,700415825,700415826,700415827,700415828,700415829,700415830,700415831,700415832,700415833,700415834,700415835,pull_request
700414347,6efdbb4c3a73a2d695853764767565dc7a52804d,653,master,passed,6947,2020-06-20 18:34:03 UTC,700414348,700414349,700414350,700414351,700414352,700414353,700414354,700414355,700414356,700414357,700414358,700414359,700414360,700414361,700414362,pull_request
699773690,832bd3fba2e12bd1ba4d3b9182720e5d39810286,653,master,passed,6921,2020-06-18 16:17:15 UTC,699773691,699773692,699773693,699773694,699773695,699773696,699773697,699773698,699773699,699773700,699773701,699773702,699773703,699773704,699773705,pull_request
699462244,7c9b4c84d8bc936b1536d97573d6f36828755db3,653,master,passed,6959,2020-06-17 20:40:24 UTC,699462246,699462247,699462248,699462249,699462250,699462251,699462252,699462253,699462254,699462255,699462256,699462257,699462258,699462259,699462260,pull_request
698613065,c72e1fec496e3d80b9ca0709df556c07c2522966,,master,passed,6803,2020-06-15 16:52:08 UTC,698613067,698613068,698613070,698613071,698613072,698613073,698613074,698613075,698613076,698613077,698613078,698613079,698613080,698613081,698613082,push
698607293,29201962800daff57527802aeeca4093a40716a8,653,master,passed,6776,2020-06-15 16:28:51 UTC,698607294,698607295,698607296,698607297,698607298,698607299,698607300,698607301,698607302,698607303,698607304,698607305,698607306,698607307,698607308,pull_request
698362787,d6bccce198a0fcfd62245ee43f69b6f1b56bd24c,651,master,passed,6852,2020-06-15 02:40:54 UTC,698362788,698362789,698362790,698362791,698362792,698362793,698362794,698362795,698362796,698362797,698362798,698362799,698362800,698362801,698362802,pull_request
698317415,71d54b2bda566d06af9572e642e2a3739e615de4,652,master,passed,6733,2020-06-14 22:25:21 UTC,698317416,698317417,698317418,698317419,698317420,698317421,698317422,698317423,698317424,698317425,698317426,698317427,698317428,698317429,698317430,pull_request
698317314,f25664a5b455539426c925209fcd34987067cc66,,feature-save-params-arbitrary-modules-635,passed,6784,2020-06-14 22:02:01 UTC,698317315,698317316,698317317,698317318,698317319,698317320,698317321,698317322,698317323,698317324,698317325,698317326,698317327,698317328,698317329,push
698313471,cdbb1a97e79a38847ad9165cbe82945cc1dfbda9,,feature-save-params-arbitrary-modules-635,passed,6812,2020-06-14 21:39:00 UTC,698313472,698313473,698313474,698313475,698313476,698313477,698313478,698313479,698313480,698313481,698313482,698313483,698313484,698313485,698313486,push
698266847,eac64e3842edeb1176aff269b5a5774634ab5aed,651,master,passed,6802,2020-06-14 17:47:48 UTC,698266848,698266849,698266850,698266851,698266852,698266853,698266854,698266855,698266856,698266857,698266858,698266859,698266860,698266861,698266862,pull_request
697807419,a5bc8bf910f2db655be0246cddf5a1ad0137d031,,master,passed,6773,2020-06-12 22:08:04 UTC,697807420,697807421,697807422,697807423,697807424,697807425,697807426,697807427,697807428,697807429,697807430,697807431,697807432,697807433,697807434,push
697402639,6e6681fe1aad6effc3d79aadec411a98939d3733,650,master,passed,6821,2020-06-11 22:27:46 UTC,697402640,697402641,697402642,697402643,697402644,697402645,697402646,697402647,697402648,697402649,697402650,697402651,697402652,697402653,697402654,pull_request
697402423,146da7234e744a5a6959b2df2c4a9dd922229786,,bump-version-for-dev,passed,6866,2020-06-11 22:03:26 UTC,697402424,697402425,697402426,697402427,697402428,697402429,697402430,697402431,697402432,697402433,697402434,697402435,697402442,697402443,697402444,push
697402119,9f6086b70885cf7e332a743a07139f0b34119b2c,,master,passed,6787,2020-06-11 21:40:32 UTC,697402120,697402121,697402122,697402123,697402124,697402125,697402126,697402127,697402128,697402129,697402130,697402131,697402132,697402133,697402134,push
697007254,44ac4dcdfdb0a671741f3d373b68afd00ba8b118,,master,passed,6723,2020-06-10 21:12:22 UTC,697007255,697007256,697007257,697007258,697007259,697007260,697007261,697007262,697007263,697007264,697007265,697007266,697007267,697007268,697007269,push
696707029,c63b39b3bc4e2cc939e0baa7b66a027bfb563ddb,646,master,passed,6800,2020-06-10 03:57:41 UTC,696707030,696707031,696707032,696707033,696707034,696707035,696707036,696707037,696707038,696707039,696707040,696707041,696707042,696707043,696707044,pull_request
695867924,693e93f2eb16a6634bd9fa8356bf21d90f46f199,646,master,passed,6693,2020-06-08 04:46:52 UTC,695867925,695867926,695867927,695867928,695867929,695867930,695867931,695867932,695867933,695867934,695867935,695867936,695867937,695867938,695867939,pull_request
695779108,b844cf7111448bb28f69ba7311f409126030b87a,648,master,passed,6742,2020-06-07 21:25:06 UTC,695779109,695779110,695779111,695779112,695779113,695779114,695779115,695779116,695779117,695779118,695779119,695779120,695779121,695779122,695779123,pull_request
695778975,02ebefec622b37af0cf3927080c69357425136ae,,warning-for-python-3.5,passed,6704,2020-06-07 21:02:39 UTC,695778976,695778977,695778978,695778979,695778982,695778983,695778984,695778985,695778986,695778987,695778988,695778989,695778990,695778991,695778992,push
695633259,1f8c4030f374fccb4eaa1110ed9621fc1825ff97,646,master,passed,6747,2020-06-07 10:40:01 UTC,695633260,695633261,695633262,695633263,695633264,695633265,695633266,695633267,695633268,695633269,695633270,695633271,695633272,695633273,695633274,pull_request
695493913,6508d88c4044bcdb2d944081d437c706e346354a,,master,passed,6697,2020-06-06 20:15:18 UTC,695493914,695493915,695493916,695493917,695493918,695493919,695493920,695493921,695493922,695493923,695493924,695493925,695493926,695493927,695493928,push
695480569,7b127a862d30407775e8c017b163f2056e57aa73,647,master,passed,6767,2020-06-06 19:32:46 UTC,695480570,695480571,695480572,695480573,695480574,695480575,695480576,695480577,695480578,695480579,695480580,695480581,695480582,695480583,695480584,pull_request
695480425,59bec099182d32897ea666d50bdaad7735f3ac9a,,fix/remove-neutral-networks,passed,6727,2020-06-06 19:09:49 UTC,695480426,695480427,695480428,695480429,695480430,695480431,695480432,695480433,695480434,695480435,695480436,695480437,695480438,695480439,695480440,push
695096495,9ee044d7445f23a508ae4614978c91bb898ca39b,,master,passed,6805,2020-06-05 16:19:51 UTC,695096496,695096497,695096498,695096500,695096501,695096502,695096503,695096505,695096506,695096507,695096508,695096509,695096510,695096511,695096512,push
695095222,1dc1b9e9dc3d55138eb15b57b5fb4acdaa16a82d,,master,passed,6756,2020-06-05 15:56:55 UTC,695095223,695095224,695095225,695095226,695095227,695095228,695095229,695095230,695095231,695095232,695095233,695095234,695095235,695095236,695095237,push
694738671,92d83a67363478b5136738aab0a80b6b5cce804a,646,master,passed,6791,2020-06-04 17:28:59 UTC,694738672,694738673,694738674,694738675,694738676,694738677,694738678,694738679,694738680,694738681,694738682,694738683,694738684,694738685,694738686,pull_request
694142255,9ca982e4e5fcb7d8a82416105f6cd47d9d9a41cb,646,master,passed,6645,2020-06-03 07:01:57 UTC,694142256,694142257,694142258,694142259,694142260,694142261,694142262,694142263,694142264,694142265,694142266,694142267,694142268,694142269,694142270,pull_request
694013600,28b3cf9c5d98da9e91a41b0069ae50c17393de1c,645,master,passed,6695,2020-06-02 21:23:06 UTC,694013601,694013602,694013603,694013604,694013605,694013606,694013607,694013608,694013609,694013610,694013611,694013612,694013613,694013614,694013615,pull_request
694012152,0393f555dc83c20b0b76c8f241d864e6ad061220,,feature/add-torchtext-transformers-bert-notebook,passed,6793,2020-06-02 20:44:10 UTC,694012153,694012154,694012155,694012156,694012157,694012158,694012159,694012160,694012161,694012162,694012163,694012164,694012165,694012166,694012167,push
694004162,cbab7698091091ac0bc102885da03773534eed91,,master,passed,6772,2020-06-02 20:17:40 UTC,694004163,694004164,694004165,694004166,694004167,694004168,694004169,694004170,694004171,694004172,694004173,694004174,694004175,694004176,694004177,push
692723849,1462e170e67845997e4c09beaaf7d90f535cb7d8,643,master,passed,6776,2020-05-29 22:01:10 UTC,692723850,692723851,692723852,692723853,692723854,692723855,692723856,692723857,692723858,692723859,692723860,692723861,692723862,692723863,692723864,pull_request
692723385,0ddd8be05bf4a2c0a3a0b5738c454b53051ff92e,,feature/add-tests-for-criterion-train-valid,passed,6813,2020-05-29 21:37:38 UTC,692723386,692723387,692723388,692723389,692723390,692723391,692723392,692723393,692723394,692723395,692723396,692723397,692723398,692723399,692723400,push
692722414,a621d0fa31c87adbdbb3b297328caefb09d42b8c,,master,passed,6805,2020-05-29 21:14:40 UTC,692722415,692722416,692722417,692722418,692722419,692722420,692722421,692722422,692722423,692722424,692722425,692722426,692722427,692722428,692722429,push
691925894,5ddae2ab486a42e436e2924f3a08c2e94b8f89f8,,master,passed,6716,2020-05-27 21:33:26 UTC,691925895,691925896,691925897,691925898,691925899,691925900,691925901,691925902,691925903,691925904,691925905,691925906,691925907,691925908,691925909,push
691625531,603ab59cca1bf1206096613197cdb848a8717441,626,master,passed,6636,2020-05-27 07:04:03 UTC,691625532,691625533,691625534,691625535,691625536,691625537,691625538,691625539,691625540,691625541,691625542,691625543,691625544,691625545,691625546,pull_request
