build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
686405548,e8b343c6f1ec9c397aa351057a1842d0ea633a74,2283,master,passed,6630,2020-05-13 03:28:11 UTC,686405549,686405550,686405551,686405552,686405553,686405554,686405555,686405556,686405557,686405558,686405559,686405560,686405561,686405562,686405563,686405564,686405565,686405566,686405567,686405568,686405569,686405570,686405571,686405572,686405573,686405574,686405575,686405576,686405577,686405578,686405579,686405580,686405581,686405582,686405583,686405584,686405585,686405586,686405587,pull_request
686388951,d2ce86dd2d29170b249f48e42e89ef1d6b512599,2279,master,passed,6874,2020-05-13 02:21:30 UTC,686388952,686388953,686388954,686388955,686388956,686388957,686388958,686388959,686388960,686388961,686388962,686388963,686388964,686388965,686388966,686388967,686388968,686388969,686388970,686388971,686388972,686388973,686388974,686388975,686388976,686388977,686388978,686388979,686388980,686388981,686388982,686388983,686388984,686388985,686388986,686388987,686388988,686388989,686388990,pull_request
686383356,807c3321a9e8e1fa29b1946881bf249bd6902fd8,2279,master,passed,7002,2020-05-13 01:54:16 UTC,686383357,686383358,686383359,686383360,686383361,686383362,686383363,686383364,686383365,686383366,686383367,686383368,686383369,686383370,686383371,686383372,686383373,686383374,686383375,686383376,686383377,686383378,686383379,686383380,686383381,686383382,686383383,686383384,686383385,686383386,686383387,686383388,686383389,686383390,686383391,686383392,686383393,686383394,686383395,pull_request
686380385,c7c05e26e5cc87fb6e6ca664dd4a481b45f07455,2279,master,failed,6806,2020-05-13 01:29:20 UTC,686380386,686380387,686380388,686380389,686380390,686380391,686380392,686380393,686380394,686380395,686380396,686380397,686380398,686380399,686380400,686380401,686380402,686380403,686380404,686380405,686380406,686380407,686380408,686380409,686380410,686380411,686380412,686380413,686380414,686380415,686380416,686380417,686380418,686380419,686380420,686380421,686380422,686380423,686380424,pull_request
686348926,7f994da8da6c6ebdb81432dc3d6aadbf257ece93,2279,master,failed,6968,2020-05-12 23:15:30 UTC,686348927,686348928,686348929,686348930,686348931,686348932,686348933,686348934,686348935,686348936,686348937,686348938,686348939,686348940,686348941,686348942,686348943,686348944,686348945,686348946,686348947,686348948,686348949,686348950,686348951,686348952,686348953,686348954,686348955,686348956,686348957,686348958,686348959,686348960,686348961,686348962,686348963,686348964,686348965,pull_request
686085796,847acd99fe7c3203332f3c56c7afb70c4319c5d3,2279,master,failed,7141,2020-05-12 12:29:29 UTC,686085797,686085798,686085799,686085800,686085801,686085802,686085803,686085804,686085805,686085806,686085807,686085808,686085809,686085810,686085811,686085812,686085813,686085814,686085815,686085816,686085817,686085818,686085819,686085820,686085821,686085822,686085823,686085824,686085825,686085826,686085827,686085828,686085829,686085830,686085831,686085832,686085833,686085834,686085835,pull_request
685927021,4f3a3998239553d3132cf8e3af3880df1f071b33,2279,master,failed,6939,2020-05-12 01:58:16 UTC,685927022,685927023,685927024,685927025,685927026,685927027,685927028,685927029,685927030,685927031,685927032,685927033,685927034,685927035,685927036,685927037,685927038,685927039,685927040,685927041,685927042,685927043,685927044,685927045,685927046,685927047,685927048,685927049,685927050,685927051,685927052,685927053,685927054,685927055,685927056,685927057,685927058,685927059,685927060,pull_request
685922104,598921de93a18eee3ecb438fa0c68962e0a85db9,2279,master,failed,6879,2020-05-12 01:33:37 UTC,685922105,685922106,685922107,685922108,685922109,685922110,685922111,685922112,685922113,685922114,685922115,685922116,685922117,685922118,685922119,685922120,685922121,685922122,685922123,685922124,685922125,685922126,685922127,685922128,685922129,685922130,685922131,685922132,685922133,685922134,685922135,685922136,685922137,685922138,685922139,685922140,685922141,685922142,685922143,pull_request
685789831,533a3be41e22cbe336cea51ce4b9200d9846aea3,2279,master,failed,6860,2020-05-11 18:36:46 UTC,685789832,685789833,685789834,685789835,685789836,685789837,685789838,685789839,685789840,685789841,685789842,685789843,685789844,685789845,685789846,685789847,685789848,685789849,685789850,685789851,685789852,685789853,685789854,685789855,685789857,685789859,685789860,685789861,685789862,685789863,685789864,685789865,685789866,685789867,685789868,685789869,685789870,685789871,685789872,pull_request
685783587,ed4730c41224fc794c651d4b9a010e642faf201c,2279,master,errored,5342,2020-05-11 18:17:05 UTC,685783588,685783589,685783590,685783591,685783592,685783593,685783594,685783595,685783596,685783597,685783598,685783599,685783600,685783601,685783602,685783603,685783604,685783605,685783606,685783607,685783608,685783609,685783610,685783611,685783612,685783613,685783615,685783616,685783618,685783620,685783621,685783622,685783623,685783624,685783625,685783626,685783627,685783628,685783629,pull_request
685770725,8fd6a5d812531bf428c537f2f9cd06cdfb958f2d,2279,master,failed,6965,2020-05-11 17:44:15 UTC,685770726,685770727,685770728,685770729,685770730,685770731,685770732,685770733,685770734,685770735,685770736,685770737,685770738,685770739,685770740,685770741,685770742,685770743,685770744,685770745,685770746,685770747,685770748,685770749,685770750,685770751,685770752,685770753,685770754,685770755,685770756,685770757,685770758,685770759,685770760,685770761,685770762,685770763,685770764,pull_request
685679471,bbb213cbac2b5b8c69c21297c6a30d9675e4f090,2279,master,errored,6919,2020-05-11 14:02:38 UTC,685679472,685679473,685679474,685679475,685679476,685679477,685679478,685679479,685679480,685679481,685679482,685679484,685679486,685679487,685679488,685679489,685679490,685679491,685679492,685679493,685679494,685679495,685679496,685679497,685679498,685679499,685679500,685679501,685679502,685679503,685679504,685679505,685679506,685679507,685679508,685679509,685679510,685679511,685679512,pull_request
685476348,1f8ceb95fa5d5e6a05f283eb12f4523aeb858f4f,2279,master,failed,6795,2020-05-11 02:22:09 UTC,685476349,685476350,685476351,685476352,685476353,685476354,685476355,685476356,685476357,685476358,685476359,685476360,685476361,685476362,685476363,685476364,685476365,685476366,685476367,685476368,685476369,685476370,685476371,685476372,685476373,685476374,685476375,685476376,685476377,685476378,685476379,685476380,685476381,685476382,685476383,685476384,685476385,685476386,685476387,pull_request
685396570,92009b061f05737c30a377dc1dd3d50bfdc80afe,2279,master,failed,6942,2020-05-10 19:22:47 UTC,685396571,685396572,685396573,685396574,685396575,685396578,685396579,685396580,685396581,685396582,685396583,685396584,685396585,685396586,685396587,685396588,685396589,685396590,685396591,685396592,685396593,685396594,685396595,685396596,685396597,685396598,685396599,685396600,685396601,685396602,685396603,685396604,685396605,685396606,685396607,685396608,685396609,685396610,685396611,pull_request
