build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
586264685,8b6b0fb465da4f69c807087c531bee476a885d2d,,master,passed,3487,2019-09-17 21:33:34 UTC,586264686,586264687,586264688,586264689,586264690,586264691,586264692,586264693,586264694,586264695,586264696,586264697,586264698,push
585445868,91b2ae66cef10eb93e4e1f657fca40d42f5073ed,,master,passed,3384,2019-09-16 07:40:36 UTC,585445869,585445870,585445871,585445872,585445873,585445874,585445875,585445876,585445877,585445878,585445879,585445880,585445881,push
585445800,5c985edaf39ef44ef7d2fb0f39b57875e1bb6301,720,master,errored,638,2019-09-16 07:34:25 UTC,585445801,585445802,585445803,585445804,585445805,585445806,585445808,585445809,585445810,585445812,585445813,585445815,585445816,pull_request
585445391,9af9f3fd210f96685650c0225bb391dccb428e71,,revert-667-python,passed,3346,2019-09-16 07:24:26 UTC,585445392,585445393,585445394,585445395,585445396,585445397,585445398,585445399,585445400,585445401,585445402,585445403,585445404,push
585438419,f44b39f7e6e52be5612389994b6a6b0e5879911c,,master,passed,3745,2019-09-16 07:07:01 UTC,585438420,585438421,585438422,585438423,585438424,585438425,585438426,585438427,585438428,585438429,585438430,585438431,585438432,push
585402514,eea5d968b7e8d9f9a33438ce84ff6cf3f0bacb25,,master,passed,3477,2019-09-16 04:34:27 UTC,585402515,585402516,585402517,585402518,585402519,585402520,585402521,585402522,585402523,585402524,585402525,585402526,585402527,push
585137181,bc68c57847f1edb570674e05f42cbb2a1a30c06d,,master,passed,3309,2019-09-15 06:51:53 UTC,585137182,585137183,585137184,585137185,585137186,585137187,585137188,585137189,585137190,585137191,585137192,585137193,585137194,push
585120613,0992a145cb1c64632db38701919aa8e495da1a38,719,master,passed,3238,2019-09-15 04:46:17 UTC,585120614,585120615,585120616,585120617,585120618,585120619,585120620,585120621,585120622,585120623,585120624,585120625,585120626,pull_request
584902137,b8f46e86bd697e07ca83fa3f01156bf5cce8bea9,,master,passed,3549,2019-09-14 07:42:24 UTC,584902138,584902139,584902140,584902141,584902142,584902143,584902144,584902145,584902146,584902147,584902148,584902149,584902150,push
584897686,d5f80a562633b4ac7aeebafb168eb882647e0dc1,,master,passed,3609,2019-09-14 07:10:51 UTC,584897687,584897688,584897689,584897690,584897691,584897692,584897693,584897694,584897695,584897696,584897697,584897698,584897699,push
584471540,a3afc6db7779b3ecec745c1610d55102d53be488,,master,passed,3533,2019-09-13 07:34:02 UTC,584471541,584471542,584471543,584471544,584471545,584471546,584471547,584471548,584471549,584471550,584471551,584471552,584471553,push
584430945,c0f5d8f25926ca79b985214b243231c579aadda4,,master,passed,3450,2019-09-13 04:21:44 UTC,584430946,584430947,584430948,584430949,584430950,584430951,584430952,584430953,584430954,584430955,584430956,584430957,584430958,push
584426218,e510a71ea2932371c9e91329e83a35062d1bd807,717,master,passed,3365,2019-09-13 04:04:49 UTC,584426219,584426220,584426221,584426222,584426223,584426224,584426225,584426226,584426227,584426228,584426229,584426230,584426231,pull_request
584182934,7e9d9b69851ad33400b2f923df9c1fc164d4b8d1,716,master,passed,3672,2019-09-14 07:02:46 UTC,584182935,584182936,584182937,584182938,584182939,584182940,584182941,584182942,584182943,584182944,584182945,584182946,584182947,pull_request
583477718,963f339d61a888b3de796328cd04bfc2c1281c6e,,master,passed,3434,2019-09-11 04:32:35 UTC,583477719,583477720,583477721,583477722,583477723,583477724,583477725,583477726,583477727,583477728,583477729,583477730,583477731,push
582728838,0990c77e466cd3b9866a9149176cf5c256af68ad,,master,passed,3776,2019-09-09 15:00:27 UTC,582728839,582728840,582728841,582728842,582728843,582728844,582728845,582728846,582728847,582728848,582728849,582728850,582728851,push
582569714,f8b59ef64e897d4458af754f86fc6d2860990660,,master,passed,3535,2019-09-09 08:37:26 UTC,582569715,582569716,582569717,582569718,582569719,582569720,582569721,582569722,582569723,582569724,582569725,582569726,582569727,push
582566256,ab76b3984837244631872cb64c80dda4e80ec9f3,,master,passed,3593,2019-09-09 08:23:03 UTC,582566257,582566258,582566259,582566260,582566261,582566262,582566263,582566264,582566265,582566266,582566267,582566268,582566269,push
581019614,3db1bfdb2b5289fb651705f4b721af19a7457e1c,,master,passed,3073,2019-09-05 03:40:42 UTC,581019616,581019618,581019619,581019621,581019622,581019623,581019624,581019625,581019626,581019627,581019628,581019629,581019630,push
578068409,353036f0cdc7d24df0e04fc581c1ff8c9a1d372a,,master,passed,3031,2019-08-28 21:22:59 UTC,578068410,578068411,578068412,578068413,578068414,578068415,578068416,578068417,578068418,578068419,578068420,578068421,578068422,push
578018603,622ca29bace4a314f0976cc401a2ea1cfe99c7cd,,master,passed,3138,2019-08-28 19:17:45 UTC,578018605,578018606,578018607,578018608,578018609,578018610,578018612,578018613,578018614,578018615,578018616,578018617,578018618,push
576855298,dbf616599266a889f6c14f70af375992042d50ea,,master,passed,2454,2019-08-26 14:49:03 UTC,576855299,576855301,576855304,576855307,576855309,576855311,576855312,576855314,576855316,576855317,576855318,576855319,576855320,push
576789040,51431b00833250bb66ca306d3d2038c9504c461a,,master,passed,2643,2019-08-26 12:12:45 UTC,576789041,576789042,576789043,576789044,576789045,576789046,576789047,576789048,576789049,576789050,576789051,576789052,576789053,push
576778648,84ff1f469b308ac06f6e2e7c0c3e74d21b6fab42,709,master,passed,2592,2019-08-26 11:44:50 UTC,576778649,576778650,576778651,576778652,576778653,576778654,576778655,576778656,576778657,576778658,576778659,576778660,576778661,pull_request
572848045,99de2cdfd264e6e0fdbe0d9649696412cd7c92fe,,1.13.2,passed,2446,2019-08-16 17:23:59 UTC,572848046,572848047,572848048,572848049,572848050,572848051,572848052,572848053,572848054,572848055,572848056,572848057,572848058,push
572847995,9e6f6b4df07425fdd36187dfcdde2bdad2e6f389,,master,passed,2458,2019-08-16 17:13:43 UTC,572847996,572847997,572847998,572847999,572848000,572848001,572848002,572848003,572848004,572848005,572848006,572848007,572848008,push
572840502,efa8fa34793ddbfd1bd75007d291945e1635bbf2,,master,passed,2586,2019-08-16 16:44:54 UTC,572840503,572840504,572840505,572840506,572840507,572840508,572840509,572840510,572840511,572840512,572840513,572840514,572840515,push
572839514,4319db899c290365ed5ed21ffbeb85fe5647ce1f,,master,canceled,0,,572839515,572839516,572839517,572839518,572839519,572839520,572839521,572839522,572839523,572839524,572839525,572839526,572839527,push
572838513,ad98bfa1d600b108fbec8d92252c9166d865c0ea,,master,passed,2608,2019-08-16 16:37:32 UTC,572838514,572838515,572838516,572838517,572838518,572838519,572838520,572838521,572838522,572838523,572838524,572838525,572838526,push
572628400,d83b5b9632fd80f895cbc8f626fde30779a64bb6,,master,passed,2369,2019-08-16 07:04:03 UTC,572628401,572628402,572628403,572628404,572628405,572628406,572628407,572628408,572628409,572628410,572628411,572628412,572628413,push
572572195,02858e5fdd6831083fc976484d33cde25235e928,707,master,passed,2356,2019-08-16 02:55:17 UTC,572572196,572572197,572572198,572572199,572572200,572572201,572572202,572572203,572572204,572572205,572572206,572572207,572572208,pull_request
571992017,a87209e38bf0eba317e428e9fea986d4e7479171,,master,passed,2341,2019-08-14 19:45:14 UTC,571992018,571992019,571992020,571992021,571992022,571992023,571992024,571992025,571992026,571992027,571992028,571992029,571992030,push
571971782,b97aadabaa1696004265a07d281ed6c59815e1ee,,1.13.1,passed,2425,2019-08-14 18:44:38 UTC,571971783,571971784,571971785,571971786,571971787,571971788,571971789,571971790,571971791,571971792,571971793,571971794,571971795,push
571971691,efcaee89f9426ace9ff89e47eef11bb0e6598efe,,master,passed,2433,2019-08-14 18:37:12 UTC,571971692,571971693,571971694,571971695,571971696,571971697,571971698,571971699,571971700,571971701,571971702,571971703,571971704,push
571312135,bab7ec7565d53801c08cd3c25732956c71cd8613,,master,passed,2680,2019-08-13 13:08:38 UTC,571312136,571312137,571312138,571312139,571312140,571312141,571312142,571312143,571312144,571312145,571312146,571312147,571312148,push
569554629,051aa1a7cc3e88ba654a1ba2c4e47ea9e41b87e8,667,master,passed,2391,2019-08-08 21:36:50 UTC,569554630,569554631,569554632,569554634,569554635,569554636,569554638,569554639,569554640,569554641,569554642,569554643,569554644,pull_request
569553342,f5b47a82fe3d420c52b3c8841167f29ce6e694fd,667,master,errored,2542,2019-08-08 21:31:33 UTC,569553343,569553344,569553345,569553346,569553347,569553348,569553349,569553350,569553351,569553352,569553353,569553354,569553355,pull_request
568718430,67e2c36497980a1dca279fa18a3fb3bc87184893,,master,passed,2968,2019-08-07 08:36:32 UTC,568718431,568718433,568718434,568718435,568718436,568718437,568718438,568718439,568718440,568718441,568718442,568718443,568718444,push
568718198,02a0b98dd380a498c6e42f402bc43e004ea26d88,,master,canceled,0,,568718199,568718200,568718201,568718202,568718203,568718204,568718205,568718206,568718207,568718208,568718209,568718210,568718211,push
568717875,75dc6d9aa07adc7265fdb0b26144e20bf616a9e1,,master,canceled,0,,568717876,568717877,568717878,568717879,568717880,568717881,568717882,568717883,568717884,568717885,568717886,568717887,568717888,push
568716777,3ed2e3d09136cdb869b11a0089079f1f43479fe0,,master,passed,2625,2019-08-07 07:27:27 UTC,568716778,568716779,568716780,568716781,568716782,568716783,568716784,568716785,568716786,568716787,568716788,568716789,568716790,push
568660472,4c121cb655d4c31e8d7dcc3821cd620f5b595eca,704,master,passed,2546,2019-08-07 03:52:57 UTC,568660473,568660474,568660475,568660476,568660477,568660478,568660479,568660480,568660481,568660482,568660483,568660484,568660485,pull_request
568489522,ae12b5f4e27f2e81a33444ebc562844d08229228,,master,passed,3070,2019-08-06 18:06:41 UTC,568489524,568489525,568489526,568489528,568489529,568489530,568489531,568489532,568489533,568489534,568489535,568489536,568489537,push
568403541,3fed8115fb1b4af0aaaa17f71075f15974f4d25e,,master,passed,3195,2019-08-06 15:12:09 UTC,568403542,568403543,568403544,568403545,568403546,568403547,568403548,568403549,568403550,568403551,568403552,568403553,568403554,push
568286092,6edbc4d147668982d89c2871feccc440bf16c829,,master,passed,2899,2019-08-06 09:51:29 UTC,568286093,568286094,568286095,568286096,568286097,568286098,568286099,568286100,568286101,568286102,568286103,568286104,568286105,push
567821960,d77b7318744309f1b6c688d01486842773417b6c,,master,passed,2847,2019-08-05 10:43:04 UTC,567821961,567821962,567821963,567821964,567821965,567821966,567821967,567821968,567821969,567821970,567821971,567821972,567821973,push
567567713,bf648c01edb86e77a1d9f1a43785a55f19329bf1,,master,passed,2694,2019-08-04 15:38:24 UTC,567567714,567567715,567567716,567567717,567567718,567567719,567567720,567567721,567567722,567567723,567567724,567567725,567567726,push
567562615,d76eb90121cdef9fdd7f6aa2b6d634addc6c5666,,master,passed,2939,2019-08-04 15:19:28 UTC,567562616,567562617,567562618,567562619,567562620,567562621,567562622,567562623,567562624,567562625,567562626,567562627,567562628,push
567543995,578ac135fa81e825a4f778e384cc2cdb413bec6a,,master,passed,2920,2019-08-04 13:55:22 UTC,567543996,567543997,567543998,567543999,567544000,567544001,567544002,567544003,567544004,567544005,567544006,567544007,567544008,push
567529970,67b3f3bf425cbc88229f557d0e31854a76cfa616,,master,passed,2692,2019-08-04 13:48:07 UTC,567529971,567529972,567529973,567529974,567529975,567529976,567529977,567529978,567529979,567529980,567529981,567529982,567529983,push
567035090,9c6f91448415fbddb379fbbccb7baca858b8ad86,,1.13.0,passed,2685,2019-08-02 17:09:03 UTC,567035091,567035094,567035096,567035097,567035098,567035099,567035100,567035101,567035102,567035103,567035104,567035105,567035106,push
567035039,ab90fe7c2fed529426b4b64220a46b68bc31b0ab,,master,passed,2706,2019-08-02 16:43:18 UTC,567035040,567035041,567035042,567035043,567035044,567035045,567035046,567035047,567035048,567035049,567035050,567035051,567035052,push
567031511,f58f4c5e6800d3cf773e68ebfb1301482e18b32b,,master,passed,2669,2019-08-02 16:34:26 UTC,567031512,567031513,567031514,567031515,567031516,567031517,567031518,567031519,567031520,567031521,567031522,567031523,567031524,push
566199163,457e1e74ec2846f9252bf078aa2e6bdfa4f0c920,,master,passed,2621,2019-07-31 21:54:11 UTC,566199164,566199165,566199166,566199167,566199168,566199169,566199170,566199171,566199172,566199173,566199174,566199175,566199176,push
565415760,3746586ecab3ef26916115f4fe895668c479ae2c,,master,passed,2557,2019-07-30 10:24:49 UTC,565415761,565415762,565415763,565415764,565415765,565415766,565415767,565415768,565415769,565415770,565415771,565415772,565415773,push
565413575,9c8be6dcf174c1997a62ebad9c1bcf16ca384f0b,,master,passed,2619,2019-07-30 10:15:01 UTC,565413576,565413577,565413578,565413579,565413580,565413581,565413583,565413584,565413587,565413590,565413592,565413594,565413595,push
565411453,67cde507a409bfcf24063b13a949c83059054b93,702,master,errored,1921,2019-07-30 10:07:14 UTC,565411454,565411455,565411456,565411457,565411458,565411459,565411460,565411461,565411462,565411463,565411464,565411465,565411466,pull_request
565169032,76d85e1c44df075fcd7ce599d6c87b6aee52b5f2,,master,passed,2698,2019-07-29 20:33:07 UTC,565169033,565169034,565169035,565169036,565169037,565169038,565169039,565169040,565169041,565169042,565169043,565169044,565169045,push
565100209,88091b81b4ab514f5d7b7903133f54d868e4f512,,master,passed,3408,2019-07-29 17:53:51 UTC,565100210,565100211,565100212,565100213,565100214,565100215,565100222,565100223,565100224,565100225,565100226,565100227,565100228,push
564838690,e8f2677e41e898543e66c32202dd121fc92892d6,,master,passed,2332,2019-07-29 06:54:40 UTC,564838691,564838692,564838693,564838694,564838695,564838696,564838697,564838698,564838699,564838700,564838701,564838702,564838703,push
564027456,28a0487b4ec94a8582fa815c128500fa925dfe54,,master,passed,2417,2019-07-26 13:53:16 UTC,564027457,564027458,564027459,564027460,564027461,564027462,564027463,564027464,564027465,564027466,564027467,564027468,564027469,push
563491833,ad0e94d073acd603e6758f5d75cb3ab812d54a7f,,master,passed,2724,2019-07-25 10:30:08 UTC,563491834,563491835,563491836,563491837,563491838,563491839,563491840,563491841,563491842,563491843,563491844,563491845,563491846,push
563489579,e618a87121d6337ec44a967e91b2bd8dd0f076e3,,master,passed,2527,2019-07-25 10:21:34 UTC,563489580,563489581,563489582,563489583,563489584,563489585,563489586,563489587,563489588,563489589,563489590,563489591,563489592,563489593,push
563446493,ae95907e6dafeedc1d734b471a3fcced0efeded8,,master,passed,2731,2019-07-25 08:17:02 UTC,563446494,563446495,563446496,563446497,563446498,563446499,563446500,563446501,563446502,563446503,563446504,563446505,563446506,563446507,push
562955973,c8e4f3dc615ee529bb6bc561f07b3d62be46ef2f,,master,passed,2476,2019-07-24 07:47:41 UTC,562955974,562955975,562955976,562955977,562955978,562955979,562955980,562955981,562955982,562955983,562955984,562955985,562955986,562955987,push
562530150,b66d89ea62cd0b3eeabca18992ec274c3937ceda,,master,passed,2784,2019-07-23 11:02:24 UTC,562530151,562530152,562530153,562530154,562530155,562530156,562530157,562530158,562530159,562530160,562530161,562530162,562530163,562530164,push
561660094,4d8726d835d9b19a9e3f9694881b8482b71092fa,,master,passed,2483,2019-07-21 10:53:16 UTC,561660095,561660096,561660097,561660098,561660099,561660100,561660101,561660102,561660103,561660104,561660105,561660106,561660107,561660108,push
561402883,04a471a6a045cdbddef3d3f715644c17f9e06110,,master,passed,2579,2019-07-20 13:55:45 UTC,561402884,561402885,561402886,561402887,561402888,561402889,561402890,561402891,561402892,561402893,561402894,561402895,561402896,561402897,push
561401885,3eeb074876d9806678cad0ff5b7bae26e22bf3bd,,master,passed,2504,2019-07-20 13:46:58 UTC,561401886,561401887,561401888,561401889,561401890,561401891,561401892,561401893,561401894,561401895,561401896,561401897,561401898,561401899,push
561180695,4768535b7d1a1d03d4e80c092707d6d5c52dbc20,699,master,passed,2807,2019-07-19 20:03:45 UTC,561180696,561180697,561180698,561180699,561180700,561180701,561180702,561180703,561180704,561180705,561180706,561180707,561180708,561180709,pull_request
561067913,bac1fc8b0ae986846a7edb43d88ac00d9081ffec,,master,passed,2243,2019-07-19 15:17:50 UTC,561067914,561067915,561067916,561067917,561067918,561067919,561067920,561067921,561067922,561067923,561067924,561067925,561067926,push
561059654,37978dd1b5fd09605ee756074402e8ee6845defa,,master,passed,2396,2019-07-19 14:56:23 UTC,561059655,561059656,561059657,561059658,561059659,561059660,561059661,561059662,561059663,561059664,561059666,561059668,561059669,push
561046696,a45bfa20e85506ae921fa8d4f985eeaf27f56a6c,,master,passed,2438,2019-07-19 14:29:02 UTC,561046697,561046698,561046699,561046700,561046701,561046702,561046703,561046704,561046705,561046706,561046707,561046708,561046709,push
560566199,b97f85fbefc0db2cb615366ccac8abc64179d52e,,master,passed,1894,2019-07-18 16:17:23 UTC,560566200,560566201,560566202,560566203,560566204,560566205,560566206,560566207,560566208,560566209,560566210,560566211,560566212,push
560459962,a096d0366e03b41248d48db48431447eaa5c71bc,700,master,passed,1910,2019-07-18 12:34:16 UTC,560459963,560459964,560459965,560459966,560459967,560459968,560459969,560459970,560459971,560459972,560459973,560459974,560459975,pull_request
560456692,71ed114b7d65391e92d9cbf6b17047e63509b2b6,700,master,passed,1983,2019-07-18 12:26:02 UTC,560456693,560456694,560456695,560456696,560456697,560456698,560456699,560456700,560456701,560456702,560456703,560456704,560456705,pull_request
560441545,f527b6c5cb00d41fcd1d62a4ecaaf0e773a8c8f7,700,master,passed,1894,2019-07-18 11:43:22 UTC,560441546,560441547,560441548,560441549,560441550,560441551,560441553,560441555,560441557,560441559,560441561,560441562,560441563,pull_request
560411217,507b22613bde2101ae3ca86fa7a13fc982dcf3c4,699,master,passed,2339,2019-07-18 10:21:14 UTC,560411218,560411219,560411220,560411221,560411222,560411223,560411224,560411225,560411226,560411227,560411228,560411229,560411230,560411231,pull_request
560404568,6841bf2c963dd0414fdf4b47d41ae35128651c19,699,master,passed,2345,2019-07-18 10:03:56 UTC,560404569,560404570,560404571,560404572,560404573,560404574,560404575,560404576,560404577,560404578,560404579,560404580,560404581,560404582,pull_request
560402845,b24cec64c34e9a57f0cf6137d735ee5df9895b12,699,master,failed,1919,2019-07-18 09:57:04 UTC,560402846,560402847,560402848,560402849,560402850,560402851,560402852,560402853,560402854,560402855,560402856,560402857,560402858,560402859,pull_request
560399348,25905be5932abc94c2139a1021bc08cedffa7f98,699,master,failed,2069,2019-07-18 09:47:30 UTC,560399350,560399352,560399353,560399355,560399357,560399359,560399361,560399363,560399365,560399366,560399368,560399370,560399372,560399375,pull_request
560048100,ce5802e60242efd033c886ab5970312a3636498c,,master,passed,1939,2019-07-17 15:57:25 UTC,560048101,560048102,560048103,560048104,560048105,560048106,560048107,560048108,560048109,560048110,560048112,560048114,560048115,push
559427295,19545e07ae65baaac74e0c856e799d901e3700f5,695,master,passed,1961,2019-07-16 12:42:51 UTC,559427296,559427297,559427298,559427299,559427300,559427301,559427302,559427303,559427304,559427305,559427306,559427309,559427312,pull_request
558319226,ad5a1cf220c3ce933d0cf33b59b3b8476964f96a,,master,passed,1964,2019-07-13 18:41:55 UTC,558319227,558319228,558319229,558319230,558319231,558319232,558319233,558319234,558319235,558319236,558319237,558319238,558319239,push
557915302,eb5e8774a44aaf52c6d4a16d8749f09f4d8e00fc,,1.12.8,passed,1857,2019-07-12 16:00:00 UTC,557915303,557915304,557915305,557915306,557915307,557915308,557915309,557915310,557915311,557915312,557915313,557915314,557915315,push
557915245,59d365d990c54e97b09b83a41672fa3c6130bd2a,,master,passed,2039,2019-07-12 15:52:38 UTC,557915246,557915247,557915248,557915249,557915250,557915251,557915252,557915253,557915254,557915255,557915256,557915257,557915258,push
557911925,a2f3be7a381a6dacd2d8f2c044e058662ceeacac,,master,passed,1800,2019-07-12 15:45:09 UTC,557911926,557911927,557911928,557911929,557911930,557911931,557911932,557911933,557911934,557911935,557911936,557911938,557911940,push
552412185,368ddff70fb0ba8147a92c4c6062c983e8ff4ba8,,master,passed,1858,2019-06-30 13:41:02 UTC,552412186,552412187,552412188,552412189,552412190,552412191,552412192,552412193,552412194,552412195,552412196,552412197,552412198,push
552147961,bd19ff6775e3c97150d20f503273cab0999a068c,,master,passed,1890,2019-06-29 12:46:19 UTC,552147962,552147963,552147964,552147965,552147966,552147967,552147968,552147969,552147970,552147971,552147972,552147973,552147974,push
550963335,7c5253585c19701497cc2b0713b38de504832b3f,,master,passed,1820,2019-06-26 19:00:45 UTC,550963336,550963337,550963338,550963339,550963340,550963341,550963342,550963343,550963344,550963345,550963346,550963347,550963348,push
550286447,1c4fe95667aa3bbc5c276645792706dc46b5c96c,692,master,passed,2008,2019-06-25 13:21:02 UTC,550286448,550286449,550286450,550286451,550286452,550286453,550286454,550286455,550286456,550286457,550286458,550286459,550286460,pull_request
549734326,e664ebc2173acc29cb304096a94c056754fcd7de,,master,passed,1882,2019-06-24 13:18:32 UTC,549734327,549734328,549734329,549734330,549734331,549734332,549734333,549734334,549734335,549734336,549734337,549734338,549734339,push
549588194,3001874a8e166ff2bb02f8cbe473bf1b821d3734,,master,passed,1963,2019-06-24 06:44:53 UTC,549588195,549588196,549588197,549588198,549588199,549588200,549588201,549588202,549588203,549588204,549588205,549588206,549588207,push
545205006,1bbfd31bf379257d5e074782e4e1fb062aaa14cc,,master,passed,2035,2019-06-13 11:44:03 UTC,545205007,545205008,545205009,545205010,545205011,545205012,545205013,545205014,545205015,545205016,545205017,545205018,545205019,push
544886050,092fa342b3cc547f6efe03197cffa52d7ea10ee8,,master,passed,2116,2019-06-12 19:01:03 UTC,544886051,544886052,544886053,544886054,544886055,544886056,544886057,544886058,544886059,544886060,544886061,544886062,544886063,push
544466158,35d6f60b9342e728c413be640d332940cc28e73a,,master,passed,1874,2019-06-11 22:29:58 UTC,544466159,544466160,544466161,544466162,544466163,544466164,544466165,544466166,544466167,544466168,544466169,544466170,544466171,push
543575464,bba631b92e0e762814f0d24935d4ae6eba5456fb,689,master,passed,1858,2019-06-10 04:48:02 UTC,543575465,543575466,543575467,543575468,543575469,543575470,543575471,543575472,543575473,543575474,543575475,543575476,543575477,pull_request
543573116,9b77d931e81c29741f4d4087bb56e3e0df1d607a,689,master,errored,1604,2019-06-10 04:32:50 UTC,543573117,543573118,543573119,543573120,543573121,543573122,543573123,543573124,543573125,543573126,543573127,543573128,543573129,pull_request
543571336,680b7cf00620594e29583e1dc7a316d437148bcb,689,master,errored,1794,2019-06-10 04:25:50 UTC,543571337,543571338,543571339,543571340,543571341,543571342,543571343,543571344,543571345,543571346,543571347,543571348,543571349,pull_request
543080362,644ccde92aef3a4db1cd7242ca335920955f56fe,,master,passed,1273,2019-06-08 08:31:33 UTC,543080363,543080364,543080365,543080366,543080367,543080368,543080369,543080370,543080371,push
541949635,9ac84e4eb18cd36d68806ef27779c94968e0b537,,master,passed,2302,2019-06-05 20:37:33 UTC,541949636,541949637,541949638,541949639,541949640,541949641,541949642,541949643,541949644,push
541648849,0c75413afae7b740a8ff8be93f1815281355cfc6,688,master,passed,1804,2019-06-05 09:38:50 UTC,541648850,541648851,541648852,541648853,541648854,541648855,541648856,541648857,541648858,pull_request
540430397,e22ff5dd1191efc419dc6cf3fab4965f4450a271,,master,passed,1845,2019-06-02 17:11:36 UTC,540430398,540430399,540430400,540430401,540430402,540430403,540430404,540430405,540430406,push
540424266,11f8ad7599829e18fda25e7dfbd5c270419ceb18,685,master,passed,1655,2019-06-02 16:45:18 UTC,540424267,540424268,540424269,540424270,540424271,540424272,540424273,540424274,540424275,pull_request
540348187,a6ef907be4f753abb20b92db2c7edbf9eeaf5288,,master,passed,1696,2019-06-02 11:10:39 UTC,540348188,540348189,540348190,540348191,540348192,540348193,540348194,540348195,540348196,push
540050304,048fb058f1fd2dcd9fa9f2d9fbe6927bdcd9c49f,,master,passed,1896,2019-06-01 10:42:16 UTC,540050305,540050306,540050307,540050308,540050309,540050310,540050311,540050312,540050313,push
539609793,471cf262861d77442e364d016b5fc080ef73f87f,685,master,passed,1846,2019-05-31 08:58:27 UTC,539609794,539609795,539609796,539609797,539609798,539609799,539609800,539609801,539609802,pull_request
539599736,bfb4c84941c94e09f88d642a145c415f3c2f7c36,685,master,failed,1821,2019-05-31 08:31:50 UTC,539599739,539599743,539599746,539599749,539599751,539599752,539599757,539599760,539599763,pull_request
538301401,ce206912b6bc2904715f89293a80cd0874e2f435,,master,passed,1999,2019-05-28 15:38:01 UTC,538301402,538301403,538301404,538301405,538301406,538301407,538301408,538301409,538301410,push
538179918,a90afe0ecc2f329356a821047187629957553d77,683,master,passed,1747,2019-05-28 11:19:19 UTC,538179920,538179921,538179922,538179923,538179924,538179925,538179926,538179927,538179928,pull_request
537486424,91196d7577f1a34c80d5e88e7488509e2b4a4558,,1.12.7,passed,1589,2019-05-26 17:37:24 UTC,537486425,537486426,537486427,537486428,537486429,537486430,537486431,537486432,537486433,push
537486392,cf0c2f305686d58bae6ca309c2382bf8cc7e8cb2,,master,passed,1421,2019-05-26 17:31:09 UTC,537486393,537486394,537486395,537486396,537486397,537486398,537486399,537486400,537486401,push
537483878,af07da6a2276fa599d7162cf332ab0d02e19cad0,,master,passed,1606,2019-05-26 17:22:58 UTC,537483879,537483880,537483881,537483882,537483883,537483884,537483885,537483886,537483887,push
537389306,93804afc7dbb73d81249baf08ab1c4261cdb8fd5,,master,passed,1727,2019-05-26 09:23:23 UTC,537389307,537389308,537389309,537389310,537389311,537389312,537389313,537389314,537389315,push
537207121,effe2be7a44b6baa1ddaf960d7ce17d07c681bb7,,1.12.6,passed,1667,2019-05-25 17:38:58 UTC,537207122,537207123,537207124,537207125,537207126,537207127,537207128,537207129,537207130,push
537207073,26dbebce5326e6adeab5dc2a952fed5dfa9a8207,,master,passed,1729,2019-05-25 17:51:27 UTC,537207074,537207075,537207076,537207077,537207078,537207079,537207080,537207081,537207082,push
537198502,6ee1fc603ef4a2a8e1b603a9353c61734dbc20f7,,master,passed,1465,2019-05-25 16:26:44 UTC,537198503,537198504,537198505,537198506,537198507,537198508,537198509,537198510,537198511,push
535866230,78a47e9920777fd5d5d4a19495a4a78c344efcb0,,master,passed,1993,2019-05-22 16:15:12 UTC,535866231,535866232,535866233,535866234,535866235,535866236,535866237,535866238,535866239,push
534931758,48be9f9eeb128a02c918c3816de4934f21080d26,,master,passed,2200,2019-05-20 17:31:40 UTC,534931759,534931760,534931761,534931762,534931763,534931764,534931765,534931766,534931767,push
534776888,73430af5e7edb5ecf298dc1784b1ef332e4e17ff,,master,passed,2143,2019-05-20 11:32:31 UTC,534776889,534776890,534776891,534776892,534776893,534776894,534776895,534776896,534776897,push
530438174,cc9e2a065fa7c54f5adb127cc64397f27572ac7d,,master,passed,1983,2019-05-09 19:36:36 UTC,530438177,530438178,530438179,530438180,530438181,530438182,530438183,530438184,530438185,push
530425200,319e77d0c4f9c8d89ee7798319349ae695709a13,,master,passed,1761,2019-05-09 19:03:28 UTC,530425201,530425202,530425203,530425204,530425205,530425206,530425207,530425208,530425209,push
530252003,7e1e9191209d05f302fbd9405bdcd49be540f11d,681,master,passed,1917,2019-05-09 12:20:32 UTC,530252004,530252005,530252006,530252007,530252008,530252009,530252010,530252011,530252012,pull_request
530246560,c36f17a66df3d4d039229e9182487be734a29d3e,681,master,failed,1741,2019-05-09 12:05:58 UTC,530246561,530246562,530246563,530246564,530246565,530246566,530246567,530246568,530246569,pull_request
530239435,e44e3d490201c449553abca8255108393cea6ae6,681,master,failed,1697,2019-05-09 11:47:44 UTC,530239436,530239437,530239438,530239439,530239440,530239441,530239442,530239445,530239446,pull_request
529813224,ea35e4edc01a9de92529170c59681567d88a16a9,,master,passed,1923,2019-05-08 14:29:52 UTC,529813226,529813227,529813228,529813229,529813230,529813231,529813232,529813233,529813234,push
529658757,0f308f4224b9fada1411b0a593bdf0587f6577ad,,master,passed,1860,2019-05-08 07:47:50 UTC,529658758,529658759,529658760,529658761,529658762,529658763,529658764,529658765,529658766,push
529332967,a93029904f313c87ba5fe4004d50c976a6372e42,,master,passed,2087,2019-05-07 14:40:11 UTC,529332968,529332969,529332970,529332971,529332972,529332973,529332974,529332975,529332976,push
