build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
597044453,8bde83fffe42cb29fa50dbf9be8395525e8464b8,328,master,passed,562,2019-10-12 17:34:51 UTC,597044454,597044455,597044456,597044457,597044458,597044459,597044460,597044461,597044462,597044463,pull_request
597042290,32e54a7348513d04a1dcc4c21ebacdb1b444df63,,master,passed,554,2019-10-12 17:28:25 UTC,597042291,597042292,597042293,597042294,597042295,597042296,597042297,597042298,597042299,597042300,push
597042273,82c1d85288b787b9779f9017f4282381c47ef682,343,master,errored,243,2019-10-12 17:27:08 UTC,597042274,597042275,597042276,597042277,597042278,597042279,597042280,597042281,597042282,597042283,pull_request
592167809,d74e851761cb5c55c2cad8f216c11560488201bb,,master,passed,233,2019-10-01 18:12:57 UTC,592167810,592167811,592167812,592167813,push
590150050,a4e6fa4626c85d94ac3edd951b0c00093bb42a2f,,master,passed,247,2019-09-26 21:12:49 UTC,590150051,590150052,590150053,590150054,push
590145344,36723f0a597cd9cc47315a64042ce177f211a052,340,master,passed,213,2019-09-26 21:00:43 UTC,590145345,590145346,590145347,590145348,pull_request
590142303,f86a3c2e829f4995b8067a9b1af72283d1c2adf9,340,master,passed,232,2019-09-26 20:51:52 UTC,590142304,590142305,590142306,590142307,pull_request
590138438,0181d0738fd73e42ffed02c9f57a7b48d66f6fec,,master,passed,288,2019-09-26 20:40:14 UTC,590138439,590138440,590138441,590138442,push
589893424,eb749ebe11aa1165c0d127ad8eb01b5f4a6a70e8,341,master,passed,227,2019-09-26 10:51:04 UTC,589893425,589893426,589893427,589893428,pull_request
589859223,a97def2892b99c9adf36022dc21f4eefea1f35a1,341,master,failed,221,2019-09-26 09:20:24 UTC,589859224,589859225,589859226,589859227,pull_request
589526336,b67dc300c43cc80aa0c92b6dc8c8c0df49a11ea6,341,master,failed,225,2019-09-25 16:04:10 UTC,589526337,589526338,589526339,589526340,pull_request
587933428,7373fe0bf538ead37ebeab8db9a9a205095186b0,,ci-flask-versions,errored,268,2019-09-21 20:50:41 UTC,587933429,587933430,587933431,587933432,587933433,587933434,push
587931726,2e8f8c62c8325bef11ebd93bbccadb451c0a14b0,,travis-multi-version,errored,260,2019-09-21 20:41:52 UTC,587931727,587931728,587931729,587931730,587931731,587931732,587931733,587931734,push
587929493,1a1506f8ec9d069de84e70a806b6513c5df6cef9,,openapi3,passed,232,2019-09-21 20:30:37 UTC,587929494,587929495,587929496,587929497,push
587486551,cc056fa2085200f6b4f4fc8fa24cf602517f6da0,340,master,failed,209,2019-09-20 13:32:19 UTC,587486552,587486553,587486554,587486555,pull_request
587145598,0cc5bbfd97ad1ddab72269dc5b0fdafacecf28d1,338,master,passed,228,2019-09-19 18:31:48 UTC,587145599,587145600,587145601,587145602,pull_request
584913433,4171ff64ec1e9e5e4bfc42616b33f44baa9387a8,335,master,passed,221,2019-09-14 08:53:22 UTC,584913434,584913435,584913436,584913437,pull_request
582471810,b51f5e940ab60d51d93e4402bd6b1d4179c1a257,332,master,passed,237,2019-09-09 01:25:16 UTC,582471811,582471812,582471813,582471814,pull_request
581093743,dde446fa68d6c2fb77e27be101edf350e5c65b71,332,master,passed,197,2019-09-05 08:17:39 UTC,581093744,581093745,581093746,581093747,pull_request
581089854,dabc993a8f02dac96ed057541e3f2ea0a65df82d,332,master,failed,167,2019-09-05 08:04:57 UTC,581089855,581089856,581089857,581089858,pull_request
581088327,55823bd5a24f0f2246cb105489c9cfa37f5697d0,332,master,failed,173,2019-09-05 08:00:31 UTC,581088328,581088329,581088330,581088331,pull_request
580455746,ebfc0ca1d88e8346d48da8ef420d0da872baa20b,,0.9.3-beta,failed,180,2019-09-03 22:13:55 UTC,580455747,580455748,580455749,580455750,push
580454711,1ee8687aa93ad1eb0345f3a51c2db3af70271f07,,0.9.4.dev1,passed,192,2019-09-03 22:12:10 UTC,580454712,580454713,580454714,580454715,push
580453477,1ee8687aa93ad1eb0345f3a51c2db3af70271f07,,0.9.3,passed,197,2019-09-03 22:08:31 UTC,580453478,580453479,580453480,580453481,push
580451834,1ee8687aa93ad1eb0345f3a51c2db3af70271f07,,master,passed,194,2019-09-03 22:03:29 UTC,580451835,580451836,580451837,580451838,push
580437084,c0e8e87adf09ae2898226c8e0b50017b17be8093,,master,passed,187,2019-09-03 21:20:57 UTC,580437085,580437086,580437087,580437088,push
580436059,11bb2d29b74444cf815cb728e9a613e0b6eee7bd,,master,passed,203,2019-09-03 21:17:38 UTC,580436060,580436061,580436062,580436063,push
578505445,2b574295ac0c3f21b8ae61e6d78ebe3e46140332,330,master,passed,189,2019-08-29 19:19:07 UTC,578505447,578505448,578505450,578505452,pull_request
578499598,114dd37e1926d916b51de2e971f0096cc51673e7,330,master,failed,177,2019-08-29 19:06:00 UTC,578499599,578499600,578499601,578499602,pull_request
578467569,ea77c2b44e73be1b66fec1faa3834c6cbb1658a7,330,master,passed,202,2019-08-29 17:36:23 UTC,578467570,578467571,578467572,578467573,pull_request
578463924,d9493ca3f1daf2e93f68d7bc4af698cdb22344c9,330,master,failed,185,2019-08-29 17:25:23 UTC,578463925,578463926,578463927,578463928,pull_request
575661137,18a2d8aa6411b9d1b51c7f51b9e265cda825438a,328,master,passed,205,2019-08-23 04:40:11 UTC,575661138,575661139,575661140,575661141,pull_request
563350478,038fe9b9fcbac9886bf6072964b8b320711ae69f,,master,passed,368,2019-07-25 01:45:51 UTC,563350479,563350480,563350481,563350482,push
563348542,d865b77c5a4623e05f61d4629af995241e6d3e8e,,master,passed,386,2019-07-25 01:36:36 UTC,563348543,563348544,563348545,563348546,push
560472090,a4b1c8f5dffddee02fe128fc15ee7b639264471d,316,master,failed,194,2019-07-18 13:03:19 UTC,560472091,560472092,560472093,560472094,pull_request
560107116,9d6c26e291f997705a55591d1270041244582e8b,315,master,passed,230,2019-07-31 17:22:55 UTC,560107117,560107118,560107119,560107120,pull_request
556595785,742a46071e380e08d1165224cf8b76ef8002e6b4,312,master,failed,346,2019-07-28 07:49:35 UTC,556595786,556595787,556595788,556595789,pull_request
552746677,c77c9d06279a81a3beebbc09b4351dbd9c1b0800,,bugfix/forward-validation-error-handler-in-marshmallow/#297,failed,248,2019-07-01 12:13:29 UTC,552746678,552746679,552746680,552746681,push
549757037,9d0097df24f4be39b916a4a112498748437bd2f8,312,master,failed,269,2019-06-24 14:04:24 UTC,549757038,549757039,549757040,549757041,pull_request
549756561,3595cdc92a9c02fd3d14e20dfe3092803a7e853d,312,master,failed,202,2019-06-24 13:52:28 UTC,549756562,549756563,549756564,549756565,pull_request
549556639,e85a2d11b0ece3ca77dc3e1fabf59daecc2a2e74,312,master,failed,194,2019-06-24 04:31:30 UTC,549556640,549556641,549556642,549556643,pull_request
549553119,04598c7e893eb5ff9e56fb631c0be4b546eeebf8,312,master,failed,194,2019-06-24 04:17:45 UTC,549553120,549553121,549553122,549553123,pull_request
542949739,41fdd9738b8faa20e96b18b838afdd35f07cedb3,310,master,passed,289,2019-06-07 20:38:23 UTC,542949740,542949741,542949742,542949743,pull_request
542936379,92235ef05b4c77c70c4c93254f6184588a55bcde,309,master,failed,274,2019-06-07 20:00:22 UTC,542936380,542936381,542936382,542936383,pull_request
533469532,1cf6ec97421cb7146d7e6fd97a432f6732600a8c,304,master,passed,220,2019-07-31 17:03:20 UTC,533469535,533469536,533469538,533469539,pull_request
532901835,0ee67a755121000dad5b4405f2dd2bcb50c8ad51,,master,failed,236,2019-05-15 16:25:34 UTC,532901836,532901837,532901838,532901839,push
528862955,bd921849dec84d18921588233a9be80c3930144d,301,master,failed,215,2019-05-06 15:06:50 UTC,528862956,528862957,528862958,528862959,pull_request
528513007,1c6ecde38a005466374246fb84497fa21a07272b,,master,failed,355,2019-05-05 18:11:01 UTC,528513008,528513009,528513010,528513011,push
528117120,26a5f401ed93c76d4051f706f409c262a5140a07,,master,failed,256,2019-05-04 10:26:38 UTC,528117121,528117122,528117123,528117124,push
528117063,c27a2a66498d3aa6e09fec9396669b5d09739550,,master,canceled,0,,528117064,528117065,528117066,528117067,push
528116659,ee62207d9671e848ab264900e7809a1dc0876964,,master,failed,257,2019-05-04 10:24:22 UTC,528116660,528116661,528116662,528116663,push
528116571,163a753e6ad98e3e61a365a37cb4699bc58e0a05,,master,canceled,0,2019-05-04 10:23:58 UTC,528116572,528116573,528116574,528116575,push
528116490,d191a7feb036d360fd7614cf5a31ec0e03775c59,,master,canceled,0,,528116492,528116493,528116494,528116495,push
528116265,f82991a859444087e06ef29e61b244c2b63ba7d7,,master,failed,230,2019-05-04 10:22:33 UTC,528116266,528116267,528116268,528116269,push
528116200,cf2f1fda0c4f5c5e863ebecdd9f9c9b352edd69a,,master,failed,256,2019-05-04 10:21:44 UTC,528116201,528116202,528116203,528116204,push
528116061,f4e6775828e301109bda27a32507afed47cdc91f,,master,failed,260,2019-05-04 10:20:52 UTC,528116062,528116063,528116064,528116065,push
528115227,6731f0d77e58b3c08ba675ec11fc529b5fcfbe56,,master,failed,189,2019-05-04 10:16:09 UTC,528115228,528115229,528115230,528115231,push
522764390,85d4f2b49fc4e572607d6046fc32cac897ca04d4,298,master,failed,220,2019-04-21 16:36:10 UTC,522764391,522764392,522764393,522764394,pull_request
522762825,1a1d409e5669d6aaf108bb693e950da30a5e0706,298,master,failed,259,2019-04-21 16:29:33 UTC,522762826,522762827,522762828,522762829,pull_request
522742620,8437300262a671ff48e71281f9eead3385ca5a43,298,master,failed,223,2019-04-21 14:55:16 UTC,522742621,522742622,522742623,522742624,pull_request
516489598,a59555dc61dd142439b0a718deb1e1dfd28cd059,291,master,failed,275,2019-04-06 06:06:20 UTC,516489599,516489600,516489601,516489602,pull_request
508617446,e5b1ce84cc15ae01da87f6bc39528b2147336a2b,289,master,failed,305,2019-03-19 21:38:59 UTC,508617447,508617448,508617449,508617450,pull_request
505942666,fef154f61d7afca548067be0c758c3dd71cc4c97,,master,failed,274,2019-03-28 11:38:52 UTC,505942667,505942668,505942669,505942670,push
503486494,ff77829f240fe4855a87554291dfb761c2e9741c,275,master,failed,235,2019-03-08 07:57:20 UTC,503486495,503486496,503486497,503486498,pull_request
498028918,bf9c4289095b8e5f186b91a34da47b5677b9e6ad,286,master,failed,245,2019-02-25 07:51:01 UTC,498028919,498028920,498028921,498028922,pull_request
490111827,cd1ec7d898f03dddca77140cef9f99ffbc9f2ad0,284,master,failed,318,2019-02-07 15:40:41 UTC,490111828,490111829,490111830,490111831,pull_request
490108811,e0f5f9e40fc8c4c8bccce77a4ce7756f71c02b7b,284,master,failed,286,2019-02-07 15:34:25 UTC,490108812,490108814,490108815,490108816,pull_request
490097842,fe45f3fb6c0f3f37a52739f58491676ea07c3f0c,284,master,failed,274,2019-02-07 15:12:46 UTC,490097843,490097844,490097845,490097846,pull_request
490093856,f678b899786c2e169714698c4391349f30581ceb,284,master,failed,388,2019-02-07 15:04:20 UTC,490093857,490093858,490093859,490093860,pull_request
488822203,0ac13535597aa17868698c883365677704713b60,283,master,failed,270,2019-02-05 02:39:31 UTC,488822204,488822205,488822206,488822207,pull_request
487548266,d1e235fbe75645e19d3f7b808c216e32a163abb9,280,master,failed,336,2019-02-01 17:24:09 UTC,487548267,487548268,487548269,487548270,pull_request
486874065,45280c9838b6be83fbdd4ba283f65169840622a4,279,master,failed,220,2019-01-31 10:55:36 UTC,486874066,486874067,486874068,486874069,pull_request
486870596,ee3b28d73331068c505ee2c594af3fb049092c73,279,master,failed,367,2019-01-31 10:46:03 UTC,486870597,486870598,486870599,486870600,pull_request
476269740,328538db2908502568301fd644f10edc82e69b50,275,master,passed,241,2019-01-07 09:24:53 UTC,476269741,476269742,476269743,476269744,pull_request
476268478,819c939c46cbe38f97ac7a7c7e36a986540819eb,275,master,passed,282,2019-01-07 09:21:22 UTC,476268479,476268480,476268481,476268482,pull_request
469935257,e8b3ecc3ff71131df17498ed60e4c01188f196fc,273,master,passed,285,2018-12-19 09:56:23 UTC,469935258,469935259,469935260,469935261,pull_request
469932450,61944c8dd6a99091489149af71087bbe899e2d20,273,master,passed,266,2018-12-19 09:47:51 UTC,469932451,469932452,469932453,469932454,pull_request
469927940,e133a7652ac42672733aed53a4bb609b35c5984a,273,master,passed,273,2018-12-19 09:37:22 UTC,469927941,469927942,469927943,469927944,pull_request
469923256,229e87fc452a04981338e5a23748741571a0487c,273,master,passed,247,2018-12-19 09:23:50 UTC,469923257,469923258,469923259,469923260,pull_request
469922174,84e6000ef80c2130bb79be6ac4207932e2f5e210,273,master,passed,278,2018-12-19 09:20:50 UTC,469922175,469922176,469922177,469922178,pull_request
469421506,8ae20daac8aece5e4442a35caa5c3a7a361744e4,273,master,passed,274,2018-12-18 09:26:01 UTC,469421508,469421509,469421511,469421512,pull_request
459550267,37ee86401e7c6c30dd45ef258d2f51647c48ef8c,,master,passed,219,2018-11-26 00:35:40 UTC,459550268,459550269,459550270,459550271,push
457690498,ea520eec746c9e7475ef0eb6144bea9f224064e3,,master,passed,226,2018-11-20 22:48:39 UTC,457690499,457690500,457690501,457690502,push
457656042,29dfe1c68ff050005669e3f0ee1ea908014e3bed,265,master,passed,231,2018-11-20 21:21:21 UTC,457656043,457656044,457656045,457656046,pull_request
456881602,19124910599f2f48821a43e80daf5ecc75929a29,263,master,passed,233,2018-11-19 09:41:46 UTC,456881603,456881604,456881605,456881606,pull_request
456862351,3168c8f949f348ecf73ee2527163fea2cf766d69,263,master,failed,222,2018-11-19 08:51:29 UTC,456862352,456862353,456862354,456862355,pull_request
456596027,df9d247703a136de9ba6525d8cdeeecf381bae39,263,master,failed,213,2018-11-18 12:20:17 UTC,456596028,456596029,456596030,456596031,pull_request
456544808,e35a555a6dd0f95d823007625b318ad5ee2b2534,,master,passed,216,2018-11-18 07:00:06 UTC,456544809,456544810,456544811,456544812,push
455427157,17807e693f437ab581b697aac0190da48d92cd0b,262,master,passed,260,2018-11-15 10:31:47 UTC,455427158,455427159,455427160,455427161,pull_request
455425176,25b2a518d1645418661d5e565b8712de2939c3c5,,python-37-38-dev,passed,208,2018-11-15 10:26:49 UTC,455425177,455425178,455425179,455425180,push
455423433,ffbde1785ac680d59bc4ea5e73cc7b95894386c4,,python-37-38-dev,failed,142,2018-11-15 10:22:02 UTC,455423434,455423435,455423436,455423437,push
455314350,b0ce88c211e2269f124fd5d3615cc0a3b41caa0e,,master,passed,105,2018-11-15 03:04:00 UTC,455314351,455314352,push
455313627,bb88ed5ef91fa07613356f416fbd40a117151ec4,,0.9.2,passed,111,2018-11-15 03:00:53 UTC,455313628,455313629,push
455308892,bb88ed5ef91fa07613356f416fbd40a117151ec4,,master,passed,104,2018-11-15 02:39:10 UTC,455308893,455308894,push
455248457,76d9d869e4f188e452ce0e81d4fdbaa5b53e24a4,261,master,passed,115,2018-11-14 23:08:01 UTC,455248459,455248461,pull_request
455246759,f1d64daf7ff609695e48d5c008b4b75598b3bfcc,,release-0.9.2,passed,107,2018-11-14 23:03:26 UTC,455246760,455246761,push
440121278,6f039acd648d36a3fe44302ecba19e34adf2e08b,253,master,failed,91,2018-10-11 12:34:45 UTC,440121279,440121280,pull_request
440118498,0b8d05a889e11c8dbe9dc097e189b36e63a50f14,253,master,failed,122,2018-10-11 12:27:55 UTC,440118499,440118500,pull_request
440089631,bc406a9d17bcd5c3f6eddc0f7ce2698f5e1a5edc,253,master,failed,92,2018-10-11 11:14:04 UTC,440089632,440089633,pull_request
440088305,5c8173e7d866e35ff9374ecbe39992c68c070c49,253,master,failed,91,2018-10-11 11:10:49 UTC,440088306,440088307,pull_request
440075275,4cb43e60093495c21ed77489607d483f5f69b248,253,master,failed,190,2018-10-11 10:32:58 UTC,440075277,440075279,pull_request
438973043,a7f04b6d1c188c0cbd6335d0b4f919bcba81b8ec,,master,passed,111,2018-10-09 05:27:17 UTC,438973044,438973045,push
438416881,fee3865f850b773060ba9620f0cd1847283796e3,,master,passed,104,2018-10-08 00:57:12 UTC,438416883,438416885,push
437999722,82bdd43f40aadfead0b5abef2e4cff402618a5a3,250,master,passed,110,2018-10-06 13:17:49 UTC,437999723,437999724,pull_request
432075462,20a960b8ca26f2764e8b93670aaf5809b3e06831,,master,passed,147,2018-09-23 08:39:21 UTC,432075463,432075464,push
431849251,1f5c51ae6e80c1e7a3723866dabcf60bea6e5e92,246,master,passed,145,2018-09-22 12:08:59 UTC,431849252,431849253,pull_request
431849248,6f9a82b91a12c160870aae53c99ea8e090db2d1f,,markdown_readme,passed,140,2018-09-22 12:08:57 UTC,431849249,431849250,push
431848325,896173c7a9d0665f23df93b3ccc06381f9b88369,246,master,passed,117,2018-09-22 12:03:17 UTC,431848326,431848327,pull_request
431848151,310ce8b480a53ab22eb8a176e31208ad779add3b,,markdown_readme,passed,144,2018-09-22 12:02:42 UTC,431848152,431848153,push
430352177,9e463f06097c4b14136bb0c47c1706db3f07bf0a,244,master,passed,113,2018-09-19 02:53:31 UTC,430352178,430352179,pull_request
430306372,829a98bb1a967d52ae93555579830ae73c05003b,,master,passed,143,2018-09-18 23:35:11 UTC,430306373,430306374,push
430295380,490bcc06eb1211923f13b8fe0de55cfc59e9a42f,,master,passed,115,2018-09-18 23:00:46 UTC,430295381,430295382,push
429895258,c517d075e266a96025e056fa49bf2d0ef34ad283,245,master,passed,151,2018-09-18 06:04:40 UTC,429895259,429895260,pull_request
429895249,1467de306d461a3eb906dfc38b65fb60cca97d8a,,static-js-url-config,passed,144,2018-09-18 06:04:27 UTC,429895250,429895251,push
429890860,2a127aedc1f2efcae9992c21ac3d61fa4778eb25,245,master,passed,147,2018-09-18 05:45:25 UTC,429890861,429890862,pull_request
429889545,265b3cd6fce67d7a44ceb31b2470463ea12843db,,static-js-url-config,passed,91,2018-09-18 05:38:57 UTC,429889546,429889547,push
429835125,6739622a9bb96dc38d459ebcf5833076c30fc0cf,,master,passed,90,2018-09-18 00:56:43 UTC,429835126,429835127,push
429369556,5beb3d9ba651cc643001ba275c17752955507654,243,master,passed,132,2018-09-17 00:24:50 UTC,429369557,429369558,pull_request
429369551,8c5b10d20c1949248908e25db474f733ea9b053d,,242_fix_setup,passed,107,2018-09-17 00:24:49 UTC,429369552,429369553,push
429284217,4bfc5f4779c7a4d6943a050f20362707aa07a2c1,244,master,passed,110,2018-09-16 17:48:42 UTC,429284218,429284219,pull_request
429085760,55c5a5b71886426507868001f49d4c20a0be05fa,243,master,passed,110,2018-09-15 21:35:03 UTC,429085761,429085762,pull_request
429085637,34eedc18cf72d67e589860ac0b6b8048b3ebe6d4,,242_fix_setup,passed,119,2018-09-15 21:34:51 UTC,429085638,429085639,push
429085356,1fa781747ae580bd6012ee181e00b4c0d0b39daf,,242_fix_setup,passed,108,2018-09-15 21:33:13 UTC,429085357,429085358,push
428176607,1fa781747ae580bd6012ee181e00b4c0d0b39daf,,master,passed,117,2018-09-13 13:59:47 UTC,428176608,428176609,push
428000335,b41dd86dcdafc135af02b35e19da0caf0ba58556,241,master,passed,118,2018-09-13 05:03:40 UTC,428000336,428000337,pull_request
428000205,2f50147e8d49142f3550340a4f4b1ffd1f17247d,,requirements-dev-twine,passed,123,2018-09-13 05:02:55 UTC,428000206,428000207,push
427994414,c3eb7941bf0206cabf4d21fb8fb7683c8bfbaa62,,master,passed,108,2018-09-13 04:32:45 UTC,427994415,427994416,push
427992665,c22e2dbce0ef405dbcaf159c232ea08bc46de8b5,,0.9.1,passed,123,2018-09-13 04:23:39 UTC,427992666,427992667,push
427982107,c22e2dbce0ef405dbcaf159c232ea08bc46de8b5,,master,passed,121,2018-09-13 03:34:00 UTC,427982108,427982109,push
427048521,3ed982163a4270075a5b41553db104008e8e834d,,0.8.3,failed,116,2018-09-11 05:51:08 UTC,427048522,427048523,push
427048483,51bf02c74651b1a33b5789d8825ae691c8e23789,,0.8.2,failed,128,2018-09-11 05:51:13 UTC,427048484,427048485,push
426496570,5562e6c0c7f70e54f95f55bcd4a3a92c5c37c025,237,master,passed,145,2018-09-10 01:59:27 UTC,426496571,426496572,pull_request
426496554,07be8853789dc0bf828349e197b8adc383f3f79d,,release-0.9.1,passed,133,2018-09-10 01:59:18 UTC,426496555,426496556,push
426496325,5017ea535b7b6240a2cc6576cc8ff3158c99d2f5,,release-0.9.1,passed,150,2018-09-10 01:57:41 UTC,426496326,426496327,push
426491872,d4d85e566698a5580bf24f4271444312c18c9d41,,master,passed,121,2018-09-10 01:36:22 UTC,426491874,426491875,push
420947396,9f239652c8caf5fe8403872e3911a5a3a9d765d7,,master,passed,105,2018-08-27 05:17:50 UTC,420947397,420947398,push
420926416,11de49a7baa246c3be1f0d681d0f2ed504225e23,,master,passed,128,2018-08-27 03:07:35 UTC,420926417,420926418,push
420922010,aaef05c17cc559d01b7436211093463642eb6ae2,,master,passed,88,2018-08-27 02:39:45 UTC,420922011,420922012,push
419086112,d792ba230cf20e04c82770652d1fc5226253c747,222,master,passed,104,2018-08-22 09:32:41 UTC,419086113,419086114,pull_request
419060602,d2153838b4ec063cfc6052d7fca2b887f69ce152,222,master,passed,146,2018-08-22 08:21:25 UTC,419060603,419060604,pull_request
418863925,559764ee20fc35c9833ceaa39dac2bd4464eea6e,,master,passed,120,2018-08-21 19:52:47 UTC,418863926,418863927,push
418534585,785b4b437a8367cce33aba3da763e8312b232a0a,229,master,passed,143,2018-08-21 05:05:46 UTC,418534586,418534587,pull_request
418532864,dc2f5630c8c915065720c14876353b739e603362,229,master,passed,135,2018-08-21 04:56:38 UTC,418532865,418532866,pull_request
417581067,416a8d54b348f2c0776412bc0c4f821ff50cdf18,,master,passed,112,2018-08-18 09:06:23 UTC,417581068,417581069,push
417113427,b3f2d38f77dfa9ed63b00555beca4ded0dd520cf,222,master,passed,138,2018-08-17 05:14:17 UTC,417113428,417113429,pull_request
417096434,922c95f7493ec3315666dc76fc2bb0946d112a91,222,master,passed,111,2018-08-17 03:31:32 UTC,417096435,417096436,pull_request
416763386,476483467196672fb40b0fc33a6b30cf9568a43e,228,master,passed,125,2018-08-16 11:03:32 UTC,416763387,416763388,pull_request
416761987,cf9b0debe055040a57a2f3ad812d204b77ee21e8,,docker,passed,113,2018-08-16 10:59:05 UTC,416761988,416761989,push
416406354,b12093373f8095aad96cb65cdc9d47e82d930f2f,222,master,passed,116,2018-08-15 15:19:27 UTC,416406355,416406356,pull_request
416385911,1b59125ff4dd43b952321315facaf827d7014ac2,222,master,passed,133,2018-08-15 14:31:44 UTC,416385914,416385917,pull_request
416307486,a6c23f9e7acc5e8ed300ad11e12b3113221a58f7,222,master,passed,97,2018-08-15 10:51:19 UTC,416307487,416307488,pull_request
416287164,44939a5247b01cfe03bce4a968180359a825a168,222,master,passed,161,2018-08-15 09:40:39 UTC,416287165,416287166,pull_request
416282724,06e637902ecb09726f7f8d16028bdc2ac9eb43ef,222,master,passed,136,2018-08-15 09:25:42 UTC,416282725,416282726,pull_request
416225814,ceb633dacb423cf95ee851a8d9b492904d6a13c7,222,master,passed,191,2018-08-15 05:49:12 UTC,416225815,416225816,pull_request
415985701,bb64ecf9c143c4d1430a61c1ec618a82e5706236,222,master,passed,141,2018-08-14 16:00:34 UTC,415985702,415985703,pull_request
415899156,1478ce47653621f7179582cccfe17f36123ddec7,222,master,passed,91,2018-08-14 12:34:58 UTC,415899157,415899158,pull_request
415898367,3a2fefcf6287f9aad32ffef055302ccd57b65f7b,222,master,failed,97,2018-08-14 12:32:45 UTC,415898368,415898369,pull_request
415862507,e8bd1a678d5cd93b8d018db7d5f54187b40d5cd0,222,master,failed,102,2018-08-14 10:44:51 UTC,415862508,415862509,pull_request
415497935,65d7700c316e134ee1d3b8b00c66af1be52b1b51,222,master,failed,117,2018-08-13 15:21:08 UTC,415497936,415497937,pull_request
415381434,65d7700c316e134ee1d3b8b00c66af1be52b1b51,222,master,failed,92,2018-08-13 10:29:40 UTC,415381435,415381436,pull_request
415108466,5104e74808f23875a8764f3eacde27674569b0ca,222,master,failed,118,2018-08-12 13:37:50 UTC,415108467,415108468,pull_request
415108158,3b17cb9af2d411402620c824c6d6d776ea5a78b2,222,master,failed,123,2018-08-12 13:36:29 UTC,415108159,415108160,pull_request
414620752,b652e2769d762d8c544910beec52670a1e169a99,,master,passed,138,2018-08-10 17:33:38 UTC,414620753,414620754,push
414619870,aab2aaece7d533fc7b742f0a1b0d3ed0403d7287,,master,passed,125,2018-08-10 17:31:36 UTC,414619871,414619872,push
414485751,09c5bfd7aed0120a7ceff1dd289cabfb50bce541,226,master,passed,115,2018-08-10 12:06:18 UTC,414485752,414485753,pull_request
412607087,a1964a64f9748d28346a678e3c3d06e45a86078a,224,master,passed,126,2018-08-06 11:48:06 UTC,412607088,412607089,pull_request
410699881,3968291dee618e64240fdc67c9f4b7db5dd10c89,222,master,passed,175,2018-08-01 08:36:31 UTC,410699882,410699883,pull_request
410471904,a4340b799847886fcc637db15eba095062a452e5,,master,passed,182,2018-07-31 18:51:47 UTC,410471905,410471906,push
410265678,77496edac7d8f1a228f7dc32974ecd5f1dbaddd3,221,master,passed,108,2018-07-31 10:52:56 UTC,410265679,410265680,pull_request
410264571,031e73306222420e22609a3bb4d005dc5095a3de,,dist-exclude-pycache,passed,152,2018-07-31 10:49:12 UTC,410264572,410264573,push
410006535,caa1c53bcc20e05a3f7ad609ad99825dfc379b4d,,master,passed,118,2018-07-30 19:22:54 UTC,410006537,410006539,push
410006426,3e9310dc8127ea3eea3763859b2197dd98428330,,master,passed,122,2018-07-30 19:22:04 UTC,410006427,410006428,push
410005982,61da2598b59fab330e65c53e7cc00ace1d20b17f,,master,passed,117,2018-07-30 19:21:04 UTC,410005983,410005984,push
410005826,ef22c667308f5ad40628a6445dab0ec001d6a10d,,master,passed,149,2018-07-30 19:20:38 UTC,410005827,410005828,push
409956927,71a0562b59b22623d9c305f828ac3aa64ace11b3,208,master,passed,116,2018-07-30 17:26:44 UTC,409956928,409956929,pull_request
409908964,622ac1e331331c365947f698dbafe2209e7af5cb,,master,passed,92,2018-07-30 15:38:46 UTC,409908965,409908966,push
402593091,45b267c2c50b6778965b777df6c55e0eb3d1c49d,213,master,passed,114,2018-07-30 17:25:09 UTC,402593092,402593093,pull_request
400094718,a6d4583077a905f352deb83e54ee2380a03d6ae1,210,master,passed,114,2018-07-30 17:25:37 UTC,400094719,400094720,pull_request
399836032,4ae6fd2ce9427d165cdf77807a3a4c92240a192e,208,master,failed,79,2018-07-04 02:03:30 UTC,399836033,399836034,pull_request
399498190,f8a752e3fd7b0df6cec6f0f625d2bb2f16008323,207,master,passed,115,2018-07-30 17:27:15 UTC,399498191,399498192,pull_request
398295556,77a9b9fff56640c6361ccda87650d124ecf39ce7,205,master,passed,136,2018-06-29 15:20:10 UTC,398295557,398295558,pull_request
398170968,311c0e040b334bb018b7849b863802418447b5a2,205,master,passed,116,2018-06-29 09:52:53 UTC,398170969,398170970,pull_request
387229072,6bdacbafd9aa84f6d6f319a5a84b6fb90cc2b5a6,,0.9.0,passed,110,2018-06-02 21:36:23 UTC,387229073,387229074,push
387228694,6bdacbafd9aa84f6d6f319a5a84b6fb90cc2b5a6,,master,passed,122,2018-06-02 21:34:51 UTC,387228695,387228696,push
387228410,9e7203f98b5ae6cb037f2e0743d53a52b8715df6,,master,passed,136,2018-06-02 21:34:09 UTC,387228411,387228412,push
387227172,1c1e7bc6950ca5aa92c80553a9e5814a50053c84,200,master,passed,182,2018-06-02 21:29:53 UTC,387227173,387227174,pull_request
387227157,93be2d52bc01b4f8c346c9f5218a638274281610,,prepare_090,passed,131,2018-06-02 21:30:06 UTC,387227158,387227159,push
385634788,074666b4689777079ca0743dedd01227ace52595,201,master,passed,143,2018-05-30 11:04:42 UTC,385634789,385634790,pull_request
383787892,429de2142e9aa72f71373f9ead876e27790bf321,200,master,passed,106,2018-05-25 16:38:36 UTC,383787893,383787894,pull_request
