build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
506231340,6b43710deaa17a9ee248a213f46c4781186480ae,400,master,passed,2120,2019-03-14 11:20:24 UTC,506231341,506231342,506231343,506231344,506231345,506231346,506231347,506231348,506231349,506231350,506231351,506231352,506231353,506231354,506231355,506231356,pull_request
505714669,77308f6d3193794af2350a2b32f852bdf730a617,399,master,failed,2121,2019-03-13 11:42:46 UTC,505714670,505714671,505714672,505714673,505714674,505714675,505714676,505714677,505714678,505714679,505714680,505714681,505714682,505714683,505714684,505714685,pull_request
481122547,43dbd9db0f04b918f456f6fe38d716e0b1283a2c,396,master,passed,4690,2019-01-17 23:14:45 UTC,481122548,481122549,481122550,481122551,481122552,481122553,481122554,481122555,481122556,481122557,481122558,481122559,481122560,481122561,481122562,481122563,481122564,481122565,481122566,481122567,481122568,481122569,481122570,481122571,481122572,481122573,481122574,481122575,481122576,481122577,481122578,481122579,481122580,481122581,481122582,481122583,481122584,481122585,481122586,481122587,481122588,481122589,481122590,481122591,481122592,481122593,481122594,481122595,481122596,481122597,481122598,481122599,pull_request
481106663,5f63750f714279eeff562c64785a5062fdc2d517,396,master,failed,6503,2019-01-17 22:34:14 UTC,481106664,481106665,481106666,481106667,481106668,481106669,481106670,481106671,481106672,481106673,481106674,481106675,481106676,481106677,481106678,481106679,481106680,481106681,481106682,481106683,481106684,481106685,481106686,481106687,481106688,481106689,481106690,481106691,481106692,481106693,481106694,481106695,481106696,481106697,481106698,481106699,481106700,481106701,481106702,481106703,481106704,481106705,481106706,481106707,481106708,481106709,481106710,481106711,481106712,481106713,481106714,481106715,pull_request
436469804,66912efcffb904dc5cc9df011f281f7881298651,394,master,errored,5533,2018-10-03 04:47:48 UTC,436469805,436469806,436469807,436469808,436469809,436469810,436469811,436469812,436469813,436469814,436469815,436469816,436469817,436469818,436469819,436469820,436469821,436469822,436469823,436469824,436469825,436469826,436469827,436469828,436469829,436469830,436469831,436469832,436469833,436469834,436469835,436469836,436469837,436469838,436469839,436469840,436469841,436469842,436469843,436469844,436469845,436469846,436469848,436469849,436469851,436469852,436469853,436469854,436469855,436469856,436469857,436469858,pull_request
436468160,78b28ed84b6572e6d020be0f14fa9cd9be5c8ee9,394,master,errored,5432,2018-10-03 04:39:43 UTC,436468161,436468162,436468163,436468164,436468165,436468166,436468167,436468168,436468169,436468170,436468171,436468172,436468173,436468174,436468175,436468176,436468177,436468178,436468179,436468180,436468181,436468182,436468183,436468184,436468185,436468186,436468187,436468188,436468189,436468190,436468191,436468192,436468193,436468194,436468195,436468196,436468197,436468198,436468199,436468200,436468201,436468202,436468203,436468204,436468205,436468206,436468207,436468208,436468209,436468210,436468211,436468212,pull_request
436467321,9fc3887ee003cd8958f9c5c3824542f251ba8100,394,master,errored,7328,2018-10-03 04:32:39 UTC,436467322,436467323,436467324,436467325,436467326,436467327,436467328,436467329,436467330,436467331,436467332,436467333,436467334,436467335,436467336,436467337,436467338,436467339,436467340,436467341,436467342,436467343,436467344,436467345,436467346,436467347,436467348,436467349,436467350,436467351,436467352,436467353,436467354,436467355,436467356,436467357,436467358,436467359,436467360,436467361,436467362,436467363,436467364,436467365,436467366,436467367,436467368,436467369,436467370,436467371,436467372,436467373,pull_request
404864891,8a16b021021643ac7ced41294eecfba88017e1b1,392,master,passed,8413,2018-07-17 11:57:54 UTC,404864892,404864893,404864894,404864895,404864896,404864897,404864898,404864899,404864900,404864901,404864902,404864903,404864904,404864905,404864906,404864907,404864908,404864909,404864910,404864911,404864912,404864913,404864914,404864915,404864916,404864917,404864918,404864919,404864920,404864921,404864922,404864923,404864924,404864925,404864926,404864927,404864928,404864929,404864930,404864931,404864932,404864933,404864934,404864935,404864936,404864937,404864938,404864939,404864940,404864941,404864942,404864943,pull_request
390108811,d4c1224d8bf6cabd5b0619ea1bdbdebabac9f3cb,,master,passed,6977,2018-06-09 12:57:11 UTC,390108812,390108813,390108814,390108815,390108816,390108817,390108818,390108819,390108820,390108821,390108822,390108823,390108824,390108825,390108826,390108827,390108828,390108829,390108830,390108831,390108832,390108833,390108834,390108835,390108836,390108837,390108838,390108839,390108840,390108841,390108842,390108843,390108844,390108845,390108846,390108847,390108848,390108849,390108850,390108851,390108852,390108853,390108854,390108855,390108856,390108857,390108858,390108859,390108860,390108861,390108862,390108863,push
389778784,25d885cd23152d867b896dc16880bea9acbf812b,391,master,passed,7034,2018-06-08 15:42:54 UTC,389778785,389778786,389778788,389778790,389778791,389778792,389778795,389778796,389778797,389778798,389778799,389778800,389778802,389778805,389778806,389778809,389778812,389778813,389778814,389778815,389778820,389778821,389778822,389778823,389778824,389778825,389778828,389778829,389778830,389778831,389778832,389778833,389778834,389778835,389778836,389778837,389778838,389778839,389778840,389778841,389778842,389778846,389778847,389778848,389778849,389778850,389778851,389778852,389778855,389778856,389778857,389778858,pull_request
389778330,35d10681a6d7c86b4c2ac0057c9d64ccb7b6c604,,remove-gemnasium,passed,7427,2018-06-08 15:29:47 UTC,389778331,389778332,389778333,389778334,389778335,389778336,389778337,389778338,389778339,389778340,389778341,389778342,389778343,389778344,389778345,389778346,389778350,389778353,389778354,389778355,389778356,389778357,389778358,389778359,389778360,389778361,389778362,389778363,389778364,389778365,389778366,389778367,389778368,389778369,389778370,389778371,389778372,389778373,389778374,389778375,389778376,389778377,389778378,389778379,389778380,389778381,389778382,389778383,389778384,389778385,389778386,389778387,push
386009300,1888295ee5983f803084d0fb337d4c42858bdf8e,390,master,passed,6589,2018-05-31 04:04:33 UTC,386009301,386009302,386009303,386009304,386009305,386009306,386009307,386009308,386009309,386009310,386009311,386009312,386009313,386009314,386009315,386009316,386009317,386009318,386009319,386009320,386009321,386009322,386009323,386009324,386009325,386009326,386009327,386009328,386009329,386009330,386009331,386009332,386009333,386009334,386009335,386009336,386009337,386009338,386009339,386009340,386009341,386009342,386009343,386009344,386009345,386009346,386009347,386009348,386009349,386009350,386009351,386009352,pull_request
365770833,2c08674f94c45ee24279959e9d0f00687b084de9,,master,passed,7443,2018-04-12 19:17:36 UTC,365770834,365770835,365770836,365770837,365770838,365770839,365770840,365770841,365770842,365770843,365770845,365770847,365770848,365770850,365770854,365770857,365770859,365770861,365770862,365770864,365770865,365770867,365770870,365770871,365770872,365770873,365770874,365770875,365770876,365770877,365770878,365770879,365770880,365770881,365770882,365770883,365770884,365770885,365770886,365770887,365770888,365770889,365770890,365770891,365770892,365770893,365770894,365770896,365770897,365770899,365770900,365770902,push
365425848,6c7fa2c972f4c6b3b93d7d54fadf4fc93edffe18,388,master,passed,7477,2018-04-12 03:49:10 UTC,365425849,365425850,365425851,365425852,365425853,365425854,365425855,365425856,365425857,365425858,365425859,365425860,365425861,365425862,365425863,365425864,365425865,365425866,365425867,365425868,365425869,365425870,365425871,365425872,365425873,365425874,365425875,365425876,365425877,365425878,365425879,365425880,365425881,365425882,365425883,365425884,365425885,365425886,365425887,365425888,365425889,365425890,365425891,365425892,365425893,365425894,365425895,365425896,365425897,365425898,365425899,365425900,pull_request
351353465,2552d4c33d8ffea77fdbede93a0ee5223075648b,,master,passed,7666,2018-03-09 15:26:09 UTC,351353466,351353467,351353468,351353469,351353470,351353471,351353472,351353473,351353474,351353475,351353476,351353477,351353478,351353479,351353480,351353481,351353482,351353483,351353484,351353485,351353486,351353487,351353488,351353489,351353490,351353491,351353492,351353493,351353494,351353495,351353496,351353497,351353498,351353499,351353500,351353501,351353502,351353503,351353504,351353505,351353506,351353507,351353508,351353509,351353510,351353511,351353512,351353513,351353514,351353515,351353516,351353517,push
336896865,e975185dafb3eed6a909f209be6dd8e8f606f62e,,v3.1.4,failed,4180,2018-02-03 10:39:33 UTC,336896866,336896867,336896868,336896869,336896870,336896871,336896872,336896873,336896874,336896875,336896876,336896877,336896878,336896879,336896880,336896881,336896882,336896883,336896884,336896885,336896886,336896887,336896888,336896889,336896890,336896891,336896892,336896893,336896894,336896895,336896896,336896897,336896898,336896899,336896900,336896901,336896902,336896903,336896904,336896905,336896906,336896907,336896908,336896909,336896910,336896911,336896912,336896913,336896914,336896915,336896916,336896917,push
336896767,e975185dafb3eed6a909f209be6dd8e8f606f62e,,master,failed,5556,2018-02-03 10:30:42 UTC,336896768,336896769,336896770,336896771,336896772,336896774,336896776,336896778,336896779,336896781,336896782,336896785,336896786,336896788,336896789,336896790,336896791,336896793,336896795,336896798,336896800,336896801,336896803,336896804,336896805,336896806,336896807,336896808,336896809,336896811,336896812,336896814,336896815,336896816,336896818,336896819,336896821,336896822,336896824,336896825,336896826,336896827,336896828,336896829,336896830,336896831,336896832,336896833,336896834,336896835,336896836,336896837,push
332989639,23b5cd43669d7e65f56931e31342174a8aba4c8a,,master,failed,6828,2018-01-24 21:16:09 UTC,332989640,332989642,332989644,332989645,332989646,332989647,332989648,332989649,332989650,332989651,332989653,332989655,332989656,332989657,332989658,332989659,332989660,332989661,332989662,332989663,332989664,332989665,332989666,332989667,332989668,332989669,332989670,332989671,332989672,332989673,332989674,332989675,332989676,332989678,332989680,332989681,332989682,332989683,332989684,332989685,332989686,332989687,332989688,332989689,332989690,332989691,332989692,332989693,332989694,332989695,332989696,332989697,push
324718124,710441f1291b4abf395a8e1651558a6ec60a331e,,master,passed,4630,2018-01-05 15:03:58 UTC,324718125,324718126,324718127,324718128,324718129,324718130,324718131,324718133,324718134,324718135,324718136,324718137,324718138,324718140,324718141,324718143,324718144,324718146,324718147,324718148,324718149,324718150,324718151,324718152,324718153,324718154,324718156,324718157,324718158,324718159,324718160,324718161,324718162,324718163,324718164,324718165,324718166,324718167,324718168,324718169,324718170,324718171,324718172,324718173,324718174,324718175,324718176,324718177,324718178,324718179,324718180,324718181,push
324214273,9b1608fbbf42554d39699c6daa4920c48a6e2780,384,master,errored,10299,2018-01-02 17:29:59 UTC,324214275,324214276,324214277,324214278,324214279,324214280,324214281,324214282,324214283,324214284,324214285,324214286,324214287,324214288,324214289,324214290,324214291,324214292,324214293,324214294,324214295,324214296,324214297,324214298,324214299,324214300,324214301,324214302,324214304,324214306,324214308,324214309,324214310,324214311,324214312,324214313,324214314,324214315,324214316,324214318,324214319,324214320,324214321,324214322,324214323,324214324,324214325,324214326,324214327,324214328,324214329,324214330,pull_request
319289489,07e446b9efe89788a340a731e4b2ffcead945cdd,383,master,passed,4424,2017-12-20 17:36:22 UTC,319289490,319289491,319289492,319289493,319289494,319289497,319289498,319289499,319289500,319289501,319289505,319289506,319289511,319289514,319289515,319289516,319289517,319289518,319289520,319289522,319289523,319289525,319289526,319289527,319289528,319289529,319289531,319289533,319289535,319289537,319289538,319289539,319289540,319289541,319289542,319289548,319289554,319289556,319289558,319289560,319289563,319289564,319289565,319289566,319289567,319289570,319289571,319289572,319289573,319289574,319289575,319289576,pull_request
318997306,b2083f958e743d668dd7182bf692267b616f0295,383,master,passed,4096,2017-12-20 04:52:32 UTC,318997308,318997310,318997311,318997312,318997313,318997315,318997317,318997318,318997321,318997322,318997323,318997324,318997325,318997326,318997327,318997328,318997329,318997330,318997331,318997332,318997333,318997334,318997335,318997336,318997337,318997338,318997339,318997340,318997341,318997342,318997343,318997344,318997345,318997346,318997347,318997348,318997349,318997350,318997351,318997353,318997356,318997357,318997358,318997360,318997362,318997363,318997364,318997365,318997367,318997369,318997370,318997371,pull_request
318989549,e5bc40178c96c38028645045c3fb49d6e4db39e6,383,master,failed,4538,2017-12-20 04:17:23 UTC,318989550,318989551,318989552,318989553,318989554,318989555,318989558,318989559,318989560,318989561,318989562,318989563,318989564,318989565,318989566,318989567,318989568,318989569,318989570,318989571,318989572,318989573,318989574,318989575,318989576,318989577,318989578,318989579,318989580,318989581,318989582,318989583,318989584,318989585,318989586,318989587,318989589,318989591,318989594,318989595,318989596,318989597,318989598,318989599,318989601,318989602,318989604,318989605,318989608,318989609,318989610,318989611,pull_request
318401821,f568c48ff5503c04698062417eab259d1d81426d,,master,passed,4070,2017-12-19 01:50:46 UTC,318401822,318401823,318401824,318401825,318401826,318401827,318401828,318401829,318401830,318401831,318401832,318401833,318401834,318401835,318401836,318401837,318401838,318401839,318401840,318401841,318401842,318401843,318401844,318401845,318401846,318401847,318401849,318401850,318401852,318401854,318401855,318401856,318401857,318401858,318401859,318401860,318401861,318401862,318401863,318401864,318401865,318401866,318401867,318401868,318401869,318401870,318401871,318401872,318401873,318401874,318401875,318401876,push
316843397,d26c14872bf890592ded230c7bfa4e5b856ab786,382,master,passed,4183,2017-12-15 10:01:56 UTC,316843398,316843399,316843400,316843401,316843402,316843403,316843404,316843405,316843406,316843407,316843408,316843409,316843410,316843411,316843412,316843413,316843414,316843415,316843416,316843417,316843418,316843419,316843420,316843421,316843422,316843423,316843424,316843425,316843426,316843427,316843428,316843429,316843430,316843431,316843432,316843433,316843434,316843435,316843436,316843437,316843438,316843439,316843440,316843441,316843442,316843443,316843444,316843445,316843446,316843447,316843448,316843449,pull_request
314090004,95eadb2bb17274717b61089a24cb63903a45f4ba,,master,passed,8028,2017-12-09 21:12:35 UTC,314090005,314090006,314090007,314090008,314090009,314090010,314090011,314090012,314090013,314090014,314090015,314090016,314090017,314090018,314090019,314090020,314090021,314090022,314090023,314090024,314090025,314090027,314090030,314090031,314090032,314090033,314090034,314090035,314090036,314090037,314090038,314090039,314090040,314090041,314090042,314090043,314090044,314090047,314090049,314090051,314090055,314090056,314090057,314090058,314090060,314090061,314090062,314090064,314090065,314090066,314090067,314090068,push
313539824,9dd78d26305c15d6459942f15e279c1bfbff8418,381,master,passed,7280,2017-12-08 15:26:41 UTC,313539825,313539826,313539827,313539828,313539829,313539836,313539838,313539840,313539841,313539843,313539844,313539845,313539846,313539847,313539848,313539849,313539861,313539862,313539863,313539864,313539867,313539870,313539871,313539873,313539875,313539876,313539877,313539879,313539880,313539881,313539884,313539886,313539887,313539889,313539890,313539893,313539895,313539897,313539900,313539908,313539911,313539912,313539918,313539919,313539922,313539924,313539929,313539930,313539931,313539934,313539936,313539937,pull_request
294189052,d7ef4f1413ae48a94f31f647197f38b76fc1569c,379,master,passed,7820,2017-10-28 18:18:50 UTC,294189053,294189054,294189055,294189056,294189057,294189058,294189059,294189060,294189061,294189062,294189063,294189064,294189065,294189066,294189067,294189068,294189069,294189070,294189071,294189072,294189073,294189074,294189075,294189076,294189077,294189078,294189079,294189080,294189083,294189084,294189086,294189087,294189091,294189103,294189108,294189113,294189115,294189116,294189117,294189118,294189119,294189120,294189121,294189122,294189125,294189126,294189127,294189128,294189129,294189130,294189131,294189132,pull_request
228725044,b0c453aa67ba80df5d3ea99c9850a604040ad544,,master,passed,5136,2017-05-04 13:00:01 UTC,228725046,228725050,228725051,228725053,228725055,228725056,228725057,228725058,228725059,228725063,228725064,228725065,228725066,228725067,228725068,228725071,228725072,228725073,228725074,228725075,228725076,228725077,228725078,228725079,228725080,228725082,228725084,228725085,228725086,228725087,228725088,228725089,228725092,228725094,228725095,228725096,228725098,228725101,228725103,228725104,228725106,228725107,228725109,228725111,228725112,228725121,228725125,228725126,228725128,228725129,228725131,228725132,push
226622296,9f42e6affa871d29dc58192d294f09aa6bc50dbc,372,master,passed,3946,2017-04-27 23:50:39 UTC,226622297,226622298,226622299,226622301,226622302,226622304,226622305,226622306,226622307,226622308,226622309,226622310,226622312,226622314,226622315,226622316,226622317,226622318,226622319,226622320,226622321,226622322,226622323,226622324,226622325,226622326,226622327,226622328,226622329,226622330,226622331,226622333,226622334,226622335,226622336,226622337,226622338,226622339,226622340,226622342,226622343,226622346,226622347,226622348,226622349,226622350,226622351,226622352,226622353,226622354,226622355,226622356,pull_request
226621248,593c2c63aa3b17cab8a4235abf1ef575b753c7aa,372,master,failed,4276,2017-04-27 23:43:30 UTC,226621249,226621250,226621251,226621252,226621253,226621254,226621255,226621256,226621257,226621258,226621259,226621260,226621261,226621262,226621263,226621264,226621265,226621266,226621267,226621268,226621269,226621270,226621271,226621272,226621273,226621274,226621275,226621276,226621277,226621278,226621279,226621280,226621281,226621282,226621283,226621284,226621285,226621286,226621287,226621288,226621289,226621290,226621291,226621292,226621293,226621294,226621295,226621297,226621298,226621299,226621300,226621301,pull_request
226619590,0d8b98aa9636ba5fbb3b2bbadd969e73ee8cb979,372,master,errored,3940,2017-04-27 23:37:14 UTC,226619593,226619594,226619595,226619596,226619597,226619598,226619599,226619600,226619601,226619602,226619603,226619604,226619605,226619606,226619607,226619608,226619609,226619610,226619611,226619612,226619613,226619614,226619615,226619616,226619617,226619618,226619619,226619620,226619621,226619622,226619623,226619624,226619625,226619626,226619627,226619628,226619629,226619630,226619631,226619632,226619633,226619634,226619635,226619636,226619637,226619638,226619639,226619640,226619641,226619642,226619643,226619644,226619645,226619646,226619647,226619648,pull_request
226615885,8c347ca9a070d7c061dc548f07184dd522acb8a4,372,master,errored,4004,2017-04-27 23:20:56 UTC,226615886,226615887,226615888,226615889,226615890,226615891,226615892,226615893,226615894,226615895,226615896,226615897,226615898,226615899,226615900,226615901,226615902,226615903,226615904,226615905,226615906,226615907,226615908,226615909,226615910,226615911,226615912,226615913,226615914,226615915,226615916,226615917,226615918,226615919,226615920,226615921,226615922,226615923,226615924,226615925,226615926,226615927,226615928,226615929,226615930,226615931,226615932,226615933,226615934,226615935,226615936,226615937,226615938,226615939,226615940,226615941,pull_request
219540377,512ffd0d2a5edeb0d820f50dd6e10d9783d862de,370,master,passed,2768,2017-04-07 03:39:07 UTC,219540378,219540379,219540380,219540381,219540382,219540383,219540384,219540385,219540386,219540387,219540388,219540389,219540390,219540391,219540392,219540393,219540394,219540395,219540396,219540397,219540398,219540399,219540400,219540401,219540402,219540403,219540404,219540405,219540406,219540407,219540408,219540409,219540410,219540411,219540412,219540413,219540414,219540415,219540416,219540417,219540418,219540419,219540420,219540421,pull_request
219373154,b9dcf455ef979edbcfb8bfa25e885b2e8f74a1bf,,v3.1.2,passed,3257,2017-04-06 17:41:27 UTC,219373155,219373156,219373157,219373158,219373159,219373160,219373161,219373162,219373163,219373164,219373165,219373166,219373167,219373168,219373169,219373170,219373171,219373172,219373173,219373174,219373175,219373176,219373177,219373178,219373181,219373182,219373183,219373184,219373185,219373186,219373187,219373188,219373189,219373190,219373191,219373192,219373193,219373194,219373195,219373196,219373197,219373198,219373199,219373200,push
219372872,b9dcf455ef979edbcfb8bfa25e885b2e8f74a1bf,,master,passed,3091,2017-04-06 17:35:15 UTC,219372873,219372874,219372875,219372876,219372877,219372878,219372879,219372880,219372881,219372882,219372883,219372884,219372885,219372886,219372887,219372888,219372889,219372890,219372891,219372892,219372893,219372894,219372895,219372896,219372897,219372898,219372899,219372901,219372903,219372904,219372906,219372909,219372910,219372913,219372918,219372919,219372920,219372921,219372922,219372923,219372924,219372925,219372926,219372927,push
219368575,e55b9995b448d16cfc46a6236ff648a956bff0f6,,master,errored,6198,2017-04-06 17:24:42 UTC,219368576,219368577,219368578,219368579,219368580,219368581,219368582,219368583,219368584,219368585,219368586,219368587,219368588,219368589,219368590,219368591,219368592,219368593,219368594,219368595,219368596,219368597,219368598,219368599,219368600,219368601,219368602,219368603,219368604,219368605,219368606,219368607,219368608,219368609,219368610,219368611,219368612,219368613,219368614,219368615,219368616,219368617,219368618,219368619,219368620,219368621,219368622,219368623,219368624,219368625,219368626,219368627,219368628,219368629,219368630,219368631,219368632,219368633,219368634,219368635,219368636,219368637,219368638,219368639,219368640,219368641,219368642,219368643,219368644,219368645,219368646,219368647,219368648,219368649,219368650,219368651,219368652,219368653,219368654,219368655,push
219367970,16d7bf40587facc6d06c7089631b6a75f36a396b,,jruby-test-fix,passed,3265,2017-04-06 17:19:47 UTC,219367971,219367972,219367973,219367974,219367975,219367976,219367977,219367978,219367979,219367980,219367981,219367982,219367983,219367984,219367985,219367986,219367987,219367988,219367989,219367990,219367991,219367992,219367993,219367994,219367995,219367996,219367997,219367998,219367999,219368000,219368001,219368002,219368003,219368004,219368005,219368006,219368007,219368008,219368009,219368010,219368011,219368012,219368013,219368014,push
219342068,0978308b3d6773fc66e0260c185e9fad77d244d7,,jruby-test-fix,failed,5598,2017-04-06 16:11:27 UTC,219342069,219342070,219342071,219342072,219342073,219342074,219342075,219342076,219342077,219342078,219342079,219342080,219342081,219342082,219342083,219342084,219342085,219342086,219342087,219342088,219342089,219342090,219342091,219342092,219342093,219342094,219342095,219342096,219342097,219342098,219342099,219342100,219342101,219342102,219342103,219342104,219342105,219342106,219342107,219342108,219342109,219342110,219342111,219342112,219342113,219342114,219342115,219342116,219342117,219342118,219342119,219342120,219342121,219342122,219342123,219342124,push
219330579,dbaac0748c7a6726293fc68ce71e54c6cebe5b89,,jruby-test-fix,canceled,0,,219330580,219330581,219330582,219330583,219330584,219330585,219330586,219330587,219330588,219330589,219330591,219330592,219330593,219330595,219330596,219330597,219330598,219330599,219330600,219330601,219330602,219330603,219330604,219330605,219330606,219330607,219330608,219330609,219330610,219330611,219330612,219330613,219330614,219330615,219330616,219330618,219330620,219330623,219330624,219330626,219330628,219330630,219330632,219330633,219330634,219330635,219330636,219330637,219330638,219330639,219330640,219330641,219330642,219330643,219330644,219330645,219330646,219330647,219330648,219330649,219330650,219330651,219330652,219330653,219330654,219330655,219330656,219330657,push
219320700,fbc84118a0ba495b934ea5cadbdcc56847ec2aa0,,master,canceled,-1014,2017-04-06 16:11:20 UTC,219320702,219320704,219320705,219320708,219320712,219320714,219320715,219320716,219320719,219320720,219320721,219320722,219320723,219320724,219320725,219320726,219320727,219320729,219320730,219320732,219320733,219320734,219320735,219320736,219320738,219320739,219320740,219320741,219320742,219320743,219320744,219320745,219320746,219320747,219320749,219320750,219320753,219320754,219320755,219320757,219320759,219320760,219320761,219320763,219320764,219320765,219320768,219320769,219320771,219320772,219320773,219320774,219320776,219320777,219320778,219320779,219320780,219320782,219320783,219320784,219320786,219320789,219320793,219320797,219320800,219320802,219320806,219320808,219320809,219320811,219320814,219320815,219320817,219320819,219320820,219320822,219320823,219320824,219320825,219320826,push
219320172,62ad83e90936142f511081e828c83b1e7cd43ea8,,master,errored,9360,2017-04-06 15:19:28 UTC,219320173,219320174,219320175,219320176,219320182,219320185,219320187,219320191,219320193,219320196,219320197,219320198,219320199,219320200,219320201,219320202,219320203,219320204,219320205,219320206,219320207,219320211,219320216,219320217,219320218,219320219,219320223,219320225,219320227,219320228,219320229,219320230,219320232,219320233,219320234,219320235,219320237,219320240,219320241,219320242,219320243,219320244,219320245,219320246,219320247,219320248,219320249,219320250,219320251,219320252,219320253,219320254,219320255,219320257,219320258,219320259,219320261,219320263,219320266,219320268,219320269,219320270,219320271,219320272,219320273,219320274,219320275,219320276,219320277,219320278,219320279,219320280,219320281,219320282,219320283,219320284,219320285,219320286,219320287,219320288,push
219154274,204b411aae6cee2a7023ddd71abf68ee974979ae,355,master,errored,6245,2017-04-06 05:39:16 UTC,219154275,219154276,219154277,219154278,219154279,219154280,219154281,219154284,219154285,219154286,219154287,219154288,219154289,219154290,219154291,219154292,219154293,219154294,219154295,219154296,219154297,219154298,219154299,219154300,219154301,219154302,219154303,219154304,219154305,219154306,219154307,219154308,219154309,219154310,219154311,219154313,219154315,219154316,219154317,219154318,219154319,219154320,219154321,219154322,219154323,219154324,219154325,219154326,219154327,219154328,219154330,219154332,219154333,219154334,219154335,219154336,219154337,219154338,219154339,219154340,219154341,219154342,219154343,219154344,219154345,219154346,219154347,219154348,219154349,219154350,219154351,219154353,219154354,219154356,219154359,219154360,219154361,219154362,219154363,219154364,pull_request
219047099,77686c80018db9a73e0c0860388403f99cffe058,355,master,errored,8700,2017-04-05 21:12:15 UTC,219047102,219047106,219047108,219047114,219047115,219047116,219047119,219047120,219047121,219047124,219047127,219047129,219047133,219047135,219047136,219047138,219047139,219047141,219047147,219047148,219047154,219047155,219047156,219047182,219047208,219047221,219047226,219047232,219047234,219047238,219047245,219047249,219047252,219047261,219047262,219047263,219047264,219047265,219047266,219047267,219047272,219047276,219047280,219047287,219047297,219047309,219047310,219047316,219047323,219047339,219047352,219047361,219047369,219047370,219047371,219047374,219047375,219047376,219047377,219047378,219047379,219047380,219047381,219047382,219047383,219047384,219047385,219047386,219047387,219047388,219047389,219047390,219047392,219047394,219047395,219047396,219047397,219047398,219047399,219047400,pull_request
209204531,0424e89d88f692e27bd0856794b233a209ceb6d2,368,master,errored,8513,2017-03-09 02:28:05 UTC,209204532,209204533,209204535,209204537,209204539,209204540,209204541,209204542,209204543,209204544,209204545,209204546,209204547,209204548,209204549,209204550,209204551,209204552,209204553,209204554,209204555,209204558,209204559,209204560,209204561,209204562,209204563,209204564,209204565,209204566,209204567,209204568,209204569,209204570,209204571,209204572,209204573,209204574,209204575,209204576,209204577,209204578,209204579,209204580,209204581,209204582,209204583,209204584,209204585,209204586,209204587,209204588,209204589,209204590,209204595,209204596,209204597,209204598,209204599,209204600,209204601,209204602,209204603,209204604,209204607,209204609,209204611,209204613,209204614,209204615,209204616,209204617,209204618,209204619,209204620,209204621,209204622,209204623,209204624,209204625,pull_request
164426595,d96cee096ee3b061a4829ed61327437a866b3c54,358,master,errored,9809,2016-10-02 13:45:17 UTC,164426596,164426597,164426598,164426599,164426600,164426601,164426602,164426603,164426604,164426605,164426606,164426607,164426608,164426609,164426610,164426611,164426612,164426613,164426614,164426615,164426616,164426617,164426618,164426619,164426620,164426621,164426622,164426623,164426624,164426625,164426626,164426627,164426628,164426629,164426630,164426631,164426632,164426633,164426634,164426635,164426636,164426637,164426638,164426639,164426640,164426641,164426642,164426643,164426644,164426645,164426646,164426647,164426648,164426649,164426650,164426651,164426652,164426653,164426654,164426655,164426656,164426657,164426658,164426659,164426660,164426661,164426662,164426663,164426664,164426665,164426666,164426667,164426668,164426669,164426670,164426671,164426672,164426673,164426674,164426675,pull_request
159986319,29151d4f6962f1312946f0c0766ef8560d0af238,355,master,failed,10990,2016-09-14 20:23:48 UTC,159986320,159986323,159986325,159986326,159986328,159986330,159986331,159986332,159986335,159986336,159986337,159986338,159986339,159986340,159986341,159986342,159986344,159986346,159986348,159986350,159986352,159986353,159986354,159986355,159986356,159986357,159986360,159986361,159986362,159986363,159986364,159986365,159986366,159986367,159986368,159986369,159986370,159986371,159986372,159986373,159986374,159986375,159986376,159986377,159986378,159986379,159986380,159986381,159986382,159986383,159986384,159986385,159986386,159986387,159986388,159986389,159986390,159986391,159986392,159986393,159986394,159986395,159986396,159986397,159986398,159986399,159986400,159986401,159986402,159986403,159986404,159986405,159986406,159986407,159986408,159986409,159986410,159986411,159986412,159986413,pull_request
151913002,76bfb779ef882984f578238c1e5bdb76ee2b29fd,,master,passed,8795,2016-08-12 20:30:20 UTC,151913003,151913004,151913005,151913006,151913007,151913008,151913009,151913010,151913011,151913012,151913013,151913014,151913015,151913016,151913017,151913018,151913019,151913020,151913021,151913022,151913023,151913024,151913025,151913028,151913029,151913030,151913031,151913032,151913033,151913034,151913035,151913036,151913037,151913038,151913039,151913040,151913041,151913042,151913043,151913044,151913045,151913046,151913047,151913048,151913049,151913050,151913051,151913052,151913053,151913054,151913055,151913056,151913057,151913058,151913059,151913060,151913061,151913062,151913063,151913064,151913065,151913066,151913067,151913068,151913069,151913070,151913071,151913072,151913073,151913074,151913075,151913076,151913077,151913078,151913079,151913080,151913081,151913082,151913083,151913084,push
