build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
648863813,5640ceb3d518a81ab281c6660409bfb2ebf28596,,dynamic-ols,failed,3506,2020-02-11 11:40:39 UTC,648863818,648863822,648863825,648863827,648863828,648863829,648863830,648863831,push
648654469,751ab1becc7353db59a8d3efe536e1456e2091c5,,dynamic-ols,failed,3599,2020-02-10 22:58:23 UTC,648654470,648654471,648654472,648654473,648654474,648654476,648654478,648654479,push
648638559,ccbb460ed18b64ab044b6a274dda1b21c7269983,,master,passed,3687,2020-02-10 22:16:30 UTC,648638560,648638561,648638562,648638563,648638564,648638565,648638566,648638567,push
648549015,2955607014df6057d68ddc4c93633ddc07367809,349,master,passed,3708,2020-02-10 19:01:23 UTC,648549016,648549017,648549018,648549019,648549020,648549021,648549022,648549023,pull_request
648548874,3ed10d9735fb3e96f9ab3889a8c4db375e34aea9,,immutable-unit-root-tests,passed,3665,2020-02-10 18:52:02 UTC,648548875,648548876,648548877,648548878,648548879,648548881,648548882,648548884,push
648315809,09d6217eef72868c5a5190c4b8cface6df23c68a,,master,passed,3654,2020-02-10 09:23:47 UTC,648315810,648315811,648315812,648315813,648315814,648315815,648315816,648315817,cron
645542483,09d6217eef72868c5a5190c4b8cface6df23c68a,,4.13,passed,3690,2020-02-03 17:02:08 UTC,645542484,645542485,645542486,645542487,645542488,645542489,645542490,645542491,push
645541258,09d6217eef72868c5a5190c4b8cface6df23c68a,,master,passed,3695,2020-02-03 16:46:51 UTC,645541259,645541260,645541261,645541262,645541263,645541264,645541265,645541266,push
645538137,8b199781de9fb7073e67e19ba1912038c580268f,,master,passed,4752,2020-02-03 16:33:20 UTC,645538138,645538139,645538140,645538141,645538142,645538143,645538144,645538145,push
645521173,d3c48b20ce3c49db398a6bf87fa4a9b869a5de11,348,master,errored,2775,2020-02-03 16:33:01 UTC,645521174,645521175,645521176,645521177,645521178,645521179,645521180,645521181,pull_request
645520679,dff2bcaa1a098f88efdfd43fce47d72ae5f9f285,,revert-vendor,passed,3756,2020-02-03 15:57:54 UTC,645520680,645520681,645520682,645520683,645520684,645520685,645520686,645520687,push
645508848,aefbf1d1f2644d8d0f8f478b76712d29ec727cf4,,4.12,passed,3634,2020-02-03 15:30:41 UTC,645508849,645508850,645508851,645508852,645508853,645508854,645508855,645508856,push
645502738,aefbf1d1f2644d8d0f8f478b76712d29ec727cf4,,master,passed,3573,2020-02-03 15:17:45 UTC,645502739,645502740,645502741,645502742,645502743,645502744,645502745,645502746,push
645501867,5dd0526fe771c13665c71c098a588bb42ff8b444,347,master,canceled,0,,645501868,645501869,645501870,645501871,645501872,645501873,645501874,645501875,pull_request
645501800,8497f5c731031a5d05d8be51bce84025997c1fb2,,update-changes,canceled,68,2020-02-03 15:16:11 UTC,645501801,645501802,645501803,645501804,645501805,645501806,645501808,645501809,push
645497896,99e431f6407939ff9c1e3504835e980b953a4d00,347,master,canceled,0,2020-02-03 15:15:24 UTC,645497898,645497900,645497901,645497902,645497903,645497904,645497905,645497906,pull_request
645497791,bf242f1e20bc06ed884c8fb4689ebfafc4453d53,,update-changes,canceled,2848,2020-02-03 15:05:59 UTC,645497792,645497793,645497794,645497795,645497796,645497797,645497798,645497799,push
645051460,8ccceb16ef963091def7c3b4a647d34557015cb5,,master,passed,3675,2020-02-02 12:33:30 UTC,645051461,645051462,645051463,645051464,645051465,645051466,645051467,645051468,push
644498734,b585c45dd8ad19fb88a0e48b43b9ed7e21a5c19a,,master,passed,3764,2020-01-31 18:55:55 UTC,644498735,644498736,644498737,644498738,644498739,644498740,644498741,644498742,push
644461879,772bd45e3f427c3441a2302946be964b3fd16d13,346,master,passed,3639,2020-01-31 17:35:28 UTC,644461880,644461881,644461882,644461883,644461884,644461885,644461886,644461887,pull_request
644461836,8c213e35318e47937665aa71f0b024b7d3424aff,,additional-typing-clean,passed,3568,2020-01-31 17:26:38 UTC,644461837,644461838,644461839,644461840,644461841,644461842,644461843,644461844,push
644397044,2fa03cceda9d062327735283e7cf27a6f0aaf9ff,,master,passed,3641,2020-01-31 15:09:46 UTC,644397045,644397046,644397047,644397048,644397049,644397050,644397051,644397052,push
644380401,8d468337da8eedee3500ea18173dbf7b07ab77d9,345,master,passed,3651,2020-01-31 14:31:03 UTC,644380402,644380403,644380404,644380405,644380406,644380407,644380408,644380409,pull_request
644373751,c8af7f952db9cbefc089977f4d9ab32411c195af,,type-volatility,passed,3667,2020-01-31 14:15:49 UTC,644373753,644373755,644373756,644373757,644373758,644373759,644373760,644373761,push
644329427,23597f8c2c2451a6e8bc74b0899e669a0902ddfc,,type-volatility,failed,3353,2020-01-31 12:29:37 UTC,644329428,644329429,644329430,644329431,644329432,644329433,644329434,644329435,push
644324349,aaaa048a70122629f863ff5906df278f407fce40,,type-volatility,errored,1135,2020-01-31 12:23:02 UTC,644324350,644324351,644324352,644324353,644324354,644324355,644324356,644324357,push
644311563,4e63978feb5f659e81b2fe059c11e5665fb4a46e,,type-volatility,failed,3367,2020-01-31 11:46:16 UTC,644311564,644311565,644311566,644311567,644311568,644311569,644311570,644311571,push
644310015,136b77897c762107fba8950790d3f2a93e4cbf4b,,type-volatility,canceled,0,,644310016,644310017,644310018,644310019,644310020,644310021,644310022,644310023,push
643800486,a4d20e7890e06d3a55f3660ca185899d3b751a2a,,type-volatility,passed,3630,2020-01-30 10:46:10 UTC,643800489,643800490,643800491,643800492,643800493,643800494,643800495,643800496,push
643736803,a4d20e7890e06d3a55f3660ca185899d3b751a2a,,master,passed,3541,2020-01-30 07:22:35 UTC,643736804,643736805,643736806,643736807,643736808,643736809,643736810,643736811,push
643650547,e2bb748b0e6bb31e2d49bac718aefc8e6ad482e4,343,master,passed,3533,2020-01-30 00:56:35 UTC,643650548,643650549,643650550,643650551,643650552,643650553,643650554,643650555,pull_request
643650538,05b9ff5c1962b1cbbf1935d7533fd3c2b98351c8,,type-base,passed,3538,2020-01-30 00:42:41 UTC,643650539,643650540,643650541,643650542,643650543,643650544,643650545,643650546,push
643648129,e854b979743f811368520b12f2bc5cd12a46c4e4,343,master,canceled,0,,643648130,643648131,643648132,643648133,643648134,643648135,643648136,643648137,pull_request
643648114,68dd75bd4632d7352e153c7b22b482f1d31f0f12,,type-base,errored,2428,2020-01-30 00:33:33 UTC,643648115,643648116,643648117,643648118,643648119,643648120,643648121,643648122,push
643647909,d538ef38c339248e6a4a931f3244be3e9276facc,343,master,canceled,0,,643647910,643647911,643647912,643647913,643647914,643647915,643647916,643647917,pull_request
643646706,bf1310f60b607883c5698bc17c14c4f6aa5e2777,,type-base,errored,2694,2020-01-30 00:25:13 UTC,643646707,643646708,643646709,643646710,643646711,643646712,643646713,643646714,push
643506725,d22c75b624d046122b2b164a630a7c2f6f7c5685,,master,passed,3701,2020-01-29 18:20:29 UTC,643506726,643506727,643506728,643506731,643506732,643506733,643506734,643506735,push
643497929,05f4677a77575c474dffb7abc5f984757d2c68b7,,master,passed,3579,2020-01-29 18:07:58 UTC,643497930,643497931,643497932,643497933,643497934,643497935,643497936,643497937,push
643497843,6b1736e604de213d8c116d22a8c885af5a9d85df,342,master,errored,296,2020-01-29 18:05:17 UTC,643497844,643497845,643497846,643497847,643497848,643497849,643497850,643497851,pull_request
643497778,bc6a250392bdf68791744240bf6128d1c4eb7469,,more-typing-v2,errored,285,2020-01-29 18:02:33 UTC,643497779,643497780,643497781,643497782,643497783,643497784,643497785,643497786,push
643488582,76e1ada41b3353b901497ff0f5353dcf49511469,342,master,errored,2849,2020-01-29 17:52:21 UTC,643488583,643488584,643488585,643488586,643488587,643488588,643488589,643488590,pull_request
643488567,89d76035e7692d49d27166f621cfd7ccdf473552,,more-typing-v2,passed,3633,2020-01-29 17:37:34 UTC,643488568,643488569,643488570,643488571,643488572,643488573,643488574,643488575,push
643486377,aa08dc573012a08fe4a60b7d822404b2b94049c1,342,master,canceled,0,,643486378,643486379,643486380,643486381,643486382,643486383,643486384,643486385,pull_request
643486357,0a10dc54df5122697ed4fcb5e5c13cab793bdf43,,more-typing-v2,errored,2691,2020-01-29 17:29:57 UTC,643486358,643486359,643486360,643486361,643486362,643486363,643486364,643486365,push
643462990,308cf845ca1b0c87c389eade479dfa3473c369f7,,master,passed,3563,2020-01-29 16:38:58 UTC,643462991,643462992,643462993,643462994,643462995,643462996,643462997,643462998,push
643462795,fe91ffdb55a7d76f5a9a25883cf590cde2b45056,341,master,errored,279,2020-01-29 16:37:29 UTC,643462796,643462797,643462798,643462799,643462800,643462801,643462802,643462803,pull_request
643428814,df1e009d4c5583a21cd89ce959e2ad9948899dac,,type-unitroot,passed,3584,2020-01-29 15:24:25 UTC,643428817,643428818,643428819,643428820,643428821,643428822,643428823,643428824,push
643406362,7d4035c655a0548faa4e234921ed4696c1b118af,,type-unitroot,failed,3532,2020-01-29 14:36:54 UTC,643406363,643406364,643406365,643406366,643406367,643406368,643406369,643406370,push
643183408,e46ae2fe141786db906cc56a753e67baa8005146,,master,passed,3498,2020-01-29 01:33:32 UTC,643183409,643183410,643183411,643183412,643183413,643183414,643183415,643183416,push
643183357,16e8d26fc624f002d99d0fe60110d2af1f3c4eb1,340,master,canceled,35,2020-01-29 01:32:15 UTC,643183358,643183359,643183360,643183361,643183362,643183363,643183364,643183365,pull_request
643183345,43a334e447cb5b3580bd5cf191218b4a73a87174,,understand-examples,canceled,279,2020-01-29 01:29:35 UTC,643183346,643183347,643183348,643183349,643183350,643183351,643183352,643183353,push
643178938,4566013e376254ef8fce3cdcbd3f2eac7f9e8ffc,340,master,canceled,1901,2020-01-29 01:17:52 UTC,643178939,643178940,643178941,643178942,643178943,643178944,643178945,643178946,pull_request
643178925,26b1e951927c3a6a992ba5967e24f36c2d9184c1,,understand-examples,passed,3483,2020-01-29 01:10:43 UTC,643178926,643178927,643178928,643178929,643178930,643178931,643178932,643178933,push
643178623,a6819910cf39580e9b53fa90df3d6340797ae1e2,340,master,canceled,0,,643178624,643178625,643178626,643178627,643178628,643178629,643178630,643178631,pull_request
643178608,4dbe4fbc61b6b3785285cd3c6744220eb4959050,,understand-examples,canceled,0,,643178609,643178610,643178611,643178612,643178613,643178614,643178615,643178616,push
643177903,cd17b478035db7b4b01ef575400962ded5497fae,340,master,canceled,1105,2020-01-29 01:03:24 UTC,643177904,643177905,643177906,643177907,643177908,643177909,643177910,643177911,pull_request
643174769,77c8c23bd209c5081283c2a086f3d1ad4b9b1a1e,,understand-examples,passed,3497,2020-01-29 00:52:36 UTC,643174770,643174771,643174772,643174773,643174774,643174775,643174776,643174777,push
643167221,46b5dccc4c312dd630c0749c8a85ac6f3160e0ab,,understand-examples,errored,3576,2020-01-29 00:23:31 UTC,643167222,643167223,643167224,643167225,643167226,643167227,643167228,push
643166029,1f1a4abfb2df01435d2e7234889b207e5a838e37,,understand-examples,canceled,757,2020-01-29 00:19:13 UTC,643166030,643166031,643166032,643166034,643166036,643166037,643166039,push
643164718,51013a7a7ca08c4856a6075e7c132cbd128fe43d,,understand-examples,canceled,1357,2020-01-29 00:13:28 UTC,643164719,643164720,643164721,643164722,643164723,643164726,643164727,push
643131717,bfb29a5e95d1bcd2948cf3f626f72fd19408e7eb,,master,passed,2505,2020-01-28 22:33:08 UTC,643131718,643131719,643131720,643131721,643131722,643131723,643131724,push
643116984,f00d0bfbf6d4491c44b698e99ecd8cfbe4180037,,master,passed,2383,2020-01-28 21:58:36 UTC,643116985,643116986,643116987,643116988,643116989,643116990,643116991,push
643038057,88af0815242bba5e41bbeeff4fbac29f4cbd4a66,,master,passed,2188,2020-01-28 19:01:18 UTC,643038058,643038060,643038062,643038064,643038066,643038068,643038070,push
643037949,5786e6ec5c73f1278c2c55beb73ec785d9499bdf,339,master,errored,252,2020-01-28 18:59:03 UTC,643037950,643037951,643037952,643037953,643037954,643037955,643037956,pull_request
643037924,fcb4d78a8c7f8a03f1653cc1a564bb253e2408cb,,update-travis,errored,241,2020-01-28 18:56:29 UTC,643037925,643037926,643037927,643037928,643037929,643037930,643037931,push
643033200,3dcc29b42278cebe60efbc4b73d132ebb6bde6b1,339,master,errored,1720,2020-01-28 18:47:20 UTC,643033201,643033202,643033203,643033204,643033205,643033206,643033207,pull_request
643033188,fd2af315f5e371e7898e6f897d3451441e0b2515,,update-travis,passed,2236,2020-01-28 18:42:46 UTC,643033189,643033191,643033193,643033194,643033195,643033196,643033197,push
642985191,9ecca8ccb910a385c464beea9e0e1015c6e3ae92,339,master,failed,2127,2020-01-28 16:58:53 UTC,642985194,642985197,642985198,642985201,642985203,642985207,642985209,pull_request
642985087,58d6235549755b07d83ebdfdb4f825c697840785,,update-travis,failed,2011,2020-01-28 16:53:05 UTC,642985088,642985089,642985090,642985092,642985094,642985096,642985098,push
642982940,e118cea2472bebca378330beb9da089642547c0f,339,master,canceled,0,,642982942,642982943,642982946,642982947,642982948,642982949,642982950,pull_request
642982913,396465132a2833d376400163048d1b14753a1bef,,update-travis,canceled,1274,2020-01-28 16:48:41 UTC,642982914,642982915,642982916,642982917,642982918,642982919,642982920,push
642950208,be3e86d18171a423ab630a46308e6536b8c19543,339,master,failed,2050,2020-01-28 15:48:11 UTC,642950209,642950210,642950211,642950212,642950213,642950214,642950215,pull_request
642950189,f4c8b722139fc05fdba405395aa820f4461f7e49,,update-travis,failed,2005,2020-01-28 15:43:58 UTC,642950192,642950193,642950194,642950197,642950198,642950200,642950201,push
642948770,7c71cdc3eaffde14b614e0136385659ae5cbeafb,,update-travis,canceled,0,,642948771,642948772,642948777,642948780,642948781,642948784,642948786,push
642948734,25f808627cbf9e46ec810942bed1fe44615540f2,339,master,canceled,811,2020-01-28 15:40:19 UTC,642948735,642948737,642948740,642948742,642948743,642948744,642948745,pull_request
642947133,fb85e007ced35e28459dcc467d843aae0b3637b7,339,master,canceled,0,,642947134,642947135,642947136,642947137,642947138,642947139,642947140,pull_request
642947099,fc7c57232634cb816c12acc25b4edef5ec0beaaf,,update-travis,canceled,563,2020-01-28 15:37:11 UTC,642947100,642947101,642947102,642947103,642947104,642947105,642947106,push
642944810,e6c4cada0c1b6a525fe1958457ab6507190f6d25,,update-travis,canceled,0,,642944811,642944812,642944813,642944814,642944815,642944816,642944817,push
642944794,b9051acc83c1f361f5c8ce65a5887c2e05f8d263,339,master,canceled,733,2020-01-28 15:32:26 UTC,642944795,642944796,642944797,642944798,642944799,642944800,642944801,pull_request
642942959,17ca6a1ef50b899f04735c3eab87ffba7ed60c4d,339,master,canceled,0,,642942960,642942961,642942962,642942963,642942964,642942965,642942966,pull_request
642942891,37ff3e7ab31e7a12db98fad97e7af84a216f422b,,update-travis,canceled,1442,2020-01-28 15:28:05 UTC,642942892,642942893,642942894,642942895,642942896,642942897,642942898,push
642938231,685208cf8a182f15d7932ca4c25609dbec901d74,,update-travis,errored,286,2020-01-28 15:19:03 UTC,642938232,642938233,642938234,642938235,642938236,642938237,642938238,push
642934086,4762b10bbe95d3103f6d4bb0ee924583f68847f1,,master,passed,2855,2020-01-28 15:11:04 UTC,642934087,642934088,642934089,642934090,642934091,642934092,push
642911955,90258503ab68801248da4c4c4d47da1c559797a0,338,master,passed,2817,2020-01-28 14:29:17 UTC,642911956,642911957,642911958,642911959,642911960,642911961,pull_request
642911896,b11e4e6d22e45313debba8071f134bf3de5878b5,,add-typing,passed,2899,2020-01-28 14:23:23 UTC,642911897,642911898,642911899,642911900,642911901,642911902,push
642911285,9d4b8a8cba7618d556a5d168aa04fd2e04ed61ea,338,master,canceled,0,,642911286,642911287,642911288,642911289,642911290,642911291,pull_request
642911250,2f4d4a159dab2047c5bca88fd532d2401f3633ff,,add-typing,canceled,0,,642911251,642911252,642911253,642911254,642911255,642911256,push
642910690,56405b40548ba14760e4049175162a7d9a215b24,338,master,canceled,0,,642910691,642910692,642910693,642910694,642910695,642910696,pull_request
642910616,289b4b427ac3707e0e5cb4869e341e0dd99f6682,,add-typing,canceled,1158,2020-01-28 14:18:42 UTC,642910617,642910618,642910619,642910620,642910621,642910624,push
642535645,f486691455f499a77307ec682c47234c687622c0,,master,passed,2799,2020-01-27 19:14:50 UTC,642535646,642535647,642535648,642535649,642535650,642535651,push
642492004,2b5bae9cebdc7bd69b4c47b51880d9608b288feb,336,master,passed,2763,2020-01-27 17:40:22 UTC,642492005,642492006,642492007,642492008,642492009,642492010,pull_request
642491806,cd80738c7a4fdd9e538c4b4b4ff0dacc86c13378,,add-codacy-config,passed,2796,2020-01-27 17:35:02 UTC,642491807,642491808,642491809,642491810,642491811,642491812,push
642481695,b829990a524a08aefb0f76bbca7fea57e5549527,,dynamic-ols,passed,2783,2020-01-27 17:14:25 UTC,642481699,642481700,642481703,642481704,642481705,642481706,push
642469953,f176217490175ef7a6939063d1837cbbf7e159df,,master,passed,2793,2020-01-27 16:59:12 UTC,642469954,642469955,642469956,642469957,642469958,642469959,push
642469765,8af0f35949da90d19e56a8d902717915e5303397,335,master,errored,212,2020-01-27 16:57:26 UTC,642469766,642469767,642469768,642469769,642469770,642469771,pull_request
642469731,492fbc9dd79357d173297172bfcfc23ef35aa43a,,doc-update,errored,208,2020-01-27 16:53:25 UTC,642469732,642469733,642469735,642469737,642469739,642469741,push
642461290,b34ea0ce9000c20c911521580407421cbcc2ff20,335,master,passed,2790,2020-01-27 16:41:31 UTC,642461291,642461292,642461293,642461294,642461295,642461296,pull_request
642461272,c6d0e8b456586e16635c3e314d25a41233e94fc6,,doc-update,passed,2761,2020-01-27 16:34:55 UTC,642461273,642461274,642461275,642461276,642461277,642461278,push
642453399,e50df5d22fdd1596890c3f654617feca837cd9ce,335,master,canceled,1971,2020-01-27 16:22:29 UTC,642453400,642453401,642453402,642453403,642453404,642453405,pull_request
642453392,c16a2fdb4a19747e8c40596167108220ac4f496f,,doc-update,failed,2775,2020-01-27 16:16:58 UTC,642453393,642453394,642453395,642453396,642453397,642453398,push
642448055,173baedadaa63d1c1b533e914f3255120c76bbd3,335,master,passed,2886,2020-01-27 16:05:12 UTC,642448056,642448062,642448065,642448066,642448070,642448071,pull_request
642357327,04e5982fdf2554ddd41e061e776c1ccd060e1905,,doc-update,passed,2734,2020-01-27 14:18:22 UTC,642357329,642357331,642357332,642357333,642357334,642357335,push
642355203,99b51cd30c7548cce936c3d7661eb80cbc0e0123,,doc-update,passed,2762,2020-01-27 12:40:01 UTC,642355204,642355205,642355206,642355207,642355208,642355209,push
642354587,018f0b12254d17d24670b46c8c79ffc2648637ac,,doc-update,canceled,87,2020-01-27 12:38:23 UTC,642354592,642354598,642354599,642354600,642354601,642354602,push
642352468,4a42cc7704a41c2bb10b4d5604875dac49215a22,,doc-update,canceled,1760,2020-01-27 12:32:26 UTC,642352469,642352470,642352471,642352472,642352473,642352474,push
642349070,41e3115d9dbd72a2548ea2120147d0e55ebd69b3,,doc-update,errored,1027,2020-01-27 12:23:00 UTC,642349071,642349072,642349073,642349074,642349075,642349076,push
642347399,fac8cd2d3752e9c39af59b43f20d4aaa309c2cd2,,doc-update,errored,1015,2020-01-27 12:18:40 UTC,642347400,642347401,642347402,642347403,642347404,642347405,push
635166609,89ca53bb144e87658c1ea4de85c279650549f747,,master,passed,2695,2020-01-10 09:23:44 UTC,635166610,635166611,635166612,635166613,635166614,635166615,cron
633367775,89ca53bb144e87658c1ea4de85c279650549f747,,master,passed,2661,2020-01-06 16:46:37 UTC,633367776,633367777,633367778,633367779,633367780,633367782,push
633367750,7be928fe38ebd18c94f44c3c3b66b28646b2254d,334,master,errored,205,2020-01-06 16:45:15 UTC,633367751,633367753,633367754,633367755,633367757,633367760,pull_request
633367694,2be205425f0052262e25f9ad95e3078da75ae930,,remove-3.5,errored,203,2020-01-06 16:43:58 UTC,633367695,633367696,633367697,633367705,633367711,633367713,push
633357716,09764bdea5508b99159d8c69eeadffcd559ae9c8,334,master,passed,2683,2020-01-06 16:29:00 UTC,633357720,633357723,633357725,633357729,633357731,633357732,pull_request
633357625,74a7a610f86e4f32850f47f9827121c3a3bbe84e,,remove-3.5,passed,2699,2020-01-06 16:22:19 UTC,633357638,633357648,633357665,633357707,633357708,633357714,push
633353682,4d81510e7f2ccf71aab28851e0bf8e1eb3971cf2,334,master,canceled,484,2020-01-06 16:18:11 UTC,633353683,633353684,633353687,633353688,633353689,pull_request
633353441,7c962a829e7677dc57698266c4ed18a6f7a018d8,,remove-3.5,canceled,1939,2020-01-06 16:12:51 UTC,633353442,633353443,633353444,633353445,633353446,push
633351631,bcc9c237eecfde591890ddc61b61a3158b988332,334,master,canceled,0,,633351633,633351639,633351641,633351644,633351650,pull_request
633351611,d20c684589870337f60e77b09c43c2310d80d461,,remove-3.5,canceled,952,2020-01-06 16:08:44 UTC,633351612,633351613,633351614,633351615,633351616,push
633347438,56ff61a4cb5e8962af5194ab1bf766aef3a29054,334,master,canceled,288,2020-01-06 16:05:38 UTC,633347439,633347440,633347441,633347442,633347443,pull_request
633347393,ba60f48704e2dcb02464eb45d4a0e47ca5a18ce7,,remove-3.5,canceled,1517,2020-01-06 16:07:11 UTC,633347394,633347395,633347396,633347397,633347398,push
633340600,1b318027bd91974cdfb50f6100ca3005a4536ecd,334,master,canceled,1871,2020-01-06 15:49:12 UTC,633340601,633340602,633340603,633340604,633340605,pull_request
633340592,3e8af4fc191bbac8405574ccf9f10af11a0759df,,remove-3.5,errored,2299,2020-01-06 15:43:51 UTC,633340593,633340594,633340595,633340596,633340597,push
633337889,1131ec22afc9b9a1f6c6328ec4593e4fda914687,334,master,canceled,38,2020-01-06 15:42:32 UTC,633337890,633337891,633337892,633337893,633337894,pull_request
633337856,bec82f1c389b5e5ee51b7a0c850f94bc6c744e4c,,remove-3.5,canceled,1667,2020-01-06 15:37:08 UTC,633337857,633337858,633337859,633337860,633337861,push
633324203,1b0ade3a8758775f1d922baa8b8782a74c2cec67,334,master,canceled,1429,2020-01-06 15:22:58 UTC,633324204,633324205,633324206,633324207,633324208,pull_request
633324186,19b41afd36517e3eea87a89d26efed26ab86697d,,remove-3.5,canceled,4028,2020-01-06 15:16:17 UTC,633324187,633324188,633324189,633324190,633324191,push
633323380,5e1944c775d43cd4182e4a9695d159bca970c862,,master,passed,2581,2020-01-06 15:08:28 UTC,633323381,633323382,633323383,633323384,633323385,push
633323165,37c331203465c3ec6c3adaed128a409d63c281d5,334,master,canceled,0,,633323166,633323167,633323171,633323173,633323175,pull_request
633323042,6c1163e824f37ab984472c2835225453aab240ee,,remove-3.5,canceled,0,,633323043,633323044,633323045,633323046,633323047,push
633314813,db0307e8cb47294808f291a32cd98e81c3fb15c3,333,master,canceled,2495,2020-01-06 14:49:41 UTC,633314814,633314815,633314816,633314817,633314818,pull_request
633314727,5a4aca869717ed21b597a211dc53c160f63f40a0,,mjudell-moments,passed,2584,2020-01-06 14:44:04 UTC,633314728,633314729,633314730,633314731,633314732,push
633216105,e36ed9ec42897cc66695eb9de140c02b19d0fdad,,master,passed,2536,2020-01-06 09:58:28 UTC,633216106,633216107,633216108,633216109,633216110,push
633196908,ae09676001b4ce185e827a9c1c6f3143fb4af82b,332,master,passed,2569,2020-01-06 08:58:53 UTC,633196909,633196910,633196911,633196912,633196913,pull_request
633196879,f8063c56e61d46adef43c0489a8b9f82a87bd7b2,,zero-variance,passed,2562,2020-01-06 08:53:29 UTC,633196880,633196881,633196882,633196883,633196884,push
628165818,c1d5c38d908db1d9aabc1ab79e107b9b52a70c76,329,master,passed,2547,2019-12-21 18:57:00 UTC,628165819,628165820,628165821,628165822,628165823,pull_request
627418320,2416c0f3674cf8d6fdf5d34f5896c20684b4528e,329,master,passed,2534,2019-12-19 20:50:09 UTC,627418321,627418322,627418323,627418324,627418325,pull_request
627416995,f8fc1b4fbb158e2a3171b154520bd6fa23444eca,329,master,passed,2554,2019-12-19 20:44:42 UTC,627416996,627416997,627416998,627416999,627417000,pull_request
627395771,b9d3c08f1b4d978efe330a7d166c5b283cf104b3,329,master,passed,2526,2019-12-19 19:49:48 UTC,627395772,627395773,627395774,627395775,627395776,pull_request
627379768,f1b0db31e272effb75fa45ea25724fb225bf9565,329,master,failed,2610,2019-12-19 19:14:53 UTC,627379770,627379772,627379773,627379774,627379775,pull_request
627378038,f25dcd06016021bee7dfb498ea255dbb9ce8e3a8,329,master,failed,2550,2019-12-19 19:09:33 UTC,627378039,627378040,627378043,627378044,627378045,pull_request
626975149,08c8e1d4f717490024d6f39c5311cf735d51b7de,,master,passed,2540,2019-12-19 00:31:11 UTC,626975150,626975151,626975152,626975153,626975154,push
626971416,a8a03308c230e4e821b6e024a8d16077e319da24,330,master,errored,2335,2019-12-19 00:22:56 UTC,626971417,626971418,626971419,626971420,626971421,pull_request
626971389,f82b0767ef9ae2f9937ae15412fc169292890f99,,pin-coverage,passed,2542,2019-12-19 00:17:34 UTC,626971390,626971391,626971392,626971393,626971394,push
626966929,ecd5988ef18154e614b8cd14aa25a3a695a98071,330,master,errored,603,2019-12-19 00:05:02 UTC,626966930,626966931,626966932,626966933,626966934,pull_request
626966877,fa28a61300e0f273e84c86270ff3379b48547fab,,pin-coverage,errored,595,2019-12-19 00:02:50 UTC,626966878,626966879,626966880,626966881,626966882,push
626890651,a133e44ef9e6f0bf5549229a5ad351ccb905955f,329,master,failed,2662,2019-12-18 23:50:57 UTC,626890652,626890653,626890654,626890655,626890656,pull_request
626881102,f27e48658a815a3068d7a018286c1f5ae14e5e27,329,master,failed,2542,2019-12-18 20:18:24 UTC,626881103,626881104,626881105,626881106,626881107,pull_request
626851158,5d0ea75c07ab5583ff3222500227b47f3e9b5533,329,master,errored,1031,2019-12-18 19:14:48 UTC,626851159,626851160,626851161,626851162,626851163,pull_request
625187784,4560d78b0b6a36623dfe29357762f00d5ed4cee1,328,master,failed,2843,2019-12-15 03:21:57 UTC,625187785,625187786,625187787,625187788,625187789,pull_request
625186275,5773b22440c7427cb328e9ebd6734667b7def14a,328,master,failed,2855,2019-12-15 03:10:04 UTC,625186277,625186278,625186280,625186282,625186284,pull_request
625181216,587a8f7c86b66dbfa0ff501990c4c68ea2e3f7bf,328,master,failed,2658,2019-12-15 02:39:03 UTC,625181217,625181218,625181219,625181220,625181221,pull_request
623090856,1e7d9e36badf1d734a268f4288adccd92c6b09fb,,master,passed,2981,2019-12-10 09:22:45 UTC,623090857,623090859,623090860,623090877,623090878,cron
615810828,1e7d9e36badf1d734a268f4288adccd92c6b09fb,,master,passed,3070,2019-11-23 00:45:38 UTC,615810829,615810830,615810831,615810832,615810833,push
615800729,181a99143dfdd70302fc9ab6d275066df372dbfe,327,master,errored,272,2019-11-22 23:49:37 UTC,615800730,615800734,615800739,615800740,615800741,pull_request
615635505,caf342daab74f450b91bf1ac41d79789625e7098,,4.11,passed,3237,2019-11-22 16:38:21 UTC,615635506,615635507,615635508,615635509,615635510,push
615602805,caf342daab74f450b91bf1ac41d79789625e7098,,master,passed,3015,2019-11-22 15:28:05 UTC,615602807,615602809,615602810,615602811,615602812,push
615602293,4b2b5db26accc890e38dc82f691a1e551d119ddd,,master,errored,1422,2019-11-22 15:26:50 UTC,615602294,615602295,615602296,615602297,615602298,push
615589410,217ee8ec45d26228049c152f3db7d6da5131df5d,,master,passed,3012,2019-11-22 15:08:40 UTC,615589411,615589412,615589413,615589414,615589415,push
615576826,6f4b4e4f0371c15ecefd1416431e4f857e2765cc,,master,passed,2983,2019-11-22 14:28:47 UTC,615576827,615576828,615576829,615576830,615576831,push
615544438,703ff9cd2215cfa6bf7057157a3840e3992e9438,326,master,passed,3136,2019-11-22 13:18:02 UTC,615544439,615544441,615544442,615544443,615544446,pull_request
615544425,a67eecd57ed44c485f11418f50f9a2a4bcaaf9fd,,std-resid-doc-results,failed,3043,2019-11-22 13:12:06 UTC,615544426,615544427,615544428,615544429,615544430,push
