build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
418402355,d05bd3ba2dfd5f1da4602d7118a449357889958b,,schneems/malloc-arena-max,passed,663,2018-08-20 20:23:00 UTC,418402356,push
395090402,0180646d14410fbd13d02daf61384beaaa1ef8b4,,schneems/debugging-sh-error,canceled,0,,395090403,395090404,395090405,395090406,395090407,395090408,395090409,395090410,395090411,395090412,395090413,395090414,395090415,push
395088548,2812c1d376bb01942e71cfca2d66d4b3350c1585,,schneems/debugging-sh-error,errored,2196,2018-06-21 16:00:33 UTC,395088549,395088550,395088551,395088552,395088553,395088554,395088555,395088556,395088557,395088558,395088559,395088560,395088561,push
395087605,e547dd55374c71e7bbf908aab97a6b91dfe48a50,,schneems/debugging-sh-error,errored,600,2018-06-21 15:56:43 UTC,395087606,395087607,395087608,395087609,395087610,395087614,395087616,395087620,395087623,395087627,395087629,395087630,395087631,push
395086473,648ff250ae6fd0f5215a2826ad9b98ed3d875abc,,schneems/debugging-sh-error,canceled,-1,2018-06-21 15:56:36 UTC,395086474,395086475,395086476,395086477,395086478,395086479,395086480,395086481,395086482,395086483,395086484,395086485,395086486,push
395085179,8fd9a58970ef7ae2973220b9b7deeacc80a01f24,,schneems/debugging-sh-error,canceled,0,,395085180,395085181,395085182,395085183,395085184,395085185,395085186,395085187,395085188,395085189,395085190,395085191,395085192,push
395082906,ba71990e7f2cdf9f815e322faecfd097d8033293,,schneems/debugging-sh-error,passed,3246,2018-06-21 15:47:22 UTC,395082907,395082908,395082909,395082910,395082911,395082912,395082913,395082914,395082915,395082916,395082917,395082918,395082919,push
394828824,33215f35d3001f2edbd6eda681af7ae3051e23a8,762,master,passed,1001,2018-06-21 02:09:02 UTC,394828825,394828826,394828827,394828828,394828829,394828830,394828831,394828832,394828833,394828834,394828835,394828836,394828837,pull_request
394828810,96864f030c1a8fafe22dad7633c8af27e6a4af48,,travis/speed,passed,3197,2018-06-21 15:10:35 UTC,394828811,394828812,394828813,394828814,394828815,394828816,394828817,394828818,394828819,394828820,394828821,394828822,394828823,push
394825369,fb5352e7d6d90c2d05c6dffa11b7e3c220793702,,travis/speed,passed,2936,2018-06-21 01:44:31 UTC,394825370,394825371,394825372,394825373,394825374,394825375,394825376,394825377,394825378,394825379,394825380,394825381,394825382,push
394788704,aa230912bf9025962ef78486e4dc1351cae6ac93,780,master,passed,824,2018-06-20 23:10:50 UTC,394788705,394788706,394788707,394788708,394788709,394788710,394788711,394788712,394788713,394788714,394788715,394788716,394788717,pull_request
394788686,69a7ebec1f127546d6ff48f3cfbcb7b83431e662,,schneems/fix-warnings,passed,2883,2018-06-20 23:01:19 UTC,394788687,394788688,394788689,394788690,394788691,394788692,394788693,394788694,394788695,394788696,394788697,394788698,394788699,push
394783612,d786dd6c770157337f779963956be83089c361ac,781,master,passed,805,2018-06-20 22:56:03 UTC,394783613,394783614,394783615,394783616,394783617,394783618,394783619,394783620,394783621,394783622,394783623,394783624,394783625,pull_request
394783594,ba71990e7f2cdf9f815e322faecfd097d8033293,,schneems/fix-rails-runner-timeout-debug,passed,2902,2018-06-20 22:47:29 UTC,394783595,394783596,394783597,394783598,394783599,394783600,394783601,394783602,394783603,394783604,394783605,394783606,394783607,push
394783173,cadc29bab35275110b5e42b73b2c4e9f68e2ed1d,781,master,passed,849,2018-06-20 22:40:37 UTC,394783174,394783175,394783176,394783177,394783178,394783179,394783180,394783181,394783182,394783183,394783184,394783185,394783186,pull_request
394783078,9b70001df63a9ade3abd95b1b1b1fbd157fb862d,,schneems/fix-rails-runner-timeout-debug,errored,1233,2018-06-20 22:40:31 UTC,394783079,394783080,394783081,394783082,394783083,394783084,394783085,394783086,394783087,394783088,394783089,394783090,394783091,push
394775846,cc84bab6b28ea403a0ae6ab2865ea48f45a686ff,781,master,passed,781,2018-06-20 22:15:27 UTC,394775847,394775848,394775849,394775850,394775851,394775852,394775853,394775854,394775857,394775858,394775859,394775860,394775861,pull_request
394775774,10800ecff146e03957f6be20166a76c1ae18d49c,,schneems/fix-rails-runner-timeout-debug,failed,2953,2018-06-20 22:15:27 UTC,394775776,394775777,394775778,394775779,394775781,394775786,394775788,394775790,394775792,394775794,394775795,394775796,394775797,push
394728545,f1873b78995993191eeadbc1b6ef99cfa645399f,781,master,passed,969,2018-06-20 21:01:11 UTC,394728547,394728549,394728551,394728552,394728554,394728556,394728558,394728561,394728562,394728564,394728565,394728566,394728568,pull_request
394728301,524ac7e742e2cf0f9d8f948c4b6a04c48e568d09,780,master,passed,1199,2018-06-20 20:55:09 UTC,394728302,394728303,394728304,394728305,394728306,394728307,394728308,394728309,394728310,394728311,394728312,394728313,394728314,pull_request
394728083,f3f1e40f24953238652b87ce99f57d635597c235,,schneems/fix-rails-runner-timeout-debug,passed,3453,2018-06-20 20:46:08 UTC,394728084,394728085,394728086,394728087,394728088,394728089,394728090,394728091,394728092,394728093,394728094,394728095,394728096,push
394727583,fd0becc9bb1f3466831b30599362deddddeddc86,,schneems/fix-warnings,passed,3567,2018-06-20 20:28:52 UTC,394727584,394727585,394727586,394727587,394727588,394727589,394727590,394727591,394727592,394727593,394727594,394727595,394727596,push
394726841,fe1889fb29c2943aad5427a42b7abf3345bc30ea,779,master,passed,915,2018-06-20 20:22:53 UTC,394726842,394726843,394726844,394726845,394726846,394726847,394726848,394726849,394726850,394726851,394726852,394726853,394726854,pull_request
394726811,bdb9c47b1a176f5565468d2f328d64e31a2f7a81,,schneems/debug-detect,failed,3514,2018-06-20 20:14:00 UTC,394726812,394726813,394726814,394726815,394726816,394726817,394726818,394726819,394726820,394726821,394726822,394726823,394726824,push
394691402,d3b13230d7f58f718a5d606fa2e5e9b171b5ca92,779,master,passed,1065,2018-06-20 18:54:47 UTC,394691403,394691404,394691405,394691406,394691407,394691408,394691409,394691410,394691411,394691412,394691413,394691414,394691415,pull_request
394691366,09526060c00cf165520b82111a39687c673c9fd2,,schneems/debug-detect,failed,3278,2018-06-20 19:20:14 UTC,394691367,394691368,394691369,394691370,394691371,394691372,394691373,394691374,394691375,394691376,394691377,394691378,394691379,push
394688650,4af90a36884df51937fa99e7b6844ffba089ba30,779,master,canceled,0,,394688651,394688652,394688653,394688654,394688655,394688656,394688657,394688658,394688659,394688660,394688661,394688662,394688663,pull_request
394688625,f827a8154689eb275c73747bbb4d82a9f5f785ed,,schneems/debug-detect,failed,3096,2018-06-20 18:34:36 UTC,394688626,394688627,394688628,394688629,394688630,394688631,394688632,394688633,394688634,394688635,394688636,394688637,394688638,push
394671460,6f6ffdf61bb3fa7858716b0d72bd36d52dd20c4c,779,master,passed,1087,2018-06-20 17:58:53 UTC,394671461,394671462,394671463,394671464,394671465,394671466,394671467,394671468,394671469,394671470,394671471,394671472,394671474,pull_request
394671441,82e1b1d0d809d74e6cb3be5cf92ce3573ddfb6f4,,schneems/debug-detect,failed,3221,2018-06-20 17:47:39 UTC,394671443,394671444,394671446,394671447,394671448,394671449,394671450,394671451,394671452,394671453,394671454,394671455,394671456,push
394667293,6bb10fa020a94366c45f5a7f7d3a67a8cdf52f8a,779,master,passed,811,2018-06-20 17:44:33 UTC,394667294,394667295,394667296,394667297,394667298,394667299,394667300,394667301,394667302,394667303,394667304,394667305,394667306,pull_request
394667264,d41c69d4ec9dfd65440d1a9433533fccc2a272ef,,schneems/debug-detect,passed,3093,2018-06-20 17:34:29 UTC,394667265,394667266,394667267,394667268,394667269,394667270,394667271,394667272,394667273,394667274,394667275,394667276,394667277,push
394610398,7f4cf0dd279fd96034afd86a16222a927cf45d75,779,master,errored,1590,2018-06-20 15:28:46 UTC,394610399,394610400,394610401,394610402,394610405,394610406,394610407,394610408,394610409,394610410,394610411,394610412,394610413,pull_request
394610361,30f2bf9f5cdb2ba1769bf30c790ae1c07a243b63,,schneems/debug-detect,passed,3282,2018-06-20 15:17:06 UTC,394610362,394610363,394610364,394610365,394610366,394610367,394610368,394610369,394610370,394610371,394610372,394610373,394610374,push
394603531,8eaf81940e13d7d89aa36ee8ff6be95e4b7d0df3,779,master,passed,1856,2018-06-20 15:09:06 UTC,394603532,394603533,394603534,394603535,394603536,394603537,394603538,394603539,394603540,394603541,394603542,394603543,394603544,pull_request
394603326,d4540b8795a1e05624cedbd28787f91926967b27,,schneems/debug-detect,errored,3129,2018-06-20 15:00:55 UTC,394603327,394603328,394603329,394603330,394603331,394603332,394603333,394603334,394603335,394603336,394603337,394603338,394603339,push
394399461,5e8c84ead3a3e5d3702a5c5369bfb0554fc31938,,schneems/debug-detect,failed,3091,2018-06-20 04:42:07 UTC,394399462,394399463,394399464,394399465,394399466,394399467,394399468,394399469,394399470,394399471,394399472,394399473,394399474,push
394391050,407c24a4cd74230c0cc43c67a4e46fe5402a3add,,schneems/debug-detect,errored,9513,2018-06-20 03:51:41 UTC,394391051,394391052,394391053,394391054,394391055,394391056,394391057,394391058,394391059,394391060,394391061,394391062,394391063,push
394389990,da6e86b73a33841dadc6c976e63d9503c00b04a8,,schneems/debug-detect,errored,2372,2018-06-20 03:48:35 UTC,394389991,394389992,394389993,394389994,394389995,394389996,394389997,394389998,394389999,394390000,394390001,394390002,394390003,push
394387557,9b3d9762bbe3d34c3971edbce0f067efe5ad3d2c,,schneems/debug-detect,errored,4017,2018-06-20 03:25:13 UTC,394387558,394387559,394387560,394387561,394387562,394387563,394387564,394387565,394387566,394387567,394387568,394387569,394387570,push
394385290,439cf8f61db20d8718fd72e6e2847da7d9e67a44,,schneems/debug-detect,failed,4872,2018-06-20 03:10:47 UTC,394385291,394385292,394385293,394385294,394385295,394385296,394385297,394385298,394385299,394385300,394385301,394385302,394385303,push
394377372,4c94c97e551b4488e8b932239cbd081f52094b63,,schneems/debug-detect,passed,3398,2018-06-20 02:25:55 UTC,394377373,394377374,394377375,394377376,394377377,394377378,394377379,394377380,394377381,394377382,394377383,394377384,394377385,push
394191564,52cd0bd2dc38ebbba3f8f57aba87f8862d6ed8d9,,v187,failed,3390,2018-06-19 16:46:50 UTC,394191565,394191566,394191567,394191568,394191569,394191570,394191571,394191572,394191573,394191574,394191575,394191576,394191577,push
394190809,52cd0bd2dc38ebbba3f8f57aba87f8862d6ed8d9,,master,passed,3558,2018-06-19 16:37:12 UTC,394190810,394190811,394190812,394190813,394190814,394190815,394190816,394190817,394190818,394190819,394190820,394190821,394190822,push
394181988,76f29dc70abe2b0111a39723fea5b4d4c8f9448a,776,master,passed,1248,2018-06-19 16:29:20 UTC,394181989,394181990,394181991,394181992,394181993,394181994,394181995,394181996,394181997,394181998,394181999,394182000,394182001,pull_request
394181900,a85bfb39e57493da0c00b28681eee68c9012bf72,,schneems/sprockets-fatal,passed,3466,2018-06-19 16:18:07 UTC,394181901,394181902,394181903,394181904,394181905,394181906,394181907,394181908,394181909,394181910,394181911,394181912,394181913,push
394175059,b2dfa709664b096985e9184e25d39d5ccee1cdfc,776,master,passed,1345,2018-06-19 16:13:23 UTC,394175060,394175061,394175062,394175063,394175064,394175065,394175066,394175067,394175068,394175069,394175070,394175071,394175072,pull_request
394174865,7cf6b6daef465968da5a627f1d2176dbc3b539d9,,schneems/sprockets-fatal,passed,3377,2018-06-19 16:02:19 UTC,394174866,394174867,394174868,394174869,394174870,394174871,394174872,394174873,394174874,394174875,394174876,394174877,394174878,push
393760185,a1159d704fa208d49bd8f54773cdddcb663ebaf4,762,master,errored,1356,2018-06-18 18:18:26 UTC,393760186,393760187,393760188,393760189,393760190,393760191,393760192,393760193,393760194,393760195,393760196,393760197,393760198,pull_request
393760165,a92783e048a1f8693baf20e37f7765bb3d25c046,,travis/speed,passed,3520,2018-06-18 18:08:51 UTC,393760166,393760167,393760168,393760169,393760170,393760171,393760172,393760173,393760174,393760175,393760176,393760177,393760178,push
391986224,5d29a61968f035e9da944f0b9eb78debbcbc45e5,,master,passed,3014,2018-06-13 22:24:40 UTC,391986226,391986227,391986228,391986229,391986230,391986231,391986232,391986233,391986234,391986235,391986236,391986237,391986238,push
391795029,e029b25464fd038f6be49ef86575feea3a865817,775,master,passed,1278,2018-06-13 15:33:59 UTC,391795030,391795031,391795033,391795034,391795035,391795036,391795037,391795038,391795039,391795040,391795041,391795042,391795043,pull_request
391795015,6d5344d9d6dc66bcdf78f38e08f1ce2c1e09e4ad,,schneems/spellning,passed,3578,2018-06-13 15:22:25 UTC,391795016,391795017,391795018,391795019,391795020,391795021,391795022,391795023,391795024,391795025,391795026,391795027,391795028,push
391794176,f555c81fba7c6c279fd18d40041e4b91e1140b72,762,master,passed,1293,2018-06-18 17:17:47 UTC,391794177,391794178,391794179,391794180,391794181,391794182,391794183,391794184,391794185,391794186,391794187,391794188,391794191,pull_request
391794147,4af3788028cca6a8bb57a7780ba7fbd11524e995,,travis/speed,passed,3270,2018-06-18 17:17:40 UTC,391794148,391794149,391794150,391794151,391794152,391794153,391794154,391794155,391794156,391794157,391794159,391794161,391794162,push
391793546,98776bc2091588686818fc6e218a9633db045de6,775,master,canceled,0,,391793547,391793548,391793549,391793557,391793558,391793559,391793560,391793561,391793562,391793563,391793564,391793565,391793566,pull_request
391793453,01494222ea27b71af1f34bd707c3234caa9672d8,,schneems/spellning,passed,3482,2018-06-13 14:50:05 UTC,391793454,391793455,391793456,391793457,391793458,391793459,391793460,391793461,391793462,391793463,391793464,391793465,391793466,push
391305185,464f3b09e76dfe1756793161a2bc9a247f0f7e74,,v186,failed,3481,2018-06-12 15:08:40 UTC,391305186,391305187,391305188,391305189,391305190,391305191,391305192,391305193,391305194,391305195,391305196,391305197,391305198,push
391304542,464f3b09e76dfe1756793161a2bc9a247f0f7e74,,master,failed,3230,2018-06-12 14:51:14 UTC,391304543,391304544,391304545,391304546,391304547,391304548,391304549,391304552,391304554,391304556,391304558,391304559,391304560,push
391293537,049bdcdddac7c86d9f98dafc0fc78208dc25566b,773,master,passed,1043,2018-06-12 14:38:28 UTC,391293538,391293539,391293540,391293541,391293542,391293543,391293544,391293545,391293546,391293547,391293548,391293549,391293550,pull_request
391293421,54d2d9ad3780cdcaed28f1d4974d48323b20c189,,schneems/v186,passed,3237,2018-06-12 14:33:04 UTC,391293422,391293423,391293424,391293425,391293426,391293427,391293428,391293429,391293430,391293431,391293432,391293433,391293434,push
390784552,325d5976d73e696332de04d6529f08334f96620a,,master,passed,2975,2018-06-11 13:44:13 UTC,390784553,390784554,390784555,390784556,390784557,390784558,390784559,390784560,390784561,390784562,390784563,390784564,390784565,push
388304798,342dfe672049e31b0cff77e12c9fed1f51993bb1,770,master,passed,985,2018-06-05 14:18:54 UTC,388304799,388304800,388304801,388304802,388304803,388304804,388304805,388304806,388304807,388304808,388304809,388304810,388304811,pull_request
388304771,1392ab697597c2ffb978c99d9e06620093249d26,,schneems/timeout-rails-runner,passed,3180,2018-06-05 14:09:57 UTC,388304772,388304773,388304774,388304775,388304776,388304777,388304778,388304779,388304780,388304781,388304782,388304783,388304784,push
388287824,e53b1f4b9bd6d34590398a66997451e52aee410c,770,master,passed,895,2018-06-05 13:46:55 UTC,388287825,388287826,388287827,388287828,388287829,388287830,388287831,388287832,388287833,388287834,388287835,388287836,388287837,pull_request
388287800,1ca448f0b3119e4d7296c1e4a0a24950d7de032c,,schneems/timeout-rails-runner,passed,3120,2018-06-05 13:36:31 UTC,388287801,388287802,388287803,388287804,388287805,388287806,388287807,388287808,388287809,388287810,388287811,388287812,388287813,push
388050495,eeb128392ed6bbd93dad3568db3b61cc86c421c1,770,master,passed,971,2018-06-05 00:03:13 UTC,388050496,388050497,388050498,388050499,388050500,388050501,388050502,388050503,388050504,388050505,388050506,388050507,388050508,pull_request
388050477,d00495b7b130da2f0b24df21296307db43eb9eb1,,schneems/timeout-rails-runner,passed,3160,2018-06-05 00:03:12 UTC,388050478,388050479,388050480,388050481,388050482,388050483,388050484,388050485,388050486,388050487,388050488,388050489,388050490,push
388029046,e9fb15e978b7ef769e7db2c657bd24f82d92f6e0,770,master,passed,827,2018-06-04 22:55:57 UTC,388029047,388029048,388029049,388029050,388029051,388029052,388029053,388029054,388029055,388029056,388029057,388029058,388029059,pull_request
388028918,c774b01c3e343fbc914a9a0f760a61293843db07,,schneems/timeout-rails-runner,failed,3050,2018-06-04 22:46:17 UTC,388028919,388028920,388028921,388028922,388028923,388028924,388028925,388028926,388028927,388028928,388028929,388028930,388028931,push
386346550,2022ef4fdc9c00a9f068cf44007286626ec34ea3,,master,passed,3084,2018-05-31 19:54:55 UTC,386346551,386346552,386346553,386346554,386346555,386346556,386346557,386346558,386346559,386346560,386346561,386346562,386346563,push
386339299,81b02970d0504148a0243faa49dd3b628bf166f9,758,master,passed,954,2018-05-31 19:37:17 UTC,386339300,386339301,386339302,386339303,386339304,386339305,386339306,386339307,386339308,386339309,386339310,386339311,386339312,pull_request
386339283,c3b712569f674c27f418f35999744f13fef43169,,schneems/multiple-runner,passed,2954,2018-05-31 19:37:18 UTC,386339284,386339285,386339286,386339287,386339290,386339291,386339292,386339293,386339294,386339295,386339296,386339297,386339298,push
386330993,4e71038a1e227ed054ceb3cec686f1ba422dbcbb,,v185,passed,2981,2018-05-31 19:16:17 UTC,386330994,386330995,386330996,386330997,386330998,386330999,386331000,386331001,386331002,386331003,386331004,386331005,386331006,push
386323039,4e71038a1e227ed054ceb3cec686f1ba422dbcbb,,master,passed,2946,2018-05-31 18:56:07 UTC,386323040,386323041,386323042,386323043,386323044,386323045,386323046,386323047,386323048,386323049,386323050,386323051,386323052,push
386304818,2070d62c54cdaf8b9efddc5b6377bb94105f2d55,766,master,passed,843,2018-05-31 18:32:40 UTC,386304819,386304820,386304821,386304822,386304823,386304824,386304825,386304826,386304827,386304828,386304829,386304830,386304831,pull_request
386304786,ad4227ce9681f030f3f326646515d41385759ebe,,schneems/v185,passed,3164,2018-05-31 18:39:07 UTC,386304787,386304788,386304789,386304790,386304791,386304792,386304793,386304794,386304796,386304799,386304801,386304803,386304804,push
386304670,3517b9165000075c00cfd74d20001d0d6c17f854,,master,passed,3070,2018-05-31 18:12:36 UTC,386304671,386304672,386304673,386304674,386304675,386304676,386304678,386304680,386304681,386304682,386304683,386304684,386304685,push
386291885,7045cdb88a9fcb17c9be76e800c9f2e491a5e559,767,master,passed,893,2018-05-31 17:53:55 UTC,386291886,386291887,386291888,386291889,386291890,386291891,386291892,386291893,386291894,386291895,386291896,386291897,386291898,pull_request
386291861,4b2f8f1a36f67b788d57a62de4114ccf3a162fd0,,schneems/fix-toml-env,passed,3169,2018-05-31 17:44:55 UTC,386291862,386291863,386291865,386291866,386291867,386291868,386291870,386291871,386291872,386291873,386291874,386291875,386291876,push
386241714,fdb3b8c1552e7392f072bab1129f6353981d4f94,766,master,passed,963,2018-05-31 16:04:02 UTC,386241715,386241716,386241717,386241718,386241719,386241720,386241721,386241722,386241723,386241724,386241725,386241726,386241727,pull_request
386241628,c901b1a92fd0ae49fa9a410c7e309e738962ef17,,schneems/v185,passed,2995,2018-05-31 15:53:06 UTC,386241629,386241630,386241631,386241632,386241633,386241634,386241635,386241636,386241637,386241638,386241639,386241640,386241641,push
386240022,4b3b33ff60e179fc9a068a44b7dda4b3a75505df,,master,passed,3013,2018-05-31 15:42:31 UTC,386240023,386240024,386240025,386240026,386240027,386240028,386240029,386240030,386240031,386240032,386240033,386240034,386240035,push
385982815,0ce870c5eaab62f636a0d3fde679be1701f6aae6,765,master,passed,838,2018-05-31 02:00:47 UTC,385982816,385982817,385982818,385982819,385982820,385982821,385982822,385982823,385982824,385982825,385982826,385982827,385982828,pull_request
385979366,c82b421a9726f8a51d79187ef3cfa9d221f6cef7,,schneems/toml,passed,2846,2018-05-31 01:44:43 UTC,385979367,385979368,385979369,385979370,385979371,385979372,385979373,385979374,385979375,385979376,385979377,385979378,385979379,push
385824951,734bf70c9e690781c74afc65f15f76eb9372f558,,v184,failed,3718,2018-05-30 18:30:27 UTC,385824952,385824953,385824954,385824955,385824956,385824957,385824958,385824959,385824960,385824961,385824962,385824963,385824964,push
385823840,734bf70c9e690781c74afc65f15f76eb9372f558,,master,passed,3088,2018-05-30 18:20:51 UTC,385823842,385823846,385823849,385823851,385823852,385823853,385823854,385823855,385823856,385823857,385823858,385823859,385823860,push
385809208,8ce1aa08f62a8f4bc362f7cc3158a76a373d4961,763,master,passed,876,2018-05-30 18:07:41 UTC,385809209,385809210,385809211,385809212,385809213,385809214,385809215,385809216,385809217,385809218,385809219,385809220,385809221,pull_request
385809106,2f65b6670229e7fdabc9dcc3a14cacfe663308f6,,schneems/v184,passed,3198,2018-05-30 17:57:24 UTC,385809107,385809108,385809109,385809110,385809111,385809112,385809113,385809114,385809115,385809116,385809117,385809118,385809120,push
385808153,b9b52d317fbfdcdebab062fb9f0a2d63ead9b1a0,762,master,passed,1176,2018-05-30 17:52:19 UTC,385808154,385808155,385808156,385808157,385808158,385808159,385808160,385808161,385808162,385808163,385808164,385808165,385808166,pull_request
385807765,fd5361c35fb110b2a6f6396a2337be838dffaa23,,master,passed,3136,2018-05-30 17:43:14 UTC,385807766,385807767,385807768,385807769,385807770,385807771,385807772,385807773,385807774,385807775,385807776,385807777,385807778,push
385783719,2f27a2f46ddf7634cd108febe1da9abfd8f7ce9d,,travis/speed,passed,3228,2018-05-30 16:45:35 UTC,385783720,385783721,385783722,385783723,385783724,385783725,385783726,385783729,385783730,385783731,385783732,385783733,385783734,push
385777273,2962e159eb07683be57f5bab51b5cffb20446785,761,master,passed,810,2018-05-30 16:28:49 UTC,385777274,385777275,385777276,385777277,385777278,385777279,385777280,385777281,385777282,385777283,385777284,385777285,385777286,pull_request
385777250,f5d2339b335805058f7d4f27b70d496d1027c4d7,,buildkits2,passed,3245,2018-05-30 16:28:48 UTC,385777257,385777258,385777259,385777260,385777261,385777262,385777263,385777264,385777265,385777266,385777267,385777268,385777269,push
385752856,866e86bd89cbb5d17a85d49d674065e51400b6b6,,z_buildkits_test_2018_05_30,passed,3123,2018-05-30 15:35:21 UTC,385752857,385752858,385752859,385752860,385752861,385752862,385752863,385752864,385752865,385752866,385752867,385752868,385752869,push
385745010,e46d572cee5258497ad507e31b5db5dea9b04254,761,master,passed,912,2018-05-30 15:28:50 UTC,385745011,385745012,385745013,385745014,385745015,385745016,385745017,385745018,385745019,385745020,385745021,385745022,385745023,pull_request
385744985,38f69586538f9630f0ccee4fafeebe5638c09297,,buildkits2,passed,3186,2018-05-30 15:19:26 UTC,385744986,385744987,385744988,385744989,385744990,385744991,385744992,385744993,385744994,385744995,385744996,385744997,385744998,push
385743727,a9362b7ff918f66d995e64e570380314a1a033c0,761,master,passed,1114,2018-05-30 15:15:40 UTC,385743728,385743729,385743730,385743731,385743732,385743733,385743734,385743735,385743736,385743737,385743738,385743739,385743740,pull_request
385317536,4a809b44ed0dc6fefa4eef6076ada9dbeff52aa6,760,master,errored,657,2018-05-29 17:46:15 UTC,385317537,385317538,385317539,385317541,385317542,385317544,385317545,385317546,385317547,385317548,385317549,385317550,385317551,pull_request
380368414,d9f655e9249aa4a5d4391f496ee69fac752d2e6e,758,master,passed,947,2018-05-17 19:11:33 UTC,380368415,380368416,380368417,380368418,380368419,380368420,380368421,380368422,380368423,380368424,380368425,380368426,380368427,pull_request
380368375,bff2be17d64c9f635caf94a273c0edecbe014ee0,,schneems/multiple-runner,passed,3182,2018-05-17 19:00:59 UTC,380368376,380368377,380368378,380368379,380368380,380368381,380368382,380368383,380368384,380368385,380368386,380368387,380368388,push
380364664,759c53514f35adb972d576809509e7408fc08c65,758,master,canceled,0,,380364665,380364667,380364668,380364669,380364670,380364671,380364672,380364673,380364674,380364675,380364676,380364677,380364678,pull_request
380364649,6944a34b82a38daa2aeae8d05b06873419adc55e,,schneems/multiple-runner,failed,3234,2018-05-17 18:51:10 UTC,380364650,380364651,380364652,380364653,380364654,380364655,380364656,380364657,380364658,380364659,380364660,380364661,380364662,push
380348085,686db5eacdd29e8947d0e60bee722cb0c94cf0d3,758,master,passed,975,2018-05-17 18:36:22 UTC,380348086,380348087,380348088,380348089,380348090,380348091,380348092,380348093,380348094,380348095,380348096,380348097,380348098,pull_request
380348057,491f08d14af1fa53aecf462443464a79fb352660,,schneems/multiple-runner,passed,3317,2018-05-17 18:24:44 UTC,380348058,380348059,380348060,380348061,380348062,380348063,380348064,380348065,380348066,380348067,380348068,380348069,380348070,push
380346711,38af422eb3ef3575fd793eedfffb77e6abb0fa1d,758,master,passed,844,2018-05-17 18:11:30 UTC,380346712,380346713,380346714,380346715,380346716,380346717,380346718,380346719,380346720,380346721,380346722,380346723,380346724,pull_request
380346675,45d631d20912e9f486fe3bf3e641c9706a473194,,schneems/multiple-runner,passed,3076,2018-05-17 18:11:28 UTC,380346676,380346677,380346678,380346679,380346680,380346681,380346682,380346683,380346684,380346685,380346686,380346687,380346688,push
380333408,ec53080ec1b84ac460be87e713f56995e597adf2,758,master,passed,900,2018-05-17 17:54:09 UTC,380333409,380333410,380333411,380333412,380333413,380333414,380333415,380333416,380333417,380333418,380333419,380333420,380333421,pull_request
380333379,fe5af753965db9e6b33939dc047a5070b43df344,,schneems/multiple-runner,failed,3220,2018-05-17 17:44:08 UTC,380333380,380333381,380333382,380333383,380333384,380333385,380333386,380333387,380333388,380333389,380333390,380333391,380333392,push
380332327,9126aae8797a1981335e6ae8572028ce69c6b84b,758,master,canceled,0,,380332328,380332329,380332330,380332331,380332332,380332333,380332334,380332335,380332336,380332337,380332338,380332339,380332340,pull_request
380332282,9c526ec1fcbb2a316ce884999bc44591dcb39300,,schneems/multiple-runner,canceled,0,,380332283,380332284,380332285,380332286,380332287,380332288,380332289,380332290,380332291,380332292,380332293,380332294,380332295,push
380330981,d32b40c697a4145661a31ccd5dcfb19d601dae9d,758,master,canceled,0,,380330982,380330983,380330984,380330985,380330986,380330987,380330988,380330989,380330990,380330991,380330992,380330993,380330994,pull_request
380330940,c9d9b9963f7a873133544cc86700cf27d7f86632,,schneems/multiple-runner,failed,3302,2018-05-17 17:33:36 UTC,380330941,380330942,380330943,380330944,380330945,380330946,380330947,380330948,380330949,380330950,380330951,380330952,380330953,push
380320525,3c129874418175b9a43f71c1c4c7b996d06c4ab7,758,master,passed,825,2018-05-17 17:24:44 UTC,380320526,380320527,380320528,380320529,380320530,380320531,380320532,380320533,380320534,380320535,380320536,380320537,380320538,pull_request
380320466,355db567fdf735718814696042e413435ffc4bb3,,schneems/multiple-runner,failed,3074,2018-05-17 17:15:18 UTC,380320467,380320468,380320469,380320470,380320471,380320472,380320473,380320474,380320475,380320476,380320477,380320478,380320479,push
380314764,f005d1b25149075b022a646bac2af01ae0dd8cb5,758,master,passed,819,2018-05-17 17:02:40 UTC,380314765,380314766,380314767,380314768,380314769,380314770,380314771,380314772,380314773,380314774,380314775,380314776,380314777,pull_request
380314737,599aae31a61217959dfe2d47d79fcd931d544f56,,schneems/multiple-runner,failed,2998,2018-05-17 17:02:39 UTC,380314738,380314740,380314741,380314742,380314743,380314744,380314745,380314746,380314747,380314748,380314749,380314750,380314751,push
380299776,dfaa2bd395b74efe38d6b2d90ba063b48cd1b140,758,master,passed,937,2018-05-17 16:48:39 UTC,380299779,380299780,380299781,380299782,380299783,380299784,380299787,380299788,380299789,380299790,380299791,380299793,380299795,pull_request
380299723,1f136c31a5dfcdd4dfa5bf5fb1b47266facb92ee,,schneems/multiple-runner,failed,3109,2018-05-17 16:38:39 UTC,380299724,380299725,380299726,380299727,380299728,380299729,380299730,380299731,380299732,380299733,380299734,380299735,380299736,push
380295491,29c23c3d3d1ec09d5eaaf44b22d7766550d9fdf6,758,master,passed,839,2018-05-17 16:34:19 UTC,380295492,380295493,380295494,380295495,380295496,380295497,380295498,380295499,380295500,380295501,380295502,380295503,380295504,pull_request
