build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
592519247,1d59102fa41955d4cd1e76bbcc8894a531ac475f,323,master,failed,664,2019-10-02 11:49:55 UTC,592519248,592519249,592519250,592519251,592519252,592519253,592519254,592519255,592519256,592519257,592519258,592519259,592519260,592519261,592519262,592519263,pull_request
592174236,0c1244588f64251f997c516a1d2629201678e3cb,323,master,failed,766,2019-10-01 18:27:52 UTC,592174237,592174238,592174239,592174240,592174241,592174242,592174243,592174244,592174245,592174246,592174247,592174248,592174249,592174250,592174251,592174252,pull_request
589020729,de5bf7b96826ec3f4ddb287633a48a52853e7af7,322,master,errored,451,2019-09-24 15:44:20 UTC,589020730,589020731,589020732,589020733,589020734,589020735,589020736,589020737,589020738,589020739,589020740,589020742,589020744,589020746,589020747,589020749,pull_request
580212367,05f11c43b9b5f7a3dc54306a57a89ced1c680a7f,317,master,failed,508,2019-09-03 12:30:06 UTC,580212369,580212370,580212371,580212372,580212373,580212374,580212375,580212376,580212377,580212378,580212379,580212380,580212381,580212382,580212383,580212384,580212385,580212386,pull_request
578941137,fb3f666d9dabf91fb0d960d7d40bf6604dab90b7,316,master,passed,556,2019-08-30 18:48:24 UTC,578941138,578941139,578941140,578941141,578941142,578941143,578941144,578941145,578941146,578941147,578941148,578941149,578941150,578941151,578941152,578941153,pull_request
578844465,b2b484e26759315e54b84d7928b9d19fb524f7d6,316,master,passed,543,2019-08-30 14:25:41 UTC,578844466,578844467,578844468,578844469,578844470,578844471,578844472,578844473,578844474,578844475,578844476,578844477,578844478,578844479,578844480,578844482,pull_request
578842923,73cf76ef07c8c49c963ab99900cf9ae83c2dadc9,316,master,failed,494,2019-08-30 14:22:14 UTC,578842924,578842925,578842926,578842927,578842928,578842929,578842930,578842931,578842932,578842933,578842934,578842935,578842936,578842937,578842938,578842939,pull_request
578839763,0b986205008580a5340e1043d133a462e661d1bc,316,master,failed,556,2019-08-30 14:15:08 UTC,578839764,578839765,578839766,578839767,578839768,578839769,578839770,578839771,578839772,578839773,578839774,578839775,578839776,578839777,578839778,578839779,pull_request
578837151,391c44ec42dfe0235309d4be7912d0d854c4c709,316,master,failed,544,2019-08-30 14:09:34 UTC,578837153,578837154,578837155,578837156,578837157,578837158,578837159,578837160,578837161,578837162,578837163,578837165,578837166,578837167,578837169,578837170,pull_request
578581714,148463cbb1b3f3dd1384245afff4dc0963bd2bb5,316,master,failed,560,2019-08-29 22:54:10 UTC,578581715,578581716,578581717,578581718,578581719,578581720,578581721,578581722,578581723,578581724,578581725,578581726,578581727,578581728,578581729,578581730,pull_request
577539523,9854644a9461df1e2ba47d33a1e0510cbb012ddb,314,master,failed,536,2019-08-27 20:31:36 UTC,577539524,577539525,577539526,577539527,577539528,577539529,577539530,577539531,577539532,577539533,577539535,577539536,577539537,577539538,577539539,577539540,pull_request
554448462,92fa2e7686e975cd771ccbe33402293a144a5e22,,master,passed,637,2019-07-04 22:51:04 UTC,554448463,554448464,554448465,554448466,554448467,554448468,554448469,554448470,554448471,554448472,554448473,554448474,554448475,554448476,554448477,554448478,push
554444780,9892c00833c50682d4bd1a07807dd1ac72acc8c5,,v0.74.3,errored,912,2019-07-04 22:38:59 UTC,554444781,554444782,554444783,554444784,554444785,554444786,554444787,554444788,554444789,554444790,554444791,554444792,554444793,554444794,554444795,554444796,push
554444584,9892c00833c50682d4bd1a07807dd1ac72acc8c5,,master,passed,637,2019-07-04 22:35:38 UTC,554444585,554444586,554444587,554444588,554444589,554444590,554444591,554444592,554444593,554444594,554444595,554444596,554444597,554444598,554444599,554444600,push
536978877,9160e34af45907f296bc9ecdbbdc963fe39ab9e4,305,master,passed,827,2019-05-24 21:26:50 UTC,536978878,536978879,536978880,536978881,536978882,536978883,536978884,536978885,536978886,536978887,536978888,536978889,536978890,536978891,536978892,536978893,pull_request
536977374,923b7bf43be1735a523ccbdb0f2a5eb5dc55441e,305,master,failed,834,2019-05-24 21:22:29 UTC,536977375,536977376,536977377,536977378,536977379,536977380,536977381,536977382,536977383,536977384,536977385,536977386,536977387,536977388,536977389,536977390,pull_request
536968761,a8e08247702de6dc528d203c87f76558d4585c62,305,master,failed,832,2019-05-24 20:58:02 UTC,536968762,536968763,536968764,536968765,536968766,536968767,536968768,536968769,536968770,536968771,536968772,536968773,536968774,536968775,536968776,536968777,pull_request
536965447,dc55e9f680fcd41fc1faa6389b13f9d0bd2f06fd,305,master,failed,1849,2019-05-24 20:49:53 UTC,536965448,536965449,536965450,536965451,536965452,536965453,536965454,536965455,536965456,536965457,536965458,536965459,536965460,536965461,536965462,536965463,pull_request
536961455,478adc56446b8378f0f63fa222ec1d060f420edc,305,master,failed,942,2019-05-24 20:41:13 UTC,536961456,536961457,536961458,536961459,536961460,536961461,536961462,536961463,536961464,536961465,536961466,536961467,536961468,536961469,536961470,536961471,pull_request
533953497,a6a2b9f7fcf2aa1a25ee20734e0f30d87e6917a0,304,master,failed,765,2019-05-17 19:13:05 UTC,533953498,533953499,533953500,533953501,533953502,533953503,533953504,533953505,533953506,533953507,533953508,533953509,533953510,533953511,533953512,533953513,pull_request
533947041,c4048ac248bf92f92c291d0df204215ab471eb7b,303,master,failed,919,2019-05-17 18:54:42 UTC,533947042,533947043,533947044,533947045,533947046,533947047,533947048,533947049,533947050,533947051,533947052,533947053,533947054,533947055,533947056,533947057,pull_request
527871601,0becc48c3fc2dd2ea18bc3f136e7e016e0398ed6,301,master,failed,1465,2019-05-03 17:20:26 UTC,527871602,527871603,527871604,527871605,527871606,527871607,527871608,527871609,527871610,527871611,527871612,527871613,527871614,527871615,527871616,527871617,pull_request
521343982,ba7489f3ff0c0c31e0af93cbdbd1ad65836951a9,259,master,passed,852,2019-04-17 16:50:35 UTC,521343983,521343984,521343985,521343986,521343987,521343988,521343989,521343990,521343991,521343992,521343993,521343994,521343995,521343996,521343997,521343998,pull_request
521081880,b352f930d1cc0718bfcc5922cfc3057d9ac12357,259,master,passed,847,2019-04-17 04:33:57 UTC,521081881,521081882,521081883,521081884,521081885,521081886,521081887,521081888,521081889,521081890,521081891,521081892,521081893,521081894,521081895,521081896,pull_request
521080146,a31caa7b6ebb587b8a412516dbe930a67d854b21,259,master,failed,798,2019-04-17 04:24:31 UTC,521080147,521080148,521080149,521080150,521080151,521080152,521080153,521080154,521080155,521080156,521080157,521080158,521080159,521080160,521080161,521080162,pull_request
519391445,5d409072085c7e6c505d77434320f17d6abdd8f9,298,master,failed,837,2019-04-12 18:44:02 UTC,519391446,519391447,519391448,519391449,519391450,519391451,519391452,519391453,519391454,519391455,519391456,519391457,519391458,519391459,519391460,519391461,pull_request
519280894,369dc308ed79e56ed0738a23b9f59446e058aa7d,297,master,errored,734,2019-04-12 14:20:38 UTC,519280895,519280896,519280897,519280898,519280899,519280900,519280901,519280902,519280903,519280904,519280905,519280906,519280907,519280908,519280909,519280910,pull_request
495246135,de89e9ccb79805ddafb42f7723b4dad374aaeedb,293,master,passed,1039,2019-02-19 03:08:42 UTC,495246136,495246137,495246138,495246139,495246140,495246141,495246142,495246143,495246144,495246145,495246146,495246147,495246148,495246149,495246150,495246151,pull_request
495244028,87c7aadde7a4cabbd73251f1977e271bbe288e0e,293,master,failed,853,2019-02-19 02:58:47 UTC,495244031,495244032,495244033,495244034,495244035,495244036,495244037,495244038,495244039,495244040,495244041,495244042,495244043,495244044,495244045,495244046,pull_request
494713557,767cd9b96294f71c4ed7ea34354cd36c2a96ac30,293,master,passed,917,2019-02-18 04:53:52 UTC,494713558,494713559,494713560,494713561,494713562,494713563,494713564,494713565,494713566,494713567,494713568,494713569,494713570,494713571,494713572,494713573,pull_request
493873307,c59f0f46c71f6fc0224ba82e13d2fb9abb0213e3,294,master,passed,1202,2019-02-15 17:35:20 UTC,493873308,493873309,493873310,493873311,493873312,493873313,493873314,493873315,493873316,493873317,493873318,493873319,493873320,493873321,493873322,493873323,pull_request
493668533,9c08a2c4f6f288d51dd747a7ce9c7d188c053b80,293,master,failed,865,2019-02-15 09:40:17 UTC,493668535,493668536,493668537,493668538,493668539,493668540,493668541,493668542,493668543,493668544,493668545,493668546,493668547,493668548,493668549,493668550,pull_request
493667782,9841784d02c270c41286ce8a56456c8f700007cb,293,master,failed,859,2019-02-15 09:35:53 UTC,493667783,493667784,493667785,493667786,493667787,493667788,493667789,493667790,493667791,493667792,493667793,493667794,493667795,493667796,493667797,493667798,pull_request
490258810,682b59a8502b77c021879d2767d5d1b5c08fe0c4,,master,passed,1827,2019-02-07 21:16:27 UTC,490258811,490258812,490258813,490258814,490258815,490258816,490258817,490258818,490258819,490258820,490258821,490258822,490258823,490258824,490258825,490258826,push
490239667,20e4f1a70d28617fdfcd2ff64ce9dd8c8840ba71,265,master,passed,1522,2019-02-07 20:35:45 UTC,490239668,490239669,490239670,490239671,490239672,490239673,490239674,490239675,490239676,490239677,490239678,490239679,490239680,490239681,490239682,490239683,pull_request
490228784,754905bfa4111f31ac9ece04c902ca8008dc62a3,,master,passed,1615,2019-02-07 20:11:56 UTC,490228785,490228786,490228787,490228788,490228789,490228790,490228791,490228792,490228793,490228794,490228795,490228796,490228797,490228798,490228799,490228800,push
490220323,162e0516e7d712fb1ef9f2fa34b5b3e71ab8d0b3,265,master,failed,1690,2019-02-07 19:42:12 UTC,490220324,490220325,490220326,490220327,490220328,490220329,490220330,490220331,490220332,490220333,490220334,490220335,490220336,490220337,490220338,490220339,pull_request
490184191,6ea854fc65b377a755e484012cf18f5005fba6fa,265,master,failed,1047,2019-02-07 18:24:13 UTC,490184194,490184195,490184196,490184197,490184198,490184199,490184200,490184201,490184202,490184203,490184204,490184205,490184206,490184207,490184208,490184209,pull_request
490180995,eff1675b0b9f0479b77adf44c4be7a38363e2317,265,master,failed,932,2019-02-07 18:16:52 UTC,490180996,490180997,490180998,490180999,490181000,490181001,490181002,490181003,490181004,490181005,490181006,490181007,490181008,490181009,490181010,490181011,pull_request
476693054,430d321bf04f649dd492105bf3cd86f828f92e61,170,master,passed,835,2019-01-08 06:02:08 UTC,476693055,476693056,476693057,476693058,476693059,476693060,476693061,476693062,476693063,476693064,476693065,476693066,476693067,476693068,476693069,476693070,pull_request
476692196,d16f46eaf5294174757c59c5835d738a642f3590,170,master,failed,793,2019-01-08 05:56:45 UTC,476692197,476692198,476692199,476692200,476692201,476692202,476692203,476692204,476692205,476692206,476692207,476692208,476692209,476692210,476692211,476692212,pull_request
476690974,fecbdd6e225bcfb18d467f80d0c2e25f6f75c165,170,master,failed,895,2019-01-08 05:50:35 UTC,476690975,476690976,476690977,476690978,476690979,476690980,476690981,476690982,476690983,476690984,476690985,476690986,476690987,476690988,476690989,476690990,pull_request
476689328,57d7b260e740057e1e5b4aca1c9fc59056382637,170,master,failed,992,2019-01-08 05:41:14 UTC,476689329,476689330,476689331,476689332,476689333,476689334,476689335,476689336,476689337,476689338,476689339,476689340,476689341,476689342,476689343,476689344,pull_request
476688424,07bae3243843cfb7587b1fd7063aed3da0487ab8,170,master,failed,963,2019-01-08 05:36:44 UTC,476688425,476688426,476688427,476688428,476688429,476688430,476688431,476688432,476688433,476688434,476688435,476688436,476688437,476688438,476688439,476688440,pull_request
476686906,4a747e17568888f9e86977b9f8564e873843de8c,170,master,failed,876,2019-01-08 05:26:16 UTC,476686907,476686908,476686909,476686910,476686911,476686912,476686913,476686914,476686915,476686916,476686917,476686918,476686919,476686920,476686921,476686922,pull_request
476685098,fa368d633fa28211bc237bac6652944754ef00bb,170,master,failed,935,2019-01-08 05:14:00 UTC,476685099,476685100,476685101,476685102,476685103,476685104,476685105,476685106,476685107,476685108,476685109,476685110,476685111,476685112,476685113,476685114,pull_request
476683712,b2b76ff2b3c0262f3084761a20aa5b1fdcf4cde4,170,master,failed,892,2019-01-08 05:05:11 UTC,476683713,476683714,476683715,476683716,476683717,476683718,476683719,476683720,476683721,476683722,476683723,476683724,476683725,476683726,476683727,476683728,pull_request
476682675,a23b955a38ef9735e682788603a036e5e3ee4300,170,master,failed,1120,2019-01-08 04:58:23 UTC,476682676,476682677,476682678,476682679,476682680,476682681,476682682,476682683,476682684,476682685,476682686,476682687,476682688,476682689,476682690,476682691,pull_request
476681332,d482641ca283866d7d3290bc2cef2efd3bc0849a,170,master,failed,843,2019-01-08 04:50:32 UTC,476681333,476681334,476681335,476681336,476681337,476681338,476681339,476681340,476681341,476681342,476681343,476681344,476681345,476681346,476681347,476681348,pull_request
476680126,9c18d800648de553de7b8b8af3596f8d030eb945,170,master,failed,883,2019-01-08 04:45:57 UTC,476680127,476680128,476680129,476680130,476680131,476680132,476680133,476680134,476680135,476680136,476680137,476680138,476680139,476680140,476680141,476680142,pull_request
476679615,dd0b34d02c8c4d797a5e6eea9e44add74e778884,170,master,failed,927,2019-01-08 04:41:17 UTC,476679616,476679617,476679618,476679619,476679620,476679621,476679622,476679623,476679624,476679625,476679626,476679627,476679628,476679629,476679630,476679631,pull_request
476678503,1e2145778e03e75cd1b812c4f8b6ded1d633da85,170,master,failed,861,2019-01-08 04:35:04 UTC,476678504,476678505,476678506,476678507,476678508,476678509,476678510,476678511,476678512,476678513,476678514,476678515,476678516,476678517,476678518,476678519,pull_request
476676079,4a39acbec17e0e82e145b85a29d5dc03c639888f,170,master,failed,976,2019-01-08 04:22:24 UTC,476676080,476676081,476676082,476676083,476676084,476676085,476676086,476676087,476676088,476676089,476676090,476676091,476676092,476676093,476676094,476676095,pull_request
476675481,4ba9c2c7b470460375cc31a0b69afd1637dcee04,170,master,canceled,0,,476675482,476675483,476675484,476675485,476675486,476675487,476675488,476675489,476675490,476675491,476675492,476675493,476675494,476675495,476675496,476675497,pull_request
476674928,f569a7d424b79addb0a3729c4ef225aa1a46e897,170,master,failed,847,2019-01-08 04:17:01 UTC,476674931,476674933,476674934,476674936,476674938,476674941,476674942,476674944,476674945,476674946,476674947,476674948,476674949,476674950,476674951,476674952,pull_request
476674075,cd00410d19b25ee87c599ab2c241bcfe537d737b,170,master,failed,951,2019-01-08 04:12:12 UTC,476674076,476674077,476674078,476674079,476674080,476674081,476674082,476674083,476674084,476674085,476674086,476674087,476674088,476674089,476674090,476674091,pull_request
476673200,0677ad56003cfdf0fd2035265139afc1a9528ec0,170,master,failed,862,2019-01-08 04:07:42 UTC,476673201,476673202,476673203,476673204,476673205,476673206,476673207,476673208,476673209,476673210,476673211,476673212,476673213,476673214,476673215,476673216,pull_request
476671842,210f58983c457a7c21d5b89e8e7bb8f22385a7a3,170,master,failed,905,2019-01-08 04:02:41 UTC,476671843,476671844,476671845,476671846,476671847,476671848,476671849,476671850,476671851,476671852,476671853,476671854,476671855,476671856,476671857,476671858,pull_request
476663170,90fcc77b65b759c4b5b7cbff5b714be99b0729ff,170,master,failed,1247,2019-01-08 03:22:47 UTC,476663171,476663172,476663173,476663174,476663175,476663176,476663177,476663178,476663179,476663180,476663181,476663182,476663183,476663184,476663185,476663186,pull_request
467582171,98d2f39b28a016d55d8299e0cd97f5131b0252d9,,master,passed,1493,2018-12-13 16:10:10 UTC,467582172,467582173,467582174,467582175,467582176,467582177,467582178,467582179,467582180,467582181,467582182,467582183,467582184,467582185,467582186,467582187,push
467581534,bdd4de735c33f54e14fd27b2ce9d571ab5fa75a1,,master,failed,1439,2018-12-13 16:05:08 UTC,467581535,467581536,467581537,467581538,467581539,467581540,467581541,467581542,467581543,467581544,467581545,467581546,467581547,467581548,467581549,467581550,push
467040251,401e39260342e5fd91f33e8135a07635c41b13ad,288,master,passed,674,2018-12-12 15:06:12 UTC,467040252,467040253,467040254,467040256,467040257,467040259,467040260,467040261,467040262,467040263,467040264,467040265,467040266,467040267,467040268,467040269,pull_request
465130383,fb32470998426938e7342941899c2bb196de0748,286,master,passed,783,2018-12-07 20:47:42 UTC,465130384,465130385,465130386,465130387,465130388,465130389,465130390,465130391,465130392,465130393,465130394,465130395,465130396,465130397,465130398,465130399,pull_request
454306263,f0b119b7b769ab048157234e14ffa99a33c3404a,281,master,passed,797,2018-11-13 04:41:07 UTC,454306264,454306265,454306266,454306267,454306268,454306269,454306270,454306271,454306272,454306273,454306274,454306275,454306276,454306277,454306278,454306279,pull_request
454286669,dbb2afe01b70540627ac12aabdb6c84e638c57ed,,master,passed,686,2018-11-13 03:07:13 UTC,454286670,454286671,454286672,454286673,454286674,454286675,454286676,454286677,454286678,454286679,454286680,454286681,454286682,454286683,454286684,454286685,push
454286145,8199347eb0ec919b82df79e3d23082cc91a253cd,,master,passed,672,2018-11-13 03:03:41 UTC,454286146,454286147,454286148,454286149,454286150,454286151,454286152,454286153,454286154,454286155,454286156,454286157,454286158,454286159,454286160,454286161,push
454284074,c72d38f3a3c581af23d808578fb8ea4564fda3a6,284,master,passed,710,2018-11-13 02:58:24 UTC,454284075,454284076,454284077,454284078,454284079,454284080,454284081,454284082,454284083,454284084,454284085,454284086,454284087,454284088,454284089,454284090,pull_request
454272452,c316771de53e8046c872039bfb48b564c3e8d734,284,master,failed,720,2018-11-13 02:18:02 UTC,454272453,454272454,454272455,454272456,454272457,454272458,454272459,454272460,454272461,454272462,454272463,454272464,454272465,454272466,454272467,454272468,pull_request
450542465,83cb626f49e42836d26c697c5d3a618062aa2aaf,281,master,failed,664,2018-11-04 17:44:13 UTC,450542466,450542467,450542468,450542469,450542470,450542471,450542472,450542473,450542474,450542475,450542476,450542477,450542478,450542479,450542480,450542481,pull_request
450541606,e41b5dbb4acbcb5b593043d16001d07f555155b6,281,master,failed,711,2018-11-04 17:40:10 UTC,450541607,450541608,450541609,450541610,450541611,450541612,450541613,450541614,450541615,450541616,450541617,450541618,450541619,450541620,450541621,450541622,pull_request
450539963,b4ec387ca75a422e86db662a5a378e36ec4ae72d,281,master,failed,915,2018-11-04 17:34:33 UTC,450539964,450539965,450539966,450539967,450539968,450539969,450539970,450539971,450539972,450539973,450539974,450539975,450539976,450539977,450539978,450539979,pull_request
450539307,e2407df64a2a1e5ac725c787fce55c9b3a5a194c,281,master,canceled,0,,450539308,450539309,450539310,450539311,450539312,450539313,450539314,450539315,450539316,450539317,450539318,450539319,450539320,450539321,450539322,450539323,pull_request
450538988,406f7767f77031323d4fa9e9d49a12dae15004ca,281,master,failed,703,2018-11-04 17:30:09 UTC,450538989,450538990,450538991,450538992,450538993,450538994,450538995,450538996,450538997,450538998,450538999,450539000,450539001,450539002,450539003,450539004,pull_request
450537554,274daaa53607ff01fc3b0d5de219ce0675bbf769,281,master,failed,687,2018-11-04 17:26:08 UTC,450537555,450537556,450537557,450537558,450537559,450537560,450537561,450537562,450537563,450537564,450537565,450537566,450537567,450537568,450537569,450537570,pull_request
450536998,25b23d463707820404d3eeb8487a9bd6e26fed90,281,master,failed,659,2018-11-04 17:22:39 UTC,450536999,450537000,450537001,450537002,450537003,450537004,450537005,450537006,450537007,450537008,450537009,450537010,450537011,450537012,450537013,450537014,pull_request
450534830,e25d5235ae3f20f75cd4495fb83d5b46e62a6d45,281,master,failed,683,2018-11-04 17:13:55 UTC,450534831,450534832,450534833,450534834,450534835,450534836,450534837,450534838,450534839,450534840,450534841,450534842,450534843,450534844,450534845,450534846,pull_request
447089716,e14456da3182e4848f34ee2df9de952b3c8a925c,278,master,failed,809,2018-10-27 13:52:24 UTC,447089717,447089718,447089719,447089720,447089721,447089722,447089723,447089724,447089725,447089726,447089727,447089728,447089729,447089730,447089731,447089732,pull_request
445683821,2c9038db0507900c9647f163f1788c7872dec737,277,master,errored,688,2018-10-24 14:09:52 UTC,445683822,445683823,445683824,445683825,445683826,445683827,445683828,445683829,445683830,445683831,445683832,445683833,445683834,445683835,445683836,445683837,pull_request
421606920,483d5885f933ffe1ebceb8c8384ad62e002bed27,267,master,failed,928,2018-08-28 14:44:21 UTC,421606924,421606926,421606928,421606930,421606934,421606944,421606948,421606951,421606952,421606957,421606958,421606959,421606960,421606961,421606962,421606963,pull_request
419449906,2981b7175463dfcc51b7e758c9c09854fd2a075a,265,master,failed,777,2018-08-23 01:40:41 UTC,419449907,419449908,419449909,419449910,419449911,419449912,419449913,419449914,419449915,419449916,419449917,419449918,419449919,419449920,419449921,419449922,pull_request
412311352,3cb6052c772d1bf542cf84acef5d3b11c71f8f89,264,master,failed,942,2018-08-05 12:50:19 UTC,412311353,412311354,412311355,412311356,412311357,412311358,412311359,412311360,412311361,412311362,412311363,412311364,412311365,412311366,412311367,412311368,pull_request
412309073,3ed1e4db97eed346d1ebd43a979d8079b82e610d,264,master,failed,1148,2018-08-05 12:39:11 UTC,412309074,412309075,412309076,412309077,412309078,412309079,412309080,412309081,412309082,412309083,412309084,412309085,412309086,412309087,412309088,412309089,pull_request
412192771,b486e73256976c609fdff0d5cde3c679469587cb,264,master,failed,832,2018-08-04 22:51:59 UTC,412192772,412192773,412192774,412192775,412192776,412192777,412192778,412192779,412192780,412192781,412192782,412192783,412192784,412192785,412192786,412192787,pull_request
395406661,ce279854c70343ec58b1775080e9bf2e040840e1,261,master,passed,852,2018-06-22 10:21:17 UTC,395406662,395406663,395406664,395406665,395406666,395406667,395406668,395406669,395406670,395406671,395406674,395406675,395406676,395406677,395406680,395406681,pull_request
395404714,1e958e7d83d58a4f9c05f9bece7a0a9f45435d49,261,master,failed,793,2018-06-22 10:14:57 UTC,395404715,395404716,395404717,395404718,395404719,395404720,395404721,395404722,395404723,395404724,395404725,395404726,395404727,395404728,395404729,395404730,pull_request
395397052,88b33058c1450286f86a973707c96740e492af83,261,master,failed,827,2018-06-22 09:51:54 UTC,395397054,395397056,395397057,395397059,395397061,395397062,395397063,395397065,395397066,395397067,395397068,395397069,395397070,395397071,395397072,395397073,pull_request
395389036,9a561bed6dca553c64f5e13f7edc7249525ed604,261,master,failed,1055,2018-06-22 09:26:35 UTC,395389037,395389038,395389039,395389040,395389041,395389042,395389043,395389044,395389045,395389046,395389047,395389048,395389049,395389050,395389051,395389052,pull_request
395383304,1c66261e75ad266193ebdb670c740fd53ef4001d,261,master,failed,783,2018-06-22 09:09:16 UTC,395383305,395383306,395383307,395383308,395383309,395383310,395383311,395383312,395383313,395383314,395383315,395383316,395383317,395383318,395383319,395383320,pull_request
394711942,b4e6de623629f071e789decfb585a639604d6d2d,259,master,passed,1008,2018-06-20 19:37:07 UTC,394711943,394711944,394711945,394711946,394711947,394711948,394711949,394711950,394711951,394711952,394711953,394711954,394711955,394711956,394711957,394711958,pull_request
394659409,662b3de8885bc3ba66d213745d11eb8531642beb,259,master,failed,996,2018-06-20 17:22:58 UTC,394659410,394659411,394659412,394659413,394659414,394659417,394659419,394659421,394659423,394659424,394659425,394659426,394659427,394659428,394659429,394659430,pull_request
394082814,9d40109ed90895e4ee70ebaf4b5dd1936f7fa759,258,master,failed,787,2018-06-19 12:32:43 UTC,394082815,394082816,394082817,394082818,394082819,394082820,394082821,394082822,394082823,394082824,394082825,394082826,394082827,394082828,394082829,394082830,pull_request
375278260,63f153b856b4ba6cc9fbf472f62fe70fabbd0f32,254,master,passed,823,2018-05-05 14:11:08 UTC,375278261,375278262,375278263,375278264,375278265,375278266,375278267,375278271,375278272,375278273,375278274,375278275,375278276,375278277,375278278,375278279,pull_request
375277983,60911748b413e5a3a599f9dab8d02a38e78ac5cd,,feature/improve-pypi-release-logic,passed,790,2018-05-05 14:07:10 UTC,375277984,375277985,375277986,375277987,375277988,375277989,375277990,375277991,375277992,375277993,375277994,375277995,375277996,375277997,375277998,375277999,push
375179419,231aadd3a41570690137575bd12b9d5e0a6bb6ac,,v0.74.2,errored,944,2018-05-05 05:02:38 UTC,375179420,375179421,375179422,375179423,375179424,375179425,375179426,375179427,375179428,375179429,375179430,375179431,375179432,375179433,375179434,375179435,push
375178479,231aadd3a41570690137575bd12b9d5e0a6bb6ac,,master,passed,1035,2018-05-05 04:57:37 UTC,375178480,375178481,375178482,375178483,375178484,375178485,375178486,375178487,375178488,375178489,375178490,375178491,375178492,375178493,375178494,375178495,push
375177602,d38df3c3fcc4db97c31bbe299f841816d32e9614,,v0.74.2,errored,822,2018-05-05 04:50:38 UTC,375177603,375177604,375177605,375177606,375177607,375177608,375177609,375177610,375177611,375177612,375177613,375177614,375177615,375177616,375177617,375177618,push
375176689,d38df3c3fcc4db97c31bbe299f841816d32e9614,,master,passed,968,2018-05-05 04:42:46 UTC,375176690,375176691,375176692,375176693,375176694,375176695,375176696,375176697,375176698,375176699,375176700,375176701,375176702,375176703,375176704,375176705,push
375175544,4a703c8ce54884e69e7da31c69be870ba31bfd15,253,master,passed,933,2018-05-05 04:37:09 UTC,375175545,375175546,375175547,375175548,375175549,375175550,375175551,375175552,375175553,375175554,375175555,375175556,375175557,375175558,375175559,375175560,pull_request
375175461,2bce9e290eebe7e0f14a91de9443525baf9c62f4,,fix-readme-rendering-on-pypi,passed,906,2018-05-05 04:33:00 UTC,375175462,375175463,375175464,375175465,375175466,375175467,375175468,375175469,375175470,375175471,375175472,375175473,375175474,375175475,375175476,375175477,push
375165981,1cbeeb429a5caaf9c3e6b402641fc6a1bf672a7a,,v0.74.1,errored,921,2018-05-05 03:22:37 UTC,375165982,375165983,375165984,375165985,375165986,375165987,375165988,375165989,375165990,375165991,375165992,375165993,375165994,375165995,375165996,375165997,push
375165422,1cbeeb429a5caaf9c3e6b402641fc6a1bf672a7a,,master,passed,868,2018-05-05 03:17:52 UTC,375165423,375165424,375165425,375165426,375165427,375165428,375165429,375165430,375165431,375165432,375165433,375165434,375165435,375165436,375165437,375165438,push
375163765,dce39b41fc0cc97577450a42dc5e5f2ddef82b62,,v0.74.1,errored,930,2018-05-05 03:04:38 UTC,375163766,375163767,375163768,375163769,375163770,375163771,375163772,375163773,375163774,375163775,375163776,375163777,375163778,375163779,375163780,375163781,push
375154713,dce39b41fc0cc97577450a42dc5e5f2ddef82b62,,v0.74.0,errored,855,2018-05-05 02:09:04 UTC,375154714,375154715,375154716,375154717,375154718,375154719,375154720,375154721,375154722,375154723,375154724,375154725,375154726,375154727,375154728,375154729,push
375154528,dce39b41fc0cc97577450a42dc5e5f2ddef82b62,,master,passed,930,2018-05-05 02:03:47 UTC,375154529,375154530,375154531,375154532,375154533,375154534,375154535,375154536,375154537,375154538,375154539,375154540,375154541,375154542,375154543,375154544,push
375151341,886faf5432787a9f4fc8f8e544d8499989ed808a,,v0.74.0,errored,811,2018-05-05 01:40:19 UTC,375151342,375151343,375151344,375151345,375151346,375151347,375151348,375151349,375151350,375151351,375151352,375151353,375151354,375151355,375151356,375151357,push
370531027,2fee92e2f5d4e053f42edb86bc05e9ad52c2caac,248,master,failed,844,2018-04-24 11:39:45 UTC,370531028,370531029,370531030,370531031,370531032,370531033,370531034,370531035,370531036,370531037,370531038,370531039,370531040,370531041,370531042,370531043,pull_request
363313527,886faf5432787a9f4fc8f8e544d8499989ed808a,,v0.74.0,errored,1019,2018-04-06 21:35:59 UTC,363313528,363313529,363313530,363313531,363313532,363313533,363313534,363313535,363313536,363313537,363313538,363313539,363313540,363313541,363313542,363313543,push
363305065,886faf5432787a9f4fc8f8e544d8499989ed808a,,master,passed,870,2018-04-06 21:06:32 UTC,363305067,363305068,363305069,363305070,363305071,363305074,363305075,363305076,363305077,363305078,363305079,363305080,363305082,363305083,363305084,363305086,push
363304995,3962083debb04c78007f3ab87a0c1c3a71d28840,244,master,errored,495,2018-04-06 22:46:32 UTC,363304996,363304997,363304998,363304999,363305000,363305001,363305002,363305003,363305004,363305005,363305006,363305007,363305008,363305009,363305010,363305011,pull_request
363231094,eeae563d73e7d2b3fafc49905a530888abfebd33,,master,passed,967,2018-04-06 18:00:27 UTC,363231095,363231096,363231097,363231098,363231099,363231100,363231101,363231102,363231103,363231104,363231105,363231106,363231107,363231108,363231109,363231110,push
