549850261,0bf4dd14692c1629b0bb86031f1d49c577c9d3c2,,pyup-pin-pytest-cov-2.7.1,passed,598,2019-06-24 18:08:00 UTC,549850262,549850263,549850264,549850265,549850266,549850267,549850268,549850269,549850270,push
549850251,a7205a4faf82df4fd1940a5585faa2c0b425b10f,,pyup-pin-wheel-0.33.4,canceled,0,,549850252,549850253,549850254,549850255,549850256,549850257,549850258,549850259,549850260,push
549850236,2c8d42c35cbca76bc9fb98b5b1056d3cee824542,192,master,errored,182,2019-06-24 18:04:38 UTC,549850237,549850238,549850239,549850240,549850241,549850242,549850243,549850244,549850245,pull_request
549850186,41251398b81e9722d51c4f856a9de747ce24aefb,,pyup-pin-tox-3.12.1,canceled,0,,549850187,549850188,549850189,549850190,549850191,549850193,549850194,549850196,549850197,push
549850176,a7205a4faf82df4fd1940a5585faa2c0b425b10f,,pyup-pin-pytest-cov-2.7.1,canceled,0,,549850177,549850178,549850179,549850180,549850181,549850182,549850183,549850184,549850185,push
549850166,ae7d8dab88c7d73cb89e7088feb04a9c842a0c52,191,master,errored,192,2019-06-24 18:00:19 UTC,549850167,549850168,549850169,549850170,549850171,549850172,549850173,549850174,549850175,pull_request
549850128,62852498809f21c638fa378255327d5be93dd9ce,,pyup-pin-ipython-7.5.0,passed,512,2019-06-24 17:56:00 UTC,549850129,549850130,549850131,549850132,549850133,549850134,549850135,549850136,549850137,push
549850116,a7205a4faf82df4fd1940a5585faa2c0b425b10f,,pyup-pin-ipython-7.5.0,canceled,0,,549850117,549850118,549850119,549850120,549850121,549850122,549850123,549850124,549850125,push
549850106,71c8161ffab45a976e2a2975ee65d32aa9bb2855,189,master,errored,187,2019-06-24 17:52:22 UTC,549850107,549850108,549850109,549850110,549850111,549850112,549850113,549850114,549850115,pull_request
549850096,a7205a4faf82df4fd1940a5585faa2c0b425b10f,,pyup-pin-click-7.0,passed,495,2019-06-24 17:48:04 UTC,549850097,549850098,549850099,549850100,549850101,549850102,549850103,549850104,549850105,push
549850084,28ba635a49ac03879033e04db7b6d71e2ec88f5a,,pyup-pin-click-7.0,canceled,0,,549850085,549850086,549850087,549850088,549850089,549850090,549850091,549850092,549850093,push
549850063,c8e0c2376ba7c8fafcf67175138957bfae8ee50c,188,master,errored,583,2019-06-24 17:42:12 UTC,549850064,549850065,549850066,549850067,549850068,549850069,549850070,549850071,549850072,pull_request
549850053,0fc8cfa74efe8e4d2ace2b753613e4665226f8d4,,pyup-pin-typing-3.7.4,passed,777,2019-06-24 17:35:13 UTC,549850054,549850055,549850056,549850057,549850058,549850059,549850060,549850061,549850062,push
549850041,a7205a4faf82df4fd1940a5585faa2c0b425b10f,,pyup-pin-typing-3.7.4,canceled,0,,549850042,549850043,549850046,549850047,549850048,549850049,549850050,549850051,549850052,push
549850025,631d413a6b8f851648599108788b4ffe9cb95c6e,187,master,errored,184,2019-06-24 17:27:20 UTC,549850026,549850027,549850028,549850029,549850030,549850031,549850032,549850033,549850034,pull_request
549850009,d1dbd0d818e538ba65f10790e89797f3118fbf42,,pyup-pin-bumpversion-0.5.3,passed,495,2019-06-24 17:30:24 UTC,549850010,549850011,549850012,549850013,549850014,549850015,549850016,549850017,549850018,push
549849999,a7205a4faf82df4fd1940a5585faa2c0b425b10f,,pyup-pin-bumpversion-0.5.3,canceled,0,,549850000,549850001,549850002,549850003,549850004,549850005,549850006,549850007,549850008,push
549849948,a7205a4faf82df4fd1940a5585faa2c0b425b10f,,master,passed,641,2019-06-24 17:17:06 UTC,549849949,549849950,549849951,549849952,549849953,549849954,549849955,549849956,549849957,push
543083327,06ab655912e21c199fedb759130275474d493ca9,179,master,passed,585,2019-06-08 08:40:52 UTC,543083328,543083329,543083330,543083331,543083332,543083333,543083334,543083335,543083336,pull_request
540689989,d0a219d180ec62bfb1bead5849aecca91eead3d9,,master,passed,647,2019-06-03 10:59:39 UTC,540689990,540689991,540689992,540689993,540689994,540689995,540689996,540689997,540689998,push
540688980,9049fed0e89eafeba442ee48a5508b258e8c0db9,184,master,errored,467,2019-06-03 10:56:44 UTC,540688981,540688982,540688983,540688984,540688985,540688986,540688987,540688988,540688989,pull_request
540687488,7c0ecd797fff0d76a4aace31a6d8a5a2fd0077c7,,refractor-setup-cfg,passed,647,2019-06-03 10:52:04 UTC,540687489,540687490,540687491,540687492,540687493,540687494,540687495,540687496,540687497,push
540432074,ed3570dade5ad067816c9a56c752b1eada60f21e,,master,passed,613,2019-06-02 17:24:47 UTC,540432075,540432076,540432077,540432078,540432079,540432080,540432081,540432082,540432083,push
540431917,e67796720403941538f826463f9fc610a431e899,,v0.10.3,errored,735,2019-06-02 17:21:21 UTC,540431918,540431919,540431920,540431921,540431922,540431923,540431924,540431925,540431926,push
540431901,e67796720403941538f826463f9fc610a431e899,,master,passed,594,2019-06-02 17:18:27 UTC,540431902,540431903,540431904,540431905,540431906,540431907,540431908,540431909,540431910,push
540431314,a1c6eb5825e4b363c5d06edc683daac8489bf9c8,,master,passed,683,2019-06-02 17:15:54 UTC,540431315,540431316,540431317,540431318,540431319,540431320,540431321,540431322,540431323,push
540419426,9b16f84f5c5b6a8adc5ec6ed8b1fa1b581aa12ab,183,master,passed,662,2019-06-02 16:28:26 UTC,540419427,540419428,540419429,540419430,540419431,540419432,540419433,540419434,540419435,pull_request
540419412,477a8547393e7a6f8c919ccf1dfd48545bdc54c2,,pr-102,passed,617,2019-06-02 16:25:59 UTC,540419413,540419414,540419415,540419416,540419417,540419418,540419419,540419420,540419421,push
540417482,ff0e8b6e40e6ff5e05acce2dbb7817f2f620aa58,183,master,passed,635,2019-06-02 16:19:43 UTC,540417483,540417484,540417485,540417486,540417487,540417488,540417489,540417490,540417491,pull_request
540417448,ad75a0a99ab729146b8967f9265e63bee8b39bfd,,pr-102,passed,593,2019-06-02 16:17:38 UTC,540417449,540417450,540417451,540417452,540417453,540417454,540417455,540417456,540417457,push
540408046,1597426b80d53bdf15504c486514a34c2a0457c5,,pr/102,failed,596,2019-06-02 15:41:33 UTC,540408047,540408048,540408049,540408050,540408051,540408052,540408053,540408054,540408055,push
540402487,436b1beb88e80bb1c7cdd21c42b4819b474b5e10,,master,passed,611,2019-06-02 15:18:52 UTC,540402488,540402489,540402490,540402491,540402492,540402493,540402494,540402495,540402496,push
539178474,448b87c1a4a8b4d92abc1cf6d5001766c7ef3747,182,master,passed,634,2019-05-30 11:35:29 UTC,539178475,539178476,539178477,539178478,539178479,539178480,539178481,539178482,539178483,pull_request
538434662,205072b08e9dd6e8f7a649af6cb5787c291a76e7,181,master,passed,627,2019-05-28 20:38:36 UTC,538434663,538434664,538434665,538434666,538434667,538434668,538434669,538434670,538434671,pull_request
535830657,d6d43a185a147c00df6c70f08e1ecb56f54a2faf,,refractor,passed,661,2019-05-22 14:58:26 UTC,535830658,535830659,535830660,535830661,535830662,535830663,535830664,535830665,535830666,push
535829578,8e37a5f0e427678c69066813a6dd204272ad486a,,master,passed,681,2019-05-22 14:55:53 UTC,535829579,535829580,535829581,535829582,535829583,535829584,535829585,535829586,535829587,push
535827965,e9999331b3acf6c98696a5b17aa4f6f386f74196,,refractor,passed,600,2019-05-22 14:52:55 UTC,535827966,535827967,535827968,535827969,535827970,535827971,535827972,535827973,535827974,push
535806269,b1e7cd59324f47370aef621a7282a3e926027ec6,,refractor,failed,599,2019-05-22 14:09:12 UTC,535806270,535806271,535806272,535806273,535806274,535806275,535806276,535806277,535806278,push
535800854,7492aba6fd78dbb45cc89e69d425b24b13f449b8,,refractor,failed,571,2019-05-22 13:57:53 UTC,535800855,535800856,535800857,535800858,535800859,535800860,535800861,535800862,535800863,push
535793921,0681a878a2530908ef1ef64dff17ed19cfe20465,,master,passed,569,2019-05-22 13:43:06 UTC,535793922,535793923,535793924,535793925,535793926,535793928,535793929,535793931,535793932,push
535668746,57f9639d025efbf108f6e1ef3394d0b157230f52,,master,passed,600,2019-05-22 08:16:15 UTC,535668747,535668748,535668749,535668750,535668751,535668752,535668753,535668754,535668755,push
535514701,174e6a263d16b60b7ed2c2a0f08dd0fafedac0a3,180,master,passed,639,2019-05-21 21:56:43 UTC,535514702,535514703,535514704,535514705,535514706,535514707,535514708,535514709,535514710,pull_request
533165551,37d716a11096c9df48e1d4373ce541bf7338693f,179,master,passed,632,2019-05-16 06:32:34 UTC,533165552,533165553,533165554,533165555,533165556,533165557,533165558,533165559,533165560,pull_request
533164680,5a5dd792e9ee84e8d3a3778b193b3f7cfa9ed425,179,master,failed,553,2019-05-16 06:28:35 UTC,533164681,533164682,533164683,533164684,533164685,533164686,533164687,533164688,533164689,pull_request
533141583,a11d5c99cf3323065723629de9054535258ffe4c,179,master,failed,564,2019-05-16 04:57:09 UTC,533141584,533141585,533141586,533141587,533141588,533141589,533141590,533141591,533141592,pull_request
533137431,6baea8195f2cd97cccede207598b384686a90938,179,master,failed,570,2019-05-16 04:38:10 UTC,533137432,533137433,533137434,533137435,533137436,533137437,533137438,533137439,533137440,pull_request
531392503,73124de45fcc21010ed9e90d4e5f576ba018496b,,master,passed,606,2019-05-12 11:58:54 UTC,531392504,531392505,531392506,531392507,531392508,531392509,531392510,531392511,531392512,push
531378745,915f7940e34f3238b504dc2124d81016dbac4f9c,,v0.10.2,errored,715,2019-05-12 10:56:34 UTC,531378746,531378747,531378748,531378749,531378750,531378751,531378752,531378753,531378754,push
531378724,915f7940e34f3238b504dc2124d81016dbac4f9c,,master,passed,570,2019-05-12 10:54:54 UTC,531378725,531378726,531378727,531378728,531378729,531378730,531378731,531378732,531378733,push
531375744,62df65a63e5d683d0d9dd6305bd75a977f407633,,master,passed,617,2019-05-12 10:40:49 UTC,531375745,531375746,531375747,531375748,531375749,531375750,531375751,531375752,531375753,push
528917568,d14271cc85009921c518151eb532cc73e7ec5ac7,177,master,passed,636,2019-05-06 17:19:51 UTC,528917569,528917570,528917571,528917572,528917573,528917574,528917575,528917576,528917577,pull_request
526395343,c50c6f76a3ce716e4f7997114a780abf4b135d24,,master,passed,726,2019-04-30 11:41:53 UTC,526395344,526395345,526395346,526395347,526395348,526395349,526395350,526395351,526395352,push
524795790,ebd92825fa1e594ea122d0c2fedba004e47686eb,161,master,passed,624,2019-04-26 05:49:17 UTC,524795791,524795792,524795793,524795794,524795795,524795796,524795797,524795798,524795799,pull_request
524795780,d4d5dc17209c66f710291e9e084397f58e2fbeec,,pr/144,passed,569,2019-04-26 05:47:45 UTC,524795781,524795782,524795783,524795784,524795785,524795786,524795787,524795788,524795789,push
524793155,9bafc3bd8e25a1befc58d9ecf508968080390c98,161,master,failed,681,2019-04-26 05:39:09 UTC,524793156,524793157,524793158,524793159,524793160,524793161,524793162,524793163,524793164,pull_request
524793138,2ac03252a5cb0a1b9f340f0aa0edd89a739cd86e,,pr/144,failed,707,2019-04-26 05:35:48 UTC,524793139,524793140,524793141,524793142,524793143,524793144,524793145,524793146,524793147,push
524792044,3f4b1092d0a5e3a597b07b2aeb6b1acf28b00544,161,master,failed,602,2019-04-26 05:32:26 UTC,524792045,524792046,524792047,524792048,524792049,524792050,524792051,524792052,524792053,pull_request
524792014,9f4b5ac67384b96e16a18cc19a0c0bd9110ac27d,,pr/144,failed,628,2019-04-26 05:30:51 UTC,524792015,524792016,524792017,524792018,524792019,524792020,524792021,524792022,524792023,push
524788212,d6a4006c890afe9e8ef4d5a5debfa4050804f228,,pr/144,passed,332,2019-04-26 05:12:46 UTC,524788213,524788214,524788215,524788216,524788217,524788218,push
518385132,b3162bd0e0b5b06074c94521c4a27fa5f14d6bd3,174,master,passed,669,2019-04-10 16:39:04 UTC,518385133,518385134,518385135,518385136,518385137,518385138,518385139,518385140,518385141,pull_request
513437043,2767b359038fdb2caae58c8b8e1a593024afb151,,master,passed,623,2019-03-30 12:31:31 UTC,513437045,513437049,513437051,513437054,513437056,513437059,513437060,513437062,513437064,push
513436455,b6fd94e679ed1f8ab5ffcb8ca7a8aaa5e922f695,,master,passed,718,2019-03-30 12:29:05 UTC,513436456,513436457,513436458,513436459,513436460,513436461,513436462,513436463,513436464,push
513435626,a25c419343ce53c310b0f134c41f67b70266a650,,master,passed,747,2019-03-30 12:24:44 UTC,513435627,513435628,513435629,513435630,513435631,513435632,513435633,513435634,513435635,push
507367240,d1a2ea47e567ec7c8b8d566b41f70bb43c94fc06,172,master,passed,717,2019-03-17 02:32:30 UTC,507367241,507367242,507367243,507367244,507367245,507367246,507367247,507367248,507367249,pull_request
507365510,c38649afc752d85a9ac1e7fd62a333ef82761bbe,172,master,passed,688,2019-03-17 02:20:26 UTC,507365511,507365512,507365513,507365514,507365515,507365516,507365517,507365518,507365519,pull_request
507363170,d5ce1f44d7179cdb5271d25bcf0b0b5bae9dcff1,172,master,passed,653,2019-03-17 02:07:24 UTC,507363171,507363172,507363173,507363174,507363175,507363176,507363177,507363178,507363179,pull_request
507160267,3c5d3c2308019ba0f492d51142afd9f233bb2e46,172,master,failed,624,2019-03-16 10:50:05 UTC,507160268,507160269,507160270,507160271,507160272,507160273,507160274,507160275,507160276,pull_request
507156275,959651841ced77c892cc8e036ef1ea3398726992,172,master,failed,734,2019-03-16 10:25:17 UTC,507156276,507156277,507156278,507156279,507156280,507156281,507156282,507156283,507156284,pull_request
505836491,f77291d7b4f29010bb39506b35487be3d9623651,173,master,passed,638,2019-03-13 15:54:09 UTC,505836492,505836493,505836494,505836495,505836496,505836497,505836498,505836499,505836501,pull_request
503957612,f552751ec5b0c7a230abd5a008b050c1c0956e27,172,master,failed,580,2019-03-09 09:51:11 UTC,503957613,503957614,503957615,503957616,503957617,503957618,503957619,503957620,503957621,pull_request
494147101,8c32d75c68f0c6a215f7a35bad00900b894525dd,,master,passed,633,2019-02-16 09:04:10 UTC,494147102,494147103,494147104,494147105,494147106,494147107,494147108,494147109,494147110,push
494146784,a409657c841338ac8b9bb5d59a1ac6c1af1a3726,,master,passed,714,2019-02-16 09:02:06 UTC,494146785,494146786,494146787,494146788,494146789,494146790,494146791,494146792,494146793,push
493487207,8d9eb262cb8122ed5a3684bc7b8d2207fd2c4e08,168,master,passed,934,2019-02-14 22:37:07 UTC,493487208,493487209,493487210,493487211,493487212,493487213,493487214,493487215,493487216,pull_request
493468037,15094646a3b2dfd10b22df82a8cdd202908187bb,152,master,passed,1145,2019-02-14 21:51:20 UTC,493468038,493468039,493468040,493468041,493468042,493468043,493468044,493468045,493468046,pull_request
492928411,b8810914433c87456e5305e96285410de6af42b4,,master,passed,722,2019-02-13 21:40:46 UTC,492928414,492928416,492928417,492928419,492928420,492928421,492928422,492928423,492928424,push
491168208,663d5166661455b6361c43f195ed87a99bd79d74,154,master,passed,691,2019-02-10 06:57:34 UTC,491168209,491168210,491168211,491168212,491168213,491168214,491168215,491168216,491168217,pull_request
477587563,bc393b3e4e0ef4d1eb8066b20b6596824a348a71,154,master,passed,628,2019-01-09 23:18:55 UTC,477587564,477587565,477587566,477587567,477587568,477587569,477587570,477587571,477587572,pull_request
477573364,23237af680ab6c214ab66e94b707e78470c73a48,154,master,passed,1193,2019-01-09 22:38:23 UTC,477573365,477573366,477573367,477573368,477573370,477573373,477573375,477573376,477573377,pull_request
477555712,82d64fe901c34dfbedcab63cd1a93ab324f0731f,154,master,failed,537,2019-01-09 21:53:05 UTC,477555716,477555718,477555719,477555720,477555721,477555722,477555723,477555724,pull_request
477538260,a6ef81db410bcf2c468e03af5aae75235bcec4f4,154,master,passed,615,2019-01-09 21:09:32 UTC,477538261,477538262,477538263,477538264,477538265,477538266,pull_request
475925029,569e131f383c381385738d678e6aa5b790dd1122,,master,passed,394,2019-01-06 08:42:15 UTC,475925030,475925031,475925032,475925033,475925034,475925035,push
475820188,f91ba764230c794d123a0d517a6ea16acb607c3a,162,master,passed,467,2019-01-05 22:04:23 UTC,475820189,475820190,475820191,475820192,475820193,475820194,pull_request
474403692,4030c249f2869bbbebd5b71dde5357f79128b087,161,master,passed,605,2019-01-02 13:24:43 UTC,474403693,474403694,474403695,474403696,474403697,474403698,pull_request
474403676,352ca964b069262a3065551f884a26a3b8733db7,,pr/144,passed,616,2019-01-02 13:23:09 UTC,474403677,474403678,474403679,474403680,474403681,474403682,push
474400184,4d16b37cb5baa74eac5689b7087c8936c427b350,161,master,passed,403,2019-01-02 13:11:56 UTC,474400185,474400186,474400187,474400188,474400189,474400190,pull_request
474390148,e9c1954f9f63a45d78ad93dc6c4d8d6d0a6ef743,,pr/144,passed,409,2019-01-02 12:44:07 UTC,474390149,474390150,474390151,474390152,474390153,474390154,push
474294494,98e4eeed504ebe2ce88d05ec31970474602c4354,,master,passed,389,2019-01-02 06:37:33 UTC,474294495,474294496,474294497,474294498,474294499,474294500,push
474028296,64c1919aa47f0995295ab8378f92f4b5971f5177,128,doc,passed,420,2019-01-01 06:41:58 UTC,474028297,474028298,474028299,474028300,474028301,474028302,pull_request
474028289,254d5bf0da4bee9d9d9607ca4082d8c779fedf89,,master,passed,420,2019-01-01 06:40:27 UTC,474028290,474028291,474028292,474028293,474028294,474028295,push
473906698,4de2d6a3a29a68f8a7abe794d3bc62398015343b,160,master,passed,422,2018-12-31 17:57:36 UTC,473906699,473906700,473906701,473906702,473906703,473906704,pull_request
473573421,a05a18ec13f4856bd392a65d7a71e91de7982e2d,128,doc,passed,391,2018-12-30 13:44:53 UTC,473573422,473573423,473573424,473573425,473573426,473573427,pull_request
473573412,cf9bd1fca03efcfbb0abcf6f9255c1f7710fb7fb,,master,passed,370,2018-12-30 13:43:18 UTC,473573413,473573414,473573415,473573416,473573417,473573418,push
468953652,dd1f9d4413d147ac2ccd3b12b2aee033fcff6b16,159,master,passed,558,2018-12-17 10:48:06 UTC,468953653,468953654,468953655,468953656,468953657,468953658,pull_request
468646436,f9863d3153cacbadf25c7b4c69c3ed24e153ac56,,master,passed,396,2018-12-16 13:20:55 UTC,468646437,468646438,468646439,468646440,468646441,468646442,push
468646378,f6287670d0fdff7f753c9f1f03b384088993478b,,env,failed,351,2018-12-16 13:18:57 UTC,468646379,468646380,468646381,468646382,468646383,468646384,push
468645554,6f35d5cd1268e0a5ec027da7911d46c51369c9e7,128,doc,failed,361,2018-12-16 13:17:17 UTC,468645555,468645556,468645557,468645558,468645559,468645560,pull_request
468645524,f6287670d0fdff7f753c9f1f03b384088993478b,,master,failed,369,2018-12-16 13:15:37 UTC,468645525,468645526,468645527,468645528,468645529,468645530,push
468645262,30ba3f3cfe4bcda29f2e6c2032055bd5a4beaddf,128,doc,canceled,0,2018-12-16 13:15:07 UTC,468645263,468645264,468645265,468645266,468645267,468645268,pull_request
468645253,b9084efcbfe7bff3eb958152f815fb45d263fc4c,,master,errored,303,2018-12-16 13:14:09 UTC,468645254,468645255,468645256,468645257,468645258,468645259,push
468627926,32e8ae84640f0d0891e6729eb7b6ce5eb874e45b,128,doc,failed,379,2018-12-16 12:15:57 UTC,468627927,468627928,468627929,468627930,468627931,468627932,pull_request
468627919,f6463cc14fa3edb94f45d9b63e77f1d8df21a376,,master,failed,398,2018-12-16 11:49:14 UTC,468627920,468627921,468627922,468627923,468627924,468627925,push
467918357,5ace1733bd36ef85d5f496edbd7691bcabf9a062,128,doc,passed,372,2018-12-14 09:50:49 UTC,467918358,467918359,467918360,467918361,467918362,467918363,pull_request
467918330,f9863d3153cacbadf25c7b4c69c3ed24e153ac56,,master,passed,457,2018-12-14 09:49:14 UTC,467918331,467918332,467918333,467918334,467918335,467918336,push
467914149,3950890c19458547afa89b5a1a4730fd33cb1596,128,doc,failed,458,2018-12-14 09:37:45 UTC,467914150,467914151,467914152,467914153,467914154,467914155,pull_request
467914134,ec4e124569d8157a1d6b1bfddfa294090d053aaf,,master,failed,375,2018-12-14 09:37:37 UTC,467914135,467914140,467914143,467914144,467914145,467914146,push
467898989,4953de1c154b979d11cb694cd6a972bbf97e4424,,v0.10.1,errored,409,2018-12-14 08:54:01 UTC,467898990,467898991,467898992,467898993,467898994,push
467898967,530974cb6e504c7aa8a0890bb57a95fb8b7c2874,128,doc,passed,353,2018-12-14 08:51:02 UTC,467898968,467898970,467898971,467898972,467898973,pull_request
467898941,4953de1c154b979d11cb694cd6a972bbf97e4424,,master,passed,352,2018-12-14 08:50:57 UTC,467898942,467898943,467898944,467898945,467898946,push
467898870,18926b55d45aee6540a8e806e341ece525956418,128,doc,canceled,0,,467898871,467898872,467898873,467898874,467898875,pull_request
467898856,330f71c81e82b110045ce63fa7f7da18f7155e84,,master,canceled,0,,467898857,467898858,467898859,467898860,467898861,push
467897221,eb714179c2b84000b6c5d57b986c5e66a42c8d6c,128,doc,passed,309,2018-12-14 08:46:06 UTC,467897222,467897223,467897224,467897225,467897226,pull_request
467897204,1f973777ddf50006c3a028fd3aa02f39215ba562,,master,passed,326,2018-12-14 08:44:48 UTC,467897205,467897206,467897207,467897208,467897209,push
467895317,d4822ec683b6d8ede2c8465a7558e60999bce032,158,master,passed,503,2018-12-14 08:37:09 UTC,467895318,467895319,467895320,467895321,467895322,pull_request
466821926,a38df56b6a6f0a021f687ecaa623c5fb7ce2c5c6,156,master,passed,277,2018-12-12 03:17:25 UTC,466821927,466821928,466821929,466821930,466821931,pull_request
463715302,7a9c3732721d0df64ed28946939f1734b56ab697,128,doc,passed,272,2018-12-05 07:32:19 UTC,463715303,463715304,463715305,463715306,463715307,pull_request
463715292,3daef30cbb392d0b57e70cf2e28814496c3cf5e9,,master,passed,268,2018-12-05 07:31:04 UTC,463715293,463715294,463715295,463715296,463715297,push
463711711,a66b5d1d444718ac220fac28e1a3f962c4773972,,v0.10.0,errored,382,2018-12-05 07:20:08 UTC,463711712,463711713,463711714,463711715,463711716,push
463711682,1b9f06eb1c508f2dad1e1f4ca1f3be3cb12709ee,128,doc,passed,312,2018-12-05 07:18:47 UTC,463711683,463711684,463711685,463711686,463711687,pull_request
463711673,a66b5d1d444718ac220fac28e1a3f962c4773972,,master,passed,291,2018-12-05 07:17:34 UTC,463711674,463711675,463711676,463711677,463711678,push
463711429,296bdfb5c1eb782f34d6258a56b51853e97d32ab,128,doc,canceled,0,,463711430,463711431,463711432,463711433,463711434,pull_request
463711419,e1fa107b14c6ca6c758068cb571b1299de0ca97b,,master,passed,372,2018-12-05 07:15:46 UTC,463711420,463711421,463711422,463711424,463711426,push
463706749,8827ee0eb5aaf76d7040f057b9be5224e2e21ec8,128,doc,passed,496,2018-12-05 06:57:00 UTC,463706750,463706751,463706752,463706753,463706754,pull_request
463706719,d33366cf3405fd8ce18bea96b2cea5062174496c,,master,passed,412,2018-12-05 06:55:53 UTC,463706720,463706721,463706722,463706723,463706724,push
455727710,3523b5075b4cd6f3f29675a447d073ed2e31cfa3,154,master,passed,337,2018-11-15 22:24:51 UTC,455727711,455727712,455727713,455727714,455727715,pull_request
455671674,36beb4da61735e3bf05e9a28453310faa70335b0,153,master,passed,345,2018-11-15 20:15:08 UTC,455671675,455671676,455671677,455671678,455671679,pull_request
455664655,79d944d4feb2a1b44a6894f5b17400794d587fa1,152,master,passed,347,2018-11-15 19:58:17 UTC,455664656,455664657,455664658,455664659,455664660,pull_request
455175478,b16bad16147196e59bc7d7316608a85b874c8929,148,master,passed,486,2018-11-14 20:20:07 UTC,455175479,455175480,455175481,455175482,455175483,pull_request
448893316,2271df802067f6c8e7f8a27f1997d0243ae6c71d,148,master,passed,430,2018-10-31 14:51:08 UTC,448893317,448893318,448893319,448893320,448893321,pull_request
448800971,0e71a8dd626a087aab6d75470bcd5192af469be6,128,doc,passed,418,2018-10-31 11:33:01 UTC,448800972,448800973,448800974,448800975,448800976,pull_request
448800891,3b7e60e6cbdef596701c1921257ea9e48076eec3,,master,passed,347,2018-10-31 11:32:06 UTC,448800892,448800893,448800894,448800895,448800896,push
448798672,72d87dfc288de05e796a45b61ddb7c8b03f6fd38,128,doc,passed,390,2018-10-31 11:27:44 UTC,448798673,448798674,448798675,448798676,448798677,pull_request
448798637,43af2c57a3622822fc9f8c09031d2019ef331dd3,,master,passed,386,2018-10-31 11:26:14 UTC,448798638,448798639,448798640,448798641,448798642,push
448797586,5766445b8b6c98c78aa585cea5803afefdfb6530,128,doc,passed,344,2018-10-31 11:25:05 UTC,448797587,448797588,448797589,448797590,448797591,pull_request
448797564,27afc40a7d354a74088513d2ce5a7310ee3df9dd,,master,passed,476,2018-10-31 11:23:35 UTC,448797565,448797566,448797567,448797568,448797569,push
448796836,7cbcaee6fc43b361ae5db1e2b0a2257450c2ec6c,128,doc,failed,350,2018-10-31 11:22:31 UTC,448796837,448796838,448796839,448796840,448796841,pull_request
448796805,957b6c4bed0abc27cf6875810d5e89534f2a4ba4,,master,failed,301,2018-10-31 11:21:29 UTC,448796806,448796810,448796811,448796812,448796813,push
448774419,3bcf75c685b3e87b7f92f633292c7ec3e89e1339,150,master,failed,404,2018-10-31 10:23:33 UTC,448774420,448774421,448774422,448774423,448774424,pull_request
448770924,f707eddf97d2f8cdb3029008ba60d86518710dfa,149,master,errored,531,2018-10-31 10:13:54 UTC,448770925,448770926,448770927,448770928,448770929,448770930,pull_request
448287821,9049887caf4d26bb50a2124250432744319151f1,101,master,errored,495,2018-10-30 11:48:06 UTC,448287822,448287823,448287824,448287825,448287826,448287827,pull_request
447444607,20b6bd18aee5e3a68fdcb0f9224f89cde1647284,148,master,passed,357,2018-10-28 16:37:05 UTC,447444608,447444609,447444610,447444611,447444612,pull_request
447443578,f8600c1040556982e2863e8eaa7444270f5a52e5,148,master,failed,363,2018-10-28 16:33:42 UTC,447443579,447443580,447443581,447443582,447443583,pull_request
447442425,c831ebb362b5ce2179db9b2b34681d55541cfb92,148,master,failed,485,2018-10-28 16:30:02 UTC,447442426,447442427,447442428,447442429,447442430,pull_request
447416375,350a394518c589cbb2a74f34855bbe07b59cb05e,148,master,passed,328,2018-10-28 14:54:18 UTC,447416376,447416377,447416378,447416379,447416380,pull_request
441521148,bec8309c1dc75d90b064b5c2128ae93b5c46e9c1,145,master,failed,425,2018-10-15 07:23:52 UTC,441521149,441521150,441521151,441521152,441521153,441521154,pull_request
438490170,f44ec7c75d2494045e1ecf1f25450f2ad383020b,144,master,failed,431,2018-10-08 07:35:21 UTC,438490171,438490172,438490173,438490174,438490175,438490176,pull_request
437348988,47b6473f1c5fc7471d6b7bd40d724cb0f5cf604f,142,master,passed,433,2018-10-04 21:36:25 UTC,437348989,437348990,437348991,437348992,437348993,437348994,pull_request
437345443,f0a516dc2eed593165eebda9136ec64eeb4c28ab,142,master,passed,412,2018-10-04 21:27:42 UTC,437345444,437345445,437345446,437345447,437345448,437345449,pull_request
437061171,ea44221b42a2b01b0e058ad923d32cb0429c7612,143,master,failed,458,2018-10-04 10:19:00 UTC,437061172,437061173,437061174,437061175,437061176,437061177,pull_request
437060152,07b1ac0156c5fe0f7344992e4138d895e4d67db3,143,master,failed,423,2018-10-04 10:15:45 UTC,437060153,437060154,437060155,437060156,437060157,437060158,pull_request
437057552,08ef244bacc163c62483275952b8431bec7138df,143,master,failed,415,2018-10-04 10:08:03 UTC,437057553,437057554,437057555,437057556,437057557,437057558,pull_request
436814618,f61ecb3d14a9430144216b056ce4b759686d5ae3,142,master,passed,364,2018-10-03 19:47:20 UTC,436814619,436814620,436814621,436814622,436814623,436814624,pull_request
436813650,44e2f582b1fd61a1aa8cdf5230583f1540d461d0,142,master,passed,369,2018-10-03 19:45:04 UTC,436813651,436813652,436813653,436813654,436813655,436813656,pull_request
436812112,fd5abcd722393a1d354d0546a0e9e02c9437d1a0,142,master,passed,374,2018-10-03 19:41:31 UTC,436812113,436812114,436812115,436812116,436812117,436812118,pull_request
436749820,93e37a51723484a2688f1a9763a5210f330a423e,142,master,passed,422,2018-10-03 17:25:05 UTC,436749821,436749822,436749823,436749824,436749825,436749826,pull_request
