build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
729439884,3e8ec8863a560aa21f98ad480afa67df2e716859,,master,passed,14786,2020-09-22 21:11:58 UTC,729439885,729439886,729439887,729439890,729439891,729439892,729439893,729439894,729439895,729439896,729439897,729439898,729439899,729439900,729439901,729439902,729439903,729439904,729439905,729439906,729439907,729439908,729439909,729439910,729439911,729439912,729439913,push
729404788,d35625745d4b8cd655a0e353def2fc659df02ace,3534,master,passed,14897,2020-09-22 19:05:58 UTC,729404789,729404790,729404791,729404792,729404793,729404794,729404795,729404796,729404797,729404798,729404799,729404800,729404801,729404802,729404803,729404804,729404805,729404806,729404807,729404808,729404809,729404810,729404811,729404812,729404813,729404814,729404815,pull_request
729391778,b4982643c4a8c5d52bdfba9dc57cb3e87fa4b16f,,master,passed,14878,2020-09-22 18:16:37 UTC,729391779,729391780,729391781,729391782,729391783,729391784,729391785,729391786,729391787,729391788,729391789,729391790,729391791,729391792,729391793,729391794,729391795,729391796,729391797,729391798,729391799,729391800,729391801,729391802,729391803,729391804,729391805,push
729391750,252759dafd9d90a6b3957eaf91b9169311aebb05,3554,master,errored,1283,2020-09-22 18:14:02 UTC,729391751,729391752,729391753,729391754,729391755,729391756,729391757,729391758,729391759,729391760,729391761,729391762,729391763,729391764,729391765,729391766,729391767,729391768,729391769,729391770,729391771,729391772,729391773,729391774,729391775,729391776,729391777,pull_request
729362877,96ef4b321ed4b089bfeb8c9b17523f1a817572ee,3553,master,passed,14938,2020-09-22 16:16:58 UTC,729362878,729362879,729362880,729362881,729362882,729362883,729362884,729362886,729362887,729362888,729362890,729362891,729362892,729362893,729362894,729362895,729362896,729362897,729362898,729362899,729362900,729362901,729362902,729362903,729362904,729362905,729362906,pull_request
729135177,deda2344042819bbd3265bf0e8c320bd3befad52,3551,master,failed,14805,2020-09-21 22:37:26 UTC,729135178,729135179,729135180,729135181,729135182,729135183,729135184,729135185,729135186,729135187,729135188,729135189,729135190,729135191,729135192,729135193,729135194,729135195,729135196,729135197,729135198,729135199,729135200,729135201,729135202,729135203,729135204,pull_request
729082640,fd796c520f7417706600d466f3a354e68d017ccb,,master,passed,14864,2020-09-21 18:51:31 UTC,729082641,729082642,729082643,729082644,729082645,729082646,729082647,729082648,729082649,729082650,729082651,729082652,729082653,729082654,729082655,729082656,729082657,729082658,729082659,729082660,729082661,729082662,729082663,729082664,729082665,729082666,729082667,push
729082587,80451ba9dbdb3cde9146b59e014abf5f801e13d3,3550,master,errored,1266,2020-09-21 18:49:13 UTC,729082588,729082589,729082590,729082591,729082592,729082593,729082594,729082595,729082596,729082597,729082598,729082599,729082600,729082601,729082602,729082603,729082604,729082605,729082613,729082614,729082615,729082616,729082617,729082618,729082619,729082620,729082621,pull_request
728796228,1219e65cb34ed0867c2711bc158a115d288c28a4,,master,passed,14459,2020-09-20 18:59:36 UTC,728796229,728796230,728796231,728796232,728796233,728796234,728796235,728796236,728796237,728796238,728796239,728796240,728796241,728796242,728796243,728796244,728796245,728796246,728796247,728796248,728796249,728796250,728796251,728796252,728796253,728796254,728796255,push
717744618,6ac2308b3e6beef2d7c5a245cd65829543de4078,3482,master,passed,14588,2020-08-13 22:25:11 UTC,717744619,717744620,717744621,717744622,717744623,717744624,717744625,717744626,717744627,717744628,717744629,717744630,717744631,717744632,717744633,717744634,717744635,717744636,717744637,717744638,717744639,717744640,717744641,717744642,717744643,717744644,717744645,pull_request
