build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
637206222,bf61bb49c680bf6ad2bd8220ae6d20eacb04c83e,455,master,failed,527,2020-01-15 02:06:12 UTC,637206223,637206224,637206225,637206226,637206227,637206228,pull_request
637205659,5a0d98f647f476252c68c1edb6f193210fd5b349,,uuid,failed,415,2020-01-15 01:56:03 UTC,637205660,637205661,637205662,637205663,637205664,637205665,push
637186693,6240267602996a105653f2aee087e3ccd23e7981,454,master,passed,651,2020-01-15 01:07:03 UTC,637186694,637186695,637186696,637186697,637186698,637186699,pull_request
637185278,60e44f76bf55feca9c89315d226890def8437aed,,mp3-detection,passed,646,2020-01-15 00:52:28 UTC,637185279,637185280,637185281,637185282,637185283,637185284,push
637184910,3d2dc5d5d828865651bc8ef81539fbb8eda2e0a7,,master,passed,651,2020-01-15 00:37:42 UTC,637184911,637184912,637184913,637184914,637184915,637184916,push
636885300,dd746e9e7617243ca2d1e5dde39aef2899c9dd8b,450,master,passed,625,2020-01-14 13:28:28 UTC,636885301,636885302,636885303,636885304,636885305,636885306,pull_request
636885270,2df71b2e0a88a13403f0aeea9e8bd36a9822b14a,,fix-449,passed,641,2020-01-14 13:14:21 UTC,636885271,636885272,636885273,636885274,636885276,636885278,push
633176727,9602bd7df04f0fb938c6ff475082e5b05331b52e,,master,passed,638,2020-01-06 07:49:00 UTC,633176728,633176731,633176732,633176733,633176734,633176735,push
633121514,34b1268a2dffd762a5624ab093c87a4d8d0e6168,452,master,passed,631,2020-01-06 03:46:17 UTC,633121515,633121516,633121517,633121518,633121519,633121520,pull_request
633120700,7e77b1c9da85726f9bba4907f8624689ae90e9e6,452,master,passed,682,2020-01-06 03:31:16 UTC,633120701,633120702,633120703,633120704,633120705,633120706,pull_request
633039101,2dde2bd25403c717dea4a75aca7bb0d2e16b7410,451,master,passed,664,2020-01-05 20:49:27 UTC,633039102,633039103,633039104,633039105,633039106,633039107,pull_request
632948996,e8c903ad8dbc72c770502d6f939f93a3b91e8ea5,451,master,passed,624,2020-01-05 14:42:49 UTC,632948997,632948998,632948999,632949000,632949001,632949002,pull_request
631999011,784e482c945008830bd6ecb1cc519d4dd98500ba,451,master,passed,643,2020-01-02 19:31:13 UTC,631999012,631999013,631999014,631999015,631999016,631999017,pull_request
620046208,aafeeda680d2e9e4d36f69f2b56483348833be15,450,master,passed,706,2019-12-03 10:30:17 UTC,620046209,620046210,620046211,620046212,620046213,620046214,pull_request
620045201,c147912f3e015f69b62fd682e88138785b4b9fb8,,fix-449,passed,719,2019-12-03 10:14:23 UTC,620045202,620045203,620045204,620045205,620045206,620045207,push
615468703,73dfb57cbefdf76a9f2e30d11fb8e5557afeaaee,445,master,passed,718,2019-11-22 09:45:04 UTC,615468704,615468705,615468706,615468707,615468708,615468709,pull_request
609263728,741ef3f62ed3210c7798bd70df7d055f67399961,445,master,passed,737,2019-11-08 14:44:14 UTC,609263729,609263730,609263731,609263732,609263733,609263734,pull_request
603663593,8137dc71e251fc1237738ac5e18af6e3921a2154,443,master,passed,765,2019-10-27 23:30:01 UTC,603663594,603663595,603663596,603663597,603663598,603663599,pull_request
602653974,1442e2a17adcfeda881ecf2f68061c13400aa562,443,master,passed,774,2019-10-25 05:57:50 UTC,602653975,602653976,602653977,602653978,602653979,602653980,pull_request
585085765,ef906fb58057cb3355577c2e7c2d86aa5a4472b6,,master,passed,789,2019-09-15 00:14:57 UTC,585085766,585085767,585085768,585085769,585085770,585085771,push
585085575,63c74e208086c65ec1ef756d07eb1c62a17e760c,,master,canceled,0,2019-09-15 00:13:50 UTC,585085576,585085577,585085578,585085579,585085580,585085581,push
584996089,4f01dd553712493141764cd77db72d60cbfefcea,436,master,passed,734,2019-09-14 16:20:25 UTC,584996090,584996091,584996092,584996093,584996094,584996095,pull_request
584960871,299f84a2f352ce140578afc53fa224420a0b563c,438,master,passed,733,2019-09-14 14:08:06 UTC,584960872,584960873,584960874,584960875,584960876,584960877,pull_request
584960610,8e96499d9efbe6e89ffc33b9c824b819c8b25723,,fix-421,passed,738,2019-09-14 13:50:52 UTC,584960611,584960612,584960613,584960614,584960615,584960616,push
584960536,e6cdd045804ec973688df770ed4a3ec5c7a5dbd0,,master,passed,752,2019-09-14 13:32:47 UTC,584960537,584960538,584960539,584960540,584960541,584960542,push
584532992,7b1a1841e61776ae3fd3bf6620e6b1aa69d25f55,436,master,passed,718,2019-09-13 10:24:06 UTC,584532993,584532994,584532995,584532996,584532997,584532998,pull_request
580574917,53941870780c1af63373e470830bb995b27548a2,,master,passed,693,2019-09-04 06:41:16 UTC,580574920,580574921,580574922,580574923,580574924,580574925,push
580546757,c65f03611c4aafc153dda93c7319acbcab85a313,433,master,passed,685,2019-09-04 05:13:04 UTC,580546758,580546759,580546760,580546761,580546762,580546763,pull_request
580546744,67e2306e0ad8b0e8d6a825a7d9a40a6d87629ff7,,build-matrix,passed,676,2019-09-04 04:57:52 UTC,580546746,580546747,580546748,580546749,580546750,580546751,push
580541962,bd6193cbab53fed1f063dba7c7ff10e7a3154f8f,433,master,errored,714,2019-09-04 04:40:27 UTC,580541963,580541964,580541965,580541966,580541967,580541968,580541969,pull_request
580541918,578141321d77109afde462e98fee439fbe13048d,,build-matrix,errored,648,2019-09-04 04:24:47 UTC,580541919,580541920,580541921,580541922,580541923,580541924,580541925,push
580538765,805679e95993f4a36669a48c327c3f96117c9d96,,master,passed,247,2019-09-04 04:11:38 UTC,580538766,580538767,push
580466507,e68ef584735e9c20189552fe44a19149a4d824b7,432,master,passed,253,2019-09-03 22:45:08 UTC,580466508,580466509,pull_request
572269553,e1d8f0dcf9ef3db1afa36247fca5df881cc2cd68,,master,passed,260,2019-08-15 12:04:45 UTC,572269554,572269555,push
569131979,6af5a3ad4e4be535a5fb7bc4d1ca280a4d171728,,master,passed,259,2019-08-08 01:28:55 UTC,569131980,569131981,push
569027783,1d0f9baf6f1e542d87dcd1d29079fc9d734ee261,425,master,passed,232,2019-08-07 19:47:01 UTC,569027784,569027785,pull_request
562857571,f866af53f8b23797054db52c277326a665b3d6fa,,master,passed,258,2019-07-24 00:35:37 UTC,562857572,562857573,push
562851412,7c8b05303b89de60be936a412b74122106a2e009,420,master,passed,246,2019-07-24 00:13:13 UTC,562851413,562851414,pull_request
562851386,405875d954b482633a34ac7995826049c682fd08,,fix-issue-419-stack-overflow,passed,250,2019-07-24 00:08:05 UTC,562851387,562851388,push
562596437,484b4f16e23e3ab81d73a6e65d5d7f0e74bfacf8,420,master,passed,227,2019-07-23 13:38:43 UTC,562596438,562596439,pull_request
562596399,5cfbc5db4cbbae6ef50271f214f29b448ecdab6f,,fix-issue-419-stack-overflow,passed,265,2019-07-23 13:33:18 UTC,562596400,562596401,push
562500424,f698022fa000088aa97eb175f9eb417df423e2fb,420,master,passed,223,2019-07-23 09:46:02 UTC,562500425,562500426,pull_request
562500157,11cfd54eba77b1164721ca6276a42986ba054fea,,fix-issue-419-stack-overflow,passed,225,2019-07-23 09:41:06 UTC,562500158,562500159,push
562342472,1f15c790decb8d2f5909f6d1145ab8f392f756f9,,master,passed,277,2019-07-22 23:26:28 UTC,562342473,562342474,push
562341644,6ee77ffa1f63b4f725b93b5e806eb6593e7d464b,,master,passed,243,2019-07-22 23:21:30 UTC,562341645,562341646,push
562072706,b4eeaa7018438ab4d3fbec1c2468d5433ba45597,418,master,passed,244,2019-07-22 12:27:05 UTC,562072707,562072708,pull_request
562072697,674b82b99b46925a2603ab7b3be913bd677f904f,,metadata-in-java-folder,passed,223,2019-07-22 12:22:14 UTC,562072699,562072700,push
562051095,d76687054c2eabaac91cbf5d55236ba8e362c16c,418,master,passed,233,2019-07-22 11:33:39 UTC,562051096,562051097,pull_request
562050197,d5dd25d0db31ba15a249f6f99fe126c0e398603e,,metadata-in-java-folder,passed,232,2019-07-22 11:28:38 UTC,562050198,562050199,push
562023838,603e15a71510c38fa41702f3d8362f3fff6a6e02,416,master,passed,228,2019-07-22 10:22:50 UTC,562023839,562023840,pull_request
562023553,9edcea934a2be0f102f5791baed831c9c20372c6,,mp4-date-refactor,passed,232,2019-07-22 10:18:02 UTC,562023554,562023555,push
562022105,efc5c32eac1f6ad103336897d4c5b25768a761ab,,mp4-date-refactor,passed,233,2019-07-22 10:13:10 UTC,562022106,562022107,push
562002115,ddf21d0164bdb74a759ed2df1f8f380a51cb3db5,,master,passed,236,2019-07-22 09:19:57 UTC,562002116,562002117,push
560505646,606a38b8e36b317078e2e7d4aae8a1922963a2a2,410,master,passed,239,2019-07-18 14:18:30 UTC,560505648,560505649,pull_request
560261561,bdff907ce49c794a5da729ddd20c75ab850449f6,410,master,passed,243,2019-07-18 00:52:30 UTC,560261562,560261563,pull_request
559731879,8352ce2bdfe559f0c2d28bd109e3a82af79abcbc,,master,passed,233,2019-07-17 00:36:21 UTC,559731880,559731881,push
559496271,b167cdeff909cad2336a1a174f234a3c02e005b7,409,master,passed,233,2019-07-16 15:11:20 UTC,559496272,559496273,pull_request
555037214,55651c2918eff6c53485b2216da86e6e6bf2c18a,,master,passed,252,2019-07-06 22:29:04 UTC,555037215,555037216,push
555035411,81143f746e6774eb7625e374b3f6e56396288d1a,,2.12.0,passed,238,2019-07-06 14:34:51 UTC,555035412,555035413,push
555032641,81143f746e6774eb7625e374b3f6e56396288d1a,,master,passed,231,2019-07-06 14:22:49 UTC,555032642,555032643,push
555029398,614ac95d8fed9f6e0b94dd2714ae45bcbc759d55,407,master,passed,222,2019-07-06 14:05:14 UTC,555029399,555029400,pull_request
555028476,4daad350a583acccd094d9631bd39b94282a6128,,release/2.12,passed,236,2019-07-06 14:00:19 UTC,555028477,555028478,push
537724363,aa44e02372e0bae62bb9a2fe51dd9248aaca3d61,,master,passed,238,2019-05-27 10:21:21 UTC,537724364,537724365,push
537719062,b0acc728eae2812e6ab315eaa6bed77b5c68af3d,400,master,passed,272,2019-05-27 10:11:07 UTC,537719063,537719064,pull_request
537719008,81fb1b098d9d72b4ed5f5aa10f4421e958e31cb8,,fix-travis-ci,passed,273,2019-05-27 10:05:35 UTC,537719010,537719011,push
536596946,0ce66d1eaadd37db8f6d152faad3b59cbd2ba8e1,,master,errored,61,2019-05-24 03:32:56 UTC,536596947,536596948,push
536595823,57c05408c426ea969dba80da263ab167287e1ebe,,master,errored,48,2019-05-24 03:26:13 UTC,536595824,536595825,push
527092099,7496f182450f39eb9ce11e4be8ed63dfa7110899,398,master,passed,259,2019-05-02 00:03:39 UTC,527092100,527092101,pull_request
526818400,edcb1c7e5322c6e5a5251609b11c5c814dbeb315,398,master,passed,272,2019-05-01 10:37:31 UTC,526818401,526818402,pull_request
525684134,a6bcddc59598cda5dd0cec612c186adc91a6d2ed,395,master,passed,348,2019-04-28 18:27:09 UTC,525684135,525684136,pull_request
510616819,ecfe73d0dfc2964fb9b08afed3dd1bbf9d9f7c9b,395,master,passed,263,2019-03-24 16:04:56 UTC,510616820,510616821,pull_request
508739805,c4d5c68b2d96ccecac9aba08b21f912e4ecb284e,395,master,passed,274,2019-03-20 04:19:01 UTC,508739806,508739807,pull_request
507610231,d9f8432cd3da3fbdd0a28f742be98b55e467fc4c,395,master,passed,263,2019-03-17 22:24:57 UTC,507610232,507610233,pull_request
507605674,337c175fdf269a961339a21a0fc4cd269d0eceaf,395,master,passed,264,2019-03-17 22:06:03 UTC,507605675,507605676,pull_request
507602315,fd444d689fa99d3f7298bc70990bc00d595f813f,395,master,errored,107,2019-03-17 21:54:57 UTC,507602316,507602317,pull_request
507598380,4c18ae929d9cd055ac8e699f5ea7f4602ffcda05,395,master,errored,103,2019-03-17 21:41:12 UTC,507598381,507598382,pull_request
507594697,86b4a343887e818293134892fecc2731df6543aa,395,master,errored,102,2019-03-17 21:26:25 UTC,507594698,507594699,pull_request
507594171,6b9c143b06e21c419a2b6df21c2a8edd0c52918f,395,master,errored,110,2019-03-17 21:23:37 UTC,507594172,507594173,pull_request
507278140,83ed51a4e890b49356fafd1cf147a7d4e8009039,394,master,passed,262,2019-03-16 19:22:05 UTC,507278141,507278142,pull_request
493460390,a958e0b61b50e590731b3be1dca8df8e21ebd43c,,master,passed,275,2019-02-14 21:38:48 UTC,493460391,493460392,push
493459604,b0573a9f1439ee6d70f602b7076081d356309a85,,master,passed,231,2019-02-14 21:33:53 UTC,493459605,493459606,push
480981322,df681291b5cf3de35ce7fbb286edf224b35eab52,387,master,passed,281,2019-01-17 17:32:10 UTC,480981323,480981324,pull_request
465407229,b550b01f720ea9156e0e3dbb29c4711114097771,382,master,passed,244,2018-12-08 18:55:41 UTC,465407230,465407231,pull_request
462708231,10ae3767b0060fd5a2de31c3be37db13d77f0b78,381,master,passed,245,2018-12-03 09:08:41 UTC,462708232,462708235,pull_request
442682267,5124606e5d3d1fa7183fb8435cf490448ef79279,,master,passed,317,2018-10-17 13:20:00 UTC,442682268,442682269,push
441998281,f317c6b992614be7e9e8f3df46218b2e94c8ca0b,,master,passed,235,2018-10-16 04:52:05 UTC,441998282,441998283,push
441808124,5ff0494ee3730f853344cd89e46e3a22e64bd4fa,372,master,passed,251,2018-10-15 18:36:22 UTC,441808125,441808126,pull_request
441687972,6aac300f709fd949b9651eb612e4f54ee8edbde2,370,master,passed,244,2018-10-15 14:20:24 UTC,441687973,441687974,pull_request
441662674,b75e8efa547edcd4bf3506e9e5eadbeddfccdcfd,,master,passed,229,2018-10-15 13:30:18 UTC,441662675,441662676,push
441361116,7a58b9b4ac07b37b40b85ed7883e623b4f4545cb,369,master,passed,229,2018-10-14 18:49:18 UTC,441361117,441361118,pull_request
441360810,c6d5542909978971f117c8a58d2eac32e7125007,,fix-368,passed,242,2018-10-14 18:44:16 UTC,441360811,441360812,push
441179637,cfd2a1046c798063636f63632bb3e27343adfc99,,master,passed,252,2018-10-14 04:13:08 UTC,441179638,441179639,push
440929973,f00d885c55b5e8006dc97fc279f1c20bb2deba99,,master,passed,229,2018-10-13 07:07:36 UTC,440929974,440929975,push
440622778,6992c68a0b727072a965864b8ac6adb841280cb2,358,master,passed,253,2018-10-12 13:01:02 UTC,440622779,440622780,pull_request
439664548,635aae25cc9bead441de5211fad3c39b65cb1301,,master,passed,262,2018-10-10 14:20:50 UTC,439664550,439664552,push
