build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
658634623,414d3a4a7bbd0ac4c2ddac85e0dcc098cf130ca1,,devel,passed,3009,2020-03-05 11:11:02 UTC,658634624,658634625,658634626,658634627,658634628,658634629,658634630,658634631,658634632,658634633,658634634,658634635,658634636,658634637,658634638,658634639,658634640,658634641,658634642,658634643,658634644,658634645,658634646,658634647,658634648,658634649,658634650,658634651,658634652,658634653,658634654,658634655,658634656,658634657,658634658,658634659,658634660,658634661,658634662,push
658503361,cfcc7feecf587db075a770138031852d969d3a8e,686,devel,passed,3022,2020-03-05 02:49:19 UTC,658503362,658503363,658503364,658503365,658503366,658503367,658503368,658503369,658503370,658503371,658503372,658503373,658503374,658503375,658503376,658503377,658503378,658503379,658503380,658503381,658503382,658503383,658503384,658503385,658503386,658503387,658503388,658503389,658503390,658503391,658503392,658503393,658503394,658503395,658503396,658503397,658503398,658503399,658503400,pull_request
658500962,6559fc410022497c9423ddb5e472f6f6d912636c,686,devel,passed,3002,2020-03-05 02:37:03 UTC,658500963,658500964,658500965,658500966,658500967,658500968,658500969,658500970,658500971,658500972,658500973,658500974,658500975,658500976,658500977,658500978,658500979,658500980,658500981,658500982,658500983,658500984,658500985,658500986,658500987,658500988,658500989,658500990,658500991,658500992,658500993,658500994,658500995,658500996,658500997,658500998,658500999,658501000,658501001,pull_request
658497731,f2cd8d3ea2c508e8beb94104f32e6dcbef03195d,686,devel,passed,3009,2020-03-05 02:25:01 UTC,658497732,658497733,658497734,658497735,658497736,658497737,658497738,658497739,658497740,658497741,658497742,658497743,658497744,658497745,658497746,658497747,658497748,658497749,658497750,658497751,658497752,658497753,658497754,658497755,658497756,658497757,658497758,658497759,658497760,658497761,658497762,658497763,658497764,658497765,658497766,658497767,658497768,658497769,658497770,pull_request
658493677,6e5b32296471e9e640f62c19afa7afb722f681f9,686,devel,passed,2982,2020-03-05 02:12:24 UTC,658493678,658493679,658493680,658493681,658493682,658493683,658493684,658493685,658493686,658493687,658493688,658493689,658493690,658493691,658493692,658493693,658493694,658493695,658493696,658493697,658493698,658493699,658493700,658493701,658493702,658493703,658493704,658493705,658493706,658493707,658493708,658493709,658493710,658493711,658493712,658493713,658493714,658493715,658493716,pull_request
658493054,a5115e1d74bd0fbc871e1332553ce7b9f4aa297d,686,devel,canceled,0,,658493055,658493056,658493057,658493058,658493059,658493060,658493061,658493062,658493063,658493064,658493065,658493066,658493067,658493068,658493069,658493070,658493071,658493072,658493073,658493074,658493075,658493076,658493077,658493078,658493079,658493080,658493081,658493082,658493083,658493084,658493085,658493086,658493087,658493088,658493090,658493091,658493093,658493094,658493095,pull_request
658491833,45690944dfd5ef4617a9f1d6ae5330a3d63412d6,686,devel,failed,2269,2020-03-05 01:59:46 UTC,658491834,658491835,658491836,658491837,658491838,658491839,658491840,658491841,658491842,658491843,658491844,658491845,658491846,658491847,658491849,658491850,658491852,658491853,658491854,658491855,658491856,658491857,658491858,658491859,658491860,658491861,658491862,658491863,658491864,658491865,658491866,658491867,658491868,658491869,658491870,658491871,658491872,658491873,658491874,pull_request
658491547,29507f8bf823b3bba6ca73d7698b82450a52f055,686,devel,canceled,0,,658491548,658491549,658491550,658491551,658491552,658491553,658491554,658491555,658491556,658491557,658491558,658491559,658491560,658491561,658491562,658491563,658491564,658491565,658491566,658491567,658491568,658491569,658491570,658491571,658491572,658491573,658491574,658491575,658491576,658491577,658491578,658491579,658491580,658491581,658491582,658491583,658491584,658491585,658491586,pull_request
658490267,1d9747149656d6fd4a25cb6b73d8fa9c34d0219d,686,devel,canceled,0,,658490268,658490269,658490270,658490271,658490272,658490273,658490274,658490275,658490276,658490277,658490278,658490279,658490280,658490281,658490282,658490283,658490284,658490285,658490286,658490287,658490288,658490289,658490290,658490291,658490292,658490293,658490294,658490295,658490296,658490297,658490298,658490299,658490300,658490301,658490302,658490303,658490304,658490305,658490306,pull_request
658489639,56e7b801fa29b6686c7890cfd13ac655706045a4,686,devel,failed,3048,2020-03-05 01:47:59 UTC,658489640,658489641,658489642,658489643,658489644,658489645,658489646,658489647,658489648,658489649,658489650,658489651,658489652,658489653,658489654,658489655,658489656,658489657,658489658,658489659,658489660,658489661,658489662,658489663,658489664,658489665,658489666,658489667,658489668,658489669,658489670,658489671,658489672,658489673,658489674,658489675,658489676,658489677,658489678,pull_request
658483672,56a01b110deafc2970b01fe593aa5906bab3bf55,685,devel,failed,2945,2020-03-05 01:16:52 UTC,658483673,658483674,658483675,658483676,658483677,658483678,658483679,658483680,658483681,658483682,658483683,658483684,658483685,658483686,658483687,658483688,658483689,658483690,658483691,658483692,658483693,658483694,658483695,658483696,658483697,658483698,658483699,658483700,658483701,658483702,658483703,658483704,658483705,658483706,658483707,658483708,658483709,658483710,658483711,pull_request
657502930,9206ee4b32b3c97a7bc60440ce8221d483f1a24a,,devel,passed,3051,2020-03-02 21:57:35 UTC,657502931,657502932,657502933,657502934,657502935,657502936,657502937,657502938,657502939,657502940,657502941,657502942,657502943,657502944,657502946,657502947,657502948,657502949,657502950,657502951,657502952,657502954,657502955,657502956,657502957,657502958,657502959,657502960,657502961,657502962,657502963,657502964,657502965,657502966,657502967,657502968,657502969,657502970,657502971,push
657209141,8c93f2817ca44e87db7361a044dd932fc6b19199,677,devel,passed,3059,2020-03-05 10:08:26 UTC,657209142,657209143,657209144,657209145,657209146,657209147,657209148,657209149,657209150,657209151,657209152,657209153,657209154,657209155,657209156,657209157,657209158,657209159,657209160,657209161,657209162,657209163,657209164,657209165,657209166,657209167,657209168,657209169,657209170,657209171,657209172,657209173,657209174,657209175,657209176,657209177,657209178,657209179,657209180,pull_request
648804336,10ca1ebdcb502ef44dcbec0ff6d9db7fe9b57d84,569,devel,passed,3014,2020-02-11 09:01:01 UTC,648804338,648804340,648804341,648804342,648804343,648804344,648804345,648804347,648804348,648804349,648804350,648804351,648804352,648804354,648804355,648804357,648804359,648804361,648804364,648804365,648804367,648804369,648804370,648804372,648804375,648804376,648804378,648804379,648804380,648804381,648804382,648804383,648804384,648804385,648804386,648804387,648804388,648804389,648804390,pull_request
648443694,5c12ae4baa906022c402684d45aa02ff49d61973,675,devel,failed,2994,2020-02-10 14:54:05 UTC,648443695,648443696,648443697,648443698,648443699,648443700,648443701,648443702,648443703,648443704,648443705,648443706,648443707,648443708,648443709,648443710,648443711,648443712,648443713,648443714,648443715,648443716,648443717,648443718,648443719,648443720,648443721,648443722,648443723,648443724,648443725,648443726,648443727,648443728,648443729,648443730,648443731,648443732,648443733,pull_request
646792803,014bee14c0a5c1189bce546e154fdac818e1c2d3,677,devel,passed,3101,2020-02-06 10:18:06 UTC,646792804,646792805,646792806,646792807,646792808,646792809,646792810,646792811,646792812,646792813,646792814,646792815,646792816,646792817,646792818,646792819,646792820,646792821,646792822,646792823,646792824,646792825,646792826,646792827,646792828,646792829,646792830,646792831,646792832,646792833,646792834,646792835,646792836,646792837,646792838,646792839,646792840,646792841,646792842,pull_request
646787894,45cc646e9b0248984d2a3711879fc7b291348edc,677,devel,errored,2636,2020-02-06 09:49:20 UTC,646787895,646787896,646787897,646787898,646787899,646787900,646787901,646787902,646787903,646787904,646787905,646787906,646787907,646787908,646787909,646787910,646787911,646787913,646787914,646787915,646787916,646787917,646787918,646787919,646787920,646787922,646787923,646787924,646787925,646787926,646787927,646787929,646787930,646787932,646787934,646787936,646787938,646787939,646787940,pull_request
646402613,05b6a30468574220fc1156f900b6408cfa4cd175,675,devel,failed,3596,2020-02-05 13:26:52 UTC,646402614,646402615,646402616,646402617,646402618,646402619,646402620,646402621,646402622,646402623,646402624,646402625,646402627,646402628,646402630,646402631,646402632,646402633,646402634,646402635,646402636,646402637,646402638,646402639,646402640,646402641,646402642,646402643,646402644,646402645,646402646,646402647,646402649,646402651,646402652,646402653,646402654,646402655,646402656,pull_request
645589412,24b7362355b6896c8b198154b296d5136be59706,,devel,passed,3041,2020-02-04 09:43:50 UTC,645589413,645589414,645589415,645589416,645589417,645589418,645589419,645589420,645589421,645589422,645589423,645589424,645589425,645589426,645589427,645589428,645589429,645589430,645589431,645589432,645589433,645589434,645589435,645589436,645589437,645589438,645589439,645589440,645589441,645589442,645589443,645589444,645589445,645589446,645589447,645589448,645589449,645589450,645589451,push
645588770,24b7362355b6896c8b198154b296d5136be59706,,v2.2.0,passed,3909,2020-02-03 18:51:52 UTC,645588771,645588772,645588773,645588774,645588775,645588776,645588777,645588778,645588779,645588780,645588781,645588782,645588783,645588784,645588785,645588786,645588787,645588788,645588789,645588790,645588791,645588792,645588793,645588794,645588795,645588796,645588797,645588798,645588799,645588800,645588801,645588802,645588803,645588804,645588805,645588806,645588807,645588808,645588809,push
645587101,96fb8cd4cbc7ea85e42353813f2aed362432bdf6,,devel,passed,3826,2020-02-03 18:36:20 UTC,645587102,645587103,645587104,645587105,645587106,645587107,645587108,645587109,645587110,645587111,645587112,645587113,645587114,645587115,645587116,645587117,645587118,645587119,645587120,645587121,645587122,645587123,645587124,645587125,645587126,645587127,645587128,645587129,645587130,645587131,645587132,645587133,645587134,645587135,645587136,645587137,645587138,645587139,645587140,push
642126132,b886c10e721e5cdacf0e89a6746a814139d18bd2,,devel,passed,2921,2020-01-26 20:58:40 UTC,642126133,642126135,642126136,642126137,642126138,642126139,642126140,642126141,642126142,642126144,642126145,642126147,642126148,642126150,642126151,642126153,642126154,642126155,642126156,642126157,642126158,642126159,642126160,642126161,642126162,642126163,642126164,642126165,642126166,642126167,642126168,642126169,642126170,642126171,642126172,642126173,642126174,642126175,642126176,push
641981560,182f53b6f92a9520ee034701270ef69a65c9460d,674,devel,passed,2980,2020-01-26 10:54:30 UTC,641981561,641981562,641981563,641981564,641981565,641981566,641981567,641981568,641981569,641981570,641981571,641981572,641981573,641981574,641981575,641981576,641981577,641981578,641981579,641981580,641981581,641981582,641981583,641981584,641981585,641981586,641981587,641981588,641981589,641981590,641981591,641981592,641981593,641981594,641981595,641981596,641981597,641981598,641981599,pull_request
640462631,8d746db519b2a0f433a1e6e33325f6e80396ecf1,569,devel,passed,3030,2020-01-22 14:11:02 UTC,640462632,640462633,640462634,640462635,640462636,640462637,640462638,640462639,640462640,640462641,640462642,640462643,640462644,640462645,640462646,640462647,640462648,640462649,640462650,640462651,640462652,640462653,640462654,640462655,640462656,640462657,640462658,640462659,640462660,640462661,640462662,640462663,640462664,640462665,640462666,640462667,640462668,640462669,640462670,pull_request
640153617,862e2ce1c98220688bb5b2689d652bd3bf15416c,,devel,passed,2983,2020-01-21 21:18:08 UTC,640153618,640153619,640153620,640153621,640153622,640153623,640153624,640153625,640153626,640153627,640153628,640153629,640153630,640153631,640153632,640153633,640153634,640153635,640153636,640153637,640153638,640153639,640153640,640153641,640153642,640153643,640153644,640153645,640153646,640153647,640153648,640153649,640153650,640153651,640153652,640153653,640153654,640153655,640153656,push
639919802,e191897c6fdb34f1f0425ddb28c2dc32c70017b2,672,devel,passed,3077,2020-01-21 19:56:35 UTC,639919803,639919804,639919805,639919806,639919807,639919808,639919809,639919810,639919811,639919812,639919813,639919814,639919815,639919816,639919817,639919818,639919819,639919820,639919821,639919822,639919823,639919824,639919825,639919826,639919827,639919828,639919829,639919830,639919831,639919833,639919834,639919835,639919836,639919838,639919839,639919840,639919841,639919842,639919843,pull_request
639919577,8f7a8d55d065aa29a2466e5c17342615671d2e67,,ad-m-patch-1,passed,3041,2020-01-21 20:34:09 UTC,639919578,639919579,639919580,639919581,639919582,639919583,639919584,639919585,639919586,639919587,639919588,639919589,639919590,639919591,639919592,639919593,639919594,639919595,639919596,639919597,639919598,639919599,639919600,639919601,639919602,639919603,639919604,639919605,639919606,639919607,639919608,639919609,639919610,639919611,639919612,639919613,639919614,639919615,639919616,push
637891854,02be621cf2428263a1add2509205ff9d6fa8533f,670,devel,passed,2932,2020-01-16 10:52:57 UTC,637891855,637891856,637891857,637891859,637891860,637891861,637891862,637891863,637891864,637891866,637891867,637891868,637891870,637891871,637891872,637891873,637891874,637891875,637891876,637891877,637891878,637891879,637891880,637891881,637891882,637891883,637891884,637891885,637891886,637891887,637891888,637891889,637891890,637891891,637891892,637891893,637891894,637891895,637891896,pull_request
637880214,b5de7617234e7d77785a9c7b7358781b84f31c80,,devel,passed,2885,2020-01-16 10:20:11 UTC,637880215,637880216,637880217,637880218,637880219,637880220,637880221,637880222,637880223,637880224,637880225,637880226,637880227,637880228,637880229,637880230,637880231,637880232,637880233,637880235,637880236,637880237,637880239,637880240,637880242,637880243,637880245,637880246,637880249,637880251,637880252,637880253,637880254,637880255,637880256,637880257,637880258,637880259,637880260,push
637489786,cea980c5ddb1907e891734de45992b15651bf689,,devel,passed,2945,2020-01-15 15:33:31 UTC,637489787,637489788,637489789,637489790,637489791,637489792,637489793,637489794,637489795,637489796,637489797,637489798,637489799,637489800,637489801,637489802,637489803,637489804,637489805,637489806,637489807,637489808,637489809,637489810,637489811,637489812,637489813,637489814,637489815,637489816,637489817,637489818,637489819,637489820,637489821,637489822,637489823,637489824,637489825,push
637472534,3c375b8f3f5aeb5f36b4d95cc47bd6d86ae002a2,670,devel,passed,2984,2020-01-15 15:01:20 UTC,637472535,637472536,637472537,637472538,637472539,637472540,637472541,637472542,637472543,637472544,637472545,637472546,637472547,637472548,637472549,637472550,637472551,637472552,637472553,637472554,637472555,637472556,637472557,637472558,637472559,637472560,637472561,637472562,637472563,637472564,637472565,637472566,637472567,637472568,637472570,637472571,637472574,637472576,637472577,pull_request
636612249,2efce1576ca3d5e549cf13fce30a6fc9ce430e09,,devel,passed,2892,2020-01-13 22:57:22 UTC,636612250,636612251,636612252,636612253,636612254,636612255,636612256,636612257,636612258,636612259,636612260,636612261,636612262,636612263,636612264,636612265,636612266,636612267,636612268,636612269,636612270,636612271,636612272,636612273,636612274,636612275,636612276,636612277,636612278,636612279,636612280,636612281,636612282,636612283,636612284,636612285,636612286,636612287,636612288,push
636611501,7803d0c3afdf09232960b70310759ac131e29824,,devel,canceled,0,,636611503,636611505,636611506,636611509,636611510,636611511,636611512,636611513,636611514,636611515,636611516,636611517,636611518,636611519,636611520,636611521,636611522,636611523,636611524,636611525,636611526,636611527,636611528,636611529,636611530,636611531,636611532,636611533,636611534,636611535,636611536,636611537,636611538,636611539,636611540,636611541,636611542,636611543,636611544,push
636610094,1fae6e2c0f8eb5ab2d646b8d4074b3cb19d8670d,,devel,canceled,0,,636610095,636610096,636610097,636610098,636610099,636610100,636610101,636610102,636610103,636610104,636610105,636610107,636610108,636610109,636610110,636610111,636610112,636610113,636610114,636610115,636610116,636610117,636610118,636610119,636610120,636610121,636610122,636610123,636610124,636610125,636610126,636610127,636610128,636610129,636610130,636610131,636610132,636610133,636610134,push
636609277,478feb3228d39ff2e54c1a2dfb613139a1f8360c,,devel,passed,2933,2020-01-13 22:46:03 UTC,636609278,636609279,636609280,636609281,636609282,636609283,636609284,636609285,636609286,636609287,636609288,636609289,636609290,636609291,636609292,636609293,636609294,636609295,636609296,636609297,636609298,636609299,636609300,636609301,636609302,636609303,636609304,636609305,636609306,636609308,636609309,636609311,636609312,636609313,636609314,636609315,636609316,636609317,636609318,push
631696171,db5c3d37d7ed19156feaf915c24b42b68dbb111e,668,devel,passed,2885,2020-01-01 23:54:25 UTC,631696172,631696173,631696174,631696175,631696176,631696177,631696178,631696179,631696180,631696181,631696182,631696183,631696184,631696185,631696186,631696187,631696188,631696189,631696190,631696191,631696192,631696193,631696194,631696195,631696196,631696197,631696198,631696199,631696200,631696201,631696202,631696203,631696204,631696205,631696206,631696207,631696208,631696209,631696210,pull_request
629035051,febb63ef76503361f9242ce788c06b940aa8e29e,,devel,passed,2915,2019-12-24 09:08:49 UTC,629035052,629035053,629035054,629035055,629035056,629035057,629035058,629035059,629035060,629035061,629035062,629035063,629035064,629035065,629035066,629035067,629035068,629035069,629035070,629035071,629035072,629035073,629035074,629035077,629035078,629035079,629035080,629035081,629035082,629035083,629035084,629035085,629035086,629035087,629035088,629035089,629035090,629035091,629035092,push
628927023,3e36dc4835a2afe9cd3eebf1a3b7d4d4758bc534,667,devel,passed,2945,2019-12-23 23:48:10 UTC,628927024,628927025,628927026,628927027,628927028,628927029,628927030,628927031,628927032,628927033,628927034,628927035,628927036,628927037,628927038,628927039,628927040,628927041,628927042,628927043,628927044,628927045,628927046,628927047,628927048,628927049,628927050,628927051,628927052,628927053,628927054,628927055,628927056,628927057,628927058,628927059,628927060,628927061,628927062,pull_request
