build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
425848360,ca9486e4c22d583525d93b39598d9d4bea6c9fbe,,fix_django_prefixed_variable,errored,276,2018-09-07 17:44:51 UTC,425848361,425848362,425848363,425848364,425848365,425848366,425848367,push
423106126,42a56ee17320050a5226f99a38be77eb05f5ae66,,master,passed,616,2018-08-31 16:50:13 UTC,423106127,423106128,423106129,423106130,423106131,423106132,423106133,push
423066916,46c4ca1fa1c8dbc8d346716529816d71f725f9ce,78,master,passed,677,2018-08-31 15:15:51 UTC,423066918,423066921,423066922,423066923,423066924,423066925,423066929,pull_request
409950233,5f79f18ce031fcef7631b66b9eb0c311c6424d01,,master,passed,760,2018-07-30 17:12:36 UTC,409950234,409950235,409950236,409950238,409950239,409950241,409950242,push
409940708,d65f3953514fb2c87f8cab59eafa312c0396c0b5,75,master,passed,800,2018-07-30 16:51:00 UTC,409940709,409940710,409940711,409940713,409940715,409940716,409940717,pull_request
409934313,dae91752ce42191bd20a43b733b3b204efd32885,75,master,failed,184,2018-07-30 16:36:38 UTC,409934314,409934315,409934316,409934317,409934318,409934319,409934321,pull_request
409932833,dd7f9435d99aea7e2667399d42d6da4061d42692,75,master,failed,295,2018-07-30 16:33:01 UTC,409932834,409932835,409932836,409932837,409932840,409932841,409932842,pull_request
409423865,d8b776ba4db1ec10397927e581891dc2d89efb2a,,master,passed,603,2018-07-29 01:28:44 UTC,409423866,409423867,409423868,409423869,409423870,409423871,409423872,push
409423857,77bdbd631d77d89818e9be521ebad9c145144a29,,1.0.3,passed,628,2018-07-29 01:28:44 UTC,409423858,409423859,409423860,409423861,409423862,409423863,409423864,push
397049668,77bdbd631d77d89818e9be521ebad9c145144a29,,master,passed,687,2018-06-26 19:55:57 UTC,397049669,397049670,397049671,397049672,397049673,397049674,397049677,push
396813859,a998809cdcc9c407c9c2488eef9014e0f98e01e9,72,master,passed,674,2018-06-26 10:18:26 UTC,396813860,396813861,396813862,396813865,396813867,396813868,396813869,pull_request
393617392,32fe11b64376e2d7eefb79c30c1aafdc4ac86f4f,,master,errored,761,2018-06-18 12:50:22 UTC,393617393,393617394,393617395,393617396,393617397,393617399,393617401,push
393427340,d0eca24d8e3673a2245ca9815bfb9752c464d533,70,master,passed,599,2018-06-17 22:59:24 UTC,393427341,393427342,393427343,393427344,393427345,393427346,393427347,pull_request
386849485,fa5a4f1836024a5bbad0ab0e4a248d3647b4d033,,master,passed,699,2018-06-01 20:23:58 UTC,386849486,386849493,386849494,386849495,386849496,386849497,386849498,push
386813735,8f7307d7fdb8b0fc3fd31f1ef5be71aabe202d89,67,master,passed,693,2018-06-01 18:51:51 UTC,386813736,386813737,386813738,386813739,386813740,386813741,386813742,pull_request
386802455,5370b5255a0499be105d5f38da9098061522b7f0,67,master,passed,894,2018-06-01 18:24:59 UTC,386802456,386802457,386802458,386802459,386802460,386802461,386802462,pull_request
386692350,41ef65b9401a2dfcf7c10242e09f7f139758496a,,master,passed,790,2018-06-01 14:26:04 UTC,386692351,386692352,386692353,386692354,386692355,386692356,386692357,push
386664110,5c803e785effe75872efacb64e1e362e0cf003c3,66,master,passed,783,2018-06-01 13:24:21 UTC,386664111,386664112,386664113,386664114,386664115,386664116,386664117,pull_request
386464143,7d6758e27123b48ef45a475d9c1fdb94fb98bf0c,,master,passed,700,2018-06-01 02:21:12 UTC,386464144,386464145,386464146,386464147,386464148,386464149,386464150,push
386456125,a08b0190fb7ee9803565da56bd3d6fcf968f0979,,master,passed,628,2018-06-01 01:44:20 UTC,386456126,386456127,386456128,386456129,386456130,386456131,386456132,push
385957210,7c24a4402ff6f3403657e985e162295953cb58aa,,1.0.2,passed,721,2018-05-31 00:11:47 UTC,385957211,385957212,385957213,385957216,385957217,385957218,385957219,push
385956970,7c24a4402ff6f3403657e985e162295953cb58aa,,master,passed,613,2018-05-31 00:10:35 UTC,385956971,385956972,385956973,385956974,385956975,385956976,385956977,push
385949886,e8ced3243c5eeca083301bcd42a22963a116057a,65,master,passed,566,2018-05-30 23:46:21 UTC,385949887,385949888,385949889,385949890,385949891,385949892,385949893,pull_request
385949858,10a79f8b847d06fc0be38c5d45a80d51b9be266f,,testing_bare_install,passed,588,2018-05-30 23:46:16 UTC,385949859,385949860,385949861,385949862,385949863,385949864,385949865,push
385949466,0d7a6d6b10944e8f3d9bf08ede2e53bf760be732,65,master,errored,674,2018-05-30 23:44:42 UTC,385949467,385949468,385949469,385949470,385949471,385949472,385949473,pull_request
385949436,35310e2eac3c1dcffddd32145c5ddeefd604883a,,testing_bare_install,canceled,85,2018-05-30 23:44:37 UTC,385949437,385949438,385949439,385949441,385949444,385949445,385949446,push
385901754,38b26a8d5df5b78b14d7c696e5bd4a68b0222775,,master,passed,693,2018-05-30 21:24:12 UTC,385901755,385901756,385901757,385901758,385901759,385901764,push
385810058,ff5e8cbda7547d1e7c626322d1d45967b9b68fe6,,master,passed,687,2018-05-30 17:48:40 UTC,385810059,385810060,385810061,385810063,385810066,385810067,push
385792763,9fcb24aa537a66c736416e01435f2ed3574149cc,64,master,passed,751,2018-05-30 17:06:57 UTC,385792764,385792765,385792766,385792767,385792768,385792769,pull_request
385792490,6c5c05e1792f9a141ea68f2c88283224e085e47e,,improve_docs,passed,601,2018-05-30 17:05:45 UTC,385792491,385792492,385792493,385792494,385792495,385792496,push
385477879,eae02cb3137b3b969224c898693c078d130ccdc7,,1.0.1,passed,618,2018-05-30 01:43:19 UTC,385477880,385477881,385477882,385477883,385477884,385477885,push
385477719,eae02cb3137b3b969224c898693c078d130ccdc7,,master,passed,636,2018-05-30 01:42:35 UTC,385477720,385477721,385477722,385477723,385477724,385477725,push
385452570,9dcaa5712544b714046b840ef4ac64af8cf4ffe2,63,master,passed,982,2018-05-29 23:59:18 UTC,385452571,385452572,385452573,385452574,385452575,385452576,pull_request
385452558,7cdd2f27a0f8480e75b4c97ff60ab7d29ab1df97,,adds_more_python_versions,passed,593,2018-05-29 23:59:15 UTC,385452559,385452560,385452561,385452562,385452563,385452564,push
385451185,8308ef06e275d17badaf784bc8e8f7c9e28597a5,63,master,passed,911,2018-05-29 23:53:45 UTC,385451186,385451187,385451188,385451189,385451190,385451191,pull_request
385451103,19fc428c38fe2f71b0ad7723c46d57cf7d5583a6,,adds_more_python_versions,passed,900,2018-05-29 23:53:40 UTC,385451104,385451105,385451106,385451107,385451108,385451109,push
385447661,b38097402f31e2b6c6c48d0cb5d320ea9bbacdf2,63,master,passed,593,2018-05-29 23:41:02 UTC,385447662,385447663,385447664,385447665,385447666,385447667,pull_request
385447643,f85b4805f8774387188196e8347650007846b29a,,adds_more_python_versions,passed,973,2018-05-29 23:40:57 UTC,385447644,385447645,385447646,385447647,385447648,385447649,push
385445020,c31244032adc02c21cbc0bb3ee692ec6c95581c8,63,master,errored,342,2018-05-29 23:32:02 UTC,385445021,385445022,385445023,385445024,385445025,385445026,385445027,pull_request
385445006,b4ebeec158a36316511b0fb98cc4a1437a7a1413,,adds_more_python_versions,errored,309,2018-05-29 23:31:55 UTC,385445007,385445008,385445009,385445010,385445011,385445012,385445013,push
385442350,59cabc8361d3eb4671e428cfe19256cfe0ea2942,63,master,passed,362,2018-05-29 23:22:30 UTC,385442351,385442352,385442353,385442354,pull_request
385442285,cf8cb3cadfb23cd611dd8295f95ac44ce22e574e,,adds_more_python_versions,passed,742,2018-05-29 23:22:16 UTC,385442286,385442287,385442288,385442289,push
385318608,544b5c5a9ca5a4b22539fae48fc027d47561c6bd,,master,passed,365,2018-05-29 17:46:51 UTC,385318609,385318610,385318611,385318614,push
385057577,93639cae7a3ab4d660f73d22e071e2b91061da49,,master,passed,473,2018-05-29 07:15:36 UTC,385057578,385057579,385057580,385057581,push
385056034,61feb447092eefc5ebd1ee0e0c5b04d3755eaa03,,master,passed,353,2018-05-29 07:11:21 UTC,385056035,385056036,385056037,385056038,push
385054185,bbf6f5fc090b1d08f6583c42362700a8b0ec30f9,,master,passed,354,2018-05-29 07:05:42 UTC,385054186,385054187,385054188,385054189,push
385050988,335ab4c71dac6219c691db58dab1b7949b551a13,,master,passed,437,2018-05-29 06:56:15 UTC,385050989,385050990,385050991,385050992,push
385046929,29e2c46d45dd2cb083811d86f982861b7d8e95f3,,master,passed,367,2018-05-29 06:42:37 UTC,385046930,385046931,385046932,385046933,push
385044919,01ff38e105b759011900f9aee843657ab9fe2268,,master,passed,468,2018-05-29 06:36:28 UTC,385044920,385044921,385044922,385044923,push
385042234,942159dd23d8b8841da1637e450c52a700a97e82,,master,passed,362,2018-05-29 06:25:37 UTC,385042235,385042236,385042237,385042238,push
384833275,0fbadda9bbb9ce7ece78888ec3d3dc7d317724f2,,master,passed,467,2018-05-28 17:12:15 UTC,384833276,384833277,384833278,384833279,push
384595396,50e36c7a4810ca2466ab6873a967c287ca49d8d7,,1.0.0,passed,311,2018-05-28 06:03:31 UTC,384595397,384595398,384595399,384595400,push
384590708,50e36c7a4810ca2466ab6873a967c287ca49d8d7,,master,passed,456,2018-05-28 05:41:19 UTC,384590709,384590710,384590711,384590712,push
384587850,a09dc4d21e13a4a9f0336ff68743403807593048,56,master,passed,338,2018-05-28 05:27:43 UTC,384587851,384587852,384587853,384587854,pull_request
384587838,04122a3e3a7032b7c59316a54597135282346bd3,,all_the_namespace_changed_to_env,passed,343,2018-05-28 05:27:41 UTC,384587839,384587840,384587841,384587842,push
384586882,30b14f907fed2a2c73097697f13233565b538f5e,56,master,failed,90,2018-05-28 05:23:50 UTC,384586883,384586884,384586885,384586886,pull_request
384586871,0565b06872ee29a0daad348c91230573050aeaeb,,all_the_namespace_changed_to_env,failed,124,2018-05-28 05:23:45 UTC,384586872,384586873,384586874,384586875,push
384584095,15263bfdc4b37b5bea46721cb49a7131c9a494f1,56,master,failed,95,2018-05-28 05:08:52 UTC,384584096,384584097,384584098,384584099,pull_request
384584085,a53d90dbbc621bdf2c31b9c32dd06a0371acc087,,all_the_namespace_changed_to_env,failed,87,2018-05-28 05:08:50 UTC,384584086,384584087,384584088,384584089,push
384545364,2da882c980daab992fdcea302c4a568dbd594cec,56,master,failed,94,2018-05-28 01:39:53 UTC,384545365,384545366,384545367,384545368,pull_request
384545343,08d3734b133ba838e2e529eea10ec02b3512defa,,all_the_namespace_changed_to_env,failed,107,2018-05-28 01:40:16 UTC,384545344,384545345,384545346,384545347,push
384267978,fe9f07eca1ccc0852471bb8ccb7299c2d0fb52f3,56,master,passed,485,2018-05-27 03:56:16 UTC,384267979,384267980,384267981,384267982,pull_request
384267971,301a84c501a4d6381585ec8512526d1d33b8918a,,all_the_namespace_changed_to_env,passed,360,2018-05-27 03:56:15 UTC,384267972,384267973,384267974,384267975,push
384249968,efa9ea521635717b05c60c11be37363589d20d91,56,master,passed,416,2018-05-27 01:42:32 UTC,384249969,384249970,384249971,384249972,pull_request
384249918,426df7072911e26e5a6da501ad5d28a5fc229530,,all_the_namespace_changed_to_env,passed,354,2018-05-27 01:42:29 UTC,384249919,384249920,384249921,384249922,push
384245258,e92430e69066543948c9e13e4cf47121510ec5af,56,master,passed,383,2018-05-27 01:09:44 UTC,384245259,384245260,384245261,384245262,pull_request
384245249,9c02df3d291ca5ff9f82535f96c00c738119e388,,all_the_namespace_changed_to_env,passed,367,2018-05-27 01:09:45 UTC,384245250,384245251,384245252,384245253,push
384243376,1a96a1c1a207ae725e7415893d8bb4d13e6236c7,56,master,passed,421,2018-05-27 00:59:00 UTC,384243377,384243378,384243379,384243380,pull_request
384243369,cba6144219d11da49ce3b5419f6990c12e4c3a25,,all_the_namespace_changed_to_env,passed,367,2018-05-27 00:59:09 UTC,384243370,384243371,384243372,384243373,push
384235730,c7af760ef46d483e2e77acff2bb852c605b6a6b6,56,master,failed,187,2018-05-27 00:16:33 UTC,384235731,384235732,384235733,384235734,pull_request
384235720,fd9cf9cb9f540188b2e0802629c9e48f5308d046,,all_the_namespace_changed_to_env,failed,200,2018-05-27 00:16:30 UTC,384235721,384235722,384235723,384235724,push
384233870,46d052af28f8438aac49cf77fb0e85992d8ebe1a,56,master,passed,330,2018-05-27 00:05:29 UTC,384233871,384233872,384233873,384233874,pull_request
384233855,4612e94669ff0b09a34770204417a88dd88898aa,,all_the_namespace_changed_to_env,passed,330,2018-05-27 00:05:28 UTC,384233856,384233857,384233858,384233859,push
384224243,44bf5f9d0e06c32dbcabac9ac34c811e8049d873,56,master,passed,385,2018-05-26 23:09:30 UTC,384224244,384224245,384224246,384224247,pull_request
384224228,054441b9a80d846f35ae0472626d4cb9e453ed6d,,all_the_namespace_changed_to_env,passed,341,2018-05-26 23:09:27 UTC,384224229,384224230,384224231,384224232,push
383997790,7ce65506d71802fb344611bd76a6b4348189d5ff,56,master,passed,421,2018-05-26 05:36:55 UTC,383997791,383997792,383997793,383997794,pull_request
383997781,25e1a6e75810dd988be868cd69a8c20ddef1a97d,,all_the_namespace_changed_to_env,passed,331,2018-05-26 05:36:48 UTC,383997782,383997783,383997784,383997785,push
383995921,71f72a3c83c22f8bba336bd89d6f8d1fe093b4b9,56,master,passed,369,2018-05-26 05:25:01 UTC,383995922,383995923,383995924,383995925,pull_request
383995913,a8a2b006176561c05f78e4985188486a6b5a06c5,,all_the_namespace_changed_to_env,passed,356,2018-05-26 05:24:59 UTC,383995914,383995915,383995916,383995917,push
383899582,78ed12b8a657481fe4b332e684a7594ed320ff1d,56,master,passed,374,2018-05-25 21:34:04 UTC,383899583,383899584,383899585,383899586,pull_request
383899577,9969d96f10bf2d4e955c4d29d6f131cc17d7c290,,all_the_namespace_changed_to_env,passed,375,2018-05-25 21:34:09 UTC,383899578,383899579,383899580,383899581,push
383496212,30d3ba505c5ec4ea9f7a9c581990ec0bb1e1655c,56,master,passed,320,2018-05-25 01:55:42 UTC,383496213,383496214,383496215,383496216,pull_request
383496201,0bea4bf0624e73779cb15025c5422a2f24a170e7,,all_the_namespace_changed_to_env,passed,445,2018-05-25 01:55:41 UTC,383496202,383496203,383496204,383496205,push
383458416,c80ae89c1a6ea3498d3acf4481ffa6f171529ee9,56,master,passed,430,2018-05-24 23:32:21 UTC,383458417,383458419,383458421,383458422,pull_request
383458406,0044e88a4af05da1f6576bf3d2810502a02ae1fa,,all_the_namespace_changed_to_env,passed,402,2018-05-24 23:32:19 UTC,383458407,383458408,383458409,383458410,push
383403072,cef193b7dd87ff9731a5fcd7de35fcd08b1bbb30,56,master,passed,356,2018-05-24 21:01:24 UTC,383403073,383403074,383403075,383403076,pull_request
383403060,20d74ad712b1cd463e89cde43c3bc0ef6e099743,,all_the_namespace_changed_to_env,passed,494,2018-05-24 21:01:20 UTC,383403061,383403062,383403063,383403064,push
382414241,dd3dc014e7317ecacf53a047161c8841ec8709c4,56,master,passed,350,2018-05-22 22:59:47 UTC,382414242,382414243,382414244,382414245,pull_request
382414232,3f3e76ab97ea2a2bfe991fda1aa8fa5d2208f783,,all_the_namespace_changed_to_env,passed,347,2018-05-22 22:59:40 UTC,382414233,382414234,382414235,382414236,push
382279939,573943fd067a93b6bd91af398f1d6b1e87c0c7dc,56,master,passed,405,2018-05-22 17:45:40 UTC,382279940,382279941,382279942,382279943,pull_request
382279916,9224d9b3b369705bf35200c3510f9bd5cfe8dc83,,all_the_namespace_changed_to_env,passed,409,2018-05-22 17:45:35 UTC,382279917,382279918,382279919,382279920,push
381992900,a739ca7002bf216371b3ad122eb33cc4f41ea055,56,master,passed,417,2018-05-22 05:14:33 UTC,381992901,381992902,381992903,381992904,pull_request
381992838,643aeba177388106aa73ee93b3e12787d640dfd6,,all_the_namespace_changed_to_env,passed,345,2018-05-22 05:14:05 UTC,381992839,381992840,381992841,381992842,push
381524815,94028db880598702491034ef4f6826590fc2d045,,0.7.6,passed,343,2018-05-21 05:10:29 UTC,381524816,381524817,381524818,381524819,push
381524738,94028db880598702491034ef4f6826590fc2d045,,master,passed,315,2018-05-21 05:09:54 UTC,381524739,381524740,381524741,381524742,push
381523304,876ce145e876a06de0bfa88299bfcd9ba4f2f480,52,master,passed,420,2018-05-21 05:01:28 UTC,381523305,381523306,381523307,381523308,pull_request
381523292,a0e26dd300c961cf57676e3cdf44a0eac54cdb87,,fix_namespace_in_django,passed,340,2018-05-21 05:01:25 UTC,381523293,381523294,381523295,381523296,push
381520891,a95f6ed9968cffb96cc1514c35b1ccbb09478e6e,52,master,passed,336,2018-05-21 04:49:20 UTC,381520892,381520893,381520894,381520895,pull_request
381520812,8b25dae7cc7e4cccddc42c6a3c7bd2a93fb28aab,,fix_namespace_in_django,passed,387,2018-05-21 04:49:15 UTC,381520813,381520814,381520815,381520816,push
381518882,426c90963f40b699fd9b68962ca8ef4d92bc26b9,52,master,failed,195,2018-05-21 04:39:12 UTC,381518883,381518884,381518885,381518886,pull_request
381518157,ad1e583a7c415c7af762ee8f182e3ba76ecf4dbb,,fix_namespace_in_django,failed,179,2018-05-21 04:35:21 UTC,381518158,381518159,381518160,381518161,push
381411870,da8c5013478f22c04f5428c25546a92a85e7812d,,0.7.5,passed,496,2018-05-20 20:05:16 UTC,381411871,381411872,381411873,381411874,push
381411412,da8c5013478f22c04f5428c25546a92a85e7812d,,master,passed,335,2018-05-20 20:03:40 UTC,381411413,381411419,381411424,381411430,push
381409422,a7ccc4095941bccf8d3771d44a56aa1c4461408a,51,master,passed,392,2018-05-20 19:54:34 UTC,381409423,381409424,381409425,381409426,pull_request
381409330,63759aef946c07a21f90b99712016dd1ce95c374,,added_django_extension,passed,339,2018-05-20 19:54:13 UTC,381409331,381409332,381409333,381409334,push
381408545,0ce53cd80b604de99af2a8ecfd1846a0f18742bd,,added_django_extension,passed,347,2018-05-20 19:50:32 UTC,381408546,381408547,381408548,381408549,push
380998155,5307a7796298d9941e90be7631173d8d07fe32dd,,0.7.4,passed,337,2018-05-19 07:00:25 UTC,380998157,380998158,380998159,380998160,push
380997744,5307a7796298d9941e90be7631173d8d07fe32dd,,master,passed,376,2018-05-19 06:59:02 UTC,380997745,380997746,380997747,380997748,push
380996328,2c357c30417e263c597aed0a2ff11745bffbfb22,50,master,passed,532,2018-05-19 06:48:38 UTC,380996329,380996330,380996331,380996332,pull_request
380996291,63e6a135eff25d13102afb970c45454b689fe02a,,074,passed,457,2018-05-19 06:48:14 UTC,380996292,380996293,380996294,380996295,push
380995708,2cb4ad53e9dff7ed2582a48ec975fa86780ab911,,074,passed,478,2018-05-19 06:42:54 UTC,380995709,380995710,380995711,380995712,push
380897239,eb0896f1f7914e76d3eddb880c4db5219f13b3d5,,master,passed,356,2018-05-18 21:52:12 UTC,380897240,380897241,380897242,380897243,push
380888510,d758f810b025b1edcdc48908407c6a9da0cbcfab,49,master,passed,348,2018-05-18 21:27:34 UTC,380888511,380888512,380888513,380888514,pull_request
379403350,2cb4ad53e9dff7ed2582a48ec975fa86780ab911,,master,passed,364,2018-05-15 20:23:21 UTC,379403351,379403352,379403353,379403354,push
379400150,fd089fe100fb1f1e28fd5956ec43a9b326825903,,master,passed,343,2018-05-15 20:16:52 UTC,379400151,379400152,379400153,379400154,push
379394198,f676924de76c9e0defcd81efcc6819c3bf531281,48,master,passed,494,2018-05-15 20:05:04 UTC,379394199,379394200,379394201,379394202,pull_request
379394170,65a9fbf8e27d1ba8554a2e19b7d97d2e4940a978,,redis_tests,passed,503,2018-05-15 20:04:47 UTC,379394171,379394172,379394173,379394174,push
379390655,c450dfec03a85dc556281efd04168debed50bc81,48,master,failed,90,2018-05-15 19:58:00 UTC,379390656,379390657,379390658,379390659,pull_request
379390643,c4986da79169f182e434fe63f9a892df749d56b8,,redis_tests,failed,83,2018-05-15 19:58:00 UTC,379390644,379390645,379390646,379390647,push
379388953,e5df76809380826d9f08a217d6544ab5ce386e01,48,master,failed,126,2018-05-15 19:54:16 UTC,379388966,379388969,379388974,379388975,pull_request
379388897,490691e297b2cc050ca8a8e7005d544a5c9a4bcc,,redis_tests,failed,94,2018-05-15 19:54:05 UTC,379388898,379388899,379388900,379388901,push
379370960,d4f7914c1c870fbcd3a95a69755ffe7038d10ffe,,master,passed,256,2018-05-15 19:11:00 UTC,379370961,379370962,379370963,push
379368142,c91a61e4a4ff4ff43f6d04fe899e5a1a28559910,47,master,passed,270,2018-05-15 19:04:15 UTC,379368143,379368144,379368145,pull_request
379368131,f4d0b01a5056bfe61e510ce214a2a88d29ae8121,,vault_tests,passed,275,2018-05-15 19:04:15 UTC,379368132,379368133,379368134,push
379359612,af2d0112d33b1ec99d194bc779c6e5b636fc0cba,47,master,passed,312,2018-05-15 18:44:59 UTC,379359613,379359614,379359615,pull_request
379359545,83e1f808207f632215fee1b35e744652381f8ea1,,vault_tests,passed,269,2018-05-15 18:44:48 UTC,379359546,379359547,379359548,push
379353729,015fe2d9787b92e9b10ef97bd89ad0c03c9f2614,47,master,failed,276,2018-05-15 18:31:29 UTC,379353736,379353737,379353738,pull_request
379353510,7ec3f3c1bbd7ce803bca84607462337a09a4d40d,,vault_tests,failed,309,2018-05-15 18:31:27 UTC,379353511,379353512,379353513,push
378255231,84dc6476b888cf4e1f5ce0d43a1103d6ec0279e2,,0.7.3,passed,193,2018-05-13 02:32:29 UTC,378255232,378255233,push
378254932,84dc6476b888cf4e1f5ce0d43a1103d6ec0279e2,,master,passed,182,2018-05-13 02:29:56 UTC,378254933,378254934,push
378254194,fa6423a1e0d40f302a1f0e06128bdf5d01fe38ae,45,master,passed,173,2018-05-13 02:24:02 UTC,378254195,378254196,pull_request
378254175,c1936c67210591046b837eb062f2ad5e0a32ca9c,,vault_loader,passed,213,2018-05-13 02:23:57 UTC,378254176,378254177,push
378251591,6931e846ec89151362b42994c33b3757240cd61f,45,master,passed,165,2018-05-13 02:05:46 UTC,378251593,378251595,pull_request
378251586,20ed9a35d31be5bca404fd81fe376b8a339ddeb6,,vault_loader,passed,229,2018-05-13 02:05:18 UTC,378251587,378251588,push
378250917,0fc6578fda32bae20579a35697dfa9666b169c61,,master,passed,180,2018-05-13 02:00:50 UTC,378250918,378250919,push
378250218,69d9c2f2af72c1ab5e39cd83b304b4ff33242c1c,46,master,passed,191,2018-05-13 01:55:47 UTC,378250219,378250220,pull_request
378250201,1bdc217d67354ea19c379fb4cb643fbcc3a86e00,,disable_cast,passed,169,2018-05-13 01:55:48 UTC,378250202,378250203,push
378249426,127e7ef4cc604f2a0e9c068e13b8c0e1850e5e08,46,master,passed,152,2018-05-13 01:49:38 UTC,378249427,378249428,pull_request
378249417,d1ab499046be3fabfb0f5db800a96f9bd0cc3962,,disable_cast,passed,155,2018-05-13 01:49:35 UTC,378249418,378249419,push
378248616,96fad4b662bdae95fbd3baf431996d3ceca4c1a4,46,master,passed,182,2018-05-13 01:43:37 UTC,378248618,378248619,pull_request
378248599,12ee726812128086dcdb86c02174e426a0b96e49,,disable_cast,passed,188,2018-05-13 01:43:34 UTC,378248600,378248601,push
378246796,cbb8894ffe9946a4f3fd350d99dee0af5ab871c9,46,master,failed,77,2018-05-13 01:31:28 UTC,378246797,378246798,pull_request
378246687,982ae0fdf8f8a031279ddc43ac610214f80e7114,,disable_cast,failed,75,2018-05-13 01:30:55 UTC,378246690,378246697,push
377892944,6f10de00852ba4a649a435aa1ff8b3f83a798ba8,45,master,failed,76,2018-05-11 20:06:31 UTC,377892945,377892946,pull_request
377892927,ef4e27ba60e0c88d970e6ae31144a4f8f48ca06c,,vault_loader,failed,74,2018-05-11 20:06:29 UTC,377892928,377892929,push
377891596,00729df4f2213d8ac0827077257e8b2ebbe5ca5a,45,master,failed,78,2018-05-11 20:02:00 UTC,377891597,377891598,pull_request
377891349,ce2e913f789af1ee2745ea7f0f1cdaded96f31db,,master,failed,75,2018-05-11 20:01:26 UTC,377891350,377891351,push
377891012,626ce94addeab1896fd494fee6277fef897d29d9,,vault_loader,failed,137,2018-05-11 20:05:36 UTC,377891013,377891014,push
377744930,d3a27508a160cfc12b3bafa37869fa50a81b1aef,44,master,passed,180,2018-05-11 14:01:08 UTC,377744931,377744934,pull_request
377464959,ae8bcec257bbab0364ab4831d147ae452012a644,,vault_loader,passed,144,2018-05-10 21:02:50 UTC,377464962,377464964,push
375968592,95a472151b11b7a8a72bee93422d29a37f6faaba,,0.7.2,passed,216,2018-05-07 16:09:49 UTC,375968593,375968594,push
375967131,95a472151b11b7a8a72bee93422d29a37f6faaba,,master,passed,210,2018-05-07 16:05:58 UTC,375967132,375967133,push
375963170,1d67f348c33b0fa72b2a4943905b49b5a4d1e283,,master,passed,239,2018-05-07 16:03:22 UTC,375963171,375963172,push
375957918,8e8248450ed6209cbb0f4d16aee4ec6aaeac5379,,master,passed,194,2018-05-07 15:47:00 UTC,375957919,375957920,push
375957793,73f98df8923ea87aeac156d782c22c200f7cbaf7,,master,errored,21,2018-05-07 15:46:43 UTC,375957794,375957795,push
375752281,31668ba0f8968069ea2a5af68cb0fb6544eeda9f,,master,passed,211,2018-05-07 06:16:36 UTC,375752283,375752286,push
375741176,bf33666c0cd5b5c8e8c27320a28b284f863ddcd5,,master,passed,165,2018-05-07 05:26:26 UTC,375741177,375741178,push
375733496,d6f9df1230112f4d4097153bf29158e9415261ac,,master,passed,164,2018-05-07 04:41:09 UTC,375733499,375733500,push
375731703,cc519b05dc7b81c2bcd11053f28c66f853553f45,43,master,passed,182,2018-05-07 04:30:32 UTC,375731704,375731705,pull_request
375731697,eeded64528bb4b31f6707beeb43ffd21eb9ec63e,,test_coverage,passed,172,2018-05-07 04:30:47 UTC,375731698,375731699,push
375730288,c7f672d72402c3ff64a67dbd34b85553aabc2b1f,43,master,passed,80,2018-05-07 04:20:42 UTC,375730289,pull_request
375730264,a2388297381dc51cd382822fd2446195360d660b,,test_coverage,passed,95,2018-05-07 04:20:41 UTC,375730265,push
375730144,6477112e14b203fe7aa21d3daa7e978f35b8a0cb,43,master,passed,91,2018-05-07 04:19:42 UTC,375730145,pull_request
375730133,1a22915a73d436ece5bb13783c69b2c6e237a59c,,test_coverage,passed,92,2018-05-07 04:19:40 UTC,375730134,push
375729245,04a1a867ed4e4ca9a528f51fcb40ebb1a0e4d097,43,master,passed,81,2018-05-07 04:19:34 UTC,375729246,pull_request
375729234,c37d4aa00a0df47d04d02c58947d4e15745ff03e,,test_coverage,failed,72,2018-05-07 04:15:29 UTC,375729235,push
375727984,c62b08a86bc3e6775167c2e074faedd86570b8ea,43,master,failed,103,2018-05-07 04:10:01 UTC,375727985,pull_request
375727982,bce5bff091a63c602f1142fdd6bc306a1937e916,,test_coverage,failed,81,2018-05-07 04:09:55 UTC,375727983,push
375727619,13667f0e7d6abd1509afa55c934947afee127159,43,master,failed,103,2018-05-07 04:07:47 UTC,375727620,pull_request
375727601,2643ab635e87f361ca320b27aa57446b47d6fd52,,test_coverage,failed,84,2018-05-07 04:07:43 UTC,375727602,push
375721484,5950135e2f273ac0106117f958256974c968eb8e,43,master,failed,110,2018-05-07 03:30:48 UTC,375721485,pull_request
375721473,436653350387bf8486f3aa99a4f4b8be80c18a7a,,test_coverage,failed,77,2018-05-07 03:30:45 UTC,375721474,push
375719879,3bca4ea4e100ce204032b007cb3968aa16b30bb9,43,master,failed,87,2018-05-07 03:23:16 UTC,375719880,pull_request
375719875,97de77b2fb69c827add31cb78ac1ddcd0c6ab998,,test_coverage,failed,74,2018-05-07 03:22:50 UTC,375719876,push
375717366,36853d99aad902e18f81a8da620de20dbd8ce2b9,43,master,failed,74,2018-05-07 03:11:45 UTC,375717367,pull_request
375717339,b66b81df741d3d8cd337eb615165ac87d8e80070,,test_coverage,failed,86,2018-05-07 03:11:44 UTC,375717340,push
375716744,17da3a12a33e39cb05f8cca940bef1356f9c2ddd,43,master,failed,104,2018-05-07 03:08:17 UTC,375716745,pull_request
375716731,cce7085508b4932a2a851e91d69ac33f10300e2b,,test_coverage,failed,140,2018-05-07 03:08:15 UTC,375716732,push
