build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
673003363,7efe596b5555984e9736cdfd78e10acb3484d327,801,releases/1.2,failed,794,2020-04-09 14:07:49 UTC,673003364,673003365,673003366,673003367,673003368,673003369,673003370,673003371,673003372,pull_request
672997364,eadb014d4065e2b77f1b2a1e24fd00740354019d,801,releases/1.2,passed,840,2020-04-09 13:53:07 UTC,672997365,672997366,672997367,672997368,672997369,672997370,672997371,672997372,672997373,pull_request
672995647,8edbfc827af6205925eae65f6451c30ae20523e4,801,releases/1.2,failed,810,2020-04-09 13:48:45 UTC,672995648,672995649,672995650,672995651,672995652,672995653,672995654,672995655,672995656,pull_request
672991549,45522c7f2a5999be2b6a533989d37443af37ceb6,801,releases/1.2,failed,832,2020-04-09 13:38:31 UTC,672991550,672991551,672991552,672991553,672991554,672991555,672991556,672991557,672991558,pull_request
672980091,d29e3cc338685809c883ac2cc26602b41e31e83e,801,releases/1.2,failed,807,2020-04-09 13:22:52 UTC,672980092,672980093,672980094,672980095,672980096,672980097,672980098,672980099,672980100,pull_request
672979472,1aaca03149679fe082e067201db3608645757c79,801,releases/1.2,failed,820,2020-04-09 13:20:39 UTC,672979474,672979476,672979478,672979479,672979482,672979486,672979488,672979490,672979492,pull_request
672952218,2ed8833f20d7578da79b1b16e7ddf5cb45256d80,801,releases/1.2,failed,823,2020-04-09 12:35:53 UTC,672952219,672952220,672952221,672952222,672952223,672952224,672952225,672952226,672952227,pull_request
672659627,ab0704fa2d35dc1bd30256f15d784aba82b91c61,803,master,passed,836,2020-04-08 19:16:30 UTC,672659628,672659629,672659630,672659631,672659632,672659633,672659634,672659635,672659636,pull_request
672573935,0fe35d760a305f5e7e5588c56beec2bc0909bba5,801,releases/1.2,passed,826,2020-04-08 15:33:06 UTC,672573936,672573937,672573938,672573939,672573940,672573941,672573942,672573943,672573944,pull_request
672573192,007024798cdef1791c1640a2516bd87e63ac6225,801,releases/1.2,passed,840,2020-04-08 15:31:03 UTC,672573193,672573194,672573195,672573196,672573197,672573198,672573199,672573200,672573201,pull_request
672188236,939a880deda15bbb1d2caf2a670b885023c1f155,801,releases/1.2,passed,856,2020-04-07 17:29:15 UTC,672188237,672188238,672188239,672188240,672188241,672188242,672188243,672188244,672188245,pull_request
672188031,cbf194fbb54c609fd1651f44289264e1041ec380,801,releases/1.2,canceled,0,,672188032,672188033,672188034,672188035,672188036,672188037,672188038,672188039,672188040,pull_request
672187400,d5636887a35fa51777390dec249d430b8751cabf,801,releases/1.2,failed,819,2020-04-07 17:27:11 UTC,672187401,672187402,672187403,672187404,672187405,672187406,672187407,672187408,672187409,pull_request
670714799,769588ab472fc8344cd320db3d31d6d5ad5c4a60,799,master,errored,219,2020-04-03 19:00:17 UTC,670714800,670714801,670714802,670714803,670714804,670714805,670714806,670714807,670714808,pull_request
663809110,4323fa90e4aef12ff213122e318493b6e75a9657,797,releases/1.2,failed,798,2020-03-18 06:03:27 UTC,663809111,663809112,663809113,663809114,663809115,663809116,663809117,663809118,663809119,pull_request
663807259,0055447e3fbf76dd6631702a54d17bc249501efc,797,releases/1.2,failed,808,2020-03-18 05:52:42 UTC,663807260,663807261,663807262,663807263,663807264,663807265,663807266,663807267,663807268,pull_request
663802542,ff8aa6e55a0aaea6a3b2cc1d6e4b9bb3f41324e3,797,releases/1.2,failed,815,2020-03-18 05:29:49 UTC,663802543,663802544,663802546,663802547,663802548,663802549,663802551,663802552,663802553,pull_request
663800908,9242a5572bd986ef80442593b2423b017cbd1ebc,797,releases/1.2,failed,827,2020-03-18 05:23:22 UTC,663800909,663800910,663800911,663800912,663800913,663800914,663800915,663800916,663800917,pull_request
663669516,f7e14287dfa1e06888de9d5fb3d902d28c1f4470,797,releases/1.2,failed,819,2020-03-17 20:16:06 UTC,663669517,663669518,663669520,663669522,663669523,663669524,663669525,663669526,663669527,pull_request
663665120,935509f43fea6baac4fa8b1fc4d7f6d4b91821b5,797,releases/1.2,failed,845,2020-03-17 20:03:15 UTC,663665122,663665123,663665124,663665125,663665126,663665127,663665128,663665129,663665130,pull_request
663447511,38831c8cbc4c1eb42832662577657c465a5f24b6,797,releases/1.2,failed,832,2020-03-17 10:51:51 UTC,663447512,663447513,663447514,663447515,663447516,663447517,663447518,663447519,663447520,pull_request
663136554,263d54e5b646e34681c2d3c004a91ba447deb052,797,releases/1.2,failed,914,2020-03-16 16:28:41 UTC,663136555,663136556,663136557,663136558,663136559,663136560,663136561,663136562,663136563,pull_request
663068058,f20910e9a488b2812544c1bd581e91f5f0588350,798,master,passed,839,2020-03-16 13:37:00 UTC,663068059,663068060,663068061,663068062,663068063,663068064,663068065,663068067,663068068,pull_request
663067724,cf0ad1b0818b69b7f657b2ca2eacebe847dda654,798,master,canceled,0,,663067725,663067726,663067727,663067728,663067729,663067730,663067731,663067732,663067733,pull_request
663067480,8628ca1a01d7ce82e8ea90d3cf8dfcdc88f8a1ff,798,master,passed,837,2020-03-16 13:34:58 UTC,663067481,663067483,663067484,663067485,663067486,663067487,663067488,663067489,663067490,pull_request
662410949,b7c81008f00f1099b256b5368e6e251b02f0328e,797,releases/1.2,failed,799,2020-03-14 14:40:23 UTC,662410950,662410951,662410952,662410953,662410954,662410955,662410956,662410957,662410958,pull_request
662052180,47708b083498c84a2a0fc17232ade1dd2411a7a9,796,releases/1.2,passed,824,2020-03-13 17:06:44 UTC,662052181,662052182,662052183,662052184,662052185,662052186,662052187,662052188,662052189,pull_request
637650056,57f97291dbb389d833fc3e99da54cb888d3b006e,,master,passed,780,2020-01-15 21:32:08 UTC,637650057,637650058,637650059,637650060,637650061,637650062,637650063,637650064,637650065,push
636973020,1718ddebbe05f9868db6a68f1643bc1550dde986,,releases/1.2,passed,777,2020-01-14 16:06:23 UTC,636973021,636973022,636973023,636973024,636973025,636973026,636973027,636973028,636973029,push
635730329,6b652222025047c6729f49722e58ffb7925525f8,,1.1.1,passed,744,2020-01-11 17:24:59 UTC,635730334,635730337,635730338,635730339,635730340,635730341,635730342,635730343,635730344,push
635709080,6b652222025047c6729f49722e58ffb7925525f8,,master,passed,748,2020-01-11 16:04:53 UTC,635709081,635709082,635709083,635709084,635709085,635709086,635709087,635709088,635709089,push
635670989,dc91fdbfa8ed70a41c11445193b80cbf3e7bd59f,,master,failed,599,2020-01-11 13:21:21 UTC,635670990,635670991,635670992,635670993,635670994,635670995,635670996,635670997,635670998,push
635502753,0b20c08184463adbb007276f4c495add4bb05ef2,,master,passed,778,2020-01-10 23:00:03 UTC,635502754,635502755,635502756,635502757,635502758,635502759,635502760,635502761,635502762,push
635481500,c4f77425965c80e7917d4eb97c9fac97b1051b2f,,master,passed,775,2020-01-10 21:59:45 UTC,635481501,635481502,635481503,635481504,635481505,635481506,635481507,635481508,635481509,push
635455268,fb17060c59521b8c4c6021f761aba179f18a9cc1,,1.1,passed,777,2020-01-10 20:53:55 UTC,635455269,635455270,635455271,635455272,635455273,635455274,635455275,635455276,635455277,push
635453490,fb17060c59521b8c4c6021f761aba179f18a9cc1,,master,passed,780,2020-01-10 20:48:12 UTC,635453491,635453492,635453493,635453494,635453495,635453496,635453497,635453498,635453499,push
635450760,6ac89e442c9312a09a7c28fc17fec13b5fd6ad80,,releases/1.0.x,failed,292,2020-01-10 20:40:54 UTC,635450761,635450762,635450763,635450764,635450765,635450766,push
635004965,59f4c89be0b0122df59f8c4e3b92c4d2409b6093,,releases/1.1.x,passed,764,2020-01-09 23:09:19 UTC,635004966,635004967,635004968,635004969,635004970,635004971,635004972,635004973,635004974,push
633402178,7b60fcf2ad52eaf0374480cebe3f7e3dc9e7f091,,releases/1.1.x,passed,774,2020-01-06 18:09:27 UTC,633402179,633402180,633402181,633402182,633402183,633402184,633402185,633402186,633402187,push
633327426,71932afaa7564c45a4f8a8f29188d999d3466a25,,releases/1.1.x,failed,745,2020-01-06 15:12:39 UTC,633327427,633327428,633327429,633327430,633327431,633327432,633327433,633327434,633327435,push
633324214,21952f865db4c0ef457ae9b9fefe94998c7f1934,,releases/1.1.x,passed,261,2020-01-06 15:05:53 UTC,633324215,633324216,633324217,push
633318046,51f993c44851f7981a2243522f14c5f6dda2ab08,,releases/1.1.x,passed,75,2020-01-06 14:51:54 UTC,633318047,push
632781165,c53b8e5eb982017a75969c4e8315b49cfe591e0c,,releases/1.1.x,failed,58,2020-01-04 23:03:29 UTC,632781166,push
632779949,b2e391c98a98543841c905130f00dd264448db14,,releases/1.1.x,failed,57,2020-01-04 22:57:47 UTC,632779950,push
632344165,4a730818900503bc31217e7d7d8976d05f730386,,releases/1.1.x,failed,61,2020-01-03 16:14:14 UTC,632344166,push
632340345,25d555a505ad120fc1671863de00417f7f7c79e5,,releases/1.1.x,errored,654,2020-01-03 16:04:52 UTC,632340346,push
632323867,e46eb011fe21f2edb027314778cbb59826c2c1c4,,releases/1.1.x,failed,56,2020-01-03 15:20:50 UTC,632323868,push
632321694,8f48fb026b313e9095b34f198a174e9763afae72,,releases/1.1.x,failed,56,2020-01-03 15:15:57 UTC,632321695,push
632320948,02a5866bfef8a884792e4590ef23dbe5bc32320d,,releases/1.1.x,failed,55,2020-01-03 15:13:50 UTC,632320949,push
632317533,aa16122f0d8346ea5fb37a688346fc1691c6b7fc,,releases/1.1.x,failed,55,2020-01-03 15:03:54 UTC,632317534,push
632310783,e5d847b29bdf8198f0f1e4790489ee7ede65fcb0,,releases/1.1.x,failed,52,2020-01-03 14:45:15 UTC,632310784,push
632309314,f13b755a86ad7d22eb3d05ebf0ae38b455284112,,releases/1.1.x,failed,18,2020-01-03 14:41:22 UTC,632309315,push
631328529,c0dcffc67be1897c0b4846ccfb34ea842ec3f707,,releases/1.1.x,failed,63,2019-12-31 15:44:12 UTC,631328530,push
631001204,36751df2c97263b2d737c22b4801da9740018847,,releases/1.1.x,failed,683,2019-12-30 16:40:59 UTC,631001205,631001206,631001207,631001208,631001209,631001210,631001211,631001212,631001213,push
630999098,1ebba35f6565a1214565856d407a71846dec1434,,releases/1.1.x,failed,639,2019-12-30 16:34:08 UTC,630999099,630999100,630999101,630999102,630999103,630999104,630999106,630999107,630999108,push
629016789,539ccd952214ca2d24934b4e98e58312632ce91f,,releases/1.1.x,failed,670,2019-12-24 07:39:23 UTC,629016790,629016791,629016792,629016793,629016794,629016795,629016796,629016797,629016798,push
628802405,e920377187f1a4209fb72880fad7aed274109ddc,,releases/1.1.x,failed,697,2019-12-23 17:04:53 UTC,628802406,628802407,628802408,628802411,628802412,628802413,628802414,628802415,628802416,push
628797279,75ed02116f9748fbfcf1a4025ff66c7e9844cf07,,releases/1.1.x,canceled,567,2019-12-23 16:53:11 UTC,628797280,628797281,628797282,628797283,628797284,628797285,628797286,628797287,628797288,push
628498527,e5b440af4f6fe98928b7b2c3091925844d07a47f,,releases/1.1.x,failed,695,2019-12-22 22:44:19 UTC,628498528,628498529,628498530,628498531,628498532,628498533,628498534,628498535,628498536,push
626077104,3da4c10c43be11c6799a70644921db7853c2f925,,master,passed,599,2019-12-17 08:28:28 UTC,626077105,626077106,626077107,626077108,626077109,626077110,push
625858060,0aa44beef0f5d13123e5bba546397e78d0ee4c7f,790,master,passed,613,2019-12-16 20:15:50 UTC,625858061,625858062,625858063,625858064,625858065,625858066,pull_request
625432528,1a5236526ee60a019e9424256df44154e6aefa5d,,releases/1.1.x,failed,778,2019-12-15 23:09:52 UTC,625432529,625432530,625432531,625432532,625432533,625432534,625432535,625432536,625432537,push
624394454,95c7e4f3327907b5abab27c14886aa45c8dc961f,,releases/1.1.x,failed,793,2019-12-15 22:42:38 UTC,624394455,624394456,624394457,624394458,624394459,624394460,624394461,624394462,624394463,push
624390590,4debf2f5c548dbbef62ddc19c0c5f16dacbb18c4,,releases/1.1.x,failed,751,2019-12-12 23:28:03 UTC,624390591,624390592,624390593,624390594,624390595,624390596,624390597,624390598,624390599,push
624386886,76e779632efa1f5964644828baf345406d2da738,,releases/1.1.x,failed,817,2019-12-12 23:15:34 UTC,624386887,624386888,624386889,624386890,624386891,624386892,624386893,624386894,624386895,push
617948475,042646a5a6528df72f047648bca012cf7bcf774f,,releases/1.1.x,failed,736,2019-11-27 22:51:21 UTC,617948476,617948477,617948478,617948479,617948480,617948481,617948482,617948483,617948484,push
617945959,1a5535233ea1b080f0ddc625d3efc53ae727c5dc,,releases/1.1.x,failed,741,2019-11-27 22:44:49 UTC,617945960,617945961,617945962,617945963,617945964,617945965,617945966,617945967,617945968,push
617943349,d3121d447648aa8dc63c929290a812be831d35e3,,releases/1.1.x,failed,708,2019-11-27 22:36:31 UTC,617943350,617943351,617943352,617943353,617943354,617943355,617943356,617943357,617943358,push
617941546,47f7fcac524703c7a691a1cc87f88150f422645e,,releases/1.1.x,canceled,279,2019-11-27 22:32:11 UTC,617941547,617941548,617941549,617941550,617941551,617941552,617941553,617941554,617941555,617941556,617941557,617941558,push
617939878,d2b3cf48bab1f93255398009410f863b9c814645,,releases/1.1.x,canceled,742,2019-11-27 22:27:20 UTC,617939879,617939880,617939881,617939882,617939883,617939884,617939885,617939886,617939887,617939888,617939889,617939890,push
617937861,a8380bcf943a5280d59dc5e5e37e5c565905f19e,,releases/1.1.x,canceled,429,2019-11-27 22:21:43 UTC,617937862,617937863,617937864,617937865,617937866,617937867,617937868,617937869,617937870,617937871,617937872,617937873,push
617935295,c7644d70e18676f1b59b94d4baefe88da2b9ae19,,releases/1.1.x,canceled,546,2019-11-27 22:15:31 UTC,617935296,617935297,617935298,617935299,617935300,617935301,617935302,617935303,617935304,617935305,617935306,617935307,push
617933405,90497eabe18f1a2a8a1559d0126b0617ced38cd9,,releases/1.1.x,failed,524,2019-11-27 22:10:31 UTC,617933406,617933407,617933408,617933409,617933410,617933411,617933412,617933413,617933414,617933415,617933416,617933417,push
617442258,a4b5ac03d693f438dc77b138f007083ec62cc189,,releases/1.1.x,failed,367,2019-11-26 22:19:17 UTC,617442259,617442260,617442261,617442262,617442263,617442264,617442265,617442266,617442267,617442268,617442269,617442270,push
617326557,383b226aa0d1f9dcb88313cbf74c1678b7cea74e,,releases/1.1.x,failed,344,2019-11-26 17:36:49 UTC,617326558,617326559,617326560,617326561,617326563,617326565,617326566,617326567,617326568,617326569,617326570,617326571,push
616937009,5bf25b04442c0a0b02c3a23748e0afb1c1e2047f,,releases/1.1.x,failed,376,2019-11-25 22:57:54 UTC,616937010,616937011,616937012,616937013,616937014,616937015,616937016,616937017,616937018,616937019,616937020,616937021,push
616857320,bc245f87a87671a967c5db83007f66acce5e9902,,master,passed,662,2019-11-25 19:58:59 UTC,616857321,616857322,616857323,616857324,616857325,616857326,push
616727555,41f26ef83b2afa98c56cda72177a5cc96dde3dc7,788,master,passed,674,2019-11-25 15:04:59 UTC,616727556,616727557,616727558,616727559,616727560,616727561,pull_request
616406408,08c64a35694d5f53e325826bfdae0e0ca0367594,,releases/1.1.x,failed,357,2019-11-24 22:59:27 UTC,616406409,616406410,616406411,616406412,616406413,616406414,616406415,616406416,616406417,616406418,616406419,616406420,push
613541773,0fcfedfa0341a02f84d888c612ca5e5a3b3e7bf3,787,master,passed,669,2019-11-18 14:57:32 UTC,613541774,613541777,613541778,613541779,613541780,613541781,pull_request
613221561,fdb0054e1bae736cf50960058fa83c246cce6c40,,releases/1.1.x,failed,579,2019-11-17 21:47:36 UTC,613221562,613221563,613221564,613221565,613221566,613221567,push
613219221,58282f1e66e78f9347f9c8088dbbabe5f3ad7120,,releases/1.1.x,failed,564,2019-11-17 21:39:45 UTC,613219222,613219223,613219224,613219225,613219226,613219227,push
606866905,3a74f54595f774e1457e33df803db3ec664ed7a7,,releases/1.1.x,failed,592,2019-11-03 21:37:24 UTC,606866906,606866907,606866908,606866909,606866910,606866911,push
602665349,fd2754002c675f8638b5a4ee179317c8f18085f8,,master,passed,663,2019-10-25 06:43:39 UTC,602665350,602665351,602665352,602665353,602665354,602665355,push
602655470,4081c5a4d8c8811b58cc26e5ad144a1893766c5a,782,master,passed,677,2019-10-25 06:05:51 UTC,602655471,602655472,602655473,602655474,602655475,602655476,pull_request
602655360,bbf5a57c263b3a3c9463a5ff2a73300e9ca78d6d,,master,passed,658,2019-10-25 06:03:41 UTC,602655361,602655362,602655363,602655364,602655365,602655366,push
602651802,5f9825fad9c1448bb42099b4b891bdb13873920e,780,master,passed,669,2019-10-25 05:51:21 UTC,602651803,602651804,602651805,602651806,602651807,602651808,pull_request
602651689,64188ea0e64c07fd6098fd21aa115a7a5525aa62,,master,passed,677,2019-10-25 05:49:17 UTC,602651690,602651691,602651692,602651693,602651694,602651695,push
601880489,4b6f7c0d6c7ec1b90c7c2d2facf6425f8b222bdb,782,master,passed,674,2019-10-23 15:23:48 UTC,601880490,601880491,601880492,601880493,601880494,601880495,pull_request
601838871,5b19ee9816f9dc9d45becd436208ac2bad70e5a6,781,master,passed,659,2019-10-23 13:57:36 UTC,601838872,601838873,601838874,601838876,601838877,601838878,pull_request
601813116,99bca4a45b5d8ddc3501f7fb89b01a89a82f9e1d,780,master,passed,674,2019-10-23 13:04:49 UTC,601813117,601813118,601813119,601813120,601813121,601813122,pull_request
600149201,c987d7da4a7f98f1361bfcd62934adb95ea74f0f,776,releases/1.1.x,passed,717,2019-10-19 20:32:16 UTC,600149202,600149203,600149204,600149205,600149206,600149207,600149208,600149209,pull_request
600146281,58667bec31366f49442312bb713c7f167611b249,776,releases/1.1.x,failed,724,2019-10-19 20:19:06 UTC,600146282,600146283,600146284,600146285,600146286,600146287,600146288,600146289,pull_request
600145967,cf6612e86df9c2670b43b536e1a2b8a83b22d523,776,releases/1.1.x,failed,629,2019-10-19 20:16:17 UTC,600145968,600145969,600145970,600145971,600145972,600145973,600145974,600145975,pull_request
600145484,dc8093362a92da627b640c6f1d61ccbaab8f7a9c,776,releases/1.1.x,failed,589,2019-10-19 20:14:03 UTC,600145485,600145486,600145487,600145488,600145489,600145490,600145491,600145492,pull_request
600137716,6b7df2d9d23958c96a5738224d3d4547a49d81db,776,releases/1.1.x,failed,499,2019-10-19 19:39:01 UTC,600137717,600137718,600137719,600137720,600137721,600137722,600137723,600137724,pull_request
600137618,727172d36f2680c144a4a13dfd552ebcc1379a8e,776,releases/1.1.x,failed,569,2019-10-19 19:37:26 UTC,600137619,600137620,600137621,600137622,600137623,600137624,600137625,600137626,pull_request
600136488,44c6a0067e6356a51362c7a39fa2c3a3ca8eb439,776,releases/1.1.x,failed,586,2019-10-19 19:33:19 UTC,600136489,600136490,600136491,600136492,600136493,600136494,600136495,600136496,pull_request
600136178,a18000ca31107000b7929e7a6c9987d440f7f22b,776,releases/1.1.x,failed,632,2019-10-19 19:31:31 UTC,600136179,600136180,600136181,600136182,600136183,600136184,600136185,600136186,pull_request
600132646,33ca8aca2b968482de8cd5707a9fc01a3a5101b2,776,releases/1.1.x,failed,567,2019-10-19 19:17:15 UTC,600132647,600132648,600132649,600132650,600132651,600132652,600132653,600132654,pull_request
600132446,915e63c65f127d9fa68cac4cfad5fabb1c7d9987,776,releases/1.1.x,canceled,0,,600132447,600132448,600132449,600132450,600132451,600132452,600132453,600132454,pull_request
600132138,1502c9d9e1991f7c52ddac30253a108f029439ee,776,releases/1.1.x,failed,571,2019-10-19 19:14:19 UTC,600132139,600132140,600132141,600132142,600132143,600132144,600132145,600132146,pull_request
600131882,8f9b9533ad1035aaa5c1cdf6b834ae58aa8d1c78,776,releases/1.1.x,failed,579,2019-10-19 19:12:43 UTC,600131883,600131884,600131885,600131886,600131887,600131888,600131889,600131890,pull_request
600129093,103115a5e85329b8f803da0c6b0f38c0ccbb7451,776,releases/1.1.x,failed,571,2019-10-19 19:02:28 UTC,600129094,600129095,600129096,600129097,600129098,600129099,600129100,600129101,pull_request
600128557,f806428ffc4df1267ffd95b75e2aa61104219ccc,776,releases/1.1.x,failed,589,2019-10-19 19:00:39 UTC,600128558,600128559,600128560,600128561,600128562,600128563,600128564,600128565,pull_request
600127458,ad1aaee628e929aceda5ced86fd1df3af13d113e,776,releases/1.1.x,failed,589,2019-10-19 18:57:26 UTC,600127459,600127460,600127461,600127462,600127463,600127464,600127465,600127466,pull_request
600126815,b412a247f86fbbd4742ec7075b298ac1647be18d,776,releases/1.1.x,failed,533,2019-10-19 18:54:24 UTC,600126816,600126817,600126818,600126819,600126820,600126821,600126822,600126823,pull_request
600126278,15021fb2f097b539f11bcc687937ac595eab4368,776,releases/1.1.x,failed,583,2019-10-19 18:52:38 UTC,600126279,600126280,600126281,600126282,600126283,600126284,600126285,600126286,pull_request
600125822,cdff1f9a54d2c00877aa1a5d1f790d43aa01991f,776,releases/1.1.x,canceled,0,,600125823,600125824,600125825,600125826,600125827,600125828,600125829,600125830,pull_request
600125569,16bb2c14521eaa83471b8ef387ad5e134c0fbe00,776,releases/1.1.x,canceled,0,,600125570,600125571,600125572,600125573,600125574,600125575,600125576,600125577,pull_request
600125368,7f29c79c4bfe1b7dc7fcd79e5ca0872dd6a4d40c,776,releases/1.1.x,failed,570,2019-10-19 18:49:41 UTC,600125369,600125370,600125371,600125372,600125373,600125374,600125375,600125376,pull_request
600125069,6d8c45b381ef6de3b24579cefbac9b6808c98d37,776,releases/1.1.x,canceled,0,,600125070,600125071,600125072,600125073,600125074,600125075,600125076,600125077,pull_request
600124966,dd60d1307e567ff6245f909345cfcdfd7c44d405,776,releases/1.1.x,failed,684,2019-10-19 18:47:45 UTC,600124967,600124968,600124969,600124970,600124971,600124972,600124973,600124975,pull_request
600110666,a91cabcbe6fd7a82c627991c72ceb9e458f6b46d,776,releases/1.1.x,failed,721,2019-10-19 17:47:03 UTC,600110667,600110668,600110669,600110670,600110672,600110674,600110675,600110676,pull_request
600109885,19fab2c28af438a0bda60ce6c4dede496916cb15,776,releases/1.1.x,failed,715,2019-10-19 17:44:25 UTC,600109886,600109887,600109888,600109889,600109890,600109891,600109892,600109893,pull_request
600109201,2f2fd81e0329f4e334b8bf079cb6c9122297845d,776,releases/1.1.x,failed,735,2019-10-19 17:41:07 UTC,600109202,600109203,600109204,600109205,600109206,600109207,600109208,600109209,pull_request
600108309,1c494d6470178acdd2a3d6c484f128250c1953ab,776,releases/1.1.x,passed,725,2019-10-19 17:38:42 UTC,600108310,600108311,600108312,600108313,600108314,600108315,600108316,600108317,pull_request
600108153,d540455cfcb1b8dad06885f17ec6c291de21d0cb,776,releases/1.1.x,canceled,0,,600108154,600108155,600108156,600108157,600108158,600108159,600108160,600108161,pull_request
600108115,5247b1c6010b3e10c5c0cb780efb116834a62271,776,releases/1.1.x,canceled,0,,600108116,600108117,600108118,600108119,600108120,600108121,600108122,600108123,pull_request
600107707,6aba4b80dc3ea24fe5614e73810d64b13c5047e3,776,releases/1.1.x,passed,725,2019-10-19 17:35:12 UTC,600107708,600107709,600107710,600107711,600107712,600107713,600107714,600107715,pull_request
600107581,87ef6ab65b9d7d566a7ced532f5957d02a377164,776,releases/1.1.x,failed,656,2019-10-19 17:33:14 UTC,600107582,600107583,600107584,600107585,600107586,600107587,600107588,600107589,pull_request
600030271,395d112311aa26ac9e51017efc35c9c157fd7e68,776,releases/1.1.x,passed,905,2019-10-19 12:30:08 UTC,600030272,600030273,600030274,600030275,600030276,600030277,600030278,600030279,pull_request
600027784,1aab9b5c2a9da07230c263fb8b20d1e6fe6be41c,776,releases/1.1.x,passed,426,2019-10-19 12:18:24 UTC,600027785,600027786,600027787,600027788,pull_request
600027577,3d959c57271b9d7df05e0a8c1990d21e833ee1ec,775,master,errored,93,2019-10-19 12:17:45 UTC,600027578,600027579,600027580,600027581,pull_request
600006694,0492f69e2f7f4acab6b7452660be5194f8bdb5cf,774,master,passed,429,2019-10-19 10:37:15 UTC,600006695,600006696,600006697,600006698,pull_request
599680037,324a2123114b890535d030bbc123f2c4dbfb18e4,773,releases/1.1.x,failed,374,2019-10-18 14:41:06 UTC,599680038,599680039,599680040,599680041,pull_request
599632265,577ce07f51a78a0b1fa75f212c39cd2cb0a5cf12,773,releases/1.1.x,failed,471,2019-10-18 13:03:27 UTC,599632266,599632267,599632268,599632269,pull_request
599628045,4c37ee7f9fc191ee0ea375637c92bd390b0c710a,773,releases/1.1.x,failed,366,2019-10-18 12:54:36 UTC,599628046,599628047,599628048,599628049,pull_request
599626994,e1a63835aa9fa344e3821284025b83b9295b1bf9,773,releases/1.1.x,failed,311,2019-10-18 12:52:00 UTC,599626995,599626996,599626997,599626998,pull_request
599620831,9ed60f348744e66d84d897603f6149cf2742dae7,773,releases/1.1.x,failed,372,2019-10-18 12:39:22 UTC,599620832,599620833,599620834,599620835,pull_request
599620456,cdc90fdaee6ab5fc68ffbe54fc38088994d6f992,773,releases/1.1.x,failed,494,2019-10-18 12:37:40 UTC,599620457,599620458,599620459,599620460,pull_request
599619193,b203fe63c628850d6dbe0dff2fbe9d3551c44150,773,releases/1.1.x,failed,300,2019-10-18 12:34:22 UTC,599619194,599619195,599619196,599619197,pull_request
599617480,97aabacd90aa4abe968686fa60f4bb72da76741d,773,releases/1.1.x,failed,322,2019-10-18 12:31:25 UTC,599617481,599617482,599617483,599617484,pull_request
599616873,1ed0cf299869dbd4b9a27ae2dae97eac44ca0cd2,773,releases/1.1.x,failed,313,2019-10-18 12:30:10 UTC,599616874,599616875,599616876,599616877,pull_request
599612089,5cd1ac7dae6fb4d9e96af1afa8c100c7f98ea16a,773,releases/1.1.x,failed,308,2019-10-18 12:19:56 UTC,599612090,599612091,599612092,599612093,pull_request
599609724,f5046c8879dfc502a3c4740337a399a261cbe309,773,releases/1.1.x,failed,301,2019-10-18 12:15:09 UTC,599609725,599609726,599609727,599609728,pull_request
599607602,27ed4087116f983e974fd7301b4b3bc59d122247,773,releases/1.1.x,failed,309,2019-10-18 12:10:22 UTC,599607603,599607604,599607605,599607606,pull_request
599606132,1757bc73278def963b7cc4b2a86559234f474303,773,releases/1.1.x,failed,302,2019-10-18 12:06:39 UTC,599606134,599606135,599606136,599606137,pull_request
599599938,1757bc73278def963b7cc4b2a86559234f474303,773,releases/1.1.x,failed,306,2019-10-18 11:51:45 UTC,599599939,599599940,599599941,599599942,pull_request
599598875,49c47fa915a96b794edcda63c555a06a55849d8b,773,releases/1.1.x,failed,298,2019-10-18 11:48:59 UTC,599598876,599598877,599598878,599598879,pull_request
599598348,e6565cc642cf97a8594023a427ae4ec48780019c,773,releases/1.1.x,failed,321,2019-10-18 11:47:38 UTC,599598349,599598350,599598351,599598352,pull_request
599567091,a7ec2ce18e7c39682055030829bb5b83fa858b50,773,releases/1.1.x,failed,332,2019-10-18 10:23:19 UTC,599567092,599567093,599567094,599567095,pull_request
599566145,8ca1b18c740128e7a11247f07acb76c406aa9e60,773,releases/1.1.x,failed,315,2019-10-18 10:20:50 UTC,599566146,599566147,599566148,599566149,pull_request
599565339,54f7a06c482e7ff0b502da2b9099070b6a4c4be5,773,releases/1.1.x,failed,307,2019-10-18 10:18:32 UTC,599565340,599565341,599565342,599565343,pull_request
599557439,efe4ea97a851971cf2e60e8add28ef1a7abf41b6,773,releases/1.1.x,failed,306,2019-10-18 09:59:14 UTC,599557440,599557441,599557442,599557443,pull_request
599555047,bc6654c1bd153e49321bca87e6f46603efdfd18b,773,releases/1.1.x,failed,310,2019-10-18 09:53:05 UTC,599555048,599555049,599555050,599555051,pull_request
599553770,fc1cf2d5b4a28b010991abf3fab7499a26fbd9ff,773,releases/1.1.x,failed,308,2019-10-18 09:49:27 UTC,599553771,599553772,599553773,599553774,pull_request
599546597,00a1669146e35aa7791a19fd7f05742d8241d827,773,releases/1.1.x,failed,312,2019-10-18 09:31:29 UTC,599546598,599546599,599546600,599546601,pull_request
599405267,0aab17105aeb864178446e71c322a254c7fabb94,773,releases/1.1.x,failed,336,2019-10-17 23:47:55 UTC,599405268,599405269,599405270,599405271,pull_request
