build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
547012874,d2b11fc4e9d55692d17f16f465450338065f88f6,75,master,passed,3668,2019-06-18 00:28:07 UTC,547012875,547012876,547012877,547012878,547012879,547012880,547012881,547012882,pull_request
547012837,209c99255c0db8489de44018e74730bd49e46cd2,,next_gen_simulator,passed,3691,2019-06-18 00:19:59 UTC,547012838,547012839,547012840,547012841,547012842,547012843,547012844,547012845,push
546818643,c1aa41ebe14b6ace37cbf348278f9afa8864c350,75,master,failed,3952,2019-06-17 15:41:27 UTC,546818644,546818645,546818646,546818647,546818648,546818649,546818650,546818651,pull_request
546818632,657f3ba56b4ab2bbcb0962788e3fa7ca32702f35,,next_gen_simulator,failed,3994,2019-06-17 15:32:08 UTC,546818633,546818634,546818635,546818636,546818637,546818638,546818639,546818640,push
546669117,1d9107c35df5a2860e6b586622172c527085a038,75,master,failed,2848,2019-06-17 10:06:50 UTC,546669118,546669119,546669120,546669121,546669122,546669123,546669124,546669125,pull_request
546669090,2e573fb3d263e21a4cf4287e4adab2beb3bce786,,next_gen_simulator,failed,2804,2019-06-17 10:00:09 UTC,546669092,546669094,546669096,546669097,546669098,546669099,546669100,546669101,push
546658098,f9e0516a2be0238b3e539b362984143c784df546,75,master,failed,3536,2019-06-17 09:41:04 UTC,546658099,546658100,546658101,546658102,546658103,546658104,546658105,546658106,pull_request
546658070,ffa91eb7e99f22ac8f8cb0d0f27b7943906f8890,,next_gen_simulator,failed,3608,2019-06-17 09:32:48 UTC,546658071,546658072,546658073,546658074,546658075,546658076,546658077,546658078,push
546629777,a9f8ae07f50d6809d860c7a4436e3e98b133a892,75,master,errored,3920,2019-06-17 08:30:13 UTC,546629778,546629779,546629780,546629781,546629782,546629783,546629784,546629785,pull_request
546629759,8c8c3076cf2d80165c35f4a009f42f477618fe8c,,next_gen_simulator,failed,3318,2019-06-17 08:21:01 UTC,546629760,546629761,546629762,546629763,546629764,546629765,546629766,546629767,push
546620473,0f4da7c79a38027d581d19ac710272e4c7731341,75,master,failed,3093,2019-06-17 08:01:33 UTC,546620474,546620475,546620476,546620477,546620478,546620479,546620480,546620481,pull_request
546620462,07c2220fcb2c5c87cd4b680d16c2d88342437f78,,next_gen_simulator,failed,2976,2019-06-17 07:55:08 UTC,546620463,546620464,546620465,546620466,546620467,546620468,546620469,546620470,push
546619909,e303d44bb1d1d2c9c99846917305926279b9e78d,75,master,canceled,0,,546619910,546619911,546619912,546619913,546619914,546619915,546619916,546619917,pull_request
546619897,320a124322053e0977f205c385a69fc2d674fddf,,next_gen_simulator,canceled,300,2019-06-17 07:53:13 UTC,546619898,546619899,546619900,546619901,546619902,546619903,546619904,546619905,push
546613658,11c4a0bc9d66b14a8fade04cce9d414f693650af,,master,passed,3377,2019-06-17 07:35:10 UTC,546613659,546613660,546613661,546613662,546613663,546613664,546613665,546613666,push
545597003,60b4ac999d50774b8e7465d89ac7c2e5a71e6295,,master,passed,3323,2019-06-14 06:27:38 UTC,545597004,545597005,545597006,545597007,545597008,545597009,545597010,545597011,push
545322962,6b45d2649eb4f03460b120064396e582f4166648,,next_gen_simulator,failed,2897,2019-06-13 15:54:26 UTC,545322963,545322965,545322966,545322967,545322968,545322969,545322970,545322971,push
545320251,f6a14fde7bf5c01a8a1f8b5db5897cebc767f469,,next_gen_simulator,failed,2941,2019-06-13 15:48:00 UTC,545320252,545320253,545320254,545320255,545320256,545320257,545320258,545320259,push
545244058,6a609d74345fa0bed3e1239bc24f38dd5925d80b,102,master,passed,3502,2019-06-13 13:25:18 UTC,545244059,545244060,545244061,545244062,545244063,545244064,545244065,545244066,pull_request
545244032,cc89e108b0e9298d4a99206567336df02870cf82,,algo_griffin_lim,passed,3442,2019-06-13 13:17:47 UTC,545244033,545244034,545244035,545244036,545244037,545244038,545244039,545244040,push
545015713,a2ca87c7eb87013dc52b747a298d03b75f626bb6,102,master,passed,3527,2019-06-13 01:13:15 UTC,545015714,545015715,545015716,545015717,545015718,545015719,545015720,545015721,pull_request
545015694,d74c010d3c57690e3daa87be2f4b8d24ac3a6f39,,algo_griffin_lim,passed,3533,2019-06-13 00:58:31 UTC,545015695,545015696,545015697,545015698,545015699,545015700,545015701,545015702,push
545013962,82f813206a281008fce435a352d5e716cfa72655,102,master,passed,3535,2019-06-13 00:50:35 UTC,545013963,545013964,545013965,545013966,545013967,545013968,545013969,545013970,pull_request
545012620,afc5dd43e7553e2adde0fe3eb57819c991b39c83,,algo_griffin_lim,passed,3481,2019-06-13 00:42:20 UTC,545012621,545012622,545012623,545012624,545012625,545012626,545012627,545012628,push
545007251,e259d20361e4518ed330c054d9b907d15da75e57,,master,passed,3374,2019-06-13 00:19:06 UTC,545007252,545007253,545007254,545007255,545007256,545007257,545007258,545007259,push
544767688,f08700c3e3d22f381a6a10dcdd6e4b1543167c83,100,master,passed,3419,2019-06-12 14:29:44 UTC,544767689,544767690,544767691,544767692,544767695,544767697,544767698,544767699,pull_request
544767643,04c9b8fb493f93a1400303c5dad886971e5c282d,,algo_overiva,passed,3609,2019-06-12 14:21:51 UTC,544767644,544767645,544767646,544767647,544767648,544767649,544767650,544767651,push
544577558,0d432176d49d0c4687f309b29beaf64fa55ad5e3,100,master,passed,4012,2019-06-12 06:05:19 UTC,544577559,544577560,544577561,544577562,544577563,544577564,544577565,544577566,pull_request
544577543,94a46fb36b1d63cf1e852f5619885ad896b82c24,,algo_overiva,passed,3220,2019-06-12 05:58:04 UTC,544577544,544577545,544577546,544577547,544577548,544577549,544577550,544577551,push
544547404,f771a1296a6be5ab9d4444364a9d247a97011d89,100,master,passed,3218,2019-06-12 04:22:00 UTC,544547405,544547406,544547407,544547408,544547409,544547410,544547411,544547412,pull_request
544547382,874e3f04720bd21b5d5fd49a591e779ca33628bb,,algo_overiva,passed,3179,2019-06-12 04:14:03 UTC,544547383,544547384,544547385,544547386,544547387,544547388,544547389,544547390,push
544547100,68e014c771a128d1a2ca0a3e4d22b66e8ebd882e,100,master,canceled,0,,544547101,544547102,544547103,544547104,544547105,544547106,544547107,544547108,pull_request
544547082,63541b617d5289ff2574a0a29b5dae40022b6a40,,algo_overiva,canceled,0,,544547083,544547084,544547085,544547086,544547087,544547088,544547089,544547090,push
544546403,197916770314cb7356bd33a9e0bd6f32c9edfe2b,100,master,canceled,0,,544546404,544546405,544546406,544546407,544546408,544546409,544546410,544546411,pull_request
544546388,ffd7f5ae163d1486b240dc1c873a052ceb6604fd,,algo_overiva,passed,3217,2019-06-12 04:04:57 UTC,544546389,544546390,544546391,544546392,544546393,544546394,544546395,544546396,push
544244616,e143e2a8396544cd91338ca975106ceb62a2a937,100,master,passed,3556,2019-06-11 14:15:04 UTC,544244617,544244618,544244619,544244620,544244621,544244622,544244623,544244624,pull_request
544244554,eec1e3c59904ff97ba27550630bfc349b5485d74,,algo_overiva,passed,3710,2019-06-11 14:07:32 UTC,544244555,544244556,544244557,544244558,544244559,544244560,544244561,544244562,push
544243817,348876c9e8874141f57091afa743365945b19200,,master,passed,3669,2019-06-11 13:59:34 UTC,544243818,544243819,544243820,544243821,544243822,544243823,544243824,544243825,push
544232035,f8f8808993f629afe4bf4afcc46cbcbe7337254e,100,master,passed,3710,2019-06-11 13:40:45 UTC,544232036,544232037,544232038,544232039,544232040,544232041,544232042,544232043,pull_request
544231992,3fa4bf40d520b93ca86f7f6979fd1b42efe80a27,,algo_overiva,passed,3672,2019-06-11 13:32:49 UTC,544231993,544231994,544231995,544231996,544231997,544231998,544231999,544232000,push
544135156,307220292e78e67c7a3d0cc72ac3038609a8c348,100,master,passed,3624,2019-06-11 09:41:26 UTC,544135157,544135158,544135159,544135160,544135161,544135162,544135163,544135164,pull_request
544133660,9f52a881a82af12f3043d60309bd37f327562164,,algo_overiva,passed,3491,2019-06-11 09:34:24 UTC,544133661,544133662,544133663,544133664,544133665,544133666,544133667,544133668,push
541669192,99a7395145c5aef1197c1fa8f97ba3c99010af06,,next_gen_simulator,failed,4344,2019-06-05 10:30:18 UTC,541669193,541669194,541669195,541669196,541669197,541669198,541669199,541669200,push
541042269,9adc2a53514b58b00abd74d69a2dbf3d6114fa70,,next_gen_simulator,failed,2551,2019-06-04 02:59:32 UTC,541042270,541042271,541042272,541042273,541042274,541042275,541042276,541042277,push
538022834,0f5d2dd76a71b221529dbd39a5c859ee984d1127,,master,passed,3701,2019-05-28 01:54:07 UTC,538022835,538022836,538022837,538022838,538022839,538022840,538022841,538022842,push
538013273,808df395fdd119ca9e72ef1ffed04ad5a4e6fdd9,,master,passed,3664,2019-05-28 01:01:34 UTC,538013274,538013275,538013276,538013277,538013278,538013279,538013280,538013281,push
537942099,9f6eb026acad3ec36a31b4f85a36b8960c2d0012,91,master,passed,3618,2019-05-27 20:19:22 UTC,537942100,537942101,537942102,537942103,537942104,537942105,537942106,537942107,pull_request
537625643,101b0be98165415bb0a557a37f6bbc86749a64b4,,master,passed,3727,2019-05-27 05:05:43 UTC,537625644,537625645,537625646,537625647,537625648,537625649,537625650,537625651,push
537607583,baf3d3474bbd04291f56c59ccd3d2988acdc04c2,96,master,passed,3704,2019-05-27 03:40:56 UTC,537607584,537607585,537607586,537607587,537607588,537607589,537607590,537607591,pull_request
537607052,9c77469e1fe49655251be0a66537541a9fd4c7ca,,warnfix_lstsq_rcond,passed,3689,2019-05-27 03:32:17 UTC,537607053,537607054,537607055,537607056,537607057,537607058,537607059,537607060,push
537606727,6b7ec3709b210b8873f349af6cf94a7cec32615d,,master,passed,3667,2019-05-27 03:22:58 UTC,537606728,537606729,537606730,537606731,537606732,537606733,537606734,537606735,push
537606626,dcd1a163a7d632dc5cec3e8ae72340541fbeacf8,94,master,errored,177,2019-05-27 03:21:49 UTC,537606627,537606628,537606629,537606630,537606631,537606632,537606633,537606634,pull_request
537606607,cd4bcf7df0f7307394e1b73f357f42cc07d7ac81,,bugfix_auxiva_cutoff,failed,193,2019-05-27 03:20:44 UTC,537606608,537606609,537606610,537606611,537606612,537606613,537606614,537606615,push
536193486,030e51e02ae2a794e6ec46ef8a47dda87ea1391b,94,master,passed,3929,2019-05-23 10:01:26 UTC,536193489,536193490,536193491,536193493,536193495,536193497,536193499,536193502,pull_request
536189666,2754b2ec08e66113d3d631101c7184acdc3ed253,,bugfix_auxiva_cutoff,passed,3815,2019-05-23 09:51:39 UTC,536189667,536189668,536189669,536189670,536189671,536189672,536189673,536189674,push
535813601,33dc7d35db5f30d0c6e2b29f29cc21662e60e4b9,,next_gen_simulator,failed,2626,2019-05-22 14:24:01 UTC,535813602,535813603,535813604,535813605,535813606,535813607,535813608,535813609,push
533847720,02825a093bd47f943f1ed70d05f8b4edad43f185,,master,passed,3788,2019-05-17 15:09:56 UTC,533847721,533847722,533847723,533847724,533847725,533847726,533847727,533847728,push
533847530,8295ee88a09158629463f7d9b61fe874c59956b5,93,master,errored,186,2019-05-17 15:06:05 UTC,533847531,533847532,533847533,533847534,533847535,533847536,533847537,533847538,pull_request
533846660,eb284f050f1c1350d84b7edc476b25f00ab7685f,,logo_branch,passed,3743,2019-05-17 14:57:53 UTC,533846661,533846662,533846663,533846664,533846665,533846666,533846667,533846668,push
533845958,f5e1c060c43ab30afed66d070d902d16696746bf,,logo_branch,canceled,0,,533845959,533845960,533845961,533845962,533845963,533845964,533845965,533845966,push
533845079,1159ebad582850fba693e5b194e2d748e03d036f,,master,passed,3838,2019-05-17 14:49:21 UTC,533845080,533845081,533845082,533845083,533845084,533845085,533845086,533845087,push
533838679,442ad6b6cf3cb606d25fda1910d94364def667a3,,next_gen_simulator,failed,2701,2019-05-17 14:35:42 UTC,533838680,533838681,533838682,533838683,533838684,533838685,533838686,533838687,push
533824001,758c2da98a8e335fcef863cb923d774458649cf8,,next_gen_simulator,failed,2647,2019-05-17 14:04:27 UTC,533824002,533824003,533824004,533824005,533824006,533824007,533824008,533824009,push
532969700,0bde7213b8d0913b466f206be6126fde222afaeb,91,master,passed,3937,2019-05-15 19:13:56 UTC,532969701,532969702,532969703,532969704,532969705,532969706,532969707,532969708,pull_request
521520184,16d7b19a3f7caccfce8bbd09f1c1f540f76bb093,,master,passed,3777,2019-04-18 01:40:14 UTC,521520185,521520186,521520187,521520188,521520189,521520190,521520191,521520192,push
521468788,d06b16f74a96f573f91ff45f045f33820416296a,77,master,passed,3748,2019-04-17 22:08:31 UTC,521468789,521468790,521468791,521468792,521468793,521468794,521468795,521468796,pull_request
521038413,6dd06b905acb6477d565eb571c9f40f3d52a81cd,,v0.1.23,passed,4511,2019-04-17 01:04:58 UTC,521038414,521038415,521038416,521038417,521038418,521038419,521038420,521038421,push
521038402,6dd06b905acb6477d565eb571c9f40f3d52a81cd,,pypi-release,passed,3872,2019-04-17 00:56:16 UTC,521038403,521038404,521038405,521038406,521038407,521038408,521038409,521038410,push
520666397,3b5f7401a7df22b38b4b142408b828e32f207e92,,master,passed,3707,2019-04-16 09:20:52 UTC,520666398,520666399,520666400,520666401,520666402,520666403,520666404,520666405,push
520611268,8aa04ba6a2e259bbf35fa8c8b83df668628f5c4f,90,master,passed,3777,2019-04-16 06:29:04 UTC,520611269,520611270,520611271,520611272,520611273,520611274,520611275,520611276,pull_request
520611255,a2b39bf975397d922f41e0912de757f70cd99f1c,,subband_lms_bigfix,passed,3742,2019-04-16 06:19:27 UTC,520611256,520611257,520611258,520611259,520611260,520611261,520611262,520611263,push
520470857,ed30e698405a6da01d53b6bf048058533b488b7e,90,master,failed,3962,2019-04-15 20:47:23 UTC,520470858,520470859,520470860,520470861,520470862,520470863,520470864,520470865,pull_request
520470839,68b576ae78252956bd623ee5e9288839f25a1e31,,subband_lms_bigfix,failed,3964,2019-04-15 20:38:45 UTC,520470840,520470841,520470842,520470843,520470844,520470845,520470846,520470847,push
520456208,c287c99ba9dba85ffbc15c1df703cb0cb6733476,90,master,failed,3236,2019-04-15 20:07:49 UTC,520456209,520456210,520456211,520456212,520456215,520456216,520456217,520456218,pull_request
520456119,b4620aa0b70bfc0bdc3d25691cd88e64bb459f0a,,subband_lms_bigfix,failed,3265,2019-04-15 20:00:32 UTC,520456120,520456121,520456122,520456123,520456124,520456125,520456126,520456127,push
518651149,0df9e24a94807be66c82e91865f1dbbec9b10b85,,master,failed,3283,2019-04-11 08:15:43 UTC,518651150,518651151,518651152,518651153,518651154,518651155,518651156,518651157,push
518650951,0df9e24a94807be66c82e91865f1dbbec9b10b85,,v0.1.22,failed,3505,2019-04-11 08:07:18 UTC,518650952,518650953,518650954,518650955,518650956,518650957,518650958,518650959,push
518650932,0df9e24a94807be66c82e91865f1dbbec9b10b85,,pypi-release,failed,3149,2019-04-11 07:59:32 UTC,518650933,518650934,518650935,518650936,518650937,518650938,518650939,518650940,push
518476555,7c4cccac0179595f641487e7989e7b8c2c0ffb87,90,master,failed,3267,2019-04-10 20:38:23 UTC,518476556,518476557,518476558,518476559,518476560,518476561,518476562,518476563,pull_request
518476130,226da182239c89dc3613b956e0c871bf50b8fd77,,subband_lms_bigfix,failed,3400,2019-04-10 20:30:25 UTC,518476131,518476132,518476133,518476134,518476135,518476136,518476137,518476138,push
518475656,84b29180b9adfef8c0fb56c6d739d7878a166d02,,subband_lms_bigfix,failed,3353,2019-04-10 20:22:25 UTC,518475657,518475658,518475659,518475660,518475661,518475662,518475663,518475664,push
517555866,84b29180b9adfef8c0fb56c6d739d7878a166d02,,master,failed,3260,2019-04-09 00:40:53 UTC,517555867,517555868,517555869,517555870,517555871,517555872,517555873,517555874,push
514991725,d8ba17a400a6155a7204a3b56cd692841c130a0d,,master,failed,3396,2019-04-03 03:24:52 UTC,514991726,514991727,514991728,514991729,514991730,514991731,514991732,514991733,push
514970648,b2b3748a3d50eeafa6ba654e5950f74e93e443bc,88,master,failed,3486,2019-04-03 01:46:27 UTC,514970649,514970650,514970651,514970652,514970653,514970654,514970655,514970656,pull_request
514968175,51d319c307aa190c9555d7c336942c4713cc936c,,bugfix_issue_87,errored,3163,2019-04-09 00:34:25 UTC,514968176,514968177,514968178,514968179,514968180,514968181,514968182,514968183,push
514963257,41b4110531dbefd6ff6e13bb901806fb634a495e,,bugfix_issue_87,errored,2220,2019-04-03 01:05:51 UTC,514963258,514963259,514963260,514963261,514963262,514963263,514963264,514963265,push
514035185,cf382833c753936b54f70ad96f6f13a9f0f1d861,,master,failed,3540,2019-04-01 09:01:11 UTC,514035188,514035190,514035191,514035193,514035194,514035196,514035197,514035199,push
510826592,79569ee866fc343dd786efc27299bc9f7491800a,,master,failed,3769,2019-03-25 07:05:54 UTC,510826593,510826594,510826595,510826596,510826597,510826598,510826599,510826600,push
510819108,640e4b1e0fd01b9650a0132b403fd90a00d3d681,86,master,failed,3801,2019-03-25 06:56:11 UTC,510819109,510819110,510819111,510819112,510819113,510819114,510819115,510819116,pull_request
508005920,a48a928805ff60b2386cb53018c7e9a3d493cd03,86,master,failed,3933,2019-03-22 00:41:11 UTC,508005921,508005922,508005923,508005924,508005925,508005926,508005928,508005930,pull_request
502951170,16c8f6c7c5fdaa99a985ffd14ee95cd3a7dd37e7,,next_gen_simulator,failed,2260,2019-03-07 06:52:57 UTC,502951171,502951172,502951173,502951174,502951175,502951176,502951177,502951178,push
502668244,47e7f1b55092d1a5aa651004da207bf9a420a0c6,,next_gen_simulator,failed,2314,2019-03-06 17:08:35 UTC,502668245,502668246,502668247,502668248,502668249,502668250,502668251,502668252,push
502411617,98baee6a8e0b97c2fb7acbc806ec33586fadc5fa,,next_gen_simulator,failed,2142,2019-03-06 06:10:53 UTC,502411618,502411619,502411620,502411621,502411622,502411623,502411624,502411625,push
501915540,087597944f238f42a180bcf306a13572843d2661,,master,passed,3372,2019-03-05 08:30:37 UTC,501915541,501915542,501915543,501915544,501915545,501915546,501915547,501915548,push
501910186,44a0a0b66fced80e5cea1ed748c9b4175e271afc,75,master,failed,2313,2019-03-05 08:20:27 UTC,501910187,501910188,501910189,501910190,501910191,501910192,501910193,501910194,pull_request
501910175,f5cf1411955a538d61e68ebdd2b383af4a052f51,,next_gen_simulator,failed,2291,2019-03-05 08:15:20 UTC,501910176,501910177,501910178,501910179,501910180,501910181,501910182,501910183,push
501619369,a6e539b5b72b153acd0099bd9b4f4cfd4afbc7ad,83,master,passed,3481,2019-03-04 17:51:24 UTC,501619370,501619371,501619372,501619373,501619374,501619375,501619376,501619377,pull_request
501546382,63fc182a49a9276c70f454c6d87e7635c8b53afe,75,master,failed,2310,2019-03-04 15:21:35 UTC,501546383,501546384,501546385,501546386,501546387,501546389,501546391,501546392,pull_request
501546359,d6012a655e7ceb9d4b0d9bf436dbe63d2ba35959,,next_gen_simulator,failed,2329,2019-03-04 15:16:01 UTC,501546360,501546361,501546362,501546363,501546364,501546365,501546366,501546367,push
499880836,4bd4218a0f51bc757050faefa38d24106b99999e,83,master,passed,3534,2019-02-28 15:51:42 UTC,499880837,499880838,499880839,499880840,499880841,499880842,499880843,499880844,pull_request
499586043,c8b824d77e91071882f8a8a52d9c66bf9183db62,,master,passed,2738,2019-02-28 01:32:56 UTC,499586044,499586045,499586046,499586047,499586048,499586049,499586050,499586051,push
499311043,ebc2478713b52a45d0cb6926dde13c7e0f2b6852,,next_gen_simulator,failed,2402,2019-02-27 14:45:50 UTC,499311044,499311045,499311046,499311047,499311048,499311049,499311050,499311051,push
498480451,543772f11cb1d69d4a5a153025784dd7a19a12a6,83,master,passed,2686,2019-02-26 00:45:59 UTC,498480452,498480453,498480454,498480455,498480456,498480457,498480458,498480459,pull_request
493632256,f66f50321261ff52c4a8cef3a549b2c29a6d635c,,master,passed,2690,2019-02-15 07:47:40 UTC,493632257,493632258,493632259,493632260,493632261,493632262,493632263,493632264,push
492812098,31507f53e9f49bf91af96c7473d3ddf0bbbdae09,81,master,passed,2858,2019-02-14 08:37:35 UTC,492812099,492812100,492812101,492812102,492812103,492812104,492812105,492812106,pull_request
492127959,d595846ed630f63d6f18d1cea216c280bb97dfff,81,master,failed,2448,2019-02-12 12:02:02 UTC,492127960,492127961,492127962,492127963,492127964,492127965,492127966,492127967,pull_request
492094259,c8b5483290051575e4cceefb819d5b119171c86a,80,master,failed,2450,2019-02-12 10:41:22 UTC,492094260,492094261,492094262,492094263,492094264,492094265,492094266,492094267,pull_request
490655650,8be060faa25b05f31c93662678ab6281e2c228c4,,next_gen_simulator,passed,3615,2019-02-08 17:32:52 UTC,490655651,490655652,490655653,490655654,490655655,490655656,490655657,490655658,push
490442795,c33ed08e8ac55f147b09dc4b3d5fb76b1758d1f8,,next_gen_simulator,failed,2001,2019-02-08 08:51:40 UTC,490442798,490442799,490442800,490442801,490442802,490442803,490442804,490442805,push
489842962,8c67f5cd02c5cb5d75eeda4af2c96a6e646327c0,,next_gen_simulator,passed,3022,2019-02-07 01:25:54 UTC,489842963,489842964,489842965,489842966,489842967,489842968,489842969,489842970,push
489490690,bb423530f1eb646e9b63847ed8bf5ada15361279,,master,passed,2723,2019-02-06 11:34:34 UTC,489490692,489490693,489490695,489490696,489490699,489490700,489490701,489490702,push
489435871,e8867c82a58484f71b5c876e9a6b150d1ff7c6f6,79,master,passed,2593,2019-02-06 09:04:53 UTC,489435872,489435873,489435874,489435875,489435876,489435877,489435878,489435879,pull_request
489029833,581807a0f6d77fae76b1d23fbb548c595b9a825e,78,master,passed,2724,2019-02-05 13:02:44 UTC,489029834,489029835,489029836,489029837,489029838,489029839,489029840,489029841,pull_request
489011141,234ba9b7dc56eb1047fd729a26fbdd81a384f6e5,78,master,failed,2662,2019-02-05 12:20:28 UTC,489011142,489011143,489011144,489011145,489011146,489011147,489011148,489011149,pull_request
484429719,ed8d002f9050628447ef5d2a361a2b22f43e6fe5,77,master,passed,2670,2019-01-25 16:02:52 UTC,484429720,484429721,484429722,484429723,484429724,484429725,484429726,484429727,pull_request
483050507,2bb7267495ac040af33b9f38bc4c283be37ad19c,,master,passed,2547,2019-01-22 19:34:22 UTC,483050508,483050509,483050510,483050511,483050512,483050513,483050514,483050515,push
482917420,9f2ff2cb702126f1f254cca10e11ef9fc40739b3,77,master,passed,2539,2019-01-22 14:35:00 UTC,482917421,482917422,482917423,482917424,482917425,482917428,482917429,482917430,pull_request
481462036,878ccff21a894d8aded5db485f131bc579b10413,74,master,passed,2597,2019-01-18 17:25:46 UTC,481462037,481462038,481462039,481462040,481462041,481462042,481462043,481462044,pull_request
480258994,6262466848f4c2ff9d086b05953d004f99543139,75,master,passed,2795,2019-01-16 08:15:25 UTC,480258995,480258996,480258997,480258998,480258999,480259000,480259001,480259002,pull_request
480258970,5daebfae092c6aaf21c5bf852b290b52307cb095,,next_gen_simulator,passed,2779,2019-01-16 08:08:36 UTC,480258971,480258972,480258973,480258974,480258975,480258976,480258977,480258978,push
480229801,0a0cffcf9e866b3d62720c260d396873b6b16087,,next_gen_win_compile,passed,2810,2019-01-16 06:03:54 UTC,480229802,480229803,480229805,480229807,480229808,480229810,480229811,480229812,push
480209529,7b67fcc7295ac3ee1dfab560f462cecce4753371,,next_gen_win_compile,passed,2805,2019-01-16 04:19:38 UTC,480209530,480209531,480209532,480209533,480209534,480209535,480209536,480209537,push
480206804,814ec791dd049431db0e913923aeaa3a32e24328,,next_gen_win_compile,passed,2822,2019-01-16 04:05:58 UTC,480206805,480206806,480206807,480206808,480206809,480206810,480206811,480206812,push
480205284,72d1600a64f0d74e9f8b7c2b083ff4806ad95816,,master,passed,2493,2019-01-16 03:57:54 UTC,480205285,480205286,480205287,480205288,480205289,480205290,480205291,480205292,push
480194020,1f250883a12428be61346bf4ed77fa20b3a284ba,,next_gen_win_compile,passed,2862,2019-01-16 03:08:21 UTC,480194021,480194022,480194023,480194024,480194025,480194026,480194027,480194029,push
479928157,cef02809e44240164aa6808e6f4420a91e69c1c5,,next_gen_win_compile,passed,2811,2019-01-15 15:03:55 UTC,479928158,479928159,479928160,479928161,479928162,479928163,479928164,479928165,push
479686188,d3e3c85a9c8527017747fa65f1782ba6d590b92e,75,master,passed,2761,2019-01-15 01:55:52 UTC,479686189,479686190,479686191,479686192,479686193,479686194,479686195,479686196,pull_request
479686174,d55c1569119b9ba6867e6190f1115483b554ebd8,,next_gen_simulator,passed,2922,2019-01-15 01:48:20 UTC,479686175,479686176,479686177,479686178,479686179,479686180,479686181,479686182,push
479669973,b9a288ba893ebd7018060b1b36811b65da10d597,74,master,passed,2396,2019-01-15 01:00:10 UTC,479669974,479669975,479669976,479669977,479669978,479669979,479669980,479669981,pull_request
479667458,afdf545879da6b7744595b6bb0e9d5126227f83a,,next_gen_simulator,passed,2896,2019-01-15 00:56:31 UTC,479667459,479667460,479667461,479667462,479667463,479667464,479667465,479667466,push
479667446,54f813bc950bd14cf796165790116280f7a0ea8b,75,master,errored,2606,2019-01-15 00:39:05 UTC,479667447,479667448,479667449,479667450,479667451,479667452,479667453,479667454,pull_request
479665124,54a3ace21bba2bd7e7f644fe302016693ac01cfb,74,master,failed,2434,2019-01-15 00:30:37 UTC,479665125,479665126,479665127,479665128,479665129,479665130,479665131,479665132,pull_request
479480712,762891dbbc1e8909245363adf13558525000fb7e,75,master,passed,2933,2019-01-14 16:36:30 UTC,479480713,479480714,479480715,479480716,479480717,479480718,479480719,479480721,pull_request
479470213,cc030d6660f332bd133615d3dce68da16d420e4a,,next_gen_simulator,passed,2857,2019-01-14 16:15:27 UTC,479470214,479470215,479470217,479470221,479470222,479470223,479470224,479470236,push
479436708,99611b0a89f48dd284eade4a210df81ffa1e8fb4,,enhance_cpp_cyril,failed,2808,2019-01-14 15:02:55 UTC,479436709,479436710,479436711,479436712,479436713,479436714,479436715,479436716,push
479415065,d941851a3450d422fd7b074e47b096fc5abd3287,,next_gen_simulator,passed,2892,2019-01-14 14:16:15 UTC,479415066,479415067,479415068,479415069,479415070,479415071,479415072,479415073,push
479402028,7e8ff72ac19dd574ea87252eeda21673ecd4378e,60,master,passed,2690,2019-01-14 13:55:18 UTC,479402029,479402030,479402031,479402032,479402033,479402034,479402035,479402036,pull_request
479401995,3ebdb5c3d3e28c8b16f6a116ffe356188d036c09,,enhancement_refactor_libroom_cpp,passed,2706,2019-01-14 13:47:48 UTC,479401996,479401997,479401998,479401999,479402000,479402001,479402002,479402003,push
479384277,7d5c83b8b590c0ee6e2048cc666d581a20698197,60,master,failed,2927,2019-01-14 13:21:42 UTC,479384278,479384279,479384280,479384281,479384282,479384283,479384284,479384285,pull_request
479384266,3cef3a391c31df09a8b2e794b481898fb20df187,,enhancement_refactor_libroom_cpp,failed,2677,2019-01-14 13:08:20 UTC,479384267,479384268,479384269,479384270,479384271,479384272,479384273,479384274,push
479384102,72d1600a64f0d74e9f8b7c2b083ff4806ad95816,,next_gen_simulator,passed,2716,2019-01-14 13:01:08 UTC,479384103,479384104,479384105,479384106,479384107,479384108,479384109,479384110,push
478348591,cafe33d23f696e8de5ab45edcb1d435d64cf16d0,74,master,passed,2646,2019-01-11 13:52:25 UTC,478348592,478348593,478348594,478348596,478348603,478348604,478348605,478348606,pull_request
478331708,eba4b7ae9a2a4f743a6621508ef8b2e2a894cd51,74,master,failed,2524,2019-01-11 13:07:59 UTC,478331709,478331710,478331711,478331712,478331713,478331714,478331715,478331716,pull_request
476855860,692d1131c0f77f85a9068f22ae5e7bf26352a0b2,,master,passed,2502,2019-01-08 14:02:56 UTC,476855861,476855862,476855863,476855865,476855867,476855868,476855869,476855870,push
476707974,d9f2e7c200ba0b85bb7ea7b218a0641320c7151a,73,master,passed,2485,2019-01-08 07:13:36 UTC,476707975,476707976,476707977,476707978,476707979,476707980,476707981,476707982,pull_request
476642414,fdd9eae8cecfe9b77c428932027e2c575167a5ac,73,master,passed,2535,2019-01-08 01:48:52 UTC,476642415,476642416,476642417,476642418,476642419,476642420,476642421,476642422,pull_request
