build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
337966875,abbf3e71c12c8beaf303c97fdf812032e9cb61b1,250,master,passed,5121,2018-02-06 11:33:58 UTC,337966876,337966877,337966878,337966880,337966881,337966882,337966883,337966884,pull_request
335168626,801bb3f8aa44936bb82817c5ee58951a8bc13184,259,master,errored,1788,2018-01-30 14:14:34 UTC,335168629,335168631,335168636,335168638,335168641,335168642,335168643,335168645,pull_request
329406010,a9839105656bb719fc5fba7670ce5c127265add2,250,master,passed,4919,2018-01-16 10:37:51 UTC,329406011,329406012,329406013,329406014,329406015,329406016,329406017,329406018,pull_request
328544153,287b34e564edbb13f603dbfbb3dda4ada3522637,250,master,passed,4842,2018-01-13 20:29:07 UTC,328544154,328544155,328544156,328544157,328544158,328544159,328544160,328544161,pull_request
328517720,d6a1e6ada0769e99a4365462d7cad7e700884412,250,master,passed,4815,2018-01-13 18:19:07 UTC,328517721,328517722,328517723,328517724,328517725,328517726,328517727,328517728,pull_request
328410780,5cc5db91e77edfc7ab435404b5480b1edcdb4932,250,master,passed,4759,2018-01-13 10:00:50 UTC,328410781,328410782,328410783,328410784,328410785,328410786,328410787,328410788,pull_request
328410048,ad0be10cd1715edf6f9a7786e7aa487453c1abb4,,master,passed,5249,2018-01-13 09:42:01 UTC,328410049,328410050,328410051,328410052,328410053,328410054,328410055,328410056,push
328408498,f0a01726b2d243f78584a46d7bff652cd34e376a,257,master,errored,4142,2018-01-13 09:31:36 UTC,328408499,328408500,328408501,328408502,328408503,328408504,328408505,328408506,pull_request
328319246,4ab9f9067fa31731d0e5086b07c40b1b1f09a472,250,master,passed,4196,2018-01-12 23:05:29 UTC,328319247,328319248,328319250,328319253,328319254,328319255,328319256,328319257,pull_request
328305343,a86500e6cb69703ef06c4fe97b347124348286d5,250,master,passed,4616,2018-01-12 22:20:02 UTC,328305344,328305345,328305346,328305347,328305349,328305350,328305352,328305353,pull_request
328292657,a9089f4281ac1d838e0fb64be7591e2d36db9a57,250,master,passed,5455,2018-01-12 21:52:45 UTC,328292658,328292659,328292660,328292661,328292662,328292663,328292664,328292665,pull_request
328292514,a9695413d8dad08bf5140501a8e72ef3816be092,250,master,passed,4356,2018-01-12 21:42:13 UTC,328292516,328292518,328292519,328292524,328292528,328292530,328292531,328292532,pull_request
328272312,59102358f5f40645e6a00ecca565337b934fe85d,,master,passed,4578,2018-01-12 20:43:51 UTC,328272313,328272314,328272315,328272316,328272317,328272318,328272319,328272321,push
328259785,02259a1a0c4528b3700b0c6d7441c42860627b2e,248,master,passed,4655,2018-01-12 20:05:46 UTC,328259786,328259787,328259788,328259789,328259790,328259791,328259792,328259793,pull_request
327762066,a6f22e9354d52d8d92c54a2187ac7f49e6835520,250,master,passed,5037,2018-01-11 16:54:50 UTC,327762068,327762070,327762071,327762073,327762074,327762075,327762077,327762078,pull_request
327760430,898b4348785849a33ed8c692becfb5fb7e75a9c7,,master,passed,4570,2018-01-11 16:41:41 UTC,327760432,327760433,327760434,327760435,327760436,327760437,327760440,327760441,push
327756453,fed2fdbce0738b2b0433f143f01f7029e7fc962e,256,master,errored,3704,2018-01-11 16:31:14 UTC,327756455,327756456,327756457,327756458,327756459,327756462,327756465,327756466,pull_request
327626193,b1b7fc81e2445242b0511994a601e697ee59b1f5,255,master,errored,276,2018-01-11 10:46:03 UTC,327626195,327626197,327626198,327626201,327626202,327626203,327626206,327626209,pull_request
327626137,45b708ef3f1f89db2668f80de1dcb3f31bd39efb,,master,errored,3899,2018-01-11 10:45:56 UTC,327626138,327626139,327626140,327626141,327626142,327626143,327626144,327626145,push
327608230,5322d01416fa4b8101613fdc7b4d04a0e3b6f4d7,,master,passed,4708,2018-01-11 09:59:55 UTC,327608234,327608243,327608246,327608251,327608252,327608253,327608254,327608255,push
327605736,b03d35ddc0d1df8236a6417be92c61b813c7c9ff,254,master,errored,1434,2018-01-11 09:51:01 UTC,327605737,327605738,327605739,327605740,327605741,327605742,327605743,327605744,pull_request
327605253,b7e644e69f11f670008da3d493a0648586e18250,254,master,errored,2636,2018-01-11 09:46:51 UTC,327605254,327605255,327605260,327605261,327605262,327605263,327605264,327605265,pull_request
327233189,cba8e65bfbaf31ecb394b0f74a64cc20710ff865,250,master,passed,4923,2018-01-10 13:38:36 UTC,327233191,327233193,327233195,327233196,327233197,327233198,327233201,327233202,pull_request
327209990,9eb3e0eb411286f286fce39bdb4340c9e7c8608e,,master,passed,4290,2018-01-10 12:46:20 UTC,327209991,327209992,327209993,327209996,327209997,327209999,327210001,327210004,push
327209952,c1759d7a50e6d95fc17443dfd4d6dae170bcc940,252,master,errored,233,2018-01-10 12:43:05 UTC,327209953,327209954,327209955,327209956,327209957,327209958,327209959,327209960,pull_request
327209027,975c123432bf6fa17a9dcd6b6f8819edb7cc7a10,250,master,passed,4903,2018-01-10 12:31:56 UTC,327209028,327209029,327209030,327209031,327209032,327209033,327209034,327209035,pull_request
327201824,8bb0e89c69a27dd29488bc7eb04e7159801f84fa,250,master,passed,4248,2018-01-10 12:10:09 UTC,327201826,327201828,327201829,327201830,327201831,327201832,327201833,327201834,pull_request
327199527,e2bf6d2f65bcabc9c943bfa5190115b8d70e5937,250,master,errored,1675,2018-01-10 12:01:36 UTC,327199528,327199529,327199530,327199531,327199532,327199533,327199534,327199535,pull_request
327190438,e014314d9a86634ca55b322ccfaa4b93455cc3dc,,master,passed,4842,2018-01-10 11:33:02 UTC,327190439,327190440,327190441,327190442,327190443,327190444,327190445,327190446,push
327166643,0dc2cf34e14a096491c9149c71332bae35c9f940,251,master,passed,4952,2018-01-10 10:16:08 UTC,327166646,327166651,327166652,327166653,327166654,327166656,327166658,327166659,pull_request
327012546,579273c0634253f52d7d979d8ed907a961965289,250,master,passed,4548,2018-01-09 22:09:18 UTC,327012547,327012548,327012549,327012550,327012551,327012552,327012553,327012554,pull_request
326990712,f35c7397389682f84c5d2061768eeab5a62374d6,251,master,passed,4668,2018-01-09 21:27:46 UTC,326990713,326990714,326990715,326990716,326990717,326990718,326990719,326990720,pull_request
326958064,0ba8c6c762a216957f5906174ead9a3c266863cd,251,master,errored,5201,2018-01-09 19:33:55 UTC,326958066,326958067,326958068,326958069,326958070,326958072,326958073,326958075,pull_request
326817575,33716e7d9651157bcfd6bd9ce14a56824fd5269b,250,master,passed,4823,2018-01-09 13:42:45 UTC,326817577,326817579,326817581,326817582,326817583,326817584,326817585,326817586,pull_request
326804818,3c8b6b745e9bf6c505c300db591af336f5b5ed2f,250,master,errored,4793,2018-01-09 13:07:27 UTC,326804819,326804820,326804821,326804822,326804823,326804824,326804825,326804826,pull_request
326787285,441e3ed0dc0d116c146845e3054e3cdd1d8c7313,,master,errored,6340,2018-01-09 12:14:46 UTC,326787286,326787287,326787288,326787289,326787290,326787291,326787292,326787293,push
326783233,66cc4b66aeb6f7e4af1669134f6fac0247944ba4,249,master,errored,4323,2018-01-09 12:03:26 UTC,326783234,326783235,326783236,326783237,326783238,326783239,326783240,326783241,pull_request
326491589,89fc258be1e159d4933eccca3fc3dc6319b271ff,248,master,passed,3984,2018-01-08 18:28:43 UTC,326491591,326491593,326491596,326491597,326491598,326491599,326491600,326491603,pull_request
326486634,dd037e338be93d8bf9c8b766bfe2c3c64a379c66,,master,passed,3990,2018-01-08 18:15:22 UTC,326486635,326486636,326486637,326486638,326486639,326486640,326486641,326486642,push
326482344,64c7f035abb00ede636c11ef7d6fa44f6f465360,245,master,errored,5919,2018-01-08 17:59:06 UTC,326482345,326482346,326482347,326482348,326482349,326482350,326482351,326482352,pull_request
326183767,8688c12e63e4875f6c890c07d847a7a85f617d96,,master,errored,4607,2018-01-07 23:59:55 UTC,326183768,326183769,326183770,326183771,326183772,326183773,326183774,326183775,push
326182212,27429041e3585ee770b65c7e7cda82f67a09ed8c,247,master,errored,3516,2018-01-07 23:50:57 UTC,326182213,326182214,326182215,326182216,326182217,326182218,326182219,326182220,pull_request
326178745,6945303310793705bba9518a837ebfaad8383ee4,247,master,failed,4231,2018-01-07 23:31:17 UTC,326178747,326178749,326178751,326178752,326178753,326178754,326178756,326178757,pull_request
325653532,3f5778ab89cca2069393d39bcb818d7a5e12aa65,245,master,passed,4249,2018-01-05 23:25:09 UTC,325653533,325653534,325653535,325653536,325653537,325653538,325653539,325653540,pull_request
325583926,968c4d22988f71d1ea0f70b8bd853bb318070f0f,245,master,passed,5646,2018-01-05 19:50:12 UTC,325583927,325583928,325583929,325583931,325583932,325583934,325583935,325583936,pull_request
325570580,9d445e7fefd17d3f50920919ba409b9b74883d97,245,master,errored,2846,2018-01-05 19:10:23 UTC,325570581,325570582,325570583,325570584,325570585,325570586,325570587,325570588,pull_request
325558342,cee2db5d3b07a759ec8b8f5e4b75a063528ee8f4,245,master,errored,1906,2018-01-05 18:41:39 UTC,325558343,325558344,325558348,325558353,325558356,325558357,325558358,325558359,pull_request
325515735,5cff7ebbd35e684f98a8a0a509da0ec6b768776f,185,master,errored,1910,2018-01-05 16:41:41 UTC,325515736,325515737,325515738,325515739,325515740,325515741,325515742,325515743,pull_request
324194462,0d657a2af0dfd0f11779759e5baa5e30075c1ac1,,master,errored,4513,2018-01-02 16:36:57 UTC,324194463,324194464,324194465,324194466,324194467,324194468,324194469,324194470,push
324168362,8195a120cc900897a3b8244fa4719ba903dc7f4f,244,master,passed,3885,2018-01-02 15:26:19 UTC,324168363,324168364,324168365,324168366,324168367,324168368,324168369,324168370,pull_request
324157964,2cbb2fd3e799fb0d9826ad137371f7c45c3c9cf9,244,master,errored,4621,2018-01-02 14:58:53 UTC,324157968,324157970,324157971,324157972,324157973,324157974,324157975,324157980,324157981,pull_request
322134883,a9d3ac3d9ef2ea3c605a2b699e587f9df24fc79f,,master,passed,1780,2017-12-27 11:05:26 UTC,322134884,322134887,322134888,push
322134859,4b35b2b8fd2f12ef6796076b2a36ef158e19dc3d,243,master,errored,98,2017-12-27 11:03:21 UTC,322134860,322134861,322134862,pull_request
322134437,161bc98b76caa6753f8f6970a0b7934fca74c139,,master,passed,1813,2017-12-27 11:01:24 UTC,322134439,322134440,322134441,push
322131039,05459a197efd6a66d9cc8045a15275a51f540f72,242,master,passed,2088,2017-12-27 10:50:36 UTC,322131040,322131043,322131046,pull_request
321892397,4c94df075ae698a8b014098c0c88d8c440ea7b34,,master,passed,1775,2017-12-26 18:59:02 UTC,321892398,321892399,321892400,push
321891990,2360107ce3035380843503c3fb13895c4306c98d,241,master,passed,1678,2017-12-26 18:58:02 UTC,321891991,321891992,321892008,pull_request
320380491,a8dfd6e5a3c3078603c74fdfe326e06851029135,,master,passed,1897,2017-12-22 20:24:20 UTC,320380492,320380493,320380494,push
320379749,c0358d6a658224b27f256ab73724b54a88a193e0,240,master,passed,1717,2017-12-22 20:21:56 UTC,320379750,320379751,320379752,pull_request
320208331,f504ac5ea7f6ce1b36b243377e0487742d5e513f,,master,passed,1969,2017-12-22 13:00:21 UTC,320208332,320208333,320208334,push
320198507,f65e79e99f932301b667444876d5f97d1a5e8731,239,master,passed,1828,2017-12-22 12:35:24 UTC,320198508,320198509,320198510,pull_request
319928005,a54466392887057d4e788741fae09bb7890aa5e0,,master,passed,1197,2017-12-21 21:45:19 UTC,319928006,319928007,319928008,push
319923842,c6677c87d5dc1450de4ffef6c1fad85fae1e2cdf,238,master,passed,1236,2017-12-21 21:35:27 UTC,319923843,319923844,319923845,pull_request
319793999,a1c014a50d9952be1151e1caad1acc5d2feecb05,,master,passed,1007,2017-12-21 16:33:00 UTC,319794000,319794001,319794002,push
319790749,b3b174fe12f8a984273c3e53734f3e4c75f05f4d,237,master,passed,989,2017-12-21 16:26:33 UTC,319790750,319790751,319790752,pull_request
319743500,066e0e69956dc921ff6fd7eb3e16d491f5535d6c,,master,passed,998,2017-12-21 14:57:37 UTC,319743501,319743502,319743503,push
319738759,cc83dc128cd37c75f841d1fb5662567eaf3c20d9,236,master,passed,1214,2017-12-21 14:48:46 UTC,319738760,319738761,319738762,pull_request
318867130,b2b4667d152d7d2a17b417f8c2f724c7ea71dad9,,master,passed,1030,2017-12-19 22:06:40 UTC,318867131,318867132,318867135,push
318860262,79da29f78c068a360e276aa14f186ccff6866b24,227,master,passed,1043,2017-12-19 21:52:38 UTC,318860263,318860264,318860275,pull_request
318844436,5c15ea5d297077afc7d3dada66ab28ab893f20bb,227,master,passed,992,2017-12-19 21:16:34 UTC,318844437,318844438,318844439,pull_request
318835173,369ebccff17a156e9688235f6c2478d26d2cf70d,227,master,passed,948,2017-12-19 20:55:45 UTC,318835174,318835175,318835176,pull_request
318831350,4f777b9453dc1d15f06ec14f38166a25a523b5ca,227,master,errored,457,2017-12-19 20:47:33 UTC,318831351,318831352,318831353,pull_request
318827740,36ddcf27307625dff0331f0d59bfe87fa413f8b0,185,master,failed,864,2017-12-19 20:39:45 UTC,318827741,318827742,318827743,pull_request
318754947,3aa2f801a7d3730026999b154e461fbedf5fe98a,185,master,errored,517,2017-12-19 17:52:15 UTC,318754948,318754949,318754950,pull_request
318564969,21c5f0b8763030507c5e3e25622286bc7d35df34,,master,passed,834,2017-12-19 11:10:45 UTC,318564970,318564971,318564972,push
318564829,b450ca0ddd81cda1d0c9957b13c3260c4289f8b0,234,master,errored,83,2017-12-19 11:10:24 UTC,318564831,318564832,318564833,pull_request
318524885,f14684b901855ec4769723b76024e8cd43c1980a,227,master,passed,1000,2017-12-19 09:34:14 UTC,318524886,318524887,318524888,pull_request
318185992,57b471005327b0a132b73777bd9ea01b17fd74fc,227,master,passed,1267,2017-12-18 17:01:00 UTC,318185993,318185994,318185995,pull_request
316940447,1ba31ae95c3ba46116dfd0727a28913e918d9091,227,master,passed,1019,2017-12-15 14:09:31 UTC,316940448,316940449,316940450,pull_request
316926307,8828c94d7c02992cd531f6e23953965da8164b81,,master,passed,936,2017-12-15 13:37:34 UTC,316926308,316926309,316926310,push
316926257,fa852125776c2f95e13842b582fb7ee12051545b,232,master,errored,158,2017-12-15 13:37:25 UTC,316926262,316926263,316926264,pull_request
316831211,134f01d09adbeb56e4c2237b4502e71fd2d1cfc0,227,master,passed,930,2017-12-15 09:19:27 UTC,316831213,316831214,316831215,pull_request
316475019,5557eca5b922ebf7193da33dc214b2cd38ac5b29,227,master,passed,1147,2017-12-14 15:23:44 UTC,316475020,316475023,316475024,pull_request
316465620,fcb753279ec37b9ba059e2fb5473bd23171bc670,,master,passed,911,2017-12-14 15:05:14 UTC,316465621,316465622,316465624,push
316465576,268afb7dd4898aebef34e65c46af38bb4d20bbe1,230,master,errored,78,2017-12-14 15:05:10 UTC,316465577,316465578,316465579,pull_request
316414997,10c33274b3efed2be565da65dc8774e9539e5dd8,227,master,errored,440,2017-12-14 13:17:15 UTC,316414999,316415000,316415002,pull_request
316404194,295c72294a12ceaaca78059e9fa9e4e55ab60555,227,master,passed,954,2017-12-14 12:51:22 UTC,316404195,316404198,316404199,pull_request
316371840,e3e9a21245698772a78d464ac253ac61e3f4fea8,227,master,passed,899,2017-12-14 11:31:00 UTC,316371841,316371842,316371843,pull_request
316371013,5a96075166f928b2a4638e97fabb93201276f87f,,master,passed,801,2017-12-14 11:28:49 UTC,316371014,316371018,316371020,push
316370931,6adebcfb4297f32637054477f7585c423fa26d6f,229,master,errored,123,2017-12-14 11:28:39 UTC,316370932,316370933,316370935,pull_request
316363690,4f121cb8575387f6782a5f10d2be331f081837db,227,master,passed,968,2017-12-14 11:09:32 UTC,316363692,316363693,316363694,pull_request
316361498,d3ea89a7298ae9657c45e8aa64c7e585508693fc,227,master,passed,1050,2017-12-14 11:03:00 UTC,316361499,316361500,316361501,pull_request
316343328,9cab659a2c9b6a11093c7b0f4c42065730bd11b2,227,master,passed,1026,2017-12-14 10:16:43 UTC,316343338,316343343,316343350,pull_request
315966907,f0055891c5f0a5953923a3065f030614e124b3a7,227,master,passed,1563,2017-12-13 16:15:03 UTC,315966908,315966909,315966910,pull_request
315328556,27987170a91b26d6ead9c060a74cab2562601bf2,227,master,passed,923,2017-12-12 12:15:19 UTC,315328560,315328561,315328562,pull_request
315268321,6d32db1e32ab67878791d99a06f318e4b2ee406c,227,master,passed,1364,2017-12-12 09:41:49 UTC,315268322,315268324,315268326,pull_request
314887945,0625576558db964740da87b85661519e602d5e92,227,master,passed,1192,2017-12-11 17:12:01 UTC,314887947,314887948,314887949,pull_request
314879659,78ea4c7a69d20cfe209cb876b8af5265e7c3bfce,227,master,errored,455,2017-12-11 16:56:43 UTC,314879662,314879663,314879664,pull_request
314879294,0972c326fd156993554c90d9c21532477eac4fcc,227,master,errored,505,2017-12-11 16:56:06 UTC,314879295,314879299,314879303,pull_request
314465737,4cf85d5e6075bc441efe0db42a2f2c6f15742c25,227,master,passed,1372,2017-12-10 21:14:59 UTC,314465739,314465740,314465741,pull_request
314448957,1d12944ebee994b8d79d02e22ea124f1ad7b11ab,,master,passed,1052,2017-12-10 20:21:38 UTC,314448958,314448959,314448960,push
314445201,8b4010759646b970bccd85b26b2273b6e623a690,228,master,passed,1138,2017-12-10 20:11:11 UTC,314445202,314445203,314445204,pull_request
314443552,e760796b1087e95c3694777b5b3ed5816b35904f,228,master,errored,573,2017-12-10 20:05:43 UTC,314443554,314443556,314443558,pull_request
313495246,74a154d559bf707670cd88f5434e29f5f0b61ac0,227,master,passed,1060,2017-12-08 13:49:52 UTC,313495247,313495248,313495252,pull_request
313472333,a4870ba133b79494c1628933da926a37db6a327f,227,master,passed,1088,2017-12-08 12:52:50 UTC,313472334,313472335,313472336,pull_request
313226781,ff6b7c4fac508dab10d7aced9b5f6f02a1f0c115,227,master,errored,608,2017-12-07 23:17:42 UTC,313226782,313226783,313226784,pull_request
313217734,d8cfd594240c0d718727c03263e0663959d7d808,227,master,errored,454,2017-12-07 22:54:42 UTC,313217735,313217736,313217737,pull_request
312944954,123eb4c53269c3e0fcc854ddd84541a1f5c7bdd3,,master,passed,911,2017-12-07 13:02:18 UTC,312944955,312944956,312944957,push
312944877,88f56d745759d90a46169bc31f78eb2a739cdd3c,226,master,errored,65,2017-12-07 13:02:02 UTC,312944878,312944879,312944880,pull_request
310216602,a843297f3c035a4fb12ffcfecebac14de7f5ed9e,185,master,passed,941,2017-12-01 19:59:24 UTC,310216603,310216604,310216605,pull_request
308629987,6718e03095e5c781c0bc8ae7f4cb7c857048bd10,185,master,failed,1164,2017-11-28 21:46:12 UTC,308629988,308629989,308629990,pull_request
303993581,dea4e1afbfcd05864d2098173a6c921b8fae1bee,,master,passed,774,2017-11-18 15:04:13 UTC,303993582,303993583,303993584,push
303991610,79a58d41ad6d8feac74ab16fe467918acbcec8dd,224,master,passed,1071,2017-11-18 14:57:32 UTC,303991611,303991612,303991613,pull_request
302631305,f21bbb5bff9a8bf4c54c0e8a0c3a79b00ce770b5,,master,passed,953,2017-11-15 18:36:06 UTC,302631306,302631307,302631308,push
302631065,83cb73bd37a24be1fcc56211b5ea043e617d3187,222,master,errored,658,2017-11-15 18:35:39 UTC,302631066,302631069,302631072,pull_request
302594720,a40ecb6ace5ddd4e20c1a9e3984a88d378bd560e,221,master,errored,73,2017-11-15 17:15:10 UTC,302594721,302594722,302594723,pull_request
302594669,27f7adf823bc3045b0b1b3276fd3d6751b4ab7ac,,master,passed,965,2017-11-15 17:15:02 UTC,302594670,302594671,302594672,push
302578353,d166f15ccca2f033d58f71b9249fe8de7fc83d6c,,master,errored,519,2017-11-15 16:44:50 UTC,302578354,302578355,302578356,push
302577989,1ce44abd7108de368209410aa99674930117c97a,220,master,errored,221,2017-11-15 16:42:42 UTC,302577990,302577991,302577992,pull_request
302576647,2aab7981f5526556b9c9e3c65576e6a84893a515,185,master,failed,875,2017-11-15 16:40:14 UTC,302576648,302576650,302576651,pull_request
300388896,50398c3f94047a1240807a88a805dfccb746d366,185,master,failed,803,2017-11-10 22:25:59 UTC,300388897,300388898,300388899,pull_request
300312676,9ff52c05c3831b14c4247864a0d3cfd93b964fc8,185,master,failed,929,2017-11-10 19:09:22 UTC,300312677,300312678,300312679,pull_request
300249381,295d88e8664dde4ff0c876048f9210b68083b073,185,master,failed,802,2017-11-10 16:46:22 UTC,300249383,300249388,300249393,pull_request
299753438,654a60b55d1bb968585b47e4b62ff58d98825bec,185,master,errored,462,2017-11-09 19:27:06 UTC,299753439,299753440,299753441,pull_request
297950585,64b1177f0aaf415bd1cfec47640a0ea934ea961f,,master,passed,948,2017-11-06 12:14:51 UTC,297950586,297950587,297950588,push
297948429,6d76a3062d880926473d70132da9f44cbf82dfbe,217,master,errored,721,2017-11-06 12:16:10 UTC,297948430,297948433,297948435,pull_request
297909600,ef25905b0c610e6368b792b4b7659f5a176e7e85,,master,passed,857,2017-11-06 10:28:42 UTC,297909601,297909602,297909603,push
297909015,a880de771b2b2f284bce5fae366735cdd2fdd9d5,216,master,passed,969,2017-11-06 10:26:54 UTC,297909017,297909020,297909022,pull_request
297904534,e76b701659db056a62d8fea9d2df3ff95fc4f918,,master,passed,956,2017-11-06 10:15:43 UTC,297904535,297904536,297904537,push
297903986,1bf910367ec1d370d16fa4b48a788e120ddcb686,,master,passed,848,2017-11-06 10:14:10 UTC,297903987,297903989,297903990,push
297902288,f0656b11bb8d75bfa632dd1bb514a117fb63a408,,master,passed,903,2017-11-06 10:09:23 UTC,297902289,297902290,297902291,push
297725664,7b9ce02d48597c2d0dba2808e9cf1ada669ed675,215,master,passed,785,2017-11-05 23:00:01 UTC,297725665,297725666,297725667,pull_request
297718515,42bec3b11fd52126735064348e696c80620adc46,215,master,errored,421,2017-11-05 22:37:06 UTC,297718516,297718517,297718518,pull_request
297663873,747ebc0d2a4c2cad8ec957accca3fef35773ec63,215,master,errored,386,2017-11-05 19:35:22 UTC,297663874,297663875,297663876,pull_request
297535282,5c8092f580ae0a7a3c661d6739cc13bbd2bab8e8,206,master,passed,794,2017-11-05 12:46:28 UTC,297535283,297535284,297535285,pull_request
297532274,4bd4cb3119ce7ad0cd67e6f3919732866cf133c9,206,master,errored,456,2017-11-05 12:35:31 UTC,297532275,297532276,297532277,pull_request
296854059,e36be777d1f159a5c396247a95f9dacc1c74770c,215,master,passed,722,2017-11-03 15:55:36 UTC,296854060,296854061,296854062,pull_request
296835746,50b73fc4c347fd0295cec91061b9383305c126b7,215,master,errored,461,2017-11-03 15:22:03 UTC,296835747,296835748,296835749,pull_request
296773604,a88ba665e36a904ccd00e144da9247c4051bdb4f,206,master,passed,994,2017-11-03 13:08:41 UTC,296773606,296773609,296773611,pull_request
296725820,1bd350ee89e2d9569e2dd57d167ffa7b9018bd49,206,master,passed,868,2017-11-03 11:00:24 UTC,296725821,296725822,296725823,pull_request
296723972,ec58e910b91551e7fac69f4cbf59114ee2f51fec,206,master,passed,972,2017-11-03 11:03:17 UTC,296723973,296723974,296723975,pull_request
296720932,c7b47a969af5cf3a166e84bdad940ea8d7085fd8,206,master,errored,464,2017-11-03 10:47:38 UTC,296720933,296720934,296720935,pull_request
296452806,1ff605416214583b6d00f2829915ee5688fb183a,214,master,passed,723,2017-11-02 20:06:10 UTC,296452807,296452808,296452809,pull_request
296407387,b2451ce6111534f69e72e10318f0233db1ac2d69,214,master,passed,699,2017-11-02 18:22:42 UTC,296407390,296407404,296407413,pull_request
296396378,588b0278a5f9128d4846731fbf0a9e1635c363dc,214,master,failed,639,2017-11-02 17:59:30 UTC,296396379,296396380,296396382,pull_request
295707637,f20d7de4e30f80d0e37c676c7e8090a75d840823,206,master,passed,964,2017-11-01 11:40:04 UTC,295707638,295707639,295707640,pull_request
295697122,011d42598cf876bd2c15ca68182466d01b101b4b,,master,passed,850,2017-11-01 11:22:56 UTC,295697123,295697124,295697125,push
295694773,3dc771362063e3a1c74dae0d1b73c5fbdaaecbd7,210,master,passed,862,2017-11-01 11:03:05 UTC,295694774,295694775,295694776,pull_request
295694144,54944f1dc094c03ff13a36fe4dbdc8ea51e6e96c,210,master,canceled,0,,295694145,295694146,295694147,pull_request
295691724,4d952d12150e1fe8b0a622b25b779b8faf5c1e20,210,master,canceled,439,,295691725,295691726,295691727,pull_request
295690349,bf9268aa96e29dd98c3ad664395faa2c34445e75,210,master,errored,459,2017-11-01 10:53:31 UTC,295690350,295690351,295690352,pull_request
295477991,3e496d16c8d2ac9b2ec4332677e4ad258114cfc3,206,master,passed,982,2017-10-31 20:33:11 UTC,295477992,295477993,295477994,pull_request
295469890,2f7b9c663af2fecc110e271af33af641fac70218,,master,passed,689,2017-10-31 20:11:26 UTC,295469891,295469892,295469893,push
295466838,fdcd3de20ebd4e742e14aed0f2c8132bd368457b,,master,passed,762,2017-10-31 20:07:59 UTC,295466839,295466840,295466841,push
295466738,71db95af9960a9b8129ee5864099bd31e9dbc958,209,master,errored,162,2017-10-31 20:04:01 UTC,295466739,295466740,295466741,pull_request
295254517,0787b2a28e23ae1fa412f54ca126a7c726264ac4,206,master,passed,1107,2017-10-31 11:33:42 UTC,295254518,295254519,295254520,pull_request
295244087,f5a63a0c5f8aedfe5b2adc6765766f1f55047316,207,master,passed,762,2017-10-31 10:54:50 UTC,295244088,295244089,295244090,pull_request
295241105,aa05b29f5486499abd460e79d0ed088ea998d774,207,master,errored,434,2017-10-31 10:44:51 UTC,295241106,295241107,295241108,pull_request
295229612,61f72102b19b5577ff4e30d9e73206f5c1662d5d,207,master,passed,671,2017-10-31 10:11:13 UTC,295229614,295229617,295229619,pull_request
295075261,1d2da372b2f972d791f2a976769f97cf20e439bf,207,master,passed,784,2017-10-30 22:11:42 UTC,295075268,295075269,295075270,pull_request
295065848,76351619b090498fd69ab04d12a6d00e0b9543aa,207,master,passed,740,2017-10-30 21:23:31 UTC,295065849,295065850,295065851,pull_request
294983095,a145a60dbe086da098f10abf341fc79e79b59c58,207,master,errored,522,2017-10-30 17:57:52 UTC,294983096,294983097,294983098,pull_request
294792245,d581470c8c0fc7bcf9c97beb9031886e5d8f73c9,206,master,passed,876,2017-10-30 10:44:04 UTC,294792251,294792254,294792255,pull_request
294788482,8908428a4dffa14946ba2f76b4418e9b7aae6524,206,master,errored,635,2017-10-30 10:39:05 UTC,294788486,294788488,294788489,pull_request
294515101,82db5736cd97c20b3ff874067298c62166780046,206,master,passed,844,2017-10-29 17:22:52 UTC,294515102,294515103,294515104,pull_request
294510137,50ffe65be1735e5d60a00d9289d643537797b700,206,master,errored,495,2017-10-29 17:11:18 UTC,294510138,294510139,294510140,pull_request
294402633,c708ee36c65bf77b915044e2d8f5cb00c95e7072,204,master,passed,798,2017-10-29 10:29:55 UTC,294402634,294402635,294402636,pull_request
294401095,738b1a9f538b8cc575c9d431e44890540c52a145,,master,passed,813,2017-10-29 10:31:23 UTC,294401097,294401098,294401099,push
294398774,9c02f95e9784610596440d53bf07e3ea0867c065,205,master,passed,740,2017-10-29 10:20:54 UTC,294398775,294398776,294398777,pull_request
294395085,258aa5fa925f8848dd521663f009e3ece55395cb,204,master,passed,866,2017-10-29 10:01:57 UTC,294395086,294395088,294395089,pull_request
294394465,6454b578f6159c0c586ee1d76939ac30e1ed458f,204,master,errored,582,2017-10-29 09:58:27 UTC,294394466,294394467,294394468,pull_request
294146512,8e0901daa472dd4d3b187d4893df83c09ea126f4,204,master,errored,498,2017-10-28 15:28:55 UTC,294146513,294146514,294146515,pull_request
289142925,a90d77dddb65878d9739be2082e2fcb751ff541b,,master,passed,733,2017-10-17 17:32:59 UTC,289142926,289142927,289142929,push
289139379,4f42e6d1c4090d0f758443bf24bcf029f314a3ec,201,master,passed,813,2017-10-17 17:22:26 UTC,289139380,289139381,289139382,pull_request
286997194,d772d9dda2a08f5e2e5b9c79b5b26397888d66ae,,master,passed,629,2017-10-12 11:45:26 UTC,286997195,286997196,286997197,push
286997037,3e127c5f1111bbe6054eb0d3776f38dfed3035bd,202,master,errored,432,2017-10-12 11:44:58 UTC,286997038,286997039,286997040,pull_request
