build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
504839620,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,1253,2019-03-11 18:24:45 UTC,504839621,504839622,504839623,504839624,504839625,504839626,504839627,504839628,cron
501633281,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,1050,2019-03-04 18:24:03 UTC,501633284,501633286,501633288,501633289,501633292,501633293,501633295,501633296,cron
498305608,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,1058,2019-02-25 18:23:18 UTC,498305609,498305610,498305611,498305612,498305613,498305614,498305615,498305616,cron
495034997,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,1054,2019-02-18 18:22:56 UTC,495034999,495035000,495035001,495035004,495035005,495035006,495035007,495035008,cron
491767652,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,1144,2019-02-11 18:22:37 UTC,491767653,491767654,491767655,491767656,491767657,491767658,491767659,491767660,cron
489643207,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,1347,2019-02-06 17:10:36 UTC,489643208,489643209,489643210,489643211,489643212,489643213,489643214,489643215,push
488629276,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,1141,2019-02-04 18:22:06 UTC,488629277,488629278,488629279,488629280,488629281,488629282,488629283,488629284,cron
486264882,2dbb4af0f8595a6edb4661a7247b12e032e50ce5,106,master,passed,1118,2019-01-30 06:22:33 UTC,486264885,486264887,486264888,486264893,486264896,486264897,486264898,486264899,pull_request
485531074,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,1129,2019-01-28 18:21:23 UTC,485531075,485531076,485531078,485531079,485531080,485531082,485531083,485531084,cron
482544404,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,1092,2019-01-21 18:20:45 UTC,482544405,482544406,482544407,482544408,482544409,482544410,482544411,482544412,cron
479523963,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,981,2019-01-14 18:20:05 UTC,479523964,479523965,479523966,479523967,479523968,479523969,479523970,479523971,cron
476490000,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,1015,2019-01-07 18:20:14 UTC,476490003,476490005,476490006,476490007,476490008,476490009,476490010,476490011,cron
473911653,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,995,2018-12-31 18:19:51 UTC,473911654,473911655,473911656,473911657,473911658,473911659,473911660,473911661,cron
471924327,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,984,2018-12-24 18:19:09 UTC,471924328,471924329,471924330,471924331,471924332,471924333,471924334,471924335,cron
469146693,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,976,2018-12-17 18:18:44 UTC,469146694,469146695,469146696,469146697,469146699,469146700,469146701,469146702,cron
466126118,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,866,2018-12-10 18:18:09 UTC,466126119,466126120,466126121,466126122,466126123,466126124,466126125,466126126,cron
462937680,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,1162,2018-12-03 18:17:18 UTC,462937682,462937683,462937684,462937686,462937687,462937689,462937690,462937691,cron
459876995,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,1093,2018-11-26 18:16:50 UTC,459876996,459876997,459876998,459876999,459877000,459877001,459877002,459877003,cron
459784218,720da2d4f4adab294a0eabb198d23ae8e595bfd8,104,master,passed,1069,2018-11-26 14:58:05 UTC,459784219,459784220,459784221,459784222,459784223,459784224,459784225,459784226,pull_request
459783956,e5a910b49c04c817cf100e476c82dc9b7da3b8ba,,jar_with_tests,passed,1056,2018-11-26 14:55:01 UTC,459783957,459783958,459783959,459783960,459783961,459783962,459783963,459783964,push
457329463,f31677fbc34d39bc967624eb19f8a272eb3cfd47,,master,passed,1137,2018-11-20 07:38:40 UTC,457329464,457329465,457329466,457329467,457329468,457329469,457329470,457329471,push
457177923,8cf9802a0cc6b6ffa399106334cf348cbb0d88a9,,master,passed,1147,2018-11-19 21:37:48 UTC,457177924,457177925,457177926,457177927,457177928,457177929,457177930,457177931,push
457095097,ecc60747a5ff484a2107c5e424c88c242c9f38a9,,master,failed,293,2018-11-19 18:16:38 UTC,457095103,457095106,457095108,cron
457046337,98f8fd323c6fbcd608462e88bf3fb58321c9ecd9,103,master,passed,1162,2018-11-19 16:27:05 UTC,457046338,457046339,457046340,457046341,457046342,457046343,457046344,457046345,pull_request
457046293,ecdac3988b94dc0dc71f7bcac22e45ef166d72e3,,fixes,passed,1118,2018-11-19 16:23:59 UTC,457046294,457046295,457046296,457046298,457046300,457046302,457046304,457046305,push
456242703,d6301941fe07ffdf46dd829f974917946b052027,103,master,passed,1043,2018-11-17 02:22:53 UTC,456242704,456242705,456242706,456242707,456242708,456242709,456242710,456242711,pull_request
456242692,cecdd80a81717aa5862f2bd2b22e43aea45b5779,,fixes,passed,959,2018-11-17 02:18:43 UTC,456242693,456242694,456242695,456242696,456242697,456242698,456242699,456242700,push
456241274,b050f42588e1da43310d56b0f2cdd29f99280c98,103,master,passed,1210,2018-11-17 02:12:31 UTC,456241275,456241276,456241277,456241278,456241279,456241280,456241281,456241282,pull_request
456241257,548857e3f6000a991a19fbf10c61e7061f567b2f,,fixes,passed,1077,2018-11-17 02:09:32 UTC,456241258,456241259,456241260,456241262,456241263,456241264,456241265,456241266,push
456237388,4b165c171e093fbbf329527fdc8a9f93136d4b2d,103,master,passed,953,2018-11-17 01:48:10 UTC,456237389,456237390,456237391,456237392,456237393,456237394,456237395,456237396,pull_request
456237362,3f4922505f171c2f4897a997c8fbcaab7cce23d6,,fixes,passed,929,2018-11-17 01:45:14 UTC,456237363,456237364,456237365,456237366,456237367,456237368,456237369,456237370,push
456236871,ab4b4fb21a909e964b2eab48545fe591426153f8,103,master,canceled,0,,456236872,456236873,456236874,456236875,456236876,456236877,456236878,456236879,pull_request
456236856,8c1917f6034206559ebf63aa7252de026e27eb01,,fixes,canceled,114,2018-11-17 01:43:52 UTC,456236857,456236858,456236859,456236860,456236861,456236862,456236863,456236864,push
456235770,6cc86443513d008d086cddf45447094f4e4ee30a,103,master,passed,1036,2018-11-17 01:38:56 UTC,456235771,456235772,456235773,456235774,456235775,456235776,456235777,456235778,pull_request
456235753,986647e3726faa3ae94aa84201d316fb03eaa151,,fixes,passed,951,2018-11-17 01:36:08 UTC,456235754,456235755,456235756,456235757,456235758,456235759,456235760,456235761,push
456230794,40acf36ed7da28becbcba3c7c83c38cb48b7eb47,103,master,passed,1032,2018-11-17 01:12:11 UTC,456230795,456230796,456230797,456230798,456230799,456230800,456230801,456230802,pull_request
456230785,d0f4dfd092b03cb5535f4a2be7584ad78322a7fd,,fixes,passed,1061,2018-11-17 01:09:03 UTC,456230786,456230787,456230788,456230789,456230790,456230791,456230792,456230793,push
456230306,3855d88d17458d53031dec380b80e6dca9a13894,103,master,canceled,0,,456230307,456230308,456230309,456230310,456230311,456230312,456230313,456230314,pull_request
456230297,ab2b7ba45b034363dab9e121a9de4071c0f1936d,,fixes,canceled,570,2018-11-17 01:06:12 UTC,456230298,456230299,456230300,456230301,456230302,456230303,456230304,456230305,push
456229584,e70c00a80bfbfbe7ec86a552ba95575b091b8eba,103,master,canceled,0,2018-11-17 01:05:45 UTC,456229585,456229588,456229589,456229590,456229591,456229592,456229593,456229594,pull_request
456229571,201b320bd83a039fc89ca602cc22114eef961272,,fixes,canceled,859,2018-11-17 01:02:15 UTC,456229572,456229573,456229574,456229575,456229576,456229577,456229578,456229579,push
456228603,d52c6123086fd1046d4926ad9c45947b47c770be,103,master,canceled,33,2018-11-17 01:00:49 UTC,456228604,456228605,456228606,456228607,456228608,456228609,456228610,456228611,pull_request
456228590,905ead0d2428d9c643dea47c697a410a6a58374f,,fixes,passed,940,2018-11-17 00:58:06 UTC,456228591,456228592,456228593,456228594,456228596,456228598,456228599,456228600,push
456171322,dae6a940ff984906d109fe06956dcdef65e2b9e6,103,master,errored,512,2018-11-16 21:44:17 UTC,456171323,456171324,456171325,456171326,pull_request
456171305,63ff643129e88e5b1e56ffb9d5a5e050e288887f,,fixes,errored,417,2018-11-16 21:44:07 UTC,456171306,456171307,456171308,456171309,push
456165559,393f32915a347b92e19d4483dc544232be6f3bc9,103,master,passed,402,2018-11-16 21:26:36 UTC,456165560,456165561,456165562,pull_request
456165540,ef1a1beb1adf4c8480c4ecacd5aea2443fb4e001,,fixes,passed,329,2018-11-16 21:26:21 UTC,456165541,456165542,456165543,push
456162467,98ec0c3ae1ce8000b938efe3c7caf065d7483ec7,103,master,passed,303,2018-11-16 21:17:11 UTC,456162469,456162470,456162471,pull_request
456162432,01ecbf16ae6a964781e47d58eb65e0b4d8e4f0ab,,fixes,passed,302,2018-11-16 21:17:12 UTC,456162433,456162434,456162435,push
456160048,f6771231372bab6d19448f58395d483cc86d0451,103,master,passed,324,2018-11-16 21:09:46 UTC,456160049,456160050,456160051,pull_request
456160027,1a378946146e9337e22ddca6a8c7b50b2e1cdb0c,,fixes,passed,331,2018-11-16 21:09:42 UTC,456160028,456160029,456160030,push
456158356,a8a2bcbf04feadf4edbdbe4261e4336981347061,103,master,passed,311,2018-11-16 21:05:17 UTC,456158357,456158358,456158359,pull_request
456158328,0824982505aec57aef34ea3d036e81a8423b9c0b,,fixes,passed,306,2018-11-16 21:05:19 UTC,456158329,456158330,456158331,push
456134665,771ce63b3495ab8082b0e561970b1b43ec9e51c5,103,master,passed,320,2018-11-16 20:00:46 UTC,456134666,456134667,456134668,pull_request
456134639,a5e12668fb2270e9b2cdcf4642aec4808e2ba042,,fixes,passed,333,2018-11-16 20:00:46 UTC,456134640,456134641,456134642,push
456127430,b7ea3a90928e3324fc3cbf29a64e309abbdd788d,103,master,passed,427,2018-11-16 19:41:03 UTC,456127431,456127432,456127433,pull_request
456127415,6909d5269dff17c3f6ffcd22f697fa08e3e00ac1,,fixes,passed,320,2018-11-16 19:41:07 UTC,456127416,456127418,456127419,push
456113552,8c73157ba98bed68522a87bd0b0c981a438a4c28,103,master,failed,301,2018-11-16 19:03:30 UTC,456113553,456113554,456113555,pull_request
456113537,fd911d09696184593382b28597db0d9fb9d68f80,,fixes,passed,291,2018-11-16 19:03:35 UTC,456113538,456113539,456113540,push
456108003,fe8e33844558f25177a8de3821f0f97dd05a8755,103,master,failed,298,2018-11-16 18:48:17 UTC,456108004,456108005,456108006,pull_request
456107979,377216a525fc129d3eaa986cbbef6cc2b50c579d,,fixes,failed,298,2018-11-16 18:48:14 UTC,456107980,456107981,456107982,push
456098968,6eb54fa96823944075689211ae8c8ab8ccda6e94,103,master,passed,316,2018-11-16 18:24:25 UTC,456098969,456098970,456098971,pull_request
456098900,09440ff35670d6b3e713035ac935b131d2197f38,,fixes,passed,316,2018-11-16 18:24:20 UTC,456098901,456098902,456098903,push
455701577,8c8245149dd882dc717a97468c02b624db8fd5ec,103,master,passed,337,2018-11-15 21:19:20 UTC,455701578,455701579,455701580,pull_request
455701397,4088b8cda2879e2e0e08bca81e1de436a85a4438,,fixes,passed,309,2018-11-15 21:22:48 UTC,455701398,455701399,455701400,push
454101845,ecc60747a5ff484a2107c5e424c88c242c9f38a9,,master,failed,356,2018-11-12 18:16:06 UTC,454101846,454101847,454101848,cron
450997571,ecc60747a5ff484a2107c5e424c88c242c9f38a9,,master,failed,367,2018-11-05 18:15:40 UTC,450997572,450997573,450997574,cron
450967681,7a7fa477bd4990c1473a316a2ebd5a17fe4684a9,101,master,failed,590,2018-11-05 18:08:15 UTC,450967682,450967683,450967684,pull_request
450543294,ecc60747a5ff484a2107c5e424c88c242c9f38a9,,master,failed,311,2018-11-05 18:11:06 UTC,450543295,450543296,450543297,push
450196787,4c1e7669e8d24cf54c178abeb84585a86a701017,100,master,failed,461,2018-11-03 12:13:02 UTC,450196788,450196789,450196790,pull_request
449166828,408c9996a4f0c41a8b3fb16f84af9662f692f32e,99,master,errored,206,2018-11-01 03:00:45 UTC,449166829,449166830,449166831,pull_request
448023604,84b1cc5e937f455f709350d299c4a0dc9befe79e,98,master,failed,497,2018-10-29 21:00:54 UTC,448023606,448023607,448023608,pull_request
441136354,b9631768be3bc1ec537a82ef1283ae7e79aa7dea,96,master,failed,364,2018-10-13 23:11:58 UTC,441136355,441136356,441136357,pull_request
430975306,62ef8ae02fe095d4c21a47e227f863a11825dd85,91,master,passed,321,2018-11-19 23:18:25 UTC,430975307,430975308,430975309,pull_request
430828850,16fc48b22b2eaacfbcfac33419f12a41d0c4d0be,,master,failed,429,2018-11-05 17:51:58 UTC,430828851,430828852,430828853,push
430827665,92a313cdfa17fd6a0027bf157fd7180028d89b04,92,master,failed,1178,2018-09-20 01:58:02 UTC,430827666,430827667,430827668,pull_request
430827588,605fb172b06fd39fcf08d2a9ab98cd3fda82ee5e,,dl_link_fix,failed,1909,2018-09-20 01:57:17 UTC,430827589,430827590,430827591,push
430827331,99f463cc6997e625b2ee87fe8e1d73597565eebc,,dl_link_fix,passed,306,2018-09-20 01:54:31 UTC,430827332,430827333,430827334,push
430541784,81e5c9b67def50ee4cc878975eeda2bd06a322ef,91,master,failed,354,2018-09-19 13:17:56 UTC,430541785,430541786,430541787,pull_request
427739634,99f463cc6997e625b2ee87fe8e1d73597565eebc,,master,passed,414,2018-09-12 15:25:13 UTC,427739636,427739638,427739640,push
424108599,833ac1afe21a4709aa150c243733ef9d74cf71ff,88,master,passed,411,2018-09-03 22:32:06 UTC,424108600,424108601,424108602,pull_request
370163219,477ecb8f05f42b0195a67d9712e97f2c6d31e1da,,master,passed,416,2018-04-23 15:49:54 UTC,370163220,370163221,370163222,push
361305673,e9f112ac50ef4fad5a5858068162cc6987cf9121,,master,passed,441,2018-04-02 18:54:46 UTC,361305674,361305676,361305677,push
361303391,9305d0fc8468e55b6bb84c969c5bf34d6692bcea,83,master,passed,384,2018-04-02 18:49:13 UTC,361303392,361303393,361303394,pull_request
361302573,5f157b612988b000ffc3197ebb592b19e99dbf79,,fix-jitpack-link,passed,397,2018-04-02 18:46:57 UTC,361302574,361302575,361302576,push
361300481,b617b7badd7935b8519e0557ebc8ad1bb9695cec,,fix-jitpack-link,passed,386,2018-04-02 18:42:32 UTC,361300482,361300483,361300484,push
356123719,31a706dba205eba80055ea87aab4aea271a02def,,jdk6_jdk9,passed,381,2018-03-20 23:37:15 UTC,356123720,356123721,356123722,push
356123363,2e7181780b39ac466e8c2bc4b053ffea243b4df7,,jdk6_jdk9,passed,379,2018-03-20 23:35:52 UTC,356123364,356123365,356123366,push
355264563,8c2a82cdb91fb428ad413c416d6a7cda1f3ee8db,81,master,passed,426,2018-03-19 08:57:31 UTC,355264564,355264565,355264566,pull_request
354968604,8c2a82cdb91fb428ad413c416d6a7cda1f3ee8db,81,master,passed,376,2018-03-18 11:00:46 UTC,354968605,354968606,354968607,pull_request
284772723,79462ad41a3a196d0c7ea4260cf51da6121ecc9a,76,master,passed,298,2017-10-07 19:12:18 UTC,284772724,284772725,284772726,pull_request
279534822,cf44df121aa7af80dfcacf57f77d875a74ee07f2,,multiarg,passed,362,2017-09-25 14:14:25 UTC,279534823,279534824,279534826,push
279534755,595a418c14294670a0288e11b164b634f6a33e9b,74,master,passed,351,2017-09-25 14:14:19 UTC,279534756,279534757,279534758,pull_request
279333475,5d79d5b8403ba130898af7f16b87e81562e31dba,74,master,passed,316,2017-09-24 23:56:03 UTC,279333476,279333477,279333478,pull_request
279333456,b4d9c9b8a76e3c6387692b162dfd646891b0f36e,,multiarg,passed,380,2017-09-24 23:55:53 UTC,279333457,279333458,279333459,push
279283718,0b3f1f359dd1522c19e71f3c96ad410a9b4fe722,74,master,passed,386,2017-09-24 19:46:18 UTC,279283719,279283720,279283721,pull_request
279283698,1075423d36f465f84f74ea7e2bfb549e1568adb5,,multiarg,passed,375,2017-09-24 19:46:13 UTC,279283699,279283700,279283701,push
279264989,9e62a8912dc7f096f707c4b870107dd038801aa7,,multiarg,passed,298,2017-09-24 18:29:03 UTC,279264990,279264991,279264992,push
279264966,c348aa52cb2992490352fd55ce2779a5eda26069,74,master,passed,389,2017-09-24 18:29:00 UTC,279264968,279264970,279264972,pull_request
279065767,334d53234211b52f8ca09260bb818cf947cf277e,74,master,passed,283,2017-09-23 23:02:00 UTC,279065768,279065769,279065770,pull_request
279065666,61c8c124ed9253b093eb4ecba1f82e1e818bbfd2,,multiarg,passed,338,2017-09-23 23:01:21 UTC,279065667,279065668,279065669,push
279063367,2ebc617b3129acc4d53ba56f02646e11e6da33de,,multiarg,failed,338,2017-09-23 22:47:03 UTC,279063368,279063369,279063370,push
279063228,ed0daf65c35b46236c0145f1365f5c9555573655,72,multiarg,failed,312,2017-09-23 22:46:23 UTC,279063229,279063230,279063231,pull_request
279062703,b617b7badd7935b8519e0557ebc8ad1bb9695cec,,multiarg,passed,287,2017-09-23 22:44:07 UTC,279062704,279062705,279062706,push
279030999,b617b7badd7935b8519e0557ebc8ad1bb9695cec,,master,passed,338,2017-09-23 20:05:46 UTC,279031000,279031001,279031002,push
279030256,9a78ec91d4d56c0837bacad56981cb23150bb318,73,master,passed,292,2017-09-23 20:02:11 UTC,279030257,279030258,279030259,pull_request
279029898,b4d4d580a5be2a017630c89fde95f544390abee8,,doc-updates,passed,332,2017-09-23 20:00:21 UTC,279029899,279029900,279029901,push
276488751,857d819a74c25dd520e35f78161ff71f1fb60a76,72,master,failed,290,2017-09-17 11:43:03 UTC,276488752,276488753,276488754,pull_request
274635869,f4f1c1cae776afaf89d822d395f7aa42ebd88ba2,72,master,passed,413,2017-09-12 14:39:05 UTC,274635870,274635871,274635872,pull_request
273210159,6a3fb1651f3818d8cc2229c0fbdf062c0ea2df1f,72,master,passed,467,2017-09-08 08:20:27 UTC,273210160,273210161,273210162,pull_request
273178173,1f2e7bf08ebb9bacb01de5e5595ee0f138014965,,master,passed,345,2017-09-08 05:50:48 UTC,273178176,273178177,273178178,push
273177863,2b10caa99bd7e95338f55e9f4b01d4d3869c6030,,master,passed,277,2017-09-08 05:48:45 UTC,273177864,273177865,273177866,push
273176632,e2110861a2c35a2398c4bca55648be1bb2886270,,master,passed,283,2017-09-08 05:41:12 UTC,273176633,273176634,273176635,push
273174216,02b32407d9f096504c6d5c91d74e57807a7ede5f,,master,failed,388,2017-09-08 05:25:30 UTC,273174217,273174218,273174219,push
273167361,3f352eacc6c590a6ea184d6035984a6eb13cef3f,,master,failed,282,2017-09-08 04:59:55 UTC,273167362,273167363,273167364,push
273162113,73c5d1dbd4378b2f4ffc383dbc28b4e1e293dea9,,master,failed,253,2017-09-08 04:36:38 UTC,273162114,273162115,273162116,push
273154786,c01dc9cf40b9e59d0bab3313982c2f63f1babd26,,master,failed,287,2017-09-08 03:22:27 UTC,273154787,273154788,273154789,push
273149533,5d5fdc458b55de858e964f50b6d1e8f98850499a,,master,failed,207,2017-09-08 02:51:41 UTC,273149534,273149535,273149536,push
272979000,36ca130b5fefe80fcda3f3705a6bdd6cec34c064,72,master,errored,228,2017-09-08 02:38:13 UTC,272979001,272979002,272979003,pull_request
272145812,52383a180dc7bd3115e4b42d07ecf70b2b14c90b,,master,failed,247,2017-09-08 02:34:56 UTC,272145813,272145814,272145815,push
271572757,80b0d2f3682a3595bc59a2d55d2d5b2dfed8a057,,master,failed,395,2017-09-04 06:50:31 UTC,271572758,271572759,271572760,push
271443066,8a330853c671fafed1a21726c0d477fdaecbcf42,,master,failed,303,2017-09-03 18:20:10 UTC,271443067,271443068,271443069,push
271434104,fa0ba6031c6607a4b26371f7f983dce07bf54e92,,master,failed,376,2017-09-03 17:33:26 UTC,271434105,271434106,271434107,push
271310554,19514a45e43dbcc0991af083f45aafca4e1d7b22,,v0.0.5,failed,377,2017-09-03 04:23:01 UTC,271310555,271310556,271310557,push
271310550,19514a45e43dbcc0991af083f45aafca4e1d7b22,,0.0.5,failed,357,2017-09-03 04:22:03 UTC,271310551,271310552,271310553,push
271310542,fb1e65e5f29199acf2dd24520fabd1a8f6e85eb2,,master,failed,373,2017-09-03 04:21:51 UTC,271310543,271310544,271310545,push
271309101,028ee30e9c04530986b55884a130298bca31505f,,master,failed,348,2017-09-03 04:19:59 UTC,271309102,271309103,271309104,push
271238724,6088aa3f209b0f26e76cb3748e4584cc089d5d29,,master,errored,314,2017-09-02 19:48:02 UTC,271238725,271238726,271238727,271238728,push
263004317,ac5de81330ac34269658627571126803bd7d57be,70,master,failed,464,2017-08-10 09:10:56 UTC,263004319,263004320,263004321,263004322,pull_request
255356812,35bce8fe45ca3785a89975a021a9d0be4766105d,,master,failed,466,2017-07-19 17:38:25 UTC,255356814,255356815,255356817,255356821,push
255356749,1ed409abef196613871669c167126a473337488f,68,master,errored,221,2017-07-19 17:38:07 UTC,255356752,255356754,255356760,255356762,pull_request
251518522,97d4b810f4b0ea8ce48435ada11d07857dbe1e3c,68,master,failed,562,2017-07-08 16:40:52 UTC,251518523,251518524,251518525,251518526,pull_request
241277777,ca38b7371130f92d7457146a393f9e1d8a02d4ed,,master,failed,351,2017-06-09 17:15:20 UTC,241277778,241277779,241277780,241277781,push
235410410,cecc67c1f89dc2729b62d9086c1f98545dadb91e,67,master,failed,409,2017-05-23 21:47:06 UTC,235410411,235410412,235410413,235410414,pull_request
215362327,5bd2ced1109b15e9bdaed138bef4d927164f720f,,master,failed,765,2017-03-27 02:20:01 UTC,215362328,215362329,215362330,215362331,push
215357154,20acd7bd209f49a1d4a9be48b8c63546ba11ccf7,66,master,failed,440,2017-03-27 01:40:42 UTC,215357155,215357156,215357157,215357158,pull_request
182265054,b464ff0b53ed30fced9cc889705382649668e5cc,61,master,failed,450,2016-12-08 12:35:29 UTC,182265055,182265056,182265057,182265058,pull_request
177067735,4b44294d6f7f5edd20f8e30588ec76f211891dbe,60,master,errored,1408,2016-11-18 16:22:12 UTC,177067736,177067737,177067738,177067739,pull_request
171876486,18c0da3ce0f78e2c6db9d20cc885b1fd3184f081,58,master,failed,975,2016-10-31 01:38:08 UTC,171876487,171876488,171876489,171876490,pull_request
171394235,ae5d8780527339f73879e767df8728eeaca2ae04,58,master,failed,1612,2016-10-28 13:57:29 UTC,171394236,171394240,171394244,171394247,pull_request
169013120,ad26e2bd46776751961cb7e3f6677e428c250bea,,master,failed,1025,2016-10-19 18:33:50 UTC,169013121,169013122,169013123,169013124,push
152288240,3860aebff1a95fcd0caa1923f740ee38173f93f0,55,master,failed,644,2016-08-15 00:57:37 UTC,152288241,152288242,152288243,152288244,pull_request
148358037,d143b8cbfbcd2b9c5e7061c8b748d3351dcbde5d,,master,failed,2005,2016-07-29 16:28:32 UTC,148358038,148358039,148358040,148358041,push
148275466,2af0c165e8ec7ebc968ac9e79acd0e2215276b9f,52,master,failed,1723,2016-07-29 10:40:11 UTC,148275467,148275468,148275469,148275470,pull_request
148274847,ecea1f34999bf0e4d6226ab8545fd50df6fbbe90,52,master,failed,1957,2016-07-29 10:36:26 UTC,148274848,148274849,148274850,148274851,pull_request
148093865,bbebd8bd647d83268e02ad31f4ecde261d7b0e19,,master,failed,2325,2016-07-28 17:06:42 UTC,148093866,148093867,148093868,148093869,push
148028352,d757453f985dee276490dfefc2d5e1871b336552,53,master,failed,2824,2016-07-28 13:04:16 UTC,148028353,148028354,148028355,148028356,pull_request
147501994,fc2d0d7b219d98d60082c82442c64b8ab694623e,52,master,failed,488,2016-07-26 15:12:06 UTC,147501995,147502000,147502003,147502005,pull_request
147492222,adb53eb93ffa42ed65004b82f5b8df244a7002b5,52,master,failed,506,2016-07-26 14:44:13 UTC,147492226,147492241,147492253,147492276,pull_request
147485271,b092c4acf90cd8e9f4d3d6f45bb445e166b04ef8,52,master,failed,465,2016-07-26 14:19:35 UTC,147485287,147485298,147485301,147485308,pull_request
147470557,5488a897f251cc114f256b1b8413802657f0899a,53,master,failed,2162,2016-07-26 13:25:42 UTC,147470578,147470602,147470609,147470614,pull_request
147461737,7c8c083dd1be5d4e4969003beebde61aa19b25d0,52,master,errored,6660,2016-07-26 12:49:24 UTC,147461745,147461751,147461771,147461779,pull_request
147334463,80b21d9cb3abefbd48f0410c0fbeae733c51fb9d,,master,failed,384,2016-07-25 23:58:17 UTC,147334464,147334467,147334468,147334481,push
147317472,b7f260dd54485426b4462ebcac2bf1f0a6e0ada4,51,master,failed,474,2016-07-25 22:20:37 UTC,147317478,147317482,147317487,147317490,pull_request
147241909,74254d2cc7b27fd9457a08436601224ee105161f,,master,errored,497,2016-07-25 18:14:55 UTC,147241914,147241917,147241925,147241938,push
147241448,09603ef5ed5d62b77af233f3a34944a2496c6e9d,,master,errored,375,2016-07-25 17:35:52 UTC,147241455,147241462,147241469,147241472,push
147241300,e90e8725b402fd3ddafcb081d835a8ef6dd514e0,,master,failed,358,2016-07-25 17:35:49 UTC,147241307,147241309,147241313,147241322,push
142227350,65e674ab9738ddf14233f0ff6d901f616dabdf45,50,master,failed,419,2016-07-04 14:40:23 UTC,142227351,142227352,142227356,142227359,pull_request
140433596,a3d7738b887cc184b9941c4e116ea4f78fb09eea,49,master,errored,365,2016-06-27 00:59:04 UTC,140433597,140433598,140433599,140433600,pull_request
135699291,2cf43a53938ffc6e58b8315341d0927b28744aff,48,master,failed,522,2016-06-06 20:37:02 UTC,135699294,135699295,135699296,135699298,pull_request
132876843,5fa7ba3704e64811e0072c444841b1c2fcd7657d,47,master,errored,463,2016-05-25 15:42:13 UTC,132876846,132876848,132876851,132876854,pull_request
132876786,5fa7ba3704e64811e0072c444841b1c2fcd7657d,47,master,errored,510,2016-05-25 15:42:12 UTC,132876795,132876820,132876825,132876832,pull_request
131924829,5e92bd5eff6dcf84ac0777f2d03fdc7dbb9a0559,47,master,errored,838,2016-05-21 14:33:10 UTC,131924833,131924836,131924838,131924840,pull_request
131570387,9c471d971a18fa6de120206932e7987335a83227,45,master,failed,415,2016-05-20 00:05:31 UTC,131570388,131570389,131570390,131570391,pull_request
130624645,8e455b02fd4173b59eb88f58eaf2cc878c924757,45,master,failed,461,2016-05-16 17:32:17 UTC,130624646,130624647,130624648,130624649,pull_request
130185907,b3f989c7f00d0733fce2592629b55ef4adceb687,44,master,failed,532,2016-05-14 08:38:11 UTC,130185908,130185909,130185910,130185911,pull_request
129709481,9bdebfcf9968dc562b71b1670fe0e4d950e4ef0d,42,master,errored,437,2016-05-12 13:31:40 UTC,129709489,129709497,129709503,129709506,pull_request
126925364,9bdebfcf9968dc562b71b1670fe0e4d950e4ef0d,42,master,errored,455,2016-04-30 19:26:56 UTC,126925365,126925366,126925367,126925368,pull_request
125819551,e2ec79bef4c336ae1d789f219a74a03ddb43fe5b,41,master,failed,490,2016-04-26 12:39:31 UTC,125819553,125819554,125819555,125819556,pull_request
118163428,c45702a87d7b74d0bcd6c8d56e33b38470e04270,31,master,failed,424,2016-03-24 06:27:59 UTC,118163429,118163430,118163431,118163432,pull_request
116937463,8adc168dc0410610f8162e0b404e848e4aadf05f,,master,failed,425,2016-03-18 15:53:19 UTC,116937464,116937465,116937466,116937467,push
116937181,72ec841f5fdbd6d110f3abd298aad6697e6aa33c,34,master,failed,425,2016-03-18 15:52:19 UTC,116937183,116937185,116937186,116937187,pull_request
115793184,9e8856f6970dc586480ce2eaf2f84cb0ead3d8fb,31,master,failed,626,2016-03-15 14:07:40 UTC,115793185,115793186,115793187,115793188,pull_request
115755000,1bd7e9e488e6a893d357e829c2d496160a6de27e,,master,failed,434,2016-03-15 14:13:12 UTC,115755001,115755002,115755003,115755004,push
115750981,0b402d2bee9fbf4567b4f5f8c4dafaf013c8f70d,,master,failed,424,2016-03-13 23:43:04 UTC,115750983,115750985,115750986,115750987,push
115750493,1af309d306a70f6f39c754502d099a308176a167,29,master,failed,421,2016-03-13 23:38:41 UTC,115750497,115750498,115750499,115750500,pull_request
