build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
669096326,cf7a2c95b7cbf238e81d70cb28d5531c0342d7d9,126,master,passed,46,2020-03-31 06:03:57 UTC,669096327,pull_request
546812846,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,673,2019-06-17 15:20:54 UTC,546812847,546812848,546812849,546812850,546812851,546812852,546812853,546812854,546812855,546812856,546812858,546812859,546812860,546812862,cron
546409651,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,672,2019-06-16 15:20:00 UTC,546409652,546409653,546409654,546409655,546409656,546409657,546409658,546409659,546409660,546409663,546409664,546409665,546409666,546409667,cron
546143029,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,684,2019-06-15 15:19:07 UTC,546143030,546143031,546143032,546143033,546143034,546143035,546143036,546143037,546143038,546143039,546143040,546143041,546143042,546143043,cron
545305329,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,721,2019-06-13 15:18:33 UTC,545305330,545305331,545305332,545305333,545305334,545305336,545305337,545305338,545305342,545305343,545305344,545305345,545305346,545305347,cron
544284160,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,791,2019-06-11 15:17:50 UTC,544284161,544284162,544284163,544284164,544284165,544284166,544284167,544284168,544284169,544284170,544284171,544284172,544284173,544284174,cron
543411209,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,722,2019-06-09 15:16:40 UTC,543411210,543411211,543411212,543411213,543411214,543411215,543411216,543411217,543411218,543411219,543411220,543411221,543411222,543411223,cron
543310247,6fdcdc0e70c369beee972472ad0dff5f1dfa82ca,,r5.5.0-RC1,passed,693,2019-06-09 05:56:26 UTC,543310248,543310249,543310250,543310251,543310252,543310253,543310254,543310255,543310256,543310257,543310258,543310259,543310260,543310261,push
543162749,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,670,2019-06-08 15:15:52 UTC,543162754,543162756,543162758,543162760,543162762,543162764,543162765,543162766,543162767,543162768,543162769,543162770,543162771,543162772,cron
542497549,fa2e2cc43a113d09afdc3a719c1c98c1cf147599,,r5.5.0-RC1,passed,867,2019-06-06 22:18:50 UTC,542497550,542497551,542497552,542497553,542497554,542497555,542497556,542497557,542497558,542497559,542497560,542497561,542497562,542497563,push
542482833,d9c866d6c4846ca1c83d43a2ec29dcc94292f8e0,,r5.5.0-RC1,passed,783,2019-06-06 21:43:06 UTC,542482834,542482835,542482836,542482837,542482838,542482839,542482840,542482841,542482842,542482843,542482844,542482845,542482846,542482847,push
542402487,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,971,2019-06-06 18:20:29 UTC,542402488,542402489,542402490,542402491,542402492,542402493,542402494,542402495,542402496,542402497,542402498,542402499,542402500,542402501,push
542322776,253f932ca8590e6dc1b4ab542aa725f94cd64e65,,master,passed,945,2019-06-06 15:15:33 UTC,542322777,542322778,542322779,542322780,542322781,542322782,542322783,542322784,542322785,542322786,542322787,542322788,542322789,542322790,cron
541798204,253f932ca8590e6dc1b4ab542aa725f94cd64e65,,master,passed,849,2019-06-05 15:14:43 UTC,541798206,541798207,541798209,541798211,541798215,541798216,541798217,541798218,541798219,541798220,541798221,541798222,541798224,541798226,cron
