build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
359004589,58f768b93b3e02c8b6c9f57583d7e5ef3fa4dbee,,catboost_dynamic,failed,2947,2018-03-27 17:52:03 UTC,359004593,359004594,359004595,359004596,359004599,359004600,359004601,359004602,359004608,push
359003454,12ba838a112ac3c288ba9634d06da738e85608af,,catboost_dynamic,failed,3880,2018-03-27 17:39:48 UTC,359003455,359003456,359003457,359003458,359003459,359003461,359003464,359003466,359003467,push
358352646,5e4702cac584a12b00e0ba116f133c6a87aeae47,396,master,passed,4208,2018-03-26 11:13:47 UTC,358352647,358352649,358352650,358352651,358352652,358352653,358352655,358352656,358352657,pull_request
358144649,4b7e0e759023cdbc96b471c64bfd67203e2b5734,,master,failed,3789,2018-03-25 19:46:32 UTC,358144650,358144651,358144652,358144653,358144654,358144655,358144656,358144657,358144658,push
357927477,d7c5119b94af018403c07d5fe8ef3ab34c92f1b1,,master,passed,3109,2018-03-24 23:47:54 UTC,357927478,357927480,357927481,357927482,357927483,357927484,357927485,357927486,357927487,cron
357883545,c2b5119529ad43510e41becc239c946049204374,395,master,passed,2729,2018-03-24 20:24:53 UTC,357883546,357883547,357883548,357883549,357883550,357883551,357883552,357883553,357883554,pull_request
353141922,8fe3b26f1f4bf8225a77f724fee39177ca914456,,catboost_dynamic,failed,2765,2018-03-14 01:43:12 UTC,353141923,353141924,353141925,353141926,353141927,353141928,353141929,353141930,353141931,push
353124274,75b175fc41c4d7e107274d422bc5199a6e7e4a63,,catboost_dynamic,failed,2913,2018-03-14 00:29:59 UTC,353124275,353124276,353124277,353124278,353124279,353124280,353124281,353124282,353124283,push
350563584,69f22f8549cb6cfe44ce6d3a90cbb3826b024f41,,yapf,passed,2680,2018-03-07 22:23:46 UTC,350563585,350563587,350563589,350563590,350563591,350563592,350563593,350563594,350563595,push
350086834,d7c5119b94af018403c07d5fe8ef3ab34c92f1b1,,master,passed,2794,2018-03-06 23:59:47 UTC,350086835,350086836,350086837,350086838,350086839,350086840,350086841,350086842,350086843,push
349684939,5038de103cfac8ebd2f59bc5f3b6879fe779e21f,389,master,passed,2391,2018-03-06 07:22:07 UTC,349684940,349684941,349684942,349684943,349684944,349684945,349684946,349684948,349684949,pull_request
345783910,9df56a831cc11f674af2eedb38b00807b42651a0,,master,passed,2932,2018-02-24 23:47:19 UTC,345783911,345783912,345783913,345783914,345783915,345783916,345783917,345783918,345783919,cron
345064935,21d44d4a3164db50e29088acb3b36e9ab9d98773,,lgb_memory,failed,3268,2018-02-23 00:53:00 UTC,345064937,345064941,345064942,345064943,345064944,345064945,345064946,345064947,345064948,push
345052886,2da5d9095056d06e8c6aacc26e89581eb40bb0c0,,lgb_memory,failed,2984,2018-02-23 00:07:19 UTC,345052887,345052888,345052889,345052890,345052891,345052892,345052893,345052894,345052895,push
345048039,44036437ed19fb45cc6fcdf9cf44132ae39950b7,,lgb_memory,failed,3086,2018-02-23 00:03:28 UTC,345048040,345048041,345048042,345048043,345048044,345048045,345048046,345048047,345048048,push
345047460,e4b962b65ec888b4af0513abcffa3d76f57b3f68,,lgb_memory,canceled,0,,345047461,345047462,345047463,345047464,345047465,345047466,345047467,345047468,345047469,push
345046316,0519678340c6597410c66875db3582ff8114b8e5,,memory_optimized_bug,passed,2701,2018-02-22 23:45:56 UTC,345046317,345046318,345046319,345046320,345046321,345046322,345046323,345046324,345046325,push
344605055,9df56a831cc11f674af2eedb38b00807b42651a0,,master,passed,3509,2018-02-22 01:18:24 UTC,344605056,344605057,344605058,344605059,344605060,344605061,344605062,344605063,344605064,push
344604358,e7630ca67a813279138abe09ae260ace54ff860b,,master,passed,2955,2018-02-22 01:10:11 UTC,344604359,344604360,344604361,344604362,344604363,344604364,344604365,344604366,344604367,push
344598502,aacf6e0387feeb3fa763cd4af1434fed673418eb,,usability,passed,2692,2018-02-22 00:54:08 UTC,344598503,344598504,344598505,344598506,344598507,344598508,344598509,344598510,344598511,push
344543823,e6650b558640dc550f8a2b7e21f062001edf86d9,,usability,failed,2818,2018-02-21 22:08:14 UTC,344543824,344543825,344543826,344543827,344543828,344543829,344543830,344543831,344543832,push
344484596,f002a1ab644b4dc40228a514dd2fcc936acbcd3b,,nanstd,passed,1824,2018-02-21 19:44:44 UTC,344484597,344484598,push
341267100,4a55b35ecd6414b0abd938830f9e55540cc2df9a,,lgb_memory,failed,4114,2018-02-14 04:04:38 UTC,341267101,341267102,341267103,341267104,341267105,341267106,341267107,341267108,341267109,push
341250414,fcfd784e26e2b8eb8cedf1c84dd2c1de4f3a6b8c,,lgb_memory,failed,2671,2018-02-14 02:50:18 UTC,341250415,341250416,341250417,341250418,341250419,341250420,341250421,341250422,341250423,push
341248065,f88357194d800ff1dc4949708c8c3ea607c0dfca,,lgb_memory,failed,1737,2018-02-14 02:39:06 UTC,341248066,341248067,341248068,341248069,341248070,341248071,341248072,341248073,341248074,push
340793911,54da719d9e5239e9021588a71578d8cc35fe193b,,lgb_memory,passed,3381,2018-02-13 18:30:45 UTC,340793913,340793916,340793921,340793926,340793929,340793931,340793939,340793945,340793952,push
340791546,1aedcdb3d050eaf818e6b5188d58497783ab6ca6,,lgb_memory,failed,2988,2018-02-13 03:37:59 UTC,340791547,340791548,340791549,340791550,340791551,340791552,340791553,340791554,340791555,push
340791003,d37b0fe559e51e3709f37a78acf2e042aae24996,,lgb_memory,canceled,1197,2018-02-13 03:33:57 UTC,340791004,340791005,340791006,340791007,340791008,340791009,340791010,340791011,340791012,push
340790426,e6a80724d7eaf45d51828973287d426ff2ea5063,,lgb_memory,canceled,1045,2018-02-13 03:30:24 UTC,340790427,340790428,340790429,340790430,340790431,340790432,340790433,340790434,340790435,push
340786797,eb8b134ae2b944e79af25a2d67159a8debc8db39,,lgb_memory,failed,2707,2018-02-13 03:10:10 UTC,340786799,340786800,340786801,340786802,340786803,340786804,340786805,340786806,340786807,push
340781777,c65315192a6e9169ebae6d00fca1e8178809caa6,,lgb_memory,failed,2988,2018-02-13 02:45:27 UTC,340781778,340781779,340781780,340781781,340781782,340781783,340781784,340781785,340781786,push
340778619,c8723048485b6a76dcb9ff3d7022676ac5593b5a,,lgb_memory,canceled,1781,2018-02-13 02:29:35 UTC,340778620,340778621,340778622,340778623,340778624,340778625,340778626,340778627,340778628,push
340777538,ba0c8ce333d72ce323135d9a612196f3f7550d82,,lgb_memory,canceled,0,,340777539,340777540,340777541,340777542,340777543,340777544,340777545,340777546,340777547,push
340777458,e6a18f40b93d29c8c24bb9b801088e6bf3252d7a,,lgb_memory,canceled,0,,340777459,340777460,340777461,340777462,340777463,340777464,340777465,340777466,340777467,push
340777385,281e77af25ea3f4fcfb7cb3559e4a950210bab6a,,lgb_memory,canceled,3917,2018-02-13 02:20:31 UTC,340777386,340777387,340777388,340777389,340777390,340777391,340777392,340777394,340777395,push
339277258,bad18084a9f9bd4503589d7f5ff99edfd5960709,,master,passed,2259,2018-02-09 02:20:40 UTC,339277260,339277262,339277264,339277265,339277267,339277269,339277270,339277272,339277279,push
339275242,904dfabf9197ed2f2b85ed9051b4c0bea2729f58,,version_logging,passed,2189,2018-02-09 02:12:30 UTC,339275243,339275244,339275245,339275246,339275247,339275248,339275249,339275250,339275251,push
339274881,1a66d8a74a58a74f7e04bb6e0b81e137ee524a61,,master,canceled,97,2018-02-09 02:10:47 UTC,339274882,339274883,339274884,339274885,339274886,339274887,339274888,339274889,339274890,push
339274656,289e770f8175c1ff763fe9c4468c0fec570e84db,384,master,errored,1488,2018-02-09 02:08:29 UTC,339274657,339274660,339274661,339274663,339274665,339274667,339274671,339274673,339274675,pull_request
339251565,0e855752d4e3798289849141f67a4851fa3b97ac,,bugfixes,passed,2235,2018-02-09 00:33:47 UTC,339251566,339251567,339251568,339251569,339251570,339251571,339251572,339251573,339251574,push
339250979,684aae0306a923f78373f188f81313391ce6b1bf,,bugfixes,passed,2251,2018-02-09 00:26:45 UTC,339250980,339250981,339250982,339250983,339250984,339250985,339250986,339250987,339250989,push
339246477,961c66c540d559c5a9ee867fdbe27a0590860249,,bugfixes,passed,2625,2018-02-09 00:10:53 UTC,339246478,339246479,339246480,339246481,339246482,339246483,339246484,339246485,339246487,push
339242727,24199f66757836e2d9e54a275a34acc385e8fc62,,bugfixes,passed,2731,2018-02-09 00:00:11 UTC,339242728,339242729,339242730,339242731,339242733,339242735,339242736,339242737,339242738,push
338804246,a88620d6fb84cb33da167ff3626c1f87164cff9f,,master,passed,3203,2018-02-08 02:23:41 UTC,338804247,338804248,338804249,338804250,338804251,338804252,338804253,338804254,338804255,push
338800648,0167799c145244af3b122c2e879510a7668ab86a,380,master,passed,3107,2018-02-08 02:13:41 UTC,338800649,338800650,338800651,338800652,338800653,338800654,338800655,338800656,338800657,pull_request
338800634,92a8a4fdd3b6894efe42f08071b359047952a457,,dev5,passed,2916,2018-02-08 02:04:27 UTC,338800635,338800636,338800637,338800638,338800639,338800640,338800641,338800642,338800643,push
338800503,8887a365acfbddc307a5f8fec00dc78081b0a648,,master,passed,2191,2018-02-08 02:51:17 UTC,338800504,338800505,338800506,338800507,338800508,338800509,338800510,338800511,338800512,push
338800397,58a2cc0d2fc646a333fc6465a8b5f710db2beefc,381,master,errored,157,2018-02-08 02:04:00 UTC,338800398,338800399,338800400,338800401,338800402,338800403,338800406,338800407,338800408,pull_request
338800218,01134406ffef687337f89cfc0be69f312bce4685,,travis2,passed,2176,2018-02-08 02:44:33 UTC,338800219,338800220,338800221,338800222,338800223,338800224,338800225,338800227,338800229,push
338792471,e293430953d6c754f077a2690ee86e3a54ff5cc2,,travis2,passed,2456,2018-02-08 01:25:54 UTC,338792472,338792473,338792474,338792475,338792476,338792477,338792478,338792479,338792480,push
338787468,9c387098bbf14f63f50967fe68f22b73df0844a5,,travis2,passed,2328,2018-02-08 01:13:07 UTC,338787469,338787470,338787471,338787472,338787473,338787474,338787475,338787476,338787477,push
338787126,d4a1570a4ade4a8e7479a60cc54efb8a8129de8f,,travis2,failed,3049,2018-02-08 01:03:29 UTC,338787127,338787128,338787129,338787130,338787131,338787132,338787133,338787134,338787135,push
338106236,02c2703d500bf8d5a30edf7e9021ec13470a4f31,380,master,errored,4084,2018-02-08 01:29:08 UTC,338106237,338106238,338106239,338106240,338106241,338106242,338106250,338106251,338106252,pull_request
333047335,1097e4f6417806b1251c61f63c7d9a330e0ddca9,,master,passed,2509,2018-01-24 23:46:21 UTC,333047336,333047339,333047340,333047341,333047343,333047344,333047345,333047347,333047348,cron
331630583,1097e4f6417806b1251c61f63c7d9a330e0ddca9,,master,passed,3894,2018-01-22 02:19:48 UTC,331630584,331630585,331630586,331630587,331630588,331630589,331630590,331630591,331630592,push
331600151,1097e4f6417806b1251c61f63c7d9a330e0ddca9,,dev6,passed,2735,2018-01-21 23:41:40 UTC,331600152,331600153,331600154,331600156,331600158,331600159,331600160,331600161,331600162,push
331599313,076c8d75e0bbeccab665187aea1999fec554311d,,dev6,passed,3687,2018-01-21 23:27:06 UTC,331599314,331599315,331599316,331599317,331599318,331599319,331599321,331599323,331599324,push
331596160,d46a09f660dc6a3dfcea22836b36aff7bf29a41c,,dev6,passed,2338,2018-01-21 23:16:54 UTC,331596161,331596162,331596163,331596164,331596165,331596168,331596169,331596170,331596171,push
331593536,4d8ce4de9d7d136a6486a535af9c263323008151,,master,passed,2436,2018-01-21 23:07:36 UTC,331593537,331593538,331593539,331593540,331593541,331593542,331593543,331593544,331593545,push
331589047,577159a678683539406f455edd5ccd2fb1ed3c84,,master,passed,2400,2018-01-21 22:47:43 UTC,331589048,331589049,331589050,331589051,331589052,331589053,331589054,331589055,331589056,push
331575934,15f1cce2a309c7a4565ceda1b438dde8f4ddc638,,dev5,passed,2770,2018-01-21 21:55:44 UTC,331575935,331575936,331575937,331575938,331575939,331575940,331575941,331575942,331575943,push
331574772,c0de0415d23c4f3f97e0479d92cdeeeedd4ff6af,,dev5,canceled,0,,331574773,331574780,331574785,331574786,331574788,331574791,331574792,331574795,331574796,push
331570728,b531aac6ce73aab20fecd0a537140e3091efbd27,,master,passed,2566,2018-01-21 21:41:35 UTC,331570729,331570730,331570731,331570732,331570733,331570734,331570735,331570736,331570737,push
331568397,2e61f3e859f95b8b1c8a50658abfa543467689de,,dev4,passed,2432,2018-01-21 21:33:01 UTC,331568398,331568399,331568400,331568401,331568402,331568403,331568404,331568405,331568406,push
331568279,71d7028f80fb35b9f2aaa068b13dd992951858ec,,dev4,passed,2281,2018-01-21 21:24:26 UTC,331568280,331568281,331568282,331568283,331568284,331568285,331568286,331568287,331568288,push
331564069,542baf5e1414d8b383cb21957ce60e545aec602d,,dev4,passed,2616,2018-01-21 21:07:28 UTC,331564070,331564071,331564072,331564073,331564074,331564075,331564076,331564077,331564078,push
331555782,d084b3cb87d0f186c386df3f3323b4d618f6a95b,,dev4,canceled,4601,2018-01-21 20:48:47 UTC,331555783,331555784,331555785,331555786,331555787,331555788,331555789,331555790,331555791,331555792,331555793,331555794,331555795,331555796,331555797,331555798,331555799,push
331555357,b7b30cddb55d81acb3b8da54ae424fc08d4bb37d,,dev4,failed,4783,2018-01-21 20:31:36 UTC,331555358,331555359,331555360,331555361,331555362,331555363,331555364,331555365,331555366,331555367,331555368,331555369,331555370,331555371,331555372,331555373,331555374,push
331070818,0c218ce124623c0c04c48bc893f4bb61373d0aef,,dev4,failed,2724,2018-01-20 01:54:52 UTC,331070819,331070820,331070821,331070822,331070823,331070824,331070825,331070826,331070827,331070828,331070829,331070830,331070831,331070832,331070833,331070834,331070835,push
331070626,ff4c19ab82575c067e1c059a1253ba809641ef3e,,dev4,passed,5567,2018-01-21 20:42:16 UTC,331070627,331070628,331070629,331070630,331070631,331070632,331070633,331070634,331070635,331070636,331070637,331070638,331070639,331070640,331070641,331070642,331070643,push
330580722,a3449ebe4bca4e1d033b6a732d6000499ae9cc19,,master,passed,2204,2018-01-19 02:30:32 UTC,330580723,330580724,330580725,330580726,330580727,330580728,330580729,330580730,330580731,push
330176795,3e4c69e7c38cb84220c4e7796b3c9e99ff20f92e,,master,passed,2180,2018-01-18 03:12:55 UTC,330176796,330176797,330176798,330176799,330176800,330176801,330176802,330176803,330176804,push
330176432,58bea6daf484864aea6e2ea8708170747fcace07,,master,passed,2652,2018-01-18 03:04:08 UTC,330176434,330176435,330176436,330176437,330176438,330176439,330176440,330176442,330176443,push
330172841,58bea6daf484864aea6e2ea8708170747fcace07,,np_encoding,passed,2028,2018-01-18 02:54:18 UTC,330172842,330172843,330172844,330172845,330172846,330172847,330172848,330172849,330172850,push
330172736,ad432376eb24a355b2ec3367f1e698aee1627432,,np_encoding,passed,2451,2018-01-18 02:46:18 UTC,330172737,330172738,330172739,330172740,330172741,330172742,330172743,330172744,330172745,push
330167282,91163e64447a31f182a09dc6b03b19e52f3f6191,,np_encoding,failed,1614,2018-01-18 02:27:17 UTC,330167286,330167287,330167288,330167289,330167290,330167291,330167292,330167293,330167294,push
330166853,82163919065afede72161039c6ff65616fc91031,,master,failed,1482,2018-01-18 19:09:54 UTC,330166854,330166855,330166856,330166857,330166858,330166859,330166860,330166861,330166862,push
329368816,81ae023bfba299cbe34363f97eaafbc82c6308a5,375,master,failed,1651,2018-01-18 19:13:02 UTC,329368817,329368818,329368819,329368820,329368821,329368822,329368823,329368824,329368825,pull_request
321179134,b6b3ce2a1060ebc22694bf2e21ef4192d384eaff,,master,passed,2308,2017-12-24 23:46:22 UTC,321179135,321179136,321179137,321179138,321179139,321179140,321179141,321179142,321179147,cron
317089379,82163919065afede72161039c6ff65616fc91031,,less_parallel,passed,2975,2017-12-15 19:55:25 UTC,317089380,317089381,317089382,317089383,317089384,317089385,317089386,317089387,317089388,push
313252443,b6b3ce2a1060ebc22694bf2e21ef4192d384eaff,,master,passed,3333,2017-12-08 00:35:39 UTC,313252444,313252445,313252448,313252449,313252451,313252452,313252454,313252455,313252456,push
313252085,6e32bf38e0230e383c6f5a092d1ac3a7913fe093,,master,passed,2568,2017-12-08 01:14:18 UTC,313252086,313252087,313252088,313252089,313252090,313252091,313252092,313252093,313252094,push
313251002,6e32bf38e0230e383c6f5a092d1ac3a7913fe093,,test_matrix,passed,2310,2017-12-08 00:27:47 UTC,313251003,313251004,313251005,313251006,313251007,313251008,313251009,313251010,313251011,push
313244587,2c61a497194294aa66d13a38da9116a557f9ead9,,test_matrix,passed,2185,2017-12-08 00:08:56 UTC,313244588,313244589,313244590,313244591,313244592,313244593,313244594,313244595,313244596,push
313218262,d8859ab9fd5ca132798b0402308c808797ce0cf7,,test_matrix,passed,3465,2017-12-07 23:22:21 UTC,313218263,313218273,313218281,313218289,313218294,313218302,313218304,313218308,313218311,push
313217766,e4ef0af8d638b685dcc2ce0242fdeb5f7df3dbeb,,test_matrix,passed,2853,2017-12-07 22:54:45 UTC,313217769,313217770,313217774,313217779,313217781,313217784,313217785,313217787,313217788,push
313188725,5acf687845bffe4b12f826ca79cf682efdf1cbbe,,test_matrix,failed,4013,2017-12-07 21:46:59 UTC,313188726,313188727,313188728,313188729,313188730,313188732,313188734,313188736,313188738,push
313180679,26fceab407270a6d68a0b00bbfbb2e4c0e483c5f,,test_matrix,failed,2879,2017-12-07 21:30:42 UTC,313180680,313180681,313180682,313180683,313180684,313180685,313180686,313180687,313180688,push
313167358,3bf551b1e27a6d2c5aa359994f61581fb8e543b5,,test_matrix,failed,3134,2017-12-07 21:03:30 UTC,313167359,313167360,313167361,313167362,313167363,313167364,313167365,313167367,313167369,push
313154408,06d7668e96847c694afde87534a936ca6b18a9ef,,test_matrix,failed,3938,2017-12-07 20:50:27 UTC,313154410,313154411,313154413,313154415,313154416,313154419,313154421,313154425,313154426,push
312768202,f455db67402e7a813221b31e67624a6682b3a046,,master,passed,2996,2017-12-07 04:00:50 UTC,312768203,312768204,312768205,312768206,312768207,push
312767968,3541be54aa0b51d6e20e5fdb395f8817a28617a0,,master,passed,2159,2017-12-07 06:36:12 UTC,312767969,312767970,312767971,312767972,312767973,push
312766585,3541be54aa0b51d6e20e5fdb395f8817a28617a0,,dev4,passed,2905,2017-12-07 03:44:28 UTC,312766586,312766587,312766588,312766589,312766590,push
