build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
734332283,48906071307d79df356379fe6e05a73b0c65d9d4,,master,passed,306,2020-10-09 15:44:13 UTC,734332284,734332285,734332286,734332287,734332288,734332289,734332290,push
717851581,7365799a970591910502379aac2378ba5e814f58,,master,passed,282,2020-08-14 08:51:00 UTC,717851582,717851583,717851584,717851585,717851586,717851587,717851588,push
717751594,3ac3437af781d54a343b4430d1f3546c580677e3,,master,passed,241,2020-08-13 23:00:36 UTC,717751595,717751596,717751597,717751598,717751599,717751600,717751601,push
717748604,1fffa8ce7a7cd035f9a4a50e3bb05dad0e684592,,master,passed,242,2020-08-13 22:45:43 UTC,717748605,717748606,717748607,717748608,717748609,717748610,717748611,push
713017563,636d3b5bd0ff7df7fa1e55c132b6c142266756d2,,dependabot/pip/examples/server/asgi/uvicorn-0.11.7,passed,260,2020-07-29 18:12:51 UTC,713017564,713017565,713017566,713017567,713017568,713017570,713017571,push
713017182,9f88d78c526d03a7ae0f12ac48eb5de5f2edbb3f,530,master,passed,264,2020-07-29 18:11:35 UTC,713017186,713017187,713017188,713017189,713017190,713017192,713017194,pull_request
709993642,1fbf95940cfceca13a2033fb3d455810a3b34e83,,master,passed,234,2020-07-20 13:26:53 UTC,709993643,709993644,709993645,709993646,709993647,709993648,709993649,push
709974427,469aaacae85f2e592f17b26e9cf07303e435fb8f,524,master,passed,241,2020-07-20 12:24:56 UTC,709974428,709974429,709974430,709974431,709974432,709974433,709974434,pull_request
706604237,8107216848672792e420b3254b5217e51bcd4b32,,master,passed,245,2020-07-09 17:07:56 UTC,706604238,706604239,706604240,706604241,706604242,706604243,706604244,push
706485203,2c8b85d82c2bf2e9a01e9d09e3605355b5a6c1f4,518,master,passed,238,2020-07-09 10:58:01 UTC,706485204,706485205,706485206,706485207,706485208,706485209,706485210,pull_request
704688766,a4f9992d34a49350a853d9f1a0c3d63034785ab3,,master,passed,242,2020-07-03 14:29:51 UTC,704688768,704688769,704688770,704688772,704688773,704688775,704688776,push
704494756,280d132d284699cc1ae641b1e41403ceab6c66f5,,master,passed,236,2020-07-02 23:06:02 UTC,704494757,704494758,704494759,704494760,704494761,704494762,704494763,push
695177387,75a9b96ffc769c52ecbf3608864dac72847867a8,502,master,passed,226,2020-06-05 19:35:28 UTC,695177388,695177389,695177390,695177391,695177392,695177393,695177394,pull_request
695177338,73acc15e6b1c74dcdad0dad37f4d4b4c5d1a1ee1,,dependabot/pip/examples/server/wsgi/django_example/django-2.2.13,passed,223,2020-06-05 19:34:41 UTC,695177342,695177343,695177345,695177346,695177348,695177349,695177350,push
693322385,09aaee357d9826f029ef460e54082ce761e1e088,497,master,passed,224,2020-06-01 05:14:06 UTC,693322386,693322387,693322388,693322389,693322390,693322391,693322392,pull_request
692095794,4385057c34bb468b9741edcd918e926a17c9af7c,,master,passed,235,2020-05-28 09:58:03 UTC,692095795,692095796,692095797,692095798,692095799,692095800,692095801,push
692071749,2822307bfe6b4d03c9dcf6a91f2db18eecd0e204,494,master,passed,220,2020-05-28 08:31:14 UTC,692071750,692071751,692071752,692071753,692071754,692071755,692071756,pull_request
691856587,f1484686d1cfcab098753774be4247b3df40d515,493,master,passed,230,2020-05-27 18:06:34 UTC,691856588,691856589,691856590,691856591,691856592,691856593,691856594,pull_request
691846900,3960f4b64db49531df461704271621cc6f15bfbe,493,master,passed,232,2020-05-27 17:35:01 UTC,691846901,691846902,691846903,691846904,691846905,691846906,691846907,pull_request
691835716,d7d4186ca691563a7a184e5a865e99bb021cde90,493,master,passed,239,2020-05-27 17:03:49 UTC,691835717,691835718,691835719,691835720,691835721,691835722,691835723,pull_request
691818082,0c6dce37b6c92578e378c7b78384bcbb5f80bdd6,493,master,passed,229,2020-05-27 16:19:13 UTC,691818083,691818084,691818085,691818086,691818087,691818088,691818089,pull_request
691655765,84827eef0744a0bb5bdb74ccc591267de3b0ca5d,493,master,passed,225,2020-05-27 08:54:17 UTC,691655766,691655767,691655768,691655769,691655770,691655771,691655772,pull_request
691649672,f744a581ef6190cb898004c7bcb5ac7944556d00,493,master,passed,228,2020-05-27 08:35:18 UTC,691649673,691649674,691649675,691649676,691649677,691649678,691649679,pull_request
691633665,a142bf26ef716bc4531d6b27054bff9ac396c87c,493,master,passed,230,2020-05-27 07:37:53 UTC,691633666,691633667,691633668,691633670,691633671,691633672,691633673,pull_request
691405142,bfd8b3fd992885beb3bcbdace44c2dd21b5cc689,493,master,passed,226,2020-05-26 17:17:38 UTC,691405143,691405144,691405145,691405146,691405147,691405148,691405149,pull_request
691402466,4cc5d7abff79a89c9688e41e41a9731ebd522d51,493,master,passed,274,2020-05-26 17:10:18 UTC,691402467,691402468,691402469,691402470,691402471,691402472,691402473,pull_request
691398042,62446af0efacb9acf78cfeaf95196495ed332109,493,master,failed,235,2020-05-26 16:57:42 UTC,691398043,691398044,691398045,691398046,691398047,691398048,691398049,pull_request
691395365,a822b586f7566af7288e289aec649e132bc3a09f,493,master,failed,220,2020-05-26 16:50:56 UTC,691395366,691395367,691395368,691395369,691395370,691395371,691395372,pull_request
690314823,d81c534e61ade4fbcb31d663d4a92ad8c416a1a3,,master,passed,218,2020-05-23 10:37:08 UTC,690314824,690314825,690314826,690314827,690314828,690314829,690314830,push
690314557,d49d6987f4c8e780dab30d6e6bcdaa4910f3e7c1,,master,passed,225,2020-05-23 10:35:46 UTC,690314558,690314559,690314560,690314561,690314562,690314563,690314564,push
690314544,d49d6987f4c8e780dab30d6e6bcdaa4910f3e7c1,,v4.6.0,passed,221,2020-05-23 10:34:59 UTC,690314545,690314546,690314547,690314548,690314549,690314550,690314551,push
690313928,39648d1a5877e59532f71fd31e4b970d81c9d6c7,,master,passed,223,2020-05-23 10:29:11 UTC,690313929,690313930,690313931,690313932,690313933,690313934,690313935,push
690147348,8d08096dc442e817b5e4ce53321ccf196daafcd1,,master,passed,222,2020-05-22 18:40:48 UTC,690147349,690147350,690147351,690147352,690147353,690147354,690147355,push
690138456,816d4e1d2b1b1b6bcdf78f179c8df3eae1a26075,,master,passed,222,2020-05-22 18:11:12 UTC,690138457,690138458,690138459,690138460,690138461,690138462,690138463,push
689331951,b0518936b949f759f2be8da0cc7b9c30af440371,,master,passed,226,2020-05-20 16:54:13 UTC,689331952,689331953,689331955,689331956,689331958,689331959,689331960,push
689302201,f3ddb78df3a97ff7c163482dd7f29a2c834ceef8,488,master,passed,224,2020-05-20 15:40:25 UTC,689302202,689302203,689302204,689302205,689302206,689302207,689302208,pull_request
688003764,02a7ce32c00ed5e64b0fae62d2d5ef93f25367df,,master,passed,216,2020-05-17 10:04:17 UTC,688003765,688003766,688003767,688003768,688003769,688003770,688003771,push
683613140,bbb9a7f0b630b6932960ae2545c62d6e5aee4f09,,master,passed,225,2020-05-05 23:12:55 UTC,683613141,683613142,683613143,683613144,683613145,683613146,683613147,push
683187278,fb16dcd40bad433fbbda1438f4582fa62449c4ed,476,master,failed,222,2020-05-05 00:37:02 UTC,683187279,683187280,683187281,683187282,683187283,683187284,683187285,pull_request
683161718,87d51dd1e6cde94adf4f8fb23828e1537c4f1301,,master,passed,221,2020-05-04 22:50:04 UTC,683161719,683161720,683161721,683161722,683161723,683161724,683161725,push
678471854,4ed0c3c92eedfae6539fe9692d2213a65836b829,468,master,passed,575,2020-04-23 06:31:23 UTC,678471862,678471866,678471868,678471877,678471893,678471897,678471899,pull_request
673198304,76a9860abc11b5a18fa05e6a8fef815390642d09,,master,passed,224,2020-04-09 22:25:55 UTC,673198305,673198307,673198309,673198310,673198311,673198312,673198313,push
666849723,cdde846e575c98d1316b1857b933bfeabf159580,,master,passed,224,2020-03-25 15:44:53 UTC,666849724,666849725,666849726,666849727,666849728,666849729,666849730,push
666683642,32741e2bab69582cf1136803171a2006f94717f3,450,master,passed,225,2020-03-25 08:24:35 UTC,666683645,666683647,666683649,666683650,666683652,666683654,666683655,pull_request
666366140,8caebfd524d77d118243878c4bd9d396c420e0a3,,master,passed,224,2020-03-24 14:43:52 UTC,666366143,666366145,666366147,666366149,666366151,666366152,666366153,push
666343877,ec674d09d251e837052d0f07a4988751245686e9,449,master,passed,234,2020-03-24 13:52:58 UTC,666343878,666343879,666343880,666343881,666343882,666343883,666343884,pull_request
665553794,3c2875488050ed89619658be1ce6c25203973c7f,,master,passed,218,2020-03-22 17:07:55 UTC,665553795,665553796,665553797,665553798,665553799,665553800,665553801,push
665552865,a4b0a5e91096ae000ab888b431118c0ab7d5becb,,v4.5.1,passed,219,2020-03-22 17:04:45 UTC,665552866,665552867,665552868,665552869,665552870,665552871,665552872,push
665552857,a4b0a5e91096ae000ab888b431118c0ab7d5becb,,master,passed,224,2020-03-22 17:04:44 UTC,665552858,665552859,665552860,665552861,665552862,665552863,665552864,push
665518398,913c68a3380434d357617b10e77753d51b896a27,,master,passed,224,2020-03-22 15:15:40 UTC,665518399,665518400,665518401,665518402,665518403,665518404,665518405,push
664645442,16e873dbc7e100780c83a907a11299bd8269e5e3,,master,passed,218,2020-03-19 23:52:49 UTC,664645443,664645444,664645448,664645449,664645450,664645452,664645454,push
664644630,d60ad75e4593e9cd5f8dacbecbedfe54a2605c8e,,master,failed,219,2020-03-19 23:49:47 UTC,664644631,664644632,664644633,664644634,664644635,664644636,664644637,push
662371731,754fa7b29e0c4ce5a6dbebd95568b53d8642f825,,master,passed,219,2020-03-14 11:58:12 UTC,662371732,662371733,662371734,662371735,662371736,662371737,662371738,push
662371313,1aca46c956a05ef8e7ed75067196aa15e1069664,,master,passed,216,2020-03-14 11:56:59 UTC,662371314,662371315,662371316,662371317,662371318,662371319,662371320,push
662370797,6be2bd2cd4d48b30d29e94be93b1b8e096578541,,v4.5.0,passed,217,2020-03-14 11:54:38 UTC,662370798,662370799,662370800,662370801,662370802,662370803,662370804,push
662370789,6be2bd2cd4d48b30d29e94be93b1b8e096578541,,master,passed,216,2020-03-14 11:54:37 UTC,662370790,662370791,662370792,662370793,662370794,662370795,662370796,push
659576731,d972ca3a5476f5e4e9a114913bdd5f528e558a9f,,master,passed,217,2020-03-07 16:52:24 UTC,659576732,659576733,659576734,659576735,659576736,659576737,659576738,push
659560788,01378ef1efca73330327006be467270462d504e0,,master,passed,218,2020-03-07 15:46:53 UTC,659560789,659560790,659560791,659560792,659560793,659560794,659560795,push
659558263,b68e859045d25903ce1e0a4b729958cb6174df7b,,master,failed,215,2020-03-07 15:37:38 UTC,659558264,659558265,659558266,659558267,659558268,659558269,659558270,push
650765145,a0abd7af6ee0459b0cd482b50e3d5d8ae71bec95,,master,passed,225,2020-02-15 09:11:22 UTC,650765146,650765147,650765148,650765149,650765150,650765151,650765152,push
552194588,f9ccb7f7bff9194ff9e05649e6559ec343ef421f,,v4.2.0,passed,252,2019-06-29 16:17:42 UTC,552194590,552194592,552194594,552194596,552194598,552194600,552194602,552194604,push
552194511,f9ccb7f7bff9194ff9e05649e6559ec343ef421f,,master,passed,262,2019-06-29 16:15:57 UTC,552194512,552194513,552194514,552194515,552194516,552194517,552194518,552194519,push
552192722,fa53e3869ce27af3d497d6e021aa2e3d5c808ece,,master,passed,259,2019-06-29 16:07:47 UTC,552192723,552192724,552192725,552192726,552192727,552192728,552192729,552192730,push
552154001,8a4e5ffa5ceb03b63156b9520e79a4c7414ac214,,master,passed,262,2019-06-29 13:12:39 UTC,552154002,552154003,552154005,552154006,552154007,552154008,552154010,552154011,push
552108415,2aa8636223d714b1c87323f625645a433ac7e010,,master,passed,251,2019-06-29 09:11:11 UTC,552108416,552108417,552108418,552108419,552108420,552108421,552108422,552108423,push
550198266,3062d3f5a7b5c401bdc7049f158203b01ebb6680,,master,passed,252,2019-06-25 09:50:42 UTC,550198267,550198268,550198269,550198270,550198271,550198272,550198273,550198274,push
540709509,61034bb92200e0ed48cef307a6f9e982a802d9cf,,master,passed,346,2019-06-03 11:58:12 UTC,540709510,540709511,540709512,540709513,540709514,540709515,540709516,540709517,push
540709258,97c52086e847b263b47e297476c21eb7678fd4c0,,master,canceled,0,,540709259,540709260,540709261,540709262,540709263,540709264,540709265,540709266,push
540708955,de43788020fcb8650f460d9a45a47e8744735cf5,,v4.1.0,passed,335,2019-06-03 11:54:38 UTC,540708956,540708957,540708958,540708959,540708960,540708961,540708962,540708963,push
540708946,de43788020fcb8650f460d9a45a47e8744735cf5,,master,passed,332,2019-06-03 11:54:34 UTC,540708947,540708948,540708949,540708950,540708951,540708952,540708953,540708954,push
540705411,814ff84ec310ce208522c8fd00302fdc1a689f44,,master,passed,315,2019-06-03 11:44:30 UTC,540705412,540705413,540705414,540705415,540705416,540705417,540705418,540705419,push
540702453,1ef7921f7badb7d404a877d5241415c1d295b055,,master,failed,366,2019-06-03 11:40:16 UTC,540702454,540702455,540702456,540702457,540702458,540702459,540702460,540702461,push
540039814,0f42c181da7c56ca270814442bdebeecb0e38bf6,,master,passed,327,2019-06-01 09:46:13 UTC,540039815,540039816,540039817,540039818,540039819,540039820,540039821,540039822,push
540038819,70ebfdbfa1ad40e471b93dc9b0d3a9c2e7025ce0,,master,passed,515,2019-06-01 09:40:48 UTC,540038820,540038821,540038822,540038823,540038824,540038825,540038826,540038827,push
539366506,aaa87a82779c5dbd5f2cac19991a6ca93bde90ae,,master,passed,346,2019-05-30 19:06:54 UTC,539366507,539366508,539366509,539366510,539366511,539366512,539366513,539366514,push
539364443,2f556189328c3b15716e32d0015aa32e4c0b9001,,master,passed,329,2019-05-30 19:00:52 UTC,539364444,539364445,539364446,539364447,539364448,539364449,539364450,539364451,push
539360436,dd75acb75dd14d948294b224ecfdd3e1d6fb256d,,master,passed,341,2019-05-30 18:50:52 UTC,539360437,539360438,539360439,539360440,539360441,539360442,539360443,539360444,push
537397971,3b32dbde8d59d0df7c958534732f5d5437f8decf,,master,passed,320,2019-05-26 10:09:03 UTC,537397973,537397974,537397975,537397977,537397978,537397980,537397981,537397982,push
537289259,9847565445e12c9ee1de0ec2ec84b6c82e67165b,,master,passed,341,2019-05-25 22:27:13 UTC,537289260,537289261,537289262,537289263,537289264,537289265,537289266,537289267,push
537289113,b347040ff2bbb6f3c0ea0615b58fce4e50f715c5,,master,passed,304,2019-05-25 22:26:13 UTC,537289114,537289115,537289116,537289117,537289118,537289119,537289120,537289121,push
537288393,49dd9fc8d68423509bce567ca94c755f20ab4396,,v4.0.3,passed,338,2019-05-25 22:23:09 UTC,537288394,537288395,537288396,537288397,537288398,537288399,537288400,537288401,push
537288384,49dd9fc8d68423509bce567ca94c755f20ab4396,,master,passed,361,2019-05-25 22:22:03 UTC,537288385,537288386,537288387,537288388,537288389,537288390,537288391,537288392,push
537285081,b46dc0fa1a1435dcbd43d21b2c6d0bc33a4da6ea,,master,failed,325,2019-05-25 22:05:58 UTC,537285082,537285083,537285084,537285085,537285086,537285087,537285088,537285089,push
537284080,ced2afd3faa6a9cd5d9a2f78094f03bcdeda11a1,,master,failed,344,2019-05-25 22:01:12 UTC,537284081,537284082,537284083,537284084,537284085,537284086,537284087,537284088,push
537283682,7803a7bce0fca52f8b40668e97395018be339c16,,master,passed,303,2019-05-25 21:59:02 UTC,537283683,537283684,537283685,537283686,537283687,537283688,537283689,push
534509412,00d39ca6985e94e283f5c766c18cacb760e0658d,,master,passed,301,2019-05-19 17:32:23 UTC,534509413,534509414,534509415,534509416,534509417,534509418,534509419,push
534489027,d3e19b7e52debe0db759f56e25eb2706ad2434b6,,master,passed,323,2019-05-19 16:15:42 UTC,534489028,534489029,534489030,534489031,534489032,534489033,534489034,push
534488411,34830d6c5028b3af9b9e8863d41ea4292c986dd2,,master,errored,222,2019-05-19 16:12:16 UTC,534488412,534488413,534488414,534488415,534488416,534488417,534488418,push
534459624,0249f05a2fb94c29f3be5cb33248b30d6c748eba,,master,passed,298,2019-05-19 14:17:59 UTC,534459625,534459626,534459627,534459628,534459629,534459630,534459631,push
534391450,18215d90b2a1cdacb25e568233869b956c61a696,,master,passed,314,2019-05-19 09:28:48 UTC,534391452,534391455,534391457,534391458,534391459,534391460,534391461,push
534390436,f4cccfa009178c05befacc45af8f58d0b87eba26,,v4.0.2,passed,329,2019-05-19 09:25:28 UTC,534390437,534390438,534390439,534390440,534390441,534390442,534390443,push
534390428,f4cccfa009178c05befacc45af8f58d0b87eba26,,master,passed,369,2019-05-19 09:23:36 UTC,534390429,534390430,534390431,534390432,534390433,534390434,534390435,push
530656645,dd3608c79e751940491a2841f8a1b1d63de841dc,,master,passed,262,2019-05-10 09:07:33 UTC,530656646,530656647,530656648,530656649,530656650,530656651,530656652,push
525698915,c0c1bf8d21e3597389b18938550a0724dd9676b7,,master,passed,333,2019-04-28 19:25:06 UTC,525698916,525698917,525698918,525698919,525698920,525698921,525698922,push
525692361,ac7fa5cb5efc750b7d8199fb16557d332f4229d3,,master,passed,399,2019-04-28 19:00:39 UTC,525692362,525692363,525692364,525692365,525692366,525692367,525692368,push
525692010,f86999ff9c3ac5202b017afb9b50036f1f7903a2,,master,passed,301,2019-04-28 18:59:15 UTC,525692011,525692012,525692013,525692014,525692015,525692016,525692017,push
525014586,da26cabd2dd3e21c0a385d27c458e2c48e1a5bc3,,v4.0.1,passed,342,2019-04-26 15:54:00 UTC,525014587,525014588,525014589,525014590,525014591,525014592,525014593,push
525014548,da26cabd2dd3e21c0a385d27c458e2c48e1a5bc3,,master,passed,270,2019-04-26 15:52:54 UTC,525014549,525014550,525014551,525014552,525014553,525014554,525014555,push
525013174,fd91e36799b3ba66c0f5ff22504f54b50951833f,,master,passed,393,2019-04-26 15:49:14 UTC,525013175,525013176,525013179,525013180,525013181,525013182,525013183,push
522334043,cacb621ad75b64b7bd740e695446cef5e4f335a2,,master,passed,390,2019-04-19 22:49:37 UTC,522334044,522334045,522334046,522334047,522334048,522334049,522334050,push
522269193,3e009aa51611a59a9f6979b66c4968184b0a9068,289,master,passed,463,2019-04-19 19:19:32 UTC,522269194,522269195,522269196,522269197,522269198,522269199,522269200,pull_request
522076552,bb9a7eb45169ec47daadf1aa813aaf9041fac1b0,289,master,passed,311,2019-04-19 08:51:20 UTC,522076553,522076554,522076555,522076556,522076557,522076558,522076559,pull_request
512272518,55e3a6cb02471adff9fa6cd45774003f778b6db4,,master,passed,284,2019-03-28 00:18:40 UTC,512272519,512272520,512272521,512272522,512272523,512272524,512272525,push
512249261,ebf80999392ad6f1f02f6fdb9edb192615a6f86b,280,master,errored,266,2019-03-28 00:06:00 UTC,512249262,512249263,512249264,512249265,512249266,512249267,512249268,pull_request
507138585,65c4675bab7f40a2c446428f1f7ba4faa85c659a,,master,passed,312,2019-03-16 08:46:32 UTC,507138586,507138587,507138588,507138589,507138590,507138591,507138592,push
507135395,151222e81746d6f221f4d6d353310b8162d9682e,,master,passed,464,2019-03-16 08:24:51 UTC,507135396,507135397,507135398,507135399,507135400,507135401,507135402,push
505650785,3af9a003aa63259bfe4dd7ae25b1bcefc627507a,,master,passed,312,2019-03-13 09:07:08 UTC,505650786,505650787,505650788,505650789,505650790,505650791,505650792,push
505312893,35e1d0741442e5ff57d508c75d306acd71e78108,269,master,passed,392,2019-03-12 16:29:55 UTC,505312894,505312895,505312896,505312900,505312902,505312903,505312904,pull_request
504119898,a34549ae8dfe0d8c661fe68b186aa1da77f9ccec,,v4.0.0,passed,350,2019-03-09 21:17:36 UTC,504119899,504119900,504119901,504119902,504119903,504119904,504119905,push
504119880,a34549ae8dfe0d8c661fe68b186aa1da77f9ccec,,master,passed,336,2019-03-09 21:15:56 UTC,504119881,504119882,504119883,504119884,504119885,504119886,504119887,push
504109695,9ddc860391ba1b0ea8a43d16d2865e1422346eda,,master,passed,302,2019-03-09 20:38:04 UTC,504109696,504109697,504109698,504109699,504109700,504109701,504109702,push
504107405,1154e43fafc5b7507cd21e5c455d536aa2b1e2ea,,master,failed,364,2019-03-09 20:29:31 UTC,504107406,504107407,504107408,504107409,504107410,504107411,504107412,push
504086602,fe6b31175d05f2783de0a0e6bd737a194f1a9ee3,,master,passed,331,2019-03-09 19:05:18 UTC,504086603,504086604,504086605,504086606,504086607,504086608,504086609,push
504080053,0db35c87e98ed311c8e6cf4c8142bfda9b86949c,,master,passed,364,2019-03-09 18:38:20 UTC,504080054,504080055,504080056,504080057,504080058,504080059,504080060,push
499466407,c35451421d2754c09c101c56590152d13cc8b0ea,,master,passed,333,2019-02-27 20:00:45 UTC,499466408,499466409,499466410,499466411,499466412,499466413,499466414,push
499463641,f752312884332e86946df0c4c60ee52dd0590164,,master,passed,328,2019-02-27 19:54:24 UTC,499463642,499463643,499463644,499463645,499463646,499463647,499463648,push
497863823,1fb1f6d6e5a25159e9c1f35b005098e05a4a18e4,,master,passed,313,2019-02-24 19:58:45 UTC,497863824,497863825,497863826,497863827,497863828,497863829,497863830,push
496651714,6e4079ac64c1c69843fd5b2a9c735bb46671b5bf,,master,passed,321,2019-02-21 18:44:11 UTC,496651715,496651716,496651717,496651718,496651719,496651720,496651721,push
496597618,a7deec70a0f3b29f9889bc76895ee81bfdc16d1c,255,master,passed,317,2019-02-21 16:45:50 UTC,496597619,496597620,496597621,496597622,496597623,496597624,496597625,pull_request
496375219,d28eff7013c084c4f3c491a146bbec35acb18560,,master,passed,357,2019-02-21 07:48:15 UTC,496375220,496375221,496375222,496375223,496375224,496375225,496375226,push
488304839,745fe3728efc7b568ea09ee58a806f6718629414,247,master,passed,320,2019-02-04 00:50:59 UTC,488304840,488304841,488304842,488304843,488304844,488304845,488304846,pull_request
488065109,4e4c2199dcc52a50983b0064408387ac644e540f,243,master,failed,371,2019-02-03 07:18:24 UTC,488065110,488065111,488065112,488065113,488065114,488065115,488065116,pull_request
487785713,88dcf7d414baec32d6f9f5571d1c03cb09e75c65,,master,passed,358,2019-02-02 07:54:49 UTC,487785714,487785715,487785716,487785717,487785718,487785719,487785720,push
486689487,7c952de346fba6db124cb0ec3bb9853e1ec58482,,master,passed,386,2019-01-31 00:01:27 UTC,486689489,486689490,486689492,486689493,486689496,486689498,486689499,push
486688191,15007d026bd3def7a2e2dd7c2d5e3c561ef23cd5,,master,failed,367,2019-01-30 23:57:25 UTC,486688192,486688193,486688194,486688195,486688196,486688197,486688198,push
486687251,a2629230cd89c7a8d5f6d19c57bdc1a720db5438,,master,failed,395,2019-01-30 23:54:42 UTC,486687252,486687253,486687254,486687255,486687256,486687257,486687258,push
486686644,42d9b97383f1f1ec1c186ec835626a3a6ed4cf5f,,master,failed,360,2019-01-30 23:52:11 UTC,486686645,486686646,486686647,486686648,486686649,486686650,486686651,push
486323595,9423c9f84b85adf38c0f5dab862aa6f07e170ff2,,master,passed,270,2019-01-30 09:36:28 UTC,486323596,486323597,486323598,486323599,486323600,486323601,486323602,push
486323587,e5d5ce28c9e8c687bea5231640ad51b5e14d8512,,v3.1.2,passed,371,2019-01-30 09:36:25 UTC,486323588,486323589,486323590,486323591,486323592,486323593,486323594,push
485352228,652c7ad1871865cd766e04594ee4dff68112a9be,243,master,passed,285,2019-01-28 11:35:37 UTC,485352229,485352230,485352231,485352232,485352233,485352234,485352235,pull_request
482428614,3c08dda918dd1985c2f10174e7b54f031908099b,,master,passed,322,2019-01-21 13:53:53 UTC,482428615,482428616,482428617,482428618,482428619,482428620,482428621,push
482403566,0328825655e7311f498c5efcd33c2af442f45f2f,241,master,passed,355,2019-01-21 12:51:52 UTC,482403567,482403568,482403569,482403570,482403571,482403572,482403573,pull_request
480289151,a5a67120fec2211002915e8bbcff1c034a5eb93f,,master,passed,383,2019-01-16 09:34:01 UTC,480289152,480289153,480289154,480289155,480289156,480289157,480289158,push
479979218,5f19b8e0bdeb14acedb66de806576eb137969f27,238,master,passed,356,2019-01-15 16:43:41 UTC,479979220,479979222,479979223,479979224,479979225,479979226,479979227,pull_request
477586685,a8b13fc12b8e1175ed3d1832a3276c06ccbe57d5,,v3.1.1,passed,285,2019-01-09 23:17:50 UTC,477586686,477586687,477586688,477586689,477586690,477586691,477586692,push
477586675,a8b13fc12b8e1175ed3d1832a3276c06ccbe57d5,,master,passed,280,2019-01-09 23:16:06 UTC,477586676,477586677,477586678,477586679,477586680,477586681,477586682,push
477562727,b4512b13176b6c04e29803759fff346ca78eb76f,,master,passed,341,2019-01-09 22:11:33 UTC,477562728,477562729,477562730,477562731,477562732,477562733,477562734,push
475010489,4917f72c50569a40d243e19ec756307cf4bad054,,master,passed,313,2019-01-03 19:59:49 UTC,475010490,475010491,475010492,475010493,475010494,475010495,475010496,push
475010466,4917f72c50569a40d243e19ec756307cf4bad054,,v3.1.0,passed,418,2019-01-03 19:58:04 UTC,475010467,475010468,475010469,475010470,475010471,475010472,475010473,push
475007469,b0a8b1f31bce4305c00ab0937ddfec1120a2d49d,,master,passed,366,2019-01-03 19:50:59 UTC,475007470,475007471,475007472,475007473,475007474,475007475,475007476,push
474246989,509d1e0a23e02b6eec7f865b033bc3b24ded121f,229,master,passed,320,2019-01-02 01:40:03 UTC,474246990,474246991,474246992,474246993,474246994,474246995,474246996,pull_request
474032767,391a454de714e2b0aa09274712c2e0bd04b66490,,v3.0.1,passed,324,2019-01-01 07:15:44 UTC,474032768,474032769,474032770,474032771,474032772,474032773,474032774,push
474032759,391a454de714e2b0aa09274712c2e0bd04b66490,,master,passed,384,2019-01-01 07:15:43 UTC,474032760,474032761,474032762,474032763,474032764,474032765,474032766,push
474032526,45d880cf905f05e1c9966fbe46ed53236bda2851,,master,passed,355,2019-01-01 07:12:20 UTC,474032527,474032528,474032529,474032530,474032531,474032532,474032533,push
473779579,cd0913a2d28a181f3461a8a9ce2397b5ce52c65e,228,master,passed,451,2018-12-31 08:19:22 UTC,473779580,473779581,473779582,473779583,473779584,473779585,473779586,pull_request
471417430,a6282ad903d9633e2a0582bc3e326815f99a2ea9,,v3.0.0,passed,351,2018-12-22 19:34:09 UTC,471417431,471417433,471417434,471417435,471417436,471417437,471417438,push
471417393,a6282ad903d9633e2a0582bc3e326815f99a2ea9,,master,passed,298,2018-12-22 19:32:07 UTC,471417394,471417395,471417396,471417397,471417398,471417399,471417400,push
471416805,025e15c5a2ac7d1c7befc220a91c58e7c297a3c1,,v3.0.0,canceled,0,,471416806,471416807,471416808,471416809,471416810,471416811,471416812,push
471416791,025e15c5a2ac7d1c7befc220a91c58e7c297a3c1,,master,failed,352,2018-12-22 19:30:15 UTC,471416792,471416793,471416794,471416795,471416796,471416797,471416798,push
471410109,ec4ce624ab92a87257ca33b08277c5958777fa75,,master,passed,330,2018-12-22 18:57:49 UTC,471410110,471410111,471410112,471410113,471410114,471410115,471410116,push
471345269,6fe065bb9827bed1f319d7bd95e2545bc42a9fca,,master,passed,364,2018-12-22 14:03:47 UTC,471345270,471345271,471345272,471345273,471345274,471345275,471345276,push
471333023,1d614efdc4594fc4108e6541f3ecd2a938bb0e7b,,master,failed,327,2018-12-22 13:12:45 UTC,471333024,471333025,471333026,471333027,471333028,471333029,471333030,push
471314712,16bdb422d62476fc305ffd624ba86522aee3b839,,master,passed,321,2018-12-22 11:33:45 UTC,471314713,471314714,471314715,471314716,471314717,471314718,471314719,push
471209520,e626e6c41dcc1290d1c16359b9dc43d01803050e,,master,passed,399,2018-12-22 00:04:42 UTC,471209521,471209522,471209523,471209524,471209525,471209526,471209527,push
471209269,52d219f2101309bf98e75aff6cf56ee0926a399b,,master,canceled,67,2018-12-22 00:04:00 UTC,471209270,471209271,471209272,471209273,471209274,471209275,471209276,471209277,push
471208859,782d68014e074bc517ad04420f5e7b63e83e7a42,,master,canceled,198,2018-12-22 00:02:26 UTC,471208860,471208861,471208862,471208863,471208864,471208865,471208866,471208867,push
471208583,384f6d76a35abe88073b94b3f7da00913d63c97c,,master,canceled,119,2018-12-22 00:01:21 UTC,471208584,471208585,471208586,471208587,471208588,471208589,471208590,471208591,push
