533807625,263cdab8a6d0614b1864c30d9ef80ccb7289bf0d,,v0.2.10,passed,1563,2019-05-17 13:33:39 UTC,533807626,533807627,533807628,533807629,533807630,533807631,533807632,533807633,533807634,533807635,533807636,533807637,533807638,533807639,533807640,push
533807547,263cdab8a6d0614b1864c30d9ef80ccb7289bf0d,,master,passed,1603,2019-05-17 13:26:57 UTC,533807548,533807549,533807550,533807551,533807552,533807553,533807554,533807555,533807556,533807557,533807558,533807559,533807560,533807561,533807562,push
533802424,7630ebbb0855a0c44efbec3db65bbda1056e61d1,,master,passed,1504,2019-05-17 13:18:07 UTC,533802425,533802426,533802427,533802428,533802429,533802430,533802431,533802432,533802433,533802434,533802435,533802436,533802437,533802438,533802439,push
533311829,ba2e189273431cb843de2a57fcc2acfefefd7867,43,master,passed,1502,2019-05-16 12:59:56 UTC,533311830,533311831,533311832,533311835,533311837,533311844,533311845,533311852,533311853,533311856,533311857,533311858,533311859,533311862,533311863,pull_request
533304856,c86055cf52c2eaf1e1325f27c1c5901f9c7d1884,,fix-binary-encoding-and-bundler,passed,1616,2019-05-16 12:47:31 UTC,533304857,533304858,533304859,533304860,533304861,533304862,533304863,533304864,533304865,533304866,533304867,533304868,533304869,533304870,533304871,push
533176575,7cde87efd93e79caff3f249817d45f4b12c4cf03,,fix-binary-encoding-and-bundler,errored,1332,2019-05-16 07:10:48 UTC,533176576,533176579,533176587,533176592,533176595,533176596,533176597,533176598,533176599,533176600,533176601,533176602,533176603,533176604,533176605,push
533025778,1349f0143be5b7a0f7f3bce4f2c741a181d08bca,42,master,errored,1115,2019-05-15 21:31:16 UTC,533025779,533025780,533025781,533025782,533025783,533025784,533025785,533025786,533025787,533025788,533025789,533025790,533025791,533025792,533025793,pull_request
533025715,992ca4704549c1b93053ded83d313c50e05b3775,,dbussink/fix-binary-encoding,errored,1098,2019-05-15 21:26:03 UTC,533025716,533025717,533025718,533025719,533025720,533025721,533025722,533025723,533025724,533025725,533025726,533025727,533025728,533025729,533025730,push
532921254,7f4541325e4086c661705875cec6317dce582100,42,master,errored,1532,2019-05-15 17:33:25 UTC,532921255,532921256,532921257,532921258,532921259,532921260,532921261,532921262,532921263,532921264,532921265,532921266,532921267,532921268,532921269,532921270,532921271,532921272,532921273,532921274,pull_request
532921229,584f4a834c2ad0ca9758454d96097d8e20081658,,dbussink/fix-binary-encoding,errored,1726,2019-05-15 17:23:51 UTC,532921230,532921231,532921232,532921233,532921234,532921235,532921236,532921237,532921238,532921239,532921240,532921241,532921242,532921243,532921244,532921245,532921246,532921247,532921248,532921249,push
532915185,abb08980a07fa97a31b2e9f760d5d2e64c6378b8,42,master,errored,1461,2019-05-15 17:13:39 UTC,532915186,532915187,532915188,532915189,532915190,532915191,532915192,532915193,532915194,532915195,532915196,532915197,532915198,532915199,532915200,532915201,532915202,532915203,532915204,532915205,pull_request
532915123,eee50691e22b8fe9a71ccf02723822dd2334b25c,,dbussink/fix-binary-encoding,errored,1416,2019-05-15 17:06:33 UTC,532915124,532915125,532915126,532915127,532915128,532915129,532915130,532915131,532915132,532915133,532915134,532915135,532915136,532915137,532915138,532915139,532915140,532915141,532915142,532915143,push
532913293,f92e55fcd2c2724a3bc12c5816c6035c043ce154,42,master,canceled,0,,532913294,532913295,532913296,532913297,532913298,532913299,532913300,532913301,532913302,532913303,532913304,532913305,532913306,532913307,532913308,532913309,pull_request
532913203,4e94184cff6d92eb1732c216a9c609f86e4ea402,,dbussink/fix-binary-encoding,errored,1168,2019-05-15 16:57:09 UTC,532913204,532913205,532913206,532913207,532913208,532913209,532913210,532913211,532913212,532913213,532913214,532913215,532913216,532913219,532913220,532913221,push
452175805,8b6bbf7a3430cdf9dbea1dd16ac4adbdc96b671b,40,master,passed,1341,2018-11-08 01:06:30 UTC,452175806,452175807,452175808,452175809,452175810,452175811,452175812,452175813,452175814,452175815,452175816,452175817,452175818,452175819,452175820,452175821,pull_request
452154964,fb826adbbd5f8d03db85aaee248200c7e46bc6e0,,sanitize_nil,passed,1320,2018-11-07 23:54:33 UTC,452154965,452154966,452154967,452154968,452154969,452154970,452154971,452154972,452154973,452154974,452154975,452154976,452154977,452154978,452154979,452154980,push
383251465,312b43b3d96bb376b87bc5e05045c306f40f2623,,master,passed,1491,2018-05-24 15:28:44 UTC,383251467,383251468,383251469,383251470,383251474,383251475,383251476,383251478,383251479,383251480,383251481,383251482,383251485,383251486,383251487,383251489,push
377896699,b369265c6146aa7b6a39942db101e13d00a1681a,39,master,passed,1360,2018-05-11 20:17:04 UTC,377896700,377896701,377896702,377896703,377896704,377896705,377896706,377896707,377896708,377896709,377896710,377896711,377896712,377896713,377896714,377896715,pull_request
377894155,3e145a882f280c2e32fce8504f2d7875ff568062,,rails52,passed,1530,2018-05-11 20:09:51 UTC,377894156,377894157,377894158,377894159,377894160,377894161,377894162,377894163,377894164,377894165,377894166,377894167,377894168,377894169,377894170,377894171,push
377883325,c458f67c85d2d52667552ab81f8ea2fd44abfdfe,,v0.2.9,passed,1159,2018-05-11 19:36:37 UTC,377883326,377883327,377883328,377883329,377883330,377883331,377883332,377883333,377883334,377883335,377883336,377883337,push
377883229,c458f67c85d2d52667552ab81f8ea2fd44abfdfe,,master,passed,1096,2018-05-11 19:36:32 UTC,377883230,377883231,377883232,377883234,377883235,377883236,377883238,377883239,377883240,377883241,377883242,377883243,push
377879645,81d4ef3cc442efbd60003e7ae9f765f189a37e0b,,master,passed,1059,2018-05-11 19:26:26 UTC,377879646,377879647,377879648,377879649,377879650,377879651,377879652,377879653,377879654,377879655,377879656,377879657,push
377850790,a70eb9382a172ab4ae8cf9cd9de426408ca29633,38,master,passed,1299,2018-05-11 18:09:52 UTC,377850791,377850792,377850793,377850794,377850795,377850796,377850797,377850798,377850799,377850800,377850801,377850802,pull_request
377850761,baaa448bf86e9fe4076dffed92ee31c2194b6c9f,,fix-results-when-duplicate-column-name-is-passed,passed,1231,2018-05-11 18:09:49 UTC,377850762,377850763,377850764,377850765,377850766,377850767,377850768,377850769,377850770,377850771,377850772,377850773,push
377821840,b5ea83f2a124f85c69fcee526344d85839f54504,38,master,passed,1121,2018-05-11 16:55:19 UTC,377821842,377821843,377821844,377821846,377821847,377821849,377821850,377821851,377821853,377821854,377821855,377821857,pull_request
377821821,b79ffcba12caa8f28bb8c01eab272b43d889adf8,,fix-results-when-duplicate-column-name-is-passed,passed,1083,2018-05-11 16:55:17 UTC,377821822,377821823,377821824,377821825,377821826,377821827,377821828,377821829,377821830,377821831,377821832,377821833,push
377811324,921654746f545e2f5852101b63c7b65ded205b29,38,master,failed,1331,2018-05-11 16:31:40 UTC,377811325,377811326,377811327,377811328,377811329,377811330,377811331,377811332,377811333,377811334,377811335,377811336,pull_request
377811143,44b8c2d388dc1a0d74e878715b124789a1bd8b7d,,fix-results-when-duplicate-column-name-is-passed,failed,1227,2018-05-11 16:31:12 UTC,377811144,377811145,377811146,377811149,377811152,377811154,377811155,377811156,377811157,377811158,377811159,377811160,push
377810795,e8429cb53739ae8ad9d5edb64e15c3f287322800,,fix-results-when-duplicate-column-name-is-passed,errored,939,2018-05-11 16:30:31 UTC,377810796,377810797,377810798,377810799,377810800,377810801,377810802,377810803,377810804,377810805,377810806,377810807,push
370257613,90674775fd134c698ffa5f7a0cfdc6b6454ba66c,,rails52,failed,2002,2018-04-23 19:38:44 UTC,370257614,370257615,370257616,370257617,370257618,370257619,370257620,370257621,370257622,370257623,370257624,370257625,370257626,370257627,370257628,370257629,push
370257116,0653f32531b087d6d42795145f81ac8c3420afd2,,rails52,failed,1971,2018-04-23 19:42:42 UTC,370257117,370257118,370257119,370257120,370257121,370257122,370257123,370257124,370257125,370257126,370257127,370257128,370257129,370257130,370257131,370257132,push
370252610,ecbe03755b4223e1d8a5f7272ca6cd2e87147a8e,,master,failed,1332,2018-04-23 19:25:55 UTC,370252611,370252612,370252613,370252614,370252615,370252616,370252617,370252618,370252619,370252620,370252621,370252622,push
370252379,3d60f582133b166ebd8137c765ba4f2c5ff49c8d,37,master,errored,1147,2018-04-23 19:29:25 UTC,370252381,370252382,370252384,370252385,370252387,370252388,370252390,370252392,370252393,370252395,370252396,370252398,pull_request
370252337,c5abe5fd734f165104f8372f4930dc2ba4bf3bb5,,kv-ttl,failed,1181,2018-04-23 19:29:24 UTC,370252338,370252339,370252340,370252341,370252342,370252343,370252344,370252345,370252346,370252347,370252348,370252349,push
370249178,44b37983650371bb734b6adc77b46f594087e18b,37,master,failed,1356,2018-04-23 19:20:56 UTC,370249179,370249180,370249181,370249182,370249183,370249184,370249185,370249186,370249187,370249188,370249189,370249190,pull_request
370249153,a3a22a4be287b5929a5f16602122d5655f2ffbf6,,kv-ttl,failed,1431,2018-04-23 19:20:59 UTC,370249154,370249155,370249156,370249157,370249158,370249159,370249161,370249163,370249165,370249167,370249168,370249169,push
370248049,d080578184f8b262f142f27f9566f039bfa1ef58,37,master,failed,1339,2018-04-23 19:14:24 UTC,370248051,370248052,370248053,370248055,370248056,370248057,370248058,370248059,370248060,370248063,370248064,370248065,pull_request
370248016,c7566095f5b348f2de6cf410466e7bd8ce1c5d77,,kv-ttl,failed,1313,2018-04-23 19:14:23 UTC,370248017,370248018,370248019,370248020,370248021,370248022,370248023,370248024,370248025,370248026,370248027,370248028,push
370241249,5a3ef9c34d1284f75d08b453c381b07240da25e9,37,master,failed,1442,2018-04-23 18:55:53 UTC,370241250,370241251,370241252,370241253,370241254,370241255,370241256,370241257,370241258,370241259,370241260,370241261,pull_request
370241225,e52ebaa7949cebc6b01c8f63f62c9138c33a8739,,kv-ttl,failed,1253,2018-04-23 18:55:52 UTC,370241226,370241227,370241228,370241229,370241230,370241231,370241232,370241233,370241234,370241235,370241236,370241237,push
370239829,0975587c326e23417f047d763ff86dcc1e7d76f4,37,master,failed,1327,2018-04-23 18:52:23 UTC,370239830,370239831,370239832,370239833,370239834,370239835,370239836,370239837,370239838,370239839,370239840,370239841,pull_request
370239796,5cb834446ffa70be7669b2eeff7e6ecd3ef17516,,kv-ttl,failed,1408,2018-04-23 18:52:21 UTC,370239797,370239798,370239799,370239800,370239803,370239804,370239805,370239806,370239807,370239808,370239809,370239811,push
370140881,d5f556b236e81ec9fae3445929099dcedda7bf2d,37,master,failed,1473,2018-04-23 15:04:58 UTC,370140882,370140883,370140884,370140885,370140886,370140887,370140888,370140889,370140890,370140891,370140892,370140893,pull_request
370140863,f4046b563d1d6f15ee3dfdf3ebb111e6464277ec,,kv-ttl,failed,1408,2018-04-23 15:09:00 UTC,370140864,370140865,370140868,370140869,370140870,370140871,370140872,370140873,370140874,370140878,370140879,370140880,push
370013344,672cf6f598def237d3db731cfec7bd780bad0c6b,37,master,failed,1243,2018-04-23 09:35:20 UTC,370013345,370013346,370013351,370013352,370013353,370013354,370013357,370013358,370013360,370013362,370013363,370013364,pull_request
370012658,5bfcc3858174370a577635892826cf2f9b6f2f73,,kv-ttl,failed,1251,2018-04-23 09:32:32 UTC,370012659,370012660,370012661,370012662,370012663,370012664,370012665,370012666,370012667,370012668,370012669,370012670,push
348422926,7cbec4929f1e7a8ebf81373b231fdb22e76c67d9,,master,passed,1211,2018-03-02 21:11:36 UTC,348422927,348422928,348422929,348422930,348422931,348422933,348422934,348422935,348422936,348422937,348422938,348422939,push
348422782,7cf68d5e436baee7fe76ffabf40a1073f678f1f5,36,master,errored,914,2018-03-02 21:11:09 UTC,348422784,348422786,348422787,348422788,348422789,348422790,348422791,348422792,348422793,348422794,348422795,348422796,pull_request
348420953,93018f19667c68225241054206d217e025fb97ed,,query-cache-tests,passed,1564,2018-03-02 21:06:54 UTC,348420958,348420960,348420961,348420964,348420965,348420968,348420969,348420970,348420971,348420972,348420973,348420974,push
348398243,2920e6ab07cf2d05a369c78d44b2663220f661e4,,master,failed,1852,2018-03-02 20:15:27 UTC,348398244,348398245,348398246,348398247,348398249,348398250,348398251,348398252,348398253,348398254,348398255,348398256,push
348293010,76b198e90058acb7e9396d88c99b3d2cb5864535,,master,failed,2292,2018-03-02 16:05:51 UTC,348293013,348293014,348293015,348293016,348293017,348293018,348293019,348293022,348293024,348293026,348293028,348293029,push
348288262,f6fa5601c8cf08e4772e7aef3c0fc4d33b08a4c7,,handle-mode,failed,281,2018-03-02 15:57:52 UTC,348288263,348288264,348288265,348288267,348288268,348288271,348288273,348288274,348288275,348288276,348288277,348288278,push
348283100,a46a8788dbe973a1c75f79f9758e84d1cc6b4e65,,master,failed,1392,2018-03-02 15:53:57 UTC,348283101,348283103,348283104,348283105,348283107,348283108,348283109,348283110,348283112,348283113,348283114,348283115,push
348275432,8f9c75697500803d810f719ee5d8e04e90b81dab,34,master,errored,275,2018-03-02 16:22:38 UTC,348275433,348275434,348275435,348275445,348275448,348275449,348275450,348275451,348275452,348275457,348275458,348275460,pull_request
348275400,abc2195588476f286e9721a1d0d168ce287ecf5b,,master,failed,1705,2018-03-02 15:20:47 UTC,348275401,348275402,348275403,348275404,348275405,348275406,348275407,348275408,348275409,348275410,348275411,348275412,push
348274909,cbe50653ce21e7aa6392a61209c3d51517916017,34,master,errored,331,2018-03-02 15:20:08 UTC,348274911,348274912,348274914,348274915,348274916,348274917,348274918,348274919,348274920,348274921,348274923,348274924,pull_request
348058797,695f1af9df996d4ae585e95f970623dd4597e88e,34,master,errored,263,2018-03-02 16:43:56 UTC,348058798,348058799,348058800,348058801,348058802,348058803,348058804,348058805,348058806,348058807,348058808,348058809,pull_request
348055212,c7566fb0405f825484c28d5ff5e96b556c55d9f8,34,master,failed,2656,2018-03-02 01:48:25 UTC,348055213,348055214,348055215,348055216,348055217,348055218,348055219,348055220,348055221,348055222,348055223,348055224,pull_request
348050925,4081eaa6c9fbb86fa1bcc61da45f081ba8e888df,33,master,failed,1875,2018-03-02 01:31:03 UTC,348050926,348050927,348050928,348050929,348050930,348050931,348050932,348050933,348050934,348050935,348050936,348050937,pull_request
341225693,76603555571740a930c14e247098c2c3fed420dc,,master,passed,1604,2018-02-14 01:05:38 UTC,341225694,341225695,341225696,341225697,341225698,341225699,341225700,341225701,341225702,341225703,341225704,341225705,push
341211935,7569b2aa4264cee13b4616b26d4ae3ca7c6d3737,32,master,passed,1760,2018-02-14 00:16:37 UTC,341211936,341211937,341211938,341211939,341211940,341211941,341211942,341211943,341211944,341211945,341211946,341211947,pull_request
334388366,cd5315049c14b38c1016c0f5b840d2e231cb1d0f,,tarebyte/postgresql,failed,2161,2018-01-28 15:20:17 UTC,334388367,334388369,334388371,334388372,334388373,334388374,334388376,334388377,334388378,334388380,334388386,334388387,334388388,334388389,334388390,334388391,334388392,334388393,push
334387652,5e6224f135078494be4ee8fca1d947b537d28518,,tarebyte/postgresql,canceled,2169,2018-01-28 15:17:40 UTC,334387653,334387654,334387655,334387656,334387657,334387658,334387659,334387660,334387661,334387662,334387663,334387664,334387665,334387666,334387667,334387668,334387669,334387670,push
334387386,54743075219b6d6e924fe835dcc7182b50ce4c06,,tarebyte/postgresql,canceled,2450,2018-01-28 15:16:33 UTC,334387387,334387388,334387389,334387390,334387391,334387392,334387393,334387394,334387395,334387396,334387397,334387398,334387399,334387400,334387401,334387402,334387403,334387404,push
334387206,8b56e60aa1aba24fb9f16ff7ade44606ac997d5a,,tarebyte/postgresql,canceled,915,2018-01-28 15:15:43 UTC,334387207,334387208,334387209,334387210,334387211,334387212,334387213,334387214,334387215,334387216,334387217,334387218,334387219,334387220,334387221,334387222,334387223,334387224,push
334381403,68c99c64cc8bf9444cb577893b91b12a25570430,,tarebyte/postgresql,failed,2415,2018-01-28 14:49:33 UTC,334381404,334381405,334381406,334381407,334381409,334381411,334381412,334381413,334381414,334381415,334381416,334381417,334381420,334381421,334381422,334381423,334381424,334381425,push
334372572,7c38e2ba991c574d9f0e92cfdc93aca02855d805,,tarebyte/postgresql,failed,2164,2018-01-28 14:14:51 UTC,334372573,334372574,334372575,334372576,334372577,334372578,334372579,334372580,334372581,334372582,334372583,334372584,334372585,334372586,334372587,334372588,334372589,334372590,push
334370403,612be73153e7a51c8a931a63512d5c66d39b0c6d,,tarebyte/postgresql,failed,2381,2018-01-28 14:06:01 UTC,334370404,334370405,334370406,334370407,334370408,334370409,334370410,334370411,334370412,334370413,334370414,334370415,334370416,334370417,334370418,334370419,334370420,334370421,push
334366019,6c67895352b8d7ba13823720d82b92fd10a70a4d,,tarebyte/postgresql,failed,2369,2018-01-28 13:49:16 UTC,334366020,334366021,334366022,334366023,334366024,334366025,334366026,334366027,334366028,334366029,334366030,334366031,334366032,334366033,334366034,334366035,334366036,334366037,push
334364734,e6807328597b10d52523fff3073fb9e4e4c2b223,,tarebyte/postgresql,failed,2108,2018-01-28 13:44:14 UTC,334364735,334364736,334364737,334364738,334364739,334364740,334364741,334364742,334364743,334364744,334364745,334364746,334364747,334364748,334364749,334364750,334364751,334364752,push
288712265,fbda5389711edfb4c10b6c6bad19311dfcb1bac1,,v0.2.8,passed,939,2017-10-16 19:10:49 UTC,288712266,288712267,288712268,288712269,288712270,288712271,288712272,288712273,288712274,push
288712219,fbda5389711edfb4c10b6c6bad19311dfcb1bac1,,master,passed,969,2017-10-16 19:10:46 UTC,288712220,288712221,288712222,288712223,288712224,288712225,288712226,288712227,288712228,push
288579752,9f73902ab884f1e6f626f4e50a00511b22dd0a06,,master,passed,1161,2017-10-16 14:09:34 UTC,288579753,288579754,288579755,288579757,288579758,288579759,288579761,288579762,288579763,push
288562047,148273a80991a7a8a22bebf23796366488ed08ae,,master,passed,1043,2017-10-16 13:30:39 UTC,288562048,288562049,288562050,288562051,288562052,288562053,288562054,288562055,288562056,push
288552149,fa92b5f37b802088b31c86a8bdfb5a0155a7d2cb,,master,passed,891,2017-10-16 13:08:24 UTC,288552150,288552151,288552152,288552153,288552154,288552155,288552156,288552157,288552158,push
288550880,b9d8815ccd4acf26cf15e511702d44d79c934e0a,31,master,passed,971,2017-10-16 13:05:42 UTC,288550881,288550882,288550883,288550884,288550885,288550886,288550887,288550888,288550890,pull_request
288550858,2e6034ef2a0726aeee71a774c44025ead140451d,,stuff,passed,910,2017-10-16 13:05:37 UTC,288550859,288550860,288550861,288550862,288550863,288550864,288550865,288550866,288550867,push
288548713,f81415266c7396e4656a6b37ccae11b2ed159feb,,master,passed,1096,2017-10-16 12:59:50 UTC,288548714,288548715,288548716,288548717,288548718,288548720,288548723,288548725,288548726,push
287709122,5956ebd84a6895e501967c212b95ebdb563dbedd,31,master,passed,967,2017-10-13 19:50:13 UTC,287709123,287709124,287709125,287709126,287709128,287709134,287709136,287709138,287709139,pull_request
287706920,155c797703f8142576af0149bc8ee991f88c2505,,stuff,passed,1067,2017-10-13 19:44:25 UTC,287706921,287706922,287706923,287706924,287706925,287706926,287706927,287706928,287706929,push
287704268,36dcec947c25824b55b310294e3e4b9a240a7527,,stuff,passed,1113,2017-10-13 19:36:42 UTC,287704269,287704270,287704271,287704272,287704273,287704274,287704275,287704277,287704278,push
287703387,562803598d4e30768aab3450914280edc8b3aef1,,stuff,passed,939,2017-10-13 19:34:03 UTC,287703388,287703389,287703390,287703391,287703392,287703393,287703394,287703395,287703396,push
287702730,163022e82a5c4a6113e8d9847c8fb0fdc9a67c16,,stuff,passed,962,2017-10-13 19:32:26 UTC,287702731,287702732,287702733,287702734,287702735,287702736,287702737,287702738,287702739,push
287702161,fb881868b549b2af7db6f571fe5ec01bdb2b8e6b,,stuff,passed,893,2017-10-13 19:30:36 UTC,287702162,287702163,287702164,287702165,287702166,287702167,287702168,287702169,287702170,push
287699875,18ab0ba2336ab01b4c84dbf86f9dd96e8a20cfde,,stuff,passed,968,2017-10-13 19:23:11 UTC,287699876,287699877,287699878,287699879,287699880,287699881,287699882,287699883,287699885,push
287699436,eb69f3b3ae15703d64165b4042764483a8a894cd,,stuff,passed,1026,2017-10-13 19:22:14 UTC,287699437,287699438,287699439,287699440,287699441,287699442,287699443,287699444,287699445,push
287698312,69ca0dea6571821f056992cf281bdc19801dee7f,30,master,passed,984,2017-10-13 19:19:02 UTC,287698313,287698314,287698315,287698316,287698317,287698318,287698319,287698320,287698321,pull_request
287695553,8e10e3e899e741e4bd5e05ae68fee852661fa2f3,,interpolate-tz,passed,1037,2017-10-13 19:11:26 UTC,287695554,287695556,287695558,287695561,287695564,287695566,287695569,287695570,287695572,push
287692193,efcf6acd7b3396035ba37abc235b08d77386a64f,,interpolate-tz,passed,1037,2017-10-13 19:03:28 UTC,287692195,287692202,287692203,287692204,287692206,287692208,287692218,287692219,287692228,push
287572603,b87591eea925de064ec27bae0d84e391a89dea6c,,interpolate-tz,passed,982,2017-10-13 13:55:24 UTC,287572604,287572605,287572606,287572607,287572608,287572609,287572610,287572611,287572612,push
287569174,cde7598be09f88d8db47695259fac6fec3d81dbe,,interpolate-tz,passed,936,2017-10-13 13:47:02 UTC,287569175,287569176,287569177,287569178,287569180,287569181,287569183,287569184,287569186,push
280939511,06dc07a5712568899cad7b123bb9c3c1bff250df,,v0.2.7,passed,1102,2017-09-28 16:15:09 UTC,280939512,280939513,280939514,280939515,280939516,280939517,280939518,280939519,280939520,push
280939414,06dc07a5712568899cad7b123bb9c3c1bff250df,,master,passed,900,2017-09-28 16:14:23 UTC,280939417,280939420,280939421,280939422,280939423,280939424,280939425,280939426,280939427,push
280933873,881d9c75903e6e415894c26d3d146ea75f17bec7,28,master,passed,902,2017-09-28 16:00:22 UTC,280933879,280933880,280933881,280933882,280933884,280933885,280933888,280933891,280933894,pull_request
280933718,1086e92a921ed02ed035377304bec4ea9cf7702c,,charliesome/rails4,passed,925,2017-09-28 16:00:07 UTC,280933721,280933722,280933723,280933724,280933725,280933726,280933727,280933728,280933730,push
280933092,acf6c4f435588f73027404ddd70d139624902b33,28,master,canceled,-10954,2017-09-28 15:58:33 UTC,280933093,280933094,280933095,280933096,280933097,280933099,280933101,280933103,280933104,pull_request
280933032,a0c72b2f75b84a60f4f2dc34773c927b89860691,,charliesome/rails4,passed,1012,2017-09-28 15:58:27 UTC,280933034,280933035,280933037,280933039,280933040,280933041,280933042,280933043,280933044,push
280932312,2fd70bf01bbb315af7d2d424f239ec2c5bfec186,28,master,passed,927,2017-09-28 15:56:23 UTC,280932313,280932314,280932315,280932316,280932317,280932318,280932319,280932320,280932321,pull_request
280932273,b0772a1cfa76bfcaf2450fb6a5796f15b356f8af,,charliesome/rails4,passed,976,2017-09-28 15:56:21 UTC,280932274,280932276,280932278,280932279,280932280,280932281,280932284,280932285,280932286,push
280932024,db1f9866079f3b29edfa618a5f0a6dfd10740452,,master,passed,926,2017-09-28 15:56:05 UTC,280932028,280932030,280932032,280932034,280932035,280932036,280932037,280932039,280932040,push
280930333,aa3fa85a4838b34d90ccb6c969adf172a26e7785,28,master,passed,856,2017-09-28 15:52:03 UTC,280930334,280930335,280930336,280930337,280930338,280930339,280930340,280930341,280930342,pull_request
280930287,f65ce2249f80f2e52ca2ea00d44d1f61d693c1f4,,charliesome/rails4,passed,882,2017-09-28 15:52:01 UTC,280930289,280930290,280930292,280930294,280930303,280930305,280930306,280930308,280930312,push
280919058,30dee63e4d3273dc58dda2ac46ad368cf0af416f,28,master,passed,863,2017-09-28 15:23:51 UTC,280919059,280919060,280919061,280919062,280919063,280919064,280919065,280919066,280919067,pull_request
280918985,53706a41e906674011bef8fff5c671aa2f326910,,charliesome/rails4,passed,786,2017-09-28 15:23:47 UTC,280918986,280918990,280918991,280918993,280918995,280918998,280918999,280919002,280919005,push
280918121,d9a03fa1d8f5000d926ba6bda2a36f5d5d449bd1,,charliesome/rails4,passed,374,2017-09-28 15:20:56 UTC,280918122,280918123,280918124,280918125,push
280918021,d9a03fa1d8f5000d926ba6bda2a36f5d5d449bd1,,rails4,errored,194,2017-09-28 15:20:43 UTC,280918022,280918024,280918025,280918027,push
278628128,37a3eed4a4b97813c0c5046220dc7cc60415db55,26,master,passed,993,2017-09-22 13:51:40 UTC,278628129,278628130,278628133,278628141,278628143,278628146,278628148,278628149,278628151,pull_request
278628004,40a060a638629d21ee351aaa6fbafaa5dba52b3d,,missing-requirement,passed,799,2017-09-22 13:51:24 UTC,278628005,278628006,278628007,278628008,278628009,278628010,278628011,278628012,278628013,push
278613760,878a738c687bfb143df4b7383bc553fa8fb77e36,26,master,passed,983,2017-09-22 13:16:07 UTC,278613761,278613762,278613763,278613764,278613765,278613767,278613769,278613770,278613772,pull_request
278613494,f7de3685db426ece3d2718cff7fc23a18224f2e8,,v0.2.6,canceled,-84393,2017-09-22 13:14:12 UTC,278613495,278613496,278613497,278613498,278613499,278613500,278613501,278613502,278613503,push
278613362,f7de3685db426ece3d2718cff7fc23a18224f2e8,,missing-requirement,passed,951,2017-09-22 13:14:09 UTC,278613363,278613364,278613365,278613369,278613370,278613371,278613372,278613373,278613374,push
278612780,67f0ea37bc1495e62b48b4c7b4ad72fad4f97a1a,,missing-requirement,passed,931,2017-09-22 13:12:38 UTC,278612781,278612782,278612787,278612790,278612793,278612794,278612795,278612796,278612797,push
278591760,c2d949470927b50b97b02568f6de6e526223f167,,v0.2.5,passed,895,2017-09-22 12:13:45 UTC,278591761,278591762,278591763,278591764,278591765,278591766,278591767,278591773,278591774,push
278591740,c2d949470927b50b97b02568f6de6e526223f167,,require-relative,errored,288,2017-09-22 12:13:34 UTC,278591741,278591742,278591743,278591744,278591745,278591746,278591747,278591748,278591749,push
278591648,23e3dbb3516952532aa41d221b00ea452e38fa52,,master,passed,798,2017-09-22 12:13:23 UTC,278591649,278591650,278591651,278591652,278591653,278591655,278591656,278591657,278591659,push
278590002,16b8cf7d88bdc5ef2e9154cb44efaf0c31d79177,25,master,passed,798,2017-09-22 12:08:39 UTC,278590003,278590004,278590006,278590007,278590008,278590009,278590010,278590012,278590013,pull_request
278589295,c2d949470927b50b97b02568f6de6e526223f167,,require-relative,passed,839,2017-09-22 12:06:09 UTC,278589297,278589298,278589299,278589300,278589301,278589302,278589303,278589305,278589306,push
278589018,3a2168be2bcb06d365851d6ba54e7d7ef770e93e,,require-relative,passed,1109,2017-09-22 12:05:38 UTC,278589019,278589024,278589031,278589034,278589035,278589036,278589039,278589044,278589045,push
278587223,cb50e5318c911cf5bbf30fd07ca8ea93bfbf1c6d,,require-relative,passed,883,2017-09-22 11:59:58 UTC,278587224,278587225,278587226,278587227,278587228,278587229,278587230,278587231,278587232,push
277828589,2e4e19faa7dce2816b22408936a5dfd3287d1d71,,master,passed,906,2017-09-20 15:54:46 UTC,277828590,277828591,277828592,277828593,277828594,277828595,277828596,277828597,277828598,push
277828479,f89a43097360df9bbd886401cf2bf9ebd7f0ffe6,,v0.2.4,passed,1011,2017-09-20 15:54:32 UTC,277828480,277828481,277828482,277828483,277828484,277828485,277828486,277828487,277828488,push
277826646,9f891c61de8e7f841d7397bf4b9c6427192b6392,24,master,passed,907,2017-09-20 15:49:58 UTC,277826647,277826648,277826649,277826654,277826666,277826668,277826669,277826670,277826671,pull_request
277826589,f89a43097360df9bbd886401cf2bf9ebd7f0ffe6,,transaction,passed,787,2017-09-20 15:49:45 UTC,277826593,277826601,277826603,277826604,277826607,277826611,277826613,277826617,277826619,push
277826395,9e277f55e95be88eed8053063b4b7aeb0fd431b3,24,master,passed,797,2017-09-20 15:49:20 UTC,277826396,277826398,277826400,277826401,277826402,277826403,277826404,277826405,277826406,pull_request
277825683,7161e2b79146a6c379d6429c3178c7e7f113c43b,,transaction,passed,917,2017-09-20 15:47:01 UTC,277825686,277825689,277825690,277825691,277825692,277825693,277825696,277825697,277825698,push
277817197,6781dd5272e4826200094930ec23a45620af21a9,,master,passed,1018,2017-09-20 15:26:53 UTC,277817198,277817199,277817200,277817201,277817202,277817203,277817204,277817205,277817206,push
